DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20000897,21.6,31.0,modelled
N20000898,21.4,30.9,modelled
N20000899,22.7,31.6,modelled
N20000900,6.0,21.8,modelled
N20000901,41.7,42.9,modelled
N20000902,26.8,34.0,modelled
N20000903,8.2,23.1,modelled
N20000904,56.7,51.7,modelled
N20000905,22.8,31.7,modelled
N20000906,14.1,26.5,modelled
N20000907,19.1,29.5,modelled
N20000908,18.7,29.3,modelled
N20000909,15.2,27.2,modelled
N20000910,10.8,24.6,modelled
N20000911,3.4,20.2,modelled
N20000912,27.1,34.2,modelled
N20000913,25.2,33.1,modelled
N20000914,18.1,28.9,modelled
N20000915,15.0,27.1,modelled
N20000916,25.7,33.4,modelled
N20000917,19.7,29.9,modelled
N20000918,16.4,27.9,modelled
N20000919,9.2,23.7,modelled
N20000920,17.1,28.3,modelled
N20000921,7.4,22.6,modelled
N20000922,12.1,25.4,modelled
N20000923,12.4,25.5,modelled
N20000924,21.4,30.9,modelled
N20000925,24.1,32.5,modelled
N20000926,26.9,34.1,modelled
N20000927,12.3,25.5,modelled
N20000928,18.9,29.4,modelled
N20000929,17.3,28.4,modelled
N20000930,14.7,26.9,modelled
N20000931,21.0,30.6,modelled
N20000932,21.9,31.2,modelled
N20000933,22.1,31.3,modelled
N20000934,33.9,38.2,modelled
N20000935,6.3,21.9,modelled
N20000936,10.8,24.6,modelled
N20000937,21.5,30.9,modelled
N20000938,23.3,32.0,modelled
N20000939,32.9,37.7,modelled
N20000940,19.5,29.7,modelled
N20000941,23.3,32.0,modelled
N20000942,38.7,41.1,modelled
N20000943,27.3,34.3,modelled
N20000944,51.4,48.6,modelled
N20000945,14.5,26.8,modelled
N20000946,15.3,27.3,modelled
N20000947,7.7,22.8,modelled
N20000948,7.9,22.9,modelled
N20000949,4.7,21.0,modelled
N20000950,17.2,28.4,modelled
N20000952,13.5,26.2,modelled
N20000953,10.6,24.5,modelled
N20000954,10.2,24.2,modelled
N20000955,11.8,25.2,modelled
N20000956,10.3,24.3,modelled
N20000957,11.2,24.8,modelled
N20000958,10.6,24.5,modelled
N20000960,9.0,23.5,modelled
N20000961,11.1,24.8,modelled
N20000962,5.3,21.3,modelled
N20000963,19.2,29.6,modelled
N20000964,7.2,22.5,modelled
N20000965,13.5,26.2,modelled
N20000966,18.6,29.2,modelled
N20000967,16.3,27.8,modelled
N20000968,17.1,28.3,modelled
N20000969,13.6,26.3,modelled
N20000970,17.7,28.7,modelled
N20000971,15.0,27.1,modelled
N20000972,32.6,37.5,modelled
N20000973,18.5,29.1,modelled
N20000974,16.6,28.0,modelled
N20000975,21.2,30.7,modelled
N20000976,28.4,35.0,modelled
N20000977,14.7,26.9,modelled
N20000978,24.1,32.5,modelled
N20000979,15.8,27.6,modelled
N20000981,14.7,26.9,modelled
N20000982,17.7,28.7,modelled
N20000983,17.5,28.6,modelled
N20000984,24.3,32.6,modelled
N20000985,21.0,30.6,modelled
N20000986,9.7,23.9,modelled
N20000987,7.5,22.6,modelled
N20000988,12.9,25.8,modelled
N20000989,2.3,19.6,modelled
N20000990,6.9,22.3,modelled
N20000991,9.2,23.7,modelled
N20000992,12.0,25.3,modelled
N20000993,11.0,24.7,modelled
N20000994,3.9,20.5,modelled
N20000995,22.4,31.4,modelled
N20000996,4.4,20.8,modelled
N20000997,18.3,29.0,modelled
N20000998,15.1,27.1,modelled
N20001000,5.6,21.5,modelled
N20001001,15.7,27.5,modelled
N20001002,8.2,23.1,modelled
N20001003,6.8,22.2,modelled
N20001004,1.4,19.0,modelled
N20001005,16.7,28.1,modelled
N20001006,10.9,24.7,modelled
N20001007,10.9,24.7,modelled
N20001008,7.8,22.8,modelled
N20001009,8.2,23.1,modelled
N20001010,23.5,32.1,modelled
N20001013,7.4,22.6,modelled
N20001014,5.4,21.4,modelled
N20001015,11.1,24.8,modelled
N20001016,9.9,24.1,modelled
N20001017,17.4,28.5,modelled
N20001018,7.8,22.8,modelled
N20001019,21.4,30.9,modelled
N20001020,11.2,24.8,modelled
N20001021,35.4,39.1,modelled
N20001022,9.0,23.5,modelled
N20001023,17.4,28.5,modelled
N20001024,59.4,53.3,modelled
N20001025,15.7,27.5,modelled
N20001026,25.0,33.0,modelled
N20001027,39.5,41.6,modelled
N20001028,16.7,28.1,modelled
N20001029,34.9,38.8,modelled
N20001030,42.2,43.1,modelled
N20001031,11.9,25.2,modelled
N20001032,28.9,35.3,modelled
N20001033,10.0,24.1,modelled
N20001034,9.3,23.7,modelled
N20001035,60.0,53.7,modelled
N20001036,23.8,32.3,modelled
N20001037,35.8,39.4,modelled
N20001038,15.9,27.6,modelled
N20001039,10.7,24.5,modelled
N20001040,4.4,20.8,modelled
N20001041,11.1,24.8,modelled
N20001042,57.1,52.0,modelled
N20001043,9.2,23.7,modelled
N20001044,10.6,24.5,modelled
N20001045,10.5,24.4,modelled
N20001046,11.7,25.1,modelled
N20001048,9.2,23.7,modelled
N20001049,17.1,28.3,modelled
N20001050,13.5,26.2,modelled
N20001051,8.0,22.9,modelled
N20001052,19.6,29.8,modelled
N20001053,27.8,34.6,modelled
N20001054,12.4,25.5,modelled
N20001056,10.9,24.7,modelled
N20001057,58.3,52.7,modelled
N20001058,4.6,20.9,modelled
N20001059,40.7,42.3,modelled
N20001060,15.4,27.3,modelled
N20001061,62.3,55.0,modelled
N20001062,70.3,59.8,modelled
N20001063,50.7,48.2,modelled
N20001064,50.2,47.9,modelled
N20001065,9.5,23.8,modelled
N20001066,47.6,46.3,modelled
N20001067,13.8,26.4,modelled
N20001069,65.3,56.8,modelled
N20001070,61.6,54.6,modelled
N20001071,68.9,58.9,modelled
N20001072,65.5,56.9,modelled
N20001073,76.8,63.6,modelled
N20001074,38.9,41.2,modelled
N20001075,65.9,57.2,modelled
N20001076,70.7,60.0,modelled
N20001077,48.6,46.9,modelled
N20001078,45.5,45.1,modelled
N20001079,55.6,51.1,modelled
N20001080,30.2,36.1,modelled
N20001081,57.5,52.2,modelled
N20001082,88.4,70.4,modelled
N20001083,91.0,72.0,modelled
N20001084,18.3,29.0,modelled
N20001085,29.2,35.5,modelled
N20001086,76.2,63.2,modelled
N20001087,24.2,32.5,modelled
N20001088,24.7,32.8,modelled
N20001089,5.3,21.3,modelled
N20001090,23.1,31.9,modelled
N20001091,14.1,26.5,modelled
N20001092,7.5,22.6,modelled
N20001093,4.9,21.1,modelled
N20001094,84.2,68.0,modelled
N20001095,13.1,26.0,modelled
N20001096,15.9,27.6,modelled
N20001097,11.9,25.2,modelled
N20001098,17.2,28.4,modelled
N20001099,33.7,38.1,modelled
N20001100,14.3,26.7,modelled
N20001101,40.3,42.0,modelled
N20001102,28.1,34.8,modelled
N20001103,44.9,44.7,modelled
N20001104,15.1,27.1,modelled
N20001105,55.7,51.1,modelled
N20001106,21.5,30.9,modelled
N20001108,27.9,34.7,modelled
N20001109,77.8,64.2,modelled
N20001110,48.3,46.8,modelled
N20001111,9.5,23.8,modelled
N20001112,45.2,44.9,modelled
N20001113,63.2,55.6,modelled
N20001114,66.8,57.7,modelled
N20001115,40.6,42.2,modelled
N20001116,11.1,24.8,modelled
N20001117,13.9,26.4,modelled
N20001118,72.3,60.9,modelled
N20001119,56.4,51.5,modelled
N20001120,64.4,56.3,modelled
N20001121,63.6,55.8,modelled
N20001122,44.0,44.2,modelled
N20001123,39.4,41.5,modelled
N20001124,45.3,45.0,modelled
N20001125,34.3,38.5,modelled
N20001126,32.5,37.4,modelled
N20001127,69.4,59.2,modelled
N20001128,23.7,32.2,modelled
N20001129,22.8,31.7,modelled
N20001130,81.4,66.3,modelled
N20001131,67.0,57.8,modelled
N20001132,43.7,44.0,modelled
N20001133,38.7,41.1,modelled
N20001134,59.9,53.6,modelled
N20001135,50.4,48.0,modelled
N20001136,45.7,45.2,modelled
N20001137,49.2,47.3,modelled
N20001138,53.0,49.5,modelled
N20001139,42.8,43.5,modelled
N20001140,39.1,41.3,modelled
N20001141,60.3,53.8,modelled
N20001142,42.2,43.1,modelled
N20001143,46.6,45.7,modelled
N20001144,47.6,46.3,modelled
N20001145,54.9,50.7,modelled
N20001147,21.5,30.9,modelled
N20001148,38.1,40.7,modelled
N20001149,38.4,40.9,modelled
N20001150,46.7,45.8,modelled
N20001151,47.5,46.3,modelled
N20001152,46.1,45.5,modelled
N20001153,46.2,45.5,modelled
N20001154,49.3,47.3,modelled
N20001155,53.7,49.9,modelled
N20001156,44.1,44.3,modelled
N20001157,48.6,46.9,modelled
N20001158,65.8,57.1,modelled
N20001159,57.1,52.0,modelled
N20001160,61.8,54.7,modelled
N20001161,54.4,50.4,modelled
N20001162,44.4,44.4,modelled
N20001163,51.6,48.7,modelled
N20001164,63.9,56.0,modelled
N20001165,59.7,53.5,modelled
N20001166,68.7,58.8,modelled
N20001167,54.8,50.6,modelled
N20001168,50.3,47.9,modelled
N20001169,56.1,51.4,modelled
N20001170,53.0,49.5,modelled
N20001171,47.2,46.1,modelled
N20001172,40.1,41.9,modelled
N20001173,47.7,46.4,modelled
N20001174,52.9,49.5,modelled
N20001175,46.7,45.8,modelled
N20001176,58.7,52.9,modelled
N20001177,57.2,52.0,modelled
N20001178,48.2,46.7,modelled
N20001179,60.0,53.7,modelled
N20001180,61.3,54.4,modelled
N20001181,56.9,51.8,modelled
N20001182,59.6,53.4,modelled
N20001183,64.5,56.3,modelled
N20001184,74.5,62.2,modelled
N20001185,55.7,51.1,modelled
N20001186,69.6,59.3,modelled
N20001187,57.2,52.0,modelled
N20001188,68.8,58.9,modelled
N20001189,71.0,60.2,modelled
N20001190,91.1,72.0,modelled
N20001191,69.8,59.5,modelled
N20001192,92.4,72.8,modelled
N20001193,74.1,62.0,modelled
N20001194,46.2,45.5,modelled
N20001195,74.5,62.2,modelled
N20001196,60.4,53.9,modelled
N20001197,92.6,72.9,modelled
N20001198,65.1,56.7,modelled
N20001199,57.5,52.2,modelled
N20001200,50.3,47.9,modelled
N20001201,37.8,40.5,modelled
N20001202,69.2,59.1,modelled
N20001203,19.1,29.5,modelled
N20001204,87.2,69.7,modelled
N20001205,30.2,36.1,modelled
N20001206,13.6,26.3,modelled
N20001207,5.1,21.2,modelled
N20001208,3.8,20.5,modelled
N20001209,43.2,43.7,modelled
N20001210,15.9,27.6,modelled
N20001211,14.1,26.5,modelled
N20001212,93.0,73.2,modelled
N20001213,22.8,31.7,modelled
N20001214,36.6,39.8,modelled
N20001215,13.1,26.0,modelled
N20001216,34.5,38.6,modelled
N20001217,31.2,36.6,modelled
N20001218,52.7,49.4,modelled
N20001219,35.5,39.2,modelled
N20001220,19.2,29.6,modelled
N20001221,44.1,44.3,modelled
N20001222,11.7,25.1,modelled
N20001223,13.9,26.4,modelled
N20001224,7.8,22.8,modelled
N20001225,9.5,23.8,modelled
N20001226,44.4,44.4,modelled
N20001227,9.8,24.0,modelled
N20001228,8.7,23.4,modelled
N20001229,9.6,23.9,modelled
N20001230,65.5,56.9,modelled
N20001231,48.0,46.6,modelled
N20001232,22.4,31.4,modelled
N20001233,51.1,48.4,modelled
N20001234,27.1,34.2,modelled
N20001235,90.6,71.7,modelled
N20001239,92.4,72.8,modelled
N20001240,89.0,70.8,modelled
N20001241,97.0,75.5,modelled
N20001242,91.3,72.2,modelled
N20001246,97.1,75.6,modelled
N20001247,88.5,70.5,modelled
N20001248,91.2,72.1,modelled
N20001249,22.4,31.4,modelled
N20001250,95.2,74.5,modelled
N20001251,94.7,74.2,modelled
N20001252,93.6,73.5,modelled
N20001253,94.2,73.9,modelled
N20001254,77.5,64.0,modelled
N20001255,91.8,72.5,modelled
N20001256,93.5,73.5,modelled
N20001257,96.3,75.1,modelled
N20001258,98.1,76.2,modelled
N20001259,96.4,75.2,modelled
N20001260,91.8,72.5,modelled
N20001261,93.4,73.4,modelled
N20001262,91.9,72.5,modelled
N20001263,93.8,73.6,modelled
N20001264,94.1,73.8,modelled
N20001265,95.1,74.4,modelled
N20001266,93.1,73.2,modelled
N20001267,87.3,69.8,modelled
N20001268,92.9,73.1,modelled
N20001269,90.0,71.4,modelled
N20001270,91.9,72.5,modelled
N20001271,82.8,67.1,modelled
N20001272,93.2,73.3,modelled
N20001273,93.5,73.5,modelled
N20001274,80.1,65.5,modelled
N20001275,65.7,57.0,modelled
N20001276,91.1,72.0,modelled
N20001277,93.2,73.3,modelled
N20001278,90.4,71.6,modelled
N20001279,92.3,72.8,modelled
N20001280,74.1,62.0,modelled
N20001281,78.9,64.8,modelled
N20001282,94.8,74.2,modelled
N20001283,90.8,71.9,modelled
N20001285,65.6,57.0,modelled
N20001286,89.5,71.1,modelled
N20001287,93.5,73.5,modelled
N20001288,95.9,74.9,modelled
N20001289,53.5,49.8,modelled
N20001290,97.0,75.5,modelled
N20001291,94.0,73.8,modelled
N20001292,28.0,34.8,modelled
N20001294,24.7,32.8,modelled
N20001296,30.2,36.1,modelled
N20001297,91.7,72.4,modelled
N20001298,94.1,73.8,modelled
N20001300,90.4,71.6,modelled
N20001301,95.6,74.7,modelled
N20001303,86.1,69.1,modelled
N20001304,88.8,70.7,modelled
N20001305,95.8,74.8,modelled
N20001306,94.1,73.8,modelled
N20001307,73.3,61.5,modelled
N20001308,93.7,73.6,modelled
N20001309,93.6,73.5,modelled
N20001310,92.8,73.0,modelled
N20001311,85.6,68.8,modelled
N20001312,83.1,67.3,modelled
N20001313,94.2,73.9,modelled
N20001314,95.8,74.8,modelled
N20001315,81.5,66.4,modelled
N20001316,91.1,72.0,modelled
N20001318,92.5,72.9,modelled
N20001319,89.3,71.0,modelled
N20001320,93.6,73.5,modelled
N20001321,89.0,70.8,modelled
N20001322,88.8,70.7,modelled
N20001323,95.4,74.6,modelled
N20001324,87.2,69.7,modelled
N20001325,96.4,75.2,modelled
N20001326,96.8,75.4,modelled
N20001327,95.3,74.5,modelled
N20001328,88.3,70.4,modelled
N20001329,93.2,73.3,modelled
N20001330,90.9,71.9,modelled
N20001333,91.8,72.5,modelled
N20001334,95.0,74.3,modelled
N20001335,92.8,73.0,modelled
N20001336,89.5,71.1,modelled
N20001338,87.3,69.8,modelled
N20001339,95.6,74.7,modelled
N20001340,93.3,73.3,modelled
N20001342,94.7,74.2,modelled
N20001343,94.8,74.2,modelled
N20001345,92.3,72.8,modelled
N20001346,91.3,72.2,modelled
N20001347,91.2,72.1,modelled
N20001348,91.8,72.5,modelled
N20001351,93.3,73.3,modelled
N20001352,94.0,73.8,modelled
N20001354,92.1,72.6,modelled
N20001356,96.3,75.1,modelled
N20001358,92.2,72.7,modelled
N20001359,95.3,74.5,modelled
N20001360,94.9,74.3,modelled
N20001361,96.4,75.2,modelled
N20001362,95.0,74.3,modelled
N20001363,95.6,74.7,modelled
N20001365,86.4,69.3,modelled
N20001366,96.0,74.9,modelled
N20001368,91.8,72.5,modelled
N20001370,4.3,20.8,modelled
N20001371,31.8,37.0,modelled
N20001373,43.0,43.6,modelled
N20001375,2.0,19.4,modelled
N20001376,8.1,23.0,modelled
N20001377,14.9,27.0,modelled
N20001378,12.1,25.4,modelled
N20001379,6.3,21.9,modelled
N20001380,4.8,21.1,modelled
N20001381,3.7,20.4,modelled
N20001382,5.3,21.3,modelled
N20001383,9.0,23.5,modelled
N20001384,5.2,21.3,modelled
N20001385,14.6,26.8,modelled
N20001386,6.3,21.9,modelled
N20001388,4.4,20.8,modelled
N20001389,5.6,21.5,modelled
N20001391,3.1,20.0,modelled
N20001392,4.8,21.1,modelled
N20001393,2.3,19.6,modelled
N20001394,10.5,24.4,modelled
N20001395,7.0,22.4,modelled
N20001396,11.1,24.8,modelled
N20001397,8.9,23.5,modelled
N20001398,6.1,21.8,modelled
N20001399,3.2,20.1,modelled
N20001400,11.4,25.0,modelled
N20001401,11.1,24.8,modelled
N20001402,15.0,27.1,modelled
N20001404,7.5,22.6,modelled
N20001405,3.1,20.0,modelled
N20001406,5.0,21.2,modelled
N20001407,8.5,23.2,modelled
N20001408,5.3,21.3,modelled
N20001409,1.1,18.9,modelled
N20001410,2.0,19.4,modelled
N20001411,6.7,22.2,modelled
N20001412,6.0,21.8,modelled
N20001413,22.5,31.5,modelled
N20001415,4.1,20.6,modelled
N20001416,4.8,21.1,modelled
N20001418,45.5,45.1,modelled
N20001420,85.4,68.7,modelled
N20001421,70.9,60.1,modelled
N20001422,65.2,56.7,modelled
N20001423,86.6,69.4,modelled
N20001424,9.3,23.7,modelled
N20001425,78.9,64.8,modelled
N20001426,91.6,72.3,modelled
N20001427,90.9,71.9,modelled
N20001428,83.5,67.6,modelled
N20001429,93.5,73.5,modelled
N20001430,80.2,65.6,modelled
N20001431,90.5,71.7,modelled
N20001434,92.0,72.6,modelled
N20001435,80.1,65.5,modelled
N20001437,90.2,71.5,modelled
N20001438,95.2,74.5,modelled
N20001439,82.4,66.9,modelled
N20001441,80.7,65.9,modelled
N20001442,94.9,74.3,modelled
N20001443,88.8,70.7,modelled
N20001444,95.0,74.3,modelled
N20001445,81.5,66.4,modelled
N20001446,30.5,36.2,modelled
N20001447,57.4,52.1,modelled
N20001449,55.1,50.8,modelled
N20001450,58.3,52.7,modelled
N20001451,57.8,52.4,modelled
N20001452,57.7,52.3,modelled
N20001453,68.1,58.5,modelled
N20001456,91.6,72.3,modelled
N20001457,19.0,29.4,modelled
N20001458,63.5,55.7,modelled
N20001460,77.3,63.9,modelled
N20001461,39.2,41.4,modelled
N20001462,85.2,68.6,modelled
N20001465,73.0,61.3,modelled
N20001466,62.7,55.3,modelled
N20001467,8.7,23.4,modelled
N20001470,89.3,71.0,modelled
N20001472,95.1,74.4,modelled
N20001473,93.3,73.3,modelled
N20001474,88.7,70.6,modelled
N20001477,79.3,65.1,modelled
N20001478,83.8,67.7,modelled
N20001480,78.6,64.7,modelled
N20001481,67.7,58.2,modelled
N20001482,52.4,49.2,modelled
N20001484,24.6,32.7,modelled
N20001485,28.9,35.3,modelled
N20001486,45.3,45.0,modelled
N20001487,23.9,32.3,modelled
N20001488,34.6,38.7,modelled
N20001489,33.6,38.1,modelled
N20001490,43.0,43.6,modelled
N20001491,44.3,44.4,modelled
N20001492,50.0,47.8,modelled
N20001494,49.3,47.3,modelled
N20001495,34.2,38.4,modelled
N20001496,70.5,59.9,modelled
N20001497,43.0,43.6,modelled
N20001498,52.9,49.5,modelled
N20001499,36.6,39.8,modelled
N20001501,45.5,45.1,modelled
N20001502,30.0,35.9,modelled
N20001503,43.7,44.0,modelled
N20001504,49.5,47.5,modelled
N20001505,42.6,43.4,modelled
N20001506,37.7,40.5,modelled
N20001508,45.2,44.9,modelled
N20001510,51.5,48.6,modelled
N20001512,88.9,70.7,modelled
N20001513,54.1,50.2,modelled
N20001514,14.4,26.7,modelled
N20001515,17.7,28.7,modelled
N20001516,12.4,25.5,modelled
N20001517,29.0,35.3,modelled
N20001518,19.1,29.5,modelled
N20001519,14.4,26.7,modelled
N20001521,21.3,30.8,modelled
N20001522,9.2,23.7,modelled
N20001523,4.5,20.9,modelled
N20001524,17.9,28.8,modelled
N20001525,17.3,28.4,modelled
N20001526,15.6,27.4,modelled
N20001527,10.8,24.6,modelled
N20001528,7.9,22.9,modelled
N20001529,6.2,21.9,modelled
N20001530,31.7,36.9,modelled
N20001532,77.7,64.1,modelled
N20001533,8.4,23.2,modelled
N20001534,41.4,42.7,modelled
N20001535,14.0,26.5,modelled
N20001536,13.2,26.0,modelled
N20001537,25.3,33.2,modelled
N20001538,80.0,65.5,modelled
N20001539,51.9,48.9,modelled
N20001540,81.9,66.6,modelled
N20001541,77.2,63.8,modelled
N20001542,57.1,52.0,modelled
N20001543,64.6,56.4,modelled
N20001545,77.5,64.0,modelled
N20001546,90.8,71.9,modelled
N20001547,11.1,24.8,modelled
N20001548,32.5,37.4,modelled
N20001549,12.7,25.7,modelled
N20001550,11.9,25.2,modelled
N20001551,19.5,29.7,modelled
N20001552,20.9,30.6,modelled
N20001553,15.7,27.5,modelled
N20001554,15.5,27.4,modelled
N20001555,25.1,33.0,modelled
N20001556,14.8,27.0,modelled
N20001557,22.2,31.3,modelled
N20001558,24.6,32.7,modelled
N20001560,28.0,34.8,modelled
N20001561,21.2,30.7,modelled
N20001562,24.0,32.4,modelled
N20001563,19.6,29.8,modelled
N20001565,20.5,30.3,modelled
N20001566,25.0,33.0,modelled
N20001567,25.3,33.2,modelled
N20001568,44.6,44.6,modelled
N20001569,20.7,30.4,modelled
N20001570,35.0,38.9,modelled
N20001571,33.9,38.2,modelled
N20001572,26.3,33.8,modelled
N20001573,42.3,43.2,modelled
N20001574,51.0,48.3,modelled
N20001575,49.8,47.6,modelled
N20001576,39.7,41.7,modelled
N20001577,33.5,38.0,modelled
N20001578,26.2,33.7,modelled
N20001579,46.7,45.8,modelled
N20001580,29.9,35.9,modelled
N20001581,39.4,41.5,modelled
N20001582,20.7,30.4,modelled
N20001584,23.2,31.9,modelled
N20001585,23.5,32.1,modelled
N20001586,27.2,34.3,modelled
N20001587,22.7,31.6,modelled
N20001588,26.7,34.0,modelled
N20001590,21.4,30.9,modelled
N20001591,20.9,30.6,modelled
N20001593,16.9,28.2,modelled
N20001594,19.2,29.6,modelled
N20001595,2.8,19.9,modelled
N20001596,16.5,28.0,modelled
N20001597,4.9,21.1,modelled
N20001599,32.3,37.3,modelled
N20001600,3.2,20.1,modelled
N20001601,1.9,19.3,modelled
N20001602,4.7,21.0,modelled
N20001603,30.8,36.4,modelled
N20001604,24.0,32.4,modelled
N20001605,2.5,19.7,modelled
N20001606,3.8,20.5,modelled
N20001607,26.9,34.1,modelled
N20001609,25.2,33.1,modelled
N20001610,21.1,30.7,modelled
N20001611,21.4,30.9,modelled
N20001612,26.8,34.0,modelled
N20001613,19.8,29.9,modelled
N20001614,20.4,30.3,modelled
N20001615,27.3,34.3,modelled
N20001616,35.2,39.0,modelled
N20001617,3.8,20.5,modelled
N20001619,3.8,20.5,modelled
N20001620,32.0,37.1,modelled
N20001621,36.3,39.7,modelled
N20001622,30.1,36.0,modelled
N20001623,30.6,36.3,modelled
N20001624,30.7,36.4,modelled
N20001625,31.4,36.8,modelled
N20001626,32.7,37.5,modelled
N20001627,7.7,22.8,modelled
N20001629,27.1,34.2,modelled
N20001630,38.9,41.2,modelled
N20001632,35.3,39.1,modelled
N20001633,39.3,41.4,modelled
N20001634,17.3,28.4,modelled
N20001635,38.9,41.2,modelled
N20001637,36.8,40.0,modelled
N20001638,36.9,40.0,modelled
N20001639,3.3,20.2,modelled
N20001640,10.0,24.1,modelled
N20001641,6.1,21.8,modelled
N20001642,2.6,19.8,modelled
N20001643,8.2,23.1,modelled
N20001644,4.8,21.1,modelled
N20001645,12.0,25.3,modelled
N20001647,8.5,23.2,modelled
N20001648,11.5,25.0,modelled
N20001649,10.2,24.2,modelled
N20001650,7.6,22.7,modelled
N20001651,63.2,55.6,modelled
N20001652,51.6,48.7,modelled
N20001655,76.8,63.6,modelled
N20001656,80.6,65.8,modelled
N20001657,69.2,59.1,modelled
N20001658,18.3,29.0,modelled
N20001659,61.5,54.6,modelled
N20001660,78.6,64.7,modelled
N20001661,78.4,64.5,modelled
N20001662,68.4,58.6,modelled
N20001663,77.8,64.2,modelled
N20001664,65.6,57.0,modelled
N20001665,88.1,70.3,modelled
N20001666,25.6,33.3,modelled
N20001667,89.0,70.8,modelled
N20001669,7.5,22.6,modelled
N20001671,35.5,39.2,modelled
N20001672,4.7,21.0,modelled
N20001674,15.3,27.3,modelled
N20001675,94.1,73.8,modelled
N20001676,65.2,56.7,modelled
N20001677,92.4,72.8,modelled
N20001680,92.8,73.0,modelled
N20001681,93.3,73.3,modelled
N20001682,93.8,73.6,modelled
N20001684,92.0,72.6,modelled
N20001686,12.9,25.8,modelled
N20001687,17.9,28.8,modelled
N20001688,12.6,25.7,modelled
N20001689,18.1,28.9,modelled
N20001690,13.1,26.0,modelled
N20001691,14.8,27.0,modelled
N20001692,16.4,27.9,modelled
N20001693,6.4,22.0,modelled
N20001696,11.0,24.7,modelled
N20001697,19.2,29.6,modelled
N20001698,19.5,29.7,modelled
N20001699,12.7,25.7,modelled
N20001700,19.4,29.7,modelled
N20001702,23.8,32.3,modelled
N20001703,55.2,50.8,modelled
N20001704,7.5,22.6,modelled
N20001706,12.4,25.5,modelled
N20001707,6.8,22.2,modelled
N20001708,14.3,26.7,modelled
N20001710,17.2,28.4,modelled
N20001711,16.4,27.9,modelled
N20001712,9.4,23.8,modelled
N20001713,10.8,24.6,modelled
N20001714,13.3,26.1,modelled
N20001715,50.8,48.2,modelled
N20001716,41.0,42.4,modelled
N20001718,93.4,73.4,modelled
N20001719,94.9,74.3,modelled
N20001720,18.9,29.4,modelled
N20001721,36.8,40.0,modelled
N20001723,30.6,36.3,modelled
N20001725,69.0,59.0,modelled
N20001727,57.7,52.3,modelled
N20001728,85.7,68.9,modelled
N20001729,74.9,62.5,modelled
N20001731,56.4,51.5,modelled
N20001732,93.4,73.4,modelled
N20001733,96.1,75.0,modelled
N20001734,93.3,73.3,modelled
N20001735,87.1,69.7,modelled
N20001736,94.4,74.0,modelled
N20001737,91.7,72.4,modelled
N20001738,92.5,72.9,modelled
N20001739,94.0,73.8,modelled
N20001740,91.2,72.1,modelled
N20001741,88.5,70.5,modelled
N20001743,72.8,61.2,modelled
N20001745,92.8,73.0,modelled
N20001747,93.4,73.4,modelled
N20001748,94.1,73.8,modelled
N20001750,87.0,69.6,modelled
N20001753,96.2,75.1,modelled
N20001756,78.0,64.3,modelled
N20001757,93.7,73.6,modelled
N20001758,94.9,74.3,modelled
N20001761,90.4,71.6,modelled
N20001762,96.4,75.2,modelled
N20001764,90.5,71.7,modelled
N20001765,93.9,73.7,modelled
N20001767,76.4,63.4,modelled
N20001769,94.3,73.9,modelled
N20001771,88.4,70.4,modelled
N20001772,91.9,72.5,modelled
N20001774,95.7,74.8,modelled
N20001775,91.2,72.1,modelled
N20001777,91.9,72.5,modelled
N20001779,93.9,73.7,modelled
N20001780,95.8,74.8,modelled
N20001781,91.1,72.0,modelled
N20001782,96.0,74.9,modelled
N20001784,87.7,70.0,modelled
N20001786,93.3,73.3,modelled
N20001788,96.8,75.4,modelled
N20001789,79.0,64.9,modelled
N20001790,68.9,58.9,modelled
N20001791,88.1,70.3,modelled
N20001793,75.5,62.8,modelled
N20001794,72.4,61.0,modelled
N20001795,82.6,67.0,modelled
N20001796,94.0,73.8,modelled
N20001797,71.8,60.6,modelled
N20001799,92.0,72.6,modelled
N20001800,82.0,66.7,modelled
N20001801,83.8,67.7,modelled
N20001802,83.4,67.5,modelled
N20001803,88.3,70.4,modelled
N20001804,91.8,72.5,modelled
N20001805,90.6,71.7,modelled
N20001806,92.4,72.8,modelled
N20001807,89.4,71.0,modelled
N20001809,91.0,72.0,modelled
N20001810,95.2,74.5,modelled
N20001811,92.7,73.0,modelled
N20001812,84.8,68.3,modelled
N20001813,91.0,72.0,modelled
N20001815,93.9,73.7,modelled
N20001817,92.2,72.7,modelled
N20001819,94.9,74.3,modelled
N20001820,93.9,73.7,modelled
N20001823,91.3,72.2,modelled
N20001824,95.1,74.4,modelled
N20001825,92.9,73.1,modelled
N20001826,90.0,71.4,modelled
N20001827,92.2,72.7,modelled
N20001829,94.7,74.2,modelled
N20001831,94.0,73.8,modelled
N20001833,89.6,71.2,modelled
N20001834,92.8,73.0,modelled
N20001838,93.8,73.6,modelled
N20001840,90.5,71.7,modelled
N20001841,95.0,74.3,modelled
N20001844,95.8,74.8,modelled
N20001847,94.2,73.9,modelled
N20001850,55.8,51.2,modelled
N20001851,68.1,58.5,modelled
N20001852,31.7,36.9,modelled
N20001853,10.8,24.6,modelled
N20001854,49.6,47.5,modelled
N20001855,43.7,44.0,modelled
N20001856,7.0,22.4,modelled
N20001857,15.2,27.2,modelled
N20001858,67.8,58.3,modelled
