id,year,topic,geography_level,confidence,title
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2605NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC2605NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2605NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC2605NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2606NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC2606NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2606NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC2606NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2606NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC2606NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2607NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC2607NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2607NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC2607NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2607NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC2607NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2608NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC2608NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2608NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC2608NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2608NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC2608NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2609NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC2609NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2609NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC2609NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2609NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC2609NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2610NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC2610NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2610NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC2610NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC2610NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC2610NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3101NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3101NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3101NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3101NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3101NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3101NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3102NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3102NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3102NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3102NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3102NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3102NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3103NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3103NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3103NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3103NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3103NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3103NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3104NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3104NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3104NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3104NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3104NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3104NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3105NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3105NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3105NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3105NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3105NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3105NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3106NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3106NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3106NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3106NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3106NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3106NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3301NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3301NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3301NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3301NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3301NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3301NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3302NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3302NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3302NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3302NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3302NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3302NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3303NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3303NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3303NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3303NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3303NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3303NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3401NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3401NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3401NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3401NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3401NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3401NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3402NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3402NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3402NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3402NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3402NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3402NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3601NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3601NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3601NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3601NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3601NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3601NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3602NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3602NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3602NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3602NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3602NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3602NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3603NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3603NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3603NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3603NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3603NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3603NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3604NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3604NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3604NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3604NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3604NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3604NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3605NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3605NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3605NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3605NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3605NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3605NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3606NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC3606NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3606NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC3606NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC3606NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC3606NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4101NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4101NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4101NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4101NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4101NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4101NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4102NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4102NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4102NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4102NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4102NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4102NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4103NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4103NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4103NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4103NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4103NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4103NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4104NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4104NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4104NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4104NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4104NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4104NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4301NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4301NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4301NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4301NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4301NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4301NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4302NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4302NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4302NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4302NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4302NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4302NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4401NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4401NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4401NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4401NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4401NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4401NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4402NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4402NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4402NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4402NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4402NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4402NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4403NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4403NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4403NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4403NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4403NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4403NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4404NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4404NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4404NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4404NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4404NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4404NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4406NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4406NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4406NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4406NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4406NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4406NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4407NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4407NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4407NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4407NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4407NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4407NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4408NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4408NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4408NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4408NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4408NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4408NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4409NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4409NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4409NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4409NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4409NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4409NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4410NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4410NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4410NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4410NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4410NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4410NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4411NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC4411NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4411NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC4411NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC4411NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC4411NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC5101NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC5101NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC5101NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC5101NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC5101NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC5101NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC5102NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC5102NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC5102NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC5102NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC5102NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC5102NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6101NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC6101NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6101NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC6101NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6101NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC6101NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6102NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC6102NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6102NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC6102NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6102NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC6102NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6103NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC6103NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6103NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC6103NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6103NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC6103NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6104NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC6104NIDATA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6104NIDESC0_CSV,2011,source_table_or_report,small_area,medium,LC6104NIDESC0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6104NIMETA0_CSV,2011,source_table_or_report,small_area,medium,LC6104NIMETA0
local_archive_2011:nested:Census_2011_Complete_census-2011-local-characteristic-tables-statistical-geographies_1_zip::SMALL_AREAS_LC6105NIDATA0_CSV,2011,source_table_or_report,small_area,medium,LC6105NIDATA0
