type,file_name,url,publication_title,publication_slug
xlsx,Table-1.3-Businesses-by-Broad-Industry-Group-and-Turnover-Size-Band-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-1.3-Businesses-by-Broad-Industry-Group-and-Turnover-Size-Band-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-1.4-Businesses-by-Broad-Industry-Group-and-Employee-Size-Band-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-1.4-Businesses-by-Broad-Industry-Group-and-Employee-Size-Band-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-2.2-Businesses-by-Broad-Industry-Group-and-Legal-Status-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-2.2-Businesses-by-Broad-Industry-Group-and-Legal-Status-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-2.3-Businesses-by-Detailed-Employee-Size-Band-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-2.3-Businesses-by-Detailed-Employee-Size-Band-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-3.10-Businesses-by-Broad-Industry-Group-RuralUrban-and-Employee-Size-Band-2015-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-3.10-Businesses-by-Broad-Industry-Group-RuralUrban-and-Employee-Size-Band-2015-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-3.2-Businesses-by-District-Council-Area-and-Broad-Industry-Group-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-3.2-Businesses-by-District-Council-Area-and-Broad-Industry-Group-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-3.3-Businesses-by-District-Council-Area-and-Turnover-Size-Band-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-3.3-Businesses-by-District-Council-Area-and-Turnover-Size-Band-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-3.4-Businesses-by-District-Council-Area-and-Employee-Size-Band-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-3.4-Businesses-by-District-Council-Area-and-Employee-Size-Band-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
xlsx,Table-3.9-Businesses-by-District-Electoral-Area-2013-2026.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2026-06/Table-3.9-Businesses-by-District-Electoral-Area-2013-2026.xlsx,Historical Data Tables - IDBR,/publications/historical-data-tables-idbr
ods,Final%20Weekly%20Deaths%20by%20Age%20and%20Respiratory%20Deaths%202011-2024_0.ods,https://www.nisra.gov.uk/files/nisra/documents/2025-11/Final%20Weekly%20Deaths%20by%20Age%20and%20Respiratory%20Deaths%202011-2024_0.ods,Historical Final Weekly Deaths Data,/publications/historical-final-weekly-deaths-data
xlsx,Final%20Weekly%20Deaths%20by%20Age%20and%20Respiratory%20Deaths%202011-2024_0.xlsx,https://www.nisra.gov.uk/files/nisra/documents/2025-11/Final%20Weekly%20Deaths%20by%20Age%20and%20Respiratory%20Deaths%202011-2024_0.xlsx,Historical Final Weekly Deaths Data,/publications/historical-final-weekly-deaths-data
pdf,HRCS-Customer-Satisfaction-Survey-February-2021.pdf,https://www.nisra.gov.uk/files/nisra/publications/HRCS-Customer-Satisfaction-Survey-February-2021.pdf,HRCS Customer Satisfaction Survey - February 2021,/publications/hrcs-customer-satisfaction-survey-february-2021
pdf,HRCS-Customer-Satisfaction-Survey-March-2018.pdf,https://www.nisra.gov.uk/files/nisra/publications/HRCS-Customer-Satisfaction-Survey-March-2018.pdf,HRCS Customer Satisfaction Survey - March 2018,/publications/hrcs-customer-satisfaction-survey-march-2018
xlsx,HRCS-Publication-Schedule-Next-12-Months-7th-January-2019.XLSX,https://www.nisra.gov.uk/files/nisra/publications/HRCS-Publication-Schedule-Next-12-Months-7th-January-2019.XLSX,HRCS Publication Schedule - January 2019,/publications/hrcs-publication-schedule-january-2019
xlsx,HRCS-Publication-Schedule-Next-12-Months-4th-March-2019.XLSX,https://www.nisra.gov.uk/files/nisra/publications/HRCS-Publication-Schedule-Next-12-Months-4th-March-2019.XLSX,HRCS Publication Schedule - March 2019,/publications/hrcs-publication-schedule-march-2019
xlsx,HRCS-Publication-Schedule-Next-12-Months-10th-October-2018.XLSX,https://www.nisra.gov.uk/files/nisra/publications/HRCS-Publication-Schedule-Next-12-Months-10th-October-2018.XLSX,HRCS Publication Schedule - October 2018,/publications/hrcs-publication-schedule-october-2018
pdf,HRCS-QAAD-Report-December-2021.pdf,https://www.nisra.gov.uk/files/nisra/publications/HRCS-QAAD-Report-December-2021.pdf,HRCS Quality Assurance of Administrative Data Report - December 2021,/publications/hrcs-quality-assurance-administrative-data-report-december-2021
pdf,Results-User-Consultation%20-IDBR-Facts-Figures-Bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/Results-User-Consultation%20-IDBR-Facts-Figures-Bulletin.pdf,IDBR user consultation results,/publications/idbr-user-consultation-results
pdf,census-2021-iiar-public-report-1-july-2019.pdf,https://www.nisra.gov.uk/files/nisra/publications/census-2021-iiar-public-report-1-july-2019.pdf,Independent Information Assurance Review - 2019 census rehearsal,/publications/independent-information-assurance-review-2019-census-rehearsal
pdf,Bridewell_report_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/Bridewell_report_0.pdf,Independent Information Assurance Review - Census 2021,/publications/independent-information-assurance-review-census-2021
pdf,E2a7x-iop-q1-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/E2a7x-iop-q1-2017-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,HnLyBD-iop-q1-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/HnLyBD-iop-q1-2018-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,IOP%20Q2%202019%20Bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/IOP%20Q2%202019%20Bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,J47eb-iop-q2-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/J47eb-iop-q2-2017-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,LK75ii-iop-q3-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/LK75ii-iop-q3-2017-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,WL10qb-iop-q4-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/WL10qb-iop-q4-2017-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,correction-iop-q4-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/correction-iop-q4-2016-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q1-2014-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q1-2014-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q1-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q1-2015-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q1-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q1-2016-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q1-2019-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q1-2019-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q1-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q1-2020-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q1-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q1-2021-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q2-2014-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q2-2014-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q2-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q2-2015-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q2-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q2-2016-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q2-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q2-2018-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q2-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q2-2020-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q2-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q2-2021-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2014-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2014-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2015-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2016-bulletin_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2016-bulletin_0.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2018-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2019-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2019-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2020-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q3-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2021-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q4-2014-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2014-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q4-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2015-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q4-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2018-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q4-2019-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2019-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q4-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2020-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
pdf,iop-q4-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2021-bulletin.pdf,Index of Production - Historical statistical bulletins,/publications/index-production-historical-statistical-bulletins
ods,J47eb-iop-q2-2017-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/J47eb-iop-q2-2017-tables.ods,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 2 2017,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-2-2017
xlsx,J47eb-iop-q2-2017-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/J47eb-iop-q2-2017-tables.xlsx,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 2 2017,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-2-2017
pdf,iop-q3-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2016-bulletin.pdf,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 3 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-3-2016
xlsx,iop-q3-2016-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/iop-q3-2016-tables.xlsx,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 3 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-3-2016
pdf,IOP-2016-Q4-notification-of-revisions_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/IOP-2016-Q4-notification-of-revisions_0.pdf,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
pdf,iop-q4-2016-explanation-of-revisions.pdf,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-explanation-of-revisions.pdf,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
ods,iop-q4-2016-manufacturing-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-manufacturing-tables.ods,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
xlsx,iop-q4-2016-manufacturing-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-manufacturing-tables.xlsx,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
ods,iop-q4-2016-revisions-charts-and-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-revisions-charts-and-tables.ods,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
xlsx,iop-q4-2016-revisions-charts-and-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-revisions-charts-and-tables.xlsx,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
ods,iop-q4-2016-tables-correction.ods,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-tables-correction.ods,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
xlsx,iop-q4-2016-tables-correction.xlsx,https://www.nisra.gov.uk/files/nisra/publications/iop-q4-2016-tables-correction.xlsx,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2016
ods,WL10qb-iop-q4-2017-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/WL10qb-iop-q4-2017-tables.ods,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2017,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2017
xlsx,WL10qb-iop-q4-2017-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/WL10qb-iop-q4-2017-tables.xlsx,Index of Production (IOP) Statistical Bulletin and Tables - Quarter 4 2017,/publications/index-production-iop-statistical-bulletin-and-tables-quarter-4-2017
pdf,RSI-q1-2022-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/RSI-q1-2022-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,RSI-q1-2023-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/RSI-q1-2023-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,RSI-q2-2022-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/RSI-q2-2022-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,RSI-q2-2023-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/RSI-q2-2023-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,RSI-q4-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/RSI-q4-2021-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,rsi-q3-2022-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/rsi-q3-2022-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,rsi-q4-2022-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-12/rsi-q4-2022-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,HnLyBD-ios-q1-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/HnLyBD-ios-q1-2018-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,LK75ii-ios-q3-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/LK75ii-ios-q3-2017-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,WL10qb-ios-q4-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/WL10qb-ios-q4-2017-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q1-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q1-2015-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q1-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q1-2016-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q1-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q1-2017-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q1-2019-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q1-2019-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q1-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q1-2020-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q1-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q1-2021-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2015-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2016-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2017-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2018-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2019-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2019-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2020-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q2-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q2-2021-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2014-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2014-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2015-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2016-bulletin_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2016-bulletin_0.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2018-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2019-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2019-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2020-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q3-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2021-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q4-2015-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2015-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q4-2016-bulletin_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2016-bulletin_0.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q4-2018-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2018-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q4-2019-bulletin_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2019-bulletin_0.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q4-2020-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2020-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
pdf,ios-q4-2021-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2021-bulletin.pdf,Index of Services - Historical statistical bulletins,/publications/index-services-historical-statistical-bulletins
ods,E2a7x-ios-q1-2017-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/E2a7x-ios-q1-2017-tables.ods,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 1 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-1-2017
xlsx,E2a7x-ios-q1-2017-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/E2a7x-ios-q1-2017-tables.xlsx,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 1 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-1-2017
pdf,E2a7xios-q1-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/E2a7xios-q1-2017-bulletin.pdf,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 1 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-1-2017
ods,HnLyBD-ios-q1-2018-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/HnLyBD-ios-q1-2018-tables.ods,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 1 2018,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-1-2018
xlsx,HnLyBD-ios-q1-2018-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/HnLyBD-ios-q1-2018-tables.xlsx,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 1 2018,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-1-2018
pdf,J47eb-ios-q2-2017-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/J47eb-ios-q2-2017-bulletin.pdf,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 2 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-2-2017
ods,J47eb-ios-q2-2017-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/J47eb-ios-q2-2017-tables.ods,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 2 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-2-2017
xlsx,J47eb-ios-q2-2017-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/J47eb-ios-q2-2017-tables.xlsx,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 2 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-2-2017
pdf,ios-q3-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2016-bulletin.pdf,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 3 2016,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-3-2016
xlsx,ios-q3-2016-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/ios-q3-2016-tables.xlsx,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 3 2016,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-3-2016
ods,LK75ii-ios-q3-2017-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/LK75ii-ios-q3-2017-tables.ods,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 3 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-3-2017
xlsx,LK75ii-ios-q3-2017-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/LK75ii-ios-q3-2017-tables.xlsx,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 3 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-3-2017
pdf,ios-q4-2016-bulletin.pdf,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2016-bulletin.pdf,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-4-2016
ods,ios-q4-2016-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2016-tables.ods,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-4-2016
xlsx,ios-q4-2016-tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/ios-q4-2016-tables.xlsx,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 4 2016,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-4-2016
ods,WL10qb-ios-q4-2017-tables.ods,https://www.nisra.gov.uk/files/nisra/publications/WL10qb-ios-q4-2017-tables.ods,Index of Services (IOS) Statistical Bulletin and Tables - Quarter 4 2017,/publications/index-services-ios-statistical-bulletin-and-tables-quarter-4-2017
