contest,scale,year,area,party,n_cand,share,seats,lag_n,lag_share,exp_quotas,lag_exp_quotas
local,dea,2014,Larne Lough,UUP,2,31.011433597185576,5,,,1.8606860158311347,
local,dea,2019,Larne Lough,UUP,2,25.843635148680253,5,2.0,31.011433597185576,1.5506181089208153,1.8606860158311347
local,dea,2023,Larne Lough,UUP,2,25.27712724434036,5,2.0,25.843635148680253,1.5166276346604215,1.5506181089208153
local,dea,2014,Limavady,Alliance,0,0.0,5,,,0.0,
local,dea,2019,Limavady,Alliance,1,10.008984725965858,5,0.0,0.0,0.6005390835579515,0.0
local,dea,2023,Limavady,Alliance,1,9.06980600232134,5,1.0,10.008984725965858,0.5441883601392804,0.6005390835579515
local,dea,2014,Limavady,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Limavady,Aontú,1,6.05570530098832,5,0.0,0.0,0.3633423180592992,0.0
local,dea,2023,Limavady,Aontú,1,2.536892720941801,5,1.0,6.05570530098832,0.15221356325650806,0.3633423180592992
local,dea,2014,Limavady,DUP,3,40.1566199235112,5,,,2.409397195410672,
local,dea,2019,Limavady,DUP,3,45.5884995507637,5,3.0,40.1566199235112,2.735309973045822,2.409397195410672
local,dea,2023,Limavady,DUP,3,32.896700381362955,5,3.0,45.5884995507637,1.9738020228817772,2.735309973045822
local,dea,2014,Limavady,Green,0,0.0,5,,,0.0,
local,dea,2019,Limavady,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Limavady,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Limavady,Independent,0,0.0,5,,,0.0,
local,dea,2019,Limavady,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Limavady,Independent,2,9.83253191842149,5,0.0,0.0,0.5899519151052894,0.0
local,dea,2014,Limavady,Other,1,1.8575851393188854,5,,,0.11145510835913312,
local,dea,2019,Limavady,Other,0,0.0,5,1.0,1.8575851393188854,0.0,0.11145510835913312
local,dea,2023,Limavady,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Limavady,PBP,0,0.0,5,,,0.0,
local,dea,2019,Limavady,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Limavady,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Limavady,SDLP,2,15.370606446913131,5,,,0.9222363868147879,
local,dea,2019,Limavady,SDLP,1,9.326145552560646,5,2.0,15.370606446913131,0.5595687331536388,0.9222363868147879
local,dea,2023,Limavady,SDLP,1,7.345382192007959,5,1.0,9.326145552560646,0.4407229315204775,0.5595687331536388
local,dea,2014,Limavady,Sinn Féin,2,21.28938262611546,5,,,1.2773629575669276,
local,dea,2019,Limavady,Sinn Féin,1,18.58041329739443,5,2.0,21.28938262611546,1.1148247978436658,1.2773629575669276
local,dea,2023,Limavady,Sinn Féin,1,29.84579671696236,5,1.0,18.58041329739443,1.7907478030177417,1.1148247978436658
local,dea,2014,Limavady,TUV,1,5.9187761792023315,5,,,0.3551265707521399,
local,dea,2019,Limavady,TUV,1,3.1626235399820306,5,1.0,5.9187761792023315,0.18975741239892183,0.3551265707521399
local,dea,2023,Limavady,TUV,0,0.0,5,1.0,3.1626235399820306,0.0,0.18975741239892183
local,dea,2014,Limavady,UUP,2,15.40702968493899,5,,,0.9244217810963394,
local,dea,2019,Limavady,UUP,1,7.277628032345014,5,2.0,15.40702968493899,0.4366576819407008,0.9244217810963394
local,dea,2023,Limavady,UUP,1,8.472890067982092,5,1.0,7.277628032345014,0.5083734040789255,0.4366576819407008
local,dea,2014,Lisburn North,Alliance,1,10.746674727932286,6,,,0.7522672309552599,
local,dea,2019,Lisburn North,Alliance,1,20.251263143520415,6,1.0,10.746674727932286,1.417588420046429,0.7522672309552599
local,dea,2023,Lisburn North,Alliance,2,23.602558029369966,6,1.0,20.251263143520415,1.6521790620558976,1.417588420046429
local,dea,2014,Lisburn North,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Lisburn North,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisburn North,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn North,DUP,4,37.469770253929866,6,,,2.6228839177750904,
local,dea,2019,Lisburn North,DUP,3,33.565478628977196,6,4.0,37.469770253929866,2.349583504028404,2.6228839177750904
local,dea,2023,Lisburn North,DUP,2,26.468498342018002,6,3.0,33.565478628977196,1.8527948839412602,2.349583504028404
local,dea,2014,Lisburn North,Green,0,0.0,6,,,0.0,
local,dea,2019,Lisburn North,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisburn North,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn North,Independent,1,0.4987908101571947,6,,,0.034915356711003626,
local,dea,2019,Lisburn North,Independent,0,0.0,6,1.0,0.4987908101571947,0.0,0.034915356711003626
local,dea,2023,Lisburn North,Independent,1,10.540028422548556,6,0.0,0.0,0.7378019895783988,0.0
local,dea,2014,Lisburn North,Other,4,16.74727932285369,6,,,1.1723095525997582,
local,dea,2019,Lisburn North,Other,2,7.906595657517411,6,4.0,16.74727932285369,0.5534616960262188,1.1723095525997582
local,dea,2023,Lisburn North,Other,0,0.0,6,2.0,7.906595657517411,0.0,0.5534616960262188
local,dea,2014,Lisburn North,PBP,0,0.0,6,,,0.0,
local,dea,2019,Lisburn North,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisburn North,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn North,SDLP,1,7.0435308343409915,6,,,0.4930471584038694,
local,dea,2019,Lisburn North,SDLP,1,11.63457599344531,6,1.0,7.0435308343409915,0.8144203195411717,0.4930471584038694
local,dea,2023,Lisburn North,SDLP,1,11.072951207958313,6,1.0,11.63457599344531,0.7751065845570819,0.8144203195411717
local,dea,2014,Lisburn North,Sinn Féin,1,7.4516324062877874,6,,,0.5216142684401451,
local,dea,2019,Lisburn North,Sinn Féin,1,8.930766079475625,6,1.0,7.4516324062877874,0.6251536255632937,0.5216142684401451
local,dea,2023,Lisburn North,Sinn Féin,1,14.673140691615348,6,1.0,8.930766079475625,1.0271198484130744,0.6251536255632937
local,dea,2014,Lisburn North,TUV,1,4.534461910519951,6,,,0.3174123337363966,
local,dea,2019,Lisburn North,TUV,0,0.0,6,1.0,4.534461910519951,0.0,0.3174123337363966
local,dea,2023,Lisburn North,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn North,UUP,1,15.507859733978234,6,,,1.0855501813784765,
local,dea,2019,Lisburn North,UUP,2,17.711320497064044,6,1.0,15.507859733978234,1.239792434794483,1.0855501813784765
local,dea,2023,Lisburn North,UUP,2,13.642823306489815,6,2.0,17.711320497064044,0.9549976314542871,1.239792434794483
local,dea,2014,Lisburn South,Alliance,1,6.905411915850329,6,,,0.48337883410952304,
local,dea,2019,Lisburn South,Alliance,1,13.343866704969836,6,1.0,6.905411915850329,0.9340706693478884,0.48337883410952304
local,dea,2023,Lisburn South,Alliance,2,23.812700106723586,6,1.0,13.343866704969836,1.666889007470651,0.9340706693478884
local,dea,2014,Lisburn South,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Lisburn South,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisburn South,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn South,DUP,5,53.57314918901558,6,,,3.750120443231091,
local,dea,2019,Lisburn South,DUP,4,36.38322321172077,6,5.0,53.57314918901558,2.5468256248204537,3.750120443231091
local,dea,2023,Lisburn South,DUP,3,38.207043756670224,6,4.0,36.38322321172077,2.6744930629669157,2.5468256248204537
local,dea,2014,Lisburn South,Green,1,2.216155452063594,6,,,0.1551308816444516,
local,dea,2019,Lisburn South,Green,0,0.0,6,1.0,2.216155452063594,0.0,0.1551308816444516
local,dea,2023,Lisburn South,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn South,Independent,0,0.0,6,,,0.0,
local,dea,2019,Lisburn South,Independent,1,7.6702097098534905,6,0.0,0.0,0.5369146796897444,0.0
local,dea,2023,Lisburn South,Independent,0,0.0,6,1.0,7.6702097098534905,0.0,0.5369146796897444
local,dea,2014,Lisburn South,Other,2,8.944917295647985,6,,,0.626144210695359,
local,dea,2019,Lisburn South,Other,2,4.898017810973858,6,2.0,8.944917295647985,0.3428612467681701,0.626144210695359
local,dea,2023,Lisburn South,Other,0,0.0,6,2.0,4.898017810973858,0.0,0.3428612467681701
local,dea,2014,Lisburn South,PBP,0,0.0,6,,,0.0,
local,dea,2019,Lisburn South,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisburn South,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisburn South,SDLP,1,6.792998233499278,6,,,0.47550987634494946,
local,dea,2019,Lisburn South,SDLP,1,9.322033898305085,6,1.0,6.792998233499278,0.652542372881356,0.47550987634494946
local,dea,2023,Lisburn South,SDLP,1,6.296691568836713,6,1.0,9.322033898305085,0.4407684098185699,0.652542372881356
local,dea,2014,Lisburn South,Sinn Féin,0,0.0,6,,,0.0,
local,dea,2019,Lisburn South,Sinn Féin,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisburn South,Sinn Féin,1,6.57684098185699,6,0.0,0.0,0.46037886872998934,0.0
local,dea,2014,Lisburn South,TUV,1,7.531716717520475,6,,,0.5272201702264333,
local,dea,2019,Lisburn South,TUV,1,5.515656420568802,6,1.0,7.531716717520475,0.3860959494398161,0.5272201702264333
local,dea,2023,Lisburn South,TUV,1,5.162753468516542,6,1.0,5.515656420568802,0.36139274279615796,0.3860959494398161
local,dea,2014,Lisburn South,UUP,1,14.035651196402762,6,,,0.9824955837481933,
local,dea,2019,Lisburn South,UUP,2,22.86699224360816,6,1.0,14.035651196402762,1.6006894570525712,0.9824955837481933
local,dea,2023,Lisburn South,UUP,2,19.943970117395946,6,2.0,22.86699224360816,1.3960779082177164,1.6006894570525712
local,dea,2014,Lisnasharragh,Alliance,2,24.635610174335525,6,,,1.724492712203487,
local,dea,2019,Lisnasharragh,Alliance,2,28.772817639616843,6,2.0,24.635610174335525,2.014097234773179,1.724492712203487
local,dea,2023,Lisnasharragh,Alliance,3,29.02713987473904,6,2.0,28.772817639616843,2.0318997912317327,2.014097234773179
local,dea,2014,Lisnasharragh,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Lisnasharragh,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisnasharragh,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Lisnasharragh,DUP,3,32.79032104410784,6,,,2.295322473087549,
local,dea,2019,Lisnasharragh,DUP,3,27.92336887764323,6,3.0,32.79032104410784,1.9546358214350261,2.295322473087549
local,dea,2023,Lisnasharragh,DUP,2,26.24634655532359,6,3.0,27.92336887764323,1.8372442588726514,1.9546358214350261
local,dea,2014,Lisnasharragh,Green,1,4.6203677241116505,6,,,0.32342574068781554,
local,dea,2019,Lisnasharragh,Green,1,11.142237484185795,6,1.0,4.6203677241116505,0.7799566238930056,0.32342574068781554
local,dea,2023,Lisnasharragh,Green,1,9.66179540709812,6,1.0,11.142237484185795,0.6763256784968683,0.7799566238930056
local,dea,2014,Lisnasharragh,Independent,0,0.0,6,,,0.0,
local,dea,2019,Lisnasharragh,Independent,1,1.8434845472618833,6,0.0,0.0,0.1290439183083318,0.0
local,dea,2023,Lisnasharragh,Independent,0,0.0,6,1.0,1.8434845472618833,0.0,0.1290439183083318
local,dea,2014,Lisnasharragh,Other,3,10.54587024864247,6,,,0.7382109174049728,
local,dea,2019,Lisnasharragh,Other,3,6.253388758358938,6,3.0,10.54587024864247,0.43773721308512564,0.7382109174049728
local,dea,2023,Lisnasharragh,Other,0,0.0,6,3.0,6.253388758358938,0.0,0.43773721308512564
local,dea,2014,Lisnasharragh,PBP,0,0.0,6,,,0.0,
local,dea,2019,Lisnasharragh,PBP,1,1.2018796313030906,6,0.0,0.0,0.08413157419121635,0.0
local,dea,2023,Lisnasharragh,PBP,1,1.6701461377870563,6,1.0,1.2018796313030906,0.11691022964509394,0.08413157419121635
local,dea,2014,Lisnasharragh,SDLP,1,8.364294560350576,6,,,0.5855006192245403,
local,dea,2019,Lisnasharragh,SDLP,1,8.928248689680101,6,1.0,8.364294560350576,0.6249774082776071,0.5855006192245403
local,dea,2023,Lisnasharragh,SDLP,1,13.194154488517745,6,1.0,8.928248689680101,0.9235908141962422,0.6249774082776071
local,dea,2014,Lisnasharragh,Sinn Féin,1,6.068400495379632,6,,,0.4247880346765742,
local,dea,2019,Lisnasharragh,Sinn Féin,1,5.593710464485812,6,1.0,6.068400495379632,0.3915597325140069,0.4247880346765742
local,dea,2023,Lisnasharragh,Sinn Féin,1,10.279749478079331,6,1.0,5.593710464485812,0.7195824634655531,0.3915597325140069
local,dea,2014,Lisnasharragh,TUV,0,0.0,6,,,0.0,
local,dea,2019,Lisnasharragh,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Lisnasharragh,TUV,1,3.0730688935281836,6,0.0,0.0,0.21511482254697284,0.0
local,dea,2014,Lisnasharragh,UUP,1,12.975135753072307,6,,,0.9082595027150614,
local,dea,2019,Lisnasharragh,UUP,2,8.340863907464305,6,1.0,12.975135753072307,0.5838604735225014,0.9082595027150614
local,dea,2023,Lisnasharragh,UUP,1,6.847599164926931,6,2.0,8.340863907464305,0.4793319415448852,0.5838604735225014
local,dea,2014,Lurgan,Alliance,1,5.1208485480785955,7,,,0.40966788384628766,
local,dea,2019,Lurgan,Alliance,1,10.966295865847584,7,1.0,5.1208485480785955,0.8773036692678068,0.40966788384628766
local,dea,2023,Lurgan,Alliance,1,13.332859781218923,7,1.0,10.966295865847584,1.0666287824975138,0.8773036692678068
local,dea,2014,Lurgan,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Lurgan,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Lurgan,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Lurgan,DUP,2,22.56998782820379,7,,,1.805599026256303,
local,dea,2019,Lurgan,DUP,2,23.12800929769218,7,2.0,22.56998782820379,1.8502407438153745,1.805599026256303
local,dea,2023,Lurgan,DUP,2,23.192214803239096,7,2.0,23.12800929769218,1.8553771842591278,1.8502407438153745
local,dea,2014,Lurgan,Green,0,0.0,7,,,0.0,
local,dea,2019,Lurgan,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Lurgan,Green,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Lurgan,Independent,0,0.0,7,,,0.0,
local,dea,2019,Lurgan,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Lurgan,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Lurgan,Other,3,6.311945748565467,7,,,0.5049556598852374,
local,dea,2019,Lurgan,Other,0,0.0,7,3.0,6.311945748565467,0.0,0.5049556598852374
local,dea,2023,Lurgan,Other,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Lurgan,PBP,0,0.0,7,,,0.0,
local,dea,2019,Lurgan,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Lurgan,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Lurgan,SDLP,3,14.43227264823509,7,,,1.1545818118588071,
local,dea,2019,Lurgan,SDLP,2,16.387182467209033,7,3.0,14.43227264823509,1.3109745973767226,1.1545818118588071
local,dea,2023,Lurgan,SDLP,1,7.039352180707487,7,2.0,16.387182467209033,0.5631481744565989,1.3109745973767226
local,dea,2014,Lurgan,Sinn Féin,5,35.811163275952005,7,,,2.8648930620761606,
local,dea,2019,Lurgan,Sinn Féin,4,36.867009795782835,7,5.0,35.811163275952005,2.9493607836626268,2.8648930620761606
local,dea,2023,Lurgan,Sinn Féin,4,48.593550220201735,7,4.0,36.867009795782835,3.887484017616139,2.9493607836626268
local,dea,2014,Lurgan,TUV,1,3.216831855329508,7,,,0.2573465484263606,
local,dea,2019,Lurgan,TUV,0,0.0,7,1.0,3.216831855329508,0.0,0.2573465484263606
local,dea,2023,Lurgan,TUV,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Lurgan,UUP,2,12.536950095635541,7,,,1.0029560076508433,
local,dea,2019,Lurgan,UUP,1,12.65150257346837,7,2.0,12.536950095635541,1.0121202058774696,1.0029560076508433
local,dea,2023,Lurgan,UUP,1,7.84202301463276,7,1.0,12.65150257346837,0.6273618411706208,1.0121202058774696
local,dea,2014,Macedon,Alliance,1,13.989549974717681,6,,,0.9792684982302378,
local,dea,2019,Macedon,Alliance,1,18.008948545861298,6,1.0,13.989549974717681,1.2606263982102908,0.9792684982302378
local,dea,2023,Macedon,Alliance,1,15.243045799381848,6,1.0,18.008948545861298,1.0670132059567294,1.2606263982102908
local,dea,2014,Macedon,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Macedon,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Macedon,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Macedon,DUP,5,45.18793190628687,6,,,3.163155233440081,
local,dea,2019,Macedon,DUP,4,42.984979226589964,6,5.0,45.18793190628687,3.0089485458612972,3.163155233440081
local,dea,2023,Macedon,DUP,3,32.972745153132905,6,4.0,42.984979226589964,2.3080921607193035,3.0089485458612972
local,dea,2014,Macedon,Green,0,0.0,6,,,0.0,
local,dea,2019,Macedon,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Macedon,Green,1,2.2197246417533014,6,0.0,0.0,0.15538072492273108,0.0
local,dea,2014,Macedon,Independent,0,0.0,6,,,0.0,
local,dea,2019,Macedon,Independent,1,5.480984340044743,6,0.0,0.0,0.383668903803132,0.0
local,dea,2023,Macedon,Independent,1,6.841809497049733,6,1.0,5.480984340044743,0.47892666479348134,0.383668903803132
local,dea,2014,Macedon,Other,1,8.478004382268667,6,,,0.5934603067588067,
local,dea,2019,Macedon,Other,1,2.460850111856823,6,1.0,8.478004382268667,0.17225950782997765,0.5934603067588067
local,dea,2023,Macedon,Other,1,3.427929193593706,6,1.0,2.460850111856823,0.23995504355155944,0.17225950782997765
local,dea,2014,Macedon,PBP,0,0.0,6,,,0.0,
local,dea,2019,Macedon,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Macedon,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Macedon,SDLP,1,3.000168548794876,6,,,0.21001179841564135,
local,dea,2019,Macedon,SDLP,0,0.0,6,1.0,3.000168548794876,0.0,0.21001179841564135
local,dea,2023,Macedon,SDLP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Macedon,Sinn Féin,1,9.405022754087309,6,,,0.6583515927861116,
local,dea,2019,Macedon,Sinn Féin,1,12.224352828379674,6,1.0,9.405022754087309,0.8557046979865771,0.6583515927861116
local,dea,2023,Macedon,Sinn Féin,1,18.62882832256252,6,1.0,12.224352828379674,1.3040179825793763,0.8557046979865771
local,dea,2014,Macedon,TUV,1,10.871397269509522,6,,,0.7609978088656666,
local,dea,2019,Macedon,TUV,1,3.5634387983381273,6,1.0,10.871397269509522,0.24944071588366892,0.7609978088656666
local,dea,2023,Macedon,TUV,1,4.678280415847148,6,1.0,3.5634387983381273,0.32747962910930034,0.24944071588366892
local,dea,2014,Macedon,UUP,1,9.067925164335074,6,,,0.6347547615034552,
local,dea,2019,Macedon,UUP,1,15.27644614892937,6,1.0,9.067925164335074,1.0693512304250559,0.6347547615034552
local,dea,2023,Macedon,UUP,1,15.987636976678843,6,1.0,15.27644614892937,1.119134588367519,1.0693512304250559
local,dea,2014,Magherafelt,Alliance,0,0.0,5,,,0.0,
local,dea,2019,Magherafelt,Alliance,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Magherafelt,Alliance,1,5.789027491825118,5,0.0,0.0,0.34734164950950713,0.0
local,dea,2014,Magherafelt,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Magherafelt,Aontú,1,2.8306878306878307,5,0.0,0.0,0.16984126984126985,0.0
local,dea,2023,Magherafelt,Aontú,0,0.0,5,1.0,2.8306878306878307,0.0,0.16984126984126985
local,dea,2014,Magherafelt,DUP,2,24.817413719031936,5,,,1.4890448231419162,
local,dea,2019,Magherafelt,DUP,2,32.023809523809526,5,2.0,24.817413719031936,1.9214285714285717,1.4890448231419162
local,dea,2023,Magherafelt,DUP,2,25.55407533002301,5,2.0,32.023809523809526,1.5332445198013807,1.9214285714285717
local,dea,2014,Magherafelt,Green,0,0.0,5,,,0.0,
local,dea,2019,Magherafelt,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Magherafelt,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Magherafelt,Independent,3,8.076757840469712,5,,,0.48460547042818275,
local,dea,2019,Magherafelt,Independent,0,0.0,5,3.0,8.076757840469712,0.0,0.48460547042818275
local,dea,2023,Magherafelt,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Magherafelt,Other,0,0.0,5,,,0.0,
local,dea,2019,Magherafelt,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Magherafelt,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Magherafelt,PBP,0,0.0,5,,,0.0,
local,dea,2019,Magherafelt,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Magherafelt,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Magherafelt,SDLP,2,15.480452527566948,5,,,0.928827151654017,
local,dea,2019,Magherafelt,SDLP,1,15.952380952380953,5,2.0,15.480452527566948,0.9571428571428572,0.928827151654017
local,dea,2023,Magherafelt,SDLP,1,9.73719268499455,5,1.0,15.952380952380953,0.584231561099673,0.9571428571428572
local,dea,2014,Magherafelt,Sinn Féin,2,29.643419733638837,5,,,1.7786051840183301,
local,dea,2019,Magherafelt,Sinn Féin,2,36.01851851851852,5,2.0,29.643419733638837,2.161111111111111,1.7786051840183301
local,dea,2023,Magherafelt,Sinn Féin,2,43.68414678454644,5,2.0,36.01851851851852,2.6210488070727864,2.161111111111111
local,dea,2014,Magherafelt,TUV,1,10.740369468709723,5,,,0.6444221681225833,
local,dea,2019,Magherafelt,TUV,0,0.0,5,1.0,10.740369468709723,0.0,0.6444221681225833
local,dea,2023,Magherafelt,TUV,1,8.126438173670826,5,0.0,0.0,0.4875862904202495,0.0
local,dea,2014,Magherafelt,UUP,1,11.241586710582844,5,,,0.6744952026349706,
local,dea,2019,Magherafelt,UUP,1,13.174603174603174,5,1.0,11.241586710582844,0.7904761904761903,0.6744952026349706
local,dea,2023,Magherafelt,UUP,1,7.109119534940051,5,1.0,13.174603174603174,0.4265471720964031,0.7904761904761903
local,dea,2014,Mid Tyrone,Alliance,1,1.6555842040982494,6,,,0.11589089428687746,
local,dea,2019,Mid Tyrone,Alliance,1,3.7833827893175074,6,1.0,1.6555842040982494,0.26483679525222553,0.11589089428687746
local,dea,2023,Mid Tyrone,Alliance,1,3.6408335284476703,6,1.0,3.7833827893175074,0.2548583469913369,0.26483679525222553
local,dea,2014,Mid Tyrone,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Mid Tyrone,Aontú,1,5.736894164193868,6,0.0,0.0,0.40158259149357073,0.0
local,dea,2023,Mid Tyrone,Aontú,0,0.0,6,1.0,5.736894164193868,0.0,0.40158259149357073
local,dea,2014,Mid Tyrone,DUP,1,8.535757904736057,6,,,0.597503053331524,
local,dea,2019,Mid Tyrone,DUP,1,11.510880316518298,6,1.0,8.535757904736057,0.8057616221562809,0.597503053331524
local,dea,2023,Mid Tyrone,DUP,1,12.374151252634043,6,1.0,11.510880316518298,0.866190587684383,0.8057616221562809
local,dea,2014,Mid Tyrone,Green,1,2.686931741077487,6,,,0.1880852218754241,
local,dea,2019,Mid Tyrone,Green,0,0.0,6,1.0,2.686931741077487,0.0,0.1880852218754241
local,dea,2023,Mid Tyrone,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Mid Tyrone,Independent,0,0.0,6,,,0.0,
local,dea,2019,Mid Tyrone,Independent,1,11.090504451038576,6,0.0,0.0,0.7763353115727003,0.0
local,dea,2023,Mid Tyrone,Independent,1,7.363615078435964,6,1.0,11.090504451038576,0.5154530554905175,0.7763353115727003
local,dea,2014,Mid Tyrone,Other,0,0.0,6,,,0.0,
local,dea,2019,Mid Tyrone,Other,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Mid Tyrone,Other,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Mid Tyrone,PBP,0,0.0,6,,,0.0,
local,dea,2019,Mid Tyrone,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Mid Tyrone,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Mid Tyrone,SDLP,2,12.74257022662505,6,,,0.8919799158637535,
local,dea,2019,Mid Tyrone,SDLP,1,7.393669634025717,6,2.0,12.74257022662505,0.5175568743818002,0.8919799158637535
local,dea,2023,Mid Tyrone,SDLP,1,5.818309529384219,6,1.0,7.393669634025717,0.40728166705689534,0.5175568743818002
local,dea,2014,Mid Tyrone,Sinn Féin,4,57.25335866467635,6,,,4.0077351065273445,
local,dea,2019,Mid Tyrone,Sinn Féin,5,48.38031651829871,6,4.0,57.25335866467635,3.3866221562809096,4.0077351065273445
local,dea,2023,Mid Tyrone,Sinn Féin,4,62.760477639896976,6,5.0,48.38031651829871,4.393233434792788,3.3866221562809096
local,dea,2014,Mid Tyrone,TUV,0,0.0,6,,,0.0,
local,dea,2019,Mid Tyrone,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Mid Tyrone,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Mid Tyrone,UUP,1,17.12579725878681,6,,,1.1988058081150768,
local,dea,2019,Mid Tyrone,UUP,1,12.104352126607319,6,1.0,17.12579725878681,0.8473046488625122,1.1988058081150768
local,dea,2023,Mid Tyrone,UUP,1,8.042612971201123,6,1.0,12.104352126607319,0.5629829079840786,0.8473046488625122
local,dea,2014,Moyola,Alliance,0,0.0,5,,,0.0,
local,dea,2019,Moyola,Alliance,1,3.785088276387654,5,0.0,0.0,0.22710529658325926,0.0
local,dea,2023,Moyola,Alliance,1,2.6976845784185235,5,1.0,3.785088276387654,0.16186107470511138,0.22710529658325926
local,dea,2014,Moyola,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Moyola,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Moyola,Aontú,1,3.7898645696810833,5,0.0,0.0,0.227391874180865,0.0
local,dea,2014,Moyola,DUP,1,18.50101282916948,5,,,1.1100607697501688,
local,dea,2019,Moyola,DUP,1,20.563952749904736,5,1.0,18.50101282916948,1.233837164994284,1.1100607697501688
local,dea,2023,Moyola,DUP,1,17.070773263433814,5,1.0,20.563952749904736,1.0242463958060288,1.233837164994284
local,dea,2014,Moyola,Green,0,0.0,5,,,0.0,
local,dea,2019,Moyola,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Moyola,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Moyola,Independent,0,0.0,5,,,0.0,
local,dea,2019,Moyola,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Moyola,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Moyola,Other,0,0.0,5,,,0.0,
local,dea,2019,Moyola,Other,1,1.2066556585799568,5,0.0,0.0,0.0723993395147974,0.0
