dz,con,adults,green,alliance,nonvoter,gap_yield,tilt,p_alli,p_green,yield_flat,yield_refined
N20003336,SOUTH DOWN,635.2080000000001,0.9384775402076916,41.899541934145375,219.8884129167361,59.02148139412523,0.6138255832837113,0.15751582394640695,0.17256546931943204,59.02148139412523,62.740480461867705
N20000231,BELFAST NORTH,388.448,40.6763076304392,87.80681632739957,152.57913156818515,64.70370805006806,-0.10749447948564671,0.10650770387428271,0.12052791411100482,64.70370805006806,62.66075157411737
N20000483,UPPER BANN,542.8720000000001,2.3435818893148963,44.465779776061616,208.7414876301441,57.47533355304863,0.7551637771199946,0.16702094787436308,0.1801095696010726,57.47533355304863,62.41955784218116
N20000641,UPPER BANN,581.08,4.441721339997485,58.09635120339053,223.43297063050608,64.4166651843085,-0.24472584655609955,0.09684876336048459,0.10896389914278733,64.4166651843085,62.231361886386956
N20001927,EAST LONDONDERRY,634.412,1.0924568053276895,22.704224908739366,248.68143461396127,61.12531338986207,0.2976470588235294,0.13529806915146714,0.15188452042445758,61.12531338986207,62.13707868114249
N20002800,EAST ANTRIM,409.144,30.25423979988284,135.36614746333805,165.98075032127508,75.86315229847283,-0.6124105138728401,0.07277219108096256,0.07833796930131937,75.86315229847283,61.592819780237264
N20000157,SOUTH ANTRIM,537.3000000000001,2.322808372232582,82.328893188469,217.95038596491236,68.17200504793485,-0.5685478413858438,0.07519418633230689,0.08134673082102803,68.17200504793485,61.54233288493542
N20000217,SOUTH ANTRIM,473.62,3.644456328668088,115.41206534345912,192.1192291098116,70.28191460973267,-0.534688390171179,0.07707260123144564,0.08365632256882112,70.28191460973267,61.40139570930111
N20001539,EAST LONDONDERRY,584.264,1.6105781192952906,40.98032511939211,229.02405647007225,61.03022643662516,0.04850844848777237,0.11754481267630401,0.1330717733191529,61.03022643662516,61.324396422149945
N20001946,EAST LONDONDERRY,670.2320000000001,0.4276943651813987,9.824044895565589,262.7224190024535,61.15681591083312,0.0809462044100512,0.11984741630431828,0.13560365701106603,61.15681591083312,61.275062586793204
N20002832,EAST ANTRIM,425.86,1.7415969384550394,140.25378417843532,172.76206502311706,71.12661919477418,-0.49493245541240966,0.07935765615635815,0.0864859121970674,71.12661919477418,61.23043581516223
N20002761,EAST ANTRIM,444.964,12.78199927390355,109.39420589131872,180.5121389680793,68.6724083233736,-0.4316075360255245,0.08376998127897625,0.09235435879721636,68.6724083233736,61.092286900271105
N20002739,EAST ANTRIM,489.54,8.352136840957959,105.67581340068888,198.59564483965792,70.7263888179259,-0.625846824321493,0.07203282202140199,0.0774124772790525,70.7263888179259,60.96838408251679
N20000423,UPPER BANN,619.288,1.3265391034940748,22.318380935894105,238.1244536308681,58.73482884500756,0.5827593537414966,0.155421537787751,0.17084714553822555,58.73482884500756,60.68939918061857
N20001530,EAST LONDONDERRY,595.408,3.200710140915896,41.14561409959108,233.3923627242698,62.4566998202166,-0.28125192229617507,0.09428575385367867,0.10579792133790819,62.4566998202166,60.67559325405343
N20000151,SOUTH ANTRIM,484.764,2.9690874666971605,104.93826275252418,196.6396815594542,68.72889214949447,-0.5564858369976481,0.07586246846951404,0.08217078729789629,68.72889214949447,60.42290973106226
N20001634,EAST LONDONDERRY,493.52,3.657498769280149,99.31024922811709,193.45356268589208,66.9093062692945,-0.44714955390896716,0.082686144368376,0.09092569799647336,66.9093062692945,60.3883598695255
N20003277,SOUTH DOWN,351.036,2.730704472195601,124.99619993820728,121.51728082240678,56.43035210482277,0.2131599455643051,0.1292600571532512,0.14566472420022578,56.43035210482277,60.30838028161699
N20003278,SOUTH DOWN,403.572,50.10476820660012,76.7024764005017,139.7035405373248,61.72467272993649,-0.07780123906536417,0.10860379946010829,0.1229635251355028,61.72467272993649,60.251863104348956
N20003313,SOUTH DOWN,460.884,0.9570681419722074,101.2578348034745,159.54309658996263,59.06570915218833,0.07261539934878379,0.11925579942419645,0.13495584639323055,59.06570915218833,60.11949913619566
N20000422,UPPER BANN,633.616,1.1263969037725778,18.31081488379814,243.63375975600388,59.001649583956855,0.3862979642128908,0.14165317021132245,0.1582432344714452,59.001649583956855,60.07580339449915
N20000551,UPPER BANN,496.704,10.54281195102619,116.92437231065738,190.98927900470656,72.1571787971786,-0.7188295668922573,0.06694871421735864,0.07095809541011687,72.1571787971786,59.900571368284034
N20000558,UPPER BANN,569.14,1.1062516812285228,73.84823028678497,218.8418821928929,66.12170173979499,-0.6198930671441817,0.07236029622872621,0.07782279393332282,66.12170173979499,59.84220238449104
N20003062,FERMANAGH AND SOUTH TYRONE,809.532,0.7307109869534214,4.941210094521696,258.55650165267275,59.18836948046665,0.2935710199745502,0.13500635218595236,0.15158807857136083,59.18836948046665,59.427576004969936
N20003257,SOUTH DOWN,565.956,1.1053587447146007,52.9617018471526,195.91561601979868,56.22338898459712,0.4055766645232946,0.1430378536526501,0.1596039732436603,56.22338898459712,59.35504432306145
N20002066,FERMANAGH AND SOUTH TYRONE,753.812,6.290592263740581,10.304582751383885,240.7600856097159,57.86613387123302,0.6134736275926984,0.1574921075686527,0.1725461270225396,57.86613387123302,59.30515459117197
N20003340,SOUTH DOWN,378.1,20.21354468227172,101.0081239570376,130.88596006948578,57.57179885616424,0.08542845233132855,0.12016579787989069,0.13595150708956427,57.57179885616424,59.06734179763681
N20000188,BELFAST NORTH,398.796,39.986843069175,108.03526111908192,156.64373958127203,70.05165491372395,-0.4987315630457785,0.07909325489094825,0.08612980600573006,70.05165491372395,59.038892587151665
N20000433,UPPER BANN,572.3240000000001,2.343242355466871,40.729633886135055,220.06617244292312,59.157376837264,-0.038128170365744056,0.11140781835321681,0.12618200518412825,59.157376837264,58.92323776207705
N20001466,EAST LONDONDERRY,637.596,1.1061019761652813,9.798723250029898,249.92952211516052,58.46299622637024,0.2286157233693576,0.13036327715008028,0.14681448226448982,58.46299622637024,58.820474794377276
N20003311,SOUTH DOWN,499.092,0.8187024277019919,106.14130297631068,172.7694672917212,63.104829707977714,-0.30800068444596546,0.09241089895539967,0.10345515372100207,63.104829707977714,58.45704670159745
N20000474,UPPER BANN,576.304,2.016252727962457,56.34296128717335,221.5965352554608,62.978554063240566,-0.5613517060367454,0.07559276337284557,0.08183853164372726,62.978554063240566,58.44747910358376
N20001484,EAST LONDONDERRY,583.4680000000001,5.778241340579107,37.54990857165474,228.71203459477243,61.25475795736826,-0.45818989721428743,0.08191659461789139,0.08990626749733206,61.25475795736826,58.38278483896888
N20000424,UPPER BANN,632.024,1.7647425154606673,10.98399358687469,243.0216146309888,57.35755756982304,0.5054092671973872,0.15019915022533623,0.1664696188091761,57.35755756982304,58.28185466194518
N20000402,UPPER BANN,626.452,1.0017146464629518,30.165694714709144,240.879106693436,61.05829161607854,-0.6921584045774707,0.06840125503594634,0.0728184112945005,61.05829161607854,58.18780840878467
N20003400,SOUTH DOWN,357.404,6.238946942588646,95.07510852298805,123.72167593936652,51.00217295634081,0.48711345602244405,0.1489047182848343,0.16527424678213093,51.00217295634081,58.06875528956847
N20003393,SOUTH DOWN,525.36,1.3553865819620854,61.46296746372939,181.8625971491802,55.082670583178825,0.32038182307071794,0.13692594283945925,0.1535313319470474,55.082670583178825,57.95364581898737
N20000711,BELFAST NORTH,608.144,0.6308858637373835,33.251102309966015,238.8738863075685,61.21774911965756,-0.7397622192866579,0.06581193579504097,0.06949296129069138,61.21774911965756,57.93068029856744
N20001508,EAST LONDONDERRY,581.08,0.7212935580658797,33.24568149849331,227.77596896887292,58.75586973304336,-0.17313394048926847,0.10188188628300847,0.11506075790829189,58.75586973304336,57.92259749561057
N20001482,EAST LONDONDERRY,568.344,2.100397622100895,36.98164905627147,222.7836189640757,58.84750702597758,-0.17413029578231934,0.1018117524432477,0.1149768761233431,58.84750702597758,57.87825285603822
N20000457,UPPER BANN,492.7240000000001,8.448187501932516,90.9396885845863,189.45891619216889,65.34320063709208,-0.5324155799783612,0.0771989646612061,0.08381095025181359,65.34320063709208,57.86296765670532
N20002755,EAST ANTRIM,394.02,14.837894773976402,127.98270044731385,159.84527511484663,68.82013938931397,-0.5500078157565652,0.07622177756403552,0.08261276366300464,68.82013938931397,57.739379645006714
N20003395,SOUTH DOWN,553.22,1.2633855727962673,61.13507298408541,191.5068257858792,57.14269698833276,0.04950971959401342,0.11761584868243749,0.1331503097396951,57.14269698833276,57.58169102495471
N20000552,UPPER BANN,496.704,2.6261814612311776,95.51043355420876,190.98927900470656,65.22399823816517,-0.5845882494421358,0.07430698860816197,0.08024865075472165,65.22399823816517,57.364183315868004
N20003213,SOUTH DOWN,667.048,0.4701179740505946,21.405419024888893,230.91038850153487,56.69041575266305,0.1809087866908882,0.12695994433474805,0.143248043092747,56.69041575266305,57.25386224715834
N20000553,UPPER BANN,565.956,1.0106726257499306,56.65645019057563,217.6175919428628,61.89958551241234,-0.6312497328412864,0.07173584872143339,0.07703981697920721,61.89958551241234,56.99295183572863
N20003215,SOUTH DOWN,561.1800000000001,0.9215334060486284,48.17743114415244,194.2623196820789,54.71399157070945,0.32376090671943875,0.13716800711653176,0.1537751416625556,54.71399157070945,56.98131912034607
N20003335,SOUTH DOWN,655.904,0.5243651224556406,23.141124068803343,227.0526970468553,56.23709279620178,0.14085756416754994,0.1241071991506896,0.14021347475097765,56.23709279620178,56.71146556527619
N20000446,UPPER BANN,530.932,2.228783858393073,62.8224651795721,204.1503991925309,60.60728173422218,-0.42759703024084017,0.08404975349351818,0.09272179838485414,60.60728173422218,56.66805229618657
N20001514,EAST LONDONDERRY,572.3240000000001,11.517935684123527,30.15965803769584,224.34372834057487,60.07403033166322,-0.5605334333074471,0.0756381074767387,0.08189442199469295,60.07403033166322,56.66306798385903
N20001589,EAST LONDONDERRY,500.684,2.5437782241626423,76.57025226558241,196.2617595635905,62.06043112961216,-0.5280094601904617,0.07744403441796104,0.0841105707797524,62.06043112961216,56.21636066470764
N20001547,EAST LONDONDERRY,616.104,0.6216968058971062,13.555996209836753,241.50493148206527,57.30959877873814,-0.6484374999999999,0.07079239526800381,0.07585236326959487,57.30959877873814,56.06889264978407
N20003338,SOUTH DOWN,575.508,1.4618851085745264,45.20241557066929,199.22220869523832,55.2848780658576,0.11734846939387754,0.12243459164193726,0.13841476515269746,55.2848780658576,56.06462403895809
N20003411,SOUTH DOWN,648.74,0.2856349312565079,20.10383252264929,224.5727525402756,54.9271607655344,0.37643678160919536,0.14094526262921078,0.1575441946124308,54.9271607655344,56.02246159492044
N20000549,UPPER BANN,507.848,6.353805842204033,83.06879201800776,195.27429487981215,64.30725475073064,-0.6989723320158102,0.06802972047292276,0.07234382697274157,64.30725475073064,55.92921457106725
N20003226,SOUTH DOWN,589.836,0.6031738086797889,30.727295491285325,204.18209770839775,52.86967240903218,0.690684142013151,0.16268930186747882,0.17672228836450715,52.86967240903218,55.91260116634685
N20000490,UPPER BANN,625.6560000000001,0.7968339504968752,5.659176205220705,240.57303413092848,55.344129116178046,0.621272088745192,0.1580175485342594,0.17297403831476185,55.344129116178046,55.910833373253666
N20003293,SOUTH DOWN,645.556,0.3572944705957627,26.801737970422455,223.4705549817957,56.22752878338156,-0.13024633651826578,0.10490309718326414,0.11864595225984396,56.22752878338156,55.72663390781604
N20003282,SOUTH DOWN,593.816,0.7947282895961427,36.09846439147407,205.55984465649763,54.45332991906983,0.2404265799150047,0.13120673376377062,0.14768946173131003,54.45332991906983,55.717253924571416
N20003233,SOUTH DOWN,490.336,2.647670293984877,48.13716732129439,169.73842400590152,49.66186235222106,0.8225608988661198,0.1715402371187922,0.1835566286499065,49.66186235222106,55.47891087973987
N20000643,UPPER BANN,418.696,0.9917101902155512,86.65902435716363,160.9941678789674,56.06781776646468,-0.0488411715390648,0.11065025615956037,0.1253169034162272,56.06781776646468,55.46103828610517
N20000507,UPPER BANN,525.36,2.689660431588742,54.51045922238504,202.0078912549781,58.34995075040487,-0.3786364218890171,0.08746841313166646,0.09716777518935234,58.34995075040487,55.27334603839459
N20003429,SOUTH DOWN,545.26,1.5195262649815655,47.70692721964221,188.75133188967945,53.52767625621916,0.22704557150208704,0.13025117346271262,0.1466979247941129,53.52767625621916,55.12117973606713
N20000384,UPPER BANN,517.4,3.513367959209789,71.40029993499405,198.94716562990263,61.73226224699424,-0.654734047648371,0.0704472581555209,0.07541661075591728,61.73226224699424,55.11953383344824
N20003337,SOUTH DOWN,530.1360000000001,1.1795956721198082,53.46922610596808,183.51589348690007,53.58301166695779,0.17415097954686973,0.1264783191223304,0.14273863391015976,53.58301166695779,54.93790298794334
N20001615,EAST LONDONDERRY,530.1360000000001,1.5171180471520165,45.81517339245172,207.80656894968408,57.36040264953312,-0.37728304333729606,0.08756299584003341,0.09728963734861362,57.36040264953312,54.83128904575978
N20000595,UPPER BANN,488.744,5.2508362517771685,56.12677770234748,187.92855337963115,56.22948205145144,-0.17657665882997417,0.10163956243233573,0.11477080541578524,56.22948205145144,54.678118384603536
N20003050,FERMANAGH AND SOUTH TYRONE,683.764,1.973100640564713,22.892096646439065,218.38744829857015,54.615208713903804,-0.018271117029654768,0.11281275391958664,0.12777777657421327,54.615208713903804,54.550222863512445
N20002065,FERMANAGH AND SOUTH TYRONE,575.508,2.670295484737858,69.52491941441998,183.81155427225409,57.69860962175041,-0.3107350709257998,0.09221934162052307,0.10321449663419052,57.69860962175041,54.51624733318497
N20000657,SOUTH DOWN,531.7280000000001,1.1167919923042653,72.45219402394994,184.06699226614,58.022283563177226,-0.35888185457592403,0.08884943412772707,0.09894107553420299,58.022283563177226,54.29477626472654
N20003272,SOUTH DOWN,489.54,0.7898245119867312,57.33461881057063,169.46287461628157,51.21895640231422,0.3683195498530896,0.14036273488923445,0.15696724135374124,51.21895640231422,54.273559455938454
N20000389,UPPER BANN,557.996,1.642682299225009,44.02343508930808,214.55686631778727,58.49485725880622,-0.7129813227580913,0.06726681982008739,0.07136663052711956,58.49485725880622,54.18065687947498
N20000638,UPPER BANN,382.876,1.8818205101608831,124.67697320527375,147.220902566128,61.89124280020337,-0.43206503980027966,0.08373806839268196,0.09231241101915254,61.89124280020337,54.17981956678797
N20001591,EAST LONDONDERRY,474.416,6.490180437723738,72.5588944892365,185.96503767869623,59.86035153558921,-0.503452716959417,0.07881228133459256,0.0857769789688496,59.86035153558921,54.17442360499612
N20003056,FERMANAGH AND SOUTH TYRONE,631.2280000000001,1.1692249060494244,42.46375802008924,201.6079703152109,55.11823358722796,-0.15249031402936378,0.10333555341146247,0.11679265305382511,55.11823358722796,54.17439530090165
N20000569,UPPER BANN,544.464,2.4547895966935203,40.52620410583401,209.35363275515917,56.74203113762805,-0.428576781833171,0.08398140255300938,0.09263208016921669,56.74203113762805,54.120615306689146
N20001489,EAST LONDONDERRY,534.116,3.277704432064242,36.099849605720046,209.3666783261832,55.94750332295443,-0.3375242013552759,0.09034360344244065,0.10084518115555959,55.94750332295443,54.04571818731392
N20000572,UPPER BANN,583.4680000000001,0.3542636125998723,28.5703199727799,224.35118831802876,56.827467529654406,-0.7348652289342558,0.06607761961912251,0.06983611672141872,56.827467529654406,54.04098770413977
N20003304,SOUTH DOWN,689.336,0.3521536421994513,2.2591495683325475,238.62577141089403,54.01741187501132,-0.017562770207730418,0.11286288941391416,0.12783451669388832,54.01741187501132,54.01080555896629
N20003221,SOUTH DOWN,671.028,0.2311358888004976,5.935854013002722,232.28813544963472,53.4066702854891,0.6967227307883224,0.16309529736952214,0.17704331873748863,53.4066702854891,54.01035212549525
N20003290,SOUTH DOWN,544.464,0.4347455853523835,43.21776228606058,188.47578250005952,52.16112825089765,0.24179848551075617,0.13130472949802455,0.1477908930259968,52.16112825089765,53.66381126617872
N20001553,EAST LONDONDERRY,605.7560000000001,0.2623839214935575,3.249204240010043,237.4486471031676,53.956679870620746,-0.6804295027483063,0.0690414921182221,0.07363421713824167,53.956679870620746,53.63465130230139
N20000475,UPPER BANN,515.808,1.119840453939792,66.4385427576861,198.3350205048876,59.8442457893935,-0.7039417194375872,0.06775895169368922,0.07199741601928149,59.8442457893935,53.55753932639539
N20001587,EAST LONDONDERRY,564.364,0.6134152849120263,24.06025645052463,221.2235095875766,55.16513980557856,-0.5223809523809524,0.07775728360740553,0.08449303859682364,55.16513980557856,53.361110399501634
N20000460,UPPER BANN,561.976,2.3205398541719138,30.20853826639848,216.08722913032503,55.85986733684764,-0.5983418592344328,0.07354763740952519,0.07930508905659255,55.85986733684764,53.17768908455419
N20001543,EAST LONDONDERRY,565.1600000000001,1.0572126420771462,12.60735734609171,221.53553146287643,52.73599190774045,0.19230811301560907,0.12777262963011143,0.14410495094004952,52.73599190774045,53.11201977256031
N20003300,SOUTH DOWN,558.792,0.463403575221382,67.30876674941352,193.43567151321892,58.77656452530328,-0.6225671886753744,0.07221318268236222,0.07763854459343447,58.77656452530328,53.08918737729404
N20003225,SOUTH DOWN,604.96,0.2724805103538906,18.96301597269632,209.4175361111772,51.27126954812736,0.6362329795275254,0.15902525460014252,0.17379107526922186,51.27126954812736,52.99914537743539
N20000383,UPPER BANN,521.38,2.022168502653009,46.2947224271865,200.4775284424404,55.95994947411799,-0.43422296818117356,0.08358755036779358,0.09211446667179289,55.95994947411799,52.9840934143602
N20003414,SOUTH DOWN,608.144,1.1341552189008413,19.159987469602974,210.51973366965709,51.78564320962246,0.3906605796038966,0.1419664298138039,0.1585518396230426,51.78564320962246,52.919735213577404
N20001616,EAST LONDONDERRY,445.7600000000001,12.24516477516139,55.51496184674684,174.73225016790252,54.94402880722245,-0.20775471794089223,0.09944635885266769,0.11213013972626991,54.94402880722245,52.89737123437326
N20001491,EAST LONDONDERRY,535.7080000000001,0.5954475251826582,27.978385483337757,209.99072207678287,53.54046448757273,-0.17374916030154508,0.10183858042842028,0.11500896659005858,53.54046448757273,52.83705519089359
N20000413,UPPER BANN,562.772,1.8205686866589772,25.37060149243189,216.3933016928326,54.695066088710746,-0.5717731605476353,0.0750156556415728,0.08112613906569817,54.695066088710746,52.53637784980127
N20003292,SOUTH DOWN,600.98,0.2768454841743588,37.340602300117474,208.03978916307736,55.15801986193482,-0.4960460872365549,0.07928014860901039,0.08638157468941994,55.15801986193482,52.533428253100475
N20003420,SOUTH DOWN,586.652,0.4824149360068611,24.41669453038944,203.0799001499179,51.15159874852672,0.38871350088193324,0.14182661292263285,0.15841415540254747,51.15159874852672,52.53342377006703
N20003330,SOUTH DOWN,466.456,1.124234928947553,80.08366948519497,161.47194231730242,54.70843121591616,-0.20467655894817396,0.09966278313976278,0.11239203945986095,54.70843121591616,52.35716726436177
N20001613,EAST LONDONDERRY,449.74,3.40783566548444,68.61616276186035,176.29235954440165,55.99885854142181,-0.3900630872840525,0.08667002412316727,0.09613668047489189,55.99885854142181,52.00810466200487
N20001520,EAST LONDONDERRY,517.4,2.4825777682694867,44.40736771487271,202.81421894488685,56.17124900202058,-0.6593595835869017,0.07019388135148753,0.0750962465534779,56.17124900202058,52.00235588682242
N20001527,EAST LONDONDERRY,526.1560000000001,1.6218077225038627,39.72824044274764,206.24645957318492,55.64915269048481,-0.6575427521796497,0.07029338667226687,0.07522210580962611,55.64915269048481,51.99272420440663
N20003066,FERMANAGH AND SOUTH TYRONE,479.192,1.2986889521747462,75.38924376551432,153.0491779694287,51.79695588911783,0.016253974489608036,0.1152578374834858,0.1305286331042636,51.79695588911783,51.97392930732582
N20003216,SOUTH DOWN,585.0600000000001,0.4200343692173733,22.4844414290206,202.528801370678,50.57115962532944,0.40697414261514364,0.14313826378730432,0.1597023091354606,50.57115962532944,51.90228499758828
N20000645,SOUTH DOWN,522.972,0.9978249816436696,55.14536949098833,181.03594898032028,53.36346794564268,-0.20619140359617738,0.09955627200837583,0.11226318434100536,53.36346794564268,51.72485455103002
N20003230,SOUTH DOWN,547.648,0.9103644342818008,26.8113923711068,189.57798005853937,48.786622863536365,0.6743753322700692,0.16159246003785738,0.17585126271937263,48.786622863536365,51.417831646377834
N20001596,EAST LONDONDERRY,483.968,3.212266100566787,58.98929480130071,189.70930018229416,56.754404966979074,-0.6367490448447001,0.07143377432957788,0.07666020736747073,56.754404966979074,51.3821713432559
N20003218,SOUTH DOWN,517.4,0.9118728103920556,33.21516800787805,179.1071032529805,47.90477373205923,0.7079617467450167,0.1638507529788789,0.1776387046996364,47.90477373205923,51.29758290531696
N20001548,EAST LONDONDERRY,576.304,0.1915107880073026,1.8438558284500304,225.90383771707397,51.033605849773565,-0.1980787463052814,0.10012675208932759,0.11295252052597037,51.033605849773565,50.975815700525246
N20002098,FERMANAGH AND SOUTH TYRONE,510.2360000000001,23.504987091080157,30.59054087328593,162.96432405050467,49.53236088273143,0.17825341749926843,0.12677068386500243,0.1430480048178234,49.53236088273143,50.95641986797137
N20001644,EAST LONDONDERRY,570.7320000000001,0.4051141439416024,4.939879002951688,223.7196845899752,51.30649688514619,-0.7347339706692027,0.06608474310867685,0.06984531123408345,51.30649688514619,50.78393395492328
N20003089,FERMANAGH AND SOUTH TYRONE,636.004,1.6265098550761257,18.76653824511913,203.1333774046072,50.16985039737102,0.2,0.12832118834137715,0.1446814799194512,50.16985039737102,50.75361721420226
N20000461,UPPER BANN,522.176,0.5470493207680353,39.69832433325044,200.78360100494797,54.14179404503419,-0.6258534771290443,0.07203245622833938,0.07741201858767748,54.14179404503419,50.74456580306333
N20001627,EAST LONDONDERRY,508.644,3.018520488755396,37.4708095382646,199.3819783165888,53.95853873365634,-0.5814875862779437,0.07447835319972981,0.08046111165576546,53.95853873365634,50.6942886003181
N20000469,UPPER BANN,456.108,3.5441662922194705,76.30233848150421,175.3795783168219,57.583874656394606,-0.6446814995428222,0.07099839971836129,0.07611210758526925,57.583874656394606,50.62883064409487
N20001479,EAST LONDONDERRY,558.792,0.4668755134479549,4.398200085299483,219.0393564604778,50.15126014953034,0.5607947584296596,0.1539397234612429,0.16961863501383886,50.15126014953034,50.53935655311249
N20000510,UPPER BANN,492.7240000000001,0.8286421033115583,55.883243275300266,189.45891619216889,55.37341572362767,-0.6563925381695026,0.07035639349234174,0.07530176860988481,55.37341572362767,50.394250139993794
N20001528,EAST LONDONDERRY,528.544,1.7550618093622734,26.641283578813667,207.1825251990844,52.906502176708976,-0.6640591665481438,0.06993659224347518,0.07477053324584897,52.906502176708976,50.361838967297906
N20001555,EAST LONDONDERRY,394.816,4.10361315862967,89.56547223965434,154.76285014871365,56.140718518863935,-0.43478010840030473,0.08354869103703767,0.09206333738800661,56.140718518863935,50.36180090303484
N20000472,UPPER BANN,486.3560000000001,4.355648703745683,59.88615962840487,187.01033569210853,56.65051589215805,-0.7446873367009232,0.06554488244508157,0.06914758702071394,56.65051589215805,50.31073685329009
N20003315,SOUTH DOWN,546.056,0.2604388205114103,29.99368504391269,189.02688127929943,49.22152259954338,0.2259062296505318,0.13016983210611052,0.1466133129284069,49.22152259954338,50.194179335308206
N20003299,SOUTH DOWN,518.9920000000001,1.651381644788748,34.38273704304115,179.6582020322205,48.48572267953976,0.32778645738715495,0.13745641970323796,0.15406527384190946,48.48572267953976,50.17340214571845
N20003396,SOUTH DOWN,507.052,1.4425281545552693,37.05589657837566,175.5249611879209,48.11665860586754,0.3120580971819709,0.13632978781071917,0.152929699188099,48.11665860586754,49.832031257168126
N20002069,FERMANAGH AND SOUTH TYRONE,640.7800000000001,0.4656236977609074,15.137527936252129,204.65878449400356,49.38303144514303,0.19834564123034618,0.1282031925781677,0.14455759522366837,49.38303144514303,49.824081090941924
N20003065,FERMANAGH AND SOUTH TYRONE,651.924,0.8223495866345816,9.7194566881064,208.21806770259485,49.03542600060342,0.28093995967696006,0.13410263132524888,0.15066713498933706,49.03542600060342,49.45937760238598
N20001618,EAST LONDONDERRY,394.816,1.9512677349735048,81.56904805152944,154.76285014871365,53.75950636837362,-0.36926121019278596,0.08812370487784632,0.09801081534783346,53.75950636837362,49.39888444074779
N20003288,SOUTH DOWN,539.688,0.4614750837838632,37.95502058679613,186.8224861623397,50.59696074989724,-0.2265461876304989,0.09812564571312749,0.11052559525218733,50.59696074989724,49.36659475168209
N20002145,FERMANAGH AND SOUTH TYRONE,461.68,4.549433987383979,73.83336619380856,147.45601864164226,51.03022133062507,-0.14928241015300675,0.10356154009440988,0.11706074549565876,51.03022133062507,49.362310725322885
N20002038,FERMANAGH AND SOUTH TYRONE,661.476,1.1046649417962555,4.4184166597225865,211.26888188138744,48.58148638338354,0.7882210484561263,0.1692386559563479,0.18181200512457502,48.58148638338354,49.18483626129604
N20000651,SOUTH DOWN,606.552,0.251194538643523,7.718060034640737,209.96863489041715,48.82287650401172,0.28468525931465277,0.13437055588482966,0.15094057407481007,48.82287650401172,49.146580689014876
N20001623,EAST LONDONDERRY,376.508,3.2951709502084787,81.47597267194632,147.58634701681768,52.47933707873951,-0.2821205848616293,0.09422484047909757,0.10572216448338433,52.47933707873951,49.084633468504734
N20003244,SOUTH DOWN,483.968,1.0985413955662242,34.13848500072924,167.53402888894178,45.57337226721817,0.6901422086443924,0.162652862427488,0.17669343848859564,45.57337226721817,48.99224602528432
N20000653,SOUTH DOWN,547.648,0.3433257646960084,30.668325238201675,189.57798005853937,49.52025885896816,-0.16344768293716627,0.10256383408595719,0.11587482369396855,49.52025885896816,48.803104142954204
N20003275,SOUTH DOWN,381.284,1.8981579203922756,70.80554152007824,131.98815762796565,46.1918253036242,0.21904946168028586,0.1296803743591193,0.14610348387536903,46.1918253036242,48.461308946840404
N20003073,FERMANAGH AND SOUTH TYRONE,611.328,0.9895547010574184,15.181113807409629,195.2521074427263,47.422935517103824,0.4128572054698458,0.14356102224960177,0.16011583540694385,47.422935517103824,48.378356956403906
N20001557,EAST LONDONDERRY,491.928,0.5179497770190431,32.368214079278715,192.8295189352924,50.68111221878792,-0.5236908077994428,0.07768436584111028,0.0844040590853498,50.68111221878792,48.276840235510996
N20002039,FERMANAGH AND SOUTH TYRONE,555.6080000000001,1.3209754550627395,38.51165586355783,177.4556913997695,48.8496120853947,-0.11948289669374208,0.10566204343001506,0.11953798174093927,48.8496120853947,48.173578417318396
N20000648,SOUTH DOWN,481.58,0.8403871092247627,67.396243091651,166.7073807200819,52.91146287654995,-0.4979807621704972,0.07914550455610853,0.08620021832715608,52.91146287654995,48.12666779366825
N20003227,SOUTH DOWN,608.144,0.0796248127333202,2.732249387850534,210.51973366965709,47.76405539623615,0.7768342098456765,0.16847498049158413,0.1812281556156686,47.76405539623615,48.06943222869262
N20000661,SOUTH DOWN,448.944,0.6137228798833754,56.69733718168225,155.4098557456631,47.88256179755659,0.009408923215754966,0.11477283051200433,0.12998561176102763,47.88256179755659,47.95905548897521
N20001604,EAST LONDONDERRY,429.044,5.652690548800101,54.86633274191396,168.1797907866062,51.62540096647505,-0.43348572185781487,0.08363897287875299,0.09218210967376601,51.62540096647505,47.863211380318084
N20003327,SOUTH DOWN,550.832,0.1481912254506742,18.559121777757078,190.68017761701924,46.95304874607839,0.316285966005544,0.1366325707045507,0.15323547403607177,46.95304874607839,47.796295076160625
N20000592,SOUTH DOWN,520.5840000000001,0.3756960862493439,33.888113925858,180.2093008114604,48.16646174604031,-0.08856413098479554,0.10784377513324649,0.12208335750201228,48.16646174604031,47.73663253233389
N20003424,SOUTH DOWN,378.896,1.6586100718687051,70.70212043051585,131.16150945910573,45.92128032464107,0.17061579501894233,0.12622641442244328,0.14247172840537475,45.92128032464107,47.67901016602513
N20001558,EAST LONDONDERRY,430.636,4.080835330179122,53.84255917435557,168.80383453720583,51.12515588425464,-0.4282272901748488,0.08400578405918586,0.09266408736628629,51.12515588425464,47.58527429186531
N20003422,SOUTH DOWN,430.636,1.4035460884486788,52.11512414199373,149.0722197844038,45.622459555927314,0.24379638737369222,0.13144744891654406,0.14793853167422286,45.622459555927314,47.48242255429447
