DZ2021_cd,nat_2001,nat_2023,pop,change,label,dea
N20000638,12.197937631601352,9.693973800755282,399.2450779710653,-2.50396383084607,Banbridge_K2,BANBRIDGE
N20000639,6.80517482217123,11.2664794941646,278.2015740059301,4.4613046719933696,Banbridge_H5,BANBRIDGE
N20000640,15.178670699279035,22.042605930039173,455.7626423939924,6.863935230760138,Banbridge_K3,BANBRIDGE
N20000641,16.918151411693263,29.03209935026218,455.6877054302072,12.113947938568916,Banbridge_K4,BANBRIDGE
N20000642,21.266883355995997,43.81912244053329,1317.7906019899635,22.552239084537295,Banbridge_F4,BANBRIDGE
N20000643,19.515484854685035,17.446910556313746,44.545822455739945,-2.0685742983712885,Banbridge_K5,BANBRIDGE
N20000644,10.456424860672996,9.281900719655061,25.335077687361505,-1.174524141017935,Banbridge_F5,BANBRIDGE
N20000645,44.953529378659375,27.2425744313561,698.9746544368086,-17.710954947303275,Banbridge_L2,BANBRIDGE
N20000646,49.32991723146914,58.293126193033196,89.55493390838552,8.963208961564057,Banbridge_N1,BANBRIDGE
N20000647,19.55157147491108,57.33001663785975,237.14729537470788,37.77844516294867,Banbridge_N2,BANBRIDGE
N20000648,17.63616068554568,10.271016043285913,1065.9275992854814,-7.365144642259766,Banbridge_L3,BANBRIDGE
N20000649,36.68199090957486,25.064882495251247,714.2988428217292,-11.61710841432361,Banbridge_N3,BANBRIDGE
N20000650,18.510535975581746,8.564200910118455,158.52884598082053,-9.946335065463291,Banbridge_P1,BANBRIDGE
N20000651,35.37249681569421,57.293076190392235,387.68464351464627,21.920579374698022,Banbridge_P2,BANBRIDGE
N20000652,18.94398407526938,28.851278634471523,465.821514705114,9.907294559202143,Banbridge_N4,BANBRIDGE
N20000653,20.917250268174975,20.074775582651736,422.6225163241654,-0.8424746855232392,Banbridge_L4,BANBRIDGE
N20000654,62.228224267008436,66.5446221786962,303.40618546231326,4.3163979116877655,Banbridge_N5,BANBRIDGE
N20000655,11.36461126766114,6.926662483864565,323.9470958267012,-4.437948783796575,Banbridge_P3,BANBRIDGE
N20000656,8.559690217771719,9.148411403033492,314.78541172389095,0.5887211852617735,Banbridge_P4,BANBRIDGE
N20000657,34.055400050482376,12.26143401588584,962.1983156326993,-21.793966034596536,Banbridge_L5,BANBRIDGE
N20000658,28.79270623033923,15.584161289675475,831.4326511997137,-13.208544940663757,Banbridge_P5,BANBRIDGE
N20000659,37.355343673043066,61.06305641204936,23.78328391451926,23.707712739006297,Banbridge_Q1,BANBRIDGE
N20000660,32.96015228874343,45.2126360730508,491.3138882789309,12.252483784307373,Banbridge_Q2,BANBRIDGE
N20000661,35.79522795110266,34.300879303311056,89.01825372598324,-1.494348647791604,Banbridge_Q3,BANBRIDGE
N20000662,35.05711087809144,44.092158407165265,230.43094711595123,9.035047529073822,Banbridge_Q4,BANBRIDGE
N20000663,42.57955775384885,47.44059164403366,198.30064667355225,4.861033890184807,Banbridge_Q5,BANBRIDGE
N20000664,7.766145865844196,8.534414843135538,380.2142843920321,0.768268977291342,Cusher_E1,CUSHER
N20000665,8.204573058876937,11.543573969018041,1037.2799824491062,3.3390009101411042,Cusher_E2,CUSHER
N20000666,5.448736086132534,5.834600073676219,150.91191384630818,0.38586398754368467,Cusher_B1,CUSHER
N20000667,5.2801686503565,16.33036702485941,247.831087407199,11.050198374502909,Cusher_A1,CUSHER
N20000668,10.697617291943185,15.73089598135164,87.5622781511913,5.033278689408455,Cusher_B2,CUSHER
N20000669,6.154162006633368,11.17794324684653,293.7312207633868,5.023781240213162,Cusher_B3,CUSHER
N20000670,5.24817830493766,7.325289799593369,233.50858212334367,2.0771114946557088,Cusher_A2,CUSHER
N20000671,5.94151677502377,7.922683946895494,486.01006149957766,1.981167171871724,Cusher_B4,CUSHER
N20000672,7.048156928918045,9.19112095966053,942.0479028480939,2.142964030742485,Cusher_D1,CUSHER
N20000673,5.686077547798151,7.227599908245616,197.33591148007136,1.5415223604474653,Cusher_B5,CUSHER
N20000674,12.21976585677806,17.634277916297663,574.3744238945474,5.414512059519602,Cusher_E3,CUSHER
N20000675,6.735407678200356,7.62645726683599,179.3611622296157,0.8910495886356342,Cusher_A3,CUSHER
N20000676,10.833693235591085,8.562032682473788,575.4603639049046,-2.2716605531172966,Cusher_D2,CUSHER
N20000677,4.42547427525017,6.712685558677354,77.83674263053634,2.287211283427184,Cusher_B6,CUSHER
N20000678,8.309795732029121,7.408265864711549,441.11769619596464,-0.9015298673175725,Cusher_C1,CUSHER
N20000679,8.349063345550798,7.689155353230937,357.0207177906391,-0.6599079923198605,Cusher_C2,CUSHER
N20000680,7.236166404712568,8.743039535443325,331.7228823616301,1.5068731307307566,Cusher_C3,CUSHER
N20000681,8.056854484638276,10.910681615279312,1473.48194970739,2.8538271306410365,Cusher_E4,CUSHER
N20000682,17.23252625097235,15.743092102784667,367.95594534683937,-1.4894341481876818,Cusher_F1,CUSHER
N20000683,11.855137000923952,12.612485729049665,158.09516487378545,0.757348728125713,Cusher_F2,CUSHER
N20000684,8.974576437651033,12.559784024263358,287.46086041450064,3.5852075866123254,Cusher_F3,CUSHER
N20000685,13.163441878416386,14.66451867467671,995.4625163306713,1.5010767962603246,Cusher_D3,CUSHER
N20000686,16.527043636723036,12.384592340127078,89.66043872364081,-4.142451296595958,Cusher_F4,CUSHER
N20000687,4.863718779956453,9.019771077602943,36.366153477550235,4.15605229764649,Cusher_G1,CUSHER
N20000688,8.34987003377474,18.070909478201305,730.3302492236083,9.721039444426564,Cusher_E5,CUSHER
N20000689,7.493558830007285,10.94627503281243,1457.6460293237903,3.452716202805145,Cusher_G2,CUSHER
N20000690,8.41406941605918,10.300140871037133,100.5719870189711,1.8860714549779534,Cusher_G3,CUSHER
N20000691,13.071628109476022,6.366310516774026,729.1523005037673,-6.705317592701996,Cusher_G4,CUSHER
N20000692,22.041508337952024,22.519241917131495,962.4667245271976,0.47773357917947123,Cusher_H1,CUSHER
N20000693,34.6738604213905,12.083633559751398,328.1424809445296,-22.590226861639103,Cusher_K1,CUSHER
N20000694,10.778268605954018,12.52461235103185,674.5894399178839,1.7463437450778319,Cusher_H2,CUSHER
N20000695,12.755416209575973,9.869104622431985,672.618936518616,-2.8863115871439877,Cusher_K2,CUSHER
N20000696,32.15243780340947,44.796979946379274,197.62450191207384,12.644542142969804,Cusher_J1,CUSHER
N20000697,12.98074200048828,13.959634144502878,90.42220980482341,0.9788921440145977,Cusher_J2,CUSHER
N20000698,47.32388106822202,27.523857153236918,93.18115780016109,-19.800023914985104,Cusher_J3,CUSHER
N20000699,42.7117884044908,33.54217984122665,438.34257367684677,-9.169608563264148,Cusher_K3,CUSHER
N20000700,41.16778307819681,14.243508710269722,126.97113624633764,-26.92427436792709,Cusher_J4,CUSHER
N20000701,69.82870469003767,89.33590824215504,518.7370309601647,19.507203552117375,Cusher_L1,CUSHER
N20000702,73.36187632065484,88.17259782315598,241.07362583049976,14.810721502501139,Cusher_K4,CUSHER
N20000703,11.597141115844405,13.818435774553967,606.4148256704011,2.221294658709562,Cusher_K5,CUSHER
N20000704,26.24011265988522,36.06901519415148,255.2388988258227,9.828902534266263,Cusher_H3,CUSHER
N20000705,72.52775017943968,85.291851772345,245.67952530320872,12.76410159290532,Cusher_L2,CUSHER
N20000706,87.21280158609159,95.49875658705493,456.7365546744029,8.285955000963341,Cusher_L3,CUSHER
N20000707,89.2114146247024,93.43153446550028,388.0515638287384,4.220119840797878,Cusher_L4,CUSHER
N20000708,23.845127395796805,33.021476540579755,559.1626246925958,9.17634914478295,Cusher_H4,CUSHER
N20000709,78.9881999705503,78.7620908606795,864.166165130294,-0.2261091098707908,Cusher_K6,CUSHER
N20000710,81.9868763853508,85.5964058818122,876.7918279395637,3.6095294964614055,Cusher_L5,CUSHER
N20000711,25.538068647901206,2.912354736046177,1189.134107102228,-22.62571391185503,Oldpark_A1,OLDPARK
N20000712,84.80702158648997,86.77851164069658,507.7862728163773,1.9714900542066118,Oldpark_A2,OLDPARK
N20000713,76.38863147953028,54.36700016021972,496.45238393925234,-22.021631319310558,Oldpark_A3,OLDPARK
N20000714,18.56017069100978,12.316092941983793,164.95877748139515,-6.244077749025987,Oldpark_B1,OLDPARK
N20000715,90.96943006686195,93.44798738758664,25.75718226854022,2.47855732072469,Oldpark_D1,OLDPARK
N20000716,9.385386456025087,5.327648638156623,652.2099686566255,-4.057737817868464,Oldpark_C1,OLDPARK
N20000717,23.107803017295527,8.229864775833295,596.2169041775281,-14.877938241462232,Oldpark_B2,OLDPARK
N20000718,32.544137673059296,9.135368279254536,354.24916079948395,-23.40876939380476,Oldpark_B3,OLDPARK
N20000719,89.63438237218413,95.02475595884275,186.678319299984,5.390373586658612,Oldpark_A4,OLDPARK
N20000720,11.202655544768845,4.533435028495917,405.41788715670043,-6.669220516272929,Oldpark_B4,OLDPARK
N20000721,75.02214059496008,14.971144205223352,203.1018991354735,-60.050996389736724,Oldpark_A5,OLDPARK
N20000722,7.738690417067872,6.717319999957244,521.1795042038689,-1.021370417110628,Oldpark_C2,OLDPARK
N20000723,15.499220928327368,7.095529086517861,509.88327524781465,-8.403691841809508,Oldpark_C3,OLDPARK
N20000724,84.4921325174471,86.22920033493905,12.113319849742808,1.7370678174919476,Oldpark_D2,OLDPARK
N20000725,89.97135397824898,93.44722867453778,196.94528907370835,3.4758746962887983,Oldpark_D3,OLDPARK
N20000726,37.71023047884543,31.75755346722891,545.3738401099581,-5.952677011616522,Oldpark_E1,OLDPARK
N20000727,8.237696583257126,5.425408666532895,449.3294834231979,-2.812287916724231,Oldpark_C4,OLDPARK
N20000728,41.222747559056415,10.418257349127328,529.5110048532044,-30.804490209929085,Oldpark_F1,OLDPARK
N20000729,35.60557653753305,12.287644169355222,270.3164359843889,-23.317932368177825,Oldpark_E2,OLDPARK
N20000730,23.914944829191313,13.501488672766829,925.9614735399034,-10.413456156424484,Oldpark_F2,OLDPARK
N20000731,50.44233884760983,61.76251039471287,390.7667926460682,11.320171547103037,Oldpark_D4,OLDPARK
N20000732,85.69804487244929,91.28963367679914,570.6659032833007,5.591588804349854,Oldpark_E3,OLDPARK
N20000733,58.91801283602129,76.29145838900139,780.720950384797,17.3734455529801,Oldpark_E4,OLDPARK
N20000734,95.96990190697292,81.6296015690525,830.7280192469079,-14.340300337920425,Oldpark_G1,OLDPARK
N20000735,93.97283179231583,91.54361066050298,586.7199446611071,-2.4292211318128523,Oldpark_G2,OLDPARK
N20000736,30.817011640326893,9.429492986678701,295.54745891870135,-21.387518653648193,Oldpark_F3,OLDPARK
N20000737,26.842589207112017,10.756454760534384,455.53157760027193,-16.08613444657763,Oldpark_K1,OLDPARK
N20000738,95.96064656511395,83.5785740268951,205.8058733750838,-12.38207253821885,Oldpark_G3,OLDPARK
N20000739,55.97413017408736,35.28850614540117,188.00914376431075,-20.685624028686185,Oldpark_E5,OLDPARK
N20000740,92.86237756006172,90.35480690872792,568.2069213704156,-2.5075706513337934,Oldpark_H1,OLDPARK
N20000741,96.86948122690302,89.77624631525005,556.9386997659733,-7.093234911652971,Oldpark_G4,OLDPARK
N20000742,31.449571193886168,10.143922481544305,428.9556988742875,-21.305648712341863,Oldpark_K2,OLDPARK
N20000743,88.809880335512,83.22736982398727,508.23757845014086,-5.582510511524731,Oldpark_J1,OLDPARK
N20000744,54.3211529912536,30.83490212978157,429.17431544517564,-23.486250861472026,Oldpark_J2,OLDPARK
N20000745,97.98032438828439,81.5235124697321,419.8575226038633,-16.45681191855229,Oldpark_G5,OLDPARK
N20000746,92.87031911753898,94.26202657677247,429.94626121635855,1.391707459233487,Oldpark_N1,OLDPARK
N20000747,97.5068400761837,90.49390086598704,155.73544031394246,-7.012939210196663,Oldpark_L1,OLDPARK
N20000748,97.09248262179636,95.89507962376594,571.4827081834624,-1.1974029980304266,Oldpark_H2,OLDPARK
N20000749,95.59001854559705,92.19302557215458,275.5347376135437,-3.3969929734424653,Oldpark_N2,OLDPARK
N20000750,97.04571555890585,87.174814865448,605.8380322080741,-9.870900693457855,Oldpark_L2,OLDPARK
N20000751,96.95713655767085,95.4471826041981,331.5739293222818,-1.5099539534727455,Oldpark_H3,OLDPARK
N20000752,98.21055548619478,96.6965302437493,514.6362076081904,-1.5140252424454843,Oldpark_J3,OLDPARK
N20000753,99.04830261235269,96.41340285710987,684.998928249492,-2.634899755242813,Oldpark_K3,OLDPARK
N20000754,98.17226115220747,91.68613989407856,157.30671042017877,-6.486121258128904,Oldpark_R1,OLDPARK
N20000755,99.0052085758513,98.13335094593563,482.9738888606719,-0.8718576299156666,Oldpark_N3,OLDPARK
N20000756,95.32532290019832,94.58697323494792,822.9214319083981,-0.7383496652503965,Oldpark_K4,OLDPARK
N20000757,97.13806556893218,87.63114410942777,300.22372541317156,-9.506921459504412,Oldpark_L3,OLDPARK
N20000758,97.45922793270567,95.36645840500694,615.2853901539613,-2.092769527698735,Oldpark_Q1,OLDPARK
N20000759,97.81076788614759,68.24723145349263,403.80828843677386,-29.563536432654956,Oldpark_R2,OLDPARK
N20000760,97.21014395659311,92.40415443831587,513.8471812204648,-4.805989518277244,Oldpark_P1,OLDPARK
N20000761,99.15957798162681,94.74240868648603,671.3554337832622,-4.417169295140781,Oldpark_L4,OLDPARK
N20000762,95.86275469892826,95.91140327501071,403.6247288445976,0.04864857608245643,Oldpark_P2,OLDPARK
N20000763,69.36487400311076,83.58276821322524,326.6092081067502,14.21789421011448,Oldpark_L5,OLDPARK
N20000764,98.45707836337688,81.2881443988961,408.5141216834185,-17.168933964480786,Oldpark_R3,OLDPARK
N20000765,98.1814018596875,97.39802555261353,382.47848349244646,-0.783376307073965,Oldpark_Q2,OLDPARK
N20000766,99.19573220487136,89.36251870185205,413.8408114587516,-9.833213503019309,Oldpark_R4,OLDPARK
N20000767,79.89868000052721,94.27524005285451,657.0055493620697,14.376560052327306,Oldpark_N4,OLDPARK
N20000768,99.53254686901894,97.62114698385972,435.0090402105929,-1.911399885159227,Oldpark_P3,OLDPARK
N20000769,99.24507199507856,81.6501715889142,390.9407190011111,-17.594900406164356,Oldpark_R5,OLDPARK
N20000770,52.36408395747217,93.30998454723948,525.564619894047,40.94590058976731,Oldpark_Q3,OLDPARK
N20000771,99.51142992546633,93.64659631504777,551.2415594486254,-5.864833610418557,Oldpark_S1,OLDPARK
N20000772,98.11542287107858,82.16150477552056,53.806177507889316,-15.953918095558024,Oldpark_U1,OLDPARK
N20000773,99.48087216439848,96.01019733105008,565.9056656075567,-3.470674833348397,Oldpark_T1,OLDPARK
N20000774,98.13438969020322,91.46172359064848,58.41578436369528,-6.672666099554746,Oldpark_U2,OLDPARK
N20000775,89.34309371570593,88.97110791705269,660.0749114594078,-0.3719857986532418,Oldpark_R6,OLDPARK
N20000776,8.280779524792742,23.68431400834173,436.2337250442776,15.403534483548988,Oldpark_Q4,OLDPARK
N20000777,99.63618236438303,95.84121488424553,306.8861145501915,-3.794967480137501,Oldpark_S2,OLDPARK
N20000778,99.55404744430017,95.30938645537098,272.8512094340527,-4.2446609889291835,Oldpark_S3,OLDPARK
N20000779,99.44647091868846,89.682485945957,337.88685916451976,-9.763984972731464,Oldpark_T2,OLDPARK
N20000780,99.395642322564,95.02425624853151,67.53911929433323,-4.371386074032486,Oldpark_S4,OLDPARK
N20000781,99.29250381674134,96.17833936187571,596.2810933736484,-3.11416445486563,Oldpark_T3,OLDPARK
N20000782,99.36773901634925,93.35042716006879,249.5009843233847,-6.0173118562804575,Oldpark_S5,OLDPARK
N20000783,99.02459985046748,93.30418888504,447.729526991991,-5.720410965427476,Oldpark_U3,OLDPARK
N20000784,99.16131180518458,97.11212984502501,224.7755047775105,-2.049181960159572,Oldpark_T4,OLDPARK
N20000785,98.93448345349239,96.28816231557853,288.40714976996003,-2.6463211379138585,Oldpark_U4,OLDPARK
N20000786,99.03140716751521,75.6404077637767,372.2946851402113,-23.39099940373852,Oldpark_U5,OLDPARK
N20000787,67.66075322399885,90.21758818382465,555.2046638213862,22.556834959825792,Castle_A1,CASTLE
N20000788,78.4015136821424,84.60939865605695,479.15178208572024,6.20788497391456,Castle_A2,CASTLE
N20000789,49.24846633043505,67.92554992283007,522.0697860928925,18.67708359239502,Castle_A3,CASTLE
N20000790,24.075074586186396,17.613006206170674,398.6926750863793,-6.462068380015722,Castle_B1,CASTLE
N20000791,47.72871239643423,32.67692966377337,481.5886698216087,-15.051782732660861,Castle_B2,CASTLE
N20000792,79.08796498015711,88.47201990859068,367.4545206703271,9.38405492843357,Castle_B3,CASTLE
N20000793,67.75453999854697,72.42069135530936,460.1825444505572,4.666151356762384,Castle_B4,CASTLE
N20000794,56.074838137339725,94.636951630363,492.375561630578,38.562113493023276,Castle_C1,CASTLE
N20000795,21.08499434522806,13.985330255285854,252.2433072248594,-7.099664089942207,Castle_C2,CASTLE
N20000796,42.88279237024591,61.4472161579567,1580.4815767916373,18.564423787710794,Castle_D1,CASTLE
N20000797,44.41368964208714,49.23430058031527,1194.930973550526,4.820610938228128,Castle_C3,CASTLE
N20000798,12.226693015277766,11.369915667212622,318.25145130605983,-0.8567773480651439,Castle_E1,CASTLE
N20000799,68.62240173714619,70.01469780879553,416.822570702333,1.3922960716493407,Castle_D2,CASTLE
N20000800,10.42017430787767,9.639544200139904,324.854765862651,-0.7806301077377658,Castle_E2,CASTLE
N20000801,9.584854807041722,7.005849404456562,375.4345703476944,-2.5790054025851603,Castle_E3,CASTLE
N20000802,79.7178308349524,74.51543565377861,474.75316855325315,-5.2023951811737845,Castle_F1,CASTLE
N20000803,74.15034961541502,72.52391213892275,499.9628423980937,-1.6264374764922707,Castle_F2,CASTLE
N20000804,75.60373541872382,59.29313259258955,353.5092048933402,-16.310602826134264,Castle_H1,CASTLE
N20000805,5.085235288458024,6.530052119174647,448.0937306887637,1.444816830716623,Castle_G1,CASTLE
N20000806,5.06501668749976,3.710737592894012,206.26238153551802,-1.3542790946057481,Castle_G2,CASTLE
N20000807,65.04363918248659,68.8965424207579,558.6455681005958,3.8529032382713098,Castle_J1,CASTLE
N20000808,82.22162622465251,69.9241981866305,597.161919271342,-12.297428038022005,Castle_D3,CASTLE
N20000809,22.994907678132734,20.921040684909492,525.5139339374421,-2.073866993223241,Castle_G3,CASTLE
N20000810,64.77177626715482,62.1319540325484,338.3105589939058,-2.63982223460642,Castle_H2,CASTLE
N20000811,16.236122540391978,7.250647272564923,688.4632872393564,-8.985475267827056,Castle_H3,CASTLE
N20000812,84.92490753778681,68.96900666115215,375.594879307857,-15.955900876634658,Castle_F3,CASTLE
N20000813,29.924230963578278,30.259271718899203,204.1255114214183,0.33504075532092514,Castle_H4,CASTLE
N20000814,62.15571612149235,81.18901145685295,316.71498226325474,19.033295335360606,Castle_J2,CASTLE
N20000815,80.33795823936639,74.76768963308845,476.81001642004514,-5.570268606277935,Castle_J3,CASTLE
N20000816,48.4367162227784,61.98829133080175,490.8876694273214,13.55157510802335,Castle_J4,CASTLE
N20000817,63.06523814948066,49.5657074824712,755.249295522141,-13.499530667009466,Castle_H5,CASTLE
N20000818,84.35623857040966,83.80879250418998,312.34063949410506,-0.5474460662196776,Castle_L1,CASTLE
N20000819,28.317553202583344,31.967454619702888,300.44677987606826,3.649901417119544,Castle_G4,CASTLE
N20000820,22.55887369541006,10.436030761509109,439.72325057833154,-12.122842933900952,Castle_G5,CASTLE
N20000821,11.514496994124128,20.283468277537228,417.7855704905854,8.7689712834131,Castle_K1,CASTLE
N20000822,85.66038225902838,74.25050284571547,297.93688667808846,-11.409879413312908,Castle_L2,CASTLE
N20000823,16.568432605772493,26.537788209988395,432.85567613098937,9.969355604215902,Castle_K2,CASTLE
N20000824,85.09441343093982,83.1909774442095,475.31204731596034,-1.9034359867303294,Castle_L3,CASTLE
N20000825,16.63268773200564,31.37219034400731,1441.1503657251787,14.739502612001672,Castle_Q1,CASTLE
N20000826,36.80221418781547,34.17393880641188,483.4011110418168,-2.62827538140359,Castle_N1,CASTLE
N20000827,51.09549571758538,67.0940898798712,1173.6219633284065,15.998594162285826,Castle_J5,CASTLE
N20000828,6.269880233754388,9.776439819979961,328.26642892227295,3.506559586225573,Castle_K3,CASTLE
N20000829,5.135813435893244,8.258483839923723,458.11613271896726,3.1226704040304796,Castle_K4,CASTLE
N20000830,81.62361037092172,61.86075553836051,372.98421497563527,-19.762854832561217,Castle_L4,CASTLE
N20000831,75.67248678931047,84.56922867623977,451.5201178605359,8.896741886929306,Castle_N2,CASTLE
N20000832,21.60917485861464,44.79430349053008,320.98854887649725,23.185128631915443,Castle_N3,CASTLE
N20000833,87.05399527258633,82.3994167698685,458.7965397203276,-4.65457850271784,Castle_R1,CASTLE
N20000834,23.925687657368808,23.705198982152435,92.76871256886183,-0.22048867521637305,Castle_L5,CASTLE
N20000835,3.4548338626408075,10.246818637329442,598.6070366667461,6.791984774688634,Castle_P1,CASTLE
N20000836,92.68738703885191,77.7843160343296,370.3551835072601,-14.903071004522303,Castle_R2,CASTLE
N20000837,4.555826457550013,4.038655619859305,592.4296512067165,-0.517170837690708,Castle_P2,CASTLE
N20000838,90.47017024004724,77.81560011966802,405.93035488026464,-12.65457012037922,Castle_R3,CASTLE
N20000839,71.70943250354975,68.62702785155633,458.6435960360685,-3.0824046519934143,Castle_R4,CASTLE
N20000840,95.96809901229952,81.08542299685645,367.9145185831508,-14.882676015443067,Castle_R5,CASTLE
N20000841,31.064251131910734,55.95609674754544,299.97373308643967,24.891845615634704,Castle_S1,CASTLE
N20000842,14.99914587018117,17.931648689107238,671.1998545876075,2.932502818926068,Castle_T1,CASTLE
N20000843,87.5411803983906,87.74542130342255,505.82120855886507,0.20424090503195202,Castle_S2,CASTLE
N20000844,22.88725901991541,27.779261840154582,55.09867184048812,4.892002820239174,Castle_T2,CASTLE
N20000845,6.845046140801203,11.24821552662533,173.18703132643031,4.403169385824127,Castle_S3,CASTLE
N20000846,97.37958736437555,88.53898646207648,289.7799740439088,-8.840600902299073,Castle_U1,CASTLE
N20000847,12.71665083839336,19.97122486272559,236.89861300186226,7.254574024332232,Castle_T3,CASTLE
N20000848,42.88710365371664,92.32004029898174,429.138883141025,49.432936645265094,Castle_U2,CASTLE
N20000849,98.52530288002971,74.94253647294921,585.1495208341062,-23.5827664070805,Castle_U3,CASTLE
N20000850,15.07610889763538,15.844711969947156,197.19488548081569,0.7686030723117749,Castle_T4,CASTLE
N20000851,37.836229010339444,39.308753710909045,327.9869423096849,1.4725247005696005,Castle_U4,CASTLE
N20000852,21.597448145193926,24.119315000176,454.6625500122313,2.5218668549820755,Castle_U5,CASTLE
N20000853,18.711663502578364,23.687012302049357,469.6271041762136,4.975348799470993,Castle_T5,CASTLE
N20000854,26.59515193128157,9.193846513252572,35.32114061886895,-17.401305418028997,Castle_Q2,CASTLE
N20000855,26.60454275578532,25.073768797844554,82.62211224997367,-1.5307739579407666,Castle_Q3,CASTLE
N20000856,2.527083497138551,6.8003668310968655,550.8742346754235,4.2732833339583145,Titanic_A1,TITANIC
N20000857,3.632825467579595,3.9483729809659156,232.23942721748574,0.3155475133863206,Titanic_B1,TITANIC
N20000858,3.1181582628426976,5.916869428485255,362.072942390353,2.798711165642558,Titanic_A2,TITANIC
N20000859,1.078242819117948,3.503868708221899,416.5963243098158,2.425625889103951,Titanic_A3,TITANIC
N20000860,1.231636248716267,2.7950531347615755,714.9445979235303,1.5634168860453084,Titanic_C1,TITANIC
N20000861,0.8772202347546181,2.730352306338783,433.40574272190884,1.853132071584165,Titanic_C2,TITANIC
N20000862,0.9531087083839896,5.618135301594081,373.0397700344858,4.665026593210091,Titanic_C3,TITANIC
N20000863,1.1769359473388414,2.5900186413228257,367.9906329603639,1.4130826939839842,Titanic_C4,TITANIC
N20000864,2.434297619080094,8.87797923901477,152.6673686240275,6.443681619934677,Titanic_C5,TITANIC
N20000865,1.3091896819099893,4.4714111130145255,393.5204605939554,3.1622214311045362,Titanic_D1,TITANIC
N20000866,1.2021118299700773,4.303074358467635,381.5021167279869,3.1009625284975577,Titanic_D2,TITANIC
N20000867,2.0005751154518725,4.633789998939987,643.9529212797645,2.6332148834881144,Titanic_E1,TITANIC
N20000868,1.3810670490865848,4.538810619470144,360.12147036494315,3.1577435703835595,Titanic_D3,TITANIC
N20000869,2.0709232826461674,2.0908310459645136,568.158143943919,0.019907763318346205,Titanic_D4,TITANIC
N20000870,3.2899858098890595,8.459056961606972,406.9813404392794,5.169071151717913,Titanic_F1,TITANIC
N20000871,0.9388971199242758,4.234580113619774,204.25795088946384,3.2956829936954986,Titanic_E2,TITANIC
N20000872,1.451431634960882,9.578113378309196,211.44837598460893,8.126681743348314,Titanic_D5,TITANIC
N20000873,8.40053716080693,12.104535061810228,289.1683382536018,3.703997901003298,Titanic_F2,TITANIC
N20000874,4.351523866805263,5.612058130310763,253.5688553287146,1.2605342635055,Titanic_F3,TITANIC
N20000875,2.5039523118120637,6.167985526352755,165.6748290638728,3.6640332145406913,Titanic_E3,TITANIC
N20000876,1.5441051253541964,7.010551889391349,306.7458505724811,5.466446764037153,Titanic_G1,TITANIC
N20000877,4.68243018258638,7.115354597134543,397.4874199137981,2.4329244145481628,Titanic_F4,TITANIC
N20000878,1.9586941876164619,6.5272388720836005,96.366145591878,4.568544684467138,Titanic_J1,TITANIC
N20000879,1.3528499381774146,3.7601670620481036,249.98418551053277,2.4073171238706887,Titanic_E4,TITANIC
N20000880,3.227616187378323,8.70220260544243,328.8034779903773,5.474586418064107,Titanic_F5,TITANIC
N20000881,2.480413008697066,6.711555081146042,466.1102704206931,4.231142072448975,Titanic_G2,TITANIC
N20000882,19.83984865004646,1.4555359627068714,90.53075664402323,-18.384312687339587,Titanic_B2,TITANIC
N20000883,1.7001606007483507,4.425154157606803,487.0816201875899,2.7249935568584522,Titanic_G3,TITANIC
N20000884,17.099385300750722,8.72149557272122,368.52717383003494,-8.377889728029501,Titanic_B3,TITANIC
N20000885,61.99907387949745,11.810314445681255,674.8460829956156,-50.188759433816195,Titanic_B4,TITANIC
N20000886,81.00315394927773,87.34799416581008,430.1669458843027,6.344840216532347,Titanic_H1,TITANIC
N20000887,96.25494645153037,97.7442004066676,568.2469242050611,1.4892539551372295,Titanic_H2,TITANIC
N20000888,2.0192574857872168,5.057647461956344,468.90310149841133,3.038389976169127,Titanic_J2,TITANIC
N20000889,1.204393980041724,1.6124134956519582,218.7495340861921,0.4080195156102342,Titanic_K1,TITANIC
N20000890,2.1448285214504508,3.2634997532221903,375.49297604149297,1.1186712317717395,Titanic_K2,TITANIC
N20000891,7.924637087994176,10.823953505628078,531.90867020693,2.8993164176339015,Titanic_J3,TITANIC
N20000892,20.11995784366937,10.346754170724935,387.85525847728536,-9.773203672944433,Titanic_N1,TITANIC
N20000893,16.6803588590883,15.689330865074783,285.3457574604439,-0.9910279940135176,Titanic_L1,TITANIC
N20000894,78.66584620252387,68.43199931220468,454.1874612491858,-10.233846890319185,Titanic_H3,TITANIC
N20000895,5.4521284357375475,4.694928431105335,197.53970211538842,-0.757200004632212,Titanic_K3,TITANIC
N20000896,93.90220382153565,93.35898843161822,688.7631023699568,-0.5432153899174352,Titanic_H4,TITANIC
N20000897,2.402816383994355,2.2693111366884215,377.18968337347343,-0.1335052473059335,Titanic_K4,TITANIC
N20000898,4.034607361397741,9.147774308418388,248.0657846593043,5.1131669470206464,Titanic_Q1,TITANIC
N20000899,7.016031918180771,11.976151207752599,647.3347901345845,4.960119289571828,Titanic_J4,TITANIC
N20000900,12.761804259618115,6.2825213035328575,642.2627346243713,-6.479282956085258,Titanic_N2,TITANIC
N20000901,15.932918228227676,21.046354821497793,151.19461303134847,5.113436593270118,Titanic_L2,TITANIC
N20000902,2.9090272299191127,5.018750659908854,559.3530976705306,2.109723429989741,Titanic_R1,TITANIC
