SA2011,nat_2001,nat_2023,nat_2001_on2021demog,pop,change,swing_political,swing_demographic,label,dea
N00000712,18.369995794855043,14.69924812885429,19.176717540513213,318.9999924742877,-3.6707476660007536,-4.477469411658923,0.8067217456581695,Ballymoney_K4,BALLYMONEY
N00000713,55.48332937266204,28.20240554457259,31.909810906205454,396.999985722408,-27.280923828089453,-3.7074053616328655,-23.573518466456587,Ballymoney_K4,BALLYMONEY
N00000714,28.949701299793944,32.715176905566786,37.09707322469318,383.9999870533202,3.765475605772842,-4.3818963191263975,8.14737192489924,Ballymoney_K4,BALLYMONEY
N00000715,10.484433848346736,22.620084138394862,15.334133135783345,369.9999385591017,12.135650290048126,7.285951002611517,4.849699287436609,Banbridge_E2,BANBRIDGE
N00000716,8.944984705309883,12.832661837950166,12.572993541133053,1057.9998602893409,3.887677132640283,0.2596682968171127,3.62800883582317,Banbridge_J4,BANBRIDGE
N00000717,18.01252831264682,18.51974275476026,16.19871979015749,303.99996049938386,0.5072144421134404,2.3210229646027685,-1.8138085224893281,Banbridge_J1,BANBRIDGE
N00000718,15.824939532351971,19.53920929513595,20.892752145507043,1093.9999595098461,3.71426976278398,-1.3535428503710918,5.067812613155072,Banbridge_L3,BANBRIDGE
N00000719,12.109077525677167,16.999745952894184,20.500646896684394,370.99995348129346,4.890668427217017,-3.50090094379021,8.391569371007227,Banbridge_L1,BANBRIDGE
N00000720,19.037985185568157,15.93653065652162,20.199361692530026,422.9999659120594,-3.1014545290465367,-4.262831036008405,1.1613765069618687,Banbridge_L1,BANBRIDGE
N00000721,48.88826501536627,56.51653269192338,48.30416879564684,408.00055615720385,7.628267676557108,8.212363896276543,-0.5840962197194344,Slieve_Croob_E3,SLIEVE CROOB
N00000722,10.216907879936787,17.5447910820727,15.42330847408622,359.9999851452171,7.3278832021359115,2.1214826079864793,5.206400594149432,Banbridge_P3,BANBRIDGE
N00000723,85.3435774053996,87.73787513925583,82.44686804547905,429.0004678673178,2.3942977338562343,5.291007093776784,-2.89670935992055,Slieve_Croob_E4,SLIEVE CROOB
N00000724,45.680526731248534,23.454813470274317,27.88567129412633,408.00341786190796,-22.225713260974217,-4.430857823852012,-17.794855437122205,Slieve_Croob_C2,SLIEVE CROOB
N00000725,39.556266864121994,42.44978459249423,35.48296005177459,382.99998335280543,2.893517728372238,6.966824540719642,-4.073306812347404,Slieve_Croob_E1,SLIEVE CROOB
N00000726,54.42457225147388,66.54205239915373,57.14389412867237,367.0005679036823,12.11748014767985,9.39815827048136,2.719321877198489,Slieve_Croob_E2,SLIEVE CROOB
N00000727,39.39218443117466,44.96221427905917,25.292514777096468,346.99987311760617,5.570029847884506,19.6696995019627,-14.099669654078195,Banbridge_G3,BANBRIDGE
N00000728,16.414109874340394,28.84907429424057,21.860652965272013,301.99995720447737,12.434964419900176,6.988421328968556,5.44654309093162,Banbridge_F4,BANBRIDGE
N00000729,7.243914272954259,10.776167085070123,8.622560604818437,352.9999190267264,3.532252812115863,2.1536064802516854,1.3786463318641777,Banbridge_H4,BANBRIDGE
N00000730,6.957568108383357,11.84054724849338,9.382273708972905,345.99994452371936,4.882979140110023,2.4582735395204747,2.424705600589548,Banbridge_F4,BANBRIDGE
N00000731,26.36209497152151,54.02548463594911,32.4380971115468,275.9999528895545,27.6633896644276,21.58738752440231,6.076002140025292,Banbridge_D7,BANBRIDGE
N00000732,18.24036555115523,39.663597071862114,28.56141453044462,338.999929671011,21.423231520706885,11.102182541417495,10.32104897928939,Banbridge_H2,BANBRIDGE
N00000733,10.386298009714043,24.708032363816013,18.450462821168095,351.99992098168,14.32173435410197,6.257569542647918,8.064164811454052,Banbridge_H3,BANBRIDGE
N00000734,21.5569551801189,38.38469805525038,20.609335009215794,377.9999204914914,16.82774287513148,17.775363046034588,-0.9476201709031074,Banbridge_G3,BANBRIDGE
N00000735,16.092663920898104,12.946810049774076,14.772611640168293,369.99998768925,-3.1458538711240287,-1.8258015903942173,-1.3200522807298114,Banbridge_L1,BANBRIDGE
N00000736,55.181956994242114,29.524213342931514,28.467152875316962,339.9999825479605,-25.6577436513106,1.0570604676145514,-26.71480411892515,Banbridge_L2,BANBRIDGE
N00000737,7.0992754424489455,17.22682184793068,17.646196864642288,388.999982361544,10.127546405481734,-0.4193750167116086,10.546921422193343,Banbridge_L3,BANBRIDGE
N00000738,55.343354880001705,33.016973110543894,31.556203582867507,360.99998807790007,-22.32638176945781,1.460769527676387,-23.787151297134198,Banbridge_L2,BANBRIDGE
N00000739,19.627157447576806,19.763236785618847,19.603708370025842,391.99998977571505,0.1360793380420411,0.15952841559300523,-0.023449077550964148,Banbridge_L4,BANBRIDGE
N00000740,16.54186190448275,16.376908493836986,16.47124780121512,372.9999897972642,-0.16495341064576508,-0.09433930737813512,-0.07061410326762996,Banbridge_L4,BANBRIDGE
N00000741,12.216145957904414,6.64169118424712,12.926172496762684,308.9999866374091,-5.574454773657295,-6.284481312515564,0.7100265388582692,Lagan_River_K1,LAGAN RIVER
N00000742,11.233723016905438,9.090460254419058,11.828803643428587,294.9999098494008,-2.14326276248638,-2.738343389009529,0.5950806265231492,Lagan_River_D1,LAGAN RIVER
N00000743,20.794833060905475,12.85527391163537,14.88906190583273,297.9999276450642,-7.939559149270105,-2.0337879941973593,-5.905771155072745,Lagan_River_F1,LAGAN RIVER
N00000744,12.726796705238302,11.987847596490322,15.906717048578106,291.9999471492232,-0.7389491087479794,-3.918869452087783,3.179920343339804,Lagan_River_F3,LAGAN RIVER
N00000745,8.605041080957516,8.670649408884548,13.32752558215028,329.9999550578937,0.0656083279270323,-4.656876173265731,4.722484501192763,Lagan_River_D1,LAGAN RIVER
N00000746,42.134870641234365,16.093389279422027,22.61619575537572,519.9998929506578,-26.041481361812338,-6.5228064759536935,-19.518674885858644,Lagan_River_F3,LAGAN RIVER
N00000747,23.161466265789684,11.479881549826233,17.14917301079432,293.9999469069922,-11.681584715963451,-5.669291460968088,-6.012293254995363,Lagan_River_D3,LAGAN RIVER
N00000748,6.804096968587103,6.936388452554091,12.224334628647252,323.9999521766724,0.13229148396698776,-5.287946176093161,5.420237660060149,Lagan_River_H3,LAGAN RIVER
N00000749,10.405678760119462,7.131681834397994,9.300328089020729,358.9998665318805,-3.2739969257214687,-2.168646254622735,-1.1053506710987335,Lagan_River_F4,LAGAN RIVER
N00000750,9.90022788334958,6.604258625225127,11.809069445785118,335.9999182172544,-3.295969258124452,-5.204810820559991,1.9088415624355388,Lagan_River_F3,LAGAN RIVER
N00000751,12.13819318569323,6.720184822986382,11.253948966720912,270.9999513437621,-5.418008362706849,-4.533764143734531,-0.8842442189723183,Lagan_River_K3,LAGAN RIVER
N00000752,11.402394403024008,5.57488974010295,8.340993910542256,260.9999271212521,-5.827504662921058,-2.7661041704393057,-3.061400492481752,Lagan_River_H1,LAGAN RIVER
N00000753,12.030168618403634,6.960202847003607,12.0521670968502,379.9999891971805,-5.069965771400027,-5.091964249846593,0.021998478446565883,Lagan_River_K1,LAGAN RIVER
N00000754,17.36323206713885,5.312093641297955,10.12975279434531,309.99997194455733,-12.051138425840893,-4.817659153047354,-7.233479272793539,Lagan_River_K3,LAGAN RIVER
N00000755,8.133767909670778,6.783929356930396,12.195049885417992,373.9999131435082,-1.3498385527403824,-5.411120528487596,4.061281975747214,Lagan_River_F5,LAGAN RIVER
N00000756,13.708468652527596,6.273221395924436,8.954423564411968,299.9999840554344,-7.43524725660316,-2.6812021684875322,-4.754045088115628,Lagan_River_K3,LAGAN RIVER
N00000757,7.039882094147649,4.347401239809365,7.597836906511595,348.9999137020517,-2.6924808543382843,-3.25043566670223,0.5579548123639455,Lagan_River_H1,LAGAN RIVER
N00000758,46.1463223403422,61.23094058865446,36.72814510365628,368.9998994708473,15.08461824831226,24.50279548499818,-9.41817723668592,Banbridge_D6,BANBRIDGE
N00000759,22.56320226193236,31.22365591201322,24.145093401312934,345.999897360981,8.66045365008086,7.078562510700287,1.5818911393805735,Banbridge_H1,BANBRIDGE
N00000760,32.08953431541157,34.919975213570595,20.225776940528245,306.9998952649815,2.8304408981590257,14.69419827304235,-11.863757374883324,Banbridge_D3,BANBRIDGE
N00000761,26.65657389275627,39.74770539623005,21.60159233839528,354.99985341079145,13.091131503473783,18.14611305783477,-5.054981554360989,Banbridge_D5,BANBRIDGE
N00000762,33.50456792427201,48.54583774380342,28.229733951271193,219.9999163499128,15.041269819531408,20.316103792532225,-5.274833973000817,Banbridge_G1,BANBRIDGE
N00000763,29.141141360009037,49.13241160509363,29.165010926694098,383.99990803727536,19.991270245084593,19.96740067839953,0.023869566685061017,Banbridge_D2,BANBRIDGE
N00000764,21.310308096751974,31.345672267370592,24.811344973638654,251.99997702784495,10.035364170618617,6.534327293731938,3.5010368768866797,Banbridge_F1,BANBRIDGE
N00000765,38.68541280186508,48.83230760207093,25.66596242855242,329.9999133156767,10.14689480020585,23.166345173518508,-13.019450373312658,Banbridge_D5,BANBRIDGE
N00000766,22.492574573366863,37.19234952890457,23.188836249106284,883.9998551140936,14.699774955537709,14.003513279798288,0.6962616757394215,Banbridge_K1,BANBRIDGE
N00000767,11.751017268390502,11.309090377991302,12.018108184707275,343.9999447315551,-0.4419268903992002,-0.7090178067159734,0.2670909163167732,Banbridge_K2,BANBRIDGE
N00000768,14.524549841443923,17.186840150347592,9.535080988801433,294.9998456064299,2.6622903089036694,7.65175916154616,-4.98946885264249,Banbridge_G4,BANBRIDGE
N00000769,16.106380721880907,17.737998590818773,19.967170468005946,434.99990090470874,1.631617868937866,-2.2291718771871736,3.8607897461250396,Banbridge_K3,BANBRIDGE
N00000770,16.609978919681385,22.090546548442383,24.24404628923982,393.9999527496616,5.480567628760998,-2.153499740797436,7.634067369558434,Banbridge_F4,BANBRIDGE
N00000771,26.21038568185769,27.980647349155753,15.066709389096305,261.99992925799705,1.7702616672980618,12.913937960059448,-11.143676292761386,Banbridge_G2,BANBRIDGE
N00000772,11.564876315976893,18.246403040299338,18.341260307995082,386.9999887087391,6.681526724322445,-0.09485726769574399,6.776383992018189,Banbridge_F3,BANBRIDGE
N00000773,25.74916605858861,33.0534219853438,29.397738211304173,368.9999735590305,7.304255926755193,3.6556837740396304,3.6485721527155626,Banbridge_A2,BANBRIDGE
N00000774,27.896548619813423,44.04100461683313,34.84833374526816,967.999915500433,16.144455997019705,9.192670871564971,6.951785125454734,Banbridge_A2,BANBRIDGE
N00000775,10.367905023733694,32.58192489281888,27.508431947054042,308.9999852766884,22.214019869085188,5.073492945764841,17.140526923320348,Banbridge_A2,BANBRIDGE
N00000776,74.95556231236185,49.57307385345264,40.366290643303536,321.99993049308057,-25.382488458909208,9.206783210149105,-34.58927166905831,Banbridge_B2,BANBRIDGE
N00000777,9.029789716680638,6.687355250604522,9.133419501202397,671.9999802515281,-2.3424344660761154,-2.4460642505978747,0.1036297845217593,Lagan_River_K4,LAGAN RIVER
N00000778,19.001774188481622,20.945281424640566,19.636359961363894,382.99999159423294,1.9435072361589434,1.308921463276672,0.6345857728822715,Slieve_Croob_E1,SLIEVE CROOB
N00000779,13.75243895308592,5.901669455779844,8.674046915951505,379.99998030391384,-7.850769497306075,-2.7723774601716613,-5.078392037134414,Lagan_River_N2,LAGAN RIVER
N00000780,9.034957858581667,5.312112564408103,8.216793598720148,371.9999855347323,-3.7228452941735632,-2.904681034312045,-0.8181642598615184,Lagan_River_K2,LAGAN RIVER
N00000781,7.117567352449542,4.725162313982323,7.6516173434960715,329.9999414282609,-2.392405038467219,-2.9264550295137486,0.5340499910465297,Lagan_River_K2,LAGAN RIVER
N00000782,5.431295717336704,9.14212612076759,10.786217023913236,346.9999878531723,3.7108304034308865,-1.6440909031456457,5.354921306576532,Lagan_River_N1,LAGAN RIVER
N00000783,47.76962003360629,25.530643442922678,24.87861159421069,481.9999780107396,-22.23897659068361,0.6520318487119887,-22.8910084393956,Lagan_River_N4,LAGAN RIVER
N00000784,13.88932388606207,31.389033067020332,28.689470481174226,349.99998869468106,17.499709180958263,2.699562585846106,14.800146595112157,Lagan_River_N5,LAGAN RIVER
N00000785,6.487017698351035,17.075322541984697,16.228517219335682,310.9999913150772,10.588304843633662,0.8468053226490149,9.741499520984647,Banbridge_P3,BANBRIDGE
N00000786,7.825556990493836,17.335516378676715,15.961879896687142,271.99998816781545,9.509959388182878,1.373636481989573,8.136322906193305,Banbridge_P4,BANBRIDGE
N00000787,10.765416836643045,16.51748393821878,15.52010551533492,313.9999913497706,5.7520671015757365,0.9973784228838607,4.754688678691876,Banbridge_L5,BANBRIDGE
N00000788,46.09123329708178,21.471543154306154,22.049286497164733,335.9999904089488,-24.619690142775625,-0.5777433428585788,-24.041946799917046,Lagan_River_N4,LAGAN RIVER
N00000789,51.49151406669291,58.35019360915085,52.246370518958635,664.9999687652667,6.858679542457942,6.103823090192215,0.7548564522657273,Banbridge_A2,BANBRIDGE
N00000790,41.058956613845815,38.5934622113456,30.69427791262863,407.99998252202585,-2.4654944025002123,7.899184298716975,-10.364678701217187,Banbridge_F1,BANBRIDGE
N00000791,37.14433985774684,34.77453242970171,33.19352770547442,349.9999840981754,-2.369807428045135,1.5810047242272844,-3.9508121522724196,Banbridge_A2,BANBRIDGE
N00000792,8.404000384165624,10.067846355764644,11.602530856307403,369.0004122475233,1.6638459715990201,-1.5346845005427596,3.1985304721417798,Lagan_River_J3,LAGAN RIVER
N00000793,49.91955608168069,35.6715583993076,33.91920261979966,408.9999848956565,-14.24799768237309,1.752355779507937,-16.000353461881026,Banbridge_F2,BANBRIDGE
N00000794,25.38651776894395,32.936556443912345,35.842587352778054,446.9999846406469,7.550038674968395,-2.9060309088657093,10.456069583834104,Banbridge_F4,BANBRIDGE
N00000795,10.341698328410732,37.166743078733276,35.27550661382861,415.9999901017471,26.825044750322544,1.8912364649046651,24.93380828541788,Banbridge_N4,BANBRIDGE
N00000796,49.95995104320349,54.17486153850068,45.7844444701815,335.9999784430036,4.21491049529719,8.39041706831918,-4.175506573021991,Banbridge_N3,BANBRIDGE
N00000797,28.292270587991222,52.98376902972106,45.002781519312414,370.9999419869268,24.691498441729838,7.980987510408646,16.710510931321192,Banbridge_N3,BANBRIDGE
N00000798,23.877756580058055,25.759448191071165,25.3171396144855,418.9999888009205,1.8816916110131103,0.44230857658566336,1.439383034427447,Banbridge_N3,BANBRIDGE
N00000799,9.419073844132797,18.014264760546542,16.710151776307335,319.9999873864689,8.595190916413745,1.3041129842392074,7.291077932174538,Banbridge_F3,BANBRIDGE
N00000800,15.633032645125237,7.938568273953945,13.551915882017559,352.9999911413474,-7.694464371171292,-5.613347608063614,-2.081116763107678,Lagan_River_K1,LAGAN RIVER
N00000801,7.1467456435105285,4.798503046974063,7.12875461001511,372.000610592453,-2.3482425965364655,-2.330251563041047,-0.017991033495418307,Lagan_River_J2,LAGAN RIVER
N00000802,8.533379565891135,6.2204734364652765,10.23199145341576,287.99997838700546,-2.3129061294258584,-4.011518016950484,1.6986118875246259,Lagan_River_J2,LAGAN RIVER
N00000803,8.014894893905332,5.222405471023359,8.209781470093006,340.99997842441184,-2.7924894228819728,-2.9873759990696467,0.1948865761876739,Lagan_River_J2,LAGAN RIVER
N00000804,7.840681498723599,5.831395440231684,9.00496325414942,357.9999871895581,-2.0092860584919157,-3.173567813917736,1.1642817554258205,Lagan_River_K4,LAGAN RIVER
N00000805,15.095850180731409,6.676708874993392,9.972543931673282,366.99999052033337,-8.419141305738016,-3.2958350566798904,-5.123306249058126,Lagan_River_J3,LAGAN RIVER
N00000806,41.55660372412456,47.63859898131602,34.895964529686246,325.9999738759049,6.0819952571914655,12.742634451629776,-6.6606391944383105,Banbridge_L5,BANBRIDGE
N00000807,14.842596197015524,47.68417197197889,35.8249688912511,350.99997134738277,32.84157577496337,11.859203080727788,20.98237269423558,Banbridge_L5,BANBRIDGE
N00000808,19.86994667028164,44.74836508231495,31.238697743813248,264.99991445455925,24.87841841203331,13.5096673385017,11.368751073531609,Banbridge_Q2,BANBRIDGE
N00000809,32.05760953540384,42.501102756091825,30.747161270346734,366.9999385667263,10.443493220687984,11.753941485745091,-1.3104482650571079,Banbridge_Q2,BANBRIDGE
N00000810,21.39248774470687,30.741599450736118,27.050087086352544,353.99998117506885,9.349111706029248,3.6915123643835734,5.657599341645675,Banbridge_P5,BANBRIDGE
N00000811,24.189793191204764,45.06739309549038,32.1887119796566,302.9999262791104,20.877599904285617,12.878681115833778,7.998918788451839,Banbridge_Q4,BANBRIDGE
N00000812,26.988209696414263,46.131314184095004,30.770637178164748,339.9999139988826,19.14310448768074,15.360677005930256,3.782427481750485,Banbridge_P5,BANBRIDGE
N00000813,9.080613007160485,14.946814573444769,11.025870514157415,289.99998362540373,5.866201566284284,3.920944059287354,1.9452575069969296,Banbridge_L1,BANBRIDGE
N00000814,14.061781839997876,10.738881089778586,11.568049836535515,313.9999190586093,-3.32290075021929,-0.8291687467569293,-2.4937320034623607,Banbridge_C1,BANBRIDGE
N00000815,9.25453565653855,12.81722994961774,16.056627543644016,400.99997694567253,3.56269429307919,-3.2393975940262756,6.802091887105465,Banbridge_L1,BANBRIDGE
N00000816,19.003728775339464,23.589901270168042,18.4600634094166,523.9999151998586,4.586172494828578,5.129837860751444,-0.5436653659228661,Banbridge_C4,BANBRIDGE
N00000817,11.647780485720446,10.918792094761812,13.196767562071111,313.99993662047893,-0.7289883909586337,-2.2779754673092985,1.5489870763506648,Banbridge_L1,BANBRIDGE
N00000818,21.309541695223277,20.094313726182552,15.920706800927167,337.9999303462631,-1.2152279690407255,4.173606925255385,-5.38883489429611,Banbridge_C4,BANBRIDGE
N00000819,16.975436357227423,32.44437573095606,18.450516157350236,248.99994052865097,15.468939373728638,13.993859573605825,1.4750798001228134,Banbridge_E6,BANBRIDGE
N00000820,23.4270353947369,29.2260517427387,19.495370209478846,302.99994030717346,5.7990163480018,9.730681533259855,-3.931665185258055,Banbridge_E5,BANBRIDGE
N00000821,30.783596042419703,44.72770365696318,21.866320005911106,299.9998957271868,13.944107614543476,22.861383651052073,-8.917276036508596,Banbridge_E1,BANBRIDGE
N00000822,45.143842750554356,41.51437829524961,26.12219100021964,240.99995149853387,-3.629464455304749,15.392187295029967,-19.021651750334716,Banbridge_E5,BANBRIDGE
N00000823,25.707539052455473,23.499401079526752,17.930562355534608,374.9999472547878,-2.2081379729287214,5.568838723992144,-7.776976696920865,Banbridge_C2,BANBRIDGE
N00000824,25.99110718333153,39.415886954694784,24.304215306702478,271.999946500575,13.424779771363255,15.111671647992306,-1.6868918766290513,Banbridge_E5,BANBRIDGE
N00000825,99.34042173174464,96.96485417382,98.9161837811733,430.99991107483976,-2.37556755792464,-1.9513296073533013,-0.42423795057133873,Black_Mountain_R5,BLACK MOUNTAIN
N00000826,98.83970479253291,97.6470811991056,98.44839852416041,358.999916161285,-1.1926235934273137,-0.8013173250548107,-0.39130626837250304,Collin_A2,COLLIN
N00000827,99.39597307362547,97.0923680083755,99.0028918485539,369.9999318169031,-2.303605065249968,-1.9105238401783993,-0.39308122507156895,Collin_A3,COLLIN
N00000828,99.08200833117827,96.53624392305356,98.73805827021789,288.9999005807527,-2.545764408124711,-2.20181434716433,-0.34395006096038117,Black_Mountain_R3,BLACK MOUNTAIN
N00000829,99.5034949839606,96.54425598819735,98.74061149944453,380.9998507374434,-2.9592389957632577,-2.1963555112471767,-0.762883484516081,Black_Mountain_R6,BLACK MOUNTAIN
N00000830,96.00805342242882,93.37842674808971,94.62819234407267,254.99992842410364,-2.6296266743391072,-1.2497655959829643,-1.379861078356143,Collin_A1,COLLIN
N00000831,99.41888626683092,96.99969274954509,98.85469841561573,414.9998080813171,-2.4191935172858337,-1.8550056660706389,-0.5641878512151948,Black_Mountain_R3,BLACK MOUNTAIN
N00000832,97.35317266662094,96.43746766952542,98.59895849016453,322.99987481494765,-0.9157049970955171,-2.1614908206391164,1.2457858235435992,Black_Mountain_L4,BLACK MOUNTAIN
N00000833,98.00310211616272,96.21085577014884,98.4185434578853,284.9998768749523,-1.7922463460138829,-2.207687687736467,0.41544134172258396,Black_Mountain_L5,BLACK MOUNTAIN
N00000834,99.3218144379706,96.5433215584789,98.62183870682709,397.9998924689263,-2.778492879491708,-2.0785171483481975,-0.6999757311435104,Black_Mountain_R3,BLACK MOUNTAIN
N00000835,99.63700188148866,96.98663032770749,98.80686563346462,361.9998597002857,-2.65037155378117,-1.8202353057571372,-0.8301362480240329,Black_Mountain_R4,BLACK MOUNTAIN
N00000836,98.6393049250206,95.74842025513331,98.3122213882141,407.9998893952591,-2.890884669887285,-2.563801133080787,-0.32708353680649793,Black_Mountain_L2,BLACK MOUNTAIN
N00000837,98.44363329484467,96.27040089742776,98.50870938857696,406.9998676307379,-2.1732323974169105,-2.2383084911491977,0.06507609373228718,Black_Mountain_L1,BLACK MOUNTAIN
N00000838,98.74101343714231,96.00749902592874,98.45584802748115,336.9998761711151,-2.7335144112135765,-2.4483490015524154,-0.2851654096611611,Black_Mountain_L4,BLACK MOUNTAIN
N00000839,99.52343204886347,96.64962357490312,98.59421553194764,393.999856705992,-2.873808473960352,-1.9445919570445227,-0.9292165169158295,Black_Mountain_R2,BLACK MOUNTAIN
N00000840,99.26778305513369,97.53634449218949,99.1162087651317,349.99994684953606,-1.7314385629442057,-1.579864272942217,-0.15157429000198874,Black_Mountain_R2,BLACK MOUNTAIN
N00000841,86.08638758546408,84.69617514791594,91.63205247810181,400.99981919370924,-1.3902124375481435,-6.935877330185875,5.545664892637731,Oldpark_K3,OLDPARK
N00000842,85.94519392665303,84.55140203285116,91.53004823552843,768.9996963588276,-1.3937918938018754,-6.978646202677268,5.584854308875393,Oldpark_K4,OLDPARK
N00000843,92.67560405089853,84.79971900850488,91.53441867829945,307.99984478303077,-7.875885042393648,-6.734699669794566,-1.1411853725990824,Oldpark_P1,OLDPARK
N00000844,95.15077313854864,85.19862696402878,91.79797649707892,252.99987157276814,-9.952146174519868,-6.599349533050145,-3.3527966414697232,Oldpark_P1,OLDPARK
N00000845,92.028524324039,91.71739383737412,95.15713530754631,240.99988435572922,-0.3111304866648794,-3.4397414701721942,3.128610983507315,Oldpark_P2,OLDPARK
N00000846,94.09921984431057,88.13657524047065,93.04306034439317,345.9998201992725,-5.9626446038399195,-4.90648510392252,-1.056159499917399,Oldpark_K4,OLDPARK
N00000847,84.64547472556131,83.43040131542558,89.3791144634229,927.9997457101119,-1.2150734101357301,-5.94871314799731,4.73363973786158,Oldpark_H2,OLDPARK
N00000848,89.69321543915376,88.79899141684369,94.27628430544776,304.99988946571875,-0.8942240223100697,-5.477292888604069,4.583068866293999,Oldpark_J3,OLDPARK
N00000849,93.67686400461854,88.01855409764681,93.8692562200162,366.9998638668726,-5.6583099069717235,-5.850702122369384,0.1923922153976605,Oldpark_Q1,OLDPARK
N00000850,94.49265144737927,75.26192424061637,84.85094151749547,320.99987103163727,-19.230727206762907,-9.589017276879105,-9.641709929883802,Oldpark_J1,OLDPARK
N00000851,95.03011422897038,89.18673768864568,94.4784629582398,308.9998701909611,-5.843376540324698,-5.291725269594124,-0.5516512707305736,Oldpark_J3,OLDPARK
N00000852,89.95308923599977,85.26460266039757,88.9999208121205,1028.9996740243873,-4.688486575602198,-3.7353181517229217,-0.9531684238792764,Oldpark_N3,OLDPARK
N00000853,80.18617713608448,86.25160347951501,77.85790667295007,346.99983682490756,6.065426343430531,8.393696806564947,-2.328270463134416,Oldpark_N3,OLDPARK
N00000854,88.99233852451117,78.96717064224528,36.919189597695386,677.9997765657774,-10.02516788226589,42.04798104454989,-52.07314892681578,Oldpark_N4,OLDPARK
N00000855,3.2260132391396072,4.8904585487996135,4.011108663446256,189.99989435593375,1.6644453096600063,0.8793498853533572,0.785095424306649,Ormiston_G3,ORMISTON
N00000856,1.9902975848840578,2.8898176634587838,2.6260692615352235,212.9999243196405,0.8995200785747259,0.2637484019235603,0.6357716766511656,Ormiston_G3,ORMISTON
N00000857,3.320785827502177,3.5356612522873965,3.192302152728487,308.99991225366347,0.2148754247852196,0.34335909955890953,-0.12848367477368994,Ormiston_G3,ORMISTON
N00000858,2.6577394040559694,6.147381058345959,4.713780160194659,224.99991530992486,3.48964165428999,1.4336008981513002,2.0560407561386898,Ormiston_H3,ORMISTON
N00000859,1.3342141846408881,4.655374440145634,3.6963344493211863,285.9998736100276,3.3211602555047457,0.9590399908244476,2.362120264680298,Ormiston_H3,ORMISTON
N00000860,2.341797448847645,3.663178735178052,2.801704110414049,410.9999012315186,1.321381286330407,0.861474624764003,0.45990666156640403,Ormiston_H4,ORMISTON
N00000861,2.901909877512772,2.7602117565541593,2.6690185709461023,315.9998851148514,-0.14169812095861278,0.091193185608057,-0.2328913065666698,Ormiston_H4,ORMISTON
N00000862,2.255927423008712,2.873715714301606,2.5113336496574674,858.9997770255226,0.6177882912928943,0.3623820646441387,0.25540622664875556,Ormiston_H2,ORMISTON
N00000863,0.9131743119056629,1.5538007285068203,1.2551478038563424,340.9998667895731,0.6406264166011574,0.2986529246504779,0.3419734919506795,Ormiston_E4,ORMISTON
N00000864,1.676676950689688,3.133529307247106,3.023787327644266,330.99992836250607,1.4568523565574183,0.10974197960284027,1.347110376954578,Ormiston_H1,ORMISTON
N00000865,2.2551796843508045,3.6441775677053836,2.3906328861310757,349.99987636103367,1.388997883354579,1.2535446815743079,0.1354532017802712,Titanic_K2,TITANIC
N00000866,2.9220550358637802,4.68501018870578,2.582186219984851,259.9998882573178,1.7629551528419998,2.102823968720929,-0.33986881587892936,Ormiston_E2,ORMISTON
N00000867,1.7722684227659133,5.315103715189909,2.709817151689752,236.99983935460264,3.5428352924239954,2.6052865635001567,0.9375487289238387,Titanic_G2,TITANIC
N00000868,1.6440879015807683,4.29370845158139,2.145473087039744,310.99985535840744,2.6496205500006216,2.148235364541646,0.5013851854589757,Titanic_G3,TITANIC
N00000869,2.5793336191820204,6.213018314078758,3.0069245464259624,164.9999254896362,3.633684694896737,3.206093767652795,0.427590927243942,Titanic_G2,TITANIC
N00000870,1.1847506741120066,2.157057732387905,1.4416433533419493,370.9998909344185,0.9723070582758984,0.7154143790459557,0.25689267922994263,Titanic_K1,TITANIC
N00000871,1.332307158275343,2.292795832080592,1.668890674051954,302.99988056832353,0.9604886738052489,0.6239051580286379,0.33658351577661105,Ormiston_E1,ORMISTON
N00000872,2.145813329755331,2.466206208513816,1.812781692483406,214.999904214085,0.3203928787584851,0.6534245160304102,-0.3330316372719251,Ormiston_E1,ORMISTON
N00000873,83.88750200157222,82.13906887188664,72.2512495542952,390.99985537181396,-1.74843312968558,9.887819317591436,-11.636252447277016,Titanic_B4,TITANIC
N00000874,55.62820945184365,42.226479339621,33.6131713037629,481.99984008549905,-13.401730112222651,8.613308035858104,-22.015038148080755,Titanic_B2,TITANIC
N00000875,72.74442009705882,85.1070167571933,63.75028246107126,331.9997980096668,12.362596660134486,21.35673429612205,-8.994137635987563,Titanic_H1,TITANIC
N00000876,46.054406537960254,72.12542071679687,43.1740010431592,246.99993853042167,26.071014178836613,28.951419673637666,-2.880405494801053,Titanic_P1,TITANIC
N00000877,8.70686066628366,11.416357825300313,2.8753473188825756,280.9999124576455,2.709497159016653,8.541010506417738,-5.831513347401085,Titanic_B4,TITANIC
N00000878,21.42012332424364,61.362469585651155,41.62241407801676,239.9998753025173,39.942346261407515,19.740055507634395,20.20229075377312,Titanic_H1,TITANIC
N00000879,82.35357313961431,84.66798661604945,65.46212608237478,1076.999585301775,2.314413476435135,19.205860533674667,-16.89144705723953,Titanic_H3,TITANIC
N00000880,78.7193758511604,87.86091945602027,70.52445915330085,347.99982741808674,9.141543604859876,17.336460302719416,-8.19491669785954,Titanic_H4,TITANIC
N00000881,10.503221210753303,12.19800957772124,7.01091577574163,282.99986977031864,1.6947883669679378,5.187093801979611,-3.492305435011673,Titanic_N1,TITANIC
