year,date,body,byelection,contest,area,council,name,party,tier,votes,valid,seats,share,quotas,elected
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Carrick Castle,Mid and East Antrim,Nick Wady,Independent,A,131.0,5824.0,5,2.2493131868131866,0.1349587912087912,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Carrick Castle,Mid and East Antrim,John Cameron,Independent,A,105.0,5824.0,5,1.8028846153846154,0.10817307692307693,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Castle,Belfast,Fra Hughes,Independent,A,218.0,10578.0,6,2.0608810739270185,0.1442616751748913,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Castlereagh East,Lisburn and Castlereagh,Robert Campbell,Independent,A,75.0,6587.0,6,1.1386063458327007,0.07970244420828905,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Castlereagh East,Lisburn and Castlereagh,Sandra Wilson,Independent,A,61.0,6587.0,6,0.9260664946105966,0.06482465462274177,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Causeway,Causeway Coast and Glens,Alison Torrens,Independent,A,282.0,7409.0,7,3.806181670940748,0.3044945336752598,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Causeway,Causeway Coast and Glens,Leanne Abernethy,Independent,A,207.0,7409.0,7,2.7938993116479955,0.22351194493183965,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Coast Road,Mid and East Antrim,Danny O'Connor,Independent,A,188.0,5386.0,5,3.4905310063126627,0.20943186037875974,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Coast Road,Mid and East Antrim,John Anderson,Independent,A,133.0,5386.0,5,2.4693650204233197,0.14816190122539918,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Coleraine,Causeway Coast and Glens,Billy Ellis,Independent,A,284.0,6560.0,6,4.329268292682927,0.30304878048780487,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Court,Belfast,Willie Faulkner,Independent,A,18.0,11505.0,6,0.15645371577574968,0.010951760104302478,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Craigavon,"Armagh, Banbridge and Craigavon",Kieran Corr,Independent,A,490.0,8466.0,5,5.787857311599338,0.3472714386959603,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Jarlath Tinnelly,Independent,A,740.0,9789.0,6,7.559505567473695,0.5291653897231587,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Finbarr Lambe,Independent,A,258.0,9789.0,6,2.63561140055164,0.1844927980386148,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Cusher,"Armagh, Banbridge and Craigavon",Paul Berry,Independent,A,1927.0,10493.0,5,18.364624035071,1.1018774421042599,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Downpatrick,"Newry, Mourne and Down",Cadogan Enright,Independent,A,839.0,6514.0,5,12.879950875038379,0.7727970525023028,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Dungannon,Mid Ulster,Barry Monteith,Independent,A,1458.0,7411.0,6,19.673458372689247,1.3771420860882473,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Enniskillen,Fermanagh and Omagh,Donal O'Cofaigh,Independent,A,555.0,6737.0,6,8.23808816980852,0.5766661718865964,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Enniskillen,Fermanagh and Omagh,Pat Cox,Independent,A,313.0,6737.0,6,4.64598485972985,0.32521894018108954,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Erne West,Fermanagh and Omagh,Bernice Swift,Independent,A,1195.0,6923.0,5,17.261302903365593,1.0356781742019356,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Faughan,Derry City and Strabane,Paul Hughes,Independent,A,501.0,6318.0,5,7.929724596391263,0.47578347578347574,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Foyleside,Derry City and Strabane,Darren O'Reilly,Independent,A,1091.0,6368.0,5,17.132537688442213,1.0279522613065328,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Holywood and Clandeboye,Ards and North Down,Gerard Leddy,Independent,A,34.0,6154.0,5,0.5524861878453039,0.03314917127071824,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Knockagh,Mid and East Antrim,Barry Patterson,Independent,A,104.0,5618.0,5,1.851192595229619,0.11107155571377714,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Lagan River,"Armagh, Banbridge and Craigavon",Frazer McCammond,Independent,A,173.0,8381.0,5,2.0641928170862665,0.12385156902517598,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Lisburn North,Lisburn and Castlereagh,Jonny Orr,Independent,A,33.0,6616.0,6,0.4987908101571947,0.034915356711003626,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Magherafelt,Mid Ulster,Hugh McCloy,Independent,A,231.0,6983.0,5,3.308033796362595,0.1984820277817557,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Magherafelt,Mid Ulster,Michael Kelly,Independent,A,215.0,6983.0,5,3.078905914363454,0.18473435486180725,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Magherafelt,Mid Ulster,Robert Kelly,Independent,A,118.0,6983.0,5,1.6898181297436632,0.10138908778461979,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Newry,"Newry, Mourne and Down",Davy Hyland,Independent,A,1045.0,8816.0,6,11.85344827586207,0.8297413793103449,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Newry,"Newry, Mourne and Down",James Malone,Independent,A,41.0,8816.0,6,0.4650635208711434,0.03255444646098004,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Newtownards,Ards and North Down,James Menagh,Independent,A,1464.0,8107.0,7,18.058467990625385,1.4446774392500308,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Newtownards,Ards and North Down,Ian Cox,Independent,A,384.0,8107.0,7,4.73664734180338,0.3789317873442704,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Newtownards,Ards and North Down,Sharon Hunt,Independent,A,206.0,8107.0,7,2.541013938571605,0.20328111508572838,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Oldpark,Belfast,Dee Fennell,Independent,A,846.0,10535.0,6,8.030374940673944,0.5621262458471761,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Gabrielle McAleer,Independent,A,84.0,5941.0,6,1.41390338326881,0.0989732368288167,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Rowallane,"Newry, Mourne and Down",Mickey Coogan,Independent,A,149.0,6944.0,5,2.14573732718894,0.1287442396313364,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Sperrin,Derry City and Strabane,Paul Gallagher,Independent,A,978.0,10080.0,7,9.702380952380953,0.7761904761904762,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Sperrin,Derry City and Strabane,Eugene McMenamin,Independent,A,690.0,10080.0,7,6.845238095238095,0.5476190476190476,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,The Glens,Causeway Coast and Glens,Padraig McShane,Independent,A,835.0,6487.0,5,12.87189764143672,0.7723138584862032,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,The Glens,Causeway Coast and Glens,Ambrose Laverty,Independent,A,627.0,6487.0,5,9.665484815785417,0.579929088947125,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,The Moor,Derry City and Strabane,Gary Donnelly,Independent,A,1154.0,6922.0,5,16.6714822305692,1.000288933834152,True
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,The Moor,Derry City and Strabane,Patrick Mellon,Independent,A,113.0,6922.0,5,1.6324761629586824,0.09794856977752094,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Torrent,Mid Ulster,Feargal O'Donnell,Independent,A,667.0,8225.0,6,8.109422492401215,0.567659574468085,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,Waterside,Derry City and Strabane,Michael Carlin,Independent,A,113.0,8832.0,7,1.2794384057971016,0.10235507246376813,False
2014,2014-05-22,Local,False,2014 Northern Ireland local elections,West Tyrone,Fermanagh and Omagh,Susan-Anne White,Independent,A,67.0,7460.0,6,0.8981233243967829,0.0628686327077748,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Antrim,Antrim and Newtownabbey,Adrian Cochrane-Watson,Independent,A,359.0,6432.0,6,5.581467661691542,0.39070273631840796,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Armagh,"Armagh, Banbridge and Craigavon",Pol Oh-Again,Independent,A,28.0,12723.0,6,0.2200738819460819,0.015405171736225734,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballyarnett,Derry City and Strabane,Warren Robinson,Independent,A,639.0,9575.0,6,6.673629242819843,0.46715404699738905,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballyclare,Antrim and Newtownabbey,Michael Stewart,Independent,A,1182.0,6758.0,5,17.490381769754364,1.0494229061852618,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballyclare,Antrim and Newtownabbey,David Arthurs,Independent,A,457.0,6758.0,5,6.762355726546316,0.4057413435927789,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballymena,Mid and East Antrim,James Henry,Independent,A,872.0,6956.0,7,12.535940195514664,1.002875215641173,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballymena,Mid and East Antrim,Rodney Quigley,Independent,A,433.0,6956.0,7,6.224841863139735,0.4979873490511788,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballymena,Mid and East Antrim,Conal Stewart,Independent,A,107.0,6956.0,7,1.538240368027602,0.12305922944220817,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Ballymoney,Causeway Coast and Glens,Ian Stevenson,Independent,A,220.0,8751.0,7,2.513998400182836,0.2011198720146269,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Bangor Central,Ards and North Down,Ray McKimm,Independent,A,503.0,7357.0,6,6.837025961669158,0.4785918173168411,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Bangor Central,Ards and North Down,Noelle Robinson,Independent,A,423.0,7357.0,6,5.749626206334104,0.40247383444338725,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Bangor Central,Ards and North Down,Maria Lourenço,Independent,A,362.0,7357.0,6,4.9204838928911245,0.34443387250237867,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Bangor Central,Ards and North Down,Gavan Reynolds,Independent,A,33.0,7357.0,6,0.4485523990757102,0.03139866793529972,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Bangor East and Donaghadee,Ards and North Down,Tom Smith,Independent,A,765.0,7598.0,6,10.068439062911292,0.7047907344037904,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Botanic,Belfast,Declan Boyle,Independent,A,609.0,9738.0,5,6.253850893407271,0.3752310536044362,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Braid,Mid and East Antrim,Marian Maguire,Independent,A,371.0,8840.0,7,4.1968325791855206,0.33574660633484166,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Braid,Mid and East Antrim,Roni Browne,Independent,A,146.0,8840.0,7,1.6515837104072397,0.1321266968325792,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Carntogher,Mid Ulster,James Armour,Independent,A,138.0,7947.0,5,1.7365043412608532,0.10419026047565119,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Carrick Castle,Mid and East Antrim,Noel Jordan,Independent,A,431.0,5653.0,5,7.624270298956306,0.4574562179373784,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Carrick Castle,Mid and East Antrim,Nicholas Wady,Independent,A,244.0,5653.0,5,4.3162922342119225,0.2589775340527154,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Castle,Belfast,Patrick Convery,Independent,A,377.0,11300.0,6,3.336283185840708,0.23353982300884957,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Castle,Belfast,Cathal Mullaghan,Independent,A,76.0,11300.0,6,0.672566371681416,0.047079646017699116,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Castlereagh South,Lisburn and Castlereagh,Geraldine Rice,Independent,A,237.0,9077.0,7,2.610994822077779,0.20887958576622231,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Causeway,Causeway Coast and Glens,David Alexander,Independent,A,552.0,8131.0,7,6.788832861886607,0.5431066289509285,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Coast Road,Mid and East Antrim,Martin Wilson,Independent,A,460.0,5616.0,5,8.190883190883191,0.4914529914529915,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Comber,Ards and North Down,John Sloan,Independent,A,73.0,6527.0,5,1.1184311322200091,0.06710586793320054,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Court,Belfast,Jolene Bunting,Independent,A,351.0,11310.0,6,3.103448275862069,0.21724137931034485,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Jarlath Tinnelly,Independent,A,1412.0,11480.0,6,12.29965156794425,0.8609756097560975,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Mark Gibbons,Independent,A,1189.0,11480.0,6,10.357142857142858,0.725,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Jim Boylan,Independent,A,788.0,11480.0,6,6.86411149825784,0.48048780487804876,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Cusher,"Armagh, Banbridge and Craigavon",Paul Berry,Independent,A,2009.0,11457.0,5,17.53513136074016,1.0521078816444096,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Cusher,"Armagh, Banbridge and Craigavon",Paul Bowbanks,Independent,A,241.0,11457.0,5,2.1035175002182074,0.12621105001309244,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Derg,Derry City and Strabane,Andy Patton,Independent,A,735.0,8004.0,5,9.182908545727136,0.5509745127436281,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Downpatrick,"Newry, Mourne and Down",(politician),Independent,A,1052.0,7388.0,5,14.239306984298864,0.8543584190579319,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Dungannon,Mid Ulster,Barry Monteith,Independent,A,1414.0,8294.0,6,17.048468772606704,1.1933928140824692,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Dungannon,Mid Ulster,Niall Bowen,Independent,A,345.0,8294.0,6,4.1596334699782975,0.2911743428984808,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Erne East,Fermanagh and Omagh,John McCluskey,Independent,A,1286.0,8456.0,6,15.2081362346263,1.064569536423841,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Erne East,Fermanagh and Omagh,Caroline Wheeler,Independent,A,204.0,8456.0,6,2.412488174077578,0.16887417218543047,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Erne West,Fermanagh and Omagh,Bernice Swift,Independent,A,1159.0,7385.0,5,15.693974272173325,0.9416384563303996,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Erne West,Fermanagh and Omagh,Trevor Armstrong,Independent,A,512.0,7385.0,5,6.9329722410291135,0.4159783344617468,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Faughan,Derry City and Strabane,Paul Thomas Hughes,Independent,A,733.0,7143.0,5,10.261794764104717,0.615707685846283,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Foyleside,Derry City and Strabane,Sean Carr,Independent,A,822.0,7358.0,5,11.171513998369122,0.6702908399021473,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Killultagh,Lisburn and Castlereagh,Stuart Brown,Independent,A,107.0,7515.0,5,1.4238190286094479,0.08542914171656686,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Knockagh,Mid and East Antrim,Bobby Hadden,Independent,A,798.0,5703.0,5,13.992635455023672,0.8395581273014203,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Lagan River,"Armagh, Banbridge and Craigavon",Sammy Ogle,Independent,A,217.0,8884.0,5,2.4425934263845113,0.14655560558307068,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Lisburn South,Lisburn and Castlereagh,Jonny Orr,Independent,A,534.0,6962.0,6,7.6702097098534905,0.5369146796897444,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Lisnasharragh,Belfast,Kate Mullan,Independent,A,204.0,11066.0,6,1.8434845472618833,0.1290439183083318,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Macedon,Antrim and Newtownabbey,Stafford Ward,Independent,A,343.0,6258.0,6,5.480984340044743,0.383668903803132,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Mid Tyrone,Fermanagh and Omagh,Emmet McAleer,Independent,A,897.0,8088.0,6,11.090504451038576,0.7763353115727003,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Newry,"Newry, Mourne and Down",Gavin Malone,Independent,A,2296.0,9900.0,6,23.19191919191919,1.6234343434343432,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Newtownards,Ards and North Down,Jimmy Menagh,Independent,A,2138.0,8341.0,7,25.632418175278744,2.0505934540222994,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Newtownards,Ards and North Down,Ben King,Independent,A,24.0,8341.0,7,0.28773528353914396,0.023018822683131518,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Josephine Deehan,Independent,A,728.0,6363.0,6,11.441144114411442,0.800880088008801,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Sorcha McAnespy,Independent,A,194.0,6363.0,6,3.048876316203049,0.21342134213421343,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Joanne Donnelly,Independent,A,128.0,6363.0,6,2.0116297344020118,0.1408140814081408,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Will Convey,Independent,A,43.0,6363.0,6,0.6757818639006757,0.0473047304730473,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Portadown,"Armagh, Banbridge and Craigavon",David Jones,Independent,A,266.0,11223.0,6,2.3701327630758264,0.16590929341530786,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Rowallane,"Newry, Mourne and Down",Martyn Todd,Independent,A,477.0,7766.0,5,6.142158125160958,0.3685294875096575,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Sperrin,Derry City and Strabane,Paul Gallagher,Independent,A,1106.0,10911.0,7,10.136559435432133,0.8109247548345706,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Sperrin,Derry City and Strabane,Raymond Barr,Independent,A,920.0,10911.0,7,8.431857758225643,0.6745486206580514,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Sperrin,Derry City and Strabane,Patsy Kelly,Independent,A,595.0,10911.0,7,5.453212354504628,0.43625698836037025,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Sperrin,Derry City and Strabane,Pauline McHenry,Independent,A,128.0,10911.0,7,1.1731280359270462,0.0938502428741637,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Sperrin,Derry City and Strabane,Corey French,Independent,A,104.0,10911.0,7,0.953166529190725,0.076253322335258,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,The Glens,Causeway Coast and Glens,Ambrose Laverty,Independent,A,1267.0,6736.0,5,18.80938242280285,1.128562945368171,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,The Moor,Derry City and Strabane,Gary Donnelly,Independent,A,1374.0,7748.0,5,17.73360867320599,1.0640165203923593,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,The Moor,Derry City and Strabane,Emmet Doyle,Independent,A,496.0,7748.0,5,6.401652039235932,0.3840991223541559,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,The Mournes,"Newry, Mourne and Down",(politician),Independent,A,1447.0,12104.0,7,11.954725710508923,0.9563780568407139,True
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Three Mile Water,Antrim and Newtownabbey,Gary Grattan,Independent,A,223.0,7036.0,6,3.16941444002274,0.2218590108015918,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Titanic,Belfast,Karl Bennett,Independent,A,448.0,9468.0,6,4.731727925644275,0.3312209547950992,False
2019,2019-05-02,Local,False,2019 Northern Ireland local elections,Torrent,Mid Ulster,Dan Kerr,Independent,A,1525.0,9098.0,6,16.761925697955594,1.1733347988568916,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Ards Peninsula,Ards and North Down,Boyd Ireland,Independent,A,108.0,9814.0,6,1.100468718157734,0.07703281027104138,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Ballyclare,Antrim and Newtownabbey,Michael Stewart,Independent,A,928.0,7184.0,5,12.917594654788418,0.7750556792873051,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Ballymena,Mid and East Antrim,Rodney Quigley,Independent,A,1023.0,7296.0,7,14.021381578947368,1.1217105263157894,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Ballymoney,Causeway Coast and Glens,Cathal McLaughlin,Independent,A,155.0,9971.0,7,1.5545080734128973,0.12436064587303179,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Bangor Central,Ards and North Down,Wesley Irvine,Independent,A,1369.0,8450.0,6,16.201183431952664,1.1340828402366865,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Bangor Central,Ards and North Down,Ray McKimm,Independent,A,885.0,8450.0,6,10.47337278106509,0.7331360946745562,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Bangor East and Donaghadee,Ards and North Down,Bill Keery,Independent,A,641.0,8496.0,6,7.5447269303201505,0.5281308851224105,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Bangor East and Donaghadee,Ards and North Down,Tom Smith,Independent,A,460.0,8496.0,6,5.414312617702448,0.37900188323917133,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Bangor West,Ards and North Down,Susan Prentice,Independent,A,510.0,6505.0,5,7.840122982321291,0.4704073789392775,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Bann,Causeway Coast and Glens,Adrian McQuillan,Independent,A,701.0,7917.0,5,8.85436402677782,0.5312618416066691,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Benbradagh,Causeway Coast and Glens,Niall Murphy,Independent,A,116.0,7853.0,5,1.4771424933146569,0.0886285495988794,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Castlereagh South,Lisburn and Castlereagh,Andrew Miller,Independent,A,49.0,10185.0,7,0.48109965635738833,0.03848797250859107,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Causeway,Causeway Coast and Glens,David Alexander,Independent,A,354.0,8811.0,7,4.017705141300647,0.32141641130405174,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Causeway,Causeway Coast and Glens,Angela Mulholland,Independent,A,327.0,8811.0,7,3.711270003404835,0.29690160027238677,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Clogher Valley,Mid Ulster,Kevin McElvogue,Independent,A,1361.0,10731.0,6,12.682881371726772,0.887801696020874,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Coleraine,Causeway Coast and Glens,George Duddy,Independent,A,450.0,7392.0,6,6.087662337662338,0.42613636363636365,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Collin,Belfast,Julieann McNally,Independent,A,368.0,13962.0,6,2.635725540753474,0.18450078785274318,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Collin,Belfast,Tony Mallon,Independent,A,166.0,13962.0,6,1.1889414124050997,0.08322589886835698,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Comber,Ards and North Down,Stephen Cooper,Independent,A,322.0,7286.0,5,4.419434531979138,0.26516607191874825,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Comber,Ards and North Down,John Sloan,Independent,A,47.0,7286.0,5,0.6450727422454021,0.038704364534724124,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Cookstown,Mid Ulster,Louise Taylor,Independent,A,44.0,10288.0,7,0.4276827371695179,0.03421461897356143,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Court,Belfast,Geoffrey Wilson,Independent,A,18.0,12023.0,6,0.1497130499875239,0.010479913499126674,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Mark Gibbons,Independent,A,1111.0,13118.0,6,8.469278853483763,0.5928495197438634,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Jarlath Tinnelly,Independent,A,1043.0,13118.0,6,7.950907150480256,0.5565635005336179,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Jim Boylan,Independent,A,818.0,13118.0,6,6.2357066626010065,0.4364994663820705,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Crotlieve,"Newry, Mourne and Down",Finbarr Lambe,Independent,A,23.0,13118.0,6,0.17533160542765666,0.012273212379935967,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Cusher,"Armagh, Banbridge and Craigavon",Paul Berry,Independent,A,2059.0,12278.0,5,16.769832220231308,1.0061899332138784,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Derg,Derry City and Strabane,Andy Patton,Independent,A,507.0,8549.0,5,5.930518189261902,0.3558310913557141,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Downpatrick,"Newry, Mourne and Down",Éamon Mac Con Midhe,Independent,A,404.0,8173.0,5,4.943105346873853,0.2965863208124312,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Dungannon,Mid Ulster,Barry Monteith,Independent,A,1180.0,9610.0,6,12.278876170655566,0.8595213319458896,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Dungannon,Mid Ulster,Marian Vincent,Independent,A,628.0,9610.0,6,6.534859521331946,0.4574401664932362,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Erne East,Fermanagh and Omagh,Eamon Keenan,Independent,A,560.0,8478.0,6,6.605331446095778,0.46237320122670444,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Erne East,Fermanagh and Omagh,Tina McDermott,Independent,A,238.0,8478.0,6,2.8072658645907054,0.19650861052134938,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Erne West,Fermanagh and Omagh,Paul McColdrick,Independent,A,506.0,7586.0,5,6.670181914052201,0.4002109148431321,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Faughan,Derry City and Strabane,Graham Warke,Independent,A,279.0,8095.0,5,3.446571957998765,0.20679431747992588,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Glengormley Urban,Antrim and Newtownabbey,Michael Maguire,Independent,A,102.0,8765.0,7,1.163719338277239,0.09309754706217913,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Killultagh,Lisburn and Castlereagh,Stuart Brown,Independent,A,78.0,8381.0,5,0.9306765302469873,0.055840591814819235,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Knockagh,Mid and East Antrim,Bobby Hadden,Independent,A,1182.0,6486.0,5,18.22386679000925,1.093432007400555,True
