contest,scale,year,area,party,votes,share_pct,seats_won,seats_total,stood,valid_poll,electorate,turnout_pct
local,dea,2014,Cusher,Sinn Féin,1023.0,9.74935671399981,0,5,True,10493.0,17523,60.58
local,dea,2014,Cusher,UUP,4033.0,38.43514724101782,2,5,True,10493.0,17523,60.58
local,dea,2014,Cusher,SDLP,1200.0,11.436195558944059,1,5,True,10493.0,17523,60.58
local,dea,2014,Cusher,Alliance,0.0,0.0,0,5,False,10493.0,17523,60.58
local,dea,2014,Cusher,TUV,0.0,0.0,0,5,False,10493.0,17523,60.58
local,dea,2014,Cusher,Green,0.0,0.0,0,5,False,10493.0,17523,60.58
local,dea,2014,Cusher,PBP,0.0,0.0,0,5,False,10493.0,17523,60.58
local,dea,2014,Cusher,Aontú,0.0,0.0,0,5,False,10493.0,17523,60.58
local,dea,2014,Cusher,Independent,1927.0,18.364624035071,1,5,True,10493.0,17523,60.58
local,dea,2014,Cusher,Other,0.0,0.0,0,5,False,10493.0,17523,60.58
local,dea,2014,Derg,DUP,1617.0,21.26512361914782,1,5,True,7604.0,12526,61.59
local,dea,2014,Derg,Sinn Féin,3229.0,42.46449237243556,3,5,True,7604.0,12526,61.59
local,dea,2014,Derg,UUP,1411.0,18.556023145712782,1,5,True,7604.0,12526,61.59
local,dea,2014,Derg,SDLP,826.0,10.862703840084166,0,5,True,7604.0,12526,61.59
local,dea,2014,Derg,Alliance,0.0,0.0,0,5,False,7604.0,12526,61.59
local,dea,2014,Derg,TUV,521.0,6.851657022619674,0,5,True,7604.0,12526,61.59
local,dea,2014,Derg,Green,0.0,0.0,0,5,False,7604.0,12526,61.59
local,dea,2014,Derg,PBP,0.0,0.0,0,5,False,7604.0,12526,61.59
local,dea,2014,Derg,Aontú,0.0,0.0,0,5,False,7604.0,12526,61.59
local,dea,2014,Derg,Independent,0.0,0.0,0,5,False,7604.0,12526,61.59
local,dea,2014,Derg,Other,0.0,0.0,0,5,False,7604.0,12526,61.59
local,dea,2014,Downpatrick,DUP,144.0,2.210623272950568,0,5,True,6514.0,14000,47.23
local,dea,2014,Downpatrick,Sinn Féin,1842.0,28.27755603315935,1,5,True,6514.0,14000,47.23
local,dea,2014,Downpatrick,UUP,373.0,5.726128338962235,0,5,True,6514.0,14000,47.23
local,dea,2014,Downpatrick,SDLP,3316.0,50.90574147988947,3,5,True,6514.0,14000,47.23
local,dea,2014,Downpatrick,Alliance,0.0,0.0,0,5,False,6514.0,14000,47.23
local,dea,2014,Downpatrick,TUV,0.0,0.0,0,5,False,6514.0,14000,47.23
local,dea,2014,Downpatrick,Green,0.0,0.0,0,5,False,6514.0,14000,47.23
local,dea,2014,Downpatrick,PBP,0.0,0.0,0,5,False,6514.0,14000,47.23
local,dea,2014,Downpatrick,Aontú,0.0,0.0,0,5,False,6514.0,14000,47.23
local,dea,2014,Downpatrick,Independent,839.0,12.879950875038379,1,5,True,6514.0,14000,47.23
local,dea,2014,Downpatrick,Other,0.0,0.0,0,5,False,6514.0,14000,47.23
local,dea,2014,Downshire East,DUP,2830.0,47.198132088058706,3,5,True,5996.0,11563,52.43
local,dea,2014,Downshire East,Sinn Féin,0.0,0.0,0,5,False,5996.0,11563,52.43
local,dea,2014,Downshire East,UUP,1166.0,19.44629753168779,1,5,True,5996.0,11563,52.43
local,dea,2014,Downshire East,SDLP,0.0,0.0,0,5,False,5996.0,11563,52.43
local,dea,2014,Downshire East,Alliance,691.0,11.524349566377586,1,5,True,5996.0,11563,52.43
local,dea,2014,Downshire East,TUV,413.0,6.887925283522348,0,5,True,5996.0,11563,52.43
local,dea,2014,Downshire East,Green,0.0,0.0,0,5,False,5996.0,11563,52.43
local,dea,2014,Downshire East,PBP,0.0,0.0,0,5,False,5996.0,11563,52.43
local,dea,2014,Downshire East,Aontú,0.0,0.0,0,5,False,5996.0,11563,52.43
local,dea,2014,Downshire East,Independent,0.0,0.0,0,5,False,5996.0,11563,52.43
local,dea,2014,Downshire East,Other,896.0,14.943295530353568,0,5,True,5996.0,11563,52.43
local,dea,2014,Downshire West,DUP,1995.0,34.563409563409564,2,5,True,5772.0,11673,49.96
local,dea,2014,Downshire West,Sinn Féin,0.0,0.0,0,5,False,5772.0,11673,49.96
local,dea,2014,Downshire West,UUP,1583.0,27.425502425502426,2,5,True,5772.0,11673,49.96
local,dea,2014,Downshire West,SDLP,231.0,4.002079002079002,0,5,True,5772.0,11673,49.96
local,dea,2014,Downshire West,Alliance,493.0,8.541233541233542,1,5,True,5772.0,11673,49.96
local,dea,2014,Downshire West,TUV,335.0,5.803880803880804,0,5,True,5772.0,11673,49.96
local,dea,2014,Downshire West,Green,119.0,2.0616770616770617,0,5,True,5772.0,11673,49.96
local,dea,2014,Downshire West,PBP,0.0,0.0,0,5,False,5772.0,11673,49.96
local,dea,2014,Downshire West,Aontú,0.0,0.0,0,5,False,5772.0,11673,49.96
local,dea,2014,Downshire West,Independent,0.0,0.0,0,5,False,5772.0,11673,49.96
local,dea,2014,Downshire West,Other,1016.0,17.602217602217603,0,5,True,5772.0,11673,49.96
local,dea,2014,Dungannon,DUP,1541.0,20.793415193631088,2,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,Sinn Féin,1502.0,20.267170422345163,1,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,UUP,1504.0,20.29415733369316,1,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,SDLP,677.0,9.13506949129672,1,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,Alliance,233.0,3.14397517204156,0,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,TUV,496.0,6.692754014303063,0,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,Green,0.0,0.0,0,6,False,7411.0,14067,53.93
local,dea,2014,Dungannon,PBP,0.0,0.0,0,6,False,7411.0,14067,53.93
local,dea,2014,Dungannon,Aontú,0.0,0.0,0,6,False,7411.0,14067,53.93
local,dea,2014,Dungannon,Independent,1458.0,19.673458372689247,1,6,True,7411.0,14067,53.93
local,dea,2014,Dungannon,Other,0.0,0.0,0,6,False,7411.0,14067,53.93
local,dea,2014,Dunsilly,DUP,1778.0,29.702639492148347,2,5,True,5986.0,11922,50.81
local,dea,2014,Dunsilly,Sinn Féin,1480.0,24.724356832609423,1,5,True,5986.0,11922,50.81
local,dea,2014,Dunsilly,UUP,1111.0,18.559973270965585,1,5,True,5986.0,11922,50.81
local,dea,2014,Dunsilly,SDLP,1127.0,18.827263615101906,1,5,True,5986.0,11922,50.81
local,dea,2014,Dunsilly,Alliance,490.0,8.18576678917474,0,5,True,5986.0,11922,50.81
local,dea,2014,Dunsilly,TUV,0.0,0.0,0,5,False,5986.0,11922,50.81
local,dea,2014,Dunsilly,Green,0.0,0.0,0,5,False,5986.0,11922,50.81
local,dea,2014,Dunsilly,PBP,0.0,0.0,0,5,False,5986.0,11922,50.81
local,dea,2014,Dunsilly,Aontú,0.0,0.0,0,5,False,5986.0,11922,50.81
local,dea,2014,Dunsilly,Independent,0.0,0.0,0,5,False,5986.0,11922,50.81
local,dea,2014,Dunsilly,Other,0.0,0.0,0,5,False,5986.0,11922,50.81
local,dea,2014,Enniskillen,DUP,1281.0,19.01439810004453,1,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,Sinn Féin,1462.0,21.70105388154965,2,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,UUP,1630.0,24.194745435653854,2,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,SDLP,641.0,9.514620751076146,1,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,Alliance,148.0,2.1968235119489385,0,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,TUV,636.0,9.440403740537331,0,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,Green,71.0,1.05388154965118,0,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,PBP,0.0,0.0,0,6,False,6737.0,12561,54.23
local,dea,2014,Enniskillen,Aontú,0.0,0.0,0,6,False,6737.0,12561,54.23
local,dea,2014,Enniskillen,Independent,868.0,12.88407302953837,0,6,True,6737.0,12561,54.23
local,dea,2014,Enniskillen,Other,0.0,0.0,0,6,False,6737.0,12561,54.23
local,dea,2014,Erne East,DUP,1246.0,15.86856851757514,1,6,True,7852.0,11443,69.75
local,dea,2014,Erne East,Sinn Féin,4023.0,51.235354049923586,3,6,True,7852.0,11443,69.75
local,dea,2014,Erne East,UUP,1272.0,16.19969434538971,1,6,True,7852.0,11443,69.75
local,dea,2014,Erne East,SDLP,1015.0,12.92664289353031,1,6,True,7852.0,11443,69.75
local,dea,2014,Erne East,Alliance,0.0,0.0,0,6,False,7852.0,11443,69.75
local,dea,2014,Erne East,TUV,0.0,0.0,0,6,False,7852.0,11443,69.75
local,dea,2014,Erne East,Green,0.0,0.0,0,6,False,7852.0,11443,69.75
local,dea,2014,Erne East,PBP,0.0,0.0,0,6,False,7852.0,11443,69.75
local,dea,2014,Erne East,Aontú,0.0,0.0,0,6,False,7852.0,11443,69.75
local,dea,2014,Erne East,Independent,0.0,0.0,0,6,False,7852.0,11443,69.75
local,dea,2014,Erne East,Other,296.0,3.7697401935812533,0,6,True,7852.0,11443,69.75
local,dea,2014,Erne North,DUP,849.0,13.497615262321144,1,5,True,6290.0,10501,60.89
local,dea,2014,Erne North,Sinn Féin,1547.0,24.594594594594593,1,5,True,6290.0,10501,60.89
local,dea,2014,Erne North,UUP,2397.0,38.108108108108105,2,5,True,6290.0,10501,60.89
local,dea,2014,Erne North,SDLP,1042.0,16.565977742448332,1,5,True,6290.0,10501,60.89
local,dea,2014,Erne North,Alliance,0.0,0.0,0,5,False,6290.0,10501,60.89
local,dea,2014,Erne North,TUV,455.0,7.233704292527822,0,5,True,6290.0,10501,60.89
local,dea,2014,Erne North,Green,0.0,0.0,0,5,False,6290.0,10501,60.89
local,dea,2014,Erne North,PBP,0.0,0.0,0,5,False,6290.0,10501,60.89
local,dea,2014,Erne North,Aontú,0.0,0.0,0,5,False,6290.0,10501,60.89
local,dea,2014,Erne North,Independent,0.0,0.0,0,5,False,6290.0,10501,60.89
local,dea,2014,Erne North,Other,0.0,0.0,0,5,False,6290.0,10501,60.89
local,dea,2014,Erne West,DUP,425.0,6.138957099523328,0,5,True,6923.0,10279,68.21
local,dea,2014,Erne West,Sinn Féin,2722.0,39.31821464682941,2,5,True,6923.0,10279,68.21
local,dea,2014,Erne West,UUP,1619.0,23.385815397948868,1,5,True,6923.0,10279,68.21
local,dea,2014,Erne West,SDLP,962.0,13.895709952332803,1,5,True,6923.0,10279,68.21
local,dea,2014,Erne West,Alliance,0.0,0.0,0,5,False,6923.0,10279,68.21
local,dea,2014,Erne West,TUV,0.0,0.0,0,5,False,6923.0,10279,68.21
local,dea,2014,Erne West,Green,0.0,0.0,0,5,False,6923.0,10279,68.21
local,dea,2014,Erne West,PBP,0.0,0.0,0,5,False,6923.0,10279,68.21
local,dea,2014,Erne West,Aontú,0.0,0.0,0,5,False,6923.0,10279,68.21
local,dea,2014,Erne West,Independent,1195.0,17.261302903365593,1,5,True,6923.0,10279,68.21
local,dea,2014,Erne West,Other,0.0,0.0,0,5,False,6923.0,10279,68.21
local,dea,2014,Faughan,DUP,2013.0,31.861348528015196,2,5,True,6318.0,12933,49.52
local,dea,2014,Faughan,Sinn Féin,1253.0,19.832225387780944,1,5,True,6318.0,12933,49.52
local,dea,2014,Faughan,UUP,555.0,8.784425451092117,0,5,True,6318.0,12933,49.52
local,dea,2014,Faughan,SDLP,1475.0,23.34599556821779,2,5,True,6318.0,12933,49.52
local,dea,2014,Faughan,Alliance,336.0,5.318138651471985,0,5,True,6318.0,12933,49.52
local,dea,2014,Faughan,TUV,0.0,0.0,0,5,False,6318.0,12933,49.52
local,dea,2014,Faughan,Green,0.0,0.0,0,5,False,6318.0,12933,49.52
local,dea,2014,Faughan,PBP,0.0,0.0,0,5,False,6318.0,12933,49.52
local,dea,2014,Faughan,Aontú,0.0,0.0,0,5,False,6318.0,12933,49.52
local,dea,2014,Faughan,Independent,501.0,7.929724596391263,0,5,True,6318.0,12933,49.52
local,dea,2014,Faughan,Other,185.0,2.928141817030706,0,5,True,6318.0,12933,49.52
local,dea,2014,Foyleside,DUP,0.0,0.0,0,5,False,6368.0,12724,51.39
local,dea,2014,Foyleside,Sinn Féin,2293.0,36.00816582914573,2,5,True,6368.0,12724,51.39
local,dea,2014,Foyleside,UUP,0.0,0.0,0,5,False,6368.0,12724,51.39
local,dea,2014,Foyleside,SDLP,2615.0,41.06469849246231,2,5,True,6368.0,12724,51.39
local,dea,2014,Foyleside,Alliance,137.0,2.1513819095477387,0,5,True,6368.0,12724,51.39
local,dea,2014,Foyleside,TUV,0.0,0.0,0,5,False,6368.0,12724,51.39
local,dea,2014,Foyleside,Green,0.0,0.0,0,5,False,6368.0,12724,51.39
local,dea,2014,Foyleside,PBP,232.0,3.64321608040201,0,5,True,6368.0,12724,51.39
local,dea,2014,Foyleside,Aontú,0.0,0.0,0,5,False,6368.0,12724,51.39
local,dea,2014,Foyleside,Independent,1091.0,17.132537688442213,1,5,True,6368.0,12724,51.39
local,dea,2014,Foyleside,Other,0.0,0.0,0,5,False,6368.0,12724,51.39
local,dea,2014,Glengormley Urban,DUP,2137.0,28.77339437188636,2,7,True,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,Sinn Féin,1552.0,20.896728154032584,1,7,True,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,UUP,1604.0,21.59687626228625,2,7,True,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,SDLP,737.0,9.92325299582604,1,7,True,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,Alliance,1142.0,15.376329608186348,1,7,True,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,TUV,0.0,0.0,0,7,False,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,Green,0.0,0.0,0,7,False,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,PBP,0.0,0.0,0,7,False,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,Aontú,0.0,0.0,0,7,False,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,Independent,0.0,0.0,0,7,False,7427.0,15506,48.67
local,dea,2014,Glengormley Urban,Other,255.0,3.4334186077824156,0,7,True,7427.0,15506,48.67
local,dea,2014,Holywood and Clandeboye,DUP,1963.0,31.897952551186222,2,5,True,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,Sinn Féin,0.0,0.0,0,5,False,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,UUP,1094.0,17.77705557361066,1,5,True,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,SDLP,308.0,5.004874878128047,0,5,True,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,Alliance,1366.0,22.19694507637309,1,5,True,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,TUV,0.0,0.0,0,5,False,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,Green,916.0,14.884627884302892,1,5,True,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,PBP,0.0,0.0,0,5,False,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,Aontú,0.0,0.0,0,5,False,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,Independent,34.0,0.5524861878453039,0,5,True,6154.0,14158,44.0
local,dea,2014,Holywood and Clandeboye,Other,473.0,7.686057848553786,0,5,True,6154.0,14158,44.0
local,dea,2014,Killultagh,DUP,2889.0,44.61776061776062,3,5,True,6475.0,12863,50.8
local,dea,2014,Killultagh,Sinn Féin,854.0,13.18918918918919,0,5,True,6475.0,12863,50.8
local,dea,2014,Killultagh,UUP,1180.0,18.223938223938223,1,5,True,6475.0,12863,50.8
local,dea,2014,Killultagh,SDLP,698.0,10.77992277992278,1,5,True,6475.0,12863,50.8
local,dea,2014,Killultagh,Alliance,455.0,7.027027027027027,0,5,True,6475.0,12863,50.8
local,dea,2014,Killultagh,TUV,0.0,0.0,0,5,False,6475.0,12863,50.8
local,dea,2014,Killultagh,Green,0.0,0.0,0,5,False,6475.0,12863,50.8
local,dea,2014,Killultagh,PBP,0.0,0.0,0,5,False,6475.0,12863,50.8
local,dea,2014,Killultagh,Aontú,0.0,0.0,0,5,False,6475.0,12863,50.8
local,dea,2014,Killultagh,Independent,0.0,0.0,0,5,False,6475.0,12863,50.8
local,dea,2014,Killultagh,Other,399.0,6.162162162162162,0,5,True,6475.0,12863,50.8
local,dea,2014,Knockagh,DUP,2004.0,35.67105731577074,2,5,True,5618.0,12090,47.01
local,dea,2014,Knockagh,Sinn Féin,0.0,0.0,0,5,False,5618.0,12090,47.01
local,dea,2014,Knockagh,UUP,1493.0,26.575293698825206,2,5,True,5618.0,12090,47.01
local,dea,2014,Knockagh,SDLP,0.0,0.0,0,5,False,5618.0,12090,47.01
local,dea,2014,Knockagh,Alliance,896.0,15.94873620505518,1,5,True,5618.0,12090,47.01
local,dea,2014,Knockagh,TUV,557.0,9.914560341758634,0,5,True,5618.0,12090,47.01
local,dea,2014,Knockagh,Green,0.0,0.0,0,5,False,5618.0,12090,47.01
local,dea,2014,Knockagh,PBP,0.0,0.0,0,5,False,5618.0,12090,47.01
local,dea,2014,Knockagh,Aontú,0.0,0.0,0,5,False,5618.0,12090,47.01
local,dea,2014,Knockagh,Independent,104.0,1.851192595229619,0,5,True,5618.0,12090,47.01
local,dea,2014,Knockagh,Other,564.0,10.039159843360627,0,5,True,5618.0,12090,47.01
local,dea,2014,Lagan River,DUP,3413.0,40.723064073499586,3,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,Sinn Féin,272.0,3.2454361054766734,0,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,UUP,2632.0,31.404367020641928,2,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,SDLP,316.0,3.7704331225390764,0,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,Alliance,522.0,6.228373702422146,0,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,TUV,766.0,9.139720797040926,0,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,Green,0.0,0.0,0,5,False,8381.0,16260,52.11
local,dea,2014,Lagan River,PBP,0.0,0.0,0,5,False,8381.0,16260,52.11
local,dea,2014,Lagan River,Aontú,0.0,0.0,0,5,False,8381.0,16260,52.11
local,dea,2014,Lagan River,Independent,173.0,2.0641928170862665,0,5,True,8381.0,16260,52.11
local,dea,2014,Lagan River,Other,287.0,3.4244123612934017,0,5,True,8381.0,16260,52.11
local,dea,2014,Larne Lough,DUP,1730.0,30.430958663148637,2,5,True,5685.0,12826,44.89
local,dea,2014,Larne Lough,Sinn Féin,128.0,2.251539138082674,0,5,True,5685.0,12826,44.89
local,dea,2014,Larne Lough,UUP,1763.0,31.011433597185576,2,5,True,5685.0,12826,44.89
local,dea,2014,Larne Lough,SDLP,0.0,0.0,0,5,False,5685.0,12826,44.89
local,dea,2014,Larne Lough,Alliance,886.0,15.584872471416007,1,5,True,5685.0,12826,44.89
local,dea,2014,Larne Lough,TUV,606.0,10.659630606860159,0,5,True,5685.0,12826,44.89
local,dea,2014,Larne Lough,Green,0.0,0.0,0,5,False,5685.0,12826,44.89
local,dea,2014,Larne Lough,PBP,0.0,0.0,0,5,False,5685.0,12826,44.89
local,dea,2014,Larne Lough,Aontú,0.0,0.0,0,5,False,5685.0,12826,44.89
local,dea,2014,Larne Lough,Independent,0.0,0.0,0,5,False,5685.0,12826,44.89
local,dea,2014,Larne Lough,Other,572.0,10.061565523306948,0,5,True,5685.0,12826,44.89
local,dea,2014,Limavady,DUP,2205.0,40.1566199235112,2,5,True,5491.0,10998,50.73
local,dea,2014,Limavady,Sinn Féin,1169.0,21.28938262611546,1,5,True,5491.0,10998,50.73
local,dea,2014,Limavady,UUP,846.0,15.40702968493899,1,5,True,5491.0,10998,50.73
local,dea,2014,Limavady,SDLP,844.0,15.370606446913131,1,5,True,5491.0,10998,50.73
local,dea,2014,Limavady,Alliance,0.0,0.0,0,5,False,5491.0,10998,50.73
local,dea,2014,Limavady,TUV,325.0,5.9187761792023315,0,5,True,5491.0,10998,50.73
local,dea,2014,Limavady,Green,0.0,0.0,0,5,False,5491.0,10998,50.73
local,dea,2014,Limavady,PBP,0.0,0.0,0,5,False,5491.0,10998,50.73
local,dea,2014,Limavady,Aontú,0.0,0.0,0,5,False,5491.0,10998,50.73
local,dea,2014,Limavady,Independent,0.0,0.0,0,5,False,5491.0,10998,50.73
local,dea,2014,Limavady,Other,102.0,1.8575851393188854,0,5,True,5491.0,10998,50.73
local,dea,2014,Lisburn North,DUP,2479.0,37.469770253929866,3,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,Sinn Féin,493.0,7.4516324062877874,0,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,UUP,1026.0,15.507859733978234,1,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,SDLP,466.0,7.0435308343409915,0,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,Alliance,711.0,10.746674727932286,1,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,TUV,300.0,4.534461910519951,0,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,Green,0.0,0.0,0,6,False,6616.0,14284,47.08
local,dea,2014,Lisburn North,PBP,0.0,0.0,0,6,False,6616.0,14284,47.08
local,dea,2014,Lisburn North,Aontú,0.0,0.0,0,6,False,6616.0,14284,47.08
local,dea,2014,Lisburn North,Independent,33.0,0.4987908101571947,0,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn North,Other,1108.0,16.74727932285369,1,6,True,6616.0,14284,47.08
local,dea,2014,Lisburn South,DUP,3336.0,53.57314918901558,4,6,True,6227.0,14566,43.4
local,dea,2014,Lisburn South,Sinn Féin,0.0,0.0,0,6,False,6227.0,14566,43.4
local,dea,2014,Lisburn South,UUP,874.0,14.035651196402762,1,6,True,6227.0,14566,43.4
local,dea,2014,Lisburn South,SDLP,423.0,6.792998233499278,0,6,True,6227.0,14566,43.4
local,dea,2014,Lisburn South,Alliance,430.0,6.905411915850329,1,6,True,6227.0,14566,43.4
local,dea,2014,Lisburn South,TUV,469.0,7.531716717520475,0,6,True,6227.0,14566,43.4
local,dea,2014,Lisburn South,Green,138.0,2.216155452063594,0,6,True,6227.0,14566,43.4
local,dea,2014,Lisburn South,PBP,0.0,0.0,0,6,False,6227.0,14566,43.4
local,dea,2014,Lisburn South,Aontú,0.0,0.0,0,6,False,6227.0,14566,43.4
local,dea,2014,Lisburn South,Independent,0.0,0.0,0,6,False,6227.0,14566,43.4
local,dea,2014,Lisburn South,Other,557.0,8.944917295647985,0,6,True,6227.0,14566,43.4
local,dea,2014,Lisnasharragh,DUP,3442.0,32.79032104410784,2,6,True,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,Sinn Féin,637.0,6.068400495379632,0,6,True,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,UUP,1362.0,12.975135753072307,1,6,True,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,SDLP,878.0,8.364294560350576,1,6,True,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,Alliance,2586.0,24.635610174335525,2,6,True,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,TUV,0.0,0.0,0,6,False,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,Green,485.0,4.6203677241116505,0,6,True,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,PBP,0.0,0.0,0,6,False,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,Aontú,0.0,0.0,0,6,False,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,Independent,0.0,0.0,0,6,False,10497.0,20089,53.04
local,dea,2014,Lisnasharragh,Other,1107.0,10.54587024864247,0,6,True,10497.0,20089,53.04
local,dea,2014,Lurgan,DUP,2596.0,22.56998782820379,2,7,True,11502.0,23950,49.0
local,dea,2014,Lurgan,Sinn Féin,4119.0,35.811163275952005,3,7,True,11502.0,23950,49.0
local,dea,2014,Lurgan,UUP,1442.0,12.536950095635541,1,7,True,11502.0,23950,49.0
local,dea,2014,Lurgan,SDLP,1660.0,14.43227264823509,1,7,True,11502.0,23950,49.0
local,dea,2014,Lurgan,Alliance,589.0,5.1208485480785955,0,7,True,11502.0,23950,49.0
local,dea,2014,Lurgan,TUV,370.0,3.216831855329508,0,7,True,11502.0,23950,49.0
local,dea,2014,Lurgan,Green,0.0,0.0,0,7,False,11502.0,23950,49.0
local,dea,2014,Lurgan,PBP,0.0,0.0,0,7,False,11502.0,23950,49.0
local,dea,2014,Lurgan,Aontú,0.0,0.0,0,7,False,11502.0,23950,49.0
local,dea,2014,Lurgan,Independent,0.0,0.0,0,7,False,11502.0,23950,49.0
local,dea,2014,Lurgan,Other,726.0,6.311945748565467,0,7,True,11502.0,23950,49.0
local,dea,2014,Macedon,DUP,2681.0,45.18793190628687,3,6,True,5933.0,13198,45.76
local,dea,2014,Macedon,Sinn Féin,558.0,9.405022754087309,0,6,True,5933.0,13198,45.76
local,dea,2014,Macedon,UUP,538.0,9.067925164335074,1,6,True,5933.0,13198,45.76
local,dea,2014,Macedon,SDLP,178.0,3.000168548794876,0,6,True,5933.0,13198,45.76
local,dea,2014,Macedon,Alliance,830.0,13.989549974717681,1,6,True,5933.0,13198,45.76
local,dea,2014,Macedon,TUV,645.0,10.871397269509522,1,6,True,5933.0,13198,45.76
local,dea,2014,Macedon,Green,0.0,0.0,0,6,False,5933.0,13198,45.76
local,dea,2014,Macedon,PBP,0.0,0.0,0,6,False,5933.0,13198,45.76
local,dea,2014,Macedon,Aontú,0.0,0.0,0,6,False,5933.0,13198,45.76
local,dea,2014,Macedon,Independent,0.0,0.0,0,6,False,5933.0,13198,45.76
local,dea,2014,Macedon,Other,503.0,8.478004382268667,0,6,True,5933.0,13198,45.76
local,dea,2014,Magherafelt,DUP,1733.0,24.817413719031936,1,5,True,6983.0,12483,56.89
local,dea,2014,Magherafelt,Sinn Féin,2070.0,29.643419733638837,2,5,True,6983.0,12483,56.89
local,dea,2014,Magherafelt,UUP,785.0,11.241586710582844,1,5,True,6983.0,12483,56.89
local,dea,2014,Magherafelt,SDLP,1081.0,15.480452527566948,1,5,True,6983.0,12483,56.89
local,dea,2014,Magherafelt,Alliance,0.0,0.0,0,5,False,6983.0,12483,56.89
local,dea,2014,Magherafelt,TUV,750.0,10.740369468709723,0,5,True,6983.0,12483,56.89
local,dea,2014,Magherafelt,Green,0.0,0.0,0,5,False,6983.0,12483,56.89
local,dea,2014,Magherafelt,PBP,0.0,0.0,0,5,False,6983.0,12483,56.89
local,dea,2014,Magherafelt,Aontú,0.0,0.0,0,5,False,6983.0,12483,56.89
local,dea,2014,Magherafelt,Independent,564.0,8.076757840469712,0,5,True,6983.0,12483,56.89
local,dea,2014,Magherafelt,Other,0.0,0.0,0,5,False,6983.0,12483,56.89
local,dea,2014,Mid Tyrone,DUP,629.0,8.535757904736057,0,6,True,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,Sinn Féin,4219.0,57.25335866467635,4,6,True,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,UUP,1262.0,17.12579725878681,1,6,True,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,SDLP,939.0,12.74257022662505,1,6,True,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,Alliance,122.0,1.6555842040982494,0,6,True,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,TUV,0.0,0.0,0,6,False,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,Green,198.0,2.686931741077487,0,6,True,7369.0,11786,63.63
local,dea,2014,Mid Tyrone,PBP,0.0,0.0,0,6,False,7369.0,11786,63.63
