OA_CODE,nat_2001,nat_2023,nat_2001_on2021demog,pop,change,swing_political,swing_demographic,label,dea
95GG200007,3.9978291726482986,10.705789743495858,6.07811245632766,222.0,6.707960570847559,4.627677287168198,2.0802832836793614,Castle_P1,CASTLE
95GG200008,8.449359496425858,52.479177636895,39.92282572956283,285.0,44.029818140469146,12.556351907332171,31.473466233136975,Castle_S1,CASTLE
95GG200009,17.08993723644224,23.16976397805063,10.97857167926178,185.0,6.0798267416083895,12.191192298788849,-6.111365557180459,Castle_T1,CASTLE
95GG200010,11.128283080194397,16.173493646350803,12.24911521147106,261.0,5.045210566156406,3.924378434879742,1.1208321312766643,Castle_T1,CASTLE
95GG200011,13.134365678459272,25.405687102951653,11.187198333976117,281.0,12.271321424492381,14.218488768975536,-1.9471673444831552,Castle_Q1,CASTLE
95GG200012,4.891424479964263,16.241344605088415,11.015001677045207,308.0,11.349920125124152,5.226342928043207,6.1235771970809445,Castle_S3,CASTLE
95GG200013,11.778685882373779,26.831173349208267,15.883345721629968,233.0,15.052487466834489,10.947827627578299,4.10465983925619,Castle_T3,CASTLE
95GG200014,14.322342776392254,76.8081453624589,57.59246659500715,259.0,62.48580258606665,19.21567876745175,43.2701238186149,Castle_U2,CASTLE
95GG200015,9.24264844073561,27.07707590661939,17.484780599160707,227.0,17.834427465883778,9.59229530745868,8.242132158425097,Castle_T4,CASTLE
95GG200016,13.80073091021602,29.064352221010598,10.00650138602738,241.0,15.263621310794578,19.057850834983217,-3.794229524188639,Castle_U5,CASTLE
95GG210001,89.42810259744371,84.61916059544338,94.80865546888134,334.0,-4.808942002000336,-10.189494873437965,5.380552871437629,Court_W2,COURT
95GG210002,97.08907645536055,20.862527736850197,40.160083387825104,230.0,-76.22654871851036,-19.297555650974907,-56.92899306753545,Botanic_A1,BOTANIC
95GG210003,95.90377649450755,71.65678070436503,91.57080278640113,373.0,-24.24699579014252,-19.914022082036098,-4.332973708106422,Court_Q1,COURT
95GG210004,91.32612239373445,72.79044713028395,91.06653358513492,243.0,-18.5356752634505,-18.27608645485097,-0.25958880859953126,Court_S2,COURT
95GG210005,95.1118506564246,75.69155751919529,94.42360725727815,387.0,-19.420293137229308,-18.732049738082864,-0.6882433991464438,Court_Q4,COURT
95GG210006,90.30845746239696,82.4718247657605,93.62184121020019,373.0,-7.836632696636457,-11.150016444439686,3.313383747803229,Court_W1,COURT
95GG210007,95.48633396245384,81.41961141408785,95.67200019306318,403.0,-14.066722548365988,-14.25238877897533,0.18566623060934262,Court_X5,COURT
95GG210008,92.12649587027894,86.43711319249097,95.20677093374223,378.0,-5.689382677787975,-8.769657741251265,3.08027506346329,Court_S4,COURT
95GG210009,93.37710404908823,84.72443016934878,95.31292962165428,405.0,-8.652673879739453,-10.588499452305498,1.9358255725660456,Court_W3,COURT
95GG210010,93.99326283165482,88.60069703616534,96.7798739332155,339.0,-5.392565795489475,-8.179176897050155,2.7866111015606805,Court_S4,COURT
95GG210011,89.80440431793902,84.50130506977075,94.91688424870868,287.0,-5.303099248168266,-10.415579178937932,5.112479930769666,Court_W4,COURT
95GG210012,93.94502358690282,87.09355620442103,96.52383934781125,322.0,-6.851467382481786,-9.430283143390213,2.5788157609084266,Court_S6,COURT
95GG210013,94.36437234610449,68.45117090680118,95.69783667706754,278.0,-25.913201439303307,-27.24666577026636,1.3334643309630536,Court_X5,COURT
95GG210014,95.29449009331165,76.68891176272555,95.39323512764318,297.0,-18.6055783305861,-18.704323364917627,0.09874503433152881,Court_X5,COURT
95GG210015,90.6369910835984,84.38161926878331,94.85403480851208,397.0,-6.255371814815092,-10.472415539728772,4.21704372491368,Court_W4,COURT
95GG220001,98.22795388384536,95.26604019484364,97.43106373404109,249.0,-2.961913689001719,-2.165023539197449,-0.7968901498042698,Black_Mountain_H5,BLACK MOUNTAIN
95GG220002,99.15461094041933,95.96751913837173,98.40476471611046,314.0,-3.187091802047604,-2.437245577738736,-0.7498462243088682,Black_Mountain_J6,BLACK MOUNTAIN
95GG220003,99.30952342929437,96.79811688550937,98.89703788738221,309.0,-2.511406543785,-2.0989210018728386,-0.4124855419121616,Black_Mountain_R1,BLACK MOUNTAIN
95GG220004,99.30803332327122,95.30854497804735,97.65587273656233,383.0,-3.9994883452238668,-2.3473277585149788,-1.652160586708888,Black_Mountain_F2,BLACK MOUNTAIN
95GG220005,97.77859242692163,92.91539627443974,97.39631497397781,324.0,-4.8631961524818905,-4.480918699538066,-0.38227745294382487,Black_Mountain_J6,BLACK MOUNTAIN
95GG220006,99.14335493736661,94.29242249632341,97.61564833686997,307.0,-4.850932441043199,-3.323225840546556,-1.5277066004966429,Black_Mountain_J6,BLACK MOUNTAIN
95GG220007,95.84177171749936,94.6108893288407,97.33139089269825,402.0,-1.2308823886586566,-2.720501563857553,1.4896191751988965,Black_Mountain_H2,BLACK MOUNTAIN
95GG220008,98.1549380280789,96.37742766979254,98.68539740346722,364.0,-1.7775103582863636,-2.307969733674682,0.5304593753883182,Black_Mountain_G4,BLACK MOUNTAIN
95GG220009,99.14088351193737,95.89171325740418,98.15813145201831,389.0,-3.2491702545331975,-2.2664181946141326,-0.9827520599190649,Black_Mountain_F2,BLACK MOUNTAIN
95GG220010,97.24032115296734,94.48356462273293,97.63618906966455,255.0,-2.756756530234412,-3.1526244469316254,0.3958679166972132,Black_Mountain_J6,BLACK MOUNTAIN
95GG220011,98.29203960479086,96.18371422134544,98.49595238873005,380.0,-2.1083253834454183,-2.3122381673846064,0.2039127839391881,Black_Mountain_G2,BLACK MOUNTAIN
95GG220012,98.44923819696217,95.99878574082088,98.52803281923184,406.0,-2.450452456141292,-2.529247078410961,0.07879462226966893,Black_Mountain_G5,BLACK MOUNTAIN
95GG220013,98.58820069933643,96.77081804458575,98.82938471167334,364.0,-1.8173826547506735,-2.0585666670875895,0.241184012336916,Black_Mountain_G4,BLACK MOUNTAIN
95GG220014,98.57624968527242,97.66110205272794,99.14441704046997,363.0,-0.9151476325444747,-1.483314987742034,0.5681673551975592,Black_Mountain_G6,BLACK MOUNTAIN
95GG220015,99.35897955606058,97.07515628542998,98.93273186670505,399.0,-2.2838232706305917,-1.8575755812750714,-0.42624768935552027,Black_Mountain_G5,BLACK MOUNTAIN
95GG220016,99.30286364555394,97.20000562655413,98.85354489538686,365.0,-2.102858018999811,-1.6535392688327306,-0.44931875016708034,Black_Mountain_H4,BLACK MOUNTAIN
95GG220017,98.5764149390024,97.22666730450473,98.98797858894473,315.0,-1.3497476344976747,-1.7613112844399978,0.4115636499423232,Black_Mountain_H4,BLACK MOUNTAIN
95GG230001,16.757177943438872,34.183184090722875,27.385245636652755,464.0,17.426006147284003,6.79793845407012,10.628067693213882,Balmoral_N3,BALMORAL
95GG230002,75.49207743130883,83.67421617211335,73.92277468382068,381.0,8.182138740804518,9.75144148829267,-1.5693027474881518,Balmoral_D4,BALMORAL
95GG230003,71.41020472878125,83.9181356571154,72.86019395365422,409.0,12.507930928334147,11.057941703461182,1.449989224872965,Balmoral_H2,BALMORAL
95GG230004,55.06419577479704,71.67044730431152,59.30383908326352,182.0,16.60625152951448,12.366608221048004,4.239643308466476,Balmoral_H2,BALMORAL
95GG230005,45.39210794031711,59.6862508666666,46.69075837905019,242.0,14.294142926349487,12.99549248761641,1.2986504387330768,Balmoral_H1,BALMORAL
95GG230006,88.03926282753933,83.6795625376533,73.95857470318256,433.0,-4.359700289886035,9.720987834470733,-14.080688124356769,Balmoral_N4,BALMORAL
95GG230007,12.395839905299091,25.39749378904894,16.428991317145112,308.0,13.00165388374985,8.968502471903829,4.0331514118460206,Balmoral_N4,BALMORAL
95GG230008,2.5232676344147955,9.943408417740027,4.706660187089358,287.0,7.420140783325232,5.23674823065067,2.1833925526745626,Balmoral_N1,BALMORAL
95GG230009,3.6547846673479505,9.781552719413831,5.180337118206535,303.0,6.126768052065881,4.601215601207296,1.5255524508585845,Balmoral_N2,BALMORAL
95GG230010,39.7307098865,49.85066930020711,39.290235569444235,362.0,10.119959413707107,10.560433730762874,-0.44047431705576656,Balmoral_N4,BALMORAL
95GG230011,5.191607223658433,13.886331034263504,9.670179482610704,273.0,8.69472381060507,4.2161515516528,4.478572258952271,Balmoral_N2,BALMORAL
95GG230012,36.538379865638895,46.77664615284823,40.68464353386946,362.0,10.238266287209335,6.092002618978768,4.146263668230567,Balmoral_L3,BALMORAL
95GG230013,2.457980596245786,14.405168415209644,8.275185022335096,288.0,11.947187818963858,6.129983392874548,5.81720442608931,Balmoral_N4,BALMORAL
95GG230014,43.573520733575485,40.58235455602479,35.20828527318922,384.0,-2.9911661775506957,5.3740692828355705,-8.365235460386266,Balmoral_L3,BALMORAL
95GG230015,2.6839517529530266,10.584940128114356,5.889378972476065,316.0,7.9009883751613295,4.695561155638291,3.205427219523038,Balmoral_N4,BALMORAL
95GG240001,80.81569624426311,71.2375807405865,65.5956046259617,308.0,-9.578115503676614,5.641976114624796,-15.22009161830141,Castle_L2,CASTLE
95GG240002,6.314694482180718,19.724294647091334,16.448372119687537,269.0,13.409600164910616,3.2759225274037966,10.13367763750682,Castle_K1,CASTLE
95GG240003,16.38323318688798,36.020633832823194,30.424526600972005,356.0,19.637400645935212,5.596107231851189,14.041293414084024,Castle_H5,CASTLE
95GG240004,20.035989130562754,24.50231602581418,17.13445051890088,324.0,4.466326895251427,7.367865506913301,-2.9015386116618735,Castle_K2,CASTLE
95GG240005,45.072588730795744,62.74553554990134,51.83174064263561,282.0,17.672946819105597,10.913794907265732,6.759151911839865,Castle_N2,CASTLE
95GG240006,5.293347759640335,16.77672768031266,11.825150794227081,222.0,11.483379920672325,4.951576886085579,6.531803034586746,Castle_K4,CASTLE
95GG240007,3.0473522841893614,10.018272733275813,5.794290137311145,275.0,6.970920449086451,4.223982595964668,2.746937853121783,Castle_P1,CASTLE
95GG240008,3.665394907279039,9.710522751006332,6.001617503380348,293.0,6.045127843727293,3.7089052476259843,2.336222596101309,Castle_K3,CASTLE
95GG240009,5.2284289672362,8.585608586842795,5.564751046094903,282.0,3.3571796196065957,3.020857540747892,0.3363220788587036,Castle_K4,CASTLE
95GG240010,2.685187907457177,7.6780593105062005,4.28045589139144,304.0,4.9928714030490235,3.397603419114761,1.5952679839342627,Castle_P1,CASTLE
95GG240011,5.0468829515884694,24.829179250402493,17.31142087987229,298.0,19.782296298814025,7.517758370530203,12.264537928283822,Castle_N1,CASTLE
95GG240012,12.354668122241463,33.81576508070315,23.262885314661435,227.0,21.461096958461688,10.552879766041716,10.908217192419972,Castle_N3,CASTLE
95GG240013,3.70468982508544,4.221734998343411,2.4521555432635265,368.0,0.5170451732579711,1.7695794550798847,-1.2525342818219136,Castle_P2,CASTLE
95GG240014,87.54999828137859,54.08198979576881,53.578134050793125,348.0,-33.46800848560978,0.503855744975688,-33.97186423058547,Castle_H5,CASTLE
95GG240015,81.58348114835127,70.00455911889688,72.86863640648612,316.0,-11.57892202945439,-2.8640772875892395,-8.71484474186515,Castle_F3,CASTLE
95GG240016,84.99037696435792,57.03592815766808,56.71564349258937,326.0,-27.95444880668984,0.32028466507870945,-28.27473347176855,Castle_H5,CASTLE
95GG250001,95.26399395141486,94.94365128315893,97.84360207542146,242.0,-0.3203426682559325,-2.89995079226253,2.5796081240065973,Black_Mountain_L3,BLACK MOUNTAIN
95GG250002,88.49105999240328,91.0258993969963,93.61547038768622,351.0,2.534839404593015,-2.5895709906899214,5.124410395282936,Black_Mountain_H2,BLACK MOUNTAIN
95GG250003,97.40296972674295,92.99926807017214,94.3957761082752,298.0,-4.403701656570817,-1.3965080381030646,-3.0071936184677526,Black_Mountain_K1,BLACK MOUNTAIN
95GG250004,98.29475242518293,96.56152647335657,98.47542539536329,329.0,-1.7332259518263697,-1.913898922006723,0.18067297018035333,Black_Mountain_N1,BLACK MOUNTAIN
95GG250005,99.28263900397607,95.85298047889658,98.5499145137697,457.0,-3.429658525079489,-2.6969340348731237,-0.7327244902063654,Black_Mountain_K4,BLACK MOUNTAIN
95GG250006,98.76663594247898,97.11897046228883,98.75439042969181,271.0,-1.647665480190156,-1.6354199674029815,-0.012245512787174562,Black_Mountain_H3,BLACK MOUNTAIN
95GG250007,98.78091912352428,96.28413604314764,98.56853105085568,475.0,-2.4967830803766446,-2.284395007708042,-0.2123880726686025,Black_Mountain_K4,BLACK MOUNTAIN
95GG250008,94.32092920893494,96.85215165562599,98.81426002456294,290.0,2.5312224466910465,-1.9621083689369527,4.493330815627999,Black_Mountain_H3,BLACK MOUNTAIN
95GG250009,98.71056343381153,97.07689218817215,98.7447462199632,370.0,-1.633671245639377,-1.6678540317910517,0.034182786151674804,Black_Mountain_N4,BLACK MOUNTAIN
95GG250010,91.92583744378071,95.56373251760908,97.86505945195307,375.0,3.637895073828375,-2.30132693434399,5.939222008172365,Black_Mountain_N2,BLACK MOUNTAIN
95GG250011,98.28604407613699,96.37326379747121,98.53077652712497,388.0,-1.9127802786657782,-2.15751272965376,0.24473245098798202,Black_Mountain_L1,BLACK MOUNTAIN
95GG250012,97.84454240889363,96.22679833483173,98.26393170934966,321.0,-1.6177440740619033,-2.0371333745179356,0.4193893004560323,Black_Mountain_N2,BLACK MOUNTAIN
95GG250013,98.04915817829234,97.28851486453891,98.85703908552877,313.0,-0.7606433137534339,-1.5685242209898576,0.8078809072364237,Black_Mountain_N4,BLACK MOUNTAIN
95GG250014,97.9287564978741,96.88990638240656,98.75233993379292,363.0,-1.0388501154675396,-1.86243355138636,0.8235834359188203,Black_Mountain_N6,BLACK MOUNTAIN
95GG250015,96.69976248063855,95.79053017419211,98.08621250168888,259.0,-0.9092323064464409,-2.2956823274967633,1.3864500210503223,Black_Mountain_Q1,BLACK MOUNTAIN
95GG250016,99.31221201125976,97.20755121279898,98.77575742510092,477.0,-2.1046607984607846,-1.568206212301945,-0.5364545861588397,Black_Mountain_Q1,BLACK MOUNTAIN
95GG250017,98.54087566048698,95.91454354359168,98.31594759135548,293.0,-2.6263321168952984,-2.401404047763805,-0.22492806913149366,Black_Mountain_N6,BLACK MOUNTAIN
95GG260001,0.96122222764192,3.4859732447516762,0.5810720253137408,319.0,2.5247510171097565,2.9049012194379356,-0.3801502023281791,Court_J1,COURT
95GG260002,1.7496953336292655,5.857300883894847,1.6379100817801056,237.0,4.107605550265581,4.2193908021147415,-0.11178525184916044,Court_C4,COURT
95GG260003,1.743452461154825,3.907481960857857,0.5869539771053972,254.0,2.164029499703032,3.3205279837524597,-1.1564984840494277,Court_B2,COURT
95GG260004,0.7106627041741479,4.541827799233507,0.5868343573533016,305.0,3.8311650950593594,3.9549934418802057,-0.12382834682084631,Court_J1,COURT
95GG260005,0.3764989786053511,1.452703256357582,0.18301676085185642,303.0,1.0762042777522307,1.2696864955057254,-0.19348221775349472,Court_C4,COURT
95GG260006,2.0434312306749787,5.946950148775415,0.8663963467863273,371.0,3.9035189181004366,5.080553801989088,-1.177034883888651,Court_C4,COURT
95GG260007,1.6018521492421076,7.022536576716513,0.9113338951969956,269.0,5.420684427474406,6.111202681519518,-0.690518254045112,Court_A1,COURT
95GG260008,2.8502491323345147,8.812090173517431,4.62006037259891,297.0,5.961841041182916,4.1920298009185215,1.7698112402643948,Court_A1,COURT
95GG260009,1.8028475163001694,9.001222520518143,5.254423615194893,260.0,7.198375004217973,3.7467989053232493,3.4515760988947237,Court_A1,COURT
95GG260010,1.6004215520275284,5.02234635948902,0.8850091102311889,282.0,3.421924807461491,4.137337249257831,-0.7154124417963397,Court_C2,COURT
95GG260011,2.9993927962945905,18.64955074758029,38.75471341135538,199.0,15.6501579512857,-20.105162663775094,35.755320615060796,Court_A3,COURT
95GG260012,1.6269280674551554,10.692493663592964,17.264661547022648,327.0,9.065565596137809,-6.5721678834296835,15.637733479567492,Court_C4,COURT
95GG260013,21.274368674341844,51.94151781064471,19.453633329033295,299.0,30.667149136302868,32.48788448161142,-1.8207353453085489,Court_C3,COURT
95GG260014,35.94047776839624,75.74817006531676,26.433672985627833,304.0,39.807692296920514,49.31449707968892,-9.506804782768405,Court_B1,COURT
95GG270001,98.4926914091214,96.81083700649484,98.67997037861187,378.0,-1.6818544026265698,-1.8691333721170338,0.18727896949046396,Black_Mountain_Q2,BLACK MOUNTAIN
95GG270002,99.52217446194108,96.83510148586949,98.70869436308249,397.0,-2.6870729760715903,-1.8735928772129995,-0.8134800988585908,Black_Mountain_Q2,BLACK MOUNTAIN
95GG270003,98.7177093634831,94.34548794733197,97.39061467642699,341.0,-4.37222141615112,-3.045126729095017,-1.3270946870561033,Black_Mountain_P4,BLACK MOUNTAIN
95GG270004,98.23332243828224,95.41815525300213,98.04270294306632,333.0,-2.8151671852801172,-2.6245476900641904,-0.1906194952159268,Black_Mountain_P4,BLACK MOUNTAIN
95GG270005,96.08195060877559,94.71038945660325,97.63657412623407,394.0,-1.3715611521723332,-2.926184669630814,1.5546235174584808,Black_Mountain_D4,BLACK MOUNTAIN
95GG270006,96.6790166146949,94.63106125887596,97.5220068852946,409.0,-2.0479553558189423,-2.8909456264186417,0.8429902705996994,Black_Mountain_P2,BLACK MOUNTAIN
95GG270007,97.24512596505528,95.77545190445225,98.07680970520724,321.0,-1.469674060603026,-2.3013578007549853,0.8316837401519592,Black_Mountain_Q3,BLACK MOUNTAIN
95GG270008,94.68804732722566,90.82990306006147,95.60781533995473,251.0,-3.8581442671641923,-4.777912279893258,0.9197680127290653,Black_Mountain_P5,BLACK MOUNTAIN
95GG270009,98.3001023655998,95.88630961770087,98.11236333943062,407.0,-2.413792747898924,-2.226053721729741,-0.18773902616918292,Black_Mountain_Q3,BLACK MOUNTAIN
95GG270010,97.69337484781006,95.25766784268443,97.65105395409401,445.0,-2.4357070051256358,-2.3933861114095833,-0.04232089371605241,Black_Mountain_D2,BLACK MOUNTAIN
95GG270011,99.21501217066393,97.20900684754284,98.94867514805841,427.0,-2.0060053231210873,-1.739668300515575,-0.2663370226055122,Black_Mountain_D2,BLACK MOUNTAIN
95GG270012,99.11144084097262,94.65980714152423,97.5879279077689,430.0,-4.451633699448394,-2.9281207662446747,-1.523512933203719,Black_Mountain_D2,BLACK MOUNTAIN
95GG270013,98.36390330008183,94.98228860599659,97.91759203000917,350.0,-3.3816146940852434,-2.935303424012588,-0.4463112700726555,Black_Mountain_D2,BLACK MOUNTAIN
95GG270014,98.52766611597866,94.34824419765813,97.31606895329536,372.0,-4.179421918320529,-2.967824755637224,-1.2115971626833044,Black_Mountain_P1,BLACK MOUNTAIN
95GG270015,98.10022200252703,93.96731964043936,97.20565982847603,358.0,-4.132902362087677,-3.2383401880366733,-0.8945621740510035,Black_Mountain_P2,BLACK MOUNTAIN
95GG270016,97.18891953291065,93.4535095154765,96.71709687658301,302.0,-3.7354100174341482,-3.2635873611065165,-0.47182265632763176,Black_Mountain_K3,BLACK MOUNTAIN
95GG270017,97.75308626749194,94.60394437024247,97.515336985611,352.0,-3.1491418972494643,-2.911392615368527,-0.23774928188093725,Black_Mountain_P1,BLACK MOUNTAIN
95GG270018,97.61853913674284,95.31540385484077,97.85384114025756,431.0,-2.3031352819020725,-2.5384372854167907,0.2353020035147182,Black_Mountain_Q1,BLACK MOUNTAIN
95GG270019,95.31550586335516,94.30409155961621,97.28104962714508,431.0,-1.0114143037389454,-2.9769580675288694,1.965543763789924,Black_Mountain_P3,BLACK MOUNTAIN
95GG280001,0.2352593230258934,1.8887836685324868,0.24773102663006188,284.0,1.6535243455065933,1.641052641902425,0.012471703604168383,Court_L1,COURT
95GG280002,2.550552782859908,7.365275634108977,0.8391990246015508,232.0,4.814722851249069,6.5260766095074265,-1.7113537582583573,Court_L2,COURT
95GG280003,1.3541775740760247,7.162324883226917,0.778085372307938,307.0,5.808147309150892,6.384239510918979,-0.5760922017680867,Court_L3,COURT
95GG280004,9.693543359963753,36.41039853990993,8.19775757663398,264.0,26.716855179946172,28.212640963275945,-1.4957857833297723,Court_J2,COURT
95GG280005,1.9238997714684576,9.189679940281662,1.0626105229977914,254.0,7.265780168813205,8.12706941728387,-0.8612892484706656,Court_J2,COURT
95GG280006,2.9706120940673397,5.012064217563772,0.6940394169115423,272.0,2.0414521234964322,4.31802480065223,-2.276572677155798,Court_C4,COURT
95GG280007,2.2188112922069503,8.860586030693725,1.1608159616270544,261.0,6.641774738486774,7.69977006906667,-1.057995330579896,Court_R1,COURT
95GG280008,2.695391550121612,10.13800328329335,1.2070252823236176,334.0,7.442611733171739,8.930978000969734,-1.4883662677979954,Court_R2,COURT
95GG280009,2.192269942543545,6.676857137579783,0.9650659562552941,299.0,4.484587195036238,5.7117911813244895,-1.2272039862882513,Court_R3,COURT
95GG280010,2.709715764608476,8.21565200665122,1.1744729158182083,297.0,5.505936242042744,7.041179090833012,-1.5352428487902676,Court_R1,COURT
95GG280011,1.507666641334648,13.430466322534471,2.618012143478567,399.0,11.922799681199823,10.812454179055905,1.1103455021439181,Court_R3,COURT
95GG280012,0.2537963037780617,1.77278611388522,0.24917563452119793,391.0,1.5189898101071582,1.523610479364022,-0.004620669256863774,Court_C4,COURT
95GG280013,0.38189372313895636,1.3436833028370783,0.16123710327817634,382.0,0.961789579698122,1.182446199558902,-0.22065661986078,Court_E1,COURT
95GG280014,0.4458917316318309,1.6181944536747492,0.19876327325050594,329.0,1.1723027220429183,1.4194311804242432,-0.2471284583813249,Court_E5,COURT
95GG280015,0.2594382839570648,1.7390536253187505,0.22775266864653085,380.0,1.4796153413616857,1.5113009566722198,-0.03168561531053404,Court_C4,COURT
95GG280016,0.5725524995332273,3.3724842716692978,0.5511597710669697,308.0,2.7999317721360706,2.821324500602328,-0.021392728466257616,Court_J2,COURT
95GG280017,0.24655060227382486,1.4870250538995091,0.1875366364165671,317.0,1.2404744516256843,1.299488417482942,-0.05901396585725771,Court_E2,COURT
95GG290001,0.8248372033263541,4.4738471128626465,1.1849157406729167,311.0,3.6490099095362925,3.2889313721897295,0.3600785373465629,Titanic_E1,TITANIC
95GG290002,1.7649828510588323,6.395842430311862,1.4910972455310731,227.0,4.63085957925303,4.904745184780788,-0.27388560552775854,Titanic_E1,TITANIC
95GG290003,1.86337147600476,5.510325666012056,4.6736819432103935,174.0,3.646954190007296,0.8366437228016625,2.8103104672056336,Titanic_B1,TITANIC
95GG290004,2.0221528204160584,6.2650450424613116,0.6596883226989687,272.0,4.242892222045253,5.605356719762343,-1.3624644977170899,Titanic_F3,TITANIC
95GG290005,1.2667276035210366,8.42787206585324,0.7895793971420839,247.0,7.161144462332203,7.638292668711156,-0.4771482063789527,Titanic_F1,TITANIC
95GG290006,1.7973855774095584,7.210192146025875,2.908975758151356,246.0,5.4128065686163165,4.301216387874519,1.1115901807417972,Titanic_D4,TITANIC
95GG290007,1.2358417897477059,7.937632395253349,0.8982250765092455,282.0,6.701790605505643,7.039407318744104,-0.3376167132384609,Titanic_F4,TITANIC
95GG290008,1.2579292532042188,7.04073644994768,2.8213108103297855,286.0,5.782807196743461,4.219425639617894,1.5633815571255667,Titanic_E4,TITANIC
95GG290009,1.2280331973905085,4.833666927575439,1.455461256326873,237.0,3.6056337301849304,3.3782056712485655,0.22742805893636486,Titanic_E4,TITANIC
95GG290010,1.7078019066631884,7.574712888149955,1.7643522163524683,235.0,5.866910981486766,5.810360671797487,0.05655030968927921,Titanic_F5,TITANIC
95GG290011,1.7362612177141719,7.827602391932275,1.0391251371942694,282.0,6.091341174218103,6.788477254738005,-0.6971360805199023,Titanic_F5,TITANIC
95GG290012,1.3290120286511589,7.782849527185509,3.2874207170791037,243.0,6.45383749853435,4.4954288101064055,1.9584086884279444,Titanic_G1,TITANIC
95GG290013,2.2922889456949296,7.560706294197685,0.885764216303019,223.0,5.268417348502755,6.6749420778946655,-1.4065247293919105,Titanic_F4,TITANIC
95GG290014,1.7554777134590434,6.698227177975011,3.062910115268438,239.0,4.942749464515968,3.635317062706573,1.307432401809395,Titanic_J3,TITANIC
95GG290015,1.8934140426310486,4.677074668720157,2.3762236267796655,261.0,2.783660626089108,2.3008510419404913,0.48280958414861663,Titanic_G3,TITANIC
95GG290016,2.2444263169282674,5.597559737771662,3.617271695641864,266.0,3.3531334208433945,1.9802880421297981,1.3728453787135964,Titanic_J2,TITANIC
95GG290017,1.6351067710071374,5.123973045717262,3.3254401655958263,249.0,3.4888662747101247,1.798532880121436,1.6903333945886887,Titanic_J2,TITANIC
95GG300001,0.7151405032563818,1.4836688682185852,0.5855609858968089,362.0,0.7685283649622034,0.8981078823217763,-0.12957951735957285,Ormiston_K2,ORMISTON
95GG300002,1.6730641749419712,3.037085735571482,0.7779783459137077,247.0,1.364021560629511,2.2591073896577747,-0.8950858290282637,Ormiston_Q3,ORMISTON
95GG300003,1.2956330907455629,2.542315738435213,0.8372434302948228,240.0,1.24668264768965,1.70507230814039,-0.45838966045074003,Ormiston_Q2,ORMISTON
95GG300004,1.7773860323138384,3.0000280545943774,0.7815811948277651,237.0,1.222642022280539,2.2184468597666123,-0.9958048374860733,Ormiston_Q3,ORMISTON
95GG300005,3.2518096856259273,2.9084271353718383,2.653425839059147,305.0,-0.34338255025408904,0.2550012963126913,-0.5983838465667803,Ormiston_G4,ORMISTON
95GG300006,2.789055199778189,2.6681871452659163,2.519767607084965,300.0,-0.12086805451227267,0.14841953818095144,-0.2692875926932241,Ormiston_G4,ORMISTON
95GG300007,2.1099200353355774,2.5696786844336152,2.2826282935018143,342.0,0.4597586490980379,0.28705039093180096,0.17270825816623692,Ormiston_R1,ORMISTON
95GG300008,0.6821844955432139,1.6309326302298053,0.7795465768291214,302.0,0.9487481346865914,0.8513860534006839,0.09736208128590751,Ormiston_K1,ORMISTON
95GG300009,0.6973306498277346,1.5245909007809688,0.5599570016942201,318.0,0.8272602509532342,0.9646338990867487,-0.1373736481335145,Ormiston_K1,ORMISTON
95GG300010,1.6132731347028761,1.882543010689285,1.054030697451331,343.0,0.26926987598640895,0.8285123132379542,-0.5592424372515452,Ormiston_K3,ORMISTON
95GG300011,0.6439107878298895,1.4696977566780238,0.528566979547726,341.0,0.8257869688481343,0.9411307771302978,-0.1153438082821635,Ormiston_K4,ORMISTON
95GG300012,1.0850117674341397,1.6344684279177129,0.8793469189959254,352.0,0.5494566604835731,0.7551215089217874,-0.2056648484382143,Ormiston_K3,ORMISTON
95GG300013,0.8131605486836307,1.4649532006421857,0.5233697361132562,351.0,0.651792651958555,0.9415834645289295,-0.28979081257037453,Ormiston_K4,ORMISTON
95GG300014,1.2865699664950858,2.5284690835499264,2.1878073665594955,278.0,1.2418991170548406,0.3406617169904309,0.9012374000644097,Ormiston_R1,ORMISTON
95GG300015,1.6457361249265643,2.5316543966264753,2.0854686478906457,288.0,0.885918271699911,0.4461857487358296,0.4397325229640814,Ormiston_R1,ORMISTON
95GG300016,1.5142555025128326,9.78598174554701,0.9851576963923735,179.0,8.271726243034177,8.800824049154636,-0.5290978061204594,Ormiston_Q1,ORMISTON
95GG300017,2.0165534410535586,8.342157581633375,0.9555250458572361,210.0,6.3256041405798165,7.386632535776139,-1.0610283951963222,Ormiston_Q1,ORMISTON
95GG310001,97.77820902321153,94.59865860353166,98.22128718567448,353.0,-3.1795504196798703,-3.6226285821428235,0.4430781624629532,Collin_J1,COLLIN
95GG310002,75.39157673876024,78.94497116006539,82.18347811139819,330.0,3.553394421305157,-3.238506951332795,6.791901372637952,Collin_D3,COLLIN
95GG310003,98.80501079196713,95.94653666642294,98.70311743005875,463.0,-2.8584741255441912,-2.75658076363581,-0.10189336190838105,Collin_D4,COLLIN
95GG310004,28.935318009698122,61.09759038360159,64.39795098079378,318.0,32.16227237390347,-3.3003605971921885,35.46263297109566,Collin_C3,COLLIN
95GG310005,81.85449815685354,81.86129790432587,86.03013292861174,346.0,0.006799747472328477,-4.168835024285869,4.175634771758197,Collin_F3,COLLIN
