DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20001720,18.8,31.1,modelled
N20001721,36.1,42.3,modelled
N20001722,nan,nan,modelled
N20001723,30.5,38.8,modelled
N20001724,nan,nan,modelled
N20001725,68.8,63.5,modelled
N20001726,nan,nan,modelled
N20001727,57.9,56.5,modelled
N20001728,86.5,75.3,modelled
N20001729,73.5,67.2,modelled
N20001730,nan,nan,modelled
N20001731,55.2,54.6,modelled
N20001732,nan,nan,modelled
N20001733,nan,nan,modelled
N20001734,nan,nan,modelled
N20001735,87.5,76.2,modelled
N20001736,nan,nan,modelled
N20001737,nan,nan,modelled
N20001738,93.2,79.7,modelled
N20001739,nan,nan,modelled
N20001740,91.2,78.2,modelled
N20001741,88.8,76.5,modelled
N20001742,nan,nan,modelled
N20001743,nan,nan,modelled
N20001744,nan,nan,modelled
N20001745,nan,nan,modelled
N20001746,nan,nan,modelled
N20001747,nan,nan,modelled
N20001748,nan,nan,modelled
N20001749,nan,nan,modelled
N20001750,nan,nan,modelled
N20001751,nan,nan,modelled
N20001752,nan,nan,modelled
N20001753,nan,nan,modelled
N20001754,nan,nan,modelled
N20001755,nan,nan,modelled
N20001756,78.0,70.9,modelled
N20001757,93.5,80.6,modelled
N20001758,nan,nan,modelled
N20001759,nan,nan,modelled
N20001760,nan,nan,modelled
N20001761,nan,nan,modelled
N20001762,96.2,81.6,modelled
N20001763,nan,nan,modelled
N20001764,nan,nan,modelled
N20001765,nan,nan,modelled
N20001766,nan,nan,modelled
N20001767,76.5,68.7,modelled
N20001768,nan,nan,modelled
N20001769,94.0,79.8,modelled
N20001770,nan,nan,modelled
N20001771,87.9,75.3,modelled
N20001772,92.1,78.3,modelled
N20001773,nan,nan,modelled
N20001774,nan,nan,modelled
N20001775,nan,nan,modelled
N20001776,nan,nan,modelled
N20001777,91.3,77.9,modelled
N20001778,nan,nan,modelled
N20001779,nan,nan,modelled
N20001780,nan,nan,modelled
N20001781,nan,nan,modelled
N20001782,nan,nan,modelled
N20001783,nan,nan,modelled
N20001784,87.0,76.5,modelled
N20001785,nan,nan,modelled
N20001786,nan,nan,modelled
N20001787,nan,nan,modelled
N20001788,nan,nan,modelled
N20001789,79.1,71.9,modelled
N20001790,70.8,68.3,modelled
N20001791,87.9,76.2,modelled
N20001792,nan,nan,modelled
N20001793,nan,nan,modelled
N20001794,72.5,69.2,modelled
N20001795,82.6,73.8,modelled
N20001796,nan,nan,modelled
N20001797,72.0,68.0,modelled
N20001798,nan,nan,modelled
N20001799,91.9,79.3,modelled
N20001800,nan,nan,modelled
N20001801,83.5,73.7,modelled
N20001802,83.8,74.7,modelled
N20001803,88.4,76.4,modelled
N20001804,92.8,79.8,modelled
N20001805,90.4,77.6,modelled
N20001806,nan,nan,modelled
N20001807,nan,nan,modelled
N20001808,nan,nan,modelled
N20001809,nan,nan,modelled
N20001810,nan,nan,modelled
N20001811,nan,nan,modelled
N20001812,84.0,73.7,modelled
N20001813,nan,nan,modelled
N20001814,nan,nan,modelled
N20001815,nan,nan,modelled
N20001816,nan,nan,modelled
N20001817,nan,nan,modelled
N20001818,nan,nan,modelled
N20001819,nan,nan,modelled
N20001820,nan,nan,modelled
N20001821,nan,nan,modelled
N20001822,nan,nan,modelled
N20001823,nan,nan,modelled
N20001824,nan,nan,modelled
N20001825,nan,nan,modelled
N20001826,nan,nan,modelled
N20001827,nan,nan,modelled
N20001828,nan,nan,modelled
N20001829,94.2,81.0,modelled
N20001830,nan,nan,modelled
N20001831,93.8,80.3,modelled
N20001832,nan,nan,modelled
N20001833,88.7,77.3,modelled
N20001834,nan,nan,modelled
N20001835,nan,nan,modelled
N20001836,nan,nan,modelled
N20001837,nan,nan,modelled
N20001838,93.9,80.0,modelled
N20001839,nan,nan,modelled
N20001840,nan,nan,modelled
N20001841,nan,nan,modelled
N20001842,nan,nan,modelled
N20001843,nan,nan,modelled
N20001844,95.8,80.8,modelled
N20001845,nan,nan,modelled
N20001846,nan,nan,modelled
N20001847,94.3,80.2,modelled
N20001848,nan,nan,modelled
N20001849,nan,nan,modelled
N20001850,55.4,54.3,modelled
N20001851,nan,nan,modelled
N20001852,nan,nan,modelled
N20001853,11.0,26.0,modelled
N20001854,49.6,50.0,modelled
N20001855,nan,nan,modelled
N20001856,nan,nan,modelled
N20001857,15.2,28.7,modelled
N20001858,67.8,63.8,modelled
N20001859,nan,nan,modelled
N20001860,56.8,54.8,modelled
N20001861,nan,nan,modelled
N20001862,22.3,32.7,modelled
N20001863,44.6,48.1,modelled
N20001864,28.8,36.6,modelled
N20001865,nan,nan,modelled
N20001866,14.0,28.5,modelled
N20001867,nan,nan,modelled
N20001868,17.1,30.3,modelled
N20001869,nan,nan,modelled
N20001870,59.0,56.9,modelled
N20001871,36.8,42.2,modelled
N20001872,56.4,55.7,modelled
N20001873,24.8,33.2,modelled
N20001874,74.0,67.7,modelled
N20001875,nan,nan,modelled
N20001876,9.0,24.5,modelled
N20001877,63.3,60.4,modelled
N20001878,50.0,50.7,modelled
N20001879,27.4,36.0,modelled
N20001880,17.2,30.1,modelled
N20001881,nan,nan,modelled
N20001882,65.6,61.8,modelled
N20001883,81.1,72.4,modelled
N20001884,58.7,58.3,modelled
N20001885,48.4,50.0,modelled
N20001886,nan,nan,modelled
N20001887,nan,nan,modelled
N20001888,56.6,55.4,modelled
N20001889,83.9,74.2,modelled
N20001890,nan,nan,modelled
N20001891,nan,nan,modelled
N20001892,92.0,78.8,modelled
N20001893,nan,nan,modelled
N20001894,22.9,33.3,modelled
N20001895,76.0,68.4,modelled
N20001896,88.9,76.9,modelled
N20001897,nan,nan,modelled
N20001898,22.6,34.0,modelled
N20001899,4.6,21.2,modelled
N20001900,nan,nan,modelled
N20001901,nan,nan,modelled
N20001902,30.2,39.5,modelled
N20001903,nan,nan,modelled
N20001904,nan,nan,modelled
N20001905,5.1,22.7,modelled
N20001906,92.7,79.1,modelled
N20001907,nan,nan,modelled
N20001908,50.8,51.0,modelled
N20001909,89.2,77.3,modelled
N20001910,nan,nan,modelled
N20001911,nan,nan,modelled
N20001912,82.5,73.1,modelled
N20001913,81.3,72.3,modelled
N20001914,62.9,59.3,modelled
N20001915,nan,nan,modelled
N20001916,56.7,55.6,modelled
N20001917,nan,nan,modelled
N20001918,nan,nan,modelled
N20001919,nan,nan,modelled
N20001920,nan,nan,modelled
N20001921,61.2,58.8,modelled
N20001922,31.4,39.0,modelled
N20001923,77.0,69.1,modelled
N20001924,91.7,79.1,modelled
N20001925,90.3,77.4,modelled
N20001926,79.9,70.4,modelled
N20001927,72.8,66.2,modelled
N20001928,52.1,52.1,modelled
N20001929,47.5,49.7,modelled
N20001930,nan,nan,modelled
N20001931,nan,nan,modelled
N20001932,6.9,22.8,modelled
N20001933,nan,nan,modelled
N20001934,nan,nan,modelled
N20001935,47.9,49.8,modelled
N20001936,50.2,51.4,modelled
N20001937,56.4,55.8,modelled
N20001938,79.0,71.1,modelled
N20001939,9.5,25.6,modelled
N20001940,nan,nan,modelled
N20001941,nan,nan,modelled
N20001942,nan,nan,modelled
N20001943,69.5,63.8,modelled
N20001944,nan,nan,modelled
N20001945,nan,nan,modelled
N20001946,60.7,59.1,modelled
N20001947,19.8,31.8,modelled
N20001948,18.6,30.6,modelled
N20001949,63.7,60.3,modelled
N20001950,nan,nan,modelled
N20001951,nan,nan,modelled
N20001952,nan,nan,modelled
N20001953,nan,nan,modelled
N20001954,60.6,58.6,modelled
N20001955,nan,nan,modelled
N20001956,86.9,76.1,modelled
N20001957,nan,nan,modelled
N20001958,nan,nan,modelled
N20001959,59.5,57.6,modelled
N20001960,81.1,71.5,modelled
N20001961,57.2,55.6,modelled
N20001962,86.1,75.1,modelled
N20001963,83.7,73.4,modelled
N20001964,nan,nan,modelled
N20001965,nan,nan,modelled
N20001966,88.9,76.7,modelled
N20001967,nan,nan,modelled
N20001968,nan,nan,modelled
N20001969,87.8,76.3,modelled
N20001970,nan,nan,modelled
N20001971,nan,nan,modelled
N20001972,92.3,79.0,modelled
N20001973,nan,nan,modelled
N20001974,nan,nan,modelled
N20001975,nan,nan,modelled
N20001976,nan,nan,modelled
N20001977,nan,nan,modelled
N20001978,nan,nan,modelled
N20001979,nan,nan,modelled
N20001980,87.4,74.9,modelled
N20001981,nan,nan,modelled
N20001982,nan,nan,modelled
N20001983,nan,nan,modelled
N20001984,nan,nan,modelled
N20001985,nan,nan,modelled
N20001986,nan,nan,modelled
N20001987,nan,nan,modelled
N20001988,66.9,62.7,modelled
N20001989,nan,nan,modelled
N20001990,60.2,58.2,modelled
N20001991,nan,nan,modelled
N20001992,66.0,61.8,modelled
N20001993,82.3,72.6,modelled
N20001994,91.3,78.7,modelled
N20001995,nan,nan,modelled
N20001996,nan,nan,modelled
N20001997,nan,nan,modelled
N20001998,84.2,74.1,modelled
N20001999,nan,nan,modelled
N20002000,56.4,55.4,modelled
N20002001,67.2,62.7,modelled
N20002002,68.2,63.2,modelled
N20002003,nan,nan,modelled
N20002004,nan,nan,modelled
N20002005,nan,nan,modelled
N20002006,nan,nan,modelled
N20002007,35.4,41.6,modelled
N20002008,nan,nan,modelled
N20002009,64.1,60.9,modelled
N20002010,38.6,43.7,modelled
N20002011,nan,nan,modelled
N20002012,89.6,76.8,modelled
N20002013,nan,nan,modelled
N20002014,nan,nan,modelled
N20002015,26.1,36.1,modelled
N20002016,57.4,56.3,modelled
N20002017,35.8,41.8,modelled
N20002018,nan,nan,modelled
N20002019,57.8,56.5,modelled
N20002020,41.1,45.6,modelled
N20002021,35.4,41.3,modelled
N20002022,19.0,30.8,modelled
N20002023,84.8,74.2,modelled
N20002024,nan,nan,modelled
N20002025,nan,nan,modelled
N20002026,nan,nan,modelled
N20002027,nan,nan,modelled
N20002028,nan,nan,modelled
N20002029,34.0,40.7,modelled
N20002030,18.9,30.8,modelled
N20002031,52.7,53.4,modelled
N20002032,31.2,39.1,modelled
N20002033,28.9,36.9,modelled
N20002034,44.7,47.5,modelled
N20002035,nan,nan,modelled
N20002036,47.2,49.7,modelled
N20002037,nan,nan,modelled
N20002038,nan,nan,modelled
N20002039,42.2,46.3,modelled
N20002040,76.4,68.6,modelled
N20002041,49.9,51.0,modelled
N20002042,nan,nan,modelled
N20002043,76.2,67.8,modelled
N20002044,71.9,65.5,modelled
N20002045,76.8,68.3,modelled
N20002046,65.9,61.4,modelled
N20002047,nan,nan,modelled
N20002048,90.7,78.1,modelled
N20002049,89.1,76.9,modelled
N20002050,63.2,60.4,modelled
N20002051,71.4,65.4,modelled
N20002052,56.7,56.1,modelled
N20002053,nan,nan,modelled
N20002054,nan,nan,modelled
N20002055,70.6,64.8,modelled
N20002056,nan,nan,modelled
N20002057,nan,nan,modelled
N20002058,82.0,72.1,modelled
N20002059,83.8,73.1,modelled
N20002060,77.7,69.2,modelled
N20002061,42.1,45.7,modelled
N20002062,68.5,63.5,modelled
N20002063,72.9,65.8,modelled
N20002064,69.1,63.7,modelled
N20002065,31.6,39.4,modelled
N20002066,88.5,76.3,modelled
N20002067,67.2,62.3,modelled
N20002068,nan,nan,modelled
N20002069,64.0,61.0,modelled
N20002070,nan,nan,modelled
N20002071,53.9,53.7,modelled
N20002072,57.8,56.3,modelled
N20002073,nan,nan,modelled
N20002074,88.5,76.8,modelled
N20002075,nan,nan,modelled
N20002076,nan,nan,modelled
N20002077,89.6,77.5,modelled
N20002078,75.2,68.0,modelled
N20002079,90.1,77.6,modelled
N20002080,nan,nan,modelled
N20002081,41.6,45.3,modelled
N20002082,13.5,26.8,modelled
N20002083,26.0,34.9,modelled
N20002084,28.6,37.6,modelled
N20002085,nan,nan,modelled
N20002086,76.6,69.3,modelled
N20002087,55.8,55.8,modelled
N20002088,nan,nan,modelled
N20002089,nan,nan,modelled
N20002090,55.2,55.0,modelled
N20002091,80.0,70.6,modelled
N20002092,59.8,58.4,modelled
N20002093,nan,nan,modelled
N20002094,69.0,63.7,modelled
N20002095,86.8,75.6,modelled
N20002096,74.3,67.4,modelled
N20002097,47.0,48.8,modelled
N20002098,67.5,62.6,modelled
N20002099,61.5,58.2,modelled
N20002100,55.4,54.8,modelled
N20002101,71.5,65.5,modelled
N20002102,54.0,53.4,modelled
N20002103,nan,nan,modelled
N20002104,62.5,59.6,modelled
N20002105,nan,nan,modelled
N20002106,nan,nan,modelled
N20002107,55.9,55.3,modelled
N20002108,39.9,44.5,modelled
N20002109,nan,nan,modelled
N20002110,27.1,35.6,modelled
N20002111,49.8,50.0,modelled
N20002112,nan,nan,modelled
N20002113,nan,nan,modelled
N20002114,67.3,62.3,modelled
N20002115,nan,nan,modelled
N20002116,60.3,58.4,modelled
N20002117,nan,nan,modelled
N20002118,12.3,26.1,modelled
N20002119,12.0,26.5,modelled
N20002120,31.4,39.3,modelled
N20002121,38.9,44.2,modelled
N20002122,39.8,44.9,modelled
N20002123,26.7,36.1,modelled
N20002124,83.0,72.8,modelled
N20002125,nan,nan,modelled
N20002126,23.4,33.1,modelled
N20002127,20.2,31.9,modelled
N20002128,nan,nan,modelled
N20002129,59.6,57.8,modelled
N20002130,26.2,35.6,modelled
N20002131,nan,nan,modelled
N20002132,75.8,68.8,modelled
N20002133,nan,nan,modelled
N20002134,77.9,69.1,modelled
N20002135,62.8,59.9,modelled
N20002136,63.7,59.3,modelled
N20002137,nan,nan,modelled
N20002138,77.1,69.0,modelled
N20002139,34.0,40.7,modelled
N20002140,nan,nan,modelled
N20002141,nan,nan,modelled
N20002142,52.8,53.5,modelled
N20002143,8.2,24.0,modelled
N20002144,nan,nan,modelled
N20002145,36.8,42.1,modelled
N20002146,69.9,64.0,modelled
N20002147,29.6,37.9,modelled
N20002148,41.2,45.4,modelled
N20002149,nan,nan,modelled
N20002150,22.3,33.1,modelled
N20002151,51.3,51.6,modelled
N20002152,58.1,56.7,modelled
N20002153,29.9,38.1,modelled
N20002154,78.1,69.9,modelled
N20002155,nan,nan,modelled
N20002156,61.5,59.1,modelled
N20002157,nan,nan,modelled
N20002158,43.3,46.8,modelled
N20002159,86.9,75.2,modelled
N20002160,80.1,71.3,modelled
N20002161,59.2,57.7,modelled
N20002162,79.8,71.1,modelled
N20002163,nan,nan,modelled
N20002164,nan,nan,modelled
N20002165,46.8,49.1,modelled
N20002166,nan,nan,modelled
N20002167,nan,nan,modelled
N20002168,53.3,53.7,modelled
N20002169,75.2,67.8,modelled
N20002170,80.1,70.8,modelled
N20002171,nan,nan,modelled
N20002172,72.8,65.7,modelled
N20002173,nan,nan,modelled
N20002174,65.8,61.8,modelled
N20002175,73.0,66.3,modelled
N20002176,70.9,65.3,modelled
N20002177,nan,nan,modelled
N20002178,84.4,73.8,modelled
N20002179,nan,nan,modelled
N20002180,46.8,49.5,modelled
N20002181,46.7,49.5,modelled
N20002182,nan,nan,modelled
N20002183,89.1,77.6,modelled
N20002184,nan,nan,modelled
N20002185,nan,nan,modelled
N20002186,nan,nan,modelled
N20002187,nan,nan,modelled
N20002188,nan,nan,modelled
N20002189,61.1,57.9,modelled
N20002190,85.7,75.4,modelled
N20002191,nan,nan,modelled
N20002192,63.8,59.9,modelled
N20002193,79.1,69.9,modelled
N20002194,nan,nan,modelled
N20002195,64.2,60.2,modelled
N20002196,56.5,55.4,modelled
N20002197,31.7,39.1,modelled
N20002198,81.8,72.4,modelled
N20002199,65.5,61.8,modelled
N20002200,11.1,26.4,modelled
N20002201,23.9,33.5,modelled
N20002202,86.7,75.6,modelled
N20002203,nan,nan,modelled
N20002204,nan,nan,modelled
N20002205,87.9,76.3,modelled
N20002206,nan,nan,modelled
N20002207,52.6,53.3,modelled
N20002208,69.3,63.5,modelled
N20002209,34.1,40.2,modelled
N20002210,93.9,79.5,modelled
N20002211,59.5,57.2,modelled
N20002212,85.6,74.9,modelled
N20002213,79.7,71.1,modelled
N20002214,91.6,78.8,modelled
N20002215,nan,nan,modelled
N20002216,nan,nan,modelled
N20002217,14.5,26.8,modelled
N20002218,nan,nan,modelled
N20002219,81.9,73.0,modelled
N20002220,nan,nan,modelled
N20002221,68.7,63.8,modelled
N20002222,nan,nan,modelled
N20002223,93.4,80.1,modelled
N20002224,nan,nan,modelled
N20002225,nan,nan,modelled
N20002226,nan,nan,modelled
N20002227,nan,nan,modelled
N20002228,nan,nan,modelled
N20002229,nan,nan,modelled
N20002230,nan,nan,modelled
N20002231,nan,nan,modelled
N20002232,nan,nan,modelled
N20002233,71.5,65.9,modelled
N20002234,nan,nan,modelled
N20002235,nan,nan,modelled
N20002236,76.2,69.4,modelled
N20002237,nan,nan,modelled
N20002238,nan,nan,modelled
N20002239,86.0,75.4,modelled
N20002240,nan,nan,modelled
N20002241,nan,nan,modelled
N20002242,66.8,62.3,modelled
N20002243,75.2,67.9,modelled
N20002244,64.3,61.0,modelled
N20002245,51.0,52.3,modelled
N20002246,nan,nan,modelled
N20002247,61.4,59.5,modelled
N20002248,90.0,77.8,modelled
N20002249,46.0,48.6,modelled
N20002250,nan,nan,modelled
N20002251,90.5,78.3,modelled
N20002252,16.7,29.9,modelled
N20002253,22.4,33.1,modelled
N20002254,16.7,29.0,modelled
N20002255,nan,nan,modelled
N20002256,nan,nan,modelled
N20002257,38.0,43.4,modelled
N20002258,11.6,26.0,modelled
N20002259,nan,nan,modelled
N20002260,11.1,25.4,modelled
N20002261,12.7,26.9,modelled
N20002262,14.1,27.4,modelled
N20002263,22.2,32.9,modelled
N20002264,16.9,28.8,modelled
N20002265,15.9,29.4,modelled
N20002266,17.7,29.4,modelled
N20002267,19.5,30.6,modelled
N20002268,20.1,31.4,modelled
N20002269,13.4,26.9,modelled
N20002270,nan,nan,modelled
N20002271,22.5,34.0,modelled
N20002272,nan,nan,modelled
N20002273,24.2,34.0,modelled
N20002274,14.0,27.2,modelled
N20002275,nan,nan,modelled
N20002276,28.7,37.0,modelled
N20002277,nan,nan,modelled
N20002278,7.0,22.0,modelled
N20002279,nan,nan,modelled
N20002280,12.9,26.0,modelled
N20002281,14.6,26.9,modelled
N20002282,11.7,25.2,modelled
N20002283,17.4,28.6,modelled
N20002284,11.5,25.8,modelled
N20002285,9.3,24.3,modelled
N20002286,8.9,23.8,modelled
N20002287,nan,nan,modelled
N20002288,nan,nan,modelled
N20002289,60.4,58.3,modelled
N20002290,86.8,75.7,modelled
N20002291,79.7,71.4,modelled
N20002292,nan,nan,modelled
N20002293,nan,nan,modelled
N20002294,35.2,41.2,modelled
N20002295,62.9,59.8,modelled
N20002296,nan,nan,modelled
N20002297,39.7,44.5,modelled
N20002298,nan,nan,modelled
N20002299,41.4,45.4,modelled
N20002300,nan,nan,modelled
N20002301,nan,nan,modelled
N20002302,18.3,29.8,modelled
N20002303,21.4,33.3,modelled
N20002304,nan,nan,modelled
N20002305,nan,nan,modelled
N20002306,nan,nan,modelled
N20002307,49.1,50.6,modelled
N20002308,nan,nan,modelled
N20002309,48.2,50.8,modelled
N20002310,43.8,47.5,modelled
N20002311,nan,nan,modelled
N20002312,41.7,46.4,modelled
N20002313,nan,nan,modelled
N20002314,nan,nan,modelled
N20002315,13.3,27.8,modelled
N20002316,14.6,28.6,modelled
N20002317,16.8,29.4,modelled
N20002318,42.4,47.6,modelled
N20002319,18.2,30.7,modelled
N20002320,nan,nan,modelled
N20002321,nan,nan,modelled
N20002322,nan,nan,modelled
N20002323,nan,nan,modelled
N20002324,9.0,23.9,modelled
N20002325,7.5,22.9,modelled
N20002326,25.1,34.4,modelled
N20002327,12.2,25.4,modelled
N20002328,nan,nan,modelled
N20002329,7.2,23.9,modelled
N20002330,18.2,29.7,modelled
N20002331,nan,nan,modelled
N20002332,6.0,22.8,modelled
N20002333,nan,nan,modelled
N20002334,nan,nan,modelled
N20002335,15.8,30.2,modelled
N20002336,nan,nan,modelled
N20002337,8.8,23.3,modelled
N20002338,21.4,31.2,modelled
N20002339,nan,nan,modelled
N20002340,14.2,27.0,modelled
N20002341,16.7,29.8,modelled
N20002342,nan,nan,modelled
N20002343,16.2,28.2,modelled
N20002344,22.5,34.4,modelled
N20002345,17.1,29.8,modelled
N20002346,25.8,35.8,modelled
N20002347,12.7,26.7,modelled
N20002348,21.7,32.6,modelled
N20002349,26.4,37.3,modelled
N20002350,22.9,33.1,modelled
N20002351,33.4,41.9,modelled
N20002352,20.6,30.6,modelled
N20002353,nan,nan,modelled
N20002354,nan,nan,modelled
N20002355,50.8,52.0,modelled
N20002356,nan,nan,modelled
N20002357,40.6,45.8,modelled
N20002358,nan,nan,modelled
N20002359,43.7,47.8,modelled
N20002360,nan,nan,modelled
N20002361,55.3,55.4,modelled
N20002362,29.6,38.0,modelled
N20002363,30.3,38.8,modelled
N20002364,nan,nan,modelled
N20002365,nan,nan,modelled
N20002366,22.0,33.0,modelled
N20002367,nan,nan,modelled
N20002368,nan,nan,modelled
N20002369,nan,nan,modelled
N20002370,7.5,24.4,modelled
N20002371,11.9,27.0,modelled
N20002372,25.5,34.3,modelled
N20002373,27.0,36.4,modelled
N20002374,nan,nan,modelled
N20002375,10.5,26.4,modelled
N20002376,nan,nan,modelled
N20002377,64.6,61.3,modelled
N20002378,59.4,56.6,modelled
N20002379,11.3,25.5,modelled
N20002380,5.5,22.0,modelled
N20002381,nan,nan,modelled
N20002382,7.5,23.6,modelled
N20002383,nan,nan,modelled
N20002384,nan,nan,modelled
N20002385,71.1,64.8,modelled
N20002386,nan,nan,modelled
N20002387,33.9,41.6,modelled
N20002388,5.8,23.7,modelled
N20002389,62.7,60.3,modelled
N20002390,nan,nan,modelled
N20002391,nan,nan,modelled
N20002392,60.9,58.7,modelled
N20002393,29.7,37.4,modelled
N20002394,nan,nan,modelled
N20002395,nan,nan,modelled
N20002396,32.4,39.0,modelled
N20002397,31.1,38.5,modelled
N20002398,37.5,44.6,modelled
N20002399,38.5,43.5,modelled
N20002400,25.6,34.6,modelled
N20002401,26.0,35.2,modelled
N20002402,nan,nan,modelled
N20002403,20.7,31.6,modelled
N20002404,17.0,33.1,modelled
N20002405,27.6,36.9,modelled
N20002406,39.3,43.3,modelled
N20002407,10.8,25.9,modelled
N20002408,24.7,34.2,modelled
N20002409,nan,nan,modelled
N20002410,22.1,32.5,modelled
N20002411,24.8,35.2,modelled
N20002412,32.0,39.4,modelled
N20002413,22.4,32.4,modelled
N20002414,21.0,32.7,modelled
N20002415,22.2,33.9,modelled
N20002416,15.8,27.5,modelled
N20002417,17.4,28.5,modelled
N20002418,nan,nan,modelled
N20002419,28.4,37.0,modelled
N20002420,24.2,34.5,modelled
N20002421,nan,nan,modelled
N20002422,27.1,35.6,modelled
N20002423,25.7,35.5,modelled
N20002424,27.0,35.6,modelled
N20002425,23.1,32.9,modelled
N20002426,18.4,30.0,modelled
N20002427,23.7,33.4,modelled
N20002428,15.5,28.3,modelled
N20002429,4.6,22.9,modelled
N20002430,23.0,32.8,modelled
N20002431,nan,nan,modelled
N20002432,13.6,26.8,modelled
N20002433,20.4,31.7,modelled
N20002434,nan,nan,modelled
N20002435,17.3,29.4,modelled
N20002436,17.3,29.9,modelled
N20002437,22.8,33.7,modelled
N20002438,11.2,25.3,modelled
N20002439,17.7,29.6,modelled
N20002440,7.1,22.9,modelled
N20002441,14.1,27.8,modelled
N20002442,11.4,25.8,modelled
N20002443,8.7,23.6,modelled
N20002444,11.2,25.6,modelled
N20002445,12.2,26.1,modelled
N20002446,6.3,22.1,modelled
N20002447,7.2,22.2,modelled
N20002448,15.4,28.7,modelled
N20002449,6.6,23.0,modelled
N20002450,13.9,27.8,modelled
N20002451,5.1,21.2,modelled
N20002452,11.7,25.8,modelled
N20002453,nan,nan,modelled
N20002454,22.2,33.8,modelled
N20002455,nan,nan,modelled
N20002456,56.3,55.4,modelled
N20002457,51.7,51.9,modelled
N20002458,53.7,53.2,modelled
N20002459,43.7,46.5,modelled
N20002460,nan,nan,modelled
N20002461,39.9,44.3,modelled
N20002462,26.2,35.9,modelled
N20002463,52.4,52.4,modelled
N20002464,nan,nan,modelled
N20002465,nan,nan,modelled
N20002466,43.6,47.1,modelled
N20002467,41.8,45.7,modelled
N20002468,43.1,46.4,modelled
N20002469,nan,nan,modelled
N20002470,46.5,48.8,modelled
N20002471,51.9,52.6,modelled
N20002472,44.4,46.8,modelled
N20002473,52.4,52.2,modelled
N20002474,46.9,49.6,modelled
N20002475,41.6,44.9,modelled
N20002476,54.2,54.2,modelled
N20002477,39.9,44.2,modelled
N20002478,53.2,53.0,modelled
N20002479,nan,nan,modelled
N20002480,51.2,52.7,modelled
N20002481,35.5,41.9,modelled
N20002482,nan,nan,modelled
N20002483,55.1,54.8,modelled
N20002484,45.7,48.6,modelled
N20002485,77.0,68.7,modelled
N20002486,58.3,56.3,modelled
N20002487,nan,nan,modelled
N20002488,58.0,56.5,modelled
N20002489,nan,nan,modelled
N20002490,38.9,42.8,modelled
N20002491,39.7,44.0,modelled
N20002492,nan,nan,modelled
N20002493,19.9,31.4,modelled
N20002494,nan,nan,modelled
N20002495,64.8,61.1,modelled
N20002496,nan,nan,modelled
N20002497,nan,nan,modelled
N20002498,nan,nan,modelled
N20002499,38.3,43.5,modelled
N20002500,5.1,21.9,modelled
N20002501,6.1,22.4,modelled
N20002502,10.1,24.7,modelled
N20002503,9.5,24.9,modelled
N20002504,15.0,28.1,modelled
N20002505,7.2,23.8,modelled
N20002506,nan,nan,modelled
N20002507,8.4,23.2,modelled
N20002508,19.5,31.1,modelled
N20002509,9.7,26.2,modelled
N20002510,nan,nan,modelled
N20002511,3.6,21.1,modelled
N20002512,nan,nan,modelled
N20002513,5.7,22.1,modelled
N20002514,5.4,22.4,modelled
N20002515,nan,nan,modelled
N20002516,18.7,30.9,modelled
N20002517,4.1,21.8,modelled
N20002518,nan,nan,modelled
N20002519,9.1,24.2,modelled
N20002520,9.3,24.1,modelled
N20002521,4.3,22.4,modelled
N20002522,1.4,19.3,modelled
N20002523,nan,nan,modelled
N20002524,11.9,26.3,modelled
N20002525,7.6,23.2,modelled
N20002526,nan,nan,modelled
N20002527,nan,nan,modelled
N20002528,14.4,29.7,modelled
N20002529,nan,nan,modelled
N20002530,nan,nan,modelled
N20002531,nan,nan,modelled
N20002532,10.7,25.7,modelled
N20002533,nan,nan,modelled
N20002534,10.1,24.7,modelled
N20002535,nan,nan,modelled
N20002536,nan,nan,modelled
N20002537,4.8,20.4,modelled
N20002538,nan,nan,modelled
N20002539,8.7,25.7,modelled
N20002540,nan,nan,modelled
N20002541,7.8,22.9,modelled
N20002542,6.3,21.6,modelled
N20002543,10.1,24.6,modelled
N20002544,3.9,21.2,modelled
N20002545,nan,nan,modelled
N20002546,6.2,22.6,modelled
N20002547,15.5,27.9,modelled
N20002548,nan,nan,modelled
N20002549,5.6,21.7,modelled
N20002550,nan,nan,modelled
N20002551,8.1,23.3,modelled
N20002552,34.7,41.3,modelled
N20002553,36.6,42.6,modelled
N20002554,3.0,20.3,modelled
N20002555,4.9,21.6,modelled
N20002556,4.0,21.7,modelled
N20002557,1.5,19.1,modelled
N20002558,3.9,20.9,modelled
N20002559,5.6,22.1,modelled
N20002560,39.2,44.0,modelled
N20002561,68.0,63.2,modelled
N20002562,51.8,52.7,modelled
N20002563,10.3,24.8,modelled
N20002564,7.2,22.6,modelled
N20002565,9.5,24.7,modelled
N20002566,nan,nan,modelled
N20002567,3.8,21.5,modelled
N20002568,nan,nan,modelled
N20002569,nan,nan,modelled
N20002570,nan,nan,modelled
N20002571,3.7,20.3,modelled
N20002572,nan,nan,modelled
N20002573,5.0,21.0,modelled
N20002574,6.2,23.1,modelled
N20002575,nan,nan,modelled
N20002576,nan,nan,modelled
N20002577,52.4,53.0,modelled
N20002578,nan,nan,modelled
N20002579,5.6,22.5,modelled
N20002580,18.7,30.6,modelled
N20002581,28.4,36.7,modelled
N20002582,7.4,23.3,modelled
