DZ21,label,con,yes_raw,yes,pop
N20003113,Slieve_Gullion_D2,NEWRY AND ARMAGH,55.5,66.7,580.0
N20003636,Bangor_Central_F3,NORTH DOWN,20.04,31.3,243.0
N20002668,Braid_F3,NORTH ANTRIM,13.61,24.8,489.0
N20001522,Bann_C2,EAST LONDONDERRY,11.93,23.2,285.0
N20003007,Torrent_E4,MID ULSTER,61.57,72.8,319.0
N20000957,Ormiston_D1,BELFAST EAST,12.11,23.3,359.0
N20003302,The_Mournes_N2,SOUTH DOWN,58.49,69.7,511.0
N20003402,Downpatrick_D1,SOUTH DOWN,57.4,68.6,330.0
N20002879,Moyola_E4,MID ULSTER,35.71,46.9,814.0
N20003600,Bangor_West_E3,NORTH DOWN,13.88,25.1,333.0
N20000552,Lagan_River_A1,UPPER BANN,11.24,22.5,483.0
N20002167,West_Tyrone_G2,WEST TYRONE,60.43,71.7,238.0
N20000995,Ormiston_R1,BELFAST EAST,21.27,32.5,599.0
N20000801,Castle_E3,BELFAST NORTH,12.59,23.8,409.0
N20001651,The_Glens_B1,NORTH ANTRIM,46.32,57.6,118.0
N20001790,Foyleside_D4,FOYLE,58.59,69.8,662.0
N20001201,Balmoral_C3,BELFAST SOUTH,34.08,45.3,371.0
N20001847,Ballyarnett_L3,FOYLE,69.62,80.9,502.0
N20003137,Slieve_Gullion_K2,NEWRY AND ARMAGH,75.42,86.7,565.0
N20001300,Black_Mountain_B1,BELFAST WEST,72.06,83.3,450.0
N20000817,Castle_H5,BELFAST NORTH,45.64,56.9,624.0
N20003667,Bangor_Central_P2,NORTH DOWN,12.38,23.6,426.0
N20001279,Collin_L4,BELFAST WEST,73.63,84.9,419.0
N20002881,Moyola_F2,MID ULSTER,23.69,34.9,461.0
N20000111,Ballyclare_E3,SOUTH ANTRIM,8.67,19.9,472.0
N20002807,Knockagh_C3,EAST ANTRIM,9.61,20.8,269.0
N20002027,Derg_H5,WEST TYRONE,20.8,32.0,325.0
N20003273,The_Mournes_E2,SOUTH DOWN,50.94,62.2,506.0
N20000587,Lagan_River_L2,LAGAN VALLEY,14.02,25.3,570.0
N20001795,Foyleside_G1,FOYLE,67.26,78.5,435.0
N20000569,Lagan_River_G2,UPPER BANN,18.83,30.1,561.0
N20002884,Moyola_F4,MID ULSTER,39.39,50.6,478.0
N20003684,Bangor_East_and_Donaghadee_B2,NORTH DOWN,11.79,23.0,451.0
N20003366,Rowallane_G1,STRANGFORD,11.97,23.2,473.0
N20000255,Glengormley_Urban_L4,BELFAST NORTH,64.29,75.5,438.0
N20002803,Knockagh_B1,EAST ANTRIM,11.09,22.3,390.0
N20000819,Castle_G4,BELFAST NORTH,39.6,50.8,300.0
N20003670,Bangor_Central_N3,NORTH DOWN,13.55,24.8,297.0
N20001741,The_Moor_C1,FOYLE,69.95,81.2,305.0
N20000740,Oldpark_H1,BELFAST NORTH,65.4,76.6,363.0
N20000694,Cusher_H2,NEWRY AND ARMAGH,17.74,29.0,557.0
N20001005,Ormiston_R2,BELFAST EAST,17.98,29.2,438.0
N20001198,Balmoral_E4,BELFAST SOUTH,50.19,61.4,395.0
N20002196,Omagh_E1,WEST TYRONE,43.98,55.2,582.0
N20001612,Causeway_D4,EAST LONDONDERRY,20.29,31.5,363.0
N20002216,Omagh_H5,WEST TYRONE,53.51,64.7,525.0
N20002741,Larne_Lough_F1,EAST ANTRIM,8.89,20.1,402.0
N20003188,Newry_K1,NEWRY AND ARMAGH,70.43,81.7,433.0
N20000221,Glengormley_Urban_D1,SOUTH ANTRIM,16.41,27.6,432.0
N20001569,Coleraine_F2,EAST LONDONDERRY,16.32,27.6,295.0
N20000454,Craigavon_G5,UPPER BANN,57.05,68.3,246.0
N20001301,Black_Mountain_A4,BELFAST WEST,75.42,86.7,554.0
N20001108,Botanic_F5,BELFAST SOUTH,29.71,40.9,203.0
N20001825,Ballyarnett_H2,FOYLE,71.03,82.3,268.0
N20002604,Ballymena_D4,NORTH ANTRIM,42.72,54.0,600.0
N20001382,Court_B4,BELFAST NORTH,10.94,22.2,379.0
N20001513,Limavady_F4,EAST LONDONDERRY,37.02,48.3,419.0
N20002666,Braid_G2,NORTH ANTRIM,13.23,24.5,402.0
N20001492,Limavady_D2,EAST LONDONDERRY,30.99,42.2,287.0
N20001298,Black_Mountain_A2,BELFAST WEST,72.59,83.8,476.0
N20000557,Lagan_River_B1,UPPER BANN,9.72,21.0,376.0
N20000785,Oldpark_U4,BELFAST NORTH,64.85,76.1,380.0
N20001536,Bann_F2,EAST LONDONDERRY,12.64,23.9,312.0
N20002061,Erne_West_C1,FERMANAGH AND SOUTH TYRONE,35.75,47.0,707.0
N20001905,Waterside_P3,FOYLE,8.25,19.5,330.0
N20000917,Titanic_Q4,BELFAST EAST,19.11,30.3,368.0
N20001320,Black_Mountain_F2,BELFAST WEST,74.06,85.3,376.0
N20001714,Ballymoney_K1,NORTH ANTRIM,13.5,24.7,345.0
N20000543,Lurgan_R5,UPPER BANN,67.61,78.8,375.0
N20003343,Slieve_Croob_G5,SOUTH DOWN,52.18,63.4,511.0
N20001477,Benbradagh_E5,EAST LONDONDERRY,61.01,72.2,477.0
N20003717,Bangor_East_and_Donaghadee_H5,NORTH DOWN,14.08,25.3,332.0
N20000668,Cusher_B2,NEWRY AND ARMAGH,13.33,24.6,181.0
N20001423,Court_Q3,BELFAST WEST,67.06,78.3,194.0
N20001891,Waterside_H3,FOYLE,50.65,61.9,449.0
N20000575,Lagan_River_F5,LAGAN VALLEY,14.7,25.9,488.0
N20000973,Ormiston_H2,BELFAST EAST,20.7,31.9,259.0
N20002581,Bannside_J1,NORTH ANTRIM,24.21,35.4,512.0
N20003709,Bangor_East_and_Donaghadee_G6,NORTH DOWN,12.73,24.0,479.0
N20003422,Downpatrick_H2,SOUTH DOWN,50.84,62.1,462.0
N20000059,Antrim_F3,SOUTH ANTRIM,34.22,45.5,332.0
N20001797,Foyleside_F2,FOYLE,60.5,71.7,312.0
N20003557,Holywood_and_Clandeboye_G3,NORTH DOWN,12.86,24.1,226.0
N20000126,Three_Mile_Water_C1,EAST ANTRIM,17.43,28.7,470.0
N20002099,Enniskillen_F2,FERMANAGH AND SOUTH TYRONE,49.23,60.5,336.0
N20002480,Castlereagh_South_E4,BELFAST SOUTH,39.82,51.1,386.0
N20002655,Braid_C6,NORTH ANTRIM,31.52,42.8,439.0
N20002297,Killultagh_B4,LAGAN VALLEY,30.05,41.3,488.0
N20002279,Downshire_West_F2,LAGAN VALLEY,19.39,30.6,228.0
N20002882,Moyola_C3,MID ULSTER,61.51,72.7,613.0
N20000572,Lagan_River_E3,UPPER BANN,9.41,20.6,544.0
N20002271,Downshire_West_D5,LAGAN VALLEY,20.58,31.8,336.0
N20003395,Downpatrick_A4,SOUTH DOWN,39.2,50.4,556.0
N20002727,Larne_Lough_B1,EAST ANTRIM,23.13,34.4,371.0
N20001025,Lisnasharragh_B4,BELFAST EAST,18.7,29.9,222.0
N20003680,Bangor_East_and_Donaghadee_A1,NORTH DOWN,13.69,24.9,444.0
N20001134,Botanic_N5,BELFAST SOUTH,52.81,64.0,517.0
N20000544,Lurgan_T1,UPPER BANN,11.77,23.0,445.0
N20000638,Banbridge_K2,UPPER BANN,20.08,31.3,419.0
N20001676,The_Glens_F2,NORTH ANTRIM,44.32,55.6,417.0
N20003483,Newtownards_E1,STRANGFORD,10.2,21.4,348.0
N20003642,Bangor_Central_C4,NORTH DOWN,24.52,35.8,309.0
N20000621,Banbridge_H1,UPPER BANN,33.66,44.9,639.0
N20000378,Portadown_E1,UPPER BANN,66.44,77.7,337.0
N20002479,Castlereagh_South_E3,BELFAST SOUTH,43.5,54.7,271.0
N20003134,Slieve_Gullion_J1,NEWRY AND ARMAGH,70.34,81.6,273.0
N20003180,Newry_G2,NEWRY AND ARMAGH,65.22,76.5,419.0
N20001460,Benbradagh_D2,EAST LONDONDERRY,56.4,67.6,313.0
N20002396,Lisburn_North_F3,LAGAN VALLEY,26.94,38.2,305.0
N20002662,Braid_F1,NORTH ANTRIM,10.09,21.3,516.0
N20000564,Lagan_River_E1,UPPER BANN,11.48,22.7,416.0
N20003527,Newtownards_P4,STRANGFORD,12.09,23.3,260.0
N20003039,Dungannon_E1,FERMANAGH AND SOUTH TYRONE,34.22,45.5,571.0
N20000896,Titanic_H4,BELFAST EAST,65.95,77.2,519.0
N20002372,Lisburn_South_J3,LAGAN VALLEY,19.59,30.8,618.0
N20002669,Braid_G3,NORTH ANTRIM,9.97,21.2,404.0
N20003648,Bangor_Central_H1,NORTH DOWN,13.73,25.0,389.0
N20000739,Oldpark_E5,BELFAST NORTH,14.41,25.6,261.0
N20003638,Bangor_Central_E4,NORTH DOWN,17.17,28.4,375.0
N20001253,Collin_J1,BELFAST WEST,74.78,86.0,582.0
N20000217,Glengormley_Urban_A3,SOUTH ANTRIM,17.04,28.3,503.0
N20003599,Bangor_West_F3,NORTH DOWN,17.71,28.9,437.0
N20001233,Balmoral_N4,BELFAST SOUTH,40.39,51.6,412.0
N20001539,Bann_E3,EAST LONDONDERRY,40.77,52.0,607.0
N20002829,Knockagh_H2,EAST ANTRIM,11.61,22.8,437.0
N20002336,Lisburn_South_E1,LAGAN VALLEY,16.68,27.9,514.0
N20001927,Faughan_E2,EAST LONDONDERRY,51.93,63.2,627.0
N20001681,The_Glens_F4,NORTH ANTRIM,65.5,76.7,373.0
N20000290,Airport_H5,SOUTH ANTRIM,52.68,63.9,224.0
N20001092,Botanic_E1,BELFAST SOUTH,12.15,23.4,336.0
N20002993,Torrent_C4,MID ULSTER,68.51,79.7,558.0
N20000856,Titanic_A1,BELFAST EAST,10.03,21.3,362.0
N20002556,Bannside_B3,NORTH ANTRIM,9.0,20.2,398.0
N20002538,Castlereagh_East_H5,BELFAST EAST,12.42,23.7,331.0
N20001020,Lisnasharragh_B2,BELFAST EAST,13.82,25.0,484.0
N20001274,Collin_P1,BELFAST WEST,61.65,72.9,300.0
N20000983,Ormiston_G4,BELFAST EAST,19.79,31.0,510.0
N20000164,Macedon_A1,BELFAST NORTH,25.08,36.3,445.0
N20003423,Downpatrick_H3,SOUTH DOWN,58.0,69.2,456.0
N20001929,Faughan_E3,FOYLE,38.29,49.5,357.0
N20002047,Erne_East_D6,FERMANAGH AND SOUTH TYRONE,50.15,61.4,319.0
N20002605,Ballymena_C5,NORTH ANTRIM,35.67,46.9,440.0
N20001273,Collin_L2,BELFAST WEST,75.12,86.4,247.0
N20001263,Collin_G4,BELFAST WEST,73.89,85.1,390.0
N20001003,Ormiston_Q2,BELFAST EAST,12.54,23.8,278.0
N20002792,Carrick_Castle_G2,EAST ANTRIM,11.81,23.0,411.0
N20000060,Antrim_J1,SOUTH ANTRIM,27.83,39.1,285.0
N20000046,Antrim_D2,SOUTH ANTRIM,16.33,27.6,446.0
N20000283,Airport_H1,SOUTH ANTRIM,56.47,67.7,534.0
N20002330,Lisburn_South_C1,LAGAN VALLEY,15.99,27.2,443.0
N20000114,Ballyclare_E4,SOUTH ANTRIM,9.15,20.4,368.0
N20002288,Killultagh_A1,SOUTH ANTRIM,69.16,80.4,631.0
N20000787,Castle_A1,BELFAST NORTH,63.39,74.6,421.0
N20001177,Botanic_Z3,BELFAST SOUTH,44.88,56.1,391.0
N20002752,Larne_Lough_G3,EAST ANTRIM,8.93,20.2,266.0
N20002690,Coast_Road_B3,EAST ANTRIM,35.83,47.1,330.0
N20002676,Braid_H5,NORTH ANTRIM,11.8,23.0,557.0
N20001727,Ballymoney_K5,NORTH ANTRIM,41.77,53.0,463.0
N20002120,Enniskillen_G6,FERMANAGH AND SOUTH TYRONE,25.28,36.5,436.0
N20000718,Oldpark_B3,BELFAST NORTH,9.76,21.0,305.0
N20002044,Erne_East_E1,FERMANAGH AND SOUTH TYRONE,56.38,67.6,403.0
N20002928,Magherafelt_E4,MID ULSTER,34.02,45.2,611.0
N20003040,Dungannon_E2,FERMANAGH AND SOUTH TYRONE,27.76,39.0,596.0
N20001329,Black_Mountain_G2,BELFAST WEST,76.31,87.5,238.0
N20003051,Dungannon_H4,FERMANAGH AND SOUTH TYRONE,28.43,39.7,323.0
N20000101,Ballyclare_D2,SOUTH ANTRIM,9.86,21.1,369.0
N20001610,Causeway_D3,EAST LONDONDERRY,20.89,32.1,446.0
N20000742,Oldpark_K2,BELFAST NORTH,15.57,26.8,322.0
N20003193,Newry_L3,NEWRY AND ARMAGH,64.62,75.8,399.0
N20000023,Dunsilly_D6,SOUTH ANTRIM,37.48,48.7,401.0
N20000139,Three_Mile_Water_B3,SOUTH ANTRIM,10.41,21.6,400.0
N20000237,Glengormley_Urban_H2,BELFAST NORTH,22.81,34.0,331.0
N20000712,Oldpark_A2,BELFAST NORTH,57.22,68.5,298.0
N20000982,Ormiston_F5,BELFAST EAST,17.24,28.5,493.0
N20002591,Ballymena_B1,NORTH ANTRIM,24.95,36.2,316.0
N20002268,Downshire_West_G1,LAGAN VALLEY,17.7,28.9,857.0
N20003324,Slieve_Croob_C3,SOUTH DOWN,51.69,62.9,679.0
N20003412,Downpatrick_F1,SOUTH DOWN,60.27,71.5,369.0
N20002306,Killultagh_D2,LAGAN VALLEY,45.02,56.3,421.0
N20001852,Waterside_B1,FOYLE,28.16,39.4,442.0
N20002769,Carrick_Castle_A5,EAST ANTRIM,12.05,23.3,411.0
N20002716,Coast_Road_F5,EAST ANTRIM,16.86,28.1,526.0
N20003501,Newtownards_G3,STRANGFORD,10.66,21.9,414.0
N20000958,Ormiston_D2,BELFAST EAST,12.8,24.0,578.0
N20001049,Lisnasharragh_N2,BELFAST SOUTH,17.46,28.7,288.0
N20000362,Portadown_A5,FERMANAGH AND SOUTH TYRONE,19.86,31.1,495.0
N20001135,Botanic_R1,BELFAST SOUTH,45.32,56.6,563.0
N20000256,Glengormley_Urban_L5,BELFAST NORTH,58.43,69.7,417.0
N20000429,Craigavon_B5,UPPER BANN,62.98,74.2,285.0
N20000969,Ormiston_E4,BELFAST EAST,16.82,28.1,476.0
N20003119,Slieve_Gullion_B4,NEWRY AND ARMAGH,56.37,67.6,208.0
N20002595,Ballymena_B2,NORTH ANTRIM,21.26,32.5,493.0
N20000343,Armagh_J5,NEWRY AND ARMAGH,44.87,56.1,496.0
N20002561,Bannside_D2,NORTH ANTRIM,46.19,57.4,331.0
N20003370,Rowallane_G2,STRANGFORD,13.19,24.4,536.0
N20002263,Downshire_West_D1,LAGAN VALLEY,19.51,30.7,362.0
N20000895,Titanic_K3,BELFAST EAST,22.28,33.5,207.0
N20001594,Coleraine_H6,EAST LONDONDERRY,16.29,27.5,472.0
N20003661,Bangor_Central_P1,NORTH DOWN,14.73,26.0,330.0
N20001193,Balmoral_E2,BELFAST SOUTH,53.84,65.1,290.0
N20002830,Knockagh_J1,EAST ANTRIM,17.69,28.9,421.0
N20001170,Botanic_Y2,BELFAST SOUTH,41.81,53.0,383.0
N20000336,Armagh_H4,NEWRY AND ARMAGH,51.08,62.3,339.0
N20002192,Omagh_D1,WEST TYRONE,42.45,53.7,477.0
N20002319,Killultagh_F4,LAGAN VALLEY,17.88,29.1,553.0
N20001547,Coleraine_A1,EAST LONDONDERRY,11.96,23.2,595.0
N20001734,The_Moor_A1,FOYLE,70.85,82.1,387.0
N20002404,Lisburn_North_G2,LAGAN VALLEY,17.54,28.8,873.0
N20000295,Armagh_A1,NEWRY AND ARMAGH,48.87,60.1,548.0
N20001449,Benbradagh_A3,EAST LONDONDERRY,31.7,42.9,375.0
N20003687,Bangor_East_and_Donaghadee_B4,NORTH DOWN,12.52,23.8,324.0
N20001186,Balmoral_B2,BELFAST SOUTH,51.78,63.0,474.0
N20001164,Botanic_W6,BELFAST SOUTH,50.63,61.9,454.0
N20002456,Castlereagh_South_A1,BELFAST SOUTH,42.25,53.5,543.0
N20002537,Castlereagh_East_G5,BELFAST EAST,9.5,20.7,295.0
N20002931,Cookstown_A3,MID ULSTER,21.86,33.1,423.0
N20001426,Court_P4,BELFAST WEST,71.02,82.3,284.0
N20000092,Ballyclare_B2,SOUTH ANTRIM,10.37,21.6,619.0
N20001691,Ballymoney_C3,NORTH ANTRIM,14.53,25.8,339.0
N20003338,Slieve_Croob_H1,SOUTH DOWN,42.59,53.8,505.0
N20002445,Downshire_East_D4,LAGAN VALLEY,13.89,25.1,489.0
N20000243,Glengormley_Urban_J1,BELFAST NORTH,48.36,59.6,287.0
N20002294,Killultagh_C2,SOUTH ANTRIM,27.25,38.5,420.0
N20000016,Dunsilly_E1,SOUTH ANTRIM,37.45,48.7,360.0
N20001362,Black_Mountain_Q2,BELFAST WEST,76.2,87.4,418.0
N20002388,Lisburn_North_C5,LAGAN VALLEY,10.54,21.8,384.0
N20002958,Cookstown_B6,MID ULSTER,48.66,59.9,230.0
N20003319,Slieve_Croob_D2,SOUTH DOWN,55.71,66.9,742.0
N20003481,Newtownards_B4,STRANGFORD,9.55,20.8,295.0
N20001869,Waterside_E3,FOYLE,12.44,23.7,405.0
N20001584,Coleraine_J2,EAST LONDONDERRY,19.84,31.1,332.0
N20001857,Waterside_B4,FOYLE,17.05,28.3,337.0
N20000604,Banbridge_C1,UPPER BANN,16.74,28.0,257.0
N20001200,Balmoral_F3,BELFAST SOUTH,42.32,53.5,388.0
N20003155,Newry_B1,SOUTH DOWN,59.43,70.7,559.0
N20000619,Banbridge_D6,UPPER BANN,35.95,47.2,297.0
N20001632,Causeway_H3,EAST LONDONDERRY,29.99,41.2,560.0
N20002290,Killultagh_A2,SOUTH ANTRIM,63.2,74.4,366.0
N20002573,Bannside_E7,NORTH ANTRIM,9.6,20.8,409.0
N20002764,Carrick_Castle_A2,EAST ANTRIM,11.61,22.8,438.0
N20002677,Braid_F4,NORTH ANTRIM,9.67,20.9,472.0
N20001204,Balmoral_H2,BELFAST SOUTH,69.1,80.3,402.0
N20003692,Bangor_East_and_Donaghadee_D1,NORTH DOWN,9.68,20.9,171.0
N20002034,Erne_East_C1,FERMANAGH AND SOUTH TYRONE,34.94,46.2,291.0
N20000043,Antrim_D1,SOUTH ANTRIM,25.65,36.9,551.0
N20000974,Ormiston_G2,BELFAST EAST,17.6,28.8,335.0
N20002722,Coast_Road_J4,EAST ANTRIM,14.4,25.6,345.0
N20001272,Collin_N1,BELFAST WEST,71.99,83.2,482.0
N20003732,Ards_Peninsula_A1,NORTH DOWN,10.16,21.4,408.0
N20002983,Torrent_C1,MID ULSTER,51.12,62.4,423.0
N20002133,Erne_North_D2,FERMANAGH AND SOUTH TYRONE,46.24,57.5,400.0
N20003320,Slieve_Croob_C1,SOUTH DOWN,37.72,48.9,359.0
N20003455,Comber_D6,STRANGFORD,12.99,24.2,260.0
N20003420,Downpatrick_B3,SOUTH DOWN,55.33,66.6,585.0
N20002760,Larne_Lough_H4,EAST ANTRIM,18.12,29.4,382.0
N20003660,Bangor_Central_K5,NORTH DOWN,12.28,23.5,278.0
N20002316,Killultagh_E7,LAGAN VALLEY,13.31,24.5,255.0
N20002347,Lisburn_South_D4,LAGAN VALLEY,12.68,23.9,425.0
N20001304,Black_Mountain_B3,BELFAST WEST,70.74,82.0,401.0
N20003081,Clogher_Valley_D3,FERMANAGH AND SOUTH TYRONE,39.13,50.4,480.0
N20003496,Newtownards_C4,STRANGFORD,12.83,24.1,487.0
N20000038,Antrim_B1,SOUTH ANTRIM,25.63,36.9,491.0
N20000401,Portadown_J3,NEWRY AND ARMAGH,51.22,62.5,495.0
N20003044,Dungannon_H1,FERMANAGH AND SOUTH TYRONE,32.04,43.3,353.0
N20002267,Downshire_West_D3,LAGAN VALLEY,15.06,26.3,262.0
N20001879,Waterside_F4,FOYLE,21.53,32.8,434.0
N20003746,Ards_Peninsula_D5,STRANGFORD,11.47,22.7,423.0
N20001958,Sperrin_C3,WEST TYRONE,17.29,28.5,182.0
N20001053,Lisnasharragh_L1,BELFAST SOUTH,23.98,35.2,600.0
N20000960,Ormiston_C4,BELFAST EAST,13.24,24.5,433.0
N20003056,Dungannon_G5,FERMANAGH AND SOUTH TYRONE,32.52,43.8,613.0
N20000659,Banbridge_Q1,SOUTH DOWN,34.37,45.6,316.0
N20003623,Bangor_Central_A2,NORTH DOWN,17.4,28.6,477.0
N20000593,Lagan_River_N5,SOUTH DOWN,21.07,32.3,463.0
N20000745,Oldpark_G5,BELFAST NORTH,54.2,65.4,341.0
N20003708,Bangor_East_and_Donaghadee_G5,NORTH DOWN,13.87,25.1,543.0
N20001203,Balmoral_G1,BELFAST SOUTH,18.08,29.3,360.0
N20003403,Downpatrick_E1,SOUTH DOWN,48.49,59.7,313.0
N20002406,Lisburn_North_H3,LAGAN VALLEY,31.26,42.5,472.0
N20002869,Moyola_A2,MID ULSTER,66.61,77.8,467.0
N20002472,Castlereagh_South_E1,BELFAST SOUTH,34.27,45.5,383.0
N20001195,Balmoral_D3,BELFAST SOUTH,59.0,70.2,565.0
N20002070,Erne_West_E2,FERMANAGH AND SOUTH TYRONE,42.67,53.9,335.0
N20002735,Larne_Lough_B5,EAST ANTRIM,17.35,28.6,450.0
N20001990,Sperrin_K2,WEST TYRONE,48.51,59.7,640.0
N20001158,Botanic_P3,BELFAST SOUTH,49.69,60.9,384.0
N20002509,Castlereagh_East_B2,BELFAST EAST,12.07,23.3,424.0
N20002012,Derg_F1,WEST TYRONE,63.92,75.2,318.0
N20002482,Castlereagh_South_E5,BELFAST SOUTH,47.13,58.4,465.0
N20000009,Dunsilly_A6,SOUTH ANTRIM,17.63,28.9,313.0
N20000804,Castle_H1,BELFAST NORTH,52.59,63.8,290.0
N20000119,Ballyclare_G4,SOUTH ANTRIM,8.51,19.7,270.0
N20000208,Macedon_L2,BELFAST NORTH,57.83,69.1,326.0
N20001557,Coleraine_C3,EAST LONDONDERRY,17.08,28.3,460.0
N20000501,Lurgan_H1,UPPER BANN,19.44,30.7,368.0
N20001413,Court_N2,BELFAST NORTH,21.59,32.8,434.0
N20003271,The_Mournes_D3,SOUTH DOWN,43.33,54.6,355.0
N20002672,Braid_J3,NORTH ANTRIM,12.26,23.5,194.0
N20001422,Court_J4,BELFAST WEST,55.91,67.1,255.0
N20003645,Bangor_Central_G1,NORTH DOWN,14.23,25.5,513.0
N20003435,Comber_C3,STRANGFORD,8.55,19.8,312.0
