id,title,provider,licenseTitle,scope
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:eligible-entities-for-wifi-fcc2:00553,Eligible Entities for Wifi FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:elphin-lap-2014-2020-expired-roscommon5:00554,Elphin LAP 2014-2020 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:employment-zonings-cdp-2022-2028:00555,Employment Zonings (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:enterprise1:00556,Enterprise,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:enterprise-centres-csv-fcc:00557,Enterprise Centres csv FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:ev-charging-location-points-public-fcc2:00558,EV Charging Location Points Public FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:evpz-stations-fcc:00559,EVPZ Stations FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:exercise-equipment-fcc:00560,Exercise Equipment FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:exercise-equipment-sdcc1:00561,Exercise Equipment SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:external-public-wifi-live:00562,External Public WiFi Live,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fairy-trails-sdcc1:00563,Fairy Trails SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fingal-county-council-adopted-development-plan-zoning-2017-to-2023fcc2:00564,Fingal County Council  Adopted Development Plan Zoning 2017 to 2023FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fingal-county-council-development-plan-2017-to-2023-specific-objective-linesfcc2:00565,Fingal County Council Development Plan 2017 to 2023 Specific Objective LinesFCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fire-stations-roscommon6:00566,Fire Stations - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:dun-laoghaire-rathdown-county-council-firestation:00567,Fire Stations DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fire-stations-fcc2:00568,Fire Stations FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:flood-zone-a-cdp-2022-2028:00569,Flood Zone A (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:flood-zone-b-cdp-2022-2028:00570,Flood Zone B (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fossit-1-county:00571,Fossit 1 - County,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:fossit-3-town:00572,Fossit 3 - Town,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gaa-pitches-fcc:00573,GAA Pitches FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gaa-pitches-sdcc1:00574,GAA Pitches SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:galway-county-architectural-conservation-areas-cdp-2015-20213:00575,Galway County Architectural Conservation Areas CDP 2015 2021,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:galway-county-council-landscape-value-ratings-cdp-2015-2021:00576,Galway County Council Landscape Value Ratings CDP 2015 2021,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:galway-county-graveyards1:00577,Galway County Graveyards,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:garda-stations-dlr:00578,Garda Stations DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:garda-stations-fcc2:00579,Garda Stations FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gcc-burials-download-view1:00580,GCC Burials Download View,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gcc-exempteddevelopments1:00581,GCC ExemptedDevelopments,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gcc-libraries1:00582,GCC Libraries,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gcccouncilbuildings1:00583,GCCCouncilBuildings,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:geological-sites-audit-2012-roscommon6:00584,Geological Sites Audit 2012 - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:goparkit-zones-1-80k:00586,GoParkIt Zones (1:80K),data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gort-lap-2013-2023:00587,Gort LAP 2013 2023,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gritting-routes-dlr:00588,Gritting Routes DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:headford-lap-2015-2021:00589,Headford LAP 2015 2021,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:hedgerows6:00590,Hedgerows,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:historical-graveyards-fcc2:00591,Historical Graveyards FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:hodson-bay-lap-2014-2020-expired-roscommon5:00592,Hodson Bay LAP 2014-2020 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:integrated-constructed-wetland:00593,Integrated Constructed Wetland,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:tlrc-zonings-cdp-2022-2028:00594,ITLRC Zonings (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:junctions-and-pedestrian-crossings-sdcc1:00595,Junctions and Pedestrian Crossings SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-architectural-conservation-areas1:00596,Kildare Architectural Conservation Areas 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-cdp-23-29-objectives:00597,Kildare CDP 23-29 Objectives,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-core-retail-areas-23-29:00598,Kildare Core Retail Areas 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-county-council-land-use-zonings:00599,Kildare County Council Land Use Zonings,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-hilltop-views-23-29:00600,Kildare Hilltop Views 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-landscape-sensitivity-23-29:00601,Kildare Landscape Sensitivity 23-29,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-protected-areas-23-29:00602,Kildare Protected Areas 23-29,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-rural-housing-policy-zones-23-29:00603,Kildare Rural Housing Policy Zones 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-scenic-routes-23:00604,Kildare Scenic Routes 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-scenic-views-23-29:00605,Kildare Scenic Views 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-tree-preservation-orders-23-29:00606,Kildare Tree Preservation Orders 23-29,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-wind-energy-strategy-23-29:00607,Kildare Wind Energy Strategy 23-29,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-record-of-protected-structure:00608,Kildare-Record-of-Protected-Structures 23-29,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kissing-gates-fcc3:00609,Kissing Gates FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kissing-gates-pre2021-2024-fcc2:00610,Kissing Gates Pre2021-2024 FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:land-use-zoning-roscommon-cdp-2022-2028:00611,Land-use Zoning - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:landscape-character-areas:00612,Landscape Character Areas,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:landscape-character-areas-roscommon-cdp-2014-2020-expired:00613,Landscape Character Areas - Roscommon CDP 2014-2020 (Expired),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:landscape-character-areas-roscommon-cdp-2022-2028:00614,Landscape Character Areas - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:landscape-character-types:00615,Landscape Character Types,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:landscape-character-types-roscommon-cdp-2014-2020-expired:00616,Landscape Character Types - Roscommon CDP 2014-2020 (Expired),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:lap-loughrea-2024-20301:00617,LAP Loughrea 2024 2030,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:leisure-centres1:00618,Leisure Centres,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:libraries-fcc2:00620,Libraries  FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:libraries-roscommon6:00621,Libraries - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:library-services-sdcc3:00623,Library Services SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:loading-bay-locations-sdcc1:00624,Loading Bay Locations SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:local-national-parks-and-play-grounds-fcc-20232:00625,Local/National Parks and Play Grounds FCC 2023,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:locations6:00626,Locations,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:long-meadow:00627,Long Meadow,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:lough-key-lap-2015-2021-expired-roscommon:00628,Lough Key LAP 2015-2021 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:loughrea-lap-2012-2022:00629,Loughrea LAP 2012 2022,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:luas-stops:00630,Luas Stops,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:maigh-cuilinn-lap-2013-20231:00631,Maigh Cuilinn LAP 2013 2023,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:major-sites-of-archaeological-importance-cdp-2022-2028:00633,Major Sites of Archaeological Importance (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:major-sites-of-archaeological-importance-cdp2016-2022:00634,Major Sites of Archaeological Importance (CDP2016 - 2022),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:monksland-bellanamullia-lap-2010-2016-expired-roscommon5:00635,Monksland Bellanamullia LAP 2010-2016 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:monksland-bellanamullia-lap-2016-2022-roscommon5:00636,Monksland Bellanamullia LAP 2016-2022 - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:multi-use-games-areas-fcc2:00638,Multi Use Games Areas FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:multi-use-community-centres11:00639,Multi-Use Community Centres,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:municipal-district:00640,Municipal District,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:municipal-districts-roscommon5:00641,Municipal Districts - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:neighbourhood-centres11:00643,Neighbourhood Centres,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:official-halting-sites-fcc2:00645,Official Halting Sites FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:open-spaces-sdcc1:00646,Open Spaces SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:operational-areas-leas-fcc2:00647,Operational Areas (LEAS) FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:operational-areas-roscommon5:00648,Operational Areas - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:oranmore-lap-2012-2022:00649,Oranmore LAP 2012 2022,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:other-community-facilities6:00650,Other Community Facilities,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:other-education1:00651,Other Education,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:trim-trails-dlr:00652,Outdoor Gyms DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:parking-meters-dlr:00654,"Parking Meters, Signs & Runs DLR",data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:parks-sdcc1:00655,Parks SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:pavilions-sdcc1:00656,Pavilions SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:pay-and-display-meter-locations-fcc2:00657,Pay and Display Meter Locations FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:pedestrian-crossings-fcc:00658,Pedestrian Crossings FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:pedestrian-footfall-dlr:00659,Pedestrian Footfall DLR,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:piers-and-harbours-of-galway-county1:00660,Piers and Harbours of Galway County,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:places-of-worship-dlr:00661,Places of Worship DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:playgrounds-roscommon5:00662,Playgrounds - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:playgrounds-sdcc1:00664,Playgrounds SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:playing-pitches-fcc4:00665,Playing Pitches FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:point-data:00666,Point Data,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:polygon-data:00667,Polygon Data,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:polyline-data:00668,Polyline Data,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:portumna-lap-2016-2022:00669,Portumna LAP 2016 2022,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:prehistoric-monuments-baltinglass-cdp-2022-2028:00670,Prehistoric Monuments Baltinglass (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:prehistoric-monuments-baltinglass-buffer-cdp-2022-2028:00671,Prehistoric Monuments Baltinglass Buffer (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:primary-education1:00672,Primary Education,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-greenway-cycling-lanes-fcc2:00673,Protected Greenway Cycling Lanes FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-structures-arklow-cdp-2022-2028:00674,Protected Structures Arklow (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-structures-bray-cdp-2022-2028:00675,Protected Structures Bray (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-structures-wicklow-county-cdp-2022-2028:00676,Protected Structures Wicklow County (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-structures-wicklow-rathnew-cdp-2022-2028:00677,Protected Structures Wicklow Rathnew (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-views-angles-of-view-cdp-2022-2028:00678,Protected Views Angles of View CDP 2022 2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:protected-views-cdp-2022-2028:00679,Protected Views CDP 2022 2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-wifi-access-points-fcc2:00680,Public  Wifi Access Points FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-art-fcc2:00682,Public Art FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-bins-locations-mappingfcc3:00683,Public Bins Locations MappingFCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:dlr-public-lighting:00685,Public Lighting DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-lighting-fcc1:00686,Public Lighting FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-lighting-sdcc1:00687,Public Lighting SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-moorings-and-piers-roscommon5:00688,Public Moorings and Piers - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-rights-of-way-cdp2016-2022:00689,Public Rights of Way (CDP2016 2022),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-slipways-roscommon5:00690,Public Slipways - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-toilets-fcc4:00692,Public Toilets FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-wifi-access-points-sdcc:00693,Public WiFi Access Points SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:radar-speed-signs-locations-fcc2:00694,Radar Speed Signs Locations FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:record-of-protected-structures-roscommon-cdp-2014-2020-expired:00695,Record of Protected Structures - Roscommon CDP 2014-2020 (Expired),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:record-of-protected-structures-roscommon-cdp-2022-2028:00696,Record of Protected Structures - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:record-of-protected-structures-south-dublin-county-development-plan-2022-to-2028-sdcc1:00697,Record of Protected Structures South Dublin County Development Plan 2022 to 2028 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:recreation-facilities-audit-2021-fcc2:00698,Recreation Facilities Audit 2021 FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:recycle-bring-banks-roscommon5:00699,Recycle Bring Banks - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:recycling-centers-fcc2:00700,Recycling Centers FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:recycling-centres-in-dlr:00701,Recycling Centres in DLR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:remote-working-hubs-fcc:00702,Remote Working Hubs FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:review3:00703,Review,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:ring-buoy-locations:00704,Ring Buoy Locations,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roosky-lap-2009-2015-expired-roscommon5:00705,Roosky LAP 2009-2015 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-community-parks5:00706,Roscommon Community Parks,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-county-development-plan-2022-2028-settlement-hierarchy:00707,Roscommon County Development Plan 2022-2028 - Settlement Hierarchy,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
