DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20002351,671.0,25.428112803684726,4.170024102026507e-10,48.2684020699885,21.009585961404582,3.718663197293924,0.014539761319511553,3.800180261552972e-10,8.330429552724465e-11,6.15992850595575e-11,0.3811817401246172,1.1795144652422132
N20002352,508.0,39.07675654366336,9.498189843281762e-10,16.614494000552433,0.8547333981419735,22.475842949491486,18.623619663739603,2.45988486927268e-09,2.6854091023768265e-11,4.439677315290625e-12,1.3906370601681348,0.9639163808020155
N20002353,823.0,39.48433342922661,8.505354266807343e-10,38.29375263644773,7.257575682721226,13.942702354097284,0.438611092837361,3.091832440019227e-11,3.6531373542781184e-11,1.4511265585200554e-11,0.3513439077600193,0.23168089597726116
N20002354,311.0,17.032843639602007,2.694006934067364e-10,6.299137161589102,1.6962522838536414,11.6063795717915,8.37118269817666,1.0373717043891967e-10,6.551070096435326e-11,1.7698887578955115e-11,53.11497591614322,1.879228728387517
N20002355,490.0,27.54061833434358,1.2408422594876315e-09,11.717788867419127,21.881370303575473,14.290382912022851,4.967822113649594,6.050908184560314e-11,6.510073892573091e-11,4.5267050482012585e-11,18.56190536594796,1.0401121016296966
N20002356,476.0,30.855657686098866,2.330859069253124e-09,14.772950066832863,4.498328627744174,10.237251425545319,14.858811163620977,1.4870294253645177e-10,7.354356303135102e-11,1.2642061797870334e-11,23.99239839931651,0.7846026282755201
N20002357,432.0,39.817941291992135,1.7914174785125883e-10,28.579570870520932,8.096021239805188,2.714147276031944,0.5310258837277226,3.5969036013289187e-10,1.9271903622152138e-11,5.6753409285909894e-12,19.68807771289001,0.5732157244682986
N20002358,368.0,41.854573620191445,1.3457827030622842e-09,31.551073601567015,23.8352965081241,2.538336321293105,0.11459219972787273,1.8802950609680326e-11,2.3121463662360308e-11,7.369458612663421e-12,0.0612104595313248,0.04491728817007987
N20002359,224.0,73.12441093470457,1.1144676355518261e-09,6.69194494302502,10.233714343154439,3.62172370458138,2.1875735258499898,6.537424345760003e-11,5.852718222074769e-11,9.347340356514096e-13,3.39883067645715,0.741801870988131
N20002360,498.0,55.975150149545726,6.849936038842884e-10,37.14610963179659,3.608953778897804,2.6647032821369563,0.30892323829406476,1.8290957627716388e-10,1.2794084653877071e-11,4.890439468215724e-12,0.03589866027703402,0.26026125816623585
N20002361,388.0,2.262805522722157,1.1181248639746923e-10,1.925395010655819,91.48059771066121,0.44783698511349396,0.006945054050975308,1.689638200787766e-11,6.855267407048189e-12,3.426799875154634e-11,3.3440299040924493,0.5323898125340406
N20002362,657.0,43.06671465420994,8.522175667438577e-10,18.479092833766845,11.359539398310407,13.669344418734566,1.5914335716369366,3.8351360312464066e-10,4.914828363285087e-11,1.2346946819893235e-11,8.58036693291798,3.2535081891260935
N20002363,513.0,28.13144325286669,8.487825528699949e-10,16.70837633819066,9.72978056892035,16.23886927927993,15.071565835807224,9.564897322409524e-11,9.78487874077506e-11,1.1579204348688563e-11,13.061711253494884,1.05825347038639
N20002364,469.0,49.095088686188014,2.649862292950689e-09,4.684802157092985,37.33873346499006,4.375180029745864,3.078150140501415,7.824915045596735e-11,1.7850636409844944e-10,4.4543690764441334e-11,1.1963108637250153,0.231734654805476
N20002365,298.0,37.772902421126275,1.9926026368656903e-09,8.016504808397,11.695711835303564,8.495701536402853,11.708756387134228,2.540287173468684e-10,8.420993171147446e-10,1.2740277764181196e-10,13.193595644069042,9.116827364350904
N20002366,491.0,36.285371550891114,8.520548403828979e-10,20.377824967515508,4.037333048757936,18.418150516773334,15.322915308453213,1.1162854233758538e-10,8.230278380568468e-11,1.1676924623732467e-11,4.7698839922129945,0.7885206143382401
N20002367,455.0,53.74455954632518,2.998806727538929e-09,12.51063719505798,7.922918195976059,24.177074140912513,1.3057780851694936,1.51388709207233e-11,1.2216784293467104e-11,2.0702397935718318e-12,0.18877801063140368,0.15025482289914005
N20002368,511.0,26.02772835606002,7.071944446748995e-10,10.108080745580562,10.125896319340685,1.8935298235831843,1.6354952794256732,1.0024983644552979e-10,2.0535031351848155e-10,1.0213617729319535e-11,42.5290056150643,7.680263859922569
N20002369,426.0,40.29384627908121,3.882429125199235e-10,20.810259113840292,6.594835451837209,22.303561954460672,6.258256313423635,8.092894806771418e-11,8.676138627922197e-11,8.288079622360748e-12,1.8734133487474176,1.8658275380453417
N20002370,477.0,30.978880349851913,8.664337362088286e-10,10.189794043577537,3.0478390387724916,2.8922502257154736,1.0440499708067692,1.6009967791966334e-10,2.8623285819628353e-10,7.056749285747911e-11,1.0237270806791325,50.82345928921333
N20002371,440.0,55.44438623817738,2.251894826681179e-09,11.792314043101909,2.07427660293666,2.2427842030916825,5.4860162800113255,7.454092830043068e-10,3.7018984737110705e-10,2.7905540085110052e-11,3.6303683606477817,19.329854268637852
N20002372,690.0,43.754388871043226,1.9661464656197654e-10,12.406922780678418,4.854449633999345,32.022928152694455,4.304342595879103,3.2643265051356027e-09,1.3453959127467653e-10,2.0926416894411692e-11,0.9784735422723798,1.678494419816667
N20002373,699.0,45.013121156262116,1.6338012980695992e-09,9.063400143073569,7.726997825014736,10.088866973502752,7.946430498672635,4.088678963226736e-10,3.2503983681984283e-10,9.749414473220514e-12,18.42494381254392,1.7362395885528181
N20002374,500.0,40.08520808233029,8.63557952433539e-10,9.896102486852039,4.06959155212067,15.283943937161956,4.895420151424788,5.3206425820711466e-11,1.3950472052020396e-10,1.488980846408828e-11,19.733242999337524,6.0364907897015625
N20002375,410.0,35.675314476673485,8.680055634900517e-10,38.24381341012334,10.691349728735544,1.0465272084379318,0.38980335675224065,3.135203999858597e-11,4.253490105967023e-11,7.027013484917693e-11,8.250285394605083,5.702906423660211
N20002376,226.0,65.03413421056383,6.457067418830867,2.7640495736372848,5.3458667408721885,16.224089763585024,2.655635180188602e-10,2.6846404557238916e-11,4.706831945057327e-10,2.008902635575359e-12,5.641428243260158e-10,4.174792291181574
N20002377,678.0,20.03876537028832,11.232524057919392,29.383705468096633,34.395195470685195,3.8634859409812874,2.409453677772608e-11,1.9407668729728906e-11,8.57542411254593e-10,2.2189048244787874e-09,8.21563557145938e-11,1.086323688827062
N20002378,537.0,13.28191664062234,5.545330738622043,4.662017503038506,57.912141743899134,14.420568124172647,6.112916241535443e-11,2.749051187191322e-10,2.694476728404424e-09,1.604263903905025e-09,1.2706150264642775e-11,4.178025244997845
N20002379,755.0,72.85537285936688,3.369049663377065,4.818432790772969,1.2166973773552119,7.578342393780659,8.420104729958401e-10,2.69984460960555e-11,7.132287063768747e-10,4.0129481369352324e-11,4.508586514084647e-11,10.162104913679741
N20002380,423.0,52.60293456964461,1.8193323476773233,12.48601276199546,0.8372121133948054,14.775646937502021,4.611723590700483e-10,1.1029034362333237e-11,2.5503890093682205e-10,7.567737130308998e-11,4.4446552700505674e-10,17.47886126853841
N20002381,459.0,17.629296781423093,6.805588326608397,9.703837063183606,56.91741019150772,6.557003693127726,7.185651895219485e-11,1.0550038131820376e-11,5.078062887703805e-10,2.10685611105181e-09,1.2647202467942833e-10,2.3868639413258936
N20002382,640.0,73.55061707562045,3.0189432338153015,5.844747594720222,1.4418928063715957,2.03453883850802,8.066383364963554e-11,4.946133197683874e-11,5.948822963386987e-10,2.0260853370828344e-10,2.4398500505799122e-11,14.109260450012398
N20002383,408.0,12.737231451772782,3.6495877834343804,1.268242906304084,1.8685489992978275,65.34523340330787,2.27183456143193e-10,4.873788387076378e-10,9.380041498680638e-10,9.031652090384341e-12,1.0174839880211893e-09,15.131155453203963
N20002384,496.0,63.46286783266943,6.199714992290377,18.71074086216376,1.7885376817397685,2.219203555221962,2.740635876827402e-10,2.7779782662508614e-12,1.1308027618269405e-10,1.9914783590591448e-10,5.4961434216321143e-11,7.618935075270667
N20002385,617.0,9.179252115518103,15.088415922442602,12.87874865000272,43.86802156782758,17.54135585091908,2.2508401631283677e-11,1.8804337156255808e-10,4.142097011392031e-09,2.5188673215242003e-09,3.3393849715313216e-11,1.4442058863849874
N20002386,639.0,59.61362310798249,1.9270133713000057,18.975005891888486,1.7027661137571193,10.5716042780693,4.1310053612896724e-11,7.692734772017921e-12,1.841726884718569e-10,2.972215691800888e-10,7.471318393427004e-12,7.209987236464718
N20002387,628.0,28.662641305096535,7.216068132935914,8.896791073551935,25.612774334543182,14.549592615984789,2.888630468148292e-11,1.1732606196067042e-10,1.8829115744590038e-09,1.6790687342428499e-09,6.567595523640377e-11,15.062132534113774
N20002388,580.0,35.10296271034139,15.906625224040463,10.276176460406054,1.8917526710866635,1.505216283868965,1.2973493751751583e-10,3.77100559574212e-11,4.612858818172711e-10,1.4197186968778472e-09,4.059139036508068e-11,35.31726664816743
N20002389,565.0,32.209551110608025,17.904981844993742,24.026207452676747,19.524617114681906,4.398348628753903,1.493131509505062e-12,2.192417420868519e-11,1.2569465403862597e-10,2.337977077813935e-10,9.152242989561183e-13,1.9362938479018592
N20002390,588.0,29.898202569717427,4.633774055196002,27.1787001504107,19.179902957463018,17.231018395003066,1.8023878748684834e-10,8.053422227506449e-11,1.069279394780464e-09,1.1934335930781996e-09,3.4349517978965783e-10,1.878401869342834
N20002391,258.0,19.273532156579805,1.587673146938394,48.530798258276576,8.51710428171126,10.172977163191028,6.697358282631299e-11,8.607203386920657e-11,5.979192370568807e-10,8.473764670058956e-10,1.285085486152785e-10,11.917914991576081
N20002392,770.0,30.38953776952199,16.048453133449257,19.796654233106278,30.371237233326237,3.0601924011955015,1.478738430351762e-12,1.325096272604993e-10,1.2204484989026434e-09,3.8433546282705185e-09,7.0522264594795844e-12,0.3339252241958998
N20002393,572.0,30.955723778356536,1.6332319087591682,26.766427252925844,18.517689101696075,19.103692667776397,9.829642480420331e-11,2.375837925449714e-10,2.60772039509147e-10,5.338345721442997e-10,2.0192538870379736e-10,3.023235289153585
N20002394,467.0,54.531262750329766,6.941815525135908,14.464068727214514,1.1361796726796924,16.861689322690882,2.642849074511164e-10,8.279751829555818e-12,1.264533781303664e-10,6.291215593311495e-11,5.18541539591167e-11,6.064984001435454
N20002395,397.0,12.183836405423758,17.48104702000249,7.914467092577186,61.64235422719584,0.7096925961067949,5.002202520363291e-13,2.511714846345273e-11,4.5032940919195315e-10,1.925987471065796e-09,2.819105200107641e-13,0.06860265629169693
N20002396,350.0,20.017984674583953,1.349207901506362,22.587870633068306,4.656968184703514,50.19485857054708,9.560386121136991e-10,9.233990792622367e-11,5.48174422996998e-10,6.297329883513276e-10,8.411603588384517e-10,1.1931100325233446
N20002397,476.0,16.048045538378688,2.4764501177416034,9.974722352900235,4.929275094989269,58.208997338110876,1.2221640518813195e-10,9.040877525198548e-10,6.961453170062244e-10,2.1640866246762513e-10,2.0581025580838412e-11,8.362509555919884
N20002398,454.0,10.254434432368914,52.4288220015101,14.827447843383718,12.544384384600093,9.442555226990322,1.9015984100171585e-10,2.6638807163893202e-11,4.431056497310447e-10,3.4977028635160155e-09,1.3591126664384111e-11,0.502356106975661
N20002399,705.0,24.979421846857356,3.945068727822739,13.73877528985531,25.799837758311,29.621898789488494,2.0355731333300393e-10,4.2987347198522296e-10,3.0563960262125044e-09,1.1177279058769296e-09,1.4044955555732716e-11,1.9149975828435233
N20002400,304.0,14.228154507246401,23.698143815277728,5.3348712668479505,5.251033904973506,51.00558325261147,1.4142789046408644e-09,2.0779840354202115e-10,9.252657167937145e-10,3.0568688100943297e-10,2.4596249853133424e-12,0.4822132501874397
N20002401,402.0,18.83780586385982,4.569804175118324,24.350681970229903,5.886124802553121,45.188292157184165,7.001693392935158e-11,7.715554896259942e-11,2.3778397446132944e-10,2.2102969280372305e-10,2.1410727707134527e-11,1.1672910304272557
N20002402,413.0,1.4529051436867089,41.96401138309101,28.047518913888126,0.6181842075585815,27.90815004184272,1.2418576935612346e-09,4.8218890705787916e-12,2.661451681445662e-11,2.6017645850503973e-11,2.8814366372950695e-11,0.00923030860471316
N20002403,403.0,25.84091721948646,2.5623290568483834,24.5327540285061,2.3151272961933707,32.57053037285787,1.3172579051645237e-10,4.990650863181782e-10,5.586320015479227e-10,7.543318755477464e-10,7.816311474005946e-12,12.178342024156253
N20002404,1045.0,11.090168686367548,5.163833529850017,22.377984573797438,0.5542757131903137,60.795538871044066,3.731341340691024e-13,4.331341773904643e-12,7.148639661421739e-13,1.8653041152608247e-13,6.150797675813521e-15,0.01819862574501642
N20002405,512.0,2.2865732966682235,54.73354825577289,4.885804879387219,0.6960064072199511,37.38830470883574,1.0712179561122138e-10,5.1582542102383304e-12,1.1299764065252784e-11,9.437322199857259e-12,7.680422618144359e-13,0.009762451982207446
N20002406,563.0,30.741358871630702,2.744449584099133,16.132118931445422,3.739088706587204,37.76485645607166,3.1265772397726754e-11,2.154137836979674e-09,5.379671405379454e-10,1.9343029106276977e-10,5.844918113291354e-12,8.87812744724324
N20002407,251.0,48.559261036620164,2.0132037483370535,32.98027824509256,0.8550877441305295,6.400045519037517,4.81689188717687e-10,2.4772465834792904e-11,3.616957466550219e-10,3.8514221133002494e-10,1.2125735046531988e-09,9.192123704316282
N20002408,565.0,33.09974119208314,1.4768541573927838,30.167332078420618,5.676556858438183,25.189647426792117,5.357878855682601e-10,1.7825599099232568e-10,7.266405789958729e-10,4.542279480417148e-10,9.234198063237009e-11,4.389868284885899
N20002409,413.0,43.95604898187989,6.48679904760578,10.801971758342527,2.5570927627928017,2.5296191074664587,1.4537230853861579e-10,1.078458191304217e-10,8.719905675793433e-10,5.743782188722007e-10,6.225383336440187e-10,33.66846833959043
N20002410,398.0,15.629204590930405,2.6081970409933835,23.258505228724722,1.0398735968271315,57.186481300592426,5.688424025701545e-10,3.3964309012587894e-10,1.1000162972992174e-10,1.5268960583404954e-10,7.8432646247247e-12,0.27773824075291875
N20002411,590.0,52.821304316806696,1.2352548475373875,29.036127252128775,5.9585589335018945,9.312214099220222,1.2419791244308736e-10,1.4585028696932634e-11,1.3881856516093668e-10,6.635001461623799e-11,7.308187800195283e-10,1.6365405497302452
N20002412,476.0,45.45708785215386,1.9765023833939226,28.76075783914785,2.5265989067091055,8.746329539824501,9.481591189601057e-11,1.3141880120508333e-10,1.1507150618378955e-09,8.810084844740387e-10,2.804469215726405e-10,12.532723476232349
N20002413,303.0,36.83122358572726,2.2571475782591017,9.31669759270717,1.3760040056853142,38.59032816994876,1.1009903197084264e-11,1.5880753793191818e-09,3.373861425293242e-10,3.476919316742683e-11,1.326516326481365e-10,11.628599065568483
N20002414,531.0,45.42209367906615,5.741389019427956,23.41931076879477,2.7022645012475963,16.845083926357134,3.77035468530843e-10,6.983731921851992e-11,4.0023941553212243e-10,5.512792416462216e-10,1.885745447005931e-10,5.869858103519429
N20002415,442.0,49.30179826890957,7.737243712013241,13.655747351690128,6.354373298340625,19.699520027348065,3.0436064542256547e-09,6.407794503688857e-12,5.692880936430056e-10,1.8419568568526995e-10,3.2085302299906376e-10,3.2513173375740103
N20002416,412.0,44.04593165487787,0.8510899176321076,25.081434980489952,0.28559668570789404,21.944526176724892,1.8114089604652778e-10,8.143167691341825e-10,2.0934304835640367e-10,8.764996301083967e-11,3.600918164164418e-11,7.791420583238806
N20002417,514.0,46.36464229676734,0.6115748049420616,12.97203234693092,4.1382774491517695,22.02518060966017,9.093338824724735e-10,4.823700917694775e-09,2.03078416736756e-09,6.634330030919619e-10,1.0399858726451178e-11,13.888292484110067
N20002418,424.0,33.283604208247574,1.685827087449709,37.532123830514394,1.7102600222098752,9.133914094730546,7.497668720038766e-10,9.8571468659773e-11,1.1620473609401457e-10,3.859585651874095e-10,2.2776865163037113e-08,16.654270732720544
N20002419,278.0,33.12507115229295,8.089290332729044,51.8991864615061,2.8576976555056515,2.538555550924942,7.291757201497536e-10,2.1210286990513736e-11,3.3865052847030564e-11,5.811434913548439e-11,2.894117102323249e-11,1.4901988461700064
N20002420,475.0,31.42351837075112,5.109950432937689,8.964399894320296,1.5705103308350212,21.745860991858393,1.7197496567577675e-10,3.860535106005707e-11,3.297323945933115e-10,2.127913389024918e-10,9.25360243506135e-11,31.185759978451834
N20002421,276.0,34.156367737525606,22.527593266372676,6.255978848041859,4.836216055770363,9.085997923261466,8.750921495771322e-10,3.734855258798131e-09,5.090798190751782e-09,1.0704461715570398e-10,2.1309885730294948e-09,23.13784615708925
N20002422,269.0,51.130477656461274,5.11994561201084,9.983013444976802,2.0790092074369393,9.4914311770634,1.3942750889828023e-09,8.618396314636677e-10,2.3443365660667454e-09,9.621387619971835e-11,9.817750867363272e-09,22.196122887536323
N20002423,502.0,59.46963656126568,10.507215546270086,14.170328171809537,3.3297575798709587,1.683844639762443,2.8759781260295167e-10,1.4922736224732204e-11,4.2140635940087413e-10,1.5316470448269416e-10,2.651934928557717e-10,10.839217499879005
N20002424,533.0,25.605570513313214,2.6448428238563546e-10,15.673093988062096,8.95198868465829,49.76934680763486,2.774957684191634e-11,1.922974896530326e-09,8.286085839936028e-10,2.491383313244063e-09,8.146234432956285e-11,7.148741296150367e-10
N20002425,622.0,28.555478586949018,1.9466416273007565e-10,14.374221028720315,46.749224260663375,10.321076121125845,2.9089029039380923e-11,2.1218136912131459e-10,1.0312055388069373e-09,5.460046334513383e-10,2.6121970475096087e-10,2.6706053298183043e-10
N20002426,460.0,10.415972288715578,1.1497890832485943e-10,8.578708478947732,0.5779888884056955,80.4273303433527,4.8686346992109576e-11,1.3264878576328434e-10,1.5077744178915896e-10,6.058326513953318e-11,2.493295497639969e-12,6.816176149353809e-11
N20002427,518.0,33.25446127048852,1.2075282995270956e-10,21.830944240055747,21.49675527892308,23.417839203324327,2.1795185253452247e-10,2.2111568965150698e-09,1.6135506734607681e-09,1.9189397646779956e-09,6.589782653398451e-10,4.670066149504322e-10
N20002428,234.0,44.431557248994984,4.4209394323548987e-10,43.99610063807246,0.97542551112654,10.596916597464249,1.4442260988513285e-09,4.0943161366531134e-11,2.9353555538671366e-10,8.141497528614331e-11,1.731143435461049e-09,3.0841263124626697e-10
N20002429,572.0,60.95869705779021,3.894037213377231e-10,31.363857488126744,4.1509138497766624,3.526531596086958,8.808492326031557e-11,1.3106177436585408e-11,3.8749243004181883e-10,9.770121321191109e-10,2.4129656580316856e-09,3.951373953859751e-09
N20002430,429.0,59.507112479106524,3.0254439828627526e-10,27.830983849553775,5.168694489941184,7.4932091797528955,5.659635792019003e-11,6.636545807443606e-11,1.5543934500253478e-10,7.756217474135389e-10,1.8546001853628997e-11,2.7049910988602905e-10
N20002431,438.0,85.3587740720558,7.920450298841881e-10,11.490313053409746,1.7774076663295286,1.3735052048908845,3.7065447126621305e-10,3.670747272052657e-12,4.4176110142595135e-10,2.582974715190952e-10,7.741588426831342e-10,6.734521634975408e-10
N20002432,484.0,63.4634827135495,4.380019364199859e-09,6.177577997937327,3.6884529300688453,26.670486345626397,1.1735612752628365e-09,1.3207081390400642e-10,2.3711145137317812e-09,1.892699596712979e-10,9.012116454873913e-10,3.6706829112251466e-09
N20002433,434.0,43.26771076949677,6.908563692640683e-10,24.01363052163042,6.053475078911238,26.66518362785012,4.9646931940181055e-11,7.435604115360846e-11,3.0129486266703455e-10,8.109490925752957e-10,9.075560658035564e-12,1.7527260329632847e-10
N20002434,267.0,71.72656485098634,4.5260761438897794e-10,17.547030908214147,2.058947578301478,8.667456660707803,3.591394688677397e-10,1.9292178700418314e-11,2.768691685204255e-10,1.2291289569801904e-10,4.219259990906452e-10,1.375099095375645e-10
N20002435,669.0,48.527928676002134,2.028672835554613e-10,31.994068646628136,3.829709524292499,15.648293152139933,3.8564459667824005e-11,8.07790825728516e-11,1.3813797161323624e-10,3.936304355701523e-10,3.305188737423203e-11,5.027187318148606e-11
N20002436,451.0,41.01271113661721,2.308742612840163e-10,17.365811763428468,4.5291994941993465,37.092277603637314,6.169608349151086e-11,7.907984219068439e-11,1.1422222839347431e-09,4.1674238473355724e-10,6.245002433274612e-11,1.2456640559286552e-10
N20002437,711.0,51.22652331339289,1.9859801003168983e-10,18.928893125532518,15.935329258201286,13.909254301491808,1.8204901121668013e-11,5.900352675346375e-11,4.257868336017996e-10,6.248756979371593e-10,1.1685489545659692e-11,4.333997650588728e-11
N20002438,476.0,33.519185256580236,1.6659961812593013e-10,30.7119912849384,0.8597744482518342,34.9090490090582,2.752862452327202e-11,7.903550450559733e-11,5.472609674901089e-11,4.290547356147939e-11,6.242180205159475e-11,7.381160985689253e-10
N20002439,765.0,56.84907513809158,3.8857945287166415e-10,36.485795394384866,2.511451663492258,4.1536778028584065,2.111998100985688e-10,4.871478700845749e-11,1.1514865430255022e-10,2.8068039484662563e-10,6.643989169579265e-11,6.213286534973177e-11
N20002440,644.0,71.18139587408075,1.7144205858171437e-10,22.814232731602488,1.105957056514951,4.8984143365603545,3.771355534135491e-10,4.0712840255279116e-11,2.1105277139402877e-10,6.040239970352832e-11,2.5018180682251374e-10,1.3054129043914776e-10
N20002441,618.0,39.14000393720221,1.0358431260219056e-10,44.51930612966852,4.7009727517442474,11.639717179761771,7.64579104507311e-11,8.078850097768416e-11,4.303718747498663e-10,6.350927946598276e-10,6.867066429930464e-11,2.2829004984135041e-10
N20002442,544.0,28.39621304137522,1.6150926368364173e-10,32.40490712591787,1.0467958159815323,38.15208401586514,3.438770155254796e-11,3.9322786054191224e-11,4.8683413295463983e-11,1.2646032692142276e-10,3.449959930237209e-12,4.464103219834691e-10
N20002443,412.0,42.51328080072842,8.630835065003437e-11,20.68327149846053,7.440934393090518,29.362513302503697,2.0922602140928872e-10,1.9921427049906608e-09,1.7645782225524278e-09,8.087778060604901e-10,2.5725390646517296e-10,9.853315854323791e-11
N20002444,576.0,25.6076155717266,4.5816094625027085e-10,33.99983624490129,1.174737842308603,39.21781034022908,6.676633970868047e-11,2.8214597741106343e-11,7.975838151857728e-11,8.0584235961584e-11,5.002518275379762e-12,1.159292511290345e-10
N20002445,582.0,54.07143929724529,1.354742568511865e-10,30.84347576524939,3.860514147957863,11.224570787262394,2.6808630003524e-10,2.669340164724993e-10,3.7425113493625536e-10,5.301495948428411e-10,5.35181159598072e-10,1.749889058234485e-10
N20002446,603.0,41.76614326867732,1.6774518079267358e-10,32.11799484063994,3.3403525756603223,22.77550931383654,7.577071348539158e-11,1.5620629378557482e-10,1.3481153787932396e-10,3.272974275483975e-10,6.129972076597577e-11,2.6274699131909865e-10
N20002447,582.0,38.842753954220925,1.1507795864131665e-10,27.79555181540333,12.663995309774748,20.697698918277897,3.191527872118879e-11,4.412101566495258e-10,7.053642075052438e-10,3.574428046931922e-10,2.4416995516544745e-10,4.279113224746431e-10
N20002448,485.0,30.875500708301022,4.360103369459063e-10,27.268903949265948,0.8055396347780667,41.05005570551475,2.9185478976992547e-10,4.353865191638739e-11,3.9408641981940115e-10,2.2817974020857973e-10,1.5121862183961696e-10,5.953224720476575e-10
N20002449,549.0,37.845997581074144,4.692597588705797e-11,32.75684947389535,4.34571747144157,25.05143547088028,4.882943470042421e-10,1.3736497286951756e-10,4.825620567006872e-10,2.505768127814968e-10,9.752674933879447e-10,3.2767821088777024e-10
N20002450,532.0,26.71853184588995,5.53888618033901e-11,19.449141639666546,1.1970097124125612,52.63531680087101,4.7514812458025193e-11,3.479557653011186e-11,2.6483865061976096e-10,2.722742369460795e-10,3.7889032522538337e-10,1.0622185408918802e-10
N20002451,594.0,60.257525912241036,2.1238663394927923e-10,34.65691288946681,0.7365283147765423,4.349032879826586,2.0814874842699042e-09,3.637570242441858e-11,2.767388826965859e-10,9.331639357256647e-11,8.505304593647122e-10,1.381685917401808e-10
N20002452,505.0,50.6425156951623,1.0681050838980478e-10,25.535002668338407,14.380075567046418,9.442406067832161,2.6590591318423817e-10,3.129273298437601e-11,3.504598356878304e-10,6.022202367580861e-10,2.087040186673981e-10,5.5309888821324284e-11
N20002453,457.0,34.45911115435982,7.015951148909498e-10,39.86634908650499,4.535486932701284,21.13905282447891,1.6329981676895988e-10,5.938339364585048e-11,1.6842486677124214e-10,5.247854155709461e-10,8.230949756616292e-11,2.552082910292521e-10
N20002454,622.0,46.718793763741026,1.969944262380239e-09,36.60924623239041,9.507345928470192,7.16461407165816,6.222158470978408e-11,8.562468671286804e-12,2.8091176318068683e-10,1.1670820221607597e-09,1.8142658394730715e-10,7.00427180298114e-11
N20002455,375.0,47.61133379859782,6.43955371842496e-10,42.38340424227901,4.494855803789717,5.510406151366593,1.8037497677812e-10,2.4472193745404997e-11,2.9897034999819955e-10,2.316801271625781e-09,1.5375467717980184e-10,3.485247830373577e-10
N20002456,667.0,16.50902910702011,16.559040231925355,5.891941405774978,18.36796935242057,33.81739156908202,2.003445773179244,5.220855824237943,3.5788505505339977e-10,6.033278458505463e-10,1.630326735214782,1.8379788705155672e-10
N20002457,493.0,38.19739700057115,5.1340455596273715,10.193020941857181,2.521123954584994,33.95638939600663,0.8055993186115384,6.505309567035194,1.0319889003113862e-10,1.6295415800367664e-10,2.6871142607560525,6.837379621770205e-10
N20002458,569.0,7.563292638239548,3.8093112977344816,3.252400662698432,28.37226423915941,43.306416998735195,4.51082229816497,7.634409669541147,1.3347732752405226e-09,3.7952266010664044e-10,1.5510821938804251,1.3208511455333998e-10
N20002459,492.0,10.424599086549968,4.094696036398524,4.756464090962057,0.3396377132340913,69.96374083372284,0.6740365133984263,9.326292853936684,4.902623013170916e-11,1.0891687318833186e-10,0.4205328708075727,8.318728079409553e-10
N20002460,247.0,38.99858796648857,16.20247025303948,15.99338078373503,2.0699154071270742,9.24301678864221,6.1445577884129134,9.904293346436267,1.7978564088220965e-10,5.198959617867683e-11,1.4437776655755192,3.111662239341172e-10
N20002461,726.0,16.379705121351467,1.8053622046490574,4.3702205077115455,4.278112010616943,38.34924529928014,1.0883731675378903,27.89249295040108,2.2316043636921478e-10,3.1417441164239514e-10,5.836488737488031,4.2651363956939153e-10
N20002462,480.0,47.63494043927107,12.782191968742184,6.054869936345864,9.31845693019785,14.689512372799,3.0467711225457075,3.2174136401618383,2.0128368414137528e-10,3.2007291118808944e-10,3.255843588318815,1.096313759234121e-09
N20002463,451.0,15.351269364843992,14.418567885870793,6.321401531265137,20.17554731961568,36.58063491916745,2.076633187679027,4.162870550962155,3.9164958397816735e-10,9.487689290046228e-10,0.9130752391420934,1.1324962225561354e-10
N20002464,437.0,45.83176570130541,2.4662392501905535,11.49850936025702,5.113748662393523,10.78880133514281,0.6199534553113064,22.83090666632938,1.3059871823604864e-10,3.7575932604824287e-10,0.8500755682480383,3.156052951588833e-10
N20002465,425.0,32.83706869594772,5.967161491447402,8.818089505780083,4.956032291829215,39.569416518059604,2.2446674093274144,4.685571759291986,1.758143427924352e-10,1.083066184421084e-10,0.921992327799173,2.332783961773334e-10
N20002466,240.0,22.170472710322382,31.001351316825588,4.5443681630374835,1.721817522712445,33.651703077892925,2.8704098615628273,2.0513742783835798,1.1629028196672386e-10,3.175759992780534e-11,1.9885030690820946,3.261112201394991e-11
N20002467,657.0,36.9980887516485,6.824287430049047,16.659538142598624,2.8076494614002323,25.611932170638745,1.9028558923857237,4.4435246285873955,1.2028809152128568e-10,1.4530089163677954e-10,4.752123522223719,2.024018637641345e-10
N20002468,557.0,27.050621509528867,17.7402231629053,9.460358885406725,21.674633496619432,16.36278126052082,0.8886106295519579,4.161814043487483,3.869514770591529e-10,3.1276856775987675e-10,2.6609570111087293,1.7097732925245862e-10
N20002469,366.0,9.436139803984316,4.242718490633905,5.109904506129984,18.639803852385633,59.00335711234494,1.4535634239833821,0.562384235326805,2.1193462147916004e-10,7.156090111367199e-11,1.552128574859609,6.79167237059155e-11
N20002470,674.0,18.13733701163072,15.108642435257863,8.584285650596629,12.27748513601205,43.00226517498855,0.5261791166599874,1.9167783016269084,1.6317423216970797e-10,1.5068397805088657e-10,0.447027172790887,1.2254031819683602e-10
