text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Voters head to the polls for NI Assembly election #AE16 - https://t.co/li54D84o2v,FALSE,0,NA,2016-05-05 07:16:04,FALSE,NA,7.28121E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",newsoncool,6,FALSE,FALSE,NA,NA
"RT @kathrynjohnston: My agent @LabourPartyNI @nilrc2016 says if all my friends + followers RT this post, I will be #ae16 in a heartbeat! so…",FALSE,0,NA,2016-05-05 07:15:45,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irishfabian,15,TRUE,FALSE,NA,NA
"It is voting day. Don't forget your polling card and photo ID, such as electoral ID, driving licence, smart pass or passport #ae16",FALSE,1,NA,2016-05-05 07:15:22,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flicknightshade,1,FALSE,FALSE,NA,NA
RT @MartinMcAuley: Squad is on point in Lisburn #VoteSDLP #AE16 https://t.co/Jt9Wsyp8f0,FALSE,0,NA,2016-05-05 07:15:21,FALSE,NA,7.28121E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",SeamasBelfast,1,TRUE,FALSE,NA,NA
HAPPY POLLING DAY!!!! Good luck to my friends @duncan_morrow &amp; @PaulaJaneB! South Belfast will be better with them in the Assembly. #ae16,FALSE,11,NA,2016-05-05 07:15:17,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KateNicholl,7,FALSE,FALSE,NA,NA
Great Green Energy for @ClareBaileyGPNI! #AE16  https://t.co/SuQTFMkDUD,FALSE,3,NA,2016-05-05 07:15:06,FALSE,NA,7.28121E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",connal99,2,FALSE,FALSE,NA,NA
Today as a 26 year old man ...I will be voting for the first time today. #ae16,FALSE,2,NA,2016-05-05 07:15:05,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WillzWazHere,0,FALSE,FALSE,NA,NA
#ae16 @celiamcmullan thanks for the company this morning (early start) voting for @ClaireSugden #makeyourmark #sugden1,FALSE,0,NA,2016-05-05 07:14:53,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BMcMullanSnr,0,FALSE,FALSE,NA,NA
@Forefather2003 DUP member elected in that constituency or another one will be forced to resign to let her in. #ae16,FALSE,0,Forefather2003,2016-05-05 07:14:28,FALSE,7.2812E+17,7.28121E+17,26995873,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robertraineyni,0,FALSE,FALSE,NA,NA
Now what comes after 9 again...oh yeah that's right nothing. Only nine out of my 16 support equality in all forms #ae16,FALSE,0,NA,2016-05-05 07:14:16,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stephenpglenn,0,FALSE,FALSE,NA,NA
"Remember, if you don't say, ""Here's a hot batch of democracy"" when you return your ballot, your vote won't count #AE16",FALSE,3,NA,2016-05-05 07:14:03,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colmheaney,0,FALSE,FALSE,NA,NA
RT @RayMcAdam: Wishing @McCrossanMLA @FearghalSDLP @Richiemcp &amp; all @SDLPlive candidates in #ae16 the very best of luck today.,FALSE,0,NA,2016-05-05 07:13:49,FALSE,NA,7.28121E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Richiemcp,3,TRUE,FALSE,NA,NA
RT @StratagemNI: All our #AE16 advice and analysis in @dailymirrorni and @BelfastLive https://t.co/TfLXrbuM0b,FALSE,0,NA,2016-05-05 07:13:46,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QuintinOliver,3,TRUE,FALSE,NA,NA
RT @kathrynjohnston: Get out and vote Johnston #1 Glosuj na Labour #1 @LabourPartyNI @nilrc2016 #timetostand #ae16,FALSE,0,NA,2016-05-05 07:13:44,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irishfabian,4,TRUE,FALSE,NA,NA
Squad is on point in Lisburn #VoteSDLP #AE16 https://t.co/Jt9Wsyp8f0,FALSE,5,NA,2016-05-05 07:13:23,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MartinMcAuley,1,FALSE,FALSE,NA,NA
Wishing @McCrossanMLA @FearghalSDLP @Richiemcp &amp; all @SDLPlive candidates in #ae16 the very best of luck today.,FALSE,2,NA,2016-05-05 07:13:04,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RayMcAdam,3,FALSE,FALSE,NA,NA
If you only do one thing today - make sure it's to cast your vote #ae16 https://t.co/5EUt8lZtA4 https://t.co/q9onTrbKDg,FALSE,2,NA,2016-05-05 07:12:31,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jonny_BelTel,3,FALSE,FALSE,NA,NA
RT @PocFada: And so it begins #ae16 @conormurphysf @mfearonsf @cathalboylansf @sinnfeinireland https://t.co/03i5E7nbLJ,FALSE,0,NA,2016-05-05 07:12:04,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",johnjoechad,10,TRUE,FALSE,NA,NA
"RT @ornayoung: Elections are proof that social media is an echo chamber. Every 2nd post is ""I'm voting"" #AE16 , yet downward trends in turn…",FALSE,0,NA,2016-05-05 07:11:14,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",belfastbarman,8,TRUE,FALSE,NA,NA
RT @robertraineyni: Don't forget Arlene Foster's financial needs when you vote tomorrow. More Pay and Expenses for DUP. #ae16 #AF4FM https:…,FALSE,0,NA,2016-05-05 07:11:01,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarinescuJulie,8,TRUE,FALSE,NA,NA
RT @SimonCommNI: We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https…,FALSE,0,NA,2016-05-05 07:10:54,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pmcc232,9,TRUE,FALSE,NA,NA
Info on what candidates think about equal marriage and abortion law reform. #ae16 https://t.co/whfWzp2ziu,FALSE,2,NA,2016-05-05 07:10:34,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DaniRNI,0,FALSE,FALSE,NA,NA
"RT @decombustion: No, I can't go to vote in my dressing gown - it isn't even green.  Am just too excited about our eighteen @GreenPartyNI c…",FALSE,0,NA,2016-05-05 07:10:31,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GreenPartyNI,1,TRUE,FALSE,NA,NA
"RT @winstonsmith121: Don't forget, this is how the DUP really feel about voters... #ae16 

https://t.co/DRrnYvnwhA",FALSE,0,NA,2016-05-05 07:10:30,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ulster_fry,1,TRUE,FALSE,NA,NA
"RT @green_grainger: Reminder that while polls are open, the media are very limited in their coverage, so it's up to you to get people out t…",FALSE,0,NA,2016-05-05 07:10:28,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarinescuJulie,3,TRUE,FALSE,NA,NA
RT @connal99: Get out and vote for @GreenPartyNI today! #AE16 https://t.co/HzWRfV1Is4,FALSE,0,NA,2016-05-05 07:10:25,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GreenPartyNI,10,TRUE,FALSE,NA,NA
RT @ornayoung: Undecided about how you'll vote in #AE16 ? Check out some of the fact checks on @FactCheckNI https://t.co/zGaCgBVnvN,FALSE,0,NA,2016-05-05 07:10:01,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DebDonnelly1,5,TRUE,FALSE,NA,NA
RT @PocFada: And so it begins #ae16 @conormurphysf @mfearonsf @cathalboylansf @sinnfeinireland https://t.co/03i5E7nbLJ,FALSE,0,NA,2016-05-05 07:09:57,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",conormurphysf,10,TRUE,FALSE,NA,NA
"RT @green_grainger: Tell your friends, family, colleagues, whoever - because hey, being the ""annoyingly pro-democracy person"" isn't the wor…",FALSE,0,NA,2016-05-05 07:09:56,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarinescuJulie,3,TRUE,FALSE,NA,NA
RT @robertraineyni: Don't forget Arlene Foster's financial needs when you vote tomorrow. More Pay and Expenses for DUP. #ae16 #AF4FM https:…,FALSE,0,NA,2016-05-05 07:09:53,FALSE,NA,7.2812E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kyle1873RFC,8,TRUE,FALSE,NA,NA
"I'll vote,always do.But when you have no or few options to vote for who inspire you is sad. It is going to be #asyouwere in N Ireland #ae16",FALSE,0,NA,2016-05-05 07:08:49,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jomehaffy,0,FALSE,FALSE,NA,NA
RT @endayoung: Check out some great #AE16 #FactChecks from @FactCheckNI #FactCheckNI https://t.co/NNYQlFLVzw https://t.co/LhrFC399Fu,FALSE,0,NA,2016-05-05 07:08:48,FALSE,NA,7.28119E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",NedCohen,6,TRUE,FALSE,NA,NA
Thinking of all those #Refugees who naturalised as British citizens and are casting votes today #LondonVotes #SP16 #WelshElections #ae16,FALSE,2,NA,2016-05-05 07:08:47,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SonyaSceats,3,FALSE,FALSE,NA,NA
"When voting, ask the canvassers 'If elected, what will you or your party do to end homelessness ?'  GET VOTING #AE16 https://t.co/dXxG2dFg9f",FALSE,2,NA,2016-05-05 07:08:08,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SimonCommNI,2,FALSE,FALSE,NA,NA
RT @weepete_: Happy national sheep day everyone! #ae16 https://t.co/TzwUrbmsuB,FALSE,0,NA,2016-05-05 07:07:44,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",diffdaysame,1,TRUE,FALSE,NA,NA
"RT @SineadDoyle: Democratic right exercised in East Belfast. No matter how fatigued you are with NI politics, please vote today. #iVoted #a…",FALSE,0,NA,2016-05-05 07:07:37,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RamblingRingo,6,TRUE,FALSE,NA,NA
All our #AE16 advice and analysis in @dailymirrorni and @BelfastLive https://t.co/TfLXrbuM0b,FALSE,5,NA,2016-05-05 07:07:16,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StratagemNI,3,FALSE,FALSE,NA,NA
"RT @SineadDoyle: Democratic right exercised in East Belfast. No matter how fatigued you are with NI politics, please vote today. #iVoted #a…",FALSE,0,NA,2016-05-05 07:06:52,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ash_is_here,6,TRUE,FALSE,NA,NA
Polling day is on #RevengeOfThe5th. I really hope this isn't symbolic to the electoral results #ae16,FALSE,0,NA,2016-05-05 07:06:46,FALSE,NA,7.28119E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",AWoosterNI,1,FALSE,FALSE,NA,NA
Non-voters could have been - by the numbers - the single most powerful group of people in NI today. Please vote #ae16,FALSE,2,NA,2016-05-05 07:06:31,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJohnstonNI,1,FALSE,FALSE,NA,NA
RT @Dean_Journalist: I'll be speaking to deputy returning officer Patricia Murphy on @BBCRadioFoyle shortly about voting day. #ae16 https:/…,FALSE,0,NA,2016-05-05 07:06:08,FALSE,NA,7.28119E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BBCRadioFoyle,1,TRUE,FALSE,NA,NA
"No BBC, no-one is calling it 'Super Thursday'. Stop trying to Americanise politics @BBCNews #ae16 #PollingDay https://t.co/SX15jWUCcL",FALSE,21,NA,2016-05-05 07:05:40,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brendanhughes64,10,FALSE,FALSE,NA,NA
"RT @kathrynjohnston: My agent @LabourPartyNI @nilrc2016 says if all my friends + followers RT this post, I will be #ae16 in a heartbeat! so…",FALSE,0,NA,2016-05-05 07:04:43,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PaulTyredagh81,15,TRUE,FALSE,NA,NA
"RT @chris_derry: .@SDLPlive internal report predicts a ""loss of 5 seats"" due to lack of clarity &amp; policies in #ae16. https://t.co/M4GbQVOEFr",FALSE,0,NA,2016-05-05 07:04:43,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bogsideandproud,9,TRUE,FALSE,NA,NA
RT @SimonCommNI: We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https…,FALSE,0,NA,2016-05-05 07:04:36,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emmaroberts760,9,TRUE,FALSE,NA,NA
RT @PocFada: And so it begins #ae16 @conormurphysf @mfearonsf @cathalboylansf @sinnfeinireland https://t.co/03i5E7nbLJ,FALSE,0,NA,2016-05-05 07:04:36,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jjnorthbelfast,10,TRUE,FALSE,NA,NA
RT @DavidYoungPA: If there's a low turnout in the NI Assembly election it won't be the weather's fault.Sunshine in Belfast. #ae16 @PA https…,FALSE,0,NA,2016-05-05 07:04:32,FALSE,NA,7.28118E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",aine_fox,3,TRUE,FALSE,NA,NA
RT @Tullyherron: I'm excited it's polling day &amp; ever hopeful we'll vote for alternatives but I know it'll be Groundhog Day #AE16,FALSE,0,NA,2016-05-05 07:04:31,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EBelfastGreens,1,TRUE,FALSE,NA,NA
@GordonDunneMLA @peterweirmla &amp; Alex Easton - do you commit 2 delivering for Millisle &amp; Penninsula on a much bigger scale @DUPleader #ae16,FALSE,0,GordonDunneMLA,2016-05-05 07:04:18,FALSE,NA,7.28118E+17,1009066770,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",glendadavies,0,FALSE,FALSE,NA,NA
We are calling on the next Northern Ireland Executive &amp; Assembly to prioritise ending homelessness. #ae16 Get Voting https://t.co/AGKyPxa5Hb,FALSE,2,NA,2016-05-05 07:04:10,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SimonCommNI,9,FALSE,FALSE,NA,NA
"My agent @LabourPartyNI @nilrc2016 says if all my friends + followers RT this post, I will be #ae16 in a heartbeat! so please RT #VoteLabour",FALSE,4,NA,2016-05-05 07:03:39,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kathrynjohnston,15,FALSE,FALSE,NA,NA
RT @SluggerOToole: Polls are now open across NI. Use your vote #ae16 https://t.co/4eZ1BJmupj,FALSE,0,NA,2016-05-05 07:03:26,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",caitdocmorgan,10,TRUE,FALSE,NA,NA
"Democratic right exercised in East Belfast. No matter how fatigued you are with NI politics, please vote today. #iVoted #ae16",FALSE,5,NA,2016-05-05 07:03:23,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SineadDoyle,6,FALSE,FALSE,NA,NA
I'll be speaking to deputy returning officer Patricia Murphy on @BBCRadioFoyle shortly about voting day. #ae16 https://t.co/JqXgsWqRFd,FALSE,0,NA,2016-05-05 07:02:28,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dean_Journalist,1,FALSE,FALSE,NA,NA
RT @Seed_Of_Liberty: If returned in great number today SF and DUP will be free to do as they please to 2019 with next elections. #ae16 choo…,FALSE,0,NA,2016-05-05 07:02:10,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EBCA,3,TRUE,FALSE,NA,NA
RT @endayoung: Check out some great #AE16 #FactChecks from @FactCheckNI #FactCheckNI https://t.co/NNYQlFLVzw https://t.co/LhrFC399Fu,FALSE,0,NA,2016-05-05 07:02:02,FALSE,NA,7.28118E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",JohnPeto,6,TRUE,FALSE,NA,NA
RT @AmandeepBhogal: #VoteConservative for #ARealFreshStart #AE16 https://t.co/klKQtnqfdM,FALSE,0,NA,2016-05-05 07:01:55,FALSE,NA,7.28118E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EBCA,6,TRUE,FALSE,NA,NA
We predict it will spill over into Monday! #aE16 @stevenpatt99 @alaninbelfast @LucidTalk @AlexKane221b,FALSE,0,stevenpatt99,2016-05-05 07:01:49,FALSE,7.27969E+17,7.28117E+17,501919356,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QuintinOliver,0,FALSE,FALSE,NA,NA
Get out and vote for @GreenPartyNI today! #AE16 https://t.co/HzWRfV1Is4,FALSE,14,NA,2016-05-05 07:01:35,FALSE,NA,7.28117E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",connal99,10,FALSE,FALSE,NA,NA
"RT @hollylucas24: Tomorrow around Newry and Armagh, make the right decision and vote for @DKennedy_UUP and @stjnicholson!! #ae16 #uup https…",FALSE,0,NA,2016-05-05 07:01:25,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ghampton2016,6,TRUE,FALSE,NA,NA
"No, I can't go to vote in my dressing gown - it isn't even green.  Am just too excited about our eighteen @GreenPartyNI candidates #ae16",FALSE,14,NA,2016-05-05 07:01:18,FALSE,NA,7.28117E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",decombustion,1,FALSE,FALSE,NA,NA
"Today, I'll be #OwningOurFuture and voting in #AE16",FALSE,2,NA,2016-05-05 07:01:12,FALSE,NA,7.28117E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",abra_cagillian,1,FALSE,FALSE,NA,NA
Best of luck to @uuponline candidates today! #AE16 #Letsmakeitwork,FALSE,5,NA,2016-05-05 07:01:02,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ghampton2016,3,FALSE,FALSE,NA,NA
1 hour gone 14 to go :-)  vote Sinn Féin #ae16,FALSE,1,NA,2016-05-05 07:00:52,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jjnorthbelfast,0,FALSE,FALSE,NA,NA
Most effective way to use your transferrable vote is to vote for EVERYONE (little guys first) #ae16 https://t.co/d11BbrXtcS,FALSE,2,NA,2016-05-05 07:00:26,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",caitdocmorgan,2,FALSE,FALSE,NA,NA
RT @SDLPlgbt: Polls are open! Make sure vote today! #ae16 #BuildaBetterFuture https://t.co/br1krc6kxm,FALSE,0,NA,2016-05-05 07:00:14,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mpcorr,2,TRUE,FALSE,NA,NA
I’m sorry guys n gals but you are full of the same crap at every election. #ae16 you all say vote for change. Nothing changes.,FALSE,3,NA,2016-05-05 07:00:13,FALSE,NA,7.28117E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",weepete_,0,FALSE,FALSE,NA,NA
RT @Seed_Of_Liberty: If returned in great number today SF and DUP will be free to do as they please to 2019 with next elections. #ae16 choo…,FALSE,0,NA,2016-05-05 06:59:42,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WilsonPeteJ,3,TRUE,FALSE,NA,NA
RT @danobrien20: Seems strange that @rte main TV news gives much more time to endless US election contest than tomorrow's election on this…,FALSE,0,NA,2016-05-05 06:59:41,FALSE,NA,7.28117E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",r_o_farrell,35,TRUE,FALSE,NA,NA
Vote Courtney Robinson #1 #ae16,FALSE,2,NA,2016-05-05 06:59:36,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thisistheone68,1,FALSE,FALSE,NA,NA
RT @kathrynjohnston: Get out and vote Johnston #1 Glosuj na Labour #1 @LabourPartyNI @nilrc2016 #timetostand #ae16,FALSE,0,NA,2016-05-05 06:59:25,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",christinesheen1,4,TRUE,FALSE,NA,NA
If you were running a business would you pay £48K plus allowances for one of these? #ae16 seriously?,FALSE,0,NA,2016-05-05 06:59:15,FALSE,NA,7.28117E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",weepete_,0,FALSE,FALSE,NA,NA
RT @Seed_Of_Liberty: If returned in great number today SF and DUP will be free to do as they please to 2019 with next elections. #ae16 choo…,FALSE,0,NA,2016-05-05 06:58:31,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neil4ebelfast,3,TRUE,FALSE,NA,NA
Get out and vote Johnston #1 Glosuj na Labour #1 @LabourPartyNI @nilrc2016 #timetostand #ae16,FALSE,2,NA,2016-05-05 06:58:18,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kathrynjohnston,4,FALSE,FALSE,NA,NA
"RT @ornayoung: Elections are proof that social media is an echo chamber. Every 2nd post is ""I'm voting"" #AE16 , yet downward trends in turn…",FALSE,0,NA,2016-05-05 06:58:13,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DM_Roberts,8,TRUE,FALSE,NA,NA
Lots of politicians tweeting about a great future. Where have they been? Sure I’ve heard all this crap before? #ae16,FALSE,3,NA,2016-05-05 06:58:10,FALSE,NA,7.28117E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",weepete_,0,FALSE,FALSE,NA,NA
"RT @BenMallon_NI: Democratic duty done! Vote early, vote often, vote DUP! <ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> #AE16 #AF4FM",FALSE,0,NA,2016-05-05 06:57:56,FALSE,NA,7.28117E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maz240708,3,TRUE,FALSE,NA,NA
RT @Andy_Wilson1: The last Roy Beggs campaign leaflets have been delivered in Newtownabbey #Beggs1 #StepsToChange #ae16 #UUP123 https://t.c…,FALSE,0,NA,2016-05-05 06:57:51,FALSE,NA,7.28116E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",redgirlang,5,TRUE,FALSE,NA,NA
Sun is out for #ae16. @RobinNewton4MLA @sammydouglasdup &amp; @Joanne_Bunting getting my vote :) @duponline #AF4FM,FALSE,6,NA,2016-05-05 06:57:44,FALSE,NA,7.28116E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GRobinsonDUP,4,FALSE,FALSE,NA,NA
If returned in great number today SF and DUP will be free to do as they please to 2019 with next elections. #ae16 choose wisely,FALSE,3,NA,2016-05-05 06:57:41,FALSE,NA,7.28116E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Seed_Of_Liberty,3,FALSE,FALSE,NA,NA
"Elections are proof that social media is an echo chamber. Every 2nd post is ""I'm voting"" #AE16 , yet downward trends in turnout yr on yr!",FALSE,19,NA,2016-05-05 06:57:20,FALSE,NA,7.28116E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ornayoung,8,FALSE,FALSE,NA,NA
NI folks please please vote today. Use it wisely.  Think about education and health. #useyourvote #ae16 https://t.co/7YB0ZDSiyb,FALSE,1,NA,2016-05-05 06:57:05,FALSE,NA,7.28116E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",he4therw4t5on,0,FALSE,FALSE,NA,NA
RT @PurlsofColour: Listen to @kathrynjohnston about Corporation Tax: https://t.co/9AdiAlT4Hp #ae16 #timetostand @nilrc2016,FALSE,0,NA,2016-05-05 06:56:51,FALSE,NA,7.28116E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kathrynjohnston,3,TRUE,FALSE,NA,NA
Happy national sheep day everyone! #ae16 https://t.co/TzwUrbmsuB,FALSE,0,NA,2016-05-05 06:56:50,FALSE,NA,7.28116E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",weepete_,1,FALSE,FALSE,NA,NA
