OA_CODE,SA2011,weight
95LL020009,N00002181,0.9999999351785984
95LL020010,N00002182,0.9999999678308619
95LL030001,N00002188,0.9999996401888656
95LL030002,N00002189,0.9999997093881999
95LL030003,N00002190,0.9999997004452124
95LL030004,N00002191,0.9999996316010388
95LL030005,N00002192,0.9999999533473404
95LL030006,N00002193,0.9999996583937962
95LL030007,N00002194,0.9999996543566307
95LL030008,N00002195,0.9999999653355001
95LL040001,N00002196,0.9999999625453677
95LL040002,N00002197,0.999999948621533
95LL040003,N00002198,0.9999997544951517
95LL040004,N00002199,0.9999997326804408
95LL040005,N00002200,0.9999997898677303
95LL040006,N00002201,0.9999996215587773
95LL040007,N00002202,0.9999998452626165
95LL050001,N00002206,0.9999998861970554
95LL050002,N00002203,0.9999999999999996
95LL050003,N00002203,0.999999946695453
95LL050004,N00002203,0.9999999499178306
95LL050005,N00002204,0.9999999602629019
95LL050006,N00002207,0.9999999301704234
95LL050007,N00002208,0.9999999556318224
95LL050008,N00002209,0.9999997851046029
95LL050009,N00002210,0.9999999569992252
95LL050010,N00002205,0.9999999183643404
95LL060001,N00002215,0.9999995391526544
95LL060002,N00002216,0.9999998742457762
95LL060003,N00002211,0.9999998899176268
95LL060004,N00002217,0.9999996780922614
95LL060005,N00002218,0.9999995722908761
95LL060006,N00002219,0.9999998385929659
95LL060007,N00002212,0.9999998830677358
95LL060008,N00002220,0.9999997081528101
95LL060009,N00002213,0.9999999645234434
95LL060009,N00000419,1.4001625399783092e-06
95LL060010,N00002214,0.9999998402282502
95LL060011,N00002213,0.9999999961382683
95LL070001,N00002221,0.9999996003138184
95LL070002,N00002222,0.9999997976557452
95LL070003,N00002223,0.9999995262730186
95LL070004,N00002224,0.9999995390378088
95LL070005,N00002225,0.9999997996814883
95LL070006,N00002226,0.9999995979065053
95LL070007,N00002227,0.9999996676053939
95LL070008,N00002228,0.9999997523235679
95LL080001,N00002229,0.9999998657287662
95LL080002,N00002232,0.9999998703417862
95LL080003,N00002233,0.9999998146053235
95LL080004,N00002234,0.9999998024361741
95LL080005,N00002232,0.9999998883239252
95LL080006,N00002235,0.9999997628126408
95LL080007,N00002230,0.9999997365180407
95LL080008,N00002231,0.9999997345131063
95LL080009,N00002229,0.9999998379089274
95LL090001,N00002236,0.999999667191345
95LL090002,N00002240,0.9999997066201408
95LL090003,N00002236,0.9999998747027327
95LL090004,N00002241,0.9999997260202792
95LL090005,N00002236,0.9999998783402071
95LL090006,N00002242,0.9999996978330881
95LL090007,N00002237,0.9999996703398836
95LL090008,N00002238,0.9999996167609075
95LL090009,N00002239,0.9999993575293751
95LL090010,N00002243,0.9999997448370823
95LL090011,N00002244,0.9999998864231233
95LL090012,N00002245,0.9999996400649547
95LL100001,N00002246,0.9999999037477548
95LL100002,N00002247,0.9999999341589674
95LL100003,N00002248,0.9999999499824589
95LL100004,N00002252,0.9999999902510162
95LL100005,N00002253,0.9999999714597506
95LL100006,N00002254,0.9999999648903545
95LL100007,N00002249,0.9999999390245002
95LL100008,N00002250,0.9999998424652947
95LL100009,N00002251,0.9999997127703377
95LL100010,N00002252,0.9999999621334104
95LL100011,N00002255,0.9999999566523345
95LL110001,N00002260,0.9999999470681465
95LL110001,N00000801,1.719553984599789e-06
95LL110001,N00000792,1.1766579198898685e-06
95LL110002,N00002261,0.9999999567039557
95LL110003,N00002256,0.9999999588322656
95LL110004,N00002262,0.9999999672615812
95LL110005,N00002263,0.9999999504130919
95LL110006,N00002257,0.9999997220655323
95LL110007,N00002258,0.9999999539411654
95LL110008,N00002259,0.9999996833431638
95LL120001,N00002264,0.999999780215864
95LL120002,N00002265,0.9999997943780689
95LL120003,N00002269,0.9999998720862716
95LL120004,N00002270,0.9999997682154377
95LL120005,N00002271,0.9999997519832914
95LL120006,N00002272,0.999999670920873
95LL120007,N00002266,0.999999908840898
95LL120008,N00002267,0.9999998928060346
95LL120009,N00002268,0.9999998868311648
95LL130001,N00002273,0.9999999012269147
95LL130002,N00002274,0.9999999381266558
95LL130003,N00002275,0.999999783677792
95LL130004,N00002277,0.9999998704154954
95LL130005,N00002278,0.999999895587194
95LL130006,N00002276,0.9999998216533178
95LL130007,N00002279,0.9999997293943345
95LL130008,N00002280,0.9999997883515228
95LL130009,N00002278,0.9999996695646977
95LL140001,N00002285,0.9999996531154222
95LL140002,N00002286,0.9999996924986875
95LL140003,N00002287,0.9999997033963554
95LL140004,N00002281,0.9999997721275465
95LL140005,N00002288,0.9999995977261611
95LL140006,N00002282,0.9999996984470729
95LL140007,N00002283,0.9999996488342335
95LL140008,N00002284,0.9999995335756083
95LL150001,N00002289,0.9999996759257348
95LL150002,N00002293,0.9999996439687749
95LL150003,N00002294,0.9999997584976783
95LL150004,N00002290,0.9999998591894514
95LL150005,N00002295,0.9999997425387909
95LL150006,N00002296,0.9999996189708878
95LL150007,N00002297,0.9999997864902476
95LL150008,N00002291,0.9999999459601416
95LL150009,N00002290,0.9999996107071567
95LL150010,N00002292,0.9999998126448367
95LL150011,N00002291,0.9999998629067477
95LL160001,N00002298,0.9999998063833948
95LL160002,N00002299,0.9999998641452287
95LL160003,N00002300,0.9999999536309109
95LL160004,N00002301,0.9999998648539707
95LL160005,N00002302,0.9999998824421842
95LL160006,N00002303,0.9999999489224407
95LL160007,N00002304,0.9999997959486576
95LL160008,N00002305,0.9999998689908378
95LL160009,N00002306,0.9999999631166799
95LL160010,N00002306,0.9999999306299284
95LL160011,N00002307,0.9999999664816019
95LL170001,N00002308,0.9999995849470139
95LL170002,N00002309,0.9999994956685623
95LL170003,N00002310,0.9999993322842888
95LL170004,N00002311,0.9999996046554571
95LL170005,N00002312,0.9999996519952684
95LL170006,N00002313,0.9999998437987682
95LL170007,N00002314,0.9999998345027645
95LL170008,N00002315,0.9999997070075939
95LL170009,N00002316,0.9999997171343576
95LL180001,N00002317,0.9999996165679088
95LL180002,N00002318,0.9999997434010716
95LL180003,N00002319,0.9999998630487219
95LL180004,N00002322,0.9999998456617065
95LL180005,N00002323,0.9999997397015566
95LL180006,N00002324,0.9999996477776522
95LL180007,N00002325,0.9999999249733864
95LL180008,N00002320,0.9999997943273806
95LL180009,N00002321,0.9999996461742233
95LL190001,N00002326,0.9999997833156428
95LL190002,N00002327,0.9999999336287156
95LL190003,N00002327,0.9999999042448436
95LL190004,N00002330,0.9999999419730287
95LL190005,N00002328,0.9999998210203217
95LL190006,N00002329,0.999999634497029
95LL190007,N00002331,0.9999999595186615
95LL190008,N00002332,0.9999997961663348
95LL190009,N00002333,0.9999998924660771
95LL190010,N00002334,0.9999997171828277
95LL190011,N00002335,0.9999999547387343
95LL200001,N00002336,0.9999996984235329
95LL200002,N00002337,0.9999996619446383
95LL200003,N00002338,0.9999996114150987
95LL200004,N00002339,0.9999997959677078
95LL200005,N00002340,0.9999996548546358
95LL200006,N00002341,0.9999998408577043
95LL200007,N00002342,0.9999995225234964
95LL200008,N00002343,0.9999997496452331
95LL210001,N00002344,0.9999998167275793
95LL210002,N00002345,0.999999827526414
95LL210003,N00002346,0.9999995512870354
95LL210004,N00002347,0.9999999097429157
95LL210005,N00002347,0.9999996873401708
95LL210006,N00002348,0.9999997776463614
95LL210007,N00002349,0.9999996782609777
95LL210008,N00002350,0.9999996454183101
95LL210009,N00002351,0.9999999421399615
95LL210010,N00002352,0.9999997700013166
95LL220001,N00002353,0.9999998943325433
95LL220002,N00002354,0.9999998165671904
95LL220003,N00002355,0.9999995122152928
95LL220004,N00002356,0.9999998656590241
95LL220005,N00002353,0.9999998800014861
95LL220006,N00002357,0.9999995698871399
95LL220007,N00002358,0.9999996120034503
95LL220008,N00002359,0.99999963034537
95LL230001,N00002360,0.9999997444294939
95LL230002,N00002361,0.9999997117896583
95LL230003,N00002362,0.9999995831677531
95LL230004,N00002363,0.9999997061935333
95LL230005,N00002364,0.9999995320172378
95LL230006,N00002365,0.9999996225042483
95LL230007,N00002366,0.9999995649733932
95LL230008,N00002367,0.99999980261344
95LL240001,N00002368,0.9999999694566687
95LL240002,N00002372,0.9999999663756195
95LL240003,N00002369,0.999999958216672
95LL240004,N00002370,0.9999999628650214
95LL240005,N00002373,0.9999999753425626
95LL240006,N00002374,0.9999999263703555
95LL240007,N00002375,0.9999999698318479
95LL240008,N00002371,0.9999999623880478
95LL250001,N00002381,0.9999998088562617
95LL250002,N00002376,0.9999999578891138
95LL250003,N00002377,0.9999999201657714
95LL250004,N00002382,0.9999997686671224
95LL250005,N00002378,0.9999999151206096
95LL250006,N00002379,0.9999998764340302
95LL250007,N00002383,0.9999998259582029
95LL250008,N00002380,0.9999999447613775
95LL250009,N00002384,0.9999997928085909
95LL250010,N00002385,0.9999997542527107
95LL260001,N00002386,0.9999997950975413
95LL260002,N00002387,0.9999997558791098
95LL260003,N00002387,0.9999998942352808
95LL260004,N00002388,0.9999995767260553
95LL260005,N00002391,0.9999998937688936
95LL260006,N00002392,0.9999997491268824
95LL260007,N00002393,0.9999998162003088
95LL260008,N00002394,0.99999975492385
95LL260009,N00002395,0.9999996118385934
95LL260010,N00002389,0.9999997749283328
95LL260011,N00002390,0.9999996228149004
95MM010001,N00002403,0.999999819779949
95MM010002,N00002404,0.9999998752839021
95MM010003,N00002404,0.9999999323679662
95MM010004,N00002405,0.9999999206277499
95MM010005,N00002396,0.9999998374455068
95MM010006,N00002397,0.9999997331266276
95MM010007,N00002398,0.9999997672219149
95MM010008,N00002399,0.9999996807989403
95MM010009,N00002401,0.9999999591618344
95MM010010,N00002401,0.9999999077450752
95MM010011,N00002400,0.9999999014072489
95MM010012,N00002402,0.9999998550019238
95MM010013,N00002404,0.9999999999999998
95MM020001,N00002406,0.999999911199033
95MM020002,N00002407,0.9999997801662818
95MM020003,N00002411,0.9999999231091843
95MM020004,N00002412,0.9999998840900045
95MM020005,N00002413,0.9999997883554309
95MM020006,N00002414,0.999999747703954
95MM020007,N00002415,0.9999997863873253
95MM020008,N00002408,0.9999998934926293
95MM020009,N00002409,0.9999995940987587
95MM020010,N00002410,0.9999994473325059
95MM030001,N00002416,0.9999999773498708
95MM030001,N00003191,1.11377444610521e-05
95MM030002,N00002417,0.9999999490232456
95MM030003,N00002418,0.9999999844595172
95MM030003,N00004472,1.5716639765078015e-05
95MM030004,N00002419,0.9999999648514626
95MM030005,N00002420,0.9999999811428126
95MM030006,N00002421,0.9999999698720308
95MM030006,N00004472,5.973021877350737e-06
95MM030007,N00002422,0.9999999854737153
95MM040001,N00002423,0.9999997247097752
95MM040002,N00002424,0.9999997020010609
95MM040003,N00002425,0.9999997157770478
95MM040004,N00002426,0.9999997602309659
95MM040005,N00002427,0.9999997058772728
95MM040006,N00002428,0.9999997364604014
95MM040007,N00002429,0.9999996517988214
95MM050001,N00002430,0.999999707317241
95MM050002,N00002431,0.9999998571448243
95MM050003,N00002432,0.9999996909496719
95MM050004,N00002433,0.9999997866499785
95MM050005,N00002434,0.9999996671452437
95MM050006,N00002431,0.9999998022155568
95MM050007,N00002435,0.9999997354967755
95MM050008,N00002431,0.9999999055395199
95MM060001,N00002436,0.9999998131459837
95MM060002,N00002437,0.9999998770983927
95MM060003,N00002440,0.9999997307800708
95MM060004,N00002438,0.9999997923803651
95MM060005,N00002441,0.9999996229392668
95MM060006,N00002439,0.9999997818943956
95MM060007,N00002442,0.999999859682032
95MM060008,N00002443,0.9999997536192502
95MM070001,N00002444,0.9999998838753987
95MM070002,N00002445,0.9999998982516846
95MM070003,N00002444,0.9999995285834585
95MM070004,N00002446,0.9999997270516655
95MM070005,N00002447,0.999999663523381
95MM070006,N00002448,0.9999997512558866
95MM070007,N00002449,0.9999998245424708
95MM070008,N00002450,0.9999996881189641
95MM070009,N00002444,0.9999999485850241
95MM080001,N00002451,0.999999870018865
95MM080002,N00002451,0.9999996511078297
95MM080003,N00002452,0.9999998411102645
95MM080004,N00002453,0.9999997358097934
95MM080005,N00002454,0.9999998576349574
95MM080006,N00002455,0.9999997779337055
95MM080007,N00002456,0.9999998161862227
95MM080008,N00002457,0.9999998463706832
95MM090001,N00002458,0.9999998792238879
95MM090002,N00002461,0.9999999842227757
95MM090003,N00002462,0.9999999862045482
95MM090004,N00002463,0.9999999590456813
95MM090005,N00002464,0.9999999769038806
95MM090006,N00002459,0.9999999960791606
95MM090007,N00002459,0.9999999511593217
95MM090008,N00002460,0.9999999396152209
95MM100001,N00002465,0.9999999366036241
95MM100002,N00002466,0.9999997682300037
95MM100003,N00002465,0.9999998400478877
95MM100004,N00002468,0.9999998253523515
95MM100005,N00002469,0.9999998565878977
95MM100006,N00002470,0.9999997105869972
95MM100007,N00002469,0.9999998272643095
95MM100008,N00002467,0.9999996894000307
95MM110001,N00002471,0.9999998889682038
95MM110002,N00002472,0.9999997042392668
95MM110003,N00002473,0.9999996839086883
95MM110004,N00002474,0.9999998351385524
95MM110005,N00002475,0.999999614007466
95MM110006,N00002476,0.9999997349070151
95MM120001,N00002477,0.9999999646051237
95MM120002,N00002481,0.9999997662485571
95MM120003,N00002478,0.9999999372415795
95MM120004,N00002482,0.9999997221191476
95MM120005,N00002483,0.9999997521676343
95MM120006,N00002484,0.9999997621368805
95MM120007,N00002485,0.9999997787569864
95MM120008,N00002486,0.9999998034786981
95MM120009,N00002487,0.9999997579902254
95MM120010,N00002488,0.9999998497264547
95MM120011,N00002479,0.9999999756654044
95MM120012,N00002480,0.9999999826897191
95MM130001,N00002501,0.9999999348150054
95MM130002,N00002489,0.9999999234319492
95MM130003,N00002501,0.999999854684553
95MM130004,N00002501,0.9999999416482267
95MM130005,N00002502,0.9999998788405552
95MM130006,N00002489,0.9999998944005422
95MM130007,N00002498,0.9999999360836958
95MM130008,N00002499,0.9999999401071953
95MM130009,N00002500,0.9999997589231951
95MM130010,N00002495,0.9999998439123585
95MM130011,N00002495,0.9999997339640668
95MM130012,N00002498,0.9999999040195527
95MM130013,N00002496,0.9999996760132864
95MM130014,N00002497,0.999999816216731
95MM130015,N00002491,0.9999998096328173
95MM130016,N00002492,0.9999997909485376
95MM130017,N00002493,0.9999996809427044
95MM130018,N00002494,0.9999997064841583
95MM130019,N00002490,0.9999999459636483
95MM140001,N00002503,1.0000000000000007
95MM140002,N00002503,0.9999999329952859
95MM140003,N00002504,0.9999997993766622
95MM140004,N00002505,0.999999754433777
95MM140005,N00002506,0.9999996279059108
95MM140006,N00002507,0.9999998155601086
95MM140007,N00002508,0.9999998604551623
95MM140008,N00002509,0.9999996493335094
95MM140009,N00002510,0.9999997732205513
95MM140010,N00002511,0.9999995057868385
95MM150001,N00002512,0.999999919767999
95MM150002,N00002512,0.9999999540692909
95MM150003,N00002516,0.9999999739917594
95MM150003,N00003207,5.391390152018113e-06
95MM150004,N00002513,0.9999999617132094
95MM150005,N00002517,0.9999998059369906
95MM150006,N00002518,0.9999998989699046
95MM150007,N00002519,0.9999997585573038
95MM150008,N00002514,0.9999999501249653
95MM150009,N00002520,0.9999998085633091
95MM150010,N00002520,0.9999998346249568
95MM150011,N00002515,0.9999999834740096
95MM160001,N00002525,0.9999999870060928
95MM160002,N00002525,0.9999999823272313
95MM160003,N00002521,0.9999999160258493
95MM160004,N00002522,0.9999997632746457
95MM160005,N00002523,0.9999998367505675
95MM160006,N00002524,0.9999997569204453
95MM160007,N00002521,0.9999999491750668
95MM160008,N00002526,0.9999999679852716
95MM160009,N00002527,0.9999999292277328
95MM170001,N00002528,0.9999995126135036
95MM170002,N00002529,0.999999761885585
95MM170003,N00002530,0.9999997393796672
95MM170004,N00002533,0.9999997335604014
95MM170005,N00002533,0.9999998277295262
95MM170006,N00002531,0.9999997788748921
95MM170007,N00002534,0.9999998293238154
95MM170008,N00002535,0.9999998351045261
95MM170009,N00002533,0.9999998344225247
95MM170010,N00002532,0.9999997944616404
95MM180001,N00002536,0.9999999793182294
95MM180002,N00002537,0.9999999862151654
95MM180003,N00002537,0.999999982458604
95MM180004,N00002538,0.9999999622979864
95MM180005,N00002539,0.9999998691969593
95MM180006,N00002537,0.9999999797620902
95MM180007,N00002540,0.9999999611702469
95MM180008,N00002540,0.9999999152150272
95MM180009,N00002540,0.9999999587071012
95MM190001,N00002543,0.999999520557456
95MM190002,N00002544,0.9999997610443534
95MM190003,N00002541,0.9999999044019613
95MM190004,N00002542,0.9999997644250853
95MM190005,N00002541,0.9999999999999998
95MM190006,N00002541,0.9999998347778082
95MM190007,N00002541,0.9999997873061938
95MM190008,N00002545,0.9999997670212236
95MM190009,N00002544,0.9999998909911146
95MM190010,N00002546,0.9999997522393994
95MM200001,N00002549,0.9999997777948717
95MM200002,N00002550,0.9999996564570525
95MM200003,N00002551,0.9999997155671684
95MM200004,N00002552,0.9999997972626705
95MM200005,N00002553,0.999999654132063
95MM200006,N00002554,0.9999998607529711
95MM200007,N00002547,0.9999999001847373
95MM200008,N00002548,0.9999998952407528
95MM200009,N00002548,0.999999739956362
95MM200010,N00002547,0.9999999626841106
95MM200011,N00002547,0.9999997477078368
95MM200012,N00002547,0.999999691431335
95MM210001,N00002560,0.9999999272612099
95MM210002,N00002555,0.9999998047469372
95MM210003,N00002556,0.9999997213377058
95MM210004,N00002557,0.9999998326283623
95MM210005,N00002561,0.9999999381110268
95MM210006,N00002562,0.9999999096816085
95MM210007,N00002563,0.999999884936269
95MM210008,N00002564,0.9999999160780034
95MM210009,N00002558,0.9999996973630411
95MM210010,N00002559,0.999999797098987
95MM220001,N00002565,0.9999996846159643
95MM220002,N00002569,0.9999998660027463
95MM220003,N00002566,0.9999999092960605
95MM220004,N00002570,0.9999998993872905
95MM220005,N00002567,0.9999998592936953
95MM220006,N00002571,0.9999998243148115
95MM220007,N00002568,0.9999997370350622
95MM220008,N00002572,0.999999818383557
95MM230001,N00002573,0.9999997239210493
95MM230002,N00002574,0.9999996708740853
95MM230003,N00002575,0.999999821745408
95MM230004,N00002576,0.999999858573299
95MM230005,N00002577,0.9999997910172903
95MM230006,N00002577,0.999999680910055
95MM230007,N00002578,0.9999996743032664
95MM230008,N00002576,0.9999996798596751
95MM240001,N00002579,0.9999996602279325
95MM240002,N00002580,0.9999996647189676
95MM240003,N00002581,0.9999997721086828
95MM240004,N00002582,0.9999999699443279
95MM240005,N00002582,0.9999999790707279
95MM240006,N00002582,0.9999997807364026
95MM240007,N00002582,0.999999744756208
95MM250001,N00002590,0.9999999772786766
95MM250002,N00002591,0.9999999299260758
95MM250003,N00002590,0.9999999999999997
95MM250004,N00002590,0.9999997909680753
95MM250005,N00002587,0.9999998638632733
95MM250006,N00002587,0.9999998441426536
95MM250007,N00002592,0.9999998075122473
95MM250008,N00002593,0.999999858192568
95MM250009,N00002588,0.9999997513511555
95MM250010,N00002591,0.9999996504477922
95MM250011,N00002583,0.9999996085705903
95MM250012,N00002584,0.9999996789539491
95MM250013,N00002585,0.9999997609433343
95MM250014,N00002586,0.999999822037607
95MM250015,N00002589,0.9999997461187411
95MM250016,N00002590,0.9999999581799361
95MM260001,N00002594,0.9999995926174357
95MM260002,N00002599,0.9999998946350401
95MM260003,N00002595,0.9999998558456746
95MM260004,N00002596,0.9999998145587496
95MM260005,N00002597,0.9999997244130535
95MM260006,N00002600,0.9999997320624937
95MM260007,N00002601,0.999999701373249
95MM260008,N00002602,0.9999998389169323
95MM260009,N00002598,0.9999996655423294
95MM270001,N00002603,0.9999999226131681
95MM270002,N00002604,0.9999998621353924
95MM270003,N00002603,0.9999999354436107
95MM270004,N00002603,0.99999979930036
95MM270005,N00002605,0.9999996995608522
95MM270006,N00002606,0.9999996051681891
95MM270007,N00002607,0.9999996324742039
95MM270008,N00002603,0.9999997785715311
95MM270009,N00002608,0.9999998453644677
95MM270010,N00002609,0.9999998186419993
95MM270011,N00002610,0.999999703775475
95MM270012,N00002611,0.9999995777364022
95MM270013,N00002612,0.9999996976307541
95MM280001,N00002613,0.9999999637860706
95MM280002,N00002613,0.9999998703223845
95MM280003,N00002614,0.999999460093188
95MM280004,N00002613,0.9999994735164839
95MM280005,N00002615,0.999999733729744
95MM280006,N00002616,0.9999995503194512
95MM280007,N00002617,0.9999998388412028
95MM280008,N00002618,0.9999998647306595
95MM290001,N00002619,0.9999998142009859
95MM290002,N00002619,0.9999996948754917
95MM290003,N00002620,0.9999997572068478
95MM290004,N00002621,0.9999996696494416
95MM290005,N00002622,0.9999998468268048
95MM290006,N00002623,0.9999997628935909
95MM290007,N00002624,0.999999636775342
95MM290008,N00002625,0.9999996610682559
95MM290009,N00002626,0.9999998876691548
95MM300001,N00002627,0.9999995207042008
95MM300002,N00002628,0.9999997095074957
95MM300003,N00002628,0.9999997072729427
95MM300004,N00002629,0.9999996395628556
95MM300005,N00002630,0.9999997962655405
95MM300006,N00002631,0.9999995219601627
95MM300007,N00002628,0.9999997937545313
95NN010001,N00002632,0.9999998807513886
95NN010002,N00002636,0.9999999362831868
95NN010003,N00002633,0.9999997051653804
95NN010004,N00002634,0.9999999158176857
95NN010005,N00002635,0.9999998244992991
95NN010006,N00002637,0.9999999767056201
95NN010007,N00002638,0.9999999724334435
95NN010008,N00002639,0.9999999314801858
95NN020001,N00002640,0.9999997656240299
95NN020002,N00002641,0.9999998973074851
95NN020003,N00002642,0.9999998525709913
95NN020004,N00002643,0.9999999269909048
95NN020005,N00002644,0.999999698025692
95NN020006,N00002645,0.9999997495589653
95NN030001,N00002649,0.9999999565749462
95NN030002,N00002650,0.9999998120177527
95NN030003,N00002646,0.9999998249076602
95NN030004,N00002651,0.9999998157210509
95NN030005,N00002647,0.999999884807314
95NN030006,N00002652,0.9999997256755947
95NN030007,N00002647,0.9999998018783735
95NN030008,N00002648,0.9999998015880914
95NN040001,N00002653,0.9999998623647972
95NN040002,N00002654,0.9999998919010546
95NN040003,N00002655,0.9999996720035529
95NN040004,N00002656,0.9999998307629688
95NN040005,N00002657,0.9999998295279601
95NN040006,N00002658,0.9999999511796239
95NN040007,N00002659,0.9999997140502735
95NN050001,N00002660,0.9999999304713125
95NN050002,N00002661,0.9999998848166248
95NN050003,N00002662,0.9999997552798533
95NN050004,N00002663,0.9999997392089852
95NN050005,N00002664,0.9999998295150121
95NN050006,N00002661,0.9999997526424573
95NN050007,N00002665,0.9999997154062218
95NN050008,N00002666,0.9999998149640328
95NN060001,N00002669,0.9999999769632758
95NN060001,N00000726,1.3877778097706439e-06
95NN060002,N00002670,0.9999999753903505
95NN060003,N00002670,0.9999999720287164
95NN060004,N00002667,0.9999998784013525
95NN060005,N00002670,0.9999999524036978
95NN060006,N00002667,0.9999997458276798
95NN060007,N00002668,0.9999998416039233
95NN060008,N00002667,0.9999998137615486
95NN070001,N00002673,0.9999999658564329
95NN070002,N00002673,0.9999999507745932
95NN070003,N00002673,0.9999998789515587
95NN070004,N00002671,0.9999997970551899
95NN070005,N00002671,0.9999999020534955
95NN070006,N00002672,0.9999997131030721
95NN070007,N00002671,0.9999998909584736
95NN070008,N00002674,0.9999996688153197
95NN070009,N00002673,0.9999999750270686
95NN080001,N00002675,0.9999999483509269
95NN080002,N00002676,0.9999999301862497
95NN080003,N00002678,0.9999998838439693
95NN080004,N00002676,0.999999865874204
95NN080005,N00002677,0.9999999654690018
95NN080006,N00002679,0.9999997568076463
95NN080007,N00002680,0.9999999612785646
95NN080008,N00002681,0.999999965999819
95NN090001,N00002682,0.9999999408782648
95NN090001,N00000132,7.0408321145128e-06
95NN090001,N00000255,1.0510169924214065e-06
95NN090002,N00002683,0.9999999597585577
95NN090002,N00000255,1.5456484376296628e-06
95NN090003,N00002684,0.9999999679962253
95NN090003,N00000132,1.4330346276323832e-06
95NN090004,N00002686,0.9999999577284333
95NN090005,N00002685,0.9999999646079418
95NN090006,N00002687,0.9999999450563836
95NN090007,N00002688,0.9999999739981223
95NN090008,N00002689,0.9999998171770103
95NN100001,N00002695,0.999999712765202
95NN100002,N00002690,0.9999998066447057
95NN100003,N00002691,0.999999733297103
95NN100004,N00002696,0.9999997701732903
95NN100005,N00002697,0.9999997260285438
95NN100006,N00002692,0.9999999653096824
95NN100007,N00002693,0.9999996362190546
95NN100008,N00002694,0.9999999663112054
95NN100009,N00002698,0.9999998091939599
95NN110001,N00002703,0.9999999556697261
95NN110002,N00002699,0.9999997662873223
95NN110003,N00002704,0.9999999553160269
95NN110004,N00002700,0.9999999021140721
95NN110005,N00002701,0.9999999570261974
95NN110006,N00002705,0.9999999503037151
95NN110007,N00002706,0.999999964647991
95NN110008,N00002702,0.9999998124681607
95NN120001,N00002707,0.9999999647195208
95NN120002,N00002708,0.9999998515743712
95NN120003,N00002709,0.9999999571838561
95NN120004,N00002710,0.9999997626914072
95NN120005,N00002711,0.9999999497506198
95NN120006,N00002711,0.9999997949086653
95NN120007,N00002712,0.9999999701910828
95NN130001,N00002713,0.9999999513280896
95NN130002,N00002714,0.9999999598934404
95NN130002,N00000724,4.038072157646841e-06
95NN130003,N00002715,0.9999999546574774
95NN130004,N00002716,0.9999999019695752
95NN130005,N00002717,0.9999999764020192
95NN130006,N00002718,0.9999998805730236
95NN130007,N00002719,0.9999999554266426
95NN140001,N00002720,0.9999999535729632
95NN140002,N00002721,0.9999999672210697
95NN140003,N00002722,0.9999999759767075
95NN140004,N00002725,0.9999999704663578
95NN140005,N00002726,0.9999999748525238
95NN140006,N00002726,0.9999999765739118
95NN140007,N00002726,0.999999987120675
95NN140008,N00002723,0.9999998333365614
95NN140009,N00002724,0.9999997448224355
95NN150001,N00002727,0.9999999557079963
95NN150002,N00002728,0.9999999253878785
95NN150003,N00002728,0.9999998074127214
95NN150004,N00002729,0.9999997804611729
95NN150005,N00002730,0.9999998885036882
95NN150006,N00002731,0.9999996708482916
95NN150007,N00002732,0.9999998648801691
95NN150008,N00002733,0.9999997513665545
95NN160001,N00002738,0.999999962279673
95NN160002,N00002734,0.9999999094552403
95NN160003,N00002735,0.9999999552438601
95NN160003,N00003270,1.5819730009297465e-06
95NN160004,N00002736,0.9999999620213088
95NN160005,N00002739,0.9999999630889529
95NN160006,N00002737,0.9999999637270556
95NN160007,N00002740,0.999999961802408
95NN160008,N00002741,0.9999999559880112
95NN170001,N00002742,0.999999855755831
95NN170002,N00002743,0.9999999677811455
95NN170003,N00002744,0.9999995153283318
95NN170004,N00002745,0.9999995566900002
95NN170005,N00002746,0.9999997979471332
95NN170006,N00002747,0.9999999204698823
95NN170007,N00002748,0.9999999598103747
95NN180001,N00002749,0.9999997812159175
95NN180002,N00002753,0.999999877237017
95NN180003,N00002754,0.9999999265241452
95NN180004,N00002750,0.9999997644746901
95NN180005,N00002751,0.9999998477177842
95NN180006,N00002755,0.9999999409555299
95NN180007,N00002752,0.9999999680628507
95NN190001,N00002761,0.9999998255708304
95NN190002,N00002761,0.9999999505187743
95NN190003,N00002756,0.9999996820007117
95NN190004,N00002757,0.9999996194046216
95NN190005,N00002762,0.9999999359822729
95NN190006,N00002758,0.9999997534645685
95NN190007,N00002759,0.9999998216278112
95NN190008,N00002760,0.9999996405407661
95NN190009,N00002763,0.9999999716161416
95NN200001,N00002764,0.9999999579099409
95NN200002,N00002765,0.9999999759944327
95NN200003,N00002766,0.9999999743118169
95NN200004,N00002767,0.9999999705695687
95NN200005,N00002768,0.9999999184427149
95NN200006,N00002769,0.9999999546467264
95NN200007,N00002770,0.9999999723346535
95NN210001,N00002771,0.9999996782647684
95NN210002,N00002772,0.9999997731119818
95NN210003,N00002773,0.999999656140975
95NN210004,N00002774,0.9999998964986427
95NN210005,N00002775,0.9999998062985463
95NN210006,N00002776,0.9999997716149269
95NN210007,N00002777,0.9999997717589112
95NN210008,N00002778,0.9999997736861072
95NN220001,N00002779,0.9999999708859856
95NN220002,N00002780,0.999999854191771
95NN220003,N00002781,0.9999999600690552
95NN220004,N00002782,0.9999999633237996
95NN220005,N00002783,0.9999999700432984
95NN220006,N00002784,0.9999999682365875
95NN230001,N00002785,0.9999999833856411
