SA2011,total_pop,total_households,adults18plus,rc_pct,protestant_pct,none_relig_pct,relig_notstated_pct,none_or_notstated_pct,cb_catholic_pct,cb_protestant_pct,irish_speak_pct,econ_active_pct,unemployment_pct,owner_occ_pct,social_rent_pct,private_rent_pct,no_car_pct,llti_pct,qualified_pct,degree_pct
N00000013,251.9999460223453,124.9999732253697,214.99995394763587,30.95238095238095,53.57142857142856,,,15.476190476190474,33.73015873015873,60.71428571428571,3.6734693877551017,67.34693877551021,6.0606060606060606,71.19999999999999,7.999999999999999,20.799999999999997,31.49606299212598,20.634920634920633,61.73469387755101,13.26530612244898
N00000014,336.99994063441403,140.99997516157975,262.9999536701807,37.27810650887574,43.78698224852071,,,18.047337278106507,41.19402985074627,54.92537313432836,2.1671826625386994,65.90038314176246,5.232558139534883,72.3404255319149,27.659574468085104,0.0,28.873239436619716,19.584569732937688,52.10727969348659,6.130268199233717
N00000015,258.9999357625188,129.99996775724884,224.99994419523836,31.27413127413128,59.07335907335908,,,9.652509652509654,32.81853281853282,64.0926640926641,1.5810276679841897,58.62068965517241,5.042016806722689,53.84615384615385,43.84615384615385,2.3076923076923075,43.410852713178286,30.501930501930502,39.5,6.5
N00000016,215.9999189068214,130.9999508184889,180.99993204691978,22.685185185185187,62.5,,,14.814814814814815,25.0,71.2962962962963,1.4150943396226414,60.624999999999986,3.0927835051546393,55.725190839694655,41.984732824427475,2.2900763358778624,45.86466165413533,32.870370370370374,46.06060606060606,5.454545454545455
N00000017,310.9999113341892,121.99996521791346,210.99993984409622,0.9584664536741215,81.46964856230032,,,17.57188498402556,1.607717041800643,96.14147909967846,1.7123287671232874,64.15094339622641,9.558823529411766,39.34426229508197,58.196721311475414,2.459016393442623,43.08943089430895,19.614147909967844,46.66666666666667,5.238095238095238
N00000018,266.99994411415156,128.9999729989721,212.99995541690743,9.363295880149813,74.53183520599252,,,16.10486891385768,9.737827715355804,85.76779026217228,1.185770750988142,71.28712871287128,11.11111111111111,68.21705426356588,24.031007751937985,7.751937984496124,31.25,20.224719101123593,59.701492537313435,8.955223880597016
N00000019,306.9999094905223,122.99996373724511,233.99993101231996,0.0,85.62091503267973,,,14.379084967320262,0.9708737864077669,95.14563106796116,2.7210884353741496,64.1025641025641,8.0,56.09756097560975,39.837398373983746,4.065040650406504,35.483870967741936,28.99022801302932,43.16239316239316,4.273504273504273
N00000020,251.9998886570862,123.99994521221701,186.99991737648855,0.0,74.10358565737052,,,25.896414342629487,5.158730158730159,92.06349206349206,0.0,49.45652173913043,7.6923076923076925,29.838709677419356,67.74193548387098,2.4193548387096775,52.41935483870969,24.206349206349206,42.16216216216216,5.9459459459459465
N00000021,278.9999222246189,122.99996571192877,227.99993644162404,8.60215053763441,67.38351254480287,,,21.863799283154123,10.39426523297491,81.36200716845879,1.1278195488721803,71.68949771689498,5.095541401273885,68.29268292682926,18.699186991869922,13.008130081300813,28.45528455284553,19.35483870967742,59.72850678733032,8.597285067873305
N00000022,269.99989160863265,121.99995102315994,208.99991609705268,5.555555555555555,77.03703703703702,,,17.40740740740741,8.921933085501859,87.36059479553904,0.0,58.76288659793815,6.140350877192982,62.295081967213115,32.786885245901644,4.918032786885245,42.62295081967213,22.22222222222222,47.93814432989691,6.701030927835052
N00000023,236.99991615120632,121.99995683732983,193.99993136427858,0.0,86.86440677966102,,,13.135593220338983,0.0,98.71794871794872,0.0,53.529411764705884,3.296703296703297,49.18032786885246,48.36065573770492,2.4590163934426235,46.666666666666664,33.33333333333333,38.46153846153845,1.7751479289940832
N00000024,359.99998602886126,121.99999526533631,266.99998963807207,7.7994428969359335,82.17270194986072,,,10.027855153203342,8.86426592797784,89.19667590027701,1.1594202898550725,75.57251908396947,3.0303030303030307,93.44262295081967,0.0,6.557377049180328,4.065040650406504,14.444444444444441,72.51908396946564,24.427480916030536
N00000025,358.99998673357834,125.99999534381858,262.99999028114513,6.963788300835655,79.10863509749304,,,13.92757660167131,8.913649025069638,87.74373259052925,0.8522727272727273,64.52830188679245,1.7543859649122808,84.12698412698413,0.0,15.873015873015873,11.811023622047244,15.87743732590529,54.545454545454554,13.636363636363637
N00000026,362.9999873033843,121.99999573281785,271.99999048628246,12.672176308539946,76.5840220385675,,,10.74380165289256,14.049586776859504,81.81818181818181,0.0,74.23076923076923,3.6269430051813476,89.34426229508198,0.0,10.655737704918034,4.0650406504065035,17.355371900826444,61.153846153846146,19.23076923076923
N00000027,366.9999896792852,124.99999648477015,264.99999254771274,47.13896457765668,42.23433242506812,,,10.626702997275205,50.68119891008175,47.956403269754766,6.571428571428572,69.20152091254754,2.1978021978021975,87.20000000000002,2.4,10.399999999999999,14.400000000000002,11.444141689373298,60.45627376425856,14.068441064638785
N00000028,342.99994295780056,111.9999813739757,229.99996175012868,74.92711370262391,18.36734693877551,,,6.705539358600583,77.25947521865889,21.282798833819243,11.320754716981133,80.26315789473685,2.185792349726776,94.64285714285714,2.678571428571429,2.678571428571429,8.035714285714286,11.078717201166183,73.24561403508773,19.29824561403509
N00000029,400.99999125425194,124.9999972737693,290.9999936533349,4.25,76.0,,,19.750000000000004,6.5,88.50000000000001,0.0,68.18181818181817,2.051282051282051,86.4,0.0,13.600000000000001,3.1746031746031744,13.466334164588527,67.4825174825175,22.377622377622373
N00000030,369.9999937578209,124.9999978911557,289.99999510748125,8.108108108108107,71.89189189189189,,,20.0,10.840108401084011,84.82384823848238,0.8356545961002786,71.37809187279153,2.9702970297029707,90.4,0.0,9.600000000000001,4.0,11.351351351351353,61.130742049469966,15.194346289752648
N00000031,523.9999954780377,140.99999878321245,366.9999968329005,88.54961832061069,6.870229007633588,,,4.580152671755726,90.07633587786262,9.351145038167939,23.09236947791165,69.04109589041096,1.9841269841269844,87.94326241134752,2.8368794326241136,9.21985815602837,7.092198581560284,15.648854961832065,63.83561643835617,16.986301369863014
N00000032,402.9999784058347,131.99999292697316,266.99998569319575,54.3424317617866,32.75434243176179,,,12.903225806451614,56.96517412935323,39.800995024875625,8.201058201058203,73.28244274809161,2.083333333333333,93.18181818181817,0.0,6.818181818181818,8.208955223880597,10.173697270471463,62.977099236641216,15.267175572519086
N00000033,416.9999897099999,132.99999671805753,322.9999920295683,52.88461538461539,38.22115384615384,,,8.89423076923077,53.71702637889688,44.84412470023982,13.902439024390244,70.81967213114754,2.777777777777778,87.96992481203007,2.255639097744361,9.774436090225564,10.526315789473683,14.148681055155876,61.96721311475411,14.426229508196721
N00000034,437.99995583846567,134.9999863885682,319.99996773586537,29.680365296803654,56.16438356164384,,,14.155251141552512,32.64840182648402,65.75342465753425,5.783132530120483,74.16107382550335,1.8099547511312217,91.85185185185185,2.962962962962963,5.185185185185185,8.088235294117647,20.319634703196346,70.94594594594594,23.31081081081081
N00000035,317.9998936884037,118.99996021672968,217.99992711972328,48.74213836477987,37.73584905660377,,,13.522012578616351,54.25867507886435,45.74132492113564,8.754208754208754,53.881278538812786,10.169491525423727,45.378151260504204,47.05882352941176,7.563025210084034,40.49586776859504,23.89937106918239,46.57534246575344,8.67579908675799
N00000036,358.99992707425656,130.99997338921338,254.99994820037722,49.582172701949865,35.0974930362117,,,15.32033426183844,54.29362880886426,42.10526315789473,5.78034682080925,65.2671755725191,4.678362573099415,74.80916030534351,21.37404580152672,3.8167938931297716,14.285714285714285,15.87743732590529,59.9236641221374,14.503816793893131
N00000037,280.9999416784771,112.99997654686089,232.99995164087247,68.6832740213523,17.43772241992882,,,13.87900355871886,74.02135231316726,24.555160142348754,10.583941605839415,63.06306306306306,7.142857142857143,89.38053097345133,6.1946902654867255,4.424778761061947,11.403508771929825,24.911032028469748,54.05405405405405,12.612612612612613
N00000038,416.9999885328699,123.99999659010999,281.99999224525016,80.57553956834532,15.107913669064748,,,4.316546762589928,81.97115384615385,18.028846153846153,16.54135338345865,69.44444444444443,5.5,91.12903225806451,0.0,8.870967741935484,10.077519379844961,17.50599520383693,69.09722222222223,17.361111111111107
N00000039,1190.999800214999,414.99992616431484,792.9998636232107,76.51006741800727,14.429529990002468,,,8.80872473777809,80.11744994998097,18.288590337924504,12.804328359301799,74.02597451235071,3.859649113160684,77.83132593570808,18.072288516456755,4.096385547835177,20.6388197772475,16.204869682692685,72.63294495611323,17.380026339459228
N00000040,300.999943997389,114.9999786036536,200.9999626029076,62.79069767441861,21.926910299003325,,,15.282392026578075,72.5752508361204,27.4247491638796,4.225352112676056,60.69651741293532,9.01639344262295,41.73913043478261,52.17391304347826,6.086956521739131,36.52173913043478,19.601328903654487,52.7363184079602,3.9800995024875623
N00000041,349.9998953010815,103.99996888946421,208.99993747978866,89.11174785100287,5.157593123209169,,,5.730659025787966,91.71428571428572,7.142857142857142,10.8359133126935,73.75565610859728,4.9079754601226995,95.1923076923077,4.8076923076923075,0.0,8.49056603773585,11.714285714285714,72.39819004524887,15.83710407239819
N00000042,328.9998919904572,104.99996552886931,233.99992317862302,61.702127659574465,29.78723404255319,,,8.51063829787234,64.43768996960486,33.73860182370821,8.974358974358973,71.78423236514523,0.0,100.0,0.0,0.0,6.60377358490566,13.981762917933132,72.42798353909465,19.34156378600823
N00000043,703.9999217362526,226.9999715900625,474.9999415288339,69.13229096222821,21.621620902350717,,,9.246088135421068,73.6467244338009,25.498574667479303,11.67434727597148,76.05321583756898,5.539358310296663,80.61674141938529,11.894272310831754,7.488986269782957,19.650653836984414,17.32954486200715,67.621146425662,18.722467704437005
N00000044,281.99995229373775,106.99998189868772,203.9999654890869,63.47517730496453,25.177304964539005,,,11.347517730496453,68.32740213523132,28.469750889679716,13.3587786259542,67.8048780487805,5.0359712230215825,85.98130841121494,2.8037383177570097,11.214953271028039,14.953271028037383,14.893617021276595,55.12195121951219,9.75609756097561
N00000045,365.99998711553144,126.99999552915982,259.99999084709884,5.994550408719346,76.566757493188,,,17.43869209809264,8.493150684931507,87.12328767123287,1.7391304347826089,67.85714285714285,5.847953216374269,82.67716535433071,6.299212598425196,11.023622047244094,7.874015748031495,15.846994535519125,51.1904761904762,13.88888888888889
N00000046,360.99998911596646,123.99999626144,263.99999204048515,5.817174515235457,83.37950138504155,,,10.80332409972299,5.817174515235457,91.13573407202216,0.0,69.1119691119691,2.793296089385475,91.12903225806451,4.032258064516129,4.838709677419355,8.130081300813009,15.512465373961218,54.826254826254825,17.76061776061776
