code,name,LGD,MDM_score,MDM_rank,MDM_decile,Income Deprivation_score,Income Deprivation_rank,Employment Deprivation_score,Employment Deprivation_rank,Proximity to Services_score,Proximity to Services_rank,Crime and Disorder_score,Crime and Disorder_rank
95VV100007,Daisy hill 2,Newry & Mourne,32.3,1054,3,0.38,1230,0.14,1914,1.02,4362,47.74,526
95VV100008,Daisy hill 2,Newry & Mourne,41.15,612,2,0.46,795,0.2,983,0.44,5018,86.44,30
95VV100009,Daisy hill 2,Newry & Mourne,32.98,1023,3,0.4,1132,0.19,1145,0.59,4946,31.05,1211
95VV110001,Derryleckagh 1,Newry & Mourne,15.01,2872,6,0.2,2632,0.11,2704,4.44,940,11.17,3118
95VV110002,Derryleckagh 2,Newry & Mourne,20.54,2121,5,0.26,2073,0.13,2250,4.46,934,24.55,1671
95VV110003,Derryleckagh 1,Newry & Mourne,16.79,2575,6,0.25,2198,0.11,2789,3.01,1441,3.66,4427
95VV110004,Derryleckagh 1,Newry & Mourne,10.73,3626,8,0.16,3145,0.08,3900,4.09,1036,8.45,3556
95VV110005,Derryleckagh 1,Newry & Mourne,10.16,3731,8,0.16,3083,0.08,3692,2.26,2078,12.18,2965
95VV110006,Derryleckagh 1,Newry & Mourne,18.51,2330,5,0.29,1808,0.12,2410,2.63,1686,18.31,2245
95VV110007,Derryleckagh 2,Newry & Mourne,16.56,2622,6,0.3,1738,0.1,3089,2.45,1845,20.51,2019
95VV110008,Derryleckagh 2,Newry & Mourne,13.59,3109,7,0.16,3150,0.12,2491,2.33,1969,24.12,1714
95VV110009,Derryleckagh 2,Newry & Mourne,8.95,3947,8,0.1,3911,0.1,3238,2.52,1774,9.4,3390
95VV110010,Derryleckagh 2,Newry & Mourne,14.78,2910,6,0.2,2575,0.12,2428,2.69,1638,18.13,2274
95VV120001,Derrymore 2,Newry & Mourne,27.71,1405,3,0.43,955,0.17,1365,2.23,2117,19.74,2098
95VV120002,Derrymore 2,Newry & Mourne,22.27,1915,4,0.29,1785,0.14,1926,2.62,1690,26.19,1547
95VV120003,Derrymore 1,Newry & Mourne,37.18,786,2,0.57,413,0.18,1230,2.05,2380,26.8,1501
95VV120004,Derrymore 2,Newry & Mourne,35.79,864,2,0.46,781,0.22,686,2.12,2272,45.11,600
95VV120005,Derrymore 1,Newry & Mourne,15.24,2828,6,0.21,2499,0.08,3747,2.11,2293,27.46,1448
95VV120006,Derrymore 2,Newry & Mourne,29.68,1253,3,0.42,1041,0.15,1838,2.15,2222,43.26,668
95VV120007,Derrymore 1,Newry & Mourne,22.54,1891,4,0.27,1985,0.14,1996,2.26,2079,44.47,628
95VV120008,Derrymore 1,Newry & Mourne,52.44,264,1,0.71,135,0.2,891,1.6,3184,54.32,357
95VV130001,Donaghmore 2,Newry & Mourne,14.29,2996,6,0.19,2764,0.1,3047,3.59,1205,24.67,1660
95VV130002,Donaghmore 1,Newry & Mourne,20.34,2146,5,0.27,1984,0.14,2028,5.36,704,13.05,2848
95VV130003,Donaghmore 2,Newry & Mourne,13.95,3053,7,0.15,3237,0.1,3188,6.41,453,2.74,4604
95VV130004,Donaghmore 1,Newry & Mourne,15.5,2794,6,0.15,3263,0.11,2914,8.03,143,3.98,4359
95VV130005,Donaghmore 2,Newry & Mourne,16.77,2577,6,0.22,2429,0.1,3032,6.75,373,16.66,2422
95VV130006,Donaghmore 1,Newry & Mourne,16.13,2682,6,0.14,3412,0.12,2645,7.95,155,8.6,3527
95VV130007,Donaghmore 1,Newry & Mourne,16.59,2613,6,0.17,3026,0.14,1948,5.57,637,4.07,4340
95VV140001,Drumalane 1,Newry & Mourne,9.94,3775,8,0.09,4084,0.07,4203,1.99,2485,34.58,1041
95VV140002,Drumalane 2,Newry & Mourne,44.38,478,1,0.58,393,0.28,302,0.58,4954,47.88,520
95VV140003,Drumalane 2,Newry & Mourne,22.05,1937,4,0.27,1957,0.16,1628,0.72,4808,50.41,456
95VV140004,Drumalane 2,Newry & Mourne,13.57,3112,7,0.17,3015,0.12,2559,1.05,4309,22.24,1861
95VV140005,Drumalane 2,Newry & Mourne,9.68,3819,8,0.12,3672,0.1,3214,1.54,3317,22.11,1868
95VV140006,Drumalane 1,Newry & Mourne,22.11,1928,4,0.27,1989,0.16,1688,0.98,4435,57.41,307
95VV140007,Drumalane 1,Newry & Mourne,37.22,781,2,0.43,942,0.22,779,1.44,3533,26.81,1499
95VV140008,Drumalane 1,Newry & Mourne,24.36,1688,4,0.32,1619,0.17,1434,1.82,2759,28.54,1378
95VV150001,Drumgullion 2,Newry & Mourne,18.65,2323,5,0.26,2070,0.15,1872,1.56,3280,20.46,2021
95VV150002,Drumgullion 2,Newry & Mourne,16.52,2627,6,0.24,2254,0.13,2229,1.79,2816,17.83,2305
95VV150003,Drumgullion 1,Newry & Mourne,29.35,1282,3,0.4,1178,0.18,1319,1.24,3972,21.22,1952
95VV150004,Drumgullion 1,Newry & Mourne,40.73,628,2,0.49,691,0.24,520,1.15,4137,12.27,2949
95VV150005,Drumgullion 1,Newry & Mourne,40.6,632,2,0.44,906,0.21,796,1.09,4233,56.63,319
95VV150006,Drumgullion 1,Newry & Mourne,66.37,72,1,0.82,45,0.31,179,1.23,3992,69,154
95VV150007,Drumgullion 2,Newry & Mourne,17.1,2526,6,0.22,2475,0.13,2196,2.47,1809,29.93,1284
95VV150008,Drumgullion 2,Newry & Mourne,20.97,2069,5,0.3,1726,0.15,1786,1.58,3239,19.57,2113
95VV160001,Fathom,Newry & Mourne,15.86,2722,6,0.27,1979,0.12,2542,4.53,911,10.48,3220
95VV160002,Fathom,Newry & Mourne,15.63,2770,6,0.21,2530,0.11,2788,3.26,1319,26.72,1507
95VV160003,Fathom,Newry & Mourne,12.98,3211,7,0.2,2638,0.1,3068,2.42,1865,13.02,2854
95VV160004,Fathom,Newry & Mourne,18.21,2370,5,0.28,1882,0.1,3024,3.33,1291,18.87,2181
95VV160005,Fathom,Newry & Mourne,20.34,2148,5,0.33,1540,0.15,1718,2.09,2330,15.99,2501
95VV160006,Fathom,Newry & Mourne,15.03,2868,6,0.21,2504,0.09,3330,4.84,835,30.53,1246
95VV160007,Fathom,Newry & Mourne,27.96,1380,3,0.44,887,0.19,1115,3.36,1280,19.96,2072
95VV170001,Forkhill 2,Newry & Mourne,15.96,2708,6,0.23,2292,0.1,3175,5.68,615,9.47,3382
95VV170002,Forkhill 1,Newry & Mourne,29.47,1268,3,0.44,936,0.19,1151,4.12,1032,19.23,2144
95VV170003,Forkhill 1,Newry & Mourne,25.3,1607,4,0.4,1136,0.12,2402,2.83,1538,28.88,1351
95VV170004,Forkhill 1,Newry & Mourne,21.94,1947,4,0.28,1884,0.15,1715,5.23,734,15.67,2540
95VV170005,Forkhill 2,Newry & Mourne,16.59,2612,6,0.24,2267,0.11,2894,6.25,488,5.58,4055
95VV170006,Forkhill 2,Newry & Mourne,28.78,1324,3,0.48,732,0.12,2513,6.07,523,24.57,1669
95VV170007,Forkhill 1,Newry & Mourne,26.37,1513,4,0.43,954,0.16,1706,5.37,700,5.79,4022
95VV170008,Forkhill 2,Newry & Mourne,27.73,1400,3,0.49,690,0.15,1781,5.03,786,13.81,2758
95VV180001,Kilkeel Central 2,Newry & Mourne,13,3205,7,0.12,3710,0.08,3787,3.29,1307,7.29,3765
95VV180002,Kilkeel Central 1,Newry & Mourne,16.25,2663,6,0.28,1916,0.09,3327,3.38,1272,8.86,3487
95VV180003,Kilkeel Central 1,Newry & Mourne,9.83,3796,8,0.12,3662,0.07,3980,3.06,1416,11.85,3012
95VV180004,Kilkeel Central 1,Newry & Mourne,14.98,2877,6,0.23,2289,0.08,3628,2.09,2329,41.92,723
95VV180005,Kilkeel Central 2,Newry & Mourne,34.22,947,2,0.4,1127,0.19,1120,2.54,1753,18.21,2260
95VV180006,Kilkeel Central 1,Newry & Mourne,8.58,4012,8,0.12,3601,0.07,4152,2.26,2068,8.23,3593
95VV180007,Kilkeel Central 2,Newry & Mourne,34.14,953,2,0.39,1187,0.2,895,2.15,2229,60.84,251
95VV180008,Kilkeel Central 2,Newry & Mourne,45.08,452,1,0.49,699,0.27,345,2.42,1873,48.53,503
95VV180009,Kilkeel Central 2,Newry & Mourne,33.3,1003,2,0.37,1310,0.19,1029,1.79,2818,50.32,457
95VV180010,Kilkeel Central 1,Newry & Mourne,10.73,3623,8,0.14,3401,0.09,3374,2.26,2072,21.36,1945
95VV190001,Kilkeel South 2,Newry & Mourne,19.15,2283,5,0.25,2190,0.08,3594,2.54,1755,51.57,417
95VV190002,Kilkeel South 1,Newry & Mourne,10.27,3707,8,0.15,3293,0.07,4225,2.53,1760,14.14,2712
95VV190003,Kilkeel South 1,Newry & Mourne,20.7,2101,5,0.25,2137,0.14,2078,1.94,2567,18.07,2279
95VV190004,Kilkeel South 1,Newry & Mourne,16.71,2584,6,0.18,2791,0.11,2736,2.28,2037,17.8,2308
95VV190005,Kilkeel South 1,Newry & Mourne,27.15,1449,3,0.41,1065,0.16,1614,2.9,1493,17.34,2345
95VV190006,Kilkeel South 2,Newry & Mourne,26.44,1503,3,0.25,2163,0.17,1417,3.63,1187,11.43,3081
95VV190007,Kilkeel South 2,Newry & Mourne,29.14,1299,3,0.34,1491,0.15,1877,3.05,1420,32.85,1121
95VV190008,Kilkeel South 2,Newry & Mourne,40.59,633,2,0.54,497,0.19,1034,3.35,1286,19.96,2070
95VV200001,Lisnacree,Newry & Mourne,15.92,2712,6,0.15,3183,0.1,3180,6.78,367,5.05,4166
95VV200002,Lisnacree,Newry & Mourne,29.62,1259,3,0.3,1774,0.23,568,3.56,1210,16.95,2393
95VV200003,Lisnacree,Newry & Mourne,15.16,2843,6,0.13,3448,0.09,3388,6.32,474,43.31,667
95VV200004,Lisnacree,Newry & Mourne,18.42,2345,5,0.14,3410,0.11,2815,7.5,214,10.39,3235
95VV200005,Lisnacree,Newry & Mourne,21.67,1985,4,0.23,2314,0.12,2497,6.17,504,12.29,2946
95VV200006,Lisnacree,Newry & Mourne,19.56,2233,5,0.22,2421,0.13,2172,5.55,642,10.9,3167
95VV210001,Mayobridge 2,Newry & Mourne,9.08,3926,8,0.12,3658,0.06,4242,5.56,640,5.48,4076
95VV210002,Mayobridge 2,Newry & Mourne,16.7,2586,6,0.17,2927,0.12,2397,7.06,294,2.76,4599
95VV210003,Mayobridge 1,Newry & Mourne,21.21,2037,5,0.24,2239,0.13,2154,6.89,338,14.21,2706
95VV210004,Mayobridge 1,Newry & Mourne,18.01,2396,5,0.2,2624,0.12,2658,6.06,524,9.44,3386
95VV210005,Mayobridge 2,Newry & Mourne,12.98,3210,7,0.13,3570,0.09,3480,6.68,390,4.69,4230
95VV210006,Mayobridge 1,Newry & Mourne,23.44,1783,4,0.31,1630,0.14,1912,5.16,750,8.74,3499
95VV210007,Mayobridge 1,Newry & Mourne,21.72,1982,4,0.27,2021,0.14,2091,5.18,747,13.72,2770
95VV220001,Newtownhamilton,Newry & Mourne,17.25,2503,5,0.2,2610,0.09,3556,6.54,411,32.53,1141
95VV220002,Newtownhamilton,Newry & Mourne,20.36,2143,5,0.27,2019,0.13,2265,4.7,865,7.57,3713
95VV220003,Newtownhamilton,Newry & Mourne,21.42,2014,5,0.24,2257,0.13,2198,6.91,334,8.61,3523
95VV220004,Newtownhamilton,Newry & Mourne,22.86,1853,4,0.22,2457,0.14,1900,4.76,853,56.11,325
95VV220005,Newtownhamilton,Newry & Mourne,19.01,2290,5,0.21,2524,0.12,2515,6.12,515,11.51,3071
95VV220006,Newtownhamilton,Newry & Mourne,44.92,456,1,0.6,345,0.23,640,4.56,904,44.27,636
95VV230001,Rostrevor,Newry & Mourne,29.36,1280,3,0.44,910,0.18,1262,3.76,1136,10.86,3180
95VV230002,Rostrevor,Newry & Mourne,22.01,1941,4,0.29,1809,0.14,1974,2.94,1479,42.11,715
95VV230003,Rostrevor,Newry & Mourne,12.2,3356,7,0.17,3028,0.09,3338,3.07,1409,16.46,2450
95VV230004,Rostrevor,Newry & Mourne,17.88,2419,5,0.21,2520,0.16,1685,3.41,1263,22.67,1832
95VV230005,Rostrevor,Newry & Mourne,15.19,2836,6,0.2,2658,0.14,2098,3.19,1349,6,3990
95VV230006,Rostrevor,Newry & Mourne,10.68,3637,8,0.13,3574,0.08,3925,4.86,829,30.05,1275
95VV230007,Rostrevor,Newry & Mourne,13.1,3181,7,0.14,3314,0.12,2653,3.3,1299,44.49,627
95VV230008,Rostrevor,Newry & Mourne,13.86,3068,7,0.19,2672,0.09,3433,6.15,508,7.08,3796
95VV240001,Seaview 2,Newry & Mourne,19.5,2243,5,0.24,2264,0.13,2194,2.24,2104,22.27,1858
95VV240002,Seaview 2,Newry & Mourne,19.45,2251,5,0.33,1562,0.08,3598,1.75,2885,36.66,945
95VV240003,Seaview 2,Newry & Mourne,43.24,515,2,0.52,583,0.25,447,1.88,2658,41.67,731
95VV240004,Seaview 1,Newry & Mourne,15.82,2734,6,0.27,2017,0.1,3161,2.04,2400,29.39,1311
95VV240005,Seaview 2,Newry & Mourne,22.04,1938,4,0.3,1744,0.12,2440,2.16,2205,27.27,1461
95VV240006,Seaview 1,Newry & Mourne,9.35,3881,8,0.12,3660,0.06,4259,3.31,1294,12.6,2907
95VV240007,Seaview 1,Newry & Mourne,25.62,1577,4,0.35,1424,0.17,1334,1.74,2908,79.95,66
95VV240008,Seaview 1,Newry & Mourne,5.61,4515,9,0.06,4581,0.03,4920,2.89,1500,8.15,3604
95VV240009,Seaview 2,Newry & Mourne,24.2,1701,4,0.37,1298,0.16,1678,2.09,2326,12.52,2915
95VV250001,Silver Bridge 1,Newry & Mourne,23.41,1788,4,0.37,1324,0.12,2383,6.91,330,2.81,4588
95VV250002,Silver Bridge 2,Newry & Mourne,18.91,2300,5,0.29,1806,0.14,2058,6.53,412,4.41,4274
95VV250003,Silver Bridge 2,Newry & Mourne,18.4,2349,5,0.27,1998,0.1,3038,8.28,119,0.99,4915
95VV250004,Silver Bridge 2,Newry & Mourne,14.92,2885,6,0.21,2509,0.12,2479,5.58,635,2.45,4663
95VV250005,Silver Bridge 2,Newry & Mourne,15.02,2871,6,0.18,2838,0.13,2294,5.16,751,2.98,4558
95VV250006,Silver Bridge 1,Newry & Mourne,24.48,1681,4,0.36,1346,0.13,2156,5.97,544,10.64,3205
95VV250007,Silver Bridge 1,Newry & Mourne,28.83,1320,3,0.39,1219,0.2,922,6.75,377,3.03,4548
95VV250008,Silver Bridge 1,Newry & Mourne,38.95,691,2,0.59,377,0.22,743,5.02,789,6.12,3969
95VV260001,Spelga,Newry & Mourne,21.66,1987,4,0.17,3011,0.16,1543,5.89,560,25.5,1598
95VV260002,Spelga,Newry & Mourne,20.28,2153,5,0.21,2487,0.1,3062,8.18,132,13.7,2773
95VV260003,Spelga,Newry & Mourne,34.2,949,2,0.49,685,0.2,944,6.01,537,9.29,3407
95VV260004,Spelga,Newry & Mourne,29.13,1300,3,0.41,1089,0.17,1438,5.89,559,34.39,1049
95VV260005,Spelga,Newry & Mourne,27.26,1440,3,0.25,2122,0.19,1065,6.93,326,10.86,3177
95VV260006,Spelga,Newry & Mourne,23.82,1734,4,0.21,2492,0.16,1665,8.11,137,7.1,3793
95VV260007,Spelga,Newry & Mourne,16.48,2635,6,0.2,2619,0.11,2743,6.06,525,5.91,3995
95VV270001,St Mary's,Newry & Mourne,25.77,1566,4,0.3,1746,0.16,1707,0.73,4789,55.4,335
95VV270002,St Mary's,Newry & Mourne,30.77,1165,3,0.44,905,0.18,1291,1.1,4218,25.92,1557
95VV270003,St Mary's,Newry & Mourne,22.12,1927,4,0.26,2034,0.14,1977,1.11,4202,19.95,2073
95VV270004,St Mary's,Newry & Mourne,37.47,763,2,0.42,1022,0.2,971,1.45,3498,15.89,2516
95VV270005,St Mary's,Newry & Mourne,25.46,1593,4,0.33,1558,0.13,2155,1.98,2511,34.15,1059
95VV270006,St Mary's,Newry & Mourne,27.18,1446,3,0.4,1181,0.14,1925,1.5,3384,22.82,1822
95VV270007,St Mary's,Newry & Mourne,23.76,1743,4,0.26,2082,0.12,2516,1.84,2708,42.79,687
95VV280001,St Patrick's 1,Newry & Mourne,14.91,2886,6,0.22,2444,0.09,3563,1.02,4366,46.37,556
95VV280002,St Patrick's 1,Newry & Mourne,36.54,814,2,0.49,686,0.22,713,1.11,4195,37.11,919
95VV280003,St Patrick's 2,Newry & Mourne,32.06,1070,3,0.41,1068,0.15,1844,0.62,4922,74.35,105
95VV280004,St Patrick's 1,Newry & Mourne,9.16,3910,8,0.15,3194,0.05,4578,1.55,3307,4.18,4324
95VV280005,St Patrick's 2,Newry & Mourne,31.36,1125,3,0.44,938,0.19,1107,1,4392,25.79,1567
95VV280006,St Patrick's 1,Newry & Mourne,24.92,1647,4,0.32,1608,0.15,1712,0.83,4654,46.52,554
95VV280007,St Patrick's 2,Newry & Mourne,18.84,2310,5,0.25,2141,0.14,2101,1.34,3752,7.13,3788
95VV280008,St Patrick's 2,Newry & Mourne,25.55,1584,4,0.3,1722,0.15,1709,0.7,4846,71.36,129
95VV280009,St Patrick's 2,Newry & Mourne,24.86,1654,4,0.32,1616,0.19,1144,0.96,4465,23.94,1730
95VV280010,St Patrick's 1,Newry & Mourne,13.79,3076,7,0.15,3305,0.12,2488,1.84,2710,15.45,2574
95VV290001,Tullyhappy,Newry & Mourne,18.4,2351,5,0.17,2932,0.15,1878,6.39,460,9.02,3463
95VV290002,Tullyhappy,Newry & Mourne,21.74,1979,4,0.37,1333,0.13,2343,5.88,563,6.54,3905
95VV290003,Tullyhappy,Newry & Mourne,15.37,2812,6,0.2,2604,0.1,3079,4.58,901,12.68,2900
95VV290004,Tullyhappy,Newry & Mourne,18.15,2377,5,0.18,2844,0.15,1888,3.85,1108,19.98,2068
95VV290005,Tullyhappy,Newry & Mourne,11.57,3461,7,0.11,3789,0.06,4272,6.8,360,8.36,3573
95VV290006,Tullyhappy,Newry & Mourne,15.91,2713,6,0.12,3664,0.11,2684,7.11,283,13.48,2791
95VV290007,Tullyhappy,Newry & Mourne,15.41,2809,6,0.25,2120,0.08,3633,5.81,580,8.92,3477
95VV300001,Windsor Hill 2,Newry & Mourne,16.15,2679,6,0.28,1909,0.11,2677,1.58,3226,30.92,1224
95VV300002,Windsor Hill 2,Newry & Mourne,26.18,1535,4,0.32,1603,0.17,1451,1.91,2618,34.89,1024
95VV300003,Windsor Hill 2,Newry & Mourne,31.01,1154,3,0.43,992,0.19,1091,1.98,2504,54.33,356
95VV300004,Windsor Hill 1,Newry & Mourne,9.73,3809,8,0.12,3676,0.12,2496,2.03,2408,22.55,1843
95VV300005,Windsor Hill 1,Newry & Mourne,7.48,4191,9,0.16,3162,0.07,4054,2.09,2320,6.16,3956
95VV300006,Windsor Hill 1,Newry & Mourne,7.58,4172,9,0.11,3739,0.09,3487,1.47,3459,31.64,1187
95VV300007,Windsor Hill 1,Newry & Mourne,9.65,3822,8,0.14,3327,0.1,2987,1.76,2872,34.79,1034
95VV300008,Windsor Hill 2,Newry & Mourne,23.05,1830,4,0.29,1839,0.14,1935,1.96,2533,49.98,464
95WW010001,Abbey 1,Newtownabbey,20.82,2083,5,0.26,2057,0.16,1693,1.36,3716,25.45,1600
95WW010002,Abbey 1,Newtownabbey,5.7,4496,9,0.09,4098,0.02,4988,1.19,4060,2.17,4714
95WW010003,Abbey 1,Newtownabbey,6.77,4309,9,0.03,4830,0.05,4511,1.55,3294,45.95,576
95WW010004,Abbey 2,Newtownabbey,16.68,2591,6,0.23,2287,0.12,2595,1.24,3964,17.54,2329
95WW010005,Abbey 2,Newtownabbey,17.41,2483,5,0.24,2218,0.12,2485,1.32,3799,19.4,2132
95WW010006,Abbey 2,Newtownabbey,19.16,2282,5,0.25,2159,0.13,2348,1.46,3486,24.96,1638
95WW010007,Abbey 2,Newtownabbey,12.56,3293,7,0.18,2773,0.07,4039,1.32,3806,23.21,1799
95WW010008,Abbey 2,Newtownabbey,12.79,3243,7,0.17,2952,0.08,3797,1.39,3640,30.07,1274
95WW010009,Abbey 1,Newtownabbey,15.55,2779,6,0.24,2222,0.09,3319,1.36,3717,36,977
95WW010010,Abbey 1,Newtownabbey,26.76,1483,3,0.43,945,0.19,1074,1.28,3878,24.44,1686
95WW020001,Ballyclare North 2,Newtownabbey,29.3,1288,3,0.44,931,0.15,1899,2.11,2300,39.7,819
95WW020002,Ballyclare North 2,Newtownabbey,35.64,870,2,0.54,503,0.19,1043,2.11,2282,43.45,660
95WW020003,Ballyclare North 2,Newtownabbey,9.58,3844,8,0.14,3336,0.06,4332,2.04,2402,15.6,2556
95WW020004,Ballyclare North 1,Newtownabbey,12.87,3229,7,0.25,2188,0.05,4664,1.72,2956,18.72,2198
95WW020005,Ballyclare North 1,Newtownabbey,37.22,782,2,0.5,659,0.2,909,2.41,1881,57.52,306
95WW020006,Ballyclare North 1,Newtownabbey,5.19,4588,10,0.02,4955,0.06,4333,2.91,1491,0.16,5003
95WW020007,Ballyclare North 1,Newtownabbey,29.35,1283,3,0.43,958,0.18,1178,1.94,2571,26.43,1530
95WW020008,Ballyclare North 1,Newtownabbey,43.04,526,2,0.56,440,0.26,414,2.03,2427,45.25,596
95WW020009,Ballyclare North 1,Newtownabbey,7.79,4137,9,0.12,3624,0.06,4472,2.42,1872,8.69,3510
95WW020010,Ballyclare North 2,Newtownabbey,4.61,4695,10,0.07,4413,0.03,4918,2.58,1733,3.61,4435
95WW020011,Ballyclare North 2,Newtownabbey,8.04,4098,9,0.1,3908,0.08,3802,2.32,1985,13.04,2850
95WW030001,Ballyclare South 1,Newtownabbey,27.53,1422,3,0.38,1257,0.17,1501,2.03,2424,20.21,2045
95WW030002,Ballyclare South 1,Newtownabbey,21.86,1959,4,0.24,2217,0.13,2175,1.47,3460,75.29,97
95WW030003,Ballyclare South 2,Newtownabbey,12.48,3303,7,0.21,2528,0.1,3163,2.46,1819,18.89,2177
95WW030004,Ballyclare South 1,Newtownabbey,12.51,3298,7,0.13,3561,0.07,4168,1.47,3454,74.36,104
95WW030005,Ballyclare South 2,Newtownabbey,4.46,4724,10,0.07,4377,0.05,4543,1.97,2516,10.33,3241
95WW030006,Ballyclare South 1,Newtownabbey,53.5,241,1,0.59,376,0.5,5,1.8,2799,47.31,536
95WW030007,Ballyclare South 2,Newtownabbey,7.45,4197,9,0.09,4122,0.08,3793,2,2465,14.87,2639
95WW030008,Ballyclare South 1,Newtownabbey,25.34,1603,4,0.29,1834,0.17,1465,1.69,3025,24.54,1675
95WW030009,Ballyclare South 1,Newtownabbey,15.29,2822,6,0.24,2273,0.08,3774,2.02,2431,7.96,3640
95WW030010,Ballyclare South 2,Newtownabbey,12.87,3230,7,0.21,2498,0.12,2580,1.71,2965,17.89,2298
95WW030011,Ballyclare South 2,Newtownabbey,3.68,4852,10,0.03,4856,0.03,4860,2.77,1583,2.87,4576
95WW040001,Ballyduff 1,Newtownabbey,10.77,3612,8,0.13,3525,0.07,3975,2.26,2069,9.64,3357
95WW040002,Ballyduff 2,Newtownabbey,14.66,2925,6,0.14,3395,0.14,1971,2.15,2231,9.81,3330
95WW040003,Ballyduff 2,Newtownabbey,11.83,3408,7,0.09,4052,0.11,2947,2.12,2271,33,1110
95WW040004,Ballyduff 1,Newtownabbey,29.46,1269,3,0.4,1129,0.17,1382,2.38,1911,30.29,1260
95WW040005,Ballyduff 1,Newtownabbey,9.19,3906,8,0.07,4373,0.08,3902,2.34,1956,22.46,1849
95WW040006,Ballyduff 2,Newtownabbey,8.96,3946,8,0.06,4509,0.11,2828,2.32,1977,5.72,4029
95WW040007,Ballyduff 2,Newtownabbey,10.35,3696,8,0.15,3270,0.1,3267,2.19,2168,10.21,3265
95WW040008,Ballyduff 1,Newtownabbey,20.2,2164,5,0.25,2140,0.14,2019,2.34,1963,16.57,2435
95WW040009,Ballyduff 1,Newtownabbey,31.84,1084,3,0.42,1023,0.18,1279,2.38,1909,28.65,1369
95WW050001,Ballyhenry 2,Newtownabbey,33.22,1009,3,0.38,1265,0.26,382,1.23,3999,33.2,1100
95WW050002,Ballyhenry 2,Newtownabbey,11.46,3485,7,0.11,3785,0.09,3577,1.3,3836,73.08,114
95WW050003,Ballyhenry 1,Newtownabbey,5.47,4533,10,0.1,3912,0.06,4423,1.21,4017,19.41,2130
95WW050004,Ballyhenry 2,Newtownabbey,11.45,3487,7,0.12,3673,0.09,3405,1.3,3831,38.63,858
95WW050005,Ballyhenry 1,Newtownabbey,20.03,2182,5,0.25,2131,0.2,965,1.4,3594,11.8,3021
95WW050006,Ballyhenry 2,Newtownabbey,11.75,3426,7,0.11,3779,0.1,3110,1.37,3674,14.84,2645
95WW050007,Ballyhenry 1,Newtownabbey,9.71,3815,8,0.2,2611,0.08,3794,1.42,3564,18.52,2220
95WW050008,Ballyhenry 2,Newtownabbey,30.51,1181,3,0.52,575,0.18,1244,1.24,3957,37.07,922
95WW050009,Ballyhenry 1,Newtownabbey,3.88,4820,10,0.06,4500,0.04,4694,1.34,3764,16.12,2485
95WW050010,Ballyhenry 1,Newtownabbey,6,4437,9,0.09,4097,0.08,3877,1.27,3898,16.77,2410
95WW060001,Ballynure 1,Newtownabbey,10.13,3739,8,0.09,4133,0.1,3266,2.94,1478,32.95,1116
95WW060002,Ballynure 2,Newtownabbey,7.61,4166,9,0.08,4233,0.07,3995,3.77,1130,8.95,3469
95WW060003,Ballynure 2,Newtownabbey,7.96,4115,9,0.09,4006,0.08,3707,3.49,1238,9.74,3339
95WW060004,Ballynure 2,Newtownabbey,5.24,4576,10,0.05,4645,0.04,4761,3.31,1293,12.27,2948
95WW060005,Ballynure 1,Newtownabbey,8.2,4074,9,0.08,4230,0.07,4110,5.57,639,1.95,4750
95WW060006,Ballynure 2,Newtownabbey,5.8,4472,9,0.07,4305,0.05,4675,3.38,1271,12.93,2867
95WW060007,Ballynure 1,Newtownabbey,10.15,3733,8,0.1,3902,0.08,3759,5.15,753,5.17,4144
95WW060008,Ballynure 1,Newtownabbey,7.16,4240,9,0.07,4365,0.05,4576,5.34,712,5.08,4160
95WW070001,Ballyrobert 1,Newtownabbey,14.21,3014,6,0.2,2649,0.09,3401,2.99,1457,30.73,1232
95WW070002,Ballyrobert 2,Newtownabbey,9.35,3880,8,0.13,3506,0.1,3195,2.05,2382,22.26,1859
95WW070003,Ballyrobert 2,Newtownabbey,6.27,4389,9,0.08,4242,0.06,4241,2.31,1994,3.9,4382
95WW070004,Ballyrobert 2,Newtownabbey,6.65,4321,9,0.11,3833,0.08,3826,2.28,2038,1.93,4756
95WW070005,Ballyrobert 2,Newtownabbey,4.39,4736,10,0.05,4637,0.04,4745,2.55,1746,1.14,4896
95WW070006,Ballyrobert 2,Newtownabbey,7.16,4242,9,0.1,3971,0.07,4001,2.13,2253,12.01,2987
95WW070007,Ballyrobert 2,Newtownabbey,6.65,4324,9,0.07,4339,0.06,4406,2.76,1593,12.92,2871
95WW070008,Ballyrobert 1,Newtownabbey,7.32,4214,9,0.06,4454,0.08,3852,3.24,1325,15.87,2518
95WW070009,Ballyrobert 1,Newtownabbey,9.06,3931,8,0.07,4405,0.08,3592,3.53,1222,19.99,2066
95WW070010,Ballyrobert 1,Newtownabbey,8.1,4087,9,0.07,4398,0.05,4485,3.9,1086,21.55,1924
95WW070011,Ballyrobert 1,Newtownabbey,7.31,4216,9,0.08,4225,0.05,4505,4.16,1014,5.22,4137
95WW080001,Burnthill 2,Newtownabbey,8.22,4070,9,0.09,4038,0.08,3764,2.3,2009,15.52,2566
95WW080002,Burnthill 2,Newtownabbey,10.96,3581,8,0.13,3447,0.1,3256,2.24,2109,15.3,2594
95WW080003,Burnthill 1,Newtownabbey,10.52,3662,8,0.09,3999,0.1,3224,2.06,2365,17.73,2314
