SA2011,nimdm2005_Income_score,nimdm2005_Employment_score,nimdm2005_EDM_score,nimdm2005_dep_pct,nimdm2010_Income Deprivation_score,nimdm2010_Employment Deprivation_score,nimdm2010_MDM_score,nimdm2010_dep_pct,nimdm2017_dep_pct,nimdm2017_income_pct,nimdm2017_employ_pct
N00001987,0.38,0.18,26.66,70.00597490539732,0.4699999999999999,0.19,32.02,78.68950408285203,68.18783068783068,81.87830687830689,68.12169312169311
N00001988,0.39,0.19999999999999998,29.6,75.10456084445329,0.43000000000000005,0.15,31.45,77.7733519219279,72.13403880070547,71.31834215167548,73.69929453262787
N00001989,0.10999999999999999,0.07,6.470000000000001,14.499103764190401,0.12000000000000001,0.07,9.87,24.596693885680143,31.613756613756617,61.882716049382715,26.477072310405646
N00001990,0.47,0.23,37.52,84.90340569607649,0.59,0.27,47.53,92.5911173073093,72.99382716049382,57.341269841269835,80.95238095238095
N00001991,0.55,0.3,50.75,93.6466839275045,0.53,0.19000000000000003,37.36,84.72415853415654,92.46031746031747,96.80335097001763,84.83245149911816
N00001992,0.45000000000000007,0.21,33.93,81.09938259310894,0.51,0.19,35.15,82.25453096992631,89.74867724867724,86.1552028218695,92.43827160493827
N00001993,0.41,0.25,35.98,83.34993029277035,0.53,0.26,46.33,91.87412865962956,89.77072310405644,83.97266313932981,93.34215167548501
N00001994,0.14,0.16,17.08,47.24158534156542,0.2,0.12,16.06,46.325433180641305,45.65696649029982,34.72222222222222,43.452380952380956
N00001995,0.22,0.14,20.58,56.044612626966746,0.24,0.15,22.8,62.995419239195385,69.84126984126983,81.59171075837742,60.07495590828924
N00001996,0.16999999999999998,0.14,15.360000000000001,42.38199561840271,0.26,0.16999999999999998,21.93,61.22286397132045,72.0679012345679,44.81922398589065,83.66402116402116
N00001997,0.06,0.1,9.37,25.01493726349333,0.08,0.11,12.28,33.539135630352526,40.89506172839506,54.14462081128748,45.701058201058196
N00001998,0.14,0.09,10.01,26.92690699063931,0.23,0.09,10.35,26.468830910177253,32.14285714285714,25.022045855379194,38.447971781305114
N00001999,0.05490991000440276,0.07527026998679172,6.1284234093439895,13.052745984540277,0.1056306299691807,0.06545044997798621,6.694639608551492,13.73591266175745,13.71252204585538,33.311287477954146,8.950617283950614
N00002000,0.08,0.08,8.08,20.593507269468237,0.04,0.09,6.06,11.850229038040228,15.740740740740744,47.17813051146385,7.4074074074074066
N00002001,0.07,0.12,13.439999999999998,37.32324238199561,0.15,0.09,12.2,33.22047400916153,42.01940035273368,64.0652557319224,14.263668430335096
N00002002,0.11999999999999998,0.09,13.080000000000002,36.34734116709819,0.15,0.05000000000000001,10.15,25.692093208524202,26.741622574955905,47.79541446208113,15.299823633156961
N00002003,0.15,0.13,17.18,47.32125074686317,0.15,0.14,17.34,50.428201553475404,52.84391534391535,66.64462081128748,43.95943562610229
N00002004,0.18999999999999997,0.15,22.32,60.26687910774747,0.16,0.09,14.25,40.131447918741294,61.26543209876543,75.0,51.21252204585538
N00002005,0.1,0.07,12.31,34.335789683330006,0.17,0.12,12.67,34.87353116908982,15.365961199294532,33.50970017636684,22.905643738977076
N00002006,0.16,0.13,18.77,51.324437363075084,0.24000000000000002,0.09,15.010000000000002,42.780322644891456,60.5379188712522,81.74603174603175,54.16666666666667
N00002007,0.07,0.14,16.02,44.19438358892651,0.09,0.09,9.06,21.788488348934475,16.600529100529105,21.450617283950614,26.962081128747794
N00002008,0.29195592102585055,0.1589256191855943,22.362809789154873,59.0609794085684,0.3323140479639857,0.15446280959279718,22.985867684534462,62.51023919101329,66.02733686067019,80.84215167548501,65.27777777777779
N00002009,0.32,0.15,24.53,65.20613423620793,0.48999999999999994,0.17,28.34,73.09300936068513,83.68606701940035,95.26014109347443,80.18077601410934
N00002010,0.07,0.09,11.17,30.910177255526786,0.17,0.08,12.03,32.66281617207728,64.59435626102292,96.42857142857143,23.456790123456795
N00002011,0.16,0.12,22.660000000000004,61.04361680940051,0.14,0.09,14.45,40.94801832304322,49.338624338624335,76.49911816578484,19.995590828924158
N00002012,0.23999999999999996,0.16000000000000003,29.32,74.52698665604461,0.23999999999999996,0.15,21.34,59.768970324636534,54.29894179894179,67.48236331569665,43.49647266313933
N00002013,0.41,0.25,41.47,88.22943636725752,0.45,0.23,36.69,83.96733718382792,68.16578483245151,63.117283950617285,72.39858906525573
N00002014,0.23030830572158467,0.10406166114431696,17.20957073055872,43.44631818544288,0.19218498343295082,0.08946380636818113,10.980817543637322,28.885143004672948,28.57142857142857,46.42857142857143,36.70634920634921
N00002015,0.18,0.14,16.76,46.464847639912364,0.15,0.06,7.76,17.526389165504874,12.852733686067019,12.191358024691358,20.392416225749553
N00002016,0.32,0.21,29.44,74.74606652061343,0.56,0.23,35.72,82.73252340171281,87.41181657848325,93.03350970017637,88.668430335097
N00002017,0.05,0.11999999999999998,9.35,24.815773750248958,0.07,0.11999999999999998,8.25,19.119697271459867,14.021164021164022,32.01058201058201,18.672839506172846
N00002018,0.10860465396546522,0.0938477806695539,9.793657683618216,26.097831583897324,0.12321353527757521,0.06183932597626433,7.009048852056947,14.86631490231413,34.589947089947096,66.57848324514991,20.590828924162253
N00002019,0.13,0.11,10.75,29.715196176060548,0.15,0.08,10.69,27.604062935670182,42.15167548500882,39.440035273368615,56.56966490299824
N00002020,0.06,0.12,9.41,25.094602668791076,0.17,0.08,8.07,18.482374029077874,26.851851851851848,56.10670194003527,16.20370370370371
N00002021,0.1,0.11,17.98,49.39255128460466,0.09,0.12,12.29,33.61880103565027,53.63756613756614,62.58818342151675,44.488536155202816
N00002022,0.11,0.09,10.51,28.858793069109733,0.17,0.12,15.07,43.05915156343359,38.02910052910053,58.46560846560847,42.04144620811287
N00002023,0.1699998430800004,0.1000001569199996,17.040005596813316,47.082268386350634,0.17000015691999962,0.08000010461333307,10.000034313173245,25.154470274818785,29.166666666666664,61.17724867724868,29.210758377425037
N00002024,0.19,0.14,18.13,49.87054371639116,0.1,0.06,8.26,19.21927902808206,23.36860670194003,27.910052910052908,31.040564373897706
N00002025,0.28,0.15,21.6,58.59390559649472,0.53,0.22,33.35,80.14339772953595,77.77777777777779,78.46119929453262,87.54409171075838
N00002026,0.51,0.19999999999999998,39.42,86.49671380203146,0.62,0.19999999999999998,36.24,83.42959569806811,82.98059964726632,94.11375661375662,74.51499118165785
N00002027,0.28,0.19,25.86,68.21350328619798,0.4,0.2,26.35,69.80681139215295,71.38447971781305,79.51940035273368,79.23280423280423
N00002028,0.08388090549016873,0.0677207407047179,5.665575114069056,11.976352860198558,0.1085318313710661,0.07746406724114169,6.713644937187306,13.922675262414469,39.241622574955905,68.62874779541445,42.614638447971785
N00002029,0.08,0.09,5.69,11.690898227444734,0.17,0.09,9.5,23.2423819956184,25.396825396825395,49.096119929453266,27.535273368606706
N00002030,0.19,0.13,15.33,42.28241386178052,0.37,0.17,22.53,62.31826329416451,76.65343915343915,67.01940035273368,81.70194003527337
N00002031,0.01,0.06,1.84,0.6174068910575592,0.11,0.09,5.23,8.84285998805019,47.905643738977076,77.86596119929453,46.6931216931217
N00002032,0.06,0.06,3.62,4.321848237402904,0.09,0.05,4.14,4.959171479784907,18.43033509700176,53.79188712522046,17.35008818342152
N00002033,0.17,0.16,15.250000000000002,42.08325034853615,0.09,0.08,5.3,9.221270663214497,37.78659611992945,70.26014109347443,33.09082892416225
N00002034,0.03,0.09,5.21,10.057757418840874,0.07,0.08,5.0,7.827126070503887,13.977072310405648,31.4373897707231,39.660493827160494
N00002035,0.1,0.09,6.52,14.678350926110342,0.16,0.09,7.31,16.07249551882095,35.9347442680776,33.22310405643739,58.81834215167549
N00002036,0.2,0.15,19.17,52.619000199163516,0.22,0.13,15.41,44.11471818362875,57.407407407407405,72.64109347442681,49.91181657848325
N00002037,0.08,0.12,14.509999999999998,40.15136427006573,0.1,0.08999999999999998,11.829999999999998,32.12507468631747,39.13139329805997,53.417107583774246,20.5026455026455
N00002038,0.08,0.15,12.61,35.13244373630751,0.17,0.11999999999999998,14.410000000000002,40.7289384584744,51.08024691358024,66.7989417989418,55.53350970017637
N00002039,0.36,0.18,28.539999999999996,72.99342760406293,0.41999999999999993,0.18,28.17,72.75443138816968,78.19664902998235,56.34920634920635,81.81216931216932
N00002040,0.16,0.18,21.58,58.55407289384584,0.27,0.13,17.82,51.56343357896832,56.17283950617284,46.20811287477954,62.47795414462081
N00002041,0.14,0.12,16.44,45.50886277633938,0.14,0.1,12.47,34.19637522405895,43.694885361552025,64.50617283950618,38.38183421516755
N00002042,0.04,0.11000000000000001,4.61,7.568213503286203,0.04,0.1,7.27,15.87333200557658,17.989417989417987,42.21781305114638,26.65343915343915
N00002043,0.19,0.15,14.35,39.63353913563036,0.21999999999999997,0.19,19.15,54.5309699263095,70.98765432098766,69.15784832451499,80.88624338624338
N00002044,0.12870154960213076,0.10806201526219406,8.244050342583645,20.35034236041485,0.17063953433993667,0.06257751907774259,10.217441800286325,26.1627904893736,49.49294532627866,67.23985890652557,50.85978835978836
N00002045,0.17,0.1,9.45,25.2141007767377,0.2,0.12,13.85,38.87671778530173,44.9294532627866,58.15696649029982,56.74603174603175
N00002046,0.05,0.1,5.28,10.177255526787487,0.05,0.09,10.08,25.333598884684328,20.7010582010582,45.083774250440925,40.476190476190474
N00002047,0.24,0.21,24.63,65.36546504680342,0.41,0.17,27.0,70.76279625572595,48.36860670194003,67.08553791887125,60.82451499118166
N00002048,0.22,0.14,15.89,43.71639115714001,0.33,0.08,16.34,47.2814180442143,41.24779541446208,60.273368606701936,43.71693121693122
N00002049,0.19,0.15,15.85,43.57697669786895,0.19,0.09,14.19,39.89245170284804,58.86243386243386,90.74074074074075,44.26807760141094
N00002050,0.37,0.19,28.39,72.71459868552081,0.42,0.19,29.24,74.3079067914758,80.95238095238095,64.52821869488537,88.71252204585538
N00002051,0.31632042622000467,0.1403521136586679,20.609207953564265,55.577735986242416,0.28684859670800655,0.11017605682933397,22.49605655027227,61.64934782869073,66.005291005291,66.46825396825398,74.4268077601411
N00002052,0.13,0.11,9.9,26.747659828719385,0.2,0.06,12.86,35.67018522206732,51.10229276895944,48.01587301587301,52.99823633156966
N00002053,0.35,0.2,27.53,71.49970125473013,0.47000000000000003,0.24,35.9,82.91177056363274,86.68430335097001,92.68077601410934,91.9973544973545
N00002054,0.11,0.15,21.08,57.498506273650676,0.17,0.15,20.28,57.15992830113523,62.89682539682539,83.42151675485009,49.53703703703704
N00002055,0.25,0.18,30.729999999999997,76.77753435570604,0.33,0.18,27.6,71.77853017327226,75.0,88.44797178130511,62.433862433862444
N00002056,0.09,0.11,14.15,39.0161322445728,0.12,0.09,11.939999999999998,32.42381995618403,36.662257495590836,45.28218694885362,35.912698412698404
N00002057,0.10000000000000002,0.11,14.3,39.45429197371042,0.13,0.08,11.080000000000002,29.157538338976295,36.30952380952381,51.21252204585538,34.016754850088184
N00002058,0.15,0.09,17.99,49.43238398725354,0.22,0.12,17.520000000000003,50.82652857996415,65.29982363315696,74.77954144620811,45.67901234567901
N00002059,0.29,0.19,25.88,68.2334196375224,0.4,0.23,34.21,81.13921529575782,79.38712522045856,80.15873015873017,86.08906525573192
N00002060,0.3448402597998335,0.2399840291367612,33.19602291698318,71.34072091251785,0.3652715746353551,0.18495208129034946,31.307987923297933,69.98742739462655,90.89506172839506,95.03968253968253,89.35185185185185
N00002061,0.13722675648951124,0.09145187680264201,10.522822328801904,27.051051607150633,0.21154975937373846,0.07716150144211362,18.853735995469382,49.06255133466654,50.727513227513235,72.33245149911816,40.14550264550265
N00002062,0.19,0.1,12.66,35.232025492929694,0.23,0.07,16.32,47.241585341565425,80.68783068783068,95.65696649029982,65.41005291005291
N00002063,0.06,0.11,7.820000000000001,19.577773351921923,0.07,0.1,6.369999999999999,12.985461063533165,1.4109347442680775,3.6816578483245155,5.0925925925925934
N00002064,0.04366071507081914,0.08276785845136524,5.335357256959048,10.579139451131201,0.10008928859300352,0.05910714338054609,5.515000131897615,9.937548456707106,9.193121693121697,21.825396825396826,3.747795414462085
N00002065,0.029999999999999995,0.07,4.73,8.145787691694883,0.04,0.05999999999999999,4.27,5.317665803624772,0.044091710758376035,8.267195767195767,3.3068783068783025
N00002066,0.06,0.10999999999999999,8.55,22.34614618601872,0.08,0.06,5.55,9.99800836486756,7.363315696649031,24.669312169312175,13.205467372134038
N00002067,0.04015488626259095,0.04643755902812128,3.9887994974331606,5.909468316428885,0.07752177946417461,0.029080347690477414,4.367318483705877,5.723531335407537,5.996472663139329,10.052910052910057,2.5352733686067053
N00002068,0.08,0.11,8.21,21.031666998605857,0.08,0.06,5.02,7.866958773152755,24.559082892416228,52.99823633156966,44.40035273368606
N00002069,0.28,0.11,18.13,49.83071101374229,0.23,0.14,15.73,45.21011750647281,60.75837742504409,83.73015873015873,47.55291005291006
N00002070,0.04559150594445621,0.07121334716647497,4.4081901113373485,7.13613546129553,0.0788473211658217,0.07204246805489051,5.610637084273,10.273051634526686,28.725749559082892,52.07231040564374,31.4373897707231
N00002071,0.06,0.08,3.93,5.238000398327025,0.07,0.03,3.6,3.146783509261108,18.342151675485006,23.72134038800705,14.329805996472667
N00002072,0.1,0.08,7.039999999999999,16.371240788687512,0.16,0.10999999999999999,10.75,27.942640908185627,52.976190476190474,80.35714285714286,44.31216931216932
N00002073,0.23999999999999996,0.2,22.05,59.609639514041035,0.33,0.18,21.45,59.92830113523201,54.93827160493827,44.091710758377424,67.54850088183422
N00002074,0.11020449926461358,0.12374233127721081,9.220511293804162,22.69869423556125,0.14975460228730297,0.1090388566172045,10.76723939027343,27.812187203017874,33.42151675485009,45.63492063492064,46.494708994709
N00002075,0.07,0.1,6.57,14.797849034056963,0.04,0.05,4.63,6.5923122883887695,10.868606701940031,31.679894179894173,12.896825396825395
N00002076,0.34,0.23,29.69,75.28380800637323,0.46,0.21,29.7,75.08464449312886,78.85802469135803,81.76807760141094,85.20723104056438
N00002077,0.09,0.11,8.66,22.90380402310297,0.17,0.12000000000000001,11.94,32.403903604859586,35.670194003527335,38.49206349206349,49.14021164021164
N00002078,0.31,0.22999999999999998,28.71,73.23242381995618,0.42,0.22999999999999998,31.930000000000003,78.55008962358096,81.90035273368606,90.29982363315696,83.97266313932981
N00002079,0.13568181766466264,0.15568181766466266,14.900340834879094,35.04870433102813,0.26784090883233136,0.1242045454258146,17.69181816779752,50.28426061387094,57.098765432098766,68.43033509700176,66.2037037037037
N00002080,0.32,0.18999999999999997,25.439999999999998,67.27743477394941,0.52,0.26,37.74,85.10256920932086,86.55202821869489,91.09347442680776,88.09523809523809
N00002081,0.31,0.23,28.9,73.71041625174269,0.53,0.25,40.26,87.17386974706234,87.89682539682539,76.80776014109347,87.58818342151675
N00002082,0.08494786814282693,0.08138388697956593,5.905507216465541,12.755394531363418,0.11345971744891484,0.07276777395913187,10.204767926647543,25.617317740085205,20.260141093474427,18.540564373897706,10.956790123456795
N00002083,0.03,0.07,2.04,0.7767377016530519,0.08999999999999998,0.06,4.13,4.939255128460463,3.835978835978837,20.590828924162253,20.63492063492064
N00002084,0.05,0.09,5.14,9.798844851623178,0.07,0.06,4.88,7.428799044015133,7.098765432098764,29.122574955908288,10.71428571428571
N00002085,0.03,0.08,3.98,5.377414857598084,0.12,0.07,6.29,12.666799442342159,38.117283950617285,83.46560846560847,24.029982363315693
N00002086,0.03,0.09,3.53,4.023102967536351,0.07,0.06,3.96,4.40151364270066,1.851851851851849,11.177248677248674,4.6737213403880045
N00002087,0.35,0.19,25.75,68.01433977295359,0.36,0.11,20.04,56.602270464050996,79.40917107583773,81.45943562610229,83.50970017636683
N00002088,0.16,0.15,12.41,34.63453495319657,0.26,0.1,12.669999999999998,34.9133638717387,67.12962962962963,91.29188712522046,54.43121693121693
N00002089,0.03,0.05,2.6900000000000004,1.9916351324437365,0.05,0.07,4.47,6.014738099980089,7.649911816578481,35.5379188712522,9.50176366843033
N00002090,0.31,0.20000000000000004,35.71,83.01135232025493,0.36,0.21,31.27,77.47460665206134,61.044973544973544,46.38447971781305,68.5185185185185
N00002091,0.41972222439265583,0.22643719872819962,46.87593016354402,89.74175625399731,0.38205314104028515,0.1712318846241711,31.25434792460577,76.52793065492291,68.80511463844798,62.059082892416214,65.4320987654321
N00002092,0.4,0.23,43.84,89.94224258115912,0.43,0.21,36.74,83.98725353515236,86.88271604938271,93.80511463844798,77.64550264550265
N00002093,0.35,0.2,36.63,84.0071698864768,0.37,0.17,29.4,74.58673571001793,62.301587301587304,54.122574955908284,67.7689594356261
N00002094,0.23550239266046674,0.2097767143731259,27.716586925992782,71.74781389235395,0.2547208929664074,0.15472089296640737,22.030271116823695,61.13640092407942,53.10846560846561,44.77513227513228,53.152557319223995
N00002095,0.27,0.21,30.77,76.81736705835492,0.24,0.13,19.39,55.08862776339374,47.55291005291006,25.639329805996468,58.15696649029982
N00002096,0.14,0.16,19.01,52.160924118701466,0.21,0.11999999999999998,15.2,43.59689304919338,34.12698412698413,42.879188712522044,18.452380952380953
N00002097,0.17,0.11,14.77,40.788687512447716,0.18,0.10000000000000002,14.2,39.952200756821355,51.91798941798942,54.85008818342152,47.59700176366843
N00002098,0.23,0.21999999999999997,35.99,83.40967934674369,0.28,0.15,26.05,69.26906990639314,66.7989417989418,62.235449735449734,52.976190476190474
N00002099,0.32,0.18000000000000002,32.87,79.60565624377614,0.33,0.13,24.169999999999998,66.04262099183428,45.5026455026455,56.17283950617284,46.053791887125215
N00002100,0.24,0.19,35.43,82.69269069906395,0.19,0.17,26.87,70.60346544513045,73.67724867724867,90.12345679012346,45.14991181657848
N00002101,0.21,0.18999999999999997,29.390000000000004,74.64648476399124,0.2,0.13,21.84,60.94403505277833,49.25044091710758,33.84038800705468,48.96384479717813
N00002102,0.28,0.21,38.25,85.48097988448517,0.37,0.16,29.719999999999995,75.14439354710217,77.33686067019401,83.11287477954144,63.35978835978836
N00002103,0.21270859814699442,0.1397304233114111,17.019820121933773,46.45771415070896,0.24973042331141113,0.12513478834429445,19.255044849311183,54.71980435452282,48.412698412698404,17.21781305114638,64.6604938271605
N00002104,0.26,0.15,18.73,51.24477195777734,0.31,0.15,24.73,66.91894045010953,64.48412698412697,46.230158730158735,68.38624338624338
N00002105,0.21000000000000002,0.17,19.04,52.30033857797252,0.22,0.11,17.67,51.18502290380403,61.772486772486765,39.74867724867725,60.14109347442681
N00002106,0.15,0.11,12.96,35.988846843258315,0.15,0.1,15.11,43.278231428002385,40.233686067019406,25.06613756613757,57.12081128747795
N00002107,0.25,0.14,16.67,46.24576777534356,0.23,0.12000000000000001,16.0,46.166102370045806,32.89241622574956,47.92768959435626,36.1331569664903
N00002108,0.59,0.21999999999999997,42.89,89.30491933877714,0.55,0.21,37.67,85.04282015534753,76.5652557319224,47.817460317460316,86.11111111111111
N00002109,0.32,0.19,39.3,86.35729934276041,0.28,0.13,23.7,65.16630153355905,62.698412698412696,56.4373897707231,61.70634920634921
N00002110,0.5,0.20000000000000004,45.17,90.67914758016332,0.56,0.21000000000000002,36.23,83.3698466440948,73.58906525573192,81.54761904761905,66.15961199294533
N00002111,0.23,0.16,28.87,73.65066719776937,0.27,0.15,20.61,57.89683330013942,67.5705467372134,79.05643738977074,50.28659611992945
N00002112,0.35,0.17,33.22,80.16331408086039,0.31,0.12,23.58,64.86755626369249,56.261022927689595,54.38712522045856,57.892416225749564
N00002113,0.19000043828316215,0.17000002434906458,27.830012637164504,71.83829872201545,0.20000056002848496,0.11000012174532282,17.550026394385988,50.886331753746376,48.258377425044095,42.28395061728395,36.46384479717813
N00002114,0.26,0.21,25.21,66.75960963951404,0.42,0.2,30.37,76.2796255725951,56.96649029982363,37.61022927689594,69.57671957671958
N00002115,0.33,0.22,29.01,73.94941246763594,0.34,0.22,29.11,74.08882692690699,83.84038800705467,88.11728395061729,75.74955908289242
N00002116,0.38,0.21,30.86,76.99661422027484,0.4,0.16,31.84,78.4106751643099,82.0546737213404,69.57671957671958,75.88183421516754
N00002117,0.09,0.16,12.349999999999998,34.45528779127663,0.09,0.12,11.2,29.635530770762795,57.64991181657848,78.7037037037037,57.341269841269835
N00002118,0.15,0.14,13.75,38.08006373232424,0.22,0.13,17.14,49.89046006771559,48.655202821869494,58.0026455026455,50.242504409171076
N00002119,0.44,0.2,32.81,79.52599083847839,0.5,0.15,30.619999999999997,76.61820354511053,74.25044091710758,6.812169312169313,88.73456790123457
N00002120,0.16,0.19,20.36,55.586536546504675,0.19,0.19,20.5,57.65783708424617,60.42768959435626,73.54497354497354,69.11375661375662
N00002121,0.12000000000000001,0.14,20.62,56.164110734913365,0.19999999999999998,0.14,22.68,62.617008564031075,59.14902998236331,62.85273368606702,45.370370370370374
N00002122,0.14,0.13,17.92,49.193387771360285,0.16,0.15,18.68,53.83389762995419,54.87213403880071,40.67460317460318,34.589947089947096
N00002123,0.14,0.13,16.55,45.86735710017925,0.09,0.13,14.1,39.61362278430591,34.43562610229277,11.309523809523814,30.313051146384485
N00002124,0.14,0.14,15.170000000000002,41.724756024696276,0.16,0.09,13.62,38.19956184027086,46.89153439153439,40.4320987654321,51.940035273368615
N00002125,0.1984150821775116,0.1501792404665182,20.881848115709662,52.68081416010443,0.22947168661433368,0.10334905377698443,18.705603019312775,49.16710024176125,53.086419753086425,58.92857142857143,51.58730158730158
N00002126,0.12,0.13,14.4,39.75303724357697,0.19,0.15,17.54,50.86636128261303,43.09964726631394,41.9973544973545,47.11199294532628
N00002127,0.2557054265326715,0.1554883722149264,22.289116298818076,58.16920874890805,0.2757054265326715,0.11537984505605386,22.345255833986236,58.91012789475749,61.882716049382715,80.40123456790124,43.58465608465608
N00002128,0.12547107502821234,0.17125620007523287,14.64626468465802,39.74655270579473,0.19390082493417127,0.1196859499811918,17.580396543435935,49.386065705679336,41.46825396825397,29.761904761904766,40.56437389770723
N00002129,0.30060475009722476,0.20049675915914106,26.69855271266629,57.77630258038911,0.3227645773670294,0.1622678182055639,26.699135978570016,60.181406437533965,69.04761904761905,60.05291005291005,74.05202821869489
N00002130,0.21,0.16,16.24,44.891455885281815,0.3,0.09,19.07,54.43138816968731,48.01587301587301,52.38095238095239,47.949735449735456
N00002131,0.08,0.1,11.75,32.54331806413065,0.11,0.08,9.73,24.118701453893642,38.53615520282187,54.629629629629626,24.404761904761905
N00002132,0.25,0.16,28.81,73.47142003584943,0.29,0.12,22.92,63.314080860386376,71.84744268077601,84.43562610229277,41.9753086419753
N00002133,0.07,0.15,16.58,45.92710615415256,0.08,0.15,16.28,47.10217088229435,46.6931216931217,66.40211640211639,27.733686067019402
N00002134,0.12,0.14,15.86,43.63672575184226,0.16,0.09,14.710000000000003,41.864170483967335,52.99823633156966,72.88359788359789,25.72751322751323
N00002135,0.17,0.14,23.4,62.63692491535551,0.2,0.09,16.75,48.63572993427604,58.84038800705467,71.0758377425044,38.42592592592593
N00002136,0.31,0.15,19.59,53.65465046803426,0.35,0.14,27.34,71.4797849034057,72.31040564373899,38.99911816578483,66.53439153439153
N00002137,0.25,0.19,21.89,59.35072694682334,0.29,0.18,28.6,73.37183827922725,62.191358024691354,34.25925925925925,74.88977072310405
N00002138,0.29,0.23,27.01,70.74287990440152,0.28,0.17,22.84,63.03525194184426,59.766313932980594,68.03350970017637,65.18959435626101
N00002139,0.22,0.17,18.66,51.02569209320854,0.19,0.1,14.039999999999997,39.41445927106154,47.442680776014114,74.91181657848325,45.436507936507944
N00002140,0.1,0.17,13.940000000000001,38.49830711013742,0.18,0.11,14.46,40.967934674367655,43.408289241622576,77.02821869488537,28.064373897707227
N00002141,0.24,0.25,28.26,72.495518820952,0.4,0.26,34.27,81.23879705238001,71.42857142857143,46.8694885361552,72.2663139329806
N00002142,0.31,0.21,26.38,69.48814977096195,0.45,0.24,36.910000000000004,84.10675164309899,96.03174603174604,95.78924162257496,93.80511463844798
N00002143,0.25,0.14,25.98,68.5520812587134,0.28,0.11000000000000001,23.22,63.97132045409282,54.916225749559075,50.11022927689594,52.910052910052904
N00002144,0.31,0.18,34.61,81.81637124078868,0.28,0.15,27.18,71.24078868751245,58.377425044091716,61.089065255731924,51.543209876543216
N00002145,0.22,0.2,33.28,80.24297948615813,0.29,0.15,26.88,70.6233817964549,78.02028218694885,93.29805996472663,59.39153439153439
N00002146,0.24,0.2,29.51,74.86556462856004,0.23,0.15,22.91,63.23441545508863,63.095238095238095,73.30246913580247,55.908289241622576
N00002147,0.68,0.19999999999999998,57.08,96.21589324835689,0.69,0.19999999999999998,47.2,92.35212109141605,98.08201058201058,99.33862433862434,95.21604938271605
N00002148,0.08,0.11,13.58,37.641904003186625,0.16,0.13,17.1,49.65146385182235,27.094356261022924,15.917107583774248,35.84656084656085
N00002149,0.12000000000000001,0.16,18.64,50.946026687910766,0.12000000000000001,0.1,13.03,36.38717386974706,54.82804232804233,80.88624338624338,32.4294532627866
N00002150,0.11999999999999998,0.13,15.120000000000001,41.58534156542522,0.11999999999999998,0.1,12.6,34.53495319657439,41.9753086419753,57.31922398589065,43.20987654320988
N00002151,0.2,0.12,17.78,48.79506074487154,0.16,0.12,16.42,47.400916152160924,42.305996472663146,40.6305114638448,46.979717813051145
N00002152,0.19,0.13,17.14,47.261501692889865,0.35,0.17,24.46,66.50069707229636,78.83597883597884,83.66402116402116,66.31393298059965
N00002153,0.15,0.13,19.22,52.75841465843458,0.16,0.11,17.63,51.0655247958574,41.754850088183424,45.41446208112875,29.71781305114638
N00002154,0.26,0.19,29.12,74.08882692690699,0.19,0.17,21.09,59.23122883887672,42.72486772486772,15.233686067019402,49.382716049382715
N00002155,0.21000019555309907,0.20000002793615707,26.970011370015904,70.72297974391893,0.16000023745733458,0.15,16.080010895101232,46.444957995131176,45.017636684303355,69.17989417989419,29.188712522045858
N00002156,0.36,0.20999999999999996,32.17,78.76916948814977,0.35,0.2,27.98,72.57518422624976,59.32539682539682,15.145502645502651,67.15167548500882
N00002157,0.56,0.3,54.02,95.16032662816171,0.67,0.32,54.29,95.49890460067716,89.88095238095238,56.525573192239854,95.83333333333334
N00002158,0.19,0.22,29.980000000000004,75.68213503286199,0.19,0.12,17.99,52.240589523999205,39.81481481481482,31.525573192239865,41.666666666666664
N00002159,0.14,0.15,20.32,55.486954789882496,0.16,0.1,14.8,42.162915753833886,34.898589065255734,21.71516754850088,33.311287477954146
N00002160,0.23,0.17,27.230000000000004,71.04162517426808,0.24000000000000002,0.11000000000000001,19.62,55.72595100577574,39.440035273368615,38.55820105820106,44.68694885361552
N00002161,0.21000000000000002,0.16,22.39,60.40629356701852,0.2,0.11,20.72,58.235411272654865,50.947971781305114,28.85802469135802,50.595238095238095
N00002162,0.23,0.16,22.19,59.98805018920535,0.24,0.14,19.73,55.94503087034454,49.36067019400353,37.14726631393298,56.01851851851851
N00002163,0.22,0.14,21.81,59.07189802828121,0.25,0.13,18.35,53.13682533359889,40.67460317460318,45.72310405643739,47.707231040564366
N00002164,0.41000000000000003,0.25,36.39,83.82792272455686,0.57,0.25,38.44,85.6602270464051,58.796296296296305,53.10846560846561,65.65255731922399
N00002165,0.17,0.11999999999999998,12.159999999999998,34.017128062139015,0.18,0.08,11.75,31.8263294164509,28.417107583774246,30.423280423280417,42.173721340388006
N00002166,0.17,0.14,13.239999999999998,36.88508265285799,0.19,0.14,17.04,49.47221668990242,37.65432098765432,5.952380952380953,50.264550264550266
N00002167,0.21,0.19,18.33,50.30870344552878,0.24,0.13,21.0,58.97231627165903,37.05908289241623,2.1164021164021163,55.48941798941799
N00002168,0.11,0.14,11.15,30.89026090420235,0.13,0.11,10.709999999999999,27.663811989643495,15.630511463844798,27.954144620811284,27.469135802469136
N00002169,0.23,0.21,22.95,61.60127464648477,0.27,0.14,20.1,56.681935869348735,51.807760141093475,47.773368606701936,53.769841269841265
