SA2011,OA_CODE,weight
N00002267,95LL120008,0.9999998826190019
N00002268,95LL120009,0.9999998874674534
N00002269,95LL120003,0.9999998448020307
N00002270,95LL120004,0.99999977374472
N00002271,95LL120005,0.9999997703354717
N00002272,95LL120006,0.9999996396799535
N00002273,95LL130001,0.9999999262285141
N00002274,95LL130002,0.9999999322957256
N00002275,95LL130003,0.9999998009483039
N00002276,95LL130006,0.9999998245949956
N00002277,95LL130004,0.9999998802040303
N00002278,95LL130005,0.6322209340082117
N00002278,95LL130009,0.3677788704782624
N00002279,95LL130007,0.9999996873574364
N00002280,95LL130008,0.9999997851057602
N00002281,95LL140004,0.9999997124475644
N00002282,95LL140006,0.9999997473941415
N00002283,95LL140007,0.9999996450012398
N00002284,95LL140008,0.9999995921361963
N00002285,95LL140001,0.9999996568942919
N00002286,95LL140002,0.999999669602229
N00002287,95LL140003,0.9999996552443285
N00002288,95LL140005,0.9999995616272364
N00002289,95LL150001,0.9999997171431766
N00002290,95LL150004,0.8802059908754973
N00002290,95LL150009,0.11979384746858476
N00002291,95LL150008,0.7489231276267075
N00002291,95LL150011,0.25107678950394535
N00002292,95LL150010,0.9999997997466962
N00002293,95LL150002,0.9999996066627922
N00002294,95LL150003,0.9999997759757843
N00002295,95LL150005,0.9999997468635256
N00002296,95LL150006,0.9999995975326637
N00002297,95LL150007,0.9999998041042814
N00002298,95LL160001,0.9999998216507785
N00002299,95LL160002,0.9999998652138882
N00002300,95LL160003,0.9999999548166206
N00002301,95LL160004,0.9999998644335933
N00002302,95LL160005,0.9999998837920825
N00002303,95LL160006,0.9999999473659803
N00002304,95LL160007,0.9999998420630973
N00002305,95LL160008,0.9999998820775116
N00002306,95LL160010,0.8641980658015506
N00002306,95LL160009,0.13580186131156072
N00002307,95LL160011,0.9999999666062088
N00002308,95LL170001,0.9999996282808304
N00002309,95LL170002,0.9999994692603332
N00002310,95LL170003,0.9999994411519105
N00002311,95LL170004,0.9999996182709419
N00002312,95LL170005,0.9999996438799181
N00002313,95LL170006,0.9999998235889351
N00002314,95LL170007,0.9999998431570433
N00002315,95LL170008,0.9999996843456971
N00002316,95LL170009,0.9999996486896033
N00002317,95LL180001,0.999999695479398
N00002318,95LL180002,0.9999997217464932
N00002319,95LL180003,0.9999998769258095
N00002320,95LL180008,0.9999997960779607
N00002321,95LL180009,0.9999996007928796
N00002322,95LL180004,0.9999998585475226
N00002323,95LL180005,0.9999997209047271
N00002324,95LL180006,0.9999996293618235
N00002325,95LL180007,0.99999993275458
N00002326,95LL190001,0.99999976348403
N00002327,95LL190002,0.9115520550483784
N00002327,95LL190003,0.08844788288616724
N00002328,95LL190005,0.9999997887611775
N00002329,95LL190006,0.9999996471228471
N00002330,95LL190004,0.9999999454746985
N00002331,95LL190007,0.9999999560530561
N00002332,95LL190008,0.999999751358685
N00002333,95LL190009,0.9999998900624626
N00002334,95LL190010,0.9999996880344363
N00002335,95LL190011,0.9999999575887198
N00002336,95LL200001,0.9999996958181264
N00002337,95LL200002,0.9999996723875499
N00002338,95LL200003,0.9999997535647495
N00002339,95LL200004,0.9999998064637938
N00002340,95LL200005,0.9999995792208489
N00002341,95LL200006,0.9999998540793616
N00002342,95LL200007,0.999999470922322
N00002343,95LL200008,0.9999997562640506
N00002344,95LL210001,0.9999997955241043
N00002345,95LL210002,0.999999862186963
N00002346,95LL210003,0.9999995853201255
N00002347,95LL210004,0.9308136512990545
N00002347,95LL210005,0.06918622909885833
N00002348,95LL210006,0.9999997697213082
N00002349,95LL210007,0.999999730135172
N00002350,95LL210008,0.999999639663409
N00002351,95LL210009,0.9999999424502201
N00002352,95LL210010,0.999999823641593
N00002353,95LL220001,0.7499578108412484
N00002353,95LL220005,0.2500420914954675
N00002354,95LL220002,0.9999997797755602
N00002355,95LL220003,0.9999996760567407
N00002356,95LL220004,0.9999998611135889
N00002357,95LL220006,0.9999995459067114
N00002358,95LL220007,0.9999996812580997
N00002359,95LL220008,0.9999996767752282
N00002360,95LL230001,0.999999694351371
N00002361,95LL230002,0.9999997075669915
N00002362,95LL230003,0.9999996279099738
N00002363,95LL230004,0.9999996392816201
N00002364,95LL230005,0.9999994958066005
N00002365,95LL230006,0.999999594697837
N00002366,95LL230007,0.9999995770262279
N00002367,95LL230008,0.9999998068766255
N00002368,95LL240001,0.9999999708529839
N00002369,95LL240003,0.9999999559381894
N00002370,95LL240004,0.9999999628811675
N00002371,95LL240008,0.9999999616694135
N00002372,95LL240002,0.9999999652268611
N00002373,95LL240005,0.9999999754082219
N00002374,95LL240006,0.9999999220223312
N00002375,95LL240007,0.9999999692541933
N00002376,95LL250002,0.9999999573409758
N00002377,95LL250003,0.9999999189317614
N00002378,95LL250005,0.9999999084392708
N00002379,95LL250006,0.9999998730698373
N00002380,95LL250008,0.9999999437863487
N00002381,95LL250001,0.999999844529899
N00002382,95LL250004,0.9999997706409202
N00002383,95LL250007,0.9999998164534378
N00002384,95LL250009,0.9999997544314649
N00002385,95LL250010,0.9999997985056072
N00002386,95LL260001,0.9999997627636412
N00002387,95LL260002,0.6844605059713729
N00002387,95LL260003,0.31553932873020313
N00002388,95LL260004,0.9999995998925286
N00002389,95LL260010,0.9999997815436966
N00002390,95LL260011,0.9999996259910555
N00002391,95LL260005,0.9999999109363067
N00002392,95LL260006,0.9999997913028501
N00002393,95LL260007,0.9999997906483689
N00002394,95LL260008,0.999999711702222
N00002395,95LL260009,0.9999996778047857
N00002396,95MM010005,0.9999998567923679
N00002397,95MM010006,0.999999703165716
N00002398,95MM010007,0.9999998288410692
N00002399,95MM010008,0.9999996450731656
N00002400,95MM010011,0.9999998995110171
N00002401,95MM010009,0.5380325438408206
N00002401,95MM010010,0.461967398177014
N00002402,95MM010012,0.999999878880544
N00002403,95MM010001,0.9999997965027182
N00002404,95MM010003,0.5750349993296348
N00002404,95MM010002,0.403365663680682
N00002404,95MM010013,0.021599263474582624
N00002405,95MM010004,0.9999999308748584
N00002406,95MM020001,0.9999998934655443
N00002407,95MM020002,0.9999998306677296
N00002408,95MM020008,0.9999998945141465
N00002409,95MM020009,0.9999996164150088
N00002410,95MM020010,0.9999994580361999
N00002411,95MM020003,0.9999999230377791
N00002412,95MM020004,0.9999998804716543
N00002413,95MM020005,0.9999998078722058
N00002414,95MM020006,0.9999998155761965
N00002415,95MM020007,0.9999997488492306
N00002416,95MM030001,0.9999999800627946
N00002416,95RR060004,1.114404031828913e-05
N00002417,95MM030002,0.9999999556430538
N00002418,95MM030003,0.9999999847021109
N00002418,95ZZ050004,1.5711127869747765e-05
N00002419,95MM030004,0.9999999629980634
N00002420,95MM030005,0.999999976734311
N00002421,95MM030006,0.999999969308436
N00002421,95ZZ050004,5.965901387879098e-06
N00002422,95MM030007,0.999999985404329
N00002423,95MM040001,0.9999996848448793
N00002424,95MM040002,0.999999776630078
N00002425,95MM040003,0.9999997397336119
N00002426,95MM040004,0.9999997281957594
N00002427,95MM040005,0.9999997414359537
N00002428,95MM040006,0.999999695692822
N00002429,95MM040007,0.9999996222281167
N00002430,95MM050001,0.9999998121177747
N00002431,95MM050002,0.528287078377882
N00002431,95MM050006,0.23850600923246112
N00002431,95MM050008,0.233206749528221
N00002432,95MM050003,0.999999712309516
N00002433,95MM050004,0.9999997728680338
N00002434,95MM050005,0.999999552218642
N00002435,95MM050007,0.9999997671491558
N00002436,95MM060001,0.99999977968246
N00002437,95MM060002,0.9999999019910566
N00002438,95MM060004,0.9999998070263857
N00002439,95MM060006,0.9999998224975083
N00002440,95MM060003,0.9999997056412849
N00002441,95MM060005,0.9999995873354541
N00002442,95MM060007,0.9999998821592133
N00002443,95MM060008,0.9999996981494631
N00002444,95MM070001,0.765104739513476
N00002444,95MM070009,0.16385933032026875
N00002444,95MM070003,0.07103579951573971
N00002445,95MM070002,0.9999999053502432
N00002446,95MM070004,0.9999996517122575
N00002447,95MM070005,0.9999996964672728
N00002448,95MM070006,0.999999663207172
N00002449,95MM070007,0.9999998119750373
N00002450,95MM070008,0.9999997680164547
N00002451,95MM080001,0.7110964983159176
N00002451,95MM080002,0.28890332932476803
N00002452,95MM080003,0.9999997867279192
N00002453,95MM080004,0.9999997565558025
N00002454,95MM080005,0.9999998543613474
N00002455,95MM080006,0.999999777375956
N00002456,95MM080007,0.999999826949284
N00002457,95MM080008,0.9999998475270927
N00002458,95MM090001,0.9999998653654446
N00002459,95MM090007,0.699134902217148
N00002459,95MM090006,0.3008650638408592
N00002460,95MM090008,0.9999999408312941
N00002461,95MM090002,0.9999999816493619
N00002462,95MM090003,0.9999999855301367
N00002463,95MM090004,0.9999999660024247
N00002464,95MM090005,0.9999999730040807
N00002465,95MM100003,0.6165729554276583
N00002465,95MM100001,0.38342690415278036
N00002466,95MM100002,0.9999997485708565
N00002467,95MM100008,0.999999705495393
N00002468,95MM100004,0.9999997872916704
N00002469,95MM100007,0.6436581975935785
N00002469,95MM100005,0.35634164918602423
N00002470,95MM100006,0.9999997952653874
N00002471,95MM110001,0.9999998766077544
N00002472,95MM110002,0.9999997614392662
N00002473,95MM110003,0.9999996507539279
N00002474,95MM110004,0.9999998383441612
N00002475,95MM110005,0.9999996553824055
N00002476,95MM110006,0.999999669712156
N00002477,95MM120001,0.9999999670286007
N00002478,95MM120003,0.9999999459831713
N00002479,95MM120011,0.9999999736951863
N00002480,95MM120012,0.9999999852888722
N00002481,95MM120002,0.9999997632633691
N00002482,95MM120004,0.999999745565697
N00002483,95MM120005,0.9999996289014892
N00002484,95MM120006,0.9999998012125443
N00002485,95MM120007,0.9999997645062014
N00002486,95MM120008,0.999999752435993
N00002487,95MM120009,0.9999997242303166
N00002488,95MM120010,0.9999998608624023
N00002489,95MM130002,0.5142251590595811
N00002489,95MM130006,0.4857747437441883
N00002490,95MM130019,0.9999999541826149
N00002491,95MM130015,0.9999998427611096
N00002492,95MM130016,0.9999997990030723
N00002493,95MM130017,0.999999750940482
N00002494,95MM130018,0.9999996261190041
N00002495,95MM130010,0.5481748979920116
N00002495,95MM130011,0.45182490276225873
N00002496,95MM130013,0.9999996946193151
N00002497,95MM130014,0.9999998369888096
N00002498,95MM130007,0.8921779143043427
N00002498,95MM130012,0.10782202283962378
N00002499,95MM130008,0.9999999408934334
N00002500,95MM130009,0.9999996795084307
N00002501,95MM130001,0.7833168332701306
N00002501,95MM130003,0.13146713114369912
N00002501,95MM130004,0.08521595871708551
N00002502,95MM130005,0.9999998872837543
N00002503,95MM140002,0.915083803779577
N00002503,95MM140001,0.08491613846918644
N00002504,95MM140003,0.9999998283448456
N00002505,95MM140004,0.9999996324845716
N00002506,95MM140005,0.9999996105514688
N00002507,95MM140006,0.9999997833633002
N00002508,95MM140007,0.9999998346330662
N00002509,95MM140008,0.9999997130613865
N00002510,95MM140009,0.9999997562260837
N00002511,95MM140010,0.9999995736498862
N00002512,95MM150001,0.8242898546611744
N00002512,95MM150002,0.175710068048722
N00002513,95MM150004,0.9999999615339551
N00002514,95MM150008,0.9999999510386697
N00002515,95MM150011,0.9999999843788238
N00002516,95MM150003,0.9999999733370456
N00002516,95RR090007,5.407645091690767e-06
N00002517,95MM150005,0.9999998104041294
N00002518,95MM150006,0.9999999047505481
N00002519,95MM150007,0.9999997000963753
N00002520,95MM150010,0.6676670542059578
N00002520,95MM150009,0.33233278901437746
N00002521,95MM160007,0.9363356319106912
N00002521,95MM160003,0.06366430954040907
N00002522,95MM160004,0.999999721511453
N00002523,95MM160005,0.9999998767136521
N00002524,95MM160006,0.9999997521575847
N00002525,95MM160001,0.803693274779264
N00002525,95MM160002,0.19630671015457024
N00002526,95MM160008,0.999999973080358
N00002527,95MM160009,0.999999911574805
N00002528,95MM170001,0.9999995753281526
N00002529,95MM170002,0.9999997802803124
N00002530,95MM170003,0.9999997678382778
N00002531,95MM170006,0.9999997015019544
N00002532,95MM170010,0.9999998287898525
N00002533,95MM170009,0.5973691987467231
N00002533,95MM170004,0.20176075150985973
N00002533,95MM170005,0.20086988705359143
N00002534,95MM170007,0.9999997630422809
N00002535,95MM170008,0.9999998291383947
N00002536,95MM180001,0.9999999758156187
N00002537,95MM180003,0.6166307059859356
N00002537,95MM180002,0.36989089266344005
N00002537,95MM180006,0.013478385131708076
N00002538,95MM180004,0.9999999661470362
N00002539,95MM180005,0.9999998493033856
N00002540,95MM180009,0.7150814861829122
N00002540,95MM180007,0.2520613657839326
N00002540,95MM180008,0.032857106953928475
N00002541,95MM190007,0.28231957203583946
N00002541,95MM190006,0.26221718668438493
N00002541,95MM190005,0.2555200358224709
N00002541,95MM190003,0.19994308714068915
N00002542,95MM190004,0.999999803802172
N00002543,95MM190001,0.9999995181039854
N00002544,95MM190009,0.7112422840572764
N00002544,95MM190002,0.2887575547136055
N00002545,95MM190008,0.9999997471623311
N00002546,95MM190010,0.999999777723965
N00002547,95MM200010,0.40538354183779063
N00002547,95MM200012,0.22759710100383854
N00002547,95MM200007,0.21207396244555782
N00002547,95MM200011,0.15494526872674227
N00002548,95MM200009,0.5004213111212119
N00002548,95MM200008,0.49957851943599263
N00002549,95MM200001,0.9999997396276462
N00002550,95MM200002,0.9999996950622448
N00002551,95MM200003,0.9999997350023118
N00002552,95MM200004,0.9999997043686896
N00002553,95MM200005,0.9999996785769584
N00002554,95MM200006,0.9999997896110624
N00002555,95MM210002,0.9999998303437679
N00002556,95MM210003,0.9999997088925509
N00002557,95MM210004,0.9999998413594411
N00002558,95MM210009,0.9999996692268341
N00002559,95MM210010,0.9999997917494511
N00002560,95MM210001,0.9999999354563526
N00002561,95MM210005,0.9999999403168077
N00002562,95MM210006,0.9999999086614711
N00002563,95MM210007,0.9999998361175886
N00002564,95MM210008,0.9999999158297385
N00002565,95MM220001,0.9999996909119705
N00002566,95MM220003,0.999999896227424
N00002567,95MM220005,0.9999998645098658
N00002568,95MM220007,0.9999997592152068
N00002569,95MM220002,0.9999998881519158
N00002570,95MM220004,0.9999999144214988
N00002571,95MM220006,0.999999830410165
N00002572,95MM220008,0.9999997686502291
N00002573,95MM230001,0.999999728687314
N00002574,95MM230002,0.999999684792231
N00002575,95MM230003,0.9999997909567531
N00002576,95MM230004,0.6553506005131645
N00002576,95MM230008,0.34464920736227517
N00002577,95MM230006,0.7285544309898606
N00002577,95MM230005,0.27144529776246634
N00002578,95MM230007,0.9999995967700167
N00002579,95MM240001,0.9999996249495682
N00002580,95MM240002,0.999999657305893
N00002581,95MM240003,0.9999998042366922
N00002582,95MM240004,0.2960631023722466
N00002582,95MM240005,0.2692650009168233
N00002582,95MM240006,0.2569915531281656
N00002582,95MM240007,0.17768022011794238
N00002583,95MM250011,0.9999997331889897
N00002584,95MM250012,0.9999996572667998
N00002585,95MM250013,0.9999996698818603
N00002586,95MM250014,0.9999997644551348
N00002587,95MM250005,0.6409068992677398
N00002587,95MM250006,0.35909293501658296
N00002588,95MM250009,0.9999997254848605
N00002589,95MM250015,0.9999997403543964
N00002590,95MM250001,0.922980669488226
N00002590,95MM250004,0.03534566765617582
N00002590,95MM250016,0.03286306553458677
N00002590,95MM250003,0.008810565912318014
N00002591,95MM250002,0.824453900952268
N00002591,95MM250010,0.17554598249968845
N00002592,95MM250007,0.9999997812502436
N00002593,95MM250008,0.9999998498807962
N00002594,95MM260001,0.9999996615521619
N00002595,95MM260003,0.9999998129354271
N00002596,95MM260004,0.999999786844093
N00002597,95MM260005,0.9999997410519678
N00002598,95MM260009,0.9999996217826662
N00002599,95MM260002,0.9999999176369951
N00002600,95MM260006,0.9999998680308321
N00002601,95MM260007,0.9999996712263801
N00002602,95MM260008,0.9999998335236059
N00002603,95MM270003,0.3854939414235003
N00002603,95MM270008,0.24864283119929018
N00002603,95MM270004,0.192544630319629
N00002603,95MM270001,0.17331841843159337
N00002604,95MM270002,0.9999998667825372
N00002605,95MM270005,0.9999996751666532
N00002606,95MM270006,0.9999996499139253
N00002607,95MM270007,0.9999996121113035
N00002608,95MM270009,0.9999998140183141
N00002609,95MM270010,0.9999998311622825
N00002610,95MM270011,0.9999996744309476
N00002611,95MM270012,0.9999994981959888
N00002612,95MM270013,0.9999997056666272
N00002613,95MM280001,0.6864566616596517
N00002613,95MM280002,0.24383769354802748
N00002613,95MM280004,0.06970557571347544
N00002614,95MM280003,0.999999467351675
N00002615,95MM280005,0.9999997084493341
N00002616,95MM280006,0.999999637660905
N00002617,95MM280007,0.9999997772737386
N00002618,95MM280008,0.9999999022643877
N00002619,95MM290001,0.8047465188998384
N00002619,95MM290002,0.19525321860295358
N00002620,95MM290003,0.9999997693538045
N00002621,95MM290004,0.9999996986140607
N00002622,95MM290005,0.9999998403892104
N00002623,95MM290006,0.9999997224711691
N00002624,95MM290007,0.9999996778050876
N00002625,95MM290008,0.999999633528747
N00002626,95MM290009,0.9999998913244252
N00002627,95MM300001,0.999999652666524
N00002628,95MM300002,0.5428240448479338
N00002628,95MM300003,0.26267402626517355
N00002628,95MM300007,0.19450166794075352
N00002629,95MM300004,0.9999995182893323
N00002630,95MM300005,0.9999998195133296
N00002631,95MM300006,0.9999994940991789
N00002632,95NN010001,0.9999998746610311
N00002633,95NN010003,0.9598956109406191
N00002634,95NN010004,0.9999999094295087
N00002635,95NN010005,0.9999998290763026
N00002636,95NN010002,0.9999999452205804
N00002637,95NN010006,0.9999999771534428
N00002638,95NN010007,0.9999999708205716
N00002639,95NN010008,0.9999999350766783
N00002640,95NN020001,0.9999997957127916
N00002641,95NN020002,0.9999999039565485
N00002642,95NN020003,0.9999998818515962
N00002643,95NN020004,0.9999999203322074
N00002644,95NN020005,0.9999996476211983
N00002645,95NN020006,0.9999997566530772
N00002646,95NN030003,0.9999998200214546
N00002647,95NN030005,0.5479334965089713
N00002647,95NN030007,0.4520663644134102
N00002648,95NN030008,0.9999997983939328
N00002649,95NN030001,0.9999999514056526
N00002650,95NN030002,0.999999830124108
N00002651,95NN030004,0.9999998227051328
N00002652,95NN030006,0.9999996302351934
N00002653,95NN040001,0.9999998282685548
N00002654,95NN040002,0.9999998849409363
N00002655,95NN040003,0.9999996634136287
N00002656,95NN040004,0.9999998638136645
N00002657,95NN040005,0.9999998320989876
N00002658,95NN040006,0.9999999491642176
N00002659,95NN040007,0.9999996445759338
N00002660,95NN050001,0.9999999243551303
N00002661,95NN050002,0.7688124548671917
N00002661,95NN050006,0.231187401167267
N00002662,95NN050003,0.9999997958202744
N00002663,95NN050004,0.9999996829521058
N00002664,95NN050005,0.9999998548395771
N00002665,95NN050007,0.9999997658085443
N00002666,95NN050008,0.9999998179612082
N00002667,95NN060006,0.41031058264618153
N00002667,95NN060004,0.30641292147148413
N00002667,95NN060008,0.2832763103635856
N00002668,95NN060007,0.9999997981156197
N00002669,95NN060001,0.9999999770474955
N00002669,95FF020006,1.3739723657268035e-06
N00002670,95NN060002,0.7787486859209397
N00002670,95NN060005,0.1323877688294953
N00002670,95NN060003,0.08886351622736864
N00002671,95NN070004,0.41342313116634255
N00002671,95NN070007,0.35946432482381646
N00002671,95NN070005,0.2271123870957494
N00002672,95NN070006,0.9999996702425573
N00002673,95NN070002,0.6564698411353467
N00002673,95NN070009,0.2421294489442097
N00002673,95NN070001,0.07420855331235293
N00002673,95NN070003,0.02719211353335943
N00002674,95NN070008,0.9999996481739695
N00002675,95NN080001,0.9999999500638882
N00002676,95NN080004,0.6432337350649161
N00002676,95NN080002,0.3567661129681264
N00002677,95NN080005,0.9999999675088082
N00002678,95NN080003,0.9999998936622513
N00002679,95NN080006,0.9999997379894048
N00002680,95NN080007,0.9999999634546913
N00002681,95NN080008,0.999999965057635
N00002682,95NN090001,0.9999999379072718
N00002682,95BB010003,7.044003234782848e-06
N00002682,95BB140008,1.0633373560649912e-06
N00002683,95NN090002,0.9999999615371071
N00002683,95BB140008,1.562524920021167e-06
N00002684,95NN090003,0.9999999682446384
N00002684,95BB010003,1.4463709243531492e-06
N00002685,95NN090005,0.9999999639450053
N00002686,95NN090004,0.9354134239050391
N00002687,95NN090006,0.9999999424140209
N00002688,95NN090007,0.9999999727007178
N00002689,95NN090008,0.9999998170563053
N00002690,95NN100002,0.9999998286141135
N00002691,95NN100003,0.9999997108016268
N00002692,95NN100006,0.9999999687857353
N00002693,95NN100007,0.9999996632151447
N00002694,95NN100008,0.9999999678211734
N00002695,95NN100001,0.9999997658741464
N00002696,95NN100004,0.9999996898190238
N00002697,95NN100005,0.9999997075091979
N00002698,95NN100009,0.999999792907511
N00002699,95NN110002,0.9999997614010198
N00002700,95NN110004,0.9999999040803741
N00002701,95NN110005,0.9999999540903391
N00002702,95NN110008,0.9999997916053467
N00002703,95NN110001,0.9999999553270925
N00002704,95NN110003,0.9999999594092784
N00002705,95NN110006,0.9999999525938083
N00002706,95NN110007,0.9999999627498714
N00002707,95NN120001,0.9999999650429305
N00002708,95NN120002,0.9999998262065825
N00002709,95NN120003,0.9999999556536155
N00002710,95NN120004,0.9999997542550313
N00002711,95NN120005,0.9769313614359739
N00002711,95NN120006,0.02306858205473992
N00002712,95NN120007,0.9999999691745914
N00002713,95NN130001,0.9999999549069655
N00002714,95NN130002,0.9999999578315707
N00002714,95FF020004,4.028007711684521e-06
N00002715,95NN130003,0.9999999573041769
N00002716,95NN130004,0.9999999038538412
N00002717,95NN130005,0.999999976279711
N00002718,95NN130006,0.9999998629198762
N00002719,95NN130007,0.9999999564885168
N00002720,95NN140001,0.9999999506490613
N00002721,95NN140002,0.9999999671413603
N00002722,95NN140003,0.9999999771525052
N00002723,95NN140008,0.9999998137641933
N00002724,95NN140009,0.9999997317475483
N00002725,95NN140004,0.9999999711000622
N00002726,95NN140006,0.7565606515974231
N00002726,95NN140005,0.12859187010522
N00002726,95NN140007,0.11484745652650089
N00002727,95NN150001,0.9999999526464226
N00002728,95NN150002,0.9041653433073571
N00002728,95NN150003,0.09583457287925666
N00002729,95NN150004,0.999999795677931
N00002730,95NN150005,0.9999999015193145
N00002731,95NN150006,0.9999996833984007
N00002732,95NN150007,0.9999998463114917
N00002733,95NN150008,0.9765069640898528
N00002734,95NN160002,0.9999999104749735
N00002735,95NN160003,0.9999999558486875
N00002735,95SS030006,1.579348612578471e-06
N00002736,95NN160004,0.9999999607141785
N00002737,95NN160006,0.999999964356649
N00002738,95NN160001,0.9999999635742081
N00002739,95NN160005,0.9999999591836908
N00002740,95NN160007,0.9999999635642647
N00002741,95NN160008,0.9999999585696185
N00002742,95NN170001,0.9999998564246313
N00002743,95NN170002,0.999999968246644
N00002744,95NN170003,0.9999995774975623
N00002745,95NN170004,0.9999996219579987
N00002746,95NN170005,0.9999997421456784
N00002747,95NN170006,0.9999999376323906
N00002748,95NN170007,0.999999958301326
N00002749,95NN180001,0.9999997428210615
N00002750,95NN180004,0.9999996464650278
N00002751,95NN180005,0.9999998387203733
N00002752,95NN180007,0.9999999664056948
N00002753,95NN180002,0.9999998974824421
N00002754,95NN180003,0.9999999184497194
N00002755,95NN180006,0.9999999460187767
N00002756,95NN190003,0.9999996413269232
N00002757,95NN190004,0.999999615265023
N00002758,95NN190006,0.9999997673099845
N00002759,95NN190007,0.9999998402944406
N00002760,95NN190008,0.9999996509958426
N00002761,95NN190002,0.7928737506961727
N00002761,95NN190001,0.20712617536299271
N00002762,95NN190005,0.9999999315822138
N00002763,95NN190009,0.9999999711777542
N00002764,95NN200001,0.9999999590265997
N00002765,95NN200002,0.9999999750628372
N00002766,95NN200003,0.9999999736842815
N00002767,95NN200004,0.9999999717703042
N00002768,95NN200005,0.9999999142408975
N00002769,95NN200006,0.9999999570363293
N00002770,95NN200007,0.9999999712009363
N00002771,95NN210001,0.9999997148412414
N00002772,95NN210002,0.9999997967288251
N00002773,95NN210003,0.9999996203771051
N00002774,95NN210004,0.9999998971595295
N00002775,95NN210005,0.9999998228591553
N00002776,95NN210006,0.9999997601037143
N00002777,95NN210007,0.9999997223037628
N00002778,95NN210008,0.9999997746521236
N00002779,95NN220001,0.9999999686113665
N00002780,95NN220002,0.9999998496112902
N00002781,95NN220003,0.9999999607386323
N00002782,95NN220004,0.9999999650525653
N00002783,95NN220005,0.9999999707572357
N00002784,95NN220006,0.9999999675598914
N00002785,95NN230001,0.9999999835700775
N00002786,95NN230002,0.9999999761631589
N00002786,95FF020003,1.0555520209709212e-06
N00002787,95NN230006,0.9999999734650983
N00002787,95FF020001,1.1382144427184303e-06
N00002788,95NN230003,0.9999999665583511
N00002789,95NN230004,0.9999999434718878
N00002790,95NN230005,0.9999999358514736
N00002791,95NN230007,0.9999999321270302
N00002792,95OO010001,0.9999999619291342
N00002793,95OO010002,0.9999999519114963
N00002794,95OO010003,0.9999999650629212
N00002795,95OO010004,0.9999999683503222
N00002795,95YY200003,1.3589496939358289e-06
N00002796,95OO010005,0.9999999605458048
N00002797,95OO020001,0.9999999847546971
N00002798,95OO020002,0.9999999846104215
N00002799,95OO020003,0.9999999788880867
N00002800,95OO020004,0.9999999782188624
N00002801,95OO020005,0.9999999826176743
N00002802,95OO030001,0.9999999779358381
N00002803,95OO030002,0.9999999807865033
N00002804,95OO030003,0.9999999545651385
N00002805,95OO030004,0.9999999625567265
N00002806,95OO030005,0.9999999813646758
N00002807,95OO030006,0.9999999829566438
N00002808,95OO040001,0.999999973224233
N00002809,95OO040002,0.999999979871646
N00002810,95OO040003,0.9999998749730725
N00002811,95OO040004,0.9999999543599813
N00002812,95OO040005,0.9999999827087992
N00002813,95OO040006,0.9999999572042683
N00002814,95OO050001,0.9999999359733824
N00002815,95OO050002,0.9999998005942455
N00002816,95OO050003,0.9999998859222997
N00002817,95OO050004,0.9999998521445072
N00002818,95OO050005,0.9999997345791729
N00002819,95OO050006,0.9999998319419432
N00002820,95OO060001,0.9999999709708313
N00002821,95OO060002,0.99999997615422
N00002822,95OO060003,0.9999999320368796
N00002823,95OO060004,0.9999999477692231
N00002824,95OO060005,0.9999999708035121
N00002825,95OO060006,0.9999999726846353
N00002826,95OO070001,0.999999984831573
N00002827,95OO070002,0.9999999818970117
N00002828,95OO070003,0.99999988112518
N00002829,95OO070004,0.9999999637570667
N00002830,95OO070005,0.9999999768656921
N00002831,95OO070006,0.9999999813854912
N00002832,95OO080001,0.9999999664382218
N00002833,95OO080002,0.9999999521310279
N00002834,95OO080003,0.9999999727182209
N00002835,95OO080004,0.9999999637312798
N00002836,95OO080005,0.9999999559290649
N00002837,95OO080006,0.9999998403932928
N00002838,95OO090001,0.9999999808084247
N00002839,95OO090002,0.9999999736136376
N00002840,95OO090005,0.6607502966261017
N00002840,95OO090004,0.2559286018408717
N00002840,95OO090003,0.0833210921347187
N00002841,95OO100001,0.9999999440212921
N00002842,95OO100002,0.999999907034673
N00002843,95OO100003,0.999999910134009
N00002844,95OO100004,0.9999998453234383
N00002845,95OO100005,0.9999997874633798
N00002846,95OO100006,0.999999880705353
N00002847,95OO100007,0.9999999602421671
N00002847,95KK140003,1.2582612172851923e-06
N00002848,95OO110001,0.9197440573540298
N00002848,95OO110004,0.06088338137236324
N00002848,95OO110006,0.019372521494373737
N00002849,95OO110002,0.9999998221462205
N00002850,95OO110003,0.9999997314013064
N00002851,95OO110005,0.9999997505740056
N00002852,95OO110007,0.9999997307814241
N00002853,95OO120001,0.8613776541004237
N00002853,95OO120006,0.13862229195655726
N00002854,95OO120002,0.9999999559840173
N00002855,95OO120003,0.9999999480928515
N00002856,95OO120004,0.9999999343840902
N00002857,95OO120005,0.999999947479492
N00002858,95OO130001,0.999999616496454
N00002859,95OO130002,0.9999998979778091
N00002860,95OO130003,0.9999999389382266
N00002861,95OO130004,0.9999998699249111
N00002862,95OO130005,0.9999995514034031
N00002863,95OO130006,0.9999995172713172
N00002864,95OO130007,0.9999998279362396
N00002865,95OO140001,0.999999977847853
N00002866,95OO140002,0.9999999717020384
N00002867,95OO140003,0.9999999556218087
N00002868,95OO140004,0.9999998748717617
N00002869,95OO140005,0.9999999015046421
