OA_CODE,dea_1972,dea_1984,dea_1993,dea_2012
95GG220015,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG220017,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010007,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250008,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010009,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010010,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010013,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010011,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG220001,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG220003,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG340015,BELFAST AREA C,BALMORAL,BALMORAL,Balmoral
95GG340003,BELFAST AREA C,BALMORAL,BALMORAL,Balmoral
95GG010002,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010005,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG340016,BELFAST AREA C,BALMORAL,BALMORAL,Balmoral
95GG310016,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG010006,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010016,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010001,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG310015,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310011,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310012,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310010,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310008,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310009,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG010004,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG010003,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG270001,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270002,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250016,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270018,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270016,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250012,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250015,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250009,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250013,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250017,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250014,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010014,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG010012,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010015,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250001,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG010008,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250011,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250007,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250004,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250005,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250003,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG220007,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250002,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG250010,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270014,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270013,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270011,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270012,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270004,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270005,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270017,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270015,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270006,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270007,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270019,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270003,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270008,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG270009,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Black Mountain
95GG310007,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310013,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95SS260003,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260001,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260007,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260010,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260009,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260002,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260004,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060009,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060011,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060013,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160004,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160003,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160002,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS260005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160001,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95GG310002,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310004,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310005,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95SS100006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95GG310003,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310017,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310014,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG340009,BELFAST AREA C,BALMORAL,BALMORAL,Balmoral
95GG310001,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG310006,BELFAST AREA D,UPPER FALLS,UPPER FALLS,Collin
95GG230003,BELFAST AREA C,BALMORAL,BALMORAL,Balmoral
95SS100009,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100007,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100010,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100002,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100011,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100001,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95GG230006,BELFAST AREA C,BALMORAL,BALMORAL,Balmoral
95SS100003,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS270008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS270005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS270006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100004,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070009,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS290006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290004,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS100012,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160009,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160007,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290003,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290002,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS160008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060014,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060003,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070006,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070005,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070010,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290001,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290007,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS290009,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070007,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS070004,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060002,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070003,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS070012,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS070008,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS060010,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060012,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060001,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060007,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Collin
95SS060004,LISBURN AREA A,DUNMURRY CROSS,DUNMURRY CROSS,Killultagh
95SS040009,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040010,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040012,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040011,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040008,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS070013,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS070017,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS220005,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS070014,LISBURN AREA E,DUNMURRY CROSS,DUNMURRY CROSS,Lisburn North
95SS220003,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220002,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220004,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220007,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220006,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120001,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220010,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220001,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220009,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300005,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS220008,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS020012,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS020001,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020002,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS020005,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040013,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS020008,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020003,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020007,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040015,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040002,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040007,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS170005,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170006,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS020011,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200005,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200004,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200003,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200008,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200006,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS200007,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn North
95SS020006,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020010,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020009,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS020004,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS300001,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300007,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120004,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120003,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120006,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120005,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300008,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300006,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120007,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS120008,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300009,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300004,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300002,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS300003,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN NORTH,Lisburn North
95SS200001,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS130004,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS130006,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS140009,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire East
95SS050004,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050005,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS130007,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS180002,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280001,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn North
95SS180011,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280009,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280007,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280008,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280006,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280003,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280002,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS280005,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS200009,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS170009,LISBURN AREA D,KILLULTAGH,KILLULTAGH,Lisburn South
95SS200002,LISBURN AREA D,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS170001,LISBURN AREA D,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170010,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170007,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS250002,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS280004,LISBURN AREA D,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS250003,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250005,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250001,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250004,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS170004,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170002,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170003,LISBURN AREA C,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170008,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS170011,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Lisburn South
95SS040005,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040004,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040006,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040003,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040001,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040014,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Killultagh
95SS040017,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS040016,LISBURN AREA A,KILLULTAGH,LISBURN TOWN NORTH,Lisburn South
95SS010006,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS230004,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230002,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230007,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230011,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230010,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230005,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230006,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230008,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS150004,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS230009,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS050010,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050002,LISBURN AREA B,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS180006,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180007,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180010,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180009,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS250006,LISBURN AREA C,KILLULTAGH,LISBURN TOWN SOUTH,Lisburn South
95SS250008,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS250007,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180005,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180004,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180003,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180001,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS180008,LISBURN AREA C,LISBURN TOWN,LISBURN TOWN SOUTH,Lisburn South
95SS050001,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050009,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050007,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050003,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS050008,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS140003,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire East
95SS050006,LISBURN AREA C,DOWNSHIRE,LISBURN TOWN SOUTH,Downshire West
95SS090006,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030001,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030002,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030004,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030008,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030007,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030009,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080008,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080010,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080009,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080011,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS150007,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150006,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150009,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150003,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150010,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150008,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150005,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS150001,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS080003,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95FF100004,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060001,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100006,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100001,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100007,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF100002,BANBRIDGE AREA B,DROMORE,DROMORE,Slieve Croob
95FF100003,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95SS080007,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080005,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95FF020004,BANBRIDGE AREA B,DROMORE,DROMORE,Slieve Croob
95SS080004,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080006,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080001,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS080002,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95NN030001,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030004,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050001,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030002,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030003,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030006,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030008,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050008,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050007,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050004,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050006,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
