DZ2021_cd,SA2011,weight
N20002799,N00001703,0.053951788871189406
N20002799,N00001695,0.0005470580021837224
N20002800,N00001703,0.7048413908516592
N20002800,N00001704,0.2927483863052058
N20002800,N00001702,0.0014540251654345988
N20002800,N00001701,0.000690913212603211
N20002801,N00001702,0.504111995361384
N20002801,N00001704,0.2597874123460449
N20002801,N00001703,0.23606504515064336
N20002802,N00001748,0.4374724852889586
N20002802,N00003131,0.4031340781567118
N20002802,N00001749,0.15911979196850135
N20002802,N00003933,0.00014614782832583366
N20002802,N00003073,8.075791365205297e-05
N20002802,N00003154,2.962523002627382e-05
N20002802,N00001678,1.717314667946423e-05
N20002803,N00001716,0.5608267665352111
N20002803,N00001718,0.4294816672248925
N20002803,N00001666,0.009320456077290975
N20002803,N00001749,0.0003692563346031734
N20002803,N00001744,1.1999454298390483e-06
N20002804,N00001666,0.5584754793101742
N20002804,N00001669,0.3242269637389665
N20002804,N00001668,0.09788025350519665
N20002804,N00001667,0.01644434310292562
N20002804,N00001718,0.002657201392579807
N20002804,N00001716,0.00030510704377177564
N20002804,N00001744,1.0651906377659657e-05
N20002805,N00001667,0.6101684539994237
N20002805,N00001661,0.347325761784146
N20002805,N00001669,0.04103416860365136
N20002805,N00001744,0.001471615612800357
N20002806,N00001745,0.6061354459110596
N20002806,N00001744,0.39127202878506695
N20002806,N00001746,0.0013113039852955708
N20002806,N00001661,0.000966132615694261
N20002806,N00001667,0.0003150887028906032
N20002807,N00001746,0.8490417752568599
N20002807,N00001661,0.09539855763797941
N20002807,N00001745,0.05555196565852863
N20002807,N00001662,7.68211688133066e-06
N20002808,N00001668,0.6948724904290151
N20002808,N00001662,0.09734849618191546
N20002808,N00001666,0.09531852668694031
N20002808,N00001661,0.054418843805884964
N20002808,N00001663,0.040470338480918695
N20002808,N00001746,0.01052559750437166
N20002808,N00001669,0.006578999031731415
N20002808,N00001716,0.00024113958210973048
N20002808,N00001670,0.00015195274511076208
N20002808,N00001664,6.885614685204365e-05
N20002808,N00001712,1.3651430862560545e-06
N20002808,N00001717,1.05340041221627e-06
N20002809,N00001749,0.41673353113012807
N20002809,N00001747,0.3022435353608153
N20002809,N00001678,0.0903044059054089
N20002809,N00001710,0.06444380636540684
N20002809,N00001744,0.05066610506970373
N20002809,N00001696,0.049334012020031404
N20002809,N00001711,0.009761737670786932
N20002809,N00001693,0.006357191511674234
N20002809,N00001698,0.0056561038546812
N20002809,N00001748,0.0028357165519211996
N20002809,N00001745,0.0007384539797245476
N20002809,N00001707,0.00033515978476101216
N20002809,N00001695,0.000334712488723625
N20002809,N00001690,0.0001230615843440057
N20002809,N00003934,9.545538779374238e-05
N20002809,N00001732,1.1888062733190091e-05
N20002809,N00001719,7.838547161928893e-06
N20002809,N00001677,6.8896480996838226e-06
N20002809,N00001746,6.0968553970716335e-06
N20002809,N00003933,3.3403493152151865e-06
N20002809,N00003932,1.0937712315343837e-06
N20002810,N00001744,0.3220766096511579
N20002810,N00001665,0.2339231698673213
N20002810,N00001662,0.17327567829258209
N20002810,N00001746,0.13834701730582274
N20002810,N00001663,0.1127376400473833
N20002810,N00001747,0.019639884836280472
N20002811,N00001668,0.37844630103873306
N20002811,N00001728,0.24380265992907077
N20002811,N00001723,0.2364564748048069
N20002811,N00001721,0.14129141761631367
N20002811,N00001712,3.144921415912284e-06
N20002812,N00001747,0.8625748058931985
N20002812,N00001744,0.11931085158164087
N20002812,N00001749,0.018112007403891715
N20002812,N00001665,2.335124343132836e-06
N20002813,N00001724,0.4231600959057343
N20002813,N00001721,0.3520174636594089
N20002813,N00001676,0.13460106422166745
N20002813,N00001722,0.08132514444272076
N20002813,N00001725,0.008656384362410764
N20002813,N00001670,0.00019434859833965682
N20002813,N00001671,2.332743998464818e-05
N20002813,N00001668,2.2171369706840132e-05
N20002814,N00001664,0.4739057827188022
N20002814,N00001665,0.23557083106838583
N20002814,N00001663,0.21323728541372178
N20002814,N00001668,0.04339047563708681
N20002814,N00001670,0.03389052707282087
N20002814,N00001747,2.6860552331112905e-06
N20002814,N00001744,2.412034418787534e-06
N20002815,N00001723,0.5107090341531908
N20002815,N00001728,0.38101722357432144
N20002815,N00001722,0.10810252969405884
N20002815,N00001721,0.00016676547992009765
N20002815,N00001712,4.447098528151976e-06
N20002816,N00001712,0.4725794512707685
N20002816,N00001729,0.46928735647036096
N20002816,N00001728,0.05537200108703547
N20002816,N00001730,0.002382360086002144
N20002816,N00001713,0.000272288013744546
N20002816,N00001722,0.00010155901789788507
N20002816,N00001668,4.984054191097969e-06
N20002817,N00001722,0.6899554277449075
N20002817,N00001725,0.13786904917208362
N20002817,N00001721,0.12165544542476968
N20002817,N00001723,0.05040525003455871
N20002817,N00001724,8.035302965846861e-05
N20002817,N00001726,2.4233168817813495e-05
N20002817,N00001729,8.80432849155386e-06
N20002817,N00001731,1.4370966989449149e-06
N20002818,N00001671,0.5117425255104269
N20002818,N00001676,0.25166713799028706
N20002818,N00001725,0.20174713179759532
N20002818,N00001724,0.030337946754662466
N20002818,N00001674,0.004505257947028692
N20002819,N00001670,0.4706772204558638
N20002819,N00001672,0.17406079957458212
N20002819,N00001673,0.15906554754098692
N20002819,N00001671,0.13865617881166753
N20002819,N00001676,0.04674163606973657
N20002819,N00001664,0.010798588925169102
N20002820,N00001747,0.8402212426351178
N20002820,N00001673,0.15301503082026804
N20002820,N00001744,0.006257036698094349
N20002820,N00001664,0.0005024759128158936
N20002820,N00001665,3.428931690233614e-06
N20002821,N00001674,0.5416495464893747
N20002821,N00001675,0.2063291970095896
N20002821,N00001726,0.11790748730092866
N20002821,N00001725,0.07687783505849766
N20002821,N00001671,0.03585346598793138
N20002821,N00001703,0.012781376950752361
N20002821,N00001727,0.00627885322533444
N20002821,N00001705,0.0023066513456495227
N20002821,N00001722,1.5360543660327923e-05
N20002822,N00001673,0.4196224160179955
N20002822,N00001747,0.28516006604087013
N20002822,N00001672,0.20016241198026732
N20002822,N00001675,0.05677073592819569
N20002822,N00001703,0.018164019279119634
N20002822,N00001695,0.01306565089878259
N20002822,N00001671,0.0070543749887504404
N20002823,N00001695,0.7736226305535207
N20002823,N00001694,0.22636410885139202
N20002823,N00001703,3.0585661623333258e-06
N20002823,N00001747,2.769929485307087e-06
N20002823,N00001702,2.075994747219892e-06
N20002824,N00001696,0.6090474837695821
N20002824,N00001695,0.19842490152837916
N20002824,N00001694,0.19252410689179494
N20002825,N00001710,0.5745351827876592
N20002825,N00001707,0.425464817212343
N20002826,N00001711,0.6898304899875032
N20002826,N00001708,0.11694985877540487
N20002826,N00001706,0.0935320031384794
N20002826,N00001707,0.05958950786052291
N20002826,N00001710,0.04009135460963002
N20002826,N00003932,1.0141250737415302e-05
N20002827,N00001708,0.8455107734681829
N20002827,N00001709,0.0877962569226654
N20002827,N00001707,0.058320238478347164
N20002827,N00001706,0.008268790818128953
N20002827,N00001711,0.00010394031266886527
N20002828,N00001690,0.6095459807762664
N20002828,N00001707,0.30649809106148823
N20002828,N00001698,0.06495406707659901
N20002828,N00001709,0.01144366033248722
N20002828,N00001689,0.0075582007531746565
N20002829,N00001709,0.5279129164812378
N20002829,N00001691,0.2991506126972792
N20002829,N00001708,0.1623107299448023
N20002829,N00001707,0.009433874770141808
N20002829,N00001697,0.0011818454474920252
N20002829,N00001690,1.0020659045270594e-05
N20002830,N00001693,0.7729562963574192
N20002830,N00001696,0.12911361283378928
N20002830,N00001698,0.07412411424693478
N20002830,N00001699,0.023786283421282566
N20002831,N00001689,0.6342566065456927
N20002831,N00001690,0.3371726310791892
N20002831,N00001691,0.01813840764852656
N20002831,N00001688,0.010432354726603628
N20002832,N00001706,0.6673927931482616
N20002832,N00001697,0.26244832567548243
N20002832,N00001708,0.061824558993103934
N20002832,N00001711,0.006704675595408132
N20002832,N00001691,0.0007657386808515972
N20002832,N00001692,0.0004848289684276931
N20002832,N00004051,0.0003055616208652588
N20002832,N00003932,6.055210586269982e-05
N20002832,N00001688,1.4079666299181766e-05
N20002833,N00001692,0.44375341534044505
N20002833,N00001691,0.39192640853355976
N20002833,N00001689,0.09027082709037335
N20002833,N00001690,0.04239578060349843
N20002833,N00001688,0.031161076449344197
N20002833,N00001697,0.00047606656349423644
N20002833,N00001708,1.3173769045008177e-05
N20002833,N00001709,3.2516502250291742e-06
N20002834,N00001688,0.7454721157504699
N20002834,N00001690,0.11181499685135962
N20002834,N00001689,0.08007021084635838
N20002834,N00001697,0.06263431350698423
N20002834,N00001698,5.32193684881486e-06
N20002834,N00001692,2.0879362792767163e-06
N20002835,N00001700,0.6227613780081972
N20002835,N00001697,0.3363191912561207
N20002835,N00001699,0.04089088136372403
N20002835,N00001688,2.8549371978128937e-05
N20002836,N00001699,0.5533264879854236
N20002836,N00001698,0.19040472884965876
N20002836,N00001697,0.14548185982572764
N20002836,N00001700,0.05518715167870736
N20002836,N00001693,0.04906591353220069
N20002836,N00001688,0.006505773141187714
N20002837,N00003591,0.8883124178206785
N20002837,N00003612,0.07914374415355631
N20002837,N00003590,0.018623209805409935
N20002837,N00003592,0.013743259424375038
N20002837,N00002021,0.00010338160322429117
N20002837,N00002011,7.505815457317983e-05
N20002838,N00003618,0.5482670430879012
N20002838,N00003621,0.38591530242924527
N20002838,N00003619,0.05517262841791236
N20002838,N00003622,0.008111474589067335
N20002838,N00003620,0.002480049934554681
N20002838,N00000682,3.723312111512219e-05
N20002838,N00002022,1.4370589234230345e-05
N20002838,N00002023,1.1806135706164812e-06
N20002839,N00003614,0.41828547647593056
N20002839,N00003591,0.33335140292409776
N20002839,N00003612,0.24832763619235002
N20002839,N00002023,3.2909413437360085e-05
N20002839,N00002021,2.5761642678230595e-06
N20002840,N00003612,0.35415970235276606
N20002840,N00003614,0.28878267740487357
N20002840,N00003613,0.20766773422805493
N20002840,N00003618,0.13425335688251558
N20002840,N00003616,0.014614559656126189
N20002840,N00003619,0.0004976993194950967
N20002840,N00002023,2.7618094207631332e-05
N20002841,N00003590,0.9520185066491569
N20002841,N00003592,0.028700452280378347
N20002841,N00003588,0.015927425767707237
N20002841,N00003587,0.0031900077820862186
N20002841,N00003238,7.266149573362231e-05
N20002841,N00002012,6.596012195337304e-05
N20002841,N00002011,1.5844530461660864e-05
N20002841,N00003591,5.565848793317914e-06
N20002841,N00003239,3.595690927459389e-06
N20002842,N00003591,0.5931344306296015
N20002842,N00003592,0.18762424614260861
N20002842,N00003615,0.12926260969085912
N20002842,N00003587,0.07729517087719023
N20002842,N00003590,0.008437662012838815
N20002842,N00003614,0.004245880646901509
N20002843,N00003619,0.6074324182520905
N20002843,N00003613,0.27611268621962193
N20002843,N00003618,0.06789789691758713
N20002843,N00003622,0.03346754071785974
N20002843,N00003623,0.011237460320374636
N20002843,N00003621,0.0038519975724660414
N20002844,N00003587,0.35101371024258604
N20002844,N00003614,0.3051282140084338
N20002844,N00003615,0.26776588707363513
N20002844,N00003592,0.050870363212905736
N20002844,N00003617,0.02428510533779915
N20002844,N00003616,0.0009367084524019742
N20002845,N00003587,0.35585843896472547
N20002845,N00003588,0.3039078712795281
N20002845,N00003589,0.15119759704426733
N20002845,N00003592,0.10719223171824017
N20002845,N00003590,0.07962423124736291
N20002845,N00003581,0.0022196297458768268
N20002846,N00003616,0.4317272182570599
N20002846,N00003561,0.19724185240750503
N20002846,N00003617,0.16280269978212836
N20002846,N00003613,0.1472074547337129
N20002846,N00003558,0.03545192786553631
N20002846,N00003614,0.020309259653999608
N20002846,N00003615,0.005259587300057833
N20002847,N00003588,0.4675750410154252
N20002847,N00003590,0.2971526332547416
N20002847,N00003579,0.213108148918978
N20002847,N00003578,0.021302495508891878
N20002847,N00003589,0.0007692900148137291
N20002847,N00003238,9.240083760964489e-05
N20002848,N00003561,0.4264572204276719
N20002848,N00003613,0.26069782138884035
N20002848,N00003622,0.22026525929096172
N20002848,N00003619,0.06890398388317162
N20002848,N00003559,0.014206244729493642
N20002848,N00003560,0.0049264204126818955
N20002848,N00003623,0.004540595639205411
N20002848,N00003620,1.289182509959598e-06
N20002849,N00003620,0.7162871277963645
N20002849,N00003622,0.19765688442560617
N20002849,N00003621,0.0855617823600222
N20002849,N00003619,0.0003430836129758433
N20002849,N00003623,0.00010733206198223852
N20002849,N00003536,4.274504528843226e-05
N20002850,N00003581,0.885522040739644
N20002850,N00003589,0.11417447508907906
N20002850,N00003583,0.0002467008583844145
N20002850,N00003584,5.678331275155626e-05
N20002851,N00003582,0.40793466947304236
N20002851,N00003562,0.18908823826706248
N20002851,N00003589,0.1862474786469184
N20002851,N00003581,0.1793938360330763
N20002851,N00003586,0.025801885015738473
N20002851,N00003587,0.011533892564159398
N20002852,N00003589,0.8055220000050831
N20002852,N00003580,0.19359962090430607
N20002852,N00003583,0.0008766992915617493
N20002852,N00003581,1.0578784341694504e-06
N20002853,N00003558,0.4652964116779388
N20002853,N00003587,0.14501269293042757
N20002853,N00003567,0.13359522340426935
N20002853,N00003616,0.09088370727584054
N20002853,N00003562,0.09057654385863187
N20002853,N00003559,0.04027965206544182
N20002853,N00003561,0.011394911408647417
N20002853,N00003563,0.008027574756149698
N20002853,N00003582,0.0069170051727800745
N20002853,N00003589,0.004242579271341395
N20002853,N00003557,0.0032696876383918835
N20002853,N00003615,0.0004998083658545004
N20002853,N00003594,4.124408035610997e-06
N20002854,N00003584,0.4642151119109994
N20002854,N00003583,0.37412340441373954
N20002854,N00003581,0.15636556152275466
N20002854,N00003589,0.004937664936459163
N20002854,N00003580,0.00035825721568678403
N20002855,N00003582,0.3440433670525814
N20002855,N00003586,0.30871526765183843
N20002855,N00003583,0.23761299115147863
N20002855,N00003581,0.10371726884172543
N20002855,N00003584,0.005907866084205875
N20002855,N00003562,3.2392190666168943e-06
N20002856,N00003583,0.6049489652515866
N20002856,N00003580,0.3950489294726962
N20002856,N00003585,2.0692889066501753e-06
N20002857,N00003562,0.33904142881519805
N20002857,N00003557,0.3251785022652734
N20002857,N00003585,0.18225056951562174
N20002857,N00003558,0.10247614688676547
N20002857,N00003586,0.05105335251714393
N20002858,N00003585,0.8075593910728485
N20002858,N00003586,0.09999367832209481
N20002858,N00003583,0.09012748003640539
N20002858,N00003558,0.0023167045136699366
N20002858,N00003594,2.689920074806824e-06
N20002859,N00003560,0.6913823845389476
N20002859,N00003559,0.15606405599610745
N20002859,N00003558,0.07695054968874036
N20002859,N00003561,0.07532345485382404
N20002859,N00003567,0.00020054196674627292
N20002859,N00003566,7.901295563408892e-05
N20002860,N00003578,0.522416985055994
N20002860,N00003579,0.417241252541857
N20002860,N00003589,0.028273375458342104
N20002860,N00003580,0.023236926833393335
N20002860,N00003585,0.007077240282949611
N20002860,N00003583,0.0016133875508854514
N20002860,N00003596,6.354277203877709e-05
N20002860,N00003595,5.616676009953128e-05
N20002860,N00003594,2.112274443541734e-05
N20002861,N00003559,0.9999978362066021
N20002861,N00003558,2.1637934029357104e-06
N20002862,N00003576,0.5943050069103246
N20002862,N00003575,0.32469220831074963
N20002862,N00003579,0.0743165664028991
N20002862,N00003577,0.006603973176772736
N20002862,N00003238,5.023854038533841e-05
N20002862,N00003188,3.203577774809658e-05
N20002863,N00003576,0.3821925439897038
N20002863,N00003579,0.3190348225138209
N20002863,N00003577,0.2573522169260682
N20002863,N00003575,0.041279426794142496
N20002863,N00003548,0.00010509504075571012
N20002863,N00003596,3.5894735513792747e-05
N20002864,N00003575,0.9395850061007012
N20002864,N00003577,0.05992607219551945
N20002864,N00003576,0.00040461150252747426
N20002864,N00003547,3.516418718214013e-05
N20002864,N00003549,2.608560802286578e-05
N20002864,N00003188,8.477105376492417e-06
N20002864,N00003548,8.22376310397088e-06
N20002864,N00004502,6.366893969121262e-06
N20002865,N00003536,0.9147582104445587
N20002865,N00003532,0.08494033669029827
N20002865,N00003620,0.00023753036834085463
N20002865,N00003622,4.483142527174528e-05
N20002865,N00000626,1.908426048265436e-05
N20002866,N00003532,0.4209805640168264
N20002866,N00003561,0.24658847248013546
N20002866,N00003560,0.1800937084636256
N20002866,N00003533,0.0762084996340301
N20002866,N00003536,0.03267486925725671
N20002866,N00003566,0.03177012785618801
N20002866,N00003537,0.01168320470305154
N20002867,N00003594,0.7984534637271079
N20002867,N00003595,0.08457919322980137
N20002867,N00003563,0.06798691787727085
N20002867,N00003567,0.0489230718460444
N20002867,N00003558,2.5276110959846732e-05
N20002867,N00003578,1.2516473598531135e-05
N20002867,N00003579,1.1454303480256024e-05
N20002867,N00003560,7.811639464113274e-06
N20002868,N00003535,0.6874019979840169
N20002868,N00003532,0.14682945572860798
N20002868,N00003536,0.08539342274601346
N20002868,N00003566,0.06165620732273323
N20002868,N00003545,0.011576819273853562
N20002868,N00003537,0.005683729053524974
N20002868,N00003534,0.0014571404857779717
N20002869,N00003537,0.7262243559461927
N20002869,N00003534,0.15588256569086636
N20002869,N00003533,0.11762957111436714
N20002869,N00003535,0.00026350724860362186
N20002870,N00003534,0.4773453801094642
N20002870,N00003533,0.2968826585003225
N20002870,N00003535,0.20991175471559537
N20002870,N00003537,0.015860206674612864
N20002871,N00003567,0.3958119589692348
N20002871,N00003566,0.3589605509261064
N20002871,N00003568,0.21956160582933146
N20002871,N00003563,0.016269189742529503
N20002871,N00003533,0.00793772261018729
N20002871,N00003561,0.0013891174856818455
N20002871,N00003560,6.985443692778569e-05
N20002872,N00003596,0.6431849639664268
N20002872,N00003593,0.199049199118988
N20002872,N00003595,0.0960038187259434
N20002872,N00003548,0.05632337453996299
N20002872,N00003594,0.005249504961748586
N20002872,N00003579,0.00018811223386991637
N20002872,N00003576,1.026453049386336e-06
N20002873,N00003548,0.999510234045743
N20002873,N00003576,0.0004897659541718486
N20002874,N00003548,0.7462896179734632
N20002874,N00003547,0.2527715729644153
N20002874,N00003575,0.0007532396183606049
N20002874,N00003576,0.0001853595192308598
N20002875,N00003548,0.8950569415852201
N20002875,N00003593,0.10494305841490142
N20002876,N00003597,0.6409264703443813
N20002876,N00003594,0.1758399806021833
N20002876,N00003596,0.1736509743918349
N20002876,N00003571,0.006896630824034442
N20002876,N00003595,0.0025520693939671706
N20002876,N00003593,0.00013387444361871603
N20002877,N00003566,0.2283910865943632
N20002877,N00003568,0.22296114224525426
N20002877,N00003545,0.1801915497846025
N20002877,N00003564,0.1228691989519524
N20002877,N00003546,0.10360570917335607
N20002877,N00003533,0.051433528322986824
N20002877,N00003543,0.05101496534326068
N20002877,N00003528,0.01800803222435372
N20002877,N00003535,0.015155686111387115
N20002877,N00003534,0.005053413740486069
N20002877,N00003540,0.001033176049782628
N20002877,N00003542,0.0002824461850603042
N20002878,N00003548,0.9996060400590997
N20002878,N00003547,0.00039395994099148096
N20002879,N00003563,0.307881981899972
N20002879,N00003565,0.25746116623731324
N20002879,N00003568,0.12728680944193843
N20002879,N00003597,0.11907523958703202
N20002879,N00003594,0.09871495549861564
N20002879,N00003564,0.06912753258741708
N20002879,N00003571,0.011801205378475904
N20002879,N00003567,0.005952773294329668
N20002879,N00003572,0.002594734177372441
N20002879,N00003553,0.00010152148381195551
N20002879,N00003607,2.055229487595297e-06
N20002880,N00003542,0.43929495909443134
N20002880,N00003543,0.3225889957196169
N20002880,N00003540,0.23811604518594062
N20002881,N00003546,0.3699446563875068
N20002881,N00003543,0.2668430161349763
N20002881,N00003541,0.1709418179728219
N20002881,N00003538,0.15057820812009914
N20002881,N00003540,0.041692301384591395
N20002882,N00003545,0.5683901758625919
N20002882,N00003530,0.2450640928972503
N20002882,N00003543,0.09095761841038334
N20002882,N00003566,0.06491319964185156
N20002882,N00003531,0.0191839099570787
N20002882,N00003528,0.010824756148044411
N20002882,N00003544,0.0006662470830197418
N20002883,N00003541,0.3258438671090076
N20002883,N00003544,0.22654679496626343
N20002883,N00003540,0.18931692547475404
N20002883,N00003542,0.13469559228198685
N20002883,N00003538,0.08611220518817284
N20002883,N00003539,0.03748461497983121
N20002884,N00003544,0.4977698778334924
N20002884,N00003539,0.37048312031699443
N20002884,N00003538,0.1315018582189588
N20002884,N00003541,0.00024514363054576536
N20002885,N00003547,0.512823889111851
N20002885,N00003593,0.26222714093589267
N20002885,N00003548,0.2123005791395198
N20002885,N00003549,0.012533561272647169
N20002885,N00003575,0.00011482954007462774
N20002886,N00003570,0.5562928354831431
N20002886,N00003597,0.2524951207640179
N20002886,N00003571,0.15408686669266364
N20002886,N00003593,0.03113548422666491
N20002886,N00003572,0.005989692833509081
N20002887,N00003531,0.3684201604039741
N20002887,N00003530,0.27398725986550737
N20002887,N00003545,0.19319703986179096
N20002887,N00003528,0.07057897397724076
N20002887,N00003527,0.0688727502984392
N20002887,N00003566,0.017786986757453136
N20002887,N00003535,0.007145784053653779
N20002887,N00000126,8.792826170981235e-06
N20002887,N00000129,2.094946044747713e-06
N20002888,N00003593,0.8717162837135127
N20002888,N00003570,0.064738319385855
N20002888,N00003597,0.06158880048435527
N20002888,N00003596,0.0019472028753329891
N20002888,N00002121,9.403431958305889e-06
N20002889,N00003528,0.4454507753329991
N20002889,N00003538,0.19260208123054298
N20002889,N00003544,0.16873732175094164
N20002889,N00003527,0.07091398183235473
N20002889,N00003543,0.06833796471079898
N20002889,N00003546,0.04636398313219691
N20002889,N00003542,0.0037351172112531387
N20002889,N00003541,0.002958813087058739
N20002889,N00003545,0.0004109881682181322
N20002889,N00003530,0.0003980110655304996
N20002889,N00003539,9.096247821555808e-05
N20002890,N00003549,0.875082379054249
N20002890,N00003593,0.10804855159756979
N20002890,N00003547,0.01678705081834531
N20002890,N00003575,2.5031696210666308e-05
N20002890,N00002121,2.0831941497073308e-05
N20002890,N00004502,1.7894647296278415e-05
N20002890,N00002098,1.0928448549979355e-05
N20002890,N00004426,8.00201825779653e-06
N20002891,N00003528,0.9763903928176396
N20002891,N00003529,0.010907683910704331
N20002891,N00003564,0.007359800404013422
N20002891,N00003556,0.005256722293431123
N20002891,N00003573,7.384138866668769e-05
N20002891,N00002161,6.445742064409437e-06
N20002891,N00003554,5.1240563254327725e-06
N20002892,N00003527,0.6105917063710109
N20002892,N00003528,0.31817262726555084
N20002892,N00003529,0.06126206131726004
N20002892,N00003530,0.009973605046253173
N20002893,N00003529,0.8088998696383682
N20002893,N00003528,0.11624448125887954
N20002893,N00003527,0.07483194042518872
N20002893,N00002161,2.38116392141754e-05
N20002894,N00003553,0.3366963346089729
N20002894,N00003550,0.3115776632980852
N20002894,N00003565,0.24552093666753827
N20002894,N00003564,0.10425285190402168
N20002894,N00003552,0.0019522135213765237
N20002895,N00003552,0.6563894259205161
N20002895,N00003553,0.2723005740102042
N20002895,N00003550,0.06712182553276858
N20002895,N00003564,0.004188174536525598
N20002896,N00003550,0.47086592320565557
N20002896,N00003565,0.293500846978412
N20002896,N00003551,0.23563322981592907
N20002897,N00003552,0.5857383530464207
N20002897,N00003554,0.2889894507604448
N20002897,N00003553,0.09513709198329076
N20002897,N00003555,0.030125307271918776
N20002897,N00003564,9.345283058690986e-06
N20002898,N00003550,0.5546762743935217
N20002898,N00003551,0.3319146644199093
N20002898,N00003552,0.11339603841188553
N20002898,N00003608,8.715083479924125e-06
N20002898,N00003609,3.2206494541138774e-06
N20002898,N00003611,1.0870417536976662e-06
N20002899,N00003554,0.4604682255915742
N20002899,N00003556,0.36288348882824384
N20002899,N00003555,0.17660130712457064
N20002899,N00003528,4.505983585544371e-05
N20002899,N00003564,1.918619564211926e-06
N20002900,N00003551,0.63872735532528
N20002900,N00003607,0.35034632691995365
N20002900,N00003608,0.010925463483622255
N20002901,N00003555,0.3795202036418235
N20002901,N00003611,0.27619945633515136
N20002901,N00003552,0.16217443914443055
N20002901,N00003604,0.1561226381692038
N20002901,N00003609,0.025525624755408427
N20002901,N00003556,0.0002518260873643832
N20002901,N00003610,0.00014988374191709836
N20002901,N00003599,5.592812468755737e-05
N20002902,N00003609,0.7127991311439645
N20002902,N00003608,0.16464113138571576
N20002902,N00003610,0.1204277448162157
N20002902,N00003611,0.0015501793908156694
N20002902,N00003551,0.0005812341414990732
N20002903,N00003608,0.5765850346363072
N20002903,N00003607,0.3663859409575141
N20002903,N00003610,0.05701381925638792
N20002903,N00003551,1.4551478928298523e-05
N20002904,N00003555,0.34828109268932383
N20002904,N00003604,0.3479761038619714
N20002904,N00003605,0.16750001093945022
N20002904,N00003556,0.12995019125930768
N20002904,N00003602,0.0044992843796962155
N20002904,N00003554,0.0017933168701444637
N20002905,N00003611,0.2973288940467734
N20002905,N00003610,0.2796983036495425
N20002905,N00003599,0.23038350321899265
N20002905,N00003604,0.10649362859221688
N20002905,N00003605,0.045107588909202294
N20002905,N00003607,0.04085109586855398
N20002905,N00003609,0.00011943440915290758
N20002905,N00003608,1.7551305560060044e-05
N20002906,N00003556,0.8054526451521372
N20002906,N00003603,0.19451340165117822
N20002906,N00003602,3.109245177822364e-05
N20002906,N00003604,2.860745174109877e-06
N20002907,N00003600,0.37359664380075835
N20002907,N00003605,0.270927802159655
N20002907,N00003602,0.20853618781747998
N20002907,N00003599,0.1466452823561995
N20002907,N00003603,0.00020438350014841093
N20002907,N00003601,8.970036573721414e-05
N20002908,N00003556,0.42031548655007
N20002908,N00003603,0.2623456522147524
N20002908,N00003573,0.12407387253287722
N20002908,N00003600,0.09816601147747143
N20002908,N00003602,0.07657927008787895
N20002908,N00003601,0.009789065666381288
N20002908,N00003604,0.004885443723466663
N20002908,N00003528,0.0035944035699262164
N20002908,N00003605,0.00025079417709103464
N20002909,N00003601,0.3649519612993163
N20002909,N00003599,0.35825814950395957
N20002909,N00003573,0.12488863881970891
N20002909,N00003598,0.09744920609715418
N20002909,N00003600,0.028774286258851596
N20002909,N00003605,0.022291492695499585
N20002909,N00003602,0.0033821691969800117
N20002909,N00003607,2.1161089392075924e-06
N20002909,N00003610,1.4592515538729908e-06
N20002910,N00003607,0.6610235260790338
N20002910,N00003598,0.18023843891678465
N20002910,N00003606,0.08013974074422946
N20002910,N00003572,0.07776286868711818
N20002910,N00003599,0.0004669383040342163
N20002910,N00003610,0.0003684872688058962
N20002911,N00003570,0.3315873932077097
N20002911,N00003569,0.3234142436099901
N20002911,N00003572,0.160682315987746
N20002911,N00002121,0.11986177207359291
N20002911,N00002122,0.059471975447828604
N20002911,N00003571,0.004926162302651835
N20002911,N00003593,4.7456926125961464e-05
N20002911,N00003565,8.757129653297568e-06
N20002912,N00003598,0.35485268546789767
N20002912,N00003574,0.33340047754853847
N20002912,N00003606,0.1770661995467961
N20002912,N00003607,0.08017542874911289
N20002912,N00003573,0.036404401850122906
N20002912,N00003572,0.015059047341168481
N20002912,N00003601,0.0030417594963620433
N20002913,N00003572,0.579642322327949
N20002913,N00003574,0.2876718170254531
N20002913,N00003607,0.06125794974835283
N20002913,N00003565,0.06008816189343221
N20002913,N00002126,0.010880871658042303
N20002913,N00002125,0.00031227926633715355
N20002913,N00003550,9.202837620485489e-05
N20002913,N00003551,4.776251730492276e-05
N20002913,N00003608,6.836018417239915e-06
N20002914,N00003573,0.43047982953385755
N20002914,N00003574,0.41653590921719996
N20002914,N00002162,0.14803627974507289
N20002914,N00003603,0.003511887174252093
N20002914,N00003598,0.0013668347243054712
N20002914,N00003528,5.808623016499249e-05
N20002914,N00003600,6.2617552162278824e-06
N20002914,N00003556,5.018442537823515e-06
N20002915,N00003569,0.5048450639193948
N20002915,N00002122,0.21010322595488964
N20002915,N00003574,0.10753459644261422
N20002915,N00002125,0.10420297238015684
N20002915,N00003572,0.06770916714027192
N20002915,N00002126,0.005584612672355255
N20002915,N00003570,2.046505075528896e-05
N20002916,N00002163,0.6369253429227373
N20002916,N00002161,0.3630746570772719
N20002917,N00002162,0.31518943280333106
N20002917,N00002161,0.2909775437284652
N20002917,N00002158,0.20715664997623537
N20002917,N00003573,0.10566126286914437
N20002917,N00002163,0.08092620923937671
N20002917,N00003529,7.719130460439012e-05
