OA_CODE,nimdm2005_Income_score,nimdm2005_Employment_score,nimdm2005_EDM_score,nimdm2005_dep_pct,nimdm2010_Income Deprivation_score,nimdm2010_Employment Deprivation_score,nimdm2010_MDM_score,nimdm2010_dep_pct,nimdm2017_dep_pct,nimdm2017_income_pct,nimdm2017_employ_pct
95AA010001,0.09,0.12,11.37,31.428002389962163,0.12,0.08,10.52,27.126070503883692,17.879188712522044,4.805996472663143,32.95855379188713
95AA010002,0.11,0.12,14.85,40.967934674367655,0.1,0.12,12.26,33.47938657637921,18.27276924957238,25.26015780691142,11.15194763320674
95AA010003,0.07,0.13,16.02,44.214299940250946,0.06,0.08,9.51,23.262298346942845,24.86772486772487,42.239858906525576,21.803350970017632
95AA010004,0.06,0.12,10.66,29.436367257518427,0.08,0.04,8.51,19.85660227046405,36.28747795414462,52.71164021164021,29.695767195767196
95AA010005,0.17,0.23,24.85,65.86337382991437,0.21,0.09,13.89,39.07588129854611,64.88095238095238,54.188712522045854,73.36860670194002
95AA010006,0.06,0.09,9.83,26.568412666799446,0.13,0.09,12.66,34.83369846644094,15.71869488536155,36.79453262786596,5.6657848324515045
95AA010007,0.11,0.09,14.42,39.83270264887473,0.11,0.1,14.58,41.46584345747859,37.67636684303351,57.38536155202822,29.541446208112877
95AA010008,0.03,0.5,43.9,90.00199163513244,0.05,0.36,36.23,83.38976299541923,64.88095238095238,54.188712522045854,73.36860670194002
95AA010009,0.05,0.12,12.97,36.06851224855606,0.11,0.08,12.53,34.35570603465445,34.748876560320376,24.224610330502394,18.177824459417003
95AA010010,0.0,0.01,7.27,17.227643895638323,0.0,0.0,4.84,7.349133638717387,32.760141093474424,20.480599647266317,0.5731922398589107
95AA010011,0.13,0.12,15.79,43.457478589922324,0.11,0.11,11.45,30.55168293168692,27.605189370411146,15.727999528479351,3.6724512332838644
95AA020001,0.14,0.14,13.01,36.20792670782712,0.24,0.15,22.61,62.477594104760016,47.15608465608465,6.437389770723101,55.07054673721341
95AA020002,0.12,0.15,13.01,36.22784305915157,0.15,0.15,19.5,55.36745668193587,39.96913580246913,17.79100529100529,49.66931216931217
95AA020003,0.08,0.12,7.1,16.709818761202943,0.15,0.09,11.25,29.89444333798048,40.961199294532626,20.524691358024693,60.008818342151685
95AA020004,0.2,0.18,17.78,48.814977096195975,0.2,0.09,14.62,41.60525791674965,40.4320987654321,19.334215167548496,55.75396825396825
95AA020005,0.2,0.24,24.89,66.00278828918542,0.31,0.18,23.69,65.12646883091018,74.86772486772486,45.877425044091716,82.49559082892416
95AA020006,0.23,0.2,22.48,60.72495518820952,0.4,0.18,27.98,72.5552678749253,77.09435626102292,79.4753086419753,67.85714285714286
95AA030001,0.29,0.2,26.77,70.28480382393946,0.35,0.15,29.09,74.02907787293368,67.54850088183422,82.6278659611993,61.728395061728406
95AA030002,0.12,0.16,15.23,41.94383588926509,0.11,0.09,13.99,39.31487751443935,28.527336860670193,14.748677248677245,39.52821869488537
95AA030003,0.26,0.21,26.81,70.42421828321052,0.28,0.18,30.07,75.66221868153754,64.02116402116403,25.330687830687825,75.70546737213404
95AA030004,0.28,0.2,26.2,69.12965544712209,0.43,0.17,36.01,83.05118502290381,88.95502645502646,91.6225749559083,84.92063492063492
95AA030005,0.19,0.17,18.6,50.86636128261303,0.32,0.23,35.06,82.0952001593308,64.81481481481481,28.042328042328045,74.49294532627866
95AA030006,0.24,0.15,19.27,52.957578171678946,0.24,0.11,24.96,67.33718382792273,73.2363315696649,79.60758377425043,53.1305114638448
95AA030007,0.26,0.2,25.2,66.7396932881896,0.32,0.23,34.95,81.93586934873531,70.08377425044092,71.20811287477954,67.5925925925926
95AA040001,0.04,0.06,7.53,18.303126867157935,0.06,0.05,8.02,18.303126867157935,16.953262786596124,25.992063492063487,11.64021164021164
95AA040002,0.1,0.11,17.39,47.799243178649675,0.08,0.09,12.61,34.594702250547705,32.341269841269835,28.63756613756614,24.93386243386243
95AA040003,0.09,0.1,13.99,38.617805218084044,0.07,0.06,9.77,24.218283210515835,32.098765432098766,42.768959435626094,17.305996472663143
95AA040004,0.07,0.05,8.58,22.545309699263093,0.14,0.07,11.2,29.615614419438362,65.78483245149911,88.05114638447972,51.34479717813052
95AA040005,0.08,0.06,7.74,19.139613622784303,0.12,0.06,8.24,19.04003186616212,26.521164021164022,59.611992945326286,23.897707231040567
95AA040006,0.05,0.09,9.84,26.58832901812388,0.02,0.06,6.38,13.0053774148576,43.5405643738977,75.26455026455027,9.082892416225752
95AA040007,0.07,0.08,11.84,32.86197968532165,0.1,0.1,13.72,38.518223461461865,42.967372134038804,11.265432098765427,13.624338624338627
95AA050001,0.09,0.09,14.26,39.394542919737106,0.11,0.08,11.09,29.237203744274055,43.518518518518526,53.28483245149911,21.252204585537914
95AA050002,0.11,0.11,11.98,33.39972117108145,0.13,0.1,11.09,29.177454690300742,16.7989417989418,11.485890652557318,32.78218694885362
95AA050003,0.07,0.08,12.53,35.01294562836088,0.11,0.04,9.11,21.94781915952997,57.032627865961196,87.56613756613757,23.12610229276896
95AA050004,0.1,0.08,9.08,24.078868751244777,0.11,0.08,8.72,20.493925512846044,10.119047619047617,9.50176366843033,24.801587301587304
95AA050005,0.3,0.18,25.65,67.79525990838479,0.3,0.16,22.86,63.134833698466444,76.91798941798942,66.62257495590829,83.70811287477954
95AA050006,0.19,0.13,17.18,47.30133439553874,0.16,0.08,10.4,26.687910774746072,33.201058201058196,18.69488536155203,54.783950617283956
95AA060001,0.26,0.17,22.78,61.302529376618196,0.33,0.13,22.67,62.59709221270664,58.0246913580247,8.972663139329807,71.64902998236332
95AA060002,0.19,0.2,24.22,64.6683927504481,0.27,0.15,18.87,54.033061143198566,46.00970017636684,12.279541446208109,62.654320987654316
95AA060003,0.13,0.13,14.34,39.61362278430591,0.13,0.11,11.05,29.057956582354116,22.70723104056437,32.4294532627866,34.9647266313933
95AA060004,0.14,0.14,16.6,46.02668791077475,0.15,0.08,10.77,28.101971718781115,40.454144620811284,51.30070546737213,40.21164021164021
95AA060005,0.06,0.1,8.55,22.405895239992034,0.1,0.11,10.22,26.030671181039633,28.747795414462086,45.017636684303355,18.01146384479718
95AA060006,0.08,0.07,8.84,23.401712806213904,0.09,0.07,6.64,13.86178052180841,38.38183421516755,22.310405643738974,45.03968253968254
95AA060007,0.07,0.07,8.17,20.872336188010355,0.14,0.07,9.92,24.815773750248958,38.38183421516755,22.310405643738974,45.03968253968254
95AA060008,0.08,0.1,10.64,29.296952798247368,0.08,0.08,7.7,17.30730930093607,34.78835978835979,17.65873015873016,51.63139329805997
95AA060009,0.12,0.12,11.71,32.403903604859586,0.33,0.15,22.85,63.09500099581757,81.19488536155202,94.37830687830689,52.51322751322751
95AA060010,0.33,0.17,26.8,70.3644692292372,0.35,0.13,22.17,61.700856403106954,34.78835978835979,17.65873015873016,51.63139329805997
95AA060011,0.21,0.11,16.17,44.532961561441944,0.28,0.13,18.62,53.71439952200756,38.38183421516755,22.310405643738974,45.03968253968254
95AA070001,0.12,0.1,14.49,40.11153156741685,0.08,0.06,9.58,23.521210914160527,22.883597883597883,26.65343915343915,15.410052910052908
95AA070002,0.11,0.1,14.06,38.79705238000398,0.16,0.09,12.38,33.93746265684127,71.09788359788361,96.38447971781305,15.520282186948851
95AA070003,0.09,0.12,11.76,32.66281617207728,0.11,0.12,11.4,30.472017526389163,21.516754850088184,12.433862433862428,40.65255731922398
95AA070004,0.26,0.16,20.68,56.36327424815774,0.29,0.12,20.99,58.93248356901015,62.081128747795404,63.77865961199293,55.37918871252205
95AA070005,0.22,0.17,20.08,54.71021708822943,0.29,0.12,21.64,60.38637721569409,69.17989417989419,43.628747795414455,73.58906525573192
95AA070006,0.11,0.11,10.14,27.384983071101377,0.17,0.08,11.24,29.834694284007167,18.606701940035276,37.5,26.234567901234573
95AA080001,0.59,0.3,53.98,95.14041027683729,0.66,0.29,52.71,94.82174865564629,87.91887125220458,71.93562610229277,89.85890652557319
95AA080002,0.37,0.23,34.21,81.25871340370445,0.36,0.23,33.9,80.84047002589125,86.79453262786596,92.04144620811287,74.0299823633157
95AA080003,0.39,0.18,28.59,73.03326030671181,0.26,0.2,31.46,77.79326827325234,77.62345679012346,56.94444444444444,84.1710758377425
95AA080004,0.29,0.14,21.71,58.87273451503685,0.34,0.18,29.63,75.0049790878311,62.764550264550266,33.9726631393298,70.39241622574957
95AA080005,0.18,0.16,18.38,50.40828520215097,0.27,0.19,29.03,73.9294961163115,55.29100529100529,48.478835978835974,65.2336860670194
95AA080006,0.23,0.19,22.72,61.143198566022704,0.28,0.18,25.03,67.51643098984266,58.55379188712522,35.00881834215167,60.25132275132275
95AA090001,0.34,0.22,29.12,74.06891057558256,0.41,0.12,27.2,71.26070503883687,84.94268077601411,75.1763668430335,84.85449735449735
95AA090002,0.26,0.16,19.92,54.23222465644294,0.28,0.16,23.12,63.792073292172866,80.22486772486772,91.0493827160494,70.37037037037037
95AA090003,0.27,0.23,26.9,70.6233817964549,0.41,0.15,30.92,76.97669786895041,80.66578483245151,62.742504409171076,92.32804232804233
95AA090004,0.48,0.27,42.69,89.14558852818163,0.65,0.26,46.3,91.85421230830512,69.7310405643739,64.32980599647267,72.08994708994709
95AA090005,0.09,0.15,10.75,29.735112527384988,0.11,0.11,11.78,32.00557657837084,37.235449735449734,55.18077601410935,45.17195767195767
95AA090006,0.05,0.07,4.0,5.496912965544709,0.06,0.05,5.03,7.946624178450512,6.194885361552027,13.977072310405648,13.227513227513231
95AA090007,0.27,0.21,24.9,66.04262099183428,0.34,0.16,22.44,62.238597888866764,54.51940035273368,44.33421516754849,58.22310405643739
95AA100001,0.39,0.22,33.14,80.0637323242382,0.57,0.28,43.22,89.70324636526588,96.71516754850089,94.53262786596119,91.90917107583773
95AA100002,0.06,0.11,7.4,17.725552678749256,0.09,0.09,10.43,26.78749253136825,11.882716049382713,1.3227513227513255,14.704585537918868
95AA100003,0.05,0.08,4.75,8.265285799641509,0.09,0.04,6.91,14.578769169488147,16.754850088183424,16.953262786596124,10.604056437389776
95AA100004,0.36,0.19,27.49,71.40011949810794,0.47,0.23,37.5,84.86357299342761,83.11287477954144,58.399470899470906,88.8668430335097
95AA100005,0.02,0.07,4.22,6.114319856602268,0.06,0.04,4.88,7.448715395339578,10.71428571428571,7.297178130511462,21.031746031746035
95AA100006,0.57,0.28,49.23,92.94961163114918,0.61,0.22,43.98,90.14140609440351,98.28042328042328,95.8994708994709,95.72310405643739
95AA110001,0.08,0.07,5.87,12.328221469826728,0.12,0.09,9.99,25.074686317466643,17.702821869488538,27.49118165784833,13.249559082892414
95AA110002,0.11,0.19,15.6,42.89982075283808,0.12,0.15,11.64,31.388169687313283,30.489417989417984,17.680776014109345,44.42239858906526
95AA110003,0.03,0.08,3.39,3.6646086436964764,0.06,0.05,4.61,6.532563234415456,7.9144620811287485,1.587301587301593,9.104938271604935
95AA110004,0.04,0.06,2.0,0.7169886476797505,0.04,0.07,4.52,6.154152559251147,4.541446208112876,1.4991181657848296,14.528218694885364
95AA110005,0.05,0.11,5.56,11.033658633738296,0.08,0.13,9.63,23.78012348137821,10.604056437389776,1.9841269841269882,24.294532627865962
95AA110006,0.14,0.21,18.75,51.28460466042621,0.23,0.16,16.33,47.261501692889865,36.19929453262787,6.9664902998236355,43.23192239858906
95AA110007,0.04,0.12,6.25,13.62278430591516,0.08,0.08,7.09,15.335590519816765,19.35626102292769,20.679012345679016,25.970017636684307
95AA110008,0.37,0.16,22.76,61.2427803226449,0.45,0.22,31.65,78.15176259709222,60.40564373897708,41.35802469135802,58.311287477954146
95AA110009,0.14,0.09,7.12,16.72973511252739,0.14,0.1,12.8,35.451105357498506,60.405643738977076,41.35802469135802,58.311287477954146
95AA110010,0.23,0.13,15.29,42.16291575383389,0.17,0.08,12.72,35.21210914160526,19.35626102292769,20.679012345679016,25.970017636684307
95AA110011,0.07,0.1,7.03,16.331408086038635,0.06,0.04,4.3,5.4570802628958415,1.807760141093473,9.92063492063492,2.5573192239858877
95AA120001,0.04,0.07,10.39,28.301135232025498,0.06,0.05,8.0,18.183628759211313,36.70634920634921,44.973544973544975,17.195767195767196
95AA120002,0.06,0.08,9.8,26.428998207528377,0.02,0.08,6.17,12.308305118502293,9.28130511463845,15.013227513227513,8.13492063492064
95AA120003,0.11,0.15,16.48,45.648277235610436,0.17,0.09,11.95,32.50348536148178,28.37301587301587,53.725749559082885,32.36331569664903
95AA120004,0.03,0.05,7.2,17.02848038239394,0.03,0.06,6.32,12.786297550288783,32.583774250440925,68.87125220458555,11.529982363315694
95AA120005,0.05,0.09,14.87,41.06751643098985,0.09,0.09,12.98,36.04859589723163,32.936507936507944,43.738977072310405,10.42768959435626
95AA120006,0.05,0.07,11.04,30.491933877713606,0.06,0.06,7.02,15.096594303923517,15.343915343915349,21.671075837742503,2.0502645502645467
95AA130001,0.26,0.21,25.08,66.44094801832304,0.47,0.25,33.65,80.50189205337583,63.8668430335097,30.70987654320988,81.17283950617285
95AA130002,0.11,0.14,13.24,36.865166301533556,0.14,0.06,6.43,13.224457279426405,16.93121693121693,14.682539682539685,26.917989417989418
95AA130003,0.09,0.1,8.2,21.011750647281414,0.13,0.07,7.09,15.315674168492333,19.06966490299824,6.613756613756616,23.104056437389772
95AA130004,0.28,0.19,25.82,68.13383788090022,0.19,0.13,15.28,43.796056562437755,66.62257495590829,53.086419753086425,70.23809523809523
95AA130005,0.15,0.12,10.43,28.46046604262099,0.23,0.12,13.76,38.63772156940849,40.76278659611992,55.026455026455025,49.49294532627866
95AA130006,0.15,0.1,11.13,30.75084644493129,0.24,0.12,15.49,44.31388169687314,21.14197530864198,8.0026455026455,41.53439153439153
95AA130007,0.02,0.08,5.63,11.451902011551486,0.09,0.12,9.81,24.357697669786894,17.239858906525573,14.99118165784833,16.975308641975307
95AA130008,0.12,0.11,12.16,33.97729535949014,0.06,0.06,8.65,20.414260107548298,17.239858906525573,14.99118165784833,16.975308641975307
95AA140001,0.09,0.09,12.27,34.23620792670783,0.07,0.09,9.59,23.541127265484963,20.98765432098766,30.731922398589063,11.992945326278658
95AA140002,0.09,0.09,10.66,29.376618203545114,0.14,0.1,12.99,36.128261302529374,48.45679012345679,55.820105820105816,41.0273368606702
95AA140003,0.06,0.08,9.48,25.35351523600876,0.11,0.1,10.39,26.648078072097192,34.5679012345679,55.37918871252205,11.133156966490299
95AA140004,0.06,0.1,10.89,30.133439553873732,0.12,0.1,11.6,31.208922525393344,28.328924162257493,18.298059964726633,22.13403880070547
95AA140005,0.1,0.14,14.89,41.107349133638714,0.08,0.13,12.95,35.949014140609435,26.388888888888886,18.01146384479718,21.472663139329807
95AA150001,0.24,0.16,19.23,52.79824736108345,0.25,0.12,23.47,64.68830910177256,84.34744268077601,61.81657848324515,78.9241622574956
95AA150002,0.07,0.13,8.79,23.30213104959171,0.09,0.08,11.58,31.109340768771165,73.98589065255732,84.7663139329806,61.68430335097002
95AA150003,0.13,0.11,9.17,24.29794861581358,0.11,0.08,9.61,23.700458076080466,40.56437389770723,61.111111111111114,30.401234567901234
95AA150004,0.02,0.1,5.63,11.412069308902606,0.07,0.09,11.71,31.587333200557655,21.164021164021165,31.94444444444444,11.309523809523814
95AA150005,0.46,0.18,31.04,77.21569408484366,0.43,0.16,26.69,70.42421828321052,58.50970017636684,8.906525573192237,76.82980599647267
95AA150006,0.18,0.19,17.86,48.99422425811591,0.27,0.14,20.33,57.1997610037841,54.85008818342152,23.941798941798943,67.26190476190477
95AA150007,0.35,0.33,43.76,89.88249352718583,0.31,0.14,27.01,70.82254530969927,54.12257495590829,50.74955908289242,53.21869488536155
95AA150008,0.24,0.21,25.41,67.17785301732722,0.24,0.12,22.19,61.740689105755834,60.714285714285715,24.977954144620806,58.92857142857143
95AA160001,0.17,0.18,17.94,49.27305317665803,0.27,0.13,26.23,69.60764787890858,50.0,28.108465608465604,47.817460317460316
95AA160002,0.44,0.23,36.44,83.86775542720574,0.52,0.23,42.28,88.88667596096396,90.54232804232805,75.11022927689595,86.9268077601411
95AA160003,0.23,0.22,24.53,65.18621788488349,0.43,0.25,37.93,85.2818163712408,82.07671957671958,70.74514991181657,83.09082892416227
95AA160004,0.11,0.16,12.86,35.849432383987256,0.14,0.09,13.34,37.462656841266686,15.167548500881834,14.528218694885364,13.403880070546737
95AA160005,0.21,0.19,20.45,55.8653654650468,0.25,0.13,21.62,60.32662816172078,49.162257495590836,37.83068783068783,57.186948853615526
95AA160006,0.19,0.16,16.73,46.34534953196574,0.3,0.15,23.2,63.95140410276837,55.00440917107583,14.462081128747794,68.29805996472663
95AA170001,0.03,0.07,3.9,5.138418641704845,0.06,0.07,7.13,15.435172276438959,5.57760141093474,1.6093474426807752,11.022927689594352
95AA170002,0.17,0.1,11.1,30.671181039633545,0.2,0.1,14.82,42.18283210515833,42.39417989417989,27.160493827160494,48.94179894179894
95AA170003,0.21,0.16,18.17,49.95020912168891,0.24,0.11,19.62,55.7060346544513,43.16578483245151,51.91798941798942,46.42857142857143
95AA170004,0.07,0.09,6.73,15.25592511451902,0.09,0.08,11.52,30.930093606851226,28.76984126984127,11.662257495590833,49.735449735449734
95AA170005,0.28,0.25,31.31,77.71360286795459,0.35,0.15,26.52,70.3047201752639,81.34920634920636,76.65343915343915,81.0185185185185
95AA170006,0.25,0.18,21.84,59.171479784903404,0.37,0.22,34.89,81.85620394343755,76.43298059964727,58.686067019400355,80.2689594356261
95AA170007,0.38,0.23,33.83,80.95996813383788,0.6,0.24,47.41,92.4915355506871,96.36243386243386,79.23280423280423,96.23015873015873
95AA180001,0.08,0.14,10.98,30.332603067118104,0.03,0.04,4.28,5.337582154949216,26.609347442680775,37.235449735449734,37.78659611992945
95AA180002,0.02,0.06,5.11,9.679346743676554,0.05,0.05,4.54,6.253734315873327,15.608465608465604,29.2989417989418,17.967372134038804
95AA180003,0.04,0.1,8.48,22.00756821350328,0.07,0.07,5.05,8.12587134037045,29.122574955908284,41.55643738977073,25.639329805996468
95AA180004,0.15,0.16,15.36,42.401911969727145,0.3,0.2,20.66,58.03624775941047,42.32804232804233,18.716931216931222,65.32186948853615
95AA180005,0.04,0.05,5.87,12.348137821151163,0.04,0.03,4.2,5.178251344353713,15.321869488536155,45.260141093474424,12.477954144620806
95AA180006,0.02,0.07,4.49,7.249551882095195,0.02,0.01,2.38,0.4779924317865003,4.607583774250445,3.373015873015872,12.037037037037035
95AA180007,0.08,0.06,7.98,20.235012945628363,0.08,0.06,6.23,12.487552280422232,16.20370370370371,5.467372134038806,25.705467372134038
95AA190001,0.17,0.11,18.8,51.36427006572396,0.17,0.09,13.23,37.06432981477793,35.64814814814815,51.98412698412697,26.12433862433863
95AA190002,0.17,0.12,17.51,48.15773750248954,0.18,0.08,12.04,32.76239792869946,35.36155202821869,39.83686067019401,39.197530864197525
95AA190003,0.17,0.1,17.59,48.356901015733925,0.29,0.17,22.27,61.900019916351326,54.34303350970018,55.07054673721341,56.0626102292769
95AA190004,0.16,0.05,18.81,51.40410276837284,0.11,0.06,11.57,31.069508066122285,35.339506172839506,30.070546737213398,34.413580246913575
95AA190005,0.21,0.19,27.37,71.26070503883687,0.24,0.2,23.04,63.53316072495518,35.339506172839506,30.070546737213395,34.413580246913575
95AA190006,0.69,0.23,53.61,95.00099581756622,0.57,0.16,35.22,82.33419637522405,97.99382716049384,80.29100529100529,99.0299823633157
95BB010001,0.04,0.08,8.49,22.08723361880104,0.03,0.04,4.72,6.871141206930886,7.120811287477958,15.586419753086423,8.377425044091712
95BB010002,0.04,0.07,7.65,18.761202947619992,0.04,0.07,5.96,11.451902011551486,15.233686067019402,22.883597883597883,10.119047619047617
95BB010003,0.06,0.06,10.2,27.54431388169687,0.1,0.03,7.59,16.98864767974507,36.485758705774806,57.6056844076654,19.620806634906245
95BB010004,0.07,0.1,9.55,25.572595100577576,0.09,0.05,7.14,15.455088627763391,10.559964726631389,17.548500881834215,11.662257495590833
95BB010005,0.19,0.14,18.41,50.46803425612427,0.25,0.15,21.24,59.529974108743275,64.6604938271605,58.377425044091716,63.4700176366843
95BB010006,0.08,0.07,8.23,21.071499701254726,0.06,0.09,8.69,20.434176458872734,15.101410934744264,31.481481481481477,9.325396825396826
95BB010007,0.03,0.09,7.7,18.960366460864375,0.07,0.11,8.32,19.398526190001995,22.92768959435626,20.98765432098766,29.960317460317466
95BB010008,0.16,0.17,20.61,56.1242780322645,0.29,0.14,21.17,59.390559649472216,57.164902998236336,77.38095238095238,48.412698412698404
95BB010009,0.02,0.07,6.57,14.77793268273252,0.02,0.04,4.88,7.468631746664012,17.526455026455025,46.27425044091711,20.833333333333336
95BB020001,0.14,0.18,16.97,46.94284007169887,0.13,0.13,15.05,42.959569806811395,46.93562610229277,38.62433862433863,59.1710758377425
95BB020002,0.22,0.16,17.02,47.042421828321054,0.26,0.11,18.28,53.01732722565227,60.670194003527335,53.54938271604939,69.53262786596119
95BB020003,0.24,0.19,20.5,55.984863572993426,0.38,0.13,25.25,67.95459071898028,65.74074074074075,61.06701940035273,75.63932980599647
95BB020004,0.39,0.33,44.21,90.18123879705237,0.37,0.22,34.38,81.35829516032662,65.74074074074075,61.067019400352734,75.63932980599647
95BB020005,0.2,0.19,18.68,51.04560844453297,0.29,0.17,26.0,69.20932085241984,67.7689594356261,53.1305114638448,77.55731922398589
95BB020006,0.34,0.23,29.62,75.16430989842661,0.39,0.19,33.25,79.96415056761602,88.64638447971781,91.75485008818343,86.17724867724867
95BB020007,0.29,0.23,27.26,71.10137422824138,0.38,0.19,31.4,77.73351921927902,80.2689594356261,90.58641975308642,80.8641975308642
95BB020008,0.36,0.26,34.43,81.53754232224657,0.49,0.27,41.13,87.7912766381199,70.17195767195767,4.563492063492058,90.52028218694885
95BB020009,0.13,0.08,10.27,27.962557259510056,0.05,0.04,7.57,16.86914957179845,41.29188712522046,51.43298059964727,18.716931216931222
95BB020010,0.3,0.22,26.85,70.5238000398327,0.31,0.17,25.19,67.77534355706034,84.52380952380952,82.89241622574957,92.50440917107584
95BB030001,0.2,0.19,23.58,63.07508464449313,0.3,0.16,22.13,61.661023700458074,56.01851851851851,43.98148148148147,63.403880070546734
95BB030002,0.11,0.14,13.7,37.92073292172874,0.13,0.09,11.38,30.37243576976698,65.16754850088184,68.91534391534391,66.13756613756614
95BB030003,0.12,0.11,12.82,35.74985062736506,0.16,0.1,12.78,35.37143995220076,54.65167548500882,76.78571428571428,37.257495590828924
95BB030004,0.02,0.07,6.58,14.8177653853814,0.06,0.04,6.79,14.240191196972718,26.87389770723104,57.42945326278659,22.751322751322757
95BB030005,0.04,0.07,11.65,32.16490738896635,0.09,0.08,9.95,24.91535550687114,44.81922398589065,60.383597883597886,45.21604938271605
95BB030006,0.06,0.1,15.9,43.75622385978889,0.09,0.11,12.17,33.1009759012149,68.69488536155202,81.96649029982363,52.53527336860671
95BB030007,0.23,0.18,26.7,70.12547301334395,0.27,0.15,23.58,64.84763991236807,84.10493827160494,92.7689594356261,74.07407407407408
95BB030008,0.22,0.16,23.88,63.792073292172866,0.13,0.11,14.59,41.50567616012747,45.5246913580247,19.620811287477956,63.93298059964727
95BB030009,0.06,0.15,17.27,47.50049790878311,0.16,0.14,17.34,50.388368850826524,54.100529100529094,78.79188712522046,49.40476190476191
95BB030010,0.22,0.19,26.1,68.93049193387772,0.23,0.13,21.09,59.211312487552284,76.85185185185185,60.75837742504408,83.81834215167548
95BB030011,0.33,0.18,30.55,76.53853813981279,0.4,0.2,32.99,79.72515435172276,76.58730158730158,51.697530864197525,81.8562610229277
95BB040001,0.12,0.09,6.42,14.339772953594899,0.27,0.12,15.53,44.49312885879307,61.37566137566137,38.18342151675485,67.9453262786596
95BB040002,0.16,0.12,10.05,27.10615415255925,0.16,0.09,10.95,28.67954590718981,41.57848324514991,34.3694885361552,51.12433862433863
95BB040003,0.04,0.08,8.0,20.31467835092611,0.05,0.08,7.05,15.176259709221274,23.65520282186949,31.30511463844797,12.720458553791891
95BB040004,0.03,0.07,2.26,1.1750647281418058,0.01,0.04,2.66,0.7966540529774968,3.373015873015872,15.255731922398583,4.805996472663143
95BB040005,0.02,0.05,4.44,7.070304720175269,0.06,0.08,7.07,15.236008763194587,29.80599647266314,49.757495590828924,34.766313932980594
95BB040006,0.09,0.1,7.43,17.805218084047002,0.12,0.12,11.69,31.50766779525991,7.892416225749555,22.92768959435626,12.786596119929449
95BB040007,0.11,0.11,8.2,20.971917944632544,0.15,0.14,14.83,42.222664807807206,54.739858906525576,45.767195767195766,64.6384479717813
95BB040008,0.03,0.09,3.81,4.859589723162716,0.07,0.08,5.61,10.077673770165308,7.738095238095234,36.155202821869494,7.605820105820104
95BB040009,0.04,0.09,3.55,4.102768372834098,0.03,0.05,3.53,2.947619996016726,20.326278659611997,50.83774250440918,15.895061728395065
95BB040010,0.27,0.25,28.7,73.21250746863174,0.35,0.21,27.68,71.93786098386776,77.97619047619048,66.82098765432099,77.97619047619048
95BB050001,0.09,0.09,13.03,36.26767576180043,0.11,0.04,9.11,21.9079864568811,37.52204585537919,47.59700176366843,32.53968253968254
95BB050002,0.11,0.14,18.52,50.64728141804422,0.1,0.11,12.04,32.70264887472615,37.52204585537919,47.59700176366843,32.53968253968254
95BB050003,0.08,0.09,11.83,32.80223063134834,0.09,0.1,11.61,31.248755228042224,39.57231040564374,48.85361552028219,33.377425044091716
95BB050004,0.07,0.13,18.95,51.92192790280821,0.06,0.11,12.69,35.072694682334195,34.06084656084656,38.20546737213404,32.07671957671958
95BB050005,0.31,0.17,29.8,75.44313881696874,0.42,0.24,38.08,85.42123083051185,72.42063492063492,62.54409171075837,84.03880070546738
95BB050006,0.11,0.11,12.61,35.15236008763195,0.19,0.12,14.6,41.565425214100785,39.57231040564374,48.85361552028219,33.377425044091716
95BB050007,0.15,0.12,16.76,46.44493128858793,0.21,0.12,18.02,52.340171280621384,60.84656084656085,80.13668430335098,56.48148148148149
95BB050008,0.09,0.16,18.92,51.762597092212715,0.08,0.14,15.03,42.87990440151365,29.14462081128748,7.716049382716051,34.28130511463845
95BB050009,0.06,0.09,12.0,33.4196375224059,0.09,0.09,10.96,28.719378609838675,43.14373897707231,59.45767195767196,35.47178130511463
95BB060001,0.18,0.24,23.37,62.577175861382194,0.51,0.26,40.66,87.45269866560446,53.65961199294533,54.71781305114638,66.22574955908289
95BB060002,0.19,0.15,14.72,40.68910575582553,0.22,0.12,20.94,58.75323640709023,89.70458553791887,95.28218694885362,79.05643738977074
95BB060003,0.04,0.1,4.02,5.556662019518022,0.08,0.08,9.95,24.895439155546704,53.65961199294533,54.71781305114638,66.22574955908289
95BB060004,0.31,0.37,43.36,89.62358095996812,0.66,0.36,54.09,95.43915554670384,77.68959435626103,87.10317460317461,75.22045855379189
95BB060005,0.29,0.21,24.74,65.60446126269667,0.41,0.21,31.24,77.4546903007369,77.68959435626103,87.10317460317461,75.22045855379189
95BB060006,0.24,0.24,26.18,69.08982274447322,0.31,0.13,22.73,62.796255725951,85.75837742504409,84.06084656084656,82.20899470899471
95BB060007,0.08,0.1,5.72,11.850229038040228,0.23,0.1,15.44,44.174467237602066,77.68959435626103,87.10317460317461,75.22045855379189
95BB060008,0.38,0.16,24.12,64.40948018323043,0.49,0.18,37.68,85.06273650667198,85.75837742504409,84.06084656084656,82.20899470899471
95BB060009,0.48,0.34,50.39,93.48735311690898,0.37,0.1,22.34,61.99960167297351,72.20017636684304,66.13756613756614,77.68959435626103
95BB060010,0.32,0.23,28.47,72.83409679346744,0.45,0.29,42.23,88.8070105556662,88.80070546737213,97.13403880070547,76.67548500881834
95BB060011,0.24,0.15,15.99,44.09480183230432,0.47,0.21,37.27,84.54491137223661,85.75837742504407,84.06084656084657,82.20899470899471
