SA2011,DZ2021_cd,weight
N00002413,N20001824,0.19975029911033101
N00002413,N20001826,0.001751267270556536
N00002413,N20001825,0.0017304161380683847
N00002413,N20001840,6.167242599811072e-05
N00002414,N20001834,0.7241846655161565
N00002414,N20001840,0.2726880563565177
N00002414,N20001812,0.0031037544634207295
N00002414,N20001826,2.3523663905690526e-05
N00002415,N20001840,0.9503559094337632
N00002415,N20001844,0.04592240802433623
N00002415,N20001830,0.0032822640827026095
N00002415,N20001836,0.00043941845919357033
N00002416,N20001946,0.6316992944804682
N00002416,N20001949,0.36755970997415266
N00002416,N20001472,0.000285867368652284
N00002416,N20001477,0.0002370617012833859
N00002416,N20001927,0.00021051766331918342
N00002416,N20001480,7.548812126283178e-06
N00002417,N20001949,0.5836314426672575
N00002417,N20001956,0.3915225667169219
N00002417,N20001953,0.024845909274294628
N00002418,N20001956,0.6627050002585075
N00002418,N20001981,0.2603414521538674
N00002418,N20001989,0.07415538025296062
N00002418,N20001953,0.002787411710128318
N00002418,N20001954,1.0755624532903674e-05
N00002419,N20001949,0.8317411537788956
N00002419,N20001954,0.09323982713053214
N00002419,N20001946,0.07499017651861233
N00002419,N20001480,2.4242377202732952e-05
N00002419,N20001943,4.365994420376052e-06
N00002420,N20001981,0.5448422974604981
N00002420,N20001949,0.44042079505344967
N00002420,N20001953,0.01254431961157154
N00002420,N20001956,0.0018526709845808269
N00002420,N20001480,0.00033991688989957536
N00002421,N20001954,0.6466866023618083
N00002421,N20001956,0.3518000061980601
N00002421,N20001949,0.0013582726295560963
N00002421,N20001989,0.0001551188105748298
N00002422,N20001948,0.6367980402740206
N00002422,N20001954,0.3631356046281821
N00002422,N20001936,3.18676812804888e-05
N00002422,N20001937,3.1866274256914504e-05
N00002422,N20001944,2.6211422614667677e-06
N00002423,N20001737,0.7759505223872766
N00002423,N20001739,0.2239801666971001
N00002423,N20001747,6.931091562335684e-05
N00002424,N20001735,0.7275673929472695
N00002424,N20001740,0.2718040275476393
N00002424,N20001738,0.0006257826984086311
N00002424,N20001801,1.7046118746372475e-06
N00002424,N20001800,1.092194794829319e-06
N00002425,N20001735,0.5310690793172794
N00002425,N20001737,0.415381753495986
N00002425,N20001734,0.052408630450080304
N00002425,N20001740,0.0011286385112215297
N00002425,N20001799,8.380191002743808e-06
N00002425,N20001800,3.518034432518028e-06
N00002426,N20001740,0.6085147984424777
N00002426,N20001747,0.2907988049506369
N00002426,N20001737,0.07026120219771784
N00002426,N20001735,0.030425194409167033
N00002427,N20001739,0.5939276298062459
N00002427,N20001742,0.3616620557698157
N00002427,N20001747,0.02795111490867792
N00002427,N20001737,0.016459199515259714
N00002428,N20001747,0.729786625944626
N00002428,N20001742,0.13720359552457026
N00002428,N20001737,0.12296213217556547
N00002428,N20001753,0.01004764635523664
N00002429,N20001734,0.6828205182615238
N00002429,N20001737,0.30014526455614504
N00002429,N20001736,0.010217220710391522
N00002429,N20001735,0.0056168357079610315
N00002429,N20001739,0.0010390999541618172
N00002429,N20001796,0.00014981270168940697
N00002429,N20001799,1.124810812757141e-05
N00002430,N20001765,0.5764911172999386
N00002430,N20001758,0.32459134289628017
N00002430,N20001759,0.0970124744563747
N00002430,N20001766,0.0019050653474043354
N00002431,N20001759,0.33533586170855334
N00002431,N20001766,0.33151980933657976
N00002431,N20001762,0.19304034962293207
N00002431,N20001758,0.11448310041515958
N00002431,N20001767,0.012813564393948648
N00002431,N20001765,0.012806334536492745
N00002432,N20001750,0.5943736509657643
N00002432,N20001751,0.2662432814542829
N00002432,N20001758,0.1229415669334919
N00002432,N20001746,0.008820486579680636
N00002432,N20001745,0.007621014066778042
N00002433,N20001759,0.6200424945283686
N00002433,N20001753,0.30560126769977825
N00002433,N20001762,0.06613362653068551
N00002433,N20001751,0.007618785280959074
N00002433,N20001747,0.0006038259602110034
N00002434,N20001751,0.5011971820977456
N00002434,N20001758,0.2862000013456001
N00002434,N20001759,0.20643338935799377
N00002434,N20001750,0.006169427198654695
N00002435,N20001758,0.9221724660975719
N00002435,N20001750,0.07383979010524916
N00002435,N20001761,0.0032413555402359654
N00002435,N20001754,0.0007463882569404925
N00002436,N20001842,0.41126936610106385
N00002436,N20001845,0.3294562624437174
N00002436,N20001846,0.2554248538277994
N00002436,N20001841,0.0031486976127864524
N00002436,N20001839,0.0007008200146302958
N00002437,N20001846,0.9900936151874677
N00002437,N20001845,0.005235063159897922
N00002437,N20001842,0.003979068716385972
N00002437,N20001848,0.0005287222303788472
N00002437,N20001839,0.00015686825288380274
N00002437,N20001775,3.654331702031343e-06
N00002437,N20001769,3.008121280587291e-06
N00002438,N20001845,0.9877995228463252
N00002438,N20001843,0.008562139583630795
N00002438,N20001837,0.0036330818340151354
N00002438,N20001841,5.255736020114281e-06
N00002439,N20001848,0.6883106856416084
N00002439,N20001845,0.31097225218312124
N00002439,N20001849,0.0007170621752688542
N00002440,N20001843,0.9912873670091933
N00002440,N20001845,0.005134041106960839
N00002440,N20001837,0.003578591883857099
N00002441,N20001848,0.5077432501776067
N00002441,N20001845,0.47450251511185154
N00002441,N20001843,0.017754234710538712
N00002442,N20001843,0.9044460122392122
N00002442,N20001828,0.08281044191249372
N00002442,N20001831,0.004135678692316614
N00002442,N20001838,0.0026563047063867737
N00002442,N20001827,0.0015607031503939647
N00002442,N20001836,0.0015271030459687838
N00002442,N20001837,0.0010561258672407354
N00002442,N20001844,0.0010050182746629552
N00002442,N20001847,0.0008026121113215334
N00002443,N20001848,0.49819363042175624
N00002443,N20001843,0.4899898486179653
N00002443,N20001847,0.01181620621383673
N00002444,N20001855,0.5038184993289593
N00002444,N20001852,0.15345431565040824
N00002444,N20001860,0.14845199520331584
N00002444,N20001857,0.08560904978997098
N00002444,N20001863,0.05531648390455302
N00002444,N20001856,0.02725117214106576
N00002444,N20001854,0.019440895033094065
N00002444,N20001862,0.0035354280995163927
N00002444,N20001864,0.0018384154176207248
N00002444,N20001850,0.0010861775070532768
N00002444,N20001853,0.0001975679244420395
N00002445,N20001854,0.796080602643273
N00002445,N20001855,0.14739060104489063
N00002445,N20001860,0.05076842458073704
N00002445,N20001850,0.005755425531039968
N00002445,N20001789,4.598194973374046e-06
N00002446,N20001853,0.9707761679064852
N00002446,N20001856,0.02324557036659366
N00002446,N20001859,0.005978261726915508
N00002447,N20001856,0.9139311081014866
N00002447,N20001857,0.08482431453475624
N00002447,N20001852,0.001244577363752661
N00002448,N20001857,0.5120228860588522
N00002448,N20001856,0.48793454866520863
N00002448,N20001855,4.2565275942046566e-05
N00002449,N20001852,0.6943613621113526
N00002449,N20001853,0.29937762802431744
N00002449,N20001851,0.004516277875608517
N00002449,N20001922,0.0017447319887245387
N00002450,N20001852,0.7033626528879647
N00002450,N20001853,0.2752618251935112
N00002450,N20001856,0.02057024926344965
N00002450,N20001850,0.0006338038880412144
N00002450,N20001851,0.00017146876703416625
N00002451,N20001887,0.43973068094380613
N00002451,N20001885,0.2862464203033785
N00002451,N20001892,0.25295393682860695
N00002451,N20001890,0.01678514777475896
N00002451,N20001889,0.0027833732093415844
N00002451,N20001883,0.0014966178528528396
N00002451,N20001901,3.754493436032734e-06
N00002452,N20001885,0.6792674858857094
N00002452,N20001896,0.26736362028720867
N00002452,N20001892,0.03862758370140253
N00002452,N20001886,0.01428969576702185
N00002452,N20001887,0.0004516143586564184
N00002453,N20001886,0.5597564746582476
N00002453,N20001896,0.1998640977459731
N00002453,N20001895,0.18527491876695304
N00002453,N20001885,0.05510450882882671
N00002454,N20001886,0.8361860753668432
N00002454,N20001895,0.15364087339882906
N00002454,N20001885,0.0038471973836565893
N00002454,N20001891,0.003214755261161283
N00002454,N20001880,0.003095039188943553
N00002454,N20001884,1.6059400563826395e-05
N00002455,N20001891,0.5596464210239733
N00002455,N20001900,0.4264459957329121
N00002455,N20001895,0.013907583243112443
N00002456,N20001896,0.6070076556718877
N00002456,N20001895,0.36318352792728076
N00002456,N20001886,0.028360114433993805
N00002456,N20001892,0.0014099008180911527
N00002456,N20001907,3.880114874755422e-05
N00002457,N20001891,0.43850510231185724
N00002457,N20001897,0.40388667709802684
N00002457,N20001907,0.06266087031251713
N00002457,N20001900,0.05001148764388052
N00002457,N20001902,0.03603752670813722
N00002457,N20001903,0.005091712841146132
N00002457,N20001886,0.003803244490698601
N00002457,N20001888,3.378593735203076e-06
N00002458,N20001944,0.6766577818083306
N00002458,N20001943,0.2592368502739924
N00002458,N20001927,0.056967519301425504
N00002458,N20001942,0.006633951588685016
N00002458,N20001954,0.0005015483162665418
N00002458,N20001949,2.3487112998441802e-06
N00002459,N20001936,0.8057787835807437
N00002459,N20001944,0.11146392108355979
N00002459,N20001927,0.07044499928290511
N00002459,N20001942,0.011374561169545841
N00002459,N20001943,0.0005634341307131889
N00002459,N20001948,0.0002564182971310525
N00002459,N20001954,0.0001178824554031633
N00002460,N20001927,0.8491977408180832
N00002460,N20001936,0.0787665076968753
N00002460,N20001942,0.06513824155498762
N00002460,N20001943,0.006298480102913383
N00002460,N20001944,0.000332240486715481
N00002460,N20001946,0.0002483219392466429
N00002460,N20001949,1.84674011780476e-05
N00002461,N20001927,0.5941840554607094
N00002461,N20001923,0.2348174908142592
N00002461,N20001936,0.17086236951893263
N00002461,N20001462,0.00013402917687528335
N00002461,N20001465,2.055081940990802e-06
N00002462,N20001927,0.8676371296062811
N00002462,N20001936,0.13204518014857222
N00002462,N20001946,0.00020385249243730762
N00002462,N20001465,0.00010271448123297797
N00002462,N20001472,1.1123271474110312e-05
N00002463,N20001936,0.5371213450583852
N00002463,N20001923,0.276040928488238
N00002463,N20001922,0.0625043966141831
N00002463,N20001927,0.060787015277843415
N00002463,N20001929,0.04207969500403422
N00002463,N20001924,0.02146165485544959
N00002463,N20001937,4.964701860928407e-06
N00002464,N20001937,0.45929028406266903
N00002464,N20001936,0.40505218283092864
N00002464,N20001929,0.13221254869636817
N00002464,N20001938,0.003359965942467264
N00002464,N20001948,8.501846756877241e-05
N00002465,N20001736,0.5054542499027703
N00002465,N20001757,0.15191549235066226
N00002465,N20001749,0.10944881353517218
N00002465,N20001767,0.10569835391628198
N00002465,N20001752,0.09219926963610856
N00002465,N20001744,0.03282086645272498
N00002465,N20001733,0.00210930751444666
N00002465,N20001755,0.0003536466918324216
N00002466,N20001753,0.560844530623176
N00002466,N20001752,0.1830305692458629
N00002466,N20001749,0.10129243822796008
N00002466,N20001742,0.08447825040814645
N00002466,N20001744,0.06489790239538439
N00002466,N20001755,0.005394985902689809
N00002466,N20001747,6.13231967803602e-05
N00002467,N20001742,0.8098288770225824
N00002467,N20001744,0.15626817860422165
N00002467,N20001736,0.033902944373195396
N00002468,N20001736,0.9900638085647645
N00002468,N20001733,0.009933712783876367
N00002468,N20001796,2.4786513584180426e-06
N00002469,N20001736,0.8500539595047273
N00002469,N20001744,0.08438776434480541
N00002469,N20001739,0.03248676697824443
N00002469,N20001742,0.027870659098138503
N00002469,N20001733,0.005200850074083729
N00002470,N20001736,0.5202042253020317
N00002470,N20001739,0.37019360401615675
N00002470,N20001734,0.1095962295849562
N00002470,N20001796,5.941096852275144e-06
N00002471,N20001753,0.5016183936605779
N00002471,N20001762,0.4983816063394225
N00002472,N20001757,0.47428196529820066
N00002472,N20001755,0.3826033422250065
N00002472,N20001760,0.142879188571051
N00002472,N20001752,0.00020881000985581506
N00002472,N20001767,2.669389588631807e-05
N00002473,N20001755,0.6615386176031431
N00002473,N20001753,0.3046709434399141
N00002473,N20001760,0.03379043895694033
N00002474,N20001757,0.6500464540638679
N00002474,N20001760,0.22780117578594852
N00002474,N20001763,0.09925256610077435
N00002474,N20001755,0.019079841230969858
N00002474,N20001767,0.0038199628184408235
N00002475,N20001762,0.40307485217566763
N00002475,N20001753,0.37445315727797274
N00002475,N20001760,0.21907555190407832
N00002475,N20001755,0.0033964386422939722
N00002476,N20001762,0.4899290465550547
N00002476,N20001763,0.34747451107127386
N00002476,N20001760,0.14802221472514832
N00002476,N20001767,0.01457422764852323
N00002477,N20001768,0.9423505151246317
N00002477,N20001767,0.05762420599722639
N00002477,N20001774,2.1025233964429112e-05
N00002478,N20001768,0.62167948838556
N00002478,N20001767,0.2791479563767486
N00002478,N20001733,0.04715942933411365
N00002478,N20001774,0.028477744515985923
N00002478,N20001782,0.01721424976387055
N00002478,N20001786,0.006319018163620125
N00002479,N20001767,0.6540938415755694
N00002479,N20001733,0.3295580635359908
N00002479,N20001768,0.011465437363173583
N00002479,N20001757,0.0026812293958910736
N00002479,N20001732,0.0010853571149087833
N00002479,N20001736,0.0010570189603459602
N00002479,N20001786,1.3147833223522176e-05
N00002480,N20001767,0.9953614370919155
N00002480,N20001757,0.0032369230073487467
N00002480,N20001766,0.001235964976138164
N00002480,N20001763,1.7364868006541604e-05
N00002480,N20001762,3.3149638071759873e-06
N00002481,N20001773,0.4727446455782826
N00002481,N20001774,0.32121742070716386
N00002481,N20001768,0.1956322084581317
N00002481,N20001770,0.010405725256424615
N00002482,N20001774,0.6390981636905545
N00002482,N20001768,0.31843267692428884
N00002482,N20001773,0.04246915938515578
N00002483,N20001774,0.5714951898407725
N00002483,N20001779,0.4246505274368107
N00002483,N20001782,0.0038542827224166847
N00002484,N20001779,0.5484047550873254
N00002484,N20001774,0.36338739536662484
N00002484,N20001773,0.045454963867226986
N00002484,N20001780,0.03403408939471313
N00002484,N20001778,0.008718796284107357
N00002485,N20001780,0.9514331191613435
N00002485,N20001778,0.048415188873875054
N00002485,N20001779,0.0001516919647869378
N00002486,N20001782,0.5775019562751903
N00002486,N20001779,0.3405393837155629
N00002486,N20001780,0.07926919136566903
N00002486,N20001786,0.002258051955728451
N00002486,N20001768,0.00043141668784100876
N00002487,N20001780,0.833502555312659
N00002487,N20001786,0.1593588132614105
N00002487,N20001785,0.004028543319492551
N00002487,N20001778,0.0027567157293505464
N00002487,N20001779,0.0003533723770865365
N00002488,N20001733,0.3517850519845672
N00002488,N20001786,0.3436821692492102
N00002488,N20001732,0.2459639910859766
N00002488,N20001768,0.04365046733859158
N00002488,N20001780,0.01468470044655511
N00002488,N20001782,0.0002292892756457636
N00002488,N20001785,4.34033649016126e-06
N00002489,N20001807,0.5904467436087305
N00002489,N20001805,0.2366473774924154
N00002489,N20001803,0.17289999293142605
N00002489,N20001908,4.098398099664147e-06
N00002490,N20001803,0.9393566707950182
N00002490,N20001804,0.037500376997293555
N00002490,N20001805,0.019494064456141314
N00002490,N20001807,0.0032366018888706927
N00002491,N20001827,0.6313541386598981
N00002491,N20001828,0.24963768884637605
N00002491,N20001816,0.08500356932837506
N00002491,N20001809,0.023911925359114714
N00002491,N20001819,0.006970221674248047
N00002491,N20001814,0.0018408971896436705
N00002491,N20001836,0.0012815589423513197
N00002492,N20001831,0.6132768962554651
N00002492,N20001827,0.3837094212426739
N00002492,N20001837,0.002181516822206115
N00002492,N20001843,0.0008321656796525907
N00002493,N20001827,0.36869502059434467
N00002493,N20001831,0.32043490733080393
N00002493,N20001819,0.31087007207485445
N00002494,N20001831,0.9916110519366025
N00002494,N20001827,0.005633325199630312
N00002494,N20001822,0.0015811165552877644
N00002494,N20001837,0.0011745063084862345
N00002495,N20001809,0.2991882191168354
N00002495,N20001816,0.23269198088048235
N00002495,N20001819,0.22096345099515066
N00002495,N20001814,0.2181684927307044
N00002495,N20001811,0.02571354218966558
N00002495,N20001817,0.00280325061823802
N00002495,N20001827,0.00047106346892299334
N00002496,N20001819,0.6407310738872546
N00002496,N20001827,0.3592689261127505
N00002497,N20001826,0.5835769921077256
N00002497,N20001809,0.27758765854580325
N00002497,N20001825,0.13744762855307668
N00002497,N20001834,0.001387720793391382
N00002498,N20001812,0.6229081415900819
N00002498,N20001809,0.30174181233323333
N00002498,N20001810,0.03600900125324265
N00002498,N20001825,0.017738269184684602
N00002498,N20001814,0.013411766041062485
N00002498,N20001826,0.005788317680249545
N00002498,N20001808,0.001248752024585072
N00002498,N20001807,0.0005790255368948256
N00002498,N20001824,0.00026916286208162693
N00002498,N20001806,0.00018355540095582923
N00002498,N20001834,0.0001155018246937524
N00002499,N20001812,0.8556718430744639
N00002499,N20001811,0.04621644610727746
N00002499,N20001808,0.0406550827260549
N00002499,N20001814,0.03888163617692691
N00002499,N20001810,0.015020706029489295
N00002499,N20001809,0.0022356036061218364
N00002499,N20001816,0.0010604564171590323
N00002500,N20001814,0.4250159341428421
N00002500,N20001816,0.31449901481742737
N00002500,N20001811,0.15528404820519265
N00002500,N20001810,0.10436507339216863
N00002500,N20001808,0.0008359294423633237
N00002501,N20001807,0.3810663887993836
N00002501,N20001804,0.34852345500986415
N00002501,N20001812,0.1425488637075845
N00002501,N20001806,0.09330574077947824
N00002501,N20001805,0.025650213459672683
N00002501,N20001803,0.008902547927396523
N00002501,N20001908,1.4433080882269736e-06
N00002502,N20001812,0.8596111959821412
N00002502,N20001807,0.1275894396003538
N00002502,N20001806,0.012797811409449304
N00002503,N20001854,0.982590800889839
N00002503,N20001860,0.017404192354498905
N00002503,N20001789,1.975939257530319e-06
N00002503,N20001797,1.971329591576582e-06
N00002504,N20001860,0.7460884732082481
N00002504,N20001854,0.1611147558752241
N00002504,N20001868,0.08921851747966239
N00002504,N20001869,0.0035782534368673296
N00002505,N20001854,0.41493075165592397
N00002505,N20001869,0.35137551275071627
N00002505,N20001866,0.23369373559336099
N00002506,N20001854,0.5660051417256617
N00002506,N20001866,0.3463868993221161
N00002506,N20001870,0.07439443467077744
N00002506,N20001869,0.011533650348961248
N00002506,N20001877,0.0016798739324785103
N00002507,N20001869,0.941658805465836
N00002507,N20001868,0.03775707925619034
N00002507,N20001860,0.0205841152779704
N00002508,N20001877,0.8389949628795575
N00002508,N20001854,0.16084538780225788
N00002508,N20001870,0.00015360078230011636
N00002508,N20001750,6.048535883254648e-06
N00002509,N20001870,0.430185984456743
N00002509,N20001869,0.2938302303712777
N00002509,N20001874,0.2549129050849122
N00002509,N20001866,0.021070880087068367
N00002510,N20001874,0.6970029325623724
N00002510,N20001880,0.12286022777434255
N00002510,N20001869,0.07107239053761194
N00002510,N20001877,0.06943194302822633
N00002510,N20001882,0.028149801959229392
N00002510,N20001870,0.01141327099628935
N00002510,N20001876,6.943314193214678e-05
N00002511,N20001870,0.7852933058787903
N00002511,N20001874,0.10629369398561134
N00002511,N20001877,0.1058929115912105
N00002511,N20001854,0.0025200885443943427
N00002512,N20001915,0.42422607522115446
N00002512,N20001908,0.2977988777711306
N00002512,N20001914,0.20239022037692506
N00002512,N20001917,0.027165798658636733
N00002512,N20001918,0.025445438120116085
N00002512,N20001916,0.0229735898520376
N00002513,N20001922,0.5091193621738777
N00002513,N20001915,0.44428273136943963
N00002513,N20001917,0.028349766042059455
N00002513,N20001908,0.018248140414623196
N00002514,N20001922,0.5662419760529429
N00002514,N20001923,0.38961784883878126
N00002514,N20001917,0.0329049705453824
N00002514,N20001919,0.010365407573371021
N00002514,N20001918,0.0008697969895218268
N00002515,N20001908,0.9697093572037432
N00002515,N20001915,0.02942086297896894
N00002515,N20001460,7.701304578477731e-05
N00002516,N20001927,0.9315774654140061
N00002516,N20001908,0.03831929899413488
N00002516,N20001916,0.021811579306045152
N00002516,N20001920,0.007810188447644723
N00002516,N20001914,0.0004567760209505044
N00002516,N20001460,1.739091269272128e-05
N00002516,N20001462,7.300904526418125e-06
N00002517,N20001916,0.8285234209865608
N00002517,N20001920,0.1462343504023208
N00002517,N20001914,0.023308550436641047
N00002517,N20001927,0.001933677787510641
N00002518,N20001923,0.5253524465887496
N00002518,N20001927,0.254971735177815
N00002518,N20001919,0.105599946718021
N00002518,N20001922,0.06107689405019459
N00002518,N20001918,0.05250944354443582
N00002518,N20001917,0.0004894342840918396
N00002519,N20001916,0.6354453559778461
N00002519,N20001918,0.28830526965006964
N00002519,N20001920,0.0762493743720756
N00002520,N20001918,0.2959271192302802
N00002520,N20001927,0.2913163717953246
N00002520,N20001920,0.23441473581627817
N00002520,N20001919,0.1694451354995688
N00002520,N20001916,0.008896637658549303
N00002521,N20001908,0.6339764128329768
N00002521,N20001921,0.21595470188814928
N00002521,N20001913,0.059368132603805586
N00002521,N20001909,0.045014931812890784
N00002521,N20001912,0.015501736305529739
N00002521,N20001911,0.014640483929629028
N00002521,N20001910,0.012079694985221295
N00002521,N20001922,0.0031521344907510054
N00002521,N20001812,1.129833273909088e-06
N00002522,N20001908,0.3679804873773782
N00002522,N20001909,0.3617485518662733
N00002522,N20001910,0.24196444805561135
N00002522,N20001912,0.016363920815424666
N00002522,N20001911,0.011942591885315205
N00002523,N20001910,0.9809250586113808
N00002523,N20001909,0.016296691924698428
N00002523,N20001912,0.002640358524538479
N00002523,N20001913,0.0001364851734821831
N00002523,N20001812,1.4057659021540426e-06
N00002524,N20001921,0.3722615698650573
N00002524,N20001912,0.3618393551489828
N00002524,N20001911,0.1629554358842617
N00002524,N20001910,0.10294363910169997
N00002525,N20001922,0.8108519376438779
N00002525,N20001908,0.08069991060365281
N00002525,N20001915,0.036316291294239134
N00002525,N20001872,0.013213661509029829
N00002525,N20001929,0.013022826573824935
N00002525,N20001923,0.012391236075528212
N00002525,N20001921,0.011706441189216505
N00002525,N20001924,0.00880363889290838
N00002525,N20001861,0.00562379443116047
N00002525,N20001871,0.0027002493269764898
N00002525,N20001858,0.002030885821554222
N00002525,N20001878,0.0018109946344876324
N00002525,N20001859,0.0008044349596228368
N00002525,N20001853,9.940857206736603e-06
N00002525,N20001898,9.01425618207987e-06
N00002525,N20001888,1.8493016048302248e-06
N00002525,N20001867,1.682907463252316e-06
N00002525,N20001893,1.1555694849788716e-06
N00002526,N20001921,0.5224751762553084
N00002526,N20001922,0.34250083872575415
N00002526,N20001850,0.08632217929069506
N00002526,N20001851,0.030684167794804686
N00002526,N20001913,0.010242912954413253
N00002526,N20001858,0.007652750060436955
N00002526,N20001852,9.570065633730817e-05
N00002526,N20001853,2.5089613350220754e-05
N00002527,N20001850,0.9466717497827001
N00002527,N20001854,0.053325713038550625
N00002527,N20001781,2.537178749269184e-06
N00002528,N20001788,0.3479243681828583
N00002528,N20001792,0.33892106772769975
N00002528,N20001783,0.30100653714501285
N00002528,N20001785,0.012146632671207084
N00002528,N20001733,1.3942732384797909e-06
N00002529,N20001785,0.7745263546390124
N00002529,N20001788,0.17447808736427123
N00002529,N20001783,0.04709361738216034
N00002529,N20001778,0.0035573982469116463
N00002529,N20001776,0.00034454236764274365
N00002530,N20001785,0.710404210990985
N00002530,N20001792,0.28909449314493746
N00002530,N20001780,0.00041854966292207297
N00002530,N20001788,7.250706286810684e-05
N00002530,N20001733,1.0239138281162431e-05
N00002531,N20001788,0.7305314393770763
N00002531,N20001792,0.2534888052962829
N00002531,N20001783,0.015284870760351399
N00002531,N20001787,0.0006880752378285223
N00002531,N20001733,6.809328461668287e-06
N00002532,N20001783,0.984592707312893
N00002532,N20001785,0.008266472909974397
N00002532,N20001788,0.0063083709865727035
N00002532,N20001775,0.000832448790553651
N00002533,N20001796,0.36336310428853075
N00002533,N20001791,0.2043621961165342
N00002533,N20001792,0.16069492296666812
N00002533,N20001787,0.15752905644676826
N00002533,N20001794,0.05685277357205575
N00002533,N20001793,0.051951938281806685
N00002533,N20001788,0.0033077166050920867
N00002533,N20001790,0.0011295150127435926
N00002533,N20001795,0.0008087767098006517
N00002534,N20001787,0.4111550242884158
N00002534,N20001791,0.34803562621343165
N00002534,N20001783,0.2384976899153687
N00002534,N20001784,0.0013852959649240982
N00002534,N20001788,0.0005180964170514223
N00002534,N20001794,0.00034721298071036975
N00002534,N20001775,6.10542201008822e-05
N00002535,N20001792,0.5976823931203865
N00002535,N20001796,0.2953364040544633
N00002535,N20001788,0.10689892304675211
N00002535,N20001787,3.907698894491803e-05
N00002535,N20001733,3.097984784501136e-05
N00002535,N20001791,1.0030121908849634e-05
N00002535,N20001736,2.1928196997772052e-06
N00002536,N20001935,0.6158526313491586
N00002536,N20001940,0.367451237533475
N00002536,N20001934,0.008105419606971108
N00002536,N20001933,0.004964411477564124
N00002536,N20001941,0.0017400673979715993
N00002536,N20001932,0.0016520443797257726
N00002536,N20001939,0.00021106756551946682
N00002536,N20001947,2.275826122727028e-05
N00002537,N20001929,0.27523446257857076
N00002537,N20001938,0.2681269503287275
N00002537,N20001937,0.23231133543451393
N00002537,N20001935,0.20751889135794754
N00002537,N20001924,0.007903710074407159
N00002537,N20001922,0.006956426888734069
N00002537,N20001898,0.0018686420536771357
N00002537,N20001948,7.601048922089157e-05
N00002537,N20001947,3.570794202536544e-06
N00002538,N20001935,0.7619465789882446
N00002538,N20001904,0.17129198069865492
N00002538,N20001901,0.04205351453735894
N00002538,N20001889,0.024707179623754537
N00002539,N20001892,0.620791413714944
N00002539,N20001901,0.35728226136148306
N00002539,N20001896,0.021926324923569433
N00002540,N20001935,0.4011709507376585
N00002540,N20001929,0.22285977170077775
N00002540,N20001907,0.1893847649630628
N00002540,N20001901,0.1016780269378277
N00002540,N20001896,0.032641210090775974
N00002540,N20001902,0.023969807640775186
N00002540,N20001900,0.017106693094826035
N00002540,N20001895,0.008011063345570075
N00002540,N20001892,0.00251638862292765
N00002540,N20001904,0.0005854912222434474
N00002540,N20001903,5.0955855729673e-05
N00002540,N20001905,2.1979978265250234e-05
N00002540,N20001906,2.8958095634065067e-06
N00002541,N20001871,0.3049842089555286
N00002541,N20001879,0.2758657291831834
N00002541,N20001878,0.23566248374620494
N00002541,N20001875,0.13537272961296606
N00002541,N20001865,0.04237903541902052
N00002541,N20001884,0.005735813083096167
N00002542,N20001867,0.34628497540866043
N00002542,N20001872,0.3235044681940987
N00002542,N20001871,0.31156378010160657
N00002542,N20001878,0.018103729480073556
N00002542,N20001859,0.0005430468155631494
N00002543,N20001867,0.7313987493718003
N00002543,N20001871,0.16534214217223864
N00002543,N20001872,0.10325910845595954
N00002544,N20001863,0.3595982899880815
N00002544,N20001867,0.1500768938775368
N00002544,N20001856,0.14332193877609836
N00002544,N20001859,0.1409444195478684
N00002544,N20001871,0.13249237070101283
N00002544,N20001865,0.06602414963143749
N00002544,N20001862,0.004365433837037404
N00002544,N20001857,0.0031765036409284976
N00002545,N20001859,0.5642303007453814
N00002545,N20001856,0.2836541658646448
N00002545,N20001863,0.1394006213538251
N00002545,N20001867,0.01222112239485199
N00002545,N20001853,0.0004937896413042335
N00002546,N20001859,0.9911296365205777
N00002546,N20001872,0.005870643805217787
N00002546,N20001863,0.002466841246867216
N00002546,N20001867,0.0005328784273303488
N00002547,N20001862,0.38224335953177974
N00002547,N20001873,0.3529559587650126
N00002547,N20001865,0.11542677509072789
N00002547,N20001868,0.0883696612824191
N00002547,N20001875,0.03220965993829181
N00002547,N20001864,0.01452452712403604
N00002547,N20001876,0.01318258474812466
N00002547,N20001869,0.0007226306270429003
N00002547,N20001855,0.0003648428925683622
N00002548,N20001864,0.7802343565285926
N00002548,N20001868,0.1820544898379873
N00002548,N20001869,0.018357535889913276
N00002548,N20001860,0.013423091072580143
N00002548,N20001855,0.004323710475703563
N00002548,N20001862,0.0016068161952208448
N00002549,N20001875,0.3979722748217959
N00002549,N20001884,0.3267969428447527
N00002549,N20001873,0.27523078233345366
N00002550,N20001875,0.9996047225010348
N00002550,N20001871,0.00039526497059821653
N00002551,N20001876,0.8289957660026
N00002551,N20001869,0.165913693131478
N00002551,N20001880,0.0029775834756441987
N00002551,N20001884,0.0012130685696597513
N00002551,N20001874,0.0008998888206142114
N00002552,N20001876,0.520380016980011
N00002552,N20001869,0.47704501798494237
N00002552,N20001868,0.002574965035048921
N00002553,N20001873,0.47060866700283044
N00002553,N20001884,0.2787588470290435
N00002553,N20001876,0.2308407873420802
N00002553,N20001886,0.019790321309950527
N00002553,N20001880,1.3773160974519492e-06
N00002554,N20001884,0.41465152360121577
N00002554,N20001875,0.33084874142932036
