OA_CODE,DZ2021_cd,weight
95GG050014,N20001151,1.717500802243783e-05
95GG050014,N20001163,6.892241324978046e-06
95GG050014,N20001150,1.3219962504387958e-06
95GG050015,N20001154,0.7318136687367307
95GG050015,N20001155,0.2681544305942615
95GG050015,N20001160,1.890067984256461e-05
95GG050015,N20001150,1.2999989150419195e-05
95GG050016,N20001158,0.8478679748856536
95GG050016,N20001121,0.13863410008117577
95GG050016,N20001166,0.013477351109680144
95GG050016,N20001042,2.0573923477389293e-05
95GG050017,N20001158,0.5170497164254942
95GG050017,N20001159,0.28005589561612
95GG050017,N20001121,0.17002168682346025
95GG050017,N20001155,0.03286792007903078
95GG050017,N20001166,4.1848570967393706e-06
95GG050018,N20001160,0.48941195702628576
95GG050018,N20001146,0.299355539169572
95GG050018,N20001150,0.21122171086629485
95GG050018,N20001154,6.216204196800172e-06
95GG050018,N20001147,4.576733650213936e-06
95GG050019,N20001155,0.5874974374620444
95GG050019,N20001159,0.411017396481353
95GG050019,N20001145,0.0014851660565992919
95GG050020,N20001155,0.4717011797326875
95GG050020,N20001159,0.4005378858982353
95GG050020,N20001160,0.11814590273488555
95GG050020,N20001164,0.009606881879685239
95GG050020,N20001154,4.733992061868065e-06
95GG050020,N20001165,3.415762454099235e-06
95GG060001,N20000820,0.7185812827918082
95GG060001,N20000711,0.25212779133055807
95GG060001,N20000716,0.02888055850685276
95GG060001,N20000809,0.000389175902050539
95GG060001,N20000806,2.1191468747961102e-05
95GG060002,N20000711,0.970877330038905
95GG060002,N20000714,0.0273289667175444
95GG060002,N20000717,0.001779416462790663
95GG060002,N20000713,6.786764621756123e-06
95GG060002,N20000806,6.03840080949191e-06
95GG060002,N20000718,1.4616084840135851e-06
95GG060003,N20000819,0.7793964592779993
95GG060003,N20000820,0.21810081325157085
95GG060003,N20000827,0.0024987931866267223
95GG060003,N20000726,3.934283797259696e-06
95GG060004,N20000720,0.9923713717115772
95GG060004,N20000730,0.00518077325313173
95GG060004,N20000713,0.002442358410913404
95GG060004,N20000721,5.217763036453886e-06
95GG060005,N20000716,0.6451699122226077
95GG060005,N20000717,0.16823507236619376
95GG060005,N20000711,0.14821310839912466
95GG060005,N20000722,0.03838036058179422
95GG060005,N20000820,1.111861977704605e-06
95GG060006,N20000717,0.9877109085697341
95GG060006,N20000718,0.008329199555617665
95GG060006,N20000711,0.0039598918746431965
95GG060007,N20000820,0.6026933234421412
95GG060007,N20000716,0.39729874372780327
95GG060007,N20000726,7.006318792099463e-06
95GG060008,N20000718,0.5393807417960782
95GG060008,N20000713,0.27237710085480094
95GG060008,N20000711,0.0717608316294247
95GG060008,N20000717,0.06570540447107769
95GG060008,N20000720,0.05025485493218778
95GG060008,N20000723,0.0005210663164269249
95GG060009,N20000717,0.5502847120941466
95GG060009,N20000723,0.30506598073555447
95GG060009,N20000722,0.1399727943785593
95GG060009,N20000718,0.004676512791744712
95GG060010,N20000723,0.5040937639245153
95GG060010,N20000718,0.35815192255684075
95GG060010,N20000720,0.068761468696798
95GG060010,N20000722,0.056032123767310926
95GG060010,N20000730,0.012958428336738582
95GG060010,N20000729,2.292717801070148e-06
95GG060011,N20000716,0.7905330229856016
95GG060011,N20000726,0.1792351258531635
95GG060011,N20000727,0.03023185116123929
95GG060012,N20000722,0.5645040813754295
95GG060012,N20000716,0.3628683230643269
95GG060012,N20000727,0.07262759556024587
95GG060013,N20000722,0.9415696027925966
95GG060013,N20000727,0.056686979956859306
95GG060013,N20000733,0.0017370434323875398
95GG060013,N20000723,6.3738181686444825e-06
95GG060014,N20000730,0.598001405952461
95GG060014,N20000720,0.2806113638925763
95GG060014,N20000718,0.12136689688433289
95GG060014,N20000728,1.967337560050977e-05
95GG060015,N20000727,0.8278495304670569
95GG060015,N20000722,0.1610564751704704
95GG060015,N20000716,0.01109399436247252
95GG060016,N20000723,0.7961287994268675
95GG060016,N20000718,0.1111382408654855
95GG060016,N20000729,0.09272749635452956
95GG060016,N20000730,5.463353115263561e-06
95GG060017,N20000727,0.5959599426719615
95GG060017,N20000726,0.24396358530116466
95GG060017,N20000733,0.15999401214878725
95GG060017,N20000722,8.245987807263617e-05
95GG060018,N20000729,0.736528896368664
95GG060018,N20000730,0.2629435614360109
95GG060018,N20000723,0.0004919285589522132
95GG060018,N20000733,3.533811074888213e-05
95GG060019,N20000730,0.8035592332197978
95GG060019,N20000729,0.19644076678020184
95GG060020,N20000714,0.45190736147908883
95GG060020,N20000711,0.41058051598102424
95GG060020,N20000716,0.11367693503150922
95GG060020,N20000717,0.02382216717240865
95GG060020,N20000806,1.3020335963723513e-05
95GG070001,N20001428,0.7962092653784173
95GG070001,N20001436,0.2028745517107424
95GG070001,N20001427,0.0008769161444460292
95GG070001,N20001303,3.559630875703936e-05
95GG070001,N20001420,3.6704576326371614e-06
95GG070002,N20001436,0.5777964751500828
95GG070002,N20001442,0.29098086396268263
95GG070002,N20001428,0.1307508385955721
95GG070002,N20001304,0.00047182229165866754
95GG070003,N20001303,0.8532105882064196
95GG070003,N20001316,0.052004199287390244
95GG070003,N20001312,0.032731569394057254
95GG070003,N20001428,0.029845038498871483
95GG070003,N20001436,0.023032503405331757
95GG070003,N20001442,0.009176101102222195
95GG070004,N20001304,0.7202031751895146
95GG070004,N20001442,0.1698729830167361
95GG070004,N20001311,0.06690899411689202
95GG070004,N20001307,0.0341165723023229
95GG070004,N20001436,0.004608412998542412
95GG070004,N20001441,0.004282099424416691
95GG070004,N20001303,7.762951572471606e-06
95GG070005,N20001442,0.8214486245887115
95GG070005,N20001428,0.11152886205948402
95GG070005,N20001304,0.025334351901422178
95GG070005,N20001441,0.023325636102063445
95GG070005,N20001436,0.018362525348314816
95GG070006,N20001311,0.8865495221739857
95GG070006,N20001307,0.06095275255362682
95GG070006,N20001304,0.025000504585829742
95GG070006,N20001315,0.014292389113488898
95GG070006,N20001312,0.013181358782252453
95GG070006,N20001445,1.2092709982480554e-05
95GG070006,N20001443,9.367896584910743e-06
95GG070006,N20001441,1.3038358913821884e-06
95GG070007,N20001303,0.6762693480733795
95GG070007,N20001304,0.32372503045801054
95GG070007,N20001307,5.621468612874962e-06
95GG070008,N20001303,0.609543906677999
95GG070008,N20001307,0.39036362014814263
95GG070008,N20001312,9.247317385481857e-05
95GG070009,N20001307,0.6466631306650091
95GG070009,N20001312,0.35134931011153464
95GG070009,N20001303,0.001987559223468367
95GG070010,N20001312,0.36525425554068636
95GG070010,N20001318,0.34043840623384686
95GG070010,N20001311,0.15622153587915547
95GG070010,N20001316,0.13808580234631046
95GG070011,N20001311,0.49437783891909276
95GG070011,N20001315,0.26282014612291626
95GG070011,N20001322,0.13431569274735386
95GG070011,N20001318,0.10846859949421658
95GG070011,N20001445,1.7698206001649426e-05
95GG070012,N20001315,0.9999537705661564
95GG070012,N20001445,3.0203463435265666e-05
95GG070012,N20001311,1.6025970390176047e-05
95GG070013,N20001322,0.7454321500482104
95GG070013,N20001149,0.10862136635652202
95GG070013,N20001315,0.07164863782104643
95GG070013,N20001311,0.0697092986942739
95GG070013,N20001096,0.004581925668762891
95GG070013,N20001445,6.62504760567453e-06
95GG070014,N20001318,0.7202470455792812
95GG070014,N20001322,0.24632755330328873
95GG070014,N20001311,0.032630964996641844
95GG070014,N20001321,0.0007845062083041941
95GG070014,N20001316,6.576985243188288e-06
95GG070014,N20001324,3.3529272428654225e-06
95GG070015,N20001321,0.6800786833867923
95GG070015,N20001324,0.19313134750081007
95GG070015,N20001318,0.1267723032436305
95GG070015,N20001319,7.439063204283579e-06
95GG070015,N20001336,5.800267936712605e-06
95GG070015,N20001322,4.426537644106143e-06
95GG070016,N20001322,0.8937186594656412
95GG070016,N20001324,0.10628134053433198
95GG070017,N20001324,0.6766465558747687
95GG070017,N20001322,0.3233409448425808
95GG070017,N20001321,1.2499282670105467e-05
95GG080001,N20000825,0.5745189499502237
95GG080001,N20000795,0.3367734987514586
95GG080001,N20000794,0.07303592478879249
95GG080001,N20000797,0.01561961011135558
95GG080001,N20000208,5.0700301470263804e-05
95GG080001,N20000210,1.3160966940243144e-06
95GG080002,N20000790,0.48043902940171834
95GG080002,N20000791,0.39766730113609855
95GG080002,N20000789,0.12188232916261899
95GG080002,N20000207,1.1336724886375554e-05
95GG080003,N20000792,0.9121745503854212
95GG080003,N20000793,0.07681726547425595
95GG080003,N20000794,0.010326317657635376
95GG080003,N20000790,0.0006408906574031624
95GG080003,N20000210,3.4847229594383334e-05
95GG080003,N20000209,6.128595705529342e-06
95GG080004,N20000793,0.5186800061963818
95GG080004,N20000791,0.4813199938036236
95GG080005,N20000790,0.8722200592344259
95GG080005,N20000793,0.09299846783687567
95GG080005,N20000791,0.033610122055448506
95GG080005,N20000792,0.001135638469870386
95GG080005,N20000789,2.4590888503125244e-05
95GG080005,N20000209,7.724364148586562e-06
95GG080005,N20000207,3.3971507273920144e-06
95GG080006,N20000793,0.6795919700346277
95GG080006,N20000792,0.32038282221911196
95GG080006,N20000794,2.3354493680155272e-05
95GG080006,N20000791,1.8532525814775254e-06
95GG080007,N20000796,0.8195269723632372
95GG080007,N20000789,0.13621996938889536
95GG080007,N20000797,0.03459773672013627
95GG080007,N20000791,0.009655321527730739
95GG080008,N20000791,0.5607287926660564
95GG080008,N20000797,0.33704890051492453
95GG080008,N20000793,0.0592364980310242
95GG080008,N20000789,0.03917818652897895
95GG080008,N20000796,0.0038076222590147776
95GG080009,N20000794,0.8000635010676933
95GG080009,N20000792,0.1482195815931273
95GG080009,N20000793,0.05171691733916166
95GG080010,N20000794,0.5526596222480534
95GG080010,N20000795,0.3136886064448125
95GG080010,N20000797,0.09282442658894859
95GG080010,N20000792,0.022944542992044258
95GG080010,N20000825,0.017877870409434886
95GG080010,N20000210,4.931316707767044e-06
95GG080011,N20000797,0.746514525348552
95GG080011,N20000793,0.13060662308260113
95GG080011,N20000795,0.0656277876252072
95GG080011,N20000794,0.0544176591721067
95GG080011,N20000791,0.0028334047715383925
95GG080012,N20000787,0.98337432657458
95GG080012,N20000789,0.016491224551659536
95GG080012,N20000796,0.00011705341217903783
95GG080012,N20000256,1.037339344420197e-05
95GG080012,N20000254,4.281525456934757e-06
95GG080012,N20000201,2.740451826233091e-06
95GG080013,N20000787,0.8165474367685912
95GG080013,N20000788,0.18344110466632121
95GG080013,N20000201,1.1458565077758815e-05
95GG080014,N20000788,0.9955346848863749
95GG080014,N20000787,0.004420041207282974
95GG080014,N20000201,4.527390633926187e-05
95GG080015,N20000789,0.742788041398458
95GG080015,N20000788,0.21920477780332828
95GG080015,N20000787,0.03791851516679566
95GG080015,N20000796,8.86656314180628e-05
95GG080016,N20000789,0.7381660881592073
95GG080016,N20000788,0.2521871107915301
95GG080016,N20000791,0.009300627775647647
95GG080016,N20000796,0.00029960433487263177
95GG080016,N20000790,4.272852848373212e-05
95GG080016,N20000201,3.1497433283459085e-06
95GG090001,N20000957,0.5777397369365019
95GG090001,N20000956,0.390991322682544
95GG090001,N20000961,0.030415757539147707
95GG090001,N20000958,0.0008531828418148784
95GG090002,N20000950,0.5449980496554158
95GG090002,N20000951,0.44944682155609145
95GG090002,N20000954,0.005554733204594764
95GG090003,N20000956,0.992928922479669
95GG090003,N20000950,0.007055580541266969
95GG090003,N20000858,1.549697906767564e-05
95GG090004,N20000956,0.6381821676771104
95GG090004,N20000963,0.2820457049881164
95GG090004,N20000961,0.07977048702470153
95GG090004,N20000958,1.4674325584651402e-06
95GG090005,N20000956,0.6507306515936295
95GG090005,N20000957,0.22244134914650984
95GG090005,N20000958,0.12681490627703884
95GG090005,N20000858,1.3092982813486814e-05
95GG090006,N20000958,0.6991125221275252
95GG090006,N20000962,0.2997782854009405
95GG090006,N20000957,0.0010704344259344295
95GG090006,N20000961,3.8758045601487325e-05
95GG090007,N20000958,0.60137329603636
95GG090007,N20000961,0.3627673737182733
95GG090007,N20000957,0.03166002509013745
95GG090007,N20000963,0.004199305155221593
95GG090008,N20000962,0.9978685519144151
95GG090008,N20000964,0.0017221605100288986
95GG090008,N20000863,0.0004092591362815876
95GG090009,N20000958,0.6739181723416688
95GG090009,N20000962,0.32608182765833477
95GG090010,N20000963,0.6925915852378264
95GG090010,N20000961,0.23425569210293437
95GG090010,N20000968,0.052430011702485575
95GG090010,N20000962,0.02071597873984536
95GG090010,N20000971,6.006580697027502e-06
95GG090011,N20000962,0.39882309283982975
95GG090011,N20000961,0.3549884828168946
95GG090011,N20000968,0.15583007652073647
95GG090011,N20000963,0.08995000304489512
95GG090011,N20000964,0.00037401512438617427
95GG090011,N20000969,3.4329653264369e-05
95GG090012,N20000945,0.7080973488149556
95GG090012,N20000947,0.11324591860840671
95GG090012,N20000949,0.09906272025967298
95GG090012,N20000948,0.07959401231696406
95GG090013,N20000948,0.5238730359336703
95GG090013,N20000945,0.474204850949704
95GG090013,N20000949,0.0018348639189406208
95GG090013,N20000858,7.636541651632289e-05
95GG090013,N20000856,1.0883781170091841e-05
95GG090014,N20000947,0.624645894490175
95GG090014,N20000945,0.2845686275452653
95GG090014,N20000946,0.09078496935392488
95GG090015,N20000946,0.9807767174603982
95GG090015,N20000947,0.019184805072062893
95GG090015,N20000952,3.847746752349656e-05
95GG090016,N20000949,0.7485006933624869
95GG090016,N20000947,0.2514971777695542
95GG090016,N20000952,2.1288679574593716e-06
95GG090017,N20000949,0.7616229373813526
95GG090017,N20000951,0.23836889596641211
95GG090017,N20000952,7.515350679183379e-06
95GG090018,N20000950,0.5111778870721035
95GG090018,N20000948,0.4810430331498022
95GG090018,N20000949,0.007604816753509223
95GG090018,N20000858,0.00017426302458413323
95GG090019,N20000949,0.7350793274356179
95GG090019,N20000948,0.22723630933743633
95GG090019,N20000951,0.03687778497771535
95GG090019,N20000950,0.0008065782492354237
95GG090020,N20000950,0.5730118684552956
95GG090020,N20000956,0.24502937491110674
95GG090020,N20000951,0.15149393113541215
95GG090020,N20000948,0.029609319712059066
95GG090020,N20000954,0.0008439368538766134
95GG090020,N20000858,1.1568932261715996e-05
95GG100001,N20001096,0.5299290313712143
95GG100001,N20001098,0.4690107893003969
95GG100001,N20001092,0.0010601793283897313
95GG100002,N20001149,0.729234591216944
95GG100002,N20001117,0.1304100391554088
95GG100002,N20001111,0.11308218443011064
95GG100002,N20001116,0.013702251811401063
95GG100002,N20001104,0.013558253136181746
95GG100002,N20001322,9.571885951537119e-06
95GG100002,N20001336,3.1083640095075434e-06
95GG100003,N20001116,0.6400061586195659
95GG100003,N20001104,0.18616288668516895
95GG100003,N20001106,0.10999002506273434
95GG100003,N20001129,0.06384092963256555
95GG100004,N20001117,0.5740583364513109
95GG100004,N20001116,0.29402979118870937
95GG100004,N20001149,0.12155495904764833
95GG100004,N20001129,0.010325322851994178
95GG100004,N20001128,2.4745436368926742e-05
95GG100004,N20001111,6.845023968862857e-06
95GG100005,N20001111,0.6509158766982058
95GG100005,N20001116,0.34908412330179694
95GG100006,N20001108,0.41111258852754695
95GG100006,N20001106,0.3718210399312946
95GG100006,N20001126,0.21619706829737248
95GG100006,N20001102,0.0005609854155314374
95GG100006,N20001115,0.0003037680266697609
95GG100006,N20001129,4.549801581725448e-06
95GG100007,N20001129,0.5337781149636467
95GG100007,N20001106,0.2738452599921285
95GG100007,N20001116,0.19233475685080564
95GG100007,N20001126,3.8107633575891336e-05
95GG100007,N20001128,3.7605598369583945e-06
95GG100008,N20001128,0.7507443806552708
95GG100008,N20001149,0.1628778718636809
95GG100008,N20001129,0.0863626406168976
95GG100008,N20001117,1.5106864218036112e-05
95GG100009,N20001149,0.9905511839167986
95GG100009,N20001126,0.005183419381102824
95GG100009,N20001128,0.002105838723786695
95GG100009,N20001129,0.0020177343447870077
95GG100009,N20001186,0.00012137933508120708
95GG100009,N20001161,1.3076980110311842e-05
95GG100009,N20001336,4.777765521720918e-06
95GG100009,N20001179,1.0266463469977176e-06
95GG100010,N20001129,0.9999513200151392
95GG100010,N20001149,4.5951049836187885e-05
95GG100010,N20001126,2.7289350150071967e-06
95GG100011,N20001092,0.9982253076816727
95GG100011,N20001095,0.0013350849463821673
95GG100011,N20001084,0.0003780903509958006
95GG100011,N20001098,4.244890197402305e-05
95GG100011,N20001444,1.642604465939605e-05
95GG100011,N20001445,2.642074324125008e-06
95GG100012,N20001096,0.820247792970271
95GG100012,N20001092,0.1433800261178321
95GG100012,N20001098,0.03525665806917401
95GG100012,N20001104,0.0010761333893698636
95GG100012,N20001445,3.5998166077332764e-05
95GG100012,N20001106,3.391287271023622e-06
95GG100013,N20001098,0.5192424380807941
95GG100013,N20001092,0.2743113887874142
95GG100013,N20001106,0.12526406762357836
95GG100013,N20001108,0.07729596896361524
95GG100013,N20001095,0.0031051667163264325
95GG100013,N20001102,0.0007809698282863444
95GG100014,N20001106,0.7535685595785783
95GG100014,N20001116,0.1255115997937908
95GG100014,N20001104,0.12091984062762107
95GG100015,N20001104,0.4264254707809741
95GG100015,N20001096,0.4002776334985431
95GG100015,N20001111,0.1257609975819618
95GG100015,N20001149,0.04753298152601102
95GG100015,N20001445,2.9166125050564786e-06
95GG100016,N20001104,0.7184158698942122
95GG100016,N20001106,0.18971600065384897
95GG100016,N20001111,0.04762862559779432
95GG100016,N20001116,0.04416493866105652
95GG100016,N20001096,6.984820815392593e-05
95GG100016,N20001098,4.716984925325625e-06
95GG110001,N20000916,0.4577885997540363
95GG110001,N20000920,0.3756823749558823
95GG110001,N20000907,0.11163279340222929
95GG110001,N20000909,0.05298284575423288
95GG110001,N20000923,0.0019133861336257053
95GG110002,N20000923,0.8064782855779535
95GG110002,N20000929,0.18831457806101476
95GG110002,N20000920,0.005190773953745011
95GG110002,N20000909,1.6362407289239312e-05
95GG110003,N20000909,0.5069851263252241
95GG110003,N20000902,0.31955047382097385
95GG110003,N20000897,0.17345316569942226
95GG110003,N20000984,4.9144556100938096e-06
95GG110003,N20000987,3.5767718230655305e-06
95GG110003,N20000990,2.742926946793022e-06
95GG110004,N20000917,0.8015504752025391
95GG110004,N20000937,0.19844952479744338
95GG110005,N20000923,0.8130860684319805
95GG110005,N20000920,0.18691393156801733
95GG110006,N20000926,0.6971364563428396
95GG110006,N20000917,0.1646556219528672
95GG110006,N20000935,0.09662146705552467
95GG110006,N20000937,0.020670482220869254
95GG110006,N20000920,0.018248419044297862
95GG110006,N20000916,0.0026675533836001248
95GG110007,N20000926,0.5560120503028095
95GG110007,N20000929,0.28889383141510183
95GG110007,N20000920,0.15138401473190588
95GG110007,N20000935,0.0037101035501778353
95GG110008,N20000929,0.777246836416323
95GG110008,N20000935,0.22236738728524233
95GG110008,N20000926,0.00035265461393622596
95GG110008,N20001017,1.7095761200106844e-05
95GG110008,N20001020,1.5851369773010003e-05
95GG110009,N20000891,0.5907841615811287
95GG110009,N20000899,0.40103974836530587
95GG110009,N20000900,0.008176090053569162
95GG110010,N20000891,0.7316178581095439
95GG110010,N20000895,0.2056294423935712
95GG110010,N20000898,0.06272926485550384
95GG110010,N20000888,2.102724426832349e-05
95GG110010,N20000899,2.4073971158834247e-06
95GG110011,N20000897,0.5308614069847699
95GG110011,N20000902,0.36144930834041494
95GG110011,N20000895,0.09102345129316045
95GG110011,N20000898,0.015059854992032466
95GG110011,N20000909,0.0014430991233970753
95GG110011,N20000890,0.00015973586023363626
95GG110011,N20000888,3.143405985314013e-06
95GG110012,N20000898,0.5619353701707699
95GG110012,N20000895,0.4377336782214785
95GG110012,N20000891,0.00032796881431096874
95GG110012,N20000888,2.9827934355511826e-06
95GG110013,N20000899,0.9999953287672082
95GG110013,N20000891,4.6712327935602065e-06
95GG110014,N20000909,0.8416864018781466
95GG110014,N20000898,0.11242428163175185
95GG110014,N20000897,0.04588543983590956
95GG110014,N20000895,3.1445787915745973e-06
95GG110015,N20000909,0.40142203739414883
95GG110015,N20000907,0.28003344364633453
95GG110015,N20000898,0.15275371026580567
95GG110015,N20000899,0.13257895533657907
95GG110015,N20000891,0.03318438413766221
95GG110015,N20000916,2.1999785044324253e-05
95GG110015,N20000920,5.469434419641407e-06
95GG110016,N20000906,0.5920494635061812
95GG110016,N20000911,0.23208156197292829
95GG110016,N20000899,0.12320676991182965
95GG110016,N20000900,0.052662204609062555
95GG110017,N20000899,0.39074245120311896
95GG110017,N20000917,0.31083724093131254
95GG110017,N20000907,0.2915192599235341
95GG110017,N20000911,0.006611768584676771
95GG110017,N20000916,0.0002892735727963333
95GG110018,N20000909,0.6990330343527703
95GG110018,N20000923,0.30083013569446976
95GG110018,N20000929,0.000117646811502196
95GG110018,N20001017,1.6271707463377872e-05
95GG110018,N20000990,2.9114338014326914e-06
95GG110019,N20000899,0.41589135886631534
95GG110019,N20000911,0.3927606502987865
95GG110019,N20000917,0.07673939173818045
95GG110019,N20000907,0.054282317432973265
95GG110019,N20000906,0.05062540011719845
95GG110019,N20000937,0.009063614719124542
95GG110019,N20000900,0.0006370762662491164
95GG110020,N20000907,0.5164746701688621
95GG110020,N20000916,0.48043242877807096
95GG110020,N20000917,0.003092901053059197
95GG110021,N20000920,0.5977546700034704
95GG110021,N20000916,0.4005243214726627
95GG110021,N20000923,0.0013018451672079832
95GG110021,N20000929,0.0004191633566555513
95GG120001,N20001120,0.5036108660669949
95GG120001,N20001114,0.2486429046643686
95GG120001,N20001119,0.2477462292686245
95GG120002,N20001127,0.8532119458366614
95GG120002,N20001118,0.10948534250509094
95GG120002,N20001121,0.025012994108539185
95GG120002,N20001114,0.012288309774225875
95GG120002,N20001138,1.4077754637434797e-06
95GG120003,N20001123,0.6050800412477934
95GG120003,N20001132,0.30872810498513187
95GG120003,N20001136,0.05079009264077383
95GG120003,N20001135,0.019876067783259736
95GG120003,N20001137,0.015465503541254555
95GG120003,N20001122,5.1507912959776077e-05
95GG120003,N20001108,8.681888821165738e-06
95GG120004,N20001135,0.5356136102671012
95GG120004,N20001132,0.46427301079924843
95GG120004,N20001124,0.00011337893365484145
95GG120005,N20001120,0.36376819839245944
95GG120005,N20001134,0.36013813728411886
95GG120005,N20001130,0.2732864963534694
95GG120005,N20001119,0.0027884960032578993
95GG120005,N20001114,1.0311676831797233e-05
95GG120005,N20001131,8.360289848109054e-06
95GG120006,N20001136,0.5281312746077179
95GG120006,N20001134,0.24799778095825006
95GG120006,N20001119,0.20890535741750352
95GG120006,N20001130,0.008300671964170576
95GG120006,N20001113,0.006663932889468627
95GG120007,N20001131,0.4293937394064598
95GG120007,N20001127,0.3784709505386306
95GG120007,N20001114,0.19213531005490214
95GG120008,N20001134,0.6326742114303888
95GG120008,N20001131,0.19168088176452286
95GG120008,N20001130,0.15973270875995038
95GG120008,N20001142,0.015891877854208952
95GG120008,N20001138,2.032019086852112e-05
95GG120009,N20001136,0.2777408588627188
95GG120009,N20001103,0.25385751470022916
95GG120009,N20001112,0.2533301965168485
95GG120009,N20001119,0.12078063007287689
95GG120009,N20001110,0.05494959802457909
95GG120009,N20001123,0.03934069576758171
95GG120010,N20001130,0.8402851924101098
95GG120010,N20001131,0.158832752141524
95GG120010,N20001114,0.0008350062779307349
95GG120010,N20001120,4.7049170460368575e-05
95GG120011,N20001142,0.7056966998774425
95GG120011,N20001136,0.17010856683409328
95GG120011,N20001134,0.11837943455285911
95GG120011,N20001130,0.005804100334243363
95GG120011,N20001147,1.119840136995309e-05
95GG120012,N20001136,0.8840325722235657
95GG120012,N20001132,0.07162683587076299
95GG120012,N20001137,0.035049024929301856
95GG120012,N20001142,0.006031938127130594
95GG120012,N20001123,0.0032552278456374137
95GG120012,N20001153,4.401003599975472e-06
95GG120013,N20001131,0.6173215284203083
95GG120013,N20001127,0.30735099355463275
95GG120013,N20001134,0.07523955102206066
95GG120013,N20001138,8.792700300806113e-05
95GG120014,N20001135,0.8861172356760767
95GG120014,N20001137,0.11296741645254703
95GG120014,N20001133,0.0007692129535727273
95GG120014,N20001139,0.00010121300828732915
95GG120014,N20001124,4.492190951495646e-05
95GG120015,N20001136,0.8350795827403056
95GG120015,N20001142,0.1649028892817176
95GG120015,N20001153,1.7527977983583077e-05
95GG120016,N20001137,0.7515193521969242
95GG120016,N20001135,0.2324661981239243
95GG120016,N20001136,0.015993552113049436
95GG120016,N20001143,1.9035417278575835e-05
95GG120016,N20001132,1.0245331941808365e-06
95GG120017,N20001151,0.5811909721575891
95GG120017,N20001142,0.41868479485544824
95GG120017,N20001147,0.00011996129458836
95GG120017,N20001153,4.224339731090428e-06
95GG120018,N20001094,0.9982715247653686
95GG120018,N20001109,0.0017284752346335163
95GG120019,N20001109,0.5144096287275399
95GG120019,N20001094,0.3209890421864212
95GG120019,N20001118,0.13529251335511988
95GG120019,N20001121,0.01703758517361467
95GG120019,N20001114,0.011917551926710648
95GG120019,N20001127,0.0003536786305964275
95GG120020,N20001110,0.5674622016951261
95GG120020,N20001103,0.43153129621903474
95GG120020,N20001108,0.0009932349779556149
95GG120020,N20001099,1.326710787782679e-05
95GG120021,N20001103,0.5105289561078457
95GG120021,N20001112,0.48946727839359905
95GG120021,N20001107,3.7654985642495605e-06
95GG120022,N20001103,0.37974722185527526
95GG120022,N20001105,0.346361611667849
95GG120022,N20001101,0.1639793046248434
95GG120022,N20001107,0.10991186185205172
95GG120023,N20001101,0.6088106580938809
95GG120023,N20001094,0.18534819602671102
95GG120023,N20001109,0.1155144779123596
95GG120023,N20001091,0.051417868674473774
95GG120023,N20001105,0.02820955240433444
95GG120023,N20001114,0.010699246888228282
95GG120024,N20001107,0.7922673377968643
95GG120024,N20001112,0.15261959745550557
95GG120024,N20001103,0.05511306474762297
95GG120025,N20001113,0.5792126804626032
95GG120025,N20001101,0.19017020212604405
95GG120025,N20001114,0.13080056137297477
95GG120025,N20001105,0.0998055058447607
95GG120025,N20001119,6.203452351518966e-06
95GG120025,N20001107,4.846741262381892e-06
95GG120026,N20001105,0.5288403260161251
95GG120026,N20001107,0.217823136746094
95GG120026,N20001112,0.17537360466082308
95GG120026,N20001119,0.07455208777276917
95GG120026,N20001113,0.003410844804200071
95GG120027,N20001123,0.672332443821207
95GG120027,N20001110,0.3276527305213277
95GG120027,N20001108,1.4825657445394491e-05
95GG120028,N20001114,0.6655948658333278
95GG120028,N20001113,0.2173361909938824
95GG120028,N20001109,0.09294997881287893
95GG120028,N20001120,0.024118843172664814
95GG120029,N20001118,0.9843150491881278
95GG120029,N20001121,0.015621197937698355
95GG120029,N20001127,6.37528742126272e-05
95GG120030,N20001119,0.4852187198827375
95GG120030,N20001113,0.28963113092642545
95GG120030,N20001120,0.22515014919085072
95GG130001,N20000803,0.8754727042274234
95GG130001,N20000799,0.11600873550090403
95GG130001,N20000804,0.008480039824189317
95GG130001,N20000801,3.1547263960692105e-05
95GG130001,N20000802,5.936138780175176e-06
95GG130001,N20000797,1.037044745630006e-06
95GG130002,N20000825,0.4204467725814718
95GG130002,N20000801,0.4056532264179367
95GG130002,N20000811,0.17389927429215252
95GG130003,N20000804,0.8548863195501342
95GG130003,N20000803,0.13702403109990058
95GG130003,N20000811,0.006599608127021385
95GG130003,N20000810,0.0007416748416506754
95GG130003,N20000801,0.0007333184301582266
95GG130003,N20000812,1.0064109040722912e-05
95GG130003,N20000817,4.983842098920478e-06
95GG130004,N20000825,0.6945416417167225
95GG130004,N20000813,0.21309320450405647
95GG130004,N20000821,0.09235559318367911
95GG130004,N20000811,9.560595556773046e-06
95GG130005,N20000811,0.598883550599211
95GG130005,N20000825,0.24728388637950394
95GG130005,N20000810,0.14513136851378294
95GG130005,N20000813,0.008647536530796703
95GG130005,N20000801,4.0340289040970456e-05
95GG130005,N20000804,1.3317687661764884e-05
95GG130006,N20000810,0.8194190446445264
95GG130006,N20000804,0.159619174642679
95GG130006,N20000817,0.020837257590160682
95GG130006,N20000811,0.0001245231226311279
95GG130007,N20000811,0.9925792957199912
95GG130007,N20000813,0.004661012220237251
95GG130007,N20000810,0.002396932997506076
