DZ2021_cd,OA_CODE,weight
N20000586,95FF010010,1.7685261318224964e-05
N20000586,95FF160003,1.0340342605674199e-05
N20000587,95FF100001,0.7523542276189983
N20000587,95FF100003,0.20437907790213636
N20000587,95FF100005,0.018647929210639815
N20000587,95FF100004,0.01401417925301816
N20000587,95FF100006,0.010432629300324825
N20000587,95FF100007,0.00012120204188954939
N20000587,95SS080001,3.303396610517153e-05
N20000587,95SS080007,1.7743955440101716e-05
N20000588,95FF140005,0.45936692996415684
N20000588,95FF100005,0.35188566176506925
N20000588,95FF140003,0.057930020367470435
N20000588,95FF040001,0.05021385877324655
N20000588,95FF060009,0.0396566605935652
N20000588,95FF140004,0.02597088417046574
N20000588,95FF060001,0.009718327285762926
N20000588,95FF140006,0.0026966308231330697
N20000588,95FF100007,0.0025610262571282966
N20000589,95FF100007,0.6058686327995255
N20000589,95FF100001,0.36074001564087615
N20000589,95FF100005,0.03339135155959702
N20000590,95FF100003,0.35532080831326124
N20000590,95FF100007,0.2989919344637981
N20000590,95FF100002,0.24315349727619529
N20000590,95FF100001,0.10226346360201535
N20000590,95FF020004,0.00015405138289534536
N20000590,95SS080007,0.00011625613324083603
N20000591,95FF100002,0.36813156594327356
N20000591,95FF100007,0.27728368247269214
N20000591,95FF110006,0.2665496135705523
N20000591,95FF110001,0.08802089788187059
N20000591,95FF020005,1.424013161021443e-05
N20000592,95FF110006,0.46321033683912255
N20000592,95FF110001,0.21403987156870943
N20000592,95FF100005,0.13080266502056104
N20000592,95FF100007,0.11616353660784719
N20000592,95FF040001,0.07573715957663057
N20000592,95FF040004,4.6182855388504724e-05
N20000593,95FF110002,0.5241182508896143
N20000593,95FF110001,0.2747722644141551
N20000593,95FF110006,0.12814577158737794
N20000593,95FF110003,0.07296182718683267
N20000593,95FF020005,1.8859220216918548e-06
N20000594,95LL050005,0.7568554435905606
N20000594,95FF090005,0.20086647548398645
N20000594,95FF120003,0.04196115229098631
N20000594,95LL110003,0.00022692280462042593
N20000594,95LL050009,9.092864199652989e-05
N20000595,95FF090004,0.2623161911474111
N20000595,95FF090003,0.19992111218876685
N20000595,95FF120003,0.17767542664420502
N20000595,95FF090005,0.0921618515951125
N20000595,95FF120006,0.0826999001284083
N20000595,95FF090002,0.07870745030011718
N20000595,95FF120001,0.03789103540001275
N20000595,95LL050005,0.03657416704794047
N20000595,95FF090001,0.02971616998798619
N20000595,95FF090007,0.002126704189882907
N20000595,95CC210005,0.0001757528133379536
N20000595,95LL110003,2.7835029687525953e-05
N20000595,95LL050003,6.5692505266296075e-06
N20000596,95FF120006,0.7739154422606187
N20000596,95FF120001,0.1502582595248893
N20000596,95FF120003,0.05713848776618186
N20000596,95FF120002,0.01868781044829493
N20000597,95FF120001,0.6301095747213359
N20000597,95FF120006,0.36941626751662493
N20000597,95FF120002,0.000474157762015504
N20000598,95FF090005,0.4814566692450078
N20000598,95FF090006,0.18686066831222825
N20000598,95FF090003,0.13552166757351117
N20000598,95FF090004,0.11941162748844192
N20000598,95FF090007,0.07674936738080909
N20000599,95FF120004,0.4241908836217052
N20000599,95FF120002,0.3741070391332922
N20000599,95FF120001,0.201702077245001
N20000600,95FF090002,0.34994821906798246
N20000600,95FF090007,0.3367433969986429
N20000600,95FF090005,0.3133083839333833
N20000601,95FF090004,0.43207100983772095
N20000601,95FF090005,0.17478829152008052
N20000601,95FF090006,0.15105609917245075
N20000601,95FF090007,0.14684756228531073
N20000601,95FF090002,0.09520235331609793
N20000601,95FF090001,3.4683868337243885e-05
N20000602,95FF090002,0.6307203283019389
N20000602,95FF090001,0.320725268903211
N20000602,95FF090004,0.04855440279486129
N20000603,95FF160001,0.8100738889063531
N20000603,95FF160002,0.12815436607417985
N20000603,95FF160004,0.05669868922135884
N20000603,95FF120002,0.005073055798106242
N20000604,95FF160002,0.47815637244441694
N20000604,95FF160006,0.2629161407916103
N20000604,95FF160004,0.25890995141185075
N20000604,95FF160001,1.7535352118378096e-05
N20000605,95FF120002,0.742854727856568
N20000605,95FF120005,0.2146682927748125
N20000605,95FF070007,0.03066601983580192
N20000605,95FF120003,0.006725271215917168
N20000605,95FF130001,0.0029024600082693044
N20000605,95FF160001,0.0019086630401621819
N20000605,95FF120004,0.00018798889928640347
N20000605,95FF160004,6.643699522223717e-05
N20000605,95FF030002,1.9667024725838496e-05
N20000606,95FF120005,0.455471998483143
N20000606,95FF120003,0.21424824044145768
N20000606,95FF120002,0.14889434459639658
N20000606,95FF090001,0.09911709162630844
N20000606,95FF090002,0.07898468183758107
N20000606,95FF090007,0.003206299258050492
N20000606,95FF120006,7.734375706177695e-05
N20000607,95FF160004,0.5184346593627239
N20000607,95FF120002,0.21394147633666832
N20000607,95FF070006,0.19225294783327876
N20000607,95FF070003,0.07418957921646041
N20000607,95FF160006,0.0011800457775526154
N20000607,95FF070004,1.2914733171607397e-06
N20000608,95FF160003,0.554543028563614
N20000608,95FF170005,0.41445926389589943
N20000608,95FF010009,0.022307327927282215
N20000608,95FF160007,0.007976828181142216
N20000608,95FF010010,0.0007133712638649624
N20000609,95FF010010,0.47989971237604206
N20000609,95FF010009,0.39799350502060893
N20000609,95FF160003,0.12210678260335005
N20000610,95FF160007,0.4103714764053011
N20000610,95FF160005,0.3360679173464285
N20000610,95FF160006,0.14619200453082024
N20000610,95FF160003,0.08008122506742607
N20000610,95FF160004,0.027052065086283543
N20000610,95FF170004,0.0001242787375580993
N20000610,95FF170003,0.00011076516646238716
N20000611,95FF070003,0.476289502562621
N20000611,95FF070004,0.21289059336367672
N20000611,95FF160005,0.17145883419328375
N20000611,95FF160004,0.1393556013683036
N20000611,95FF070008,4.2156643777753045e-06
N20000611,95FF070006,1.2528477239084124e-06
N20000612,95FF170003,0.5090053473482231
N20000612,95FF170004,0.17145908527929482
N20000612,95FF170006,0.16380375634487593
N20000612,95FF160007,0.1328852789854643
N20000612,95FF170005,0.022765336910181122
N20000612,95FF160005,8.119513193888935e-05
N20000613,95FF010001,0.6985236917634118
N20000613,95FF010009,0.3014191697232092
N20000613,95FF170005,5.713851337988616e-05
N20000614,95FF040001,0.49091050934117403
N20000614,95FF040004,0.20117452685739212
N20000614,95FF160001,0.07680688222047657
N20000614,95FF010010,0.06677604902277813
N20000614,95FF040003,0.05589628940073164
N20000614,95FF160003,0.05465212925316633
N20000614,95FF120004,0.014213365045697679
N20000614,95FF010009,0.012791378736748217
N20000614,95FF010007,0.006467110171336547
N20000614,95FF120002,0.005078753032458894
N20000614,95FF010002,0.004057453235022306
N20000614,95FF160006,0.0033012564057357083
N20000614,95FF160002,0.0022852991693983332
N20000614,95FF010001,0.002012599350523893
N20000614,95FF010003,0.0020060076191679
N20000614,95FF160007,0.001446077451630902
N20000614,95FF140006,5.503788416531103e-05
N20000614,95FF110006,4.129488836022504e-05
N20000614,95FF140005,2.7980914037287075e-05
N20000615,95FF120002,0.4924910799520389
N20000615,95FF070006,0.20684662173188298
N20000615,95FF070001,0.15702185121298176
N20000615,95FF070008,0.1257140272090018
N20000615,95FF070002,0.01326894713173332
N20000615,95FF070004,0.004657472762349742
N20000616,95FF070008,0.5430174194975339
N20000616,95FF070004,0.29596951179235487
N20000616,95FF070005,0.11514152301287434
N20000616,95FF070006,0.045857606256175375
N20000616,95FF030005,1.1883047107118327e-05
N20000616,95FF170004,1.3750292432016526e-06
N20000617,95FF010001,0.9864013344719289
N20000617,95FF010003,0.010071273891612489
N20000617,95FF170005,0.003527391636416699
N20000618,95FF170006,0.39510330696270046
N20000618,95FF170005,0.32040326592281854
N20000618,95FF010003,0.21118253974490062
N20000618,95FF010001,0.045762514398353084
N20000618,95FF170003,0.0275457443502239
N20000618,95FF160007,2.628621022492915e-06
N20000619,95FF070001,0.7818818528414523
N20000619,95FF070006,0.21767772870279783
N20000619,95FF070008,0.00043797839326211797
N20000619,95FF030005,2.440062486104516e-06
N20000620,95FF170006,0.28927241528740744
N20000620,95FF170004,0.2532960519698336
N20000620,95FF160005,0.1486326271498809
N20000620,95FF170002,0.12336361202468979
N20000620,95FF170001,0.10763449291983304
N20000620,95FF070004,0.04345985297264057
N20000620,95FF070005,0.022477162202104294
N20000620,95FF070003,0.01137640096850544
N20000620,95FF080007,0.00031030671259021545
N20000620,95FF080002,0.0001750790150661778
N20000620,95FF010005,1.230786277197726e-06
N20000621,95FF070007,0.5270565360506402
N20000621,95FF070002,0.23874472198329505
N20000621,95FF030002,0.17350071163063804
N20000621,95FF070001,0.03519132038167941
N20000621,95FF120002,0.023934111134567854
N20000621,95FF030006,0.001571814732610411
N20000622,95FF030005,0.6820658984886417
N20000622,95FF070008,0.1691885611422179
N20000622,95FF030001,0.10078005433201329
N20000622,95FF070001,0.04794818139515257
N20000622,95FF080007,1.5077731071986145e-05
N20000622,95FF080008,2.2269109098171025e-06
N20000623,95FF010003,0.8111048007544343
N20000623,95FF010005,0.15551333219136507
N20000623,95FF010002,0.01736314329618589
N20000623,95FF010001,0.009006083563545169
N20000623,95FF010004,0.007003113523275725
N20000623,95FF170002,7.057065062192086e-06
N20000623,95FF170006,2.4696061223089498e-06
N20000624,95FF080007,0.7297939458595525
N20000624,95FF070005,0.1202601122483333
N20000624,95FF170004,0.06690638792976027
N20000624,95FF080008,0.05399703610511453
N20000624,95FF080002,0.029023015458479268
N20000624,95FF170006,1.2254812519198348e-05
N20000624,95FF030005,3.4972611115406315e-06
N20000624,95FF030001,2.1514397856882427e-06
N20000624,95FF070008,1.5988853215636183e-06
N20000625,95FF030006,0.6659332421972081
N20000625,95FF030002,0.33065640989468503
N20000625,95FF030007,0.003400565707419883
N20000625,95FF070007,8.22564254027011e-06
N20000625,95FF070002,1.556558157878331e-06
N20000626,95FF010004,0.3751344127860762
N20000626,95FF010003,0.2587114181643485
N20000626,95FF170002,0.199694741313541
N20000626,95FF010005,0.1588114516839848
N20000626,95FF010007,0.005167413278111768
N20000626,95FF010006,0.0017371582201939977
N20000626,95FF010002,0.0007434045537433188
N20000627,95FF030007,0.5424987283712591
N20000627,95FF030005,0.16683156694343684
N20000627,95FF030006,0.15990614138813583
N20000627,95FF030001,0.13074693320413097
N20000627,95FF070002,6.1950121430880115e-06
N20000627,95FF070001,4.845365102969125e-06
N20000627,95FF030008,4.143411275230584e-06
N20000627,95FF080008,1.446304503080216e-06
N20000628,95FF010002,0.5137598999182605
N20000628,95FF010004,0.2234995005094949
N20000628,95FF010010,0.1453298568011243
N20000628,95FF010006,0.11741074277112813
N20000629,95FF090001,0.5110674889873225
N20000629,95FF120005,0.22652412335109015
N20000629,95FF130006,0.19502350301718574
N20000629,95FF130001,0.056591532353939766
N20000629,95FF090002,0.0071350712959407404
N20000629,95FF130002,0.003586507403058983
N20000629,95CC190006,3.753283556796042e-05
N20000629,95CC210005,2.4179562326728828e-05
N20000629,95CC210003,1.0134846125949424e-05
N20000630,95FF080002,0.4010626368565538
N20000630,95FF080007,0.3152973496900573
N20000630,95FF080008,0.24773916320229686
N20000630,95FF080004,0.033178231025862356
N20000630,95FF030001,0.002720732852524916
N20000630,95FF170001,1.886372706446329e-06
N20000631,95FF170001,0.6255033448163122
N20000631,95FF170002,0.3744309023547465
N20000631,95FF080001,4.904390880808661e-05
N20000631,95FF080002,1.670892014347492e-05
N20000632,95FF030008,0.5860347865213104
N20000632,95FF030001,0.3834088874986772
N20000632,95FF030002,0.017744728491465717
N20000632,95FF080003,0.005005878878532994
N20000632,95FF030007,0.004863927586276614
N20000632,95FF080008,0.002813658680720596
N20000632,95FF080004,0.00012813234303398768
N20000633,95FF010005,0.49559256647003647
N20000633,95FF010006,0.2385091386131622
N20000633,95FF010007,0.22494399044187963
N20000633,95FF170002,0.04010332000649222
N20000633,95FF010004,0.0008509844684314633
N20000634,95FF080004,0.5236870265004868
N20000634,95FF080008,0.3457358760590579
N20000634,95FF080003,0.12896696369642796
N20000634,95FF080002,0.0011655709389890548
N20000634,95FF030001,0.0004445628050347574
N20000635,95FF010007,0.8677377856026381
N20000635,95FF010002,0.07388526403787796
N20000635,95FF010005,0.033961028842650814
N20000635,95FF010006,0.024143273886797125
N20000635,95FF010010,0.0002726476300388206
N20000636,95FF030003,0.3531872690212452
N20000636,95FF030002,0.29586855103691434
N20000636,95FF030008,0.162321183311525
N20000636,95FF030006,0.12557857446480825
N20000636,95FF030004,0.03727961763925524
N20000636,95FF030007,0.010759915216185538
N20000636,95FF080003,0.010509509007835524
N20000636,95FF080005,0.004495380302225197
N20000637,95FF010005,0.4298961745940318
N20000637,95FF080001,0.22730938172888052
N20000637,95FF010008,0.13748347300007277
N20000637,95FF080002,0.10749719162410866
N20000637,95FF080004,0.07908697835768193
N20000637,95FF080005,0.01699157131015577
N20000637,95FF170001,0.0013934374818119371
N20000637,95FF170002,0.0003417919032519282
N20000638,95FF080003,0.6999327644986323
N20000638,95FF080005,0.28232568121577034
N20000638,95FF080006,0.015430990210036038
N20000638,95FF080004,0.0018712391483803785
N20000638,95FF030003,0.00043932492718033137
N20000639,95FF030004,0.6710957699489489
N20000639,95FF030003,0.1729789153193045
N20000639,95FF030002,0.12637148097235407
N20000639,95FF080006,0.021764270319272538
N20000639,95FF080005,0.007786779742009151
N20000639,95FF130001,2.78369811650838e-06
N20000640,95FF080005,0.35880402730166355
N20000640,95FF080006,0.31876983801968145
N20000640,95FF010008,0.256642364436699
N20000640,95FF010005,0.04920207408042381
N20000640,95FF080003,0.016567672271258188
N20000640,95FF030004,9.290305873169904e-06
N20000640,95FF080004,4.733584410211657e-06
N20000641,95FF010005,0.474381526167748
N20000641,95FF010008,0.334762106123538
N20000641,95FF010007,0.11230954863415785
N20000641,95FF130001,0.04589662263153804
N20000641,95FF170002,0.031896100330254584
N20000641,95FF040003,0.0007540961127598319
N20000642,95FF130001,0.684882791247827
N20000642,95FF120005,0.1942112049232471
N20000642,95FF030002,0.04680731614649785
N20000642,95FF080006,0.024233690482567453
N20000642,95FF130003,0.014242070718990736
N20000642,95FF030004,0.011455781088036285
N20000642,95FF130004,0.010032180043754583
N20000642,95FF030006,0.006195353007921575
N20000642,95FF080005,0.0051252306641329055
N20000642,95FF130002,0.002266984267533038
N20000642,95FF120002,0.0005170911857225333
N20000642,95FF030003,3.020215522606327e-05
N20000643,95FF010008,0.8643348351762342
N20000643,95FF130001,0.13151183730520177
N20000643,95FF080005,0.004153327518558656
N20000644,95FF130006,0.999976365372481
N20000644,95CC190006,2.3887050640964858e-05
N20000645,95FF040002,0.34352568888031954
N20000645,95FF040004,0.28164356342487845
N20000645,95FF040003,0.2248708302767737
N20000645,95FF040005,0.06462294082472043
N20000645,95FF010007,0.04682763246665261
N20000645,95FF040001,0.038473092928393425
N20000645,95FF110001,2.0162530998232886e-05
N20000645,95FF110006,1.6088667265028983e-05
N20000646,95FF130003,0.7839217997225401
N20000646,95FF130004,0.21607820027746352
N20000647,95FF130002,0.501613288380901
N20000647,95CC190002,0.2941266589510415
N20000647,95FF130006,0.1882320521452704
N20000647,95CC190003,0.015962347366092207
N20000647,95CC190006,6.681211893397294e-05
N20000648,95FF040003,0.29874328344385415
N20000648,95FF040005,0.266274559552431
N20000648,95FF040006,0.195037377110243
N20000648,95FF130001,0.0832189303925091
N20000648,95FF010007,0.05974660037955719
N20000648,95FF130005,0.050898807402104396
N20000648,95FF010008,0.036055461538727906
N20000648,95FF130004,0.008198486330202448
N20000648,95FF010005,0.0018264938503697104
N20000649,95FF130005,0.5935705261106109
N20000649,95FF130002,0.27726494107611044
N20000649,95FF130003,0.06659295559952501
N20000649,95FF130001,0.03926455907715387
N20000649,95FF130004,0.014997724029793488
N20000649,95FF040006,0.0043216485153743
N20000649,95FF130006,0.003987645591431362
N20000650,95FF110003,0.37392723376243664
N20000650,95FF020005,0.3177009485435834
N20000650,95FF020002,0.19066668458980374
N20000650,95FF110002,0.11769138252858896
N20000650,95FF020001,1.3750575589716186e-05
N20000651,95FF110002,0.26958355845332344
N20000651,95FF040004,0.24806947431185636
N20000651,95FF110001,0.15745293648058556
N20000651,95FF110003,0.13829275067700897
N20000651,95FF110004,0.06190892255283121
N20000651,95FF110005,0.05413562896179173
N20000651,95FF040005,0.04156531430244364
N20000651,95FF040002,0.028991414260158114
N20000652,95FF130002,0.5216817670060938
N20000652,95FF130005,0.4435379430460254
N20000652,95CC190003,0.018469399016631163
N20000652,95FF040006,0.01610520461240162
N20000652,95VV130003,0.00016868994127026136
N20000652,95VV130004,3.556179325921144e-05
N20000652,95VV130006,1.511652537152196e-06
N20000653,95FF040005,0.5740432290014708
N20000653,95FF040006,0.39791393935081126
N20000653,95FF040002,0.017831200863534166
N20000653,95FF110001,0.006615630766089245
N20000653,95FF040004,0.0035452790221305714
N20000653,95VV130004,5.0835773516327024e-05
N20000654,95CC190003,0.8932746877132468
N20000654,95CC190004,0.08863266720356744
N20000654,95CC190002,0.017158914775345407
N20000654,95FF130002,0.0007241247828365542
N20000654,95VV290006,0.000170211400396982
N20000654,95VV130003,3.959165418214121e-05
N20000655,95FF110003,0.5832560157408367
N20000655,95FF020002,0.2934903588252295
N20000655,95FF020001,0.08511227897951577
N20000655,95FF110004,0.037037394276916
N20000655,95FF020005,0.0010687844947022609
N20000655,95NN230006,3.524379537627279e-05
N20000656,95FF110004,0.6031583965714722
N20000656,95FF020002,0.2237898364411522
N20000656,95FF110003,0.11678767066238933
N20000656,95FF110005,0.055676389506019074
N20000656,95VV260006,0.0003553696081046043
N20000656,95VV260007,0.00015862245411874887
N20000656,95NN230006,7.44683436256418e-05
N20000657,95FF110005,0.5095758190769695
N20000657,95FF040006,0.18132793482370532
N20000657,95FF110001,0.12136820236687494
N20000657,95FF150001,0.08236251958361453
N20000657,95FF150002,0.07212471254562446
N20000657,95FF040005,0.03074521664377088
N20000657,95FF150007,0.001375365840862091
N20000657,95FF150003,0.0007970510476452066
N20000657,95VV210005,9.810010476045855e-05
N20000657,95FF150005,9.48676627634523e-05
N20000657,95VV210003,8.754387969865525e-05
N20000657,95VV130004,3.686871415225933e-05
N20000657,95FF150006,5.979120538766039e-06
N20000658,95FF110005,0.3862712403182374
N20000658,95FF110004,0.3036679600875225
N20000658,95FF150005,0.2532573146756871
N20000658,95FF150001,0.02418191635883892
N20000658,95FF150002,0.014508307136887156
N20000658,95FF150004,0.00767025011379873
N20000658,95FF150007,0.006179090135972231
N20000658,95FF110001,0.003530866541742006
N20000658,95VV260007,0.0004674368311640048
N20000658,95FF150003,0.00019747820424354404
N20000658,95VV210005,6.821643513969229e-05
N20000659,95FF150002,0.5446635612849251
N20000659,95FF150001,0.4553364387150598
N20000660,95FF150004,0.38463742838116294
N20000660,95FF150003,0.3233243574316143
N20000660,95FF150006,0.154515903892766
N20000660,95FF150001,0.09472993231327559
N20000660,95FF150005,0.03181420620909362
N20000660,95FF150002,0.010978171772091561
N20000661,95FF150005,0.8166795876254944
N20000661,95FF150004,0.1832146475105908
N20000661,95FF150003,0.00010576486390564717
N20000662,95FF150002,0.5705910055042707
N20000662,95FF150006,0.3111335841084718
N20000662,95FF150007,0.11801570189929647
N20000662,95FF150001,0.0002467641002623432
N20000662,95FF150004,1.2944387722408841e-05
N20000663,95FF150007,0.59296375423532
N20000663,95FF150006,0.20770731017790206
N20000663,95FF150004,0.19816896781051482
N20000663,95FF150002,0.0011599677762430803
N20000664,95CC100005,0.4615916370738938
N20000664,95CC100006,0.42893455984976236
N20000664,95CC100003,0.10933181456898165
N20000664,95LL060009,0.0001304556870664613
N20000664,95LL030005,1.1682158233462419e-05
N20000665,95CC100005,0.3101526556792079
N20000665,95CC200007,0.21864259413085552
N20000665,95CC090007,0.13840453283179896
N20000665,95CC100004,0.13133675576684795
N20000665,95CC100003,0.10425455616787854
N20000665,95CC100006,0.04458938533833935
N20000665,95CC140003,0.026556598630004296
N20000665,95CC200008,0.014585152410608794
N20000665,95CC200001,0.011477769044458326
N20000666,95CC200008,0.740376990830578
N20000666,95CC100004,0.16040310065507465
N20000666,95CC200003,0.05219972703225686
N20000666,95CC200007,0.026151456791619915
N20000666,95CC200009,0.0207846201027754
N20000666,95CC100001,8.410458771787024e-05
N20000667,95CC140004,0.7235959430952263
N20000667,95CC140005,0.16837832169617756
N20000667,95CC140003,0.10780594479195384
N20000667,95LL020010,0.0002203506427028882
N20000668,95CC200009,0.6248470855944982
N20000668,95CC100001,0.2605113714556077
N20000668,95CC200008,0.11464154294988564
N20000669,95CC200007,0.5341503361212728
N20000669,95CC200003,0.2047505850842584
N20000669,95CC200001,0.14100399772751793
N20000669,95CC200004,0.059919313529421064
N20000669,95CC200005,0.04546242308568378
N20000669,95CC200008,0.014713344451824414
N20000670,95CC140004,0.4078459353528893
N20000670,95CC140005,0.3264292055890401
N20000670,95CC140003,0.1605726277687479
N20000670,95CC140006,0.10515223128931703
N20000671,95CC200002,0.4792336527663613
N20000671,95CC200003,0.22913261743889418
N20000671,95CC200004,0.1827231116221027
N20000671,95CC200008,0.08170068315845157
N20000671,95CC200005,0.018240699382077705
N20000671,95CC200009,0.008969235632119009
N20000672,95CC210005,0.4842585026193775
N20000672,95CC140004,0.29642743775379393
N20000672,95CC140002,0.1743255545546678
N20000672,95CC210002,0.023982585873008708
N20000672,95CC210007,0.009692517498881129
N20000672,95CC140006,0.00569815238928795
N20000672,95CC140001,0.0045992671477721086
N20000672,95CC210006,0.0008732437829783229
N20000672,95CC140005,7.325205755598001e-05
N20000672,95LL020010,5.433139273205733e-05
N20000672,95FF090004,1.0197967964866729e-05
N20000672,95FF090001,5.0941110976916464e-06
N20000673,95CC200004,0.31427599672926
N20000673,95CC200005,0.27065781129769606
N20000673,95CC200001,0.2199151955896108
N20000673,95CC200006,0.19514935335568978
N20000673,95CC200007,1.643027749469556e-06
N20000674,95CC100002,0.4435181899140286
N20000674,95CC090002,0.28944932923225264
N20000674,95CC100001,0.2642505083398554
N20000674,95CC200005,0.001536616749493533
N20000674,95CC100004,0.0012278933066607507
N20000674,95CC180001,1.4082965112273267e-05
N20000674,95CC020004,3.3789442163537636e-06
N20000675,95CC140006,0.6467925242318359
N20000675,95CC140002,0.2782252757344674
N20000675,95CC140003,0.06746475183799683
N20000675,95CC140005,0.007517448195682366
N20000676,95CC090007,0.3464371461932032
N20000676,95CC140003,0.3371700316818778
N20000676,95CC090003,0.22406580823393482
N20000676,95CC100005,0.09222954473463997
N20000676,95CC140002,7.197522331236071e-05
N20000676,95LL060009,2.5647793557293357e-05
N20000677,95CC200005,0.6503435345737785
N20000677,95CC200006,0.30803237945912204
N20000677,95CC200004,0.041624085967118724
N20000678,95CC140001,0.46125970800266547
N20000678,95CC210006,0.393028663109175
N20000678,95CC210005,0.06857872718392986
N20000678,95CC140004,0.05311862392802231
N20000678,95CC140007,0.023905781333804308
N20000678,95CC210007,0.00010849644241330595
N20000679,95CC210007,0.43661270947155106
N20000679,95CC210002,0.21523092533440236
N20000679,95CC210008,0.19190859260961834
N20000679,95CC210005,0.15389052673179965
N20000679,95CC210006,0.002350785635480203
N20000679,95CC210001,6.460217159263327e-06
N20000680,95CC140007,0.5696780203550069
N20000680,95CC140001,0.4224317968220581
N20000680,95CC140002,0.007857624473605268
N20000680,95CC210001,1.8203193536618577e-05
N20000680,95CC210006,1.4355155786253767e-05
N20000681,95CC090002,0.3306966783634456
N20000681,95CC100001,0.21786871853997242
N20000681,95CC100004,0.1454402770078624
N20000681,95CC090001,0.12955233461091728
N20000681,95CC200005,0.07252250648608531
N20000681,95CC090006,0.054882261280580484
N20000681,95CC090004,0.03231527869011768
N20000681,95CC200002,0.005834338733946515
N20000681,95CC200009,0.005610942098672497
N20000681,95CC200004,0.0026692997615782917
N20000681,95CC200008,0.00260736442682183
N20000682,95CC210001,0.7295536326979146
N20000682,95CC210006,0.08205307096091613
N20000682,95CC140007,0.0795884146283322
N20000682,95CC210003,0.07462085731522519
N20000682,95CC210007,0.01891457261799638
N20000682,95CC210008,0.015269451779610489
N20000683,95CC210002,0.5388018203214158
N20000683,95CC210004,0.3719860866298116
N20000683,95CC210003,0.06952310114175288
N20000683,95CC210005,0.019688991907022863
N20000684,95CC210008,0.3536921064427832
N20000684,95CC210002,0.295392951721654
N20000684,95CC210001,0.24496076242340678
N20000684,95CC210003,0.10180508051494715
N20000684,95CC210004,0.004134775852420175
N20000684,95CC210007,1.4323044785380804e-05
N20000685,95CC140002,0.27167950940585256
N20000685,95CC190006,0.238831055541233
N20000685,95CC090003,0.21587907474737406
N20000685,95CC140003,0.1559031957897334
N20000685,95CC210003,0.08034123319685686
N20000685,95CC210001,0.01481109997696431
N20000685,95CC190001,0.010657736139817553
N20000685,95CC090005,0.010170426089678636
N20000685,95CC140006,0.0011067817133580285
N20000685,95CC140004,0.0006019707098126627
N20000685,95LL060009,1.7853923337023393e-05
N20000686,95CC210003,0.7152119659214924
N20000686,95CC210004,0.2847880340785071
N20000687,95CC090004,0.5870182660918976
N20000687,95CC090001,0.41298173390809306
N20000688,95CC120007,0.3804888526753884
N20000688,95CC090002,0.28367183627207804
N20000688,95CC120006,0.22527667191869497
N20000688,95CC090006,0.10472684508865066
N20000688,95CC120001,0.004544529148317056
N20000688,95CC060001,0.000975986681266281
N20000688,95CC220002,0.00019202252003807011
N20000688,95CC220007,7.31739548829021e-05
N20000688,95CC220004,2.6580111691176493e-05
N20000688,95CC180003,2.0954754791888767e-05
N20000688,95CC060007,2.317517223197486e-06
N20000689,95CC090006,0.2903211305442399
N20000689,95CC090001,0.14655518149763386
N20000689,95CC090005,0.12790093734335803
N20000689,95CC120001,0.12497909976706054
N20000689,95CC090003,0.1104362589159206
N20000689,95CC090007,0.09046879287646069
N20000689,95CC160003,0.04256137606777027
N20000689,95CC200005,0.029159689902549024
N20000689,95CC160005,0.015287800386788852
N20000689,95CC200006,0.009830840359253756
N20000689,95CC200001,0.007518971093853864
N20000689,95CC090004,0.0049799212451111605
N20000690,95CC090006,0.7914019624388535
N20000690,95CC090001,0.11631673122922304
N20000690,95CC090002,0.09228121895458108
N20000691,95CC090005,0.6097000943568881
N20000691,95CC160003,0.22404330886214177
N20000691,95CC090003,0.09631025635698978
N20000691,95CC090006,0.049641215764991996
N20000691,95CC160004,0.011108510736580427
N20000691,95CC160007,0.008254414916335568
N20000691,95CC140002,0.0009421812177559493
N20000692,95CC190004,0.3718399765455925
N20000692,95CC190002,0.2985831694118359
N20000692,95CC190006,0.14459529238185942
N20000692,95CC210003,0.10913177134576937
N20000692,95CC190001,0.028223268448069022
N20000692,95CC210005,0.020983439235806745
N20000692,95CC190003,0.015214879691230037
N20000692,95CC210004,0.006106502061940925
N20000692,95CC210002,0.005264319813411063
N20000692,95VV290006,5.193693709232221e-05
N20000692,95FF130006,3.064175702006427e-06
N20000692,95FF090001,1.8768701854453228e-06
N20000693,95CC120004,0.4551332470697578
N20000693,95CC120007,0.43011033087948675
N20000693,95CC120001,0.08515250229636137
N20000693,95CC120006,0.0216688023550189
N20000693,95CC170001,0.007907997546822622
N20000693,95CC060001,2.6720608904803896e-05
N20000694,95CC190001,0.40552893684467056
N20000694,95CC190004,0.2876984147938762
N20000694,95CC190006,0.21420759154044894
N20000694,95CC210003,0.08084594850461427
N20000694,95CC190002,0.011135017231195846
N20000694,95CC190005,0.000583065094456294
N20000694,95VV290005,1.0303104646012966e-06
N20000695,95CC160007,0.3262716454040566
N20000695,95CC190001,0.28095479936160195
N20000695,95CC090005,0.2021831345655727
N20000695,95CC160001,0.16887384755405657
N20000695,95CC160003,0.018088604757272024
N20000695,95CC160006,0.003627949117480601
N20000696,95CC160004,0.5694383203961572
N20000696,95CC160003,0.24443218360654456
N20000696,95CC160005,0.08682176495945333
N20000696,95CC160007,0.06595912799333704
N20000696,95CC160006,0.03334860304450386
N20000697,95CC160005,0.7816578633537635
N20000697,95CC160003,0.21818348995415207
N20000697,95CC160007,0.00015864669207999322
