Ward Code,Ward Name,LGD Name,Multiple Deprivation Measure Score,Rank of Multiple Deprivation Measure Domain,Income Domain Score,Rank of Income Domain,Employment Domain Score,Rank of Employment Domain,Health Domain Score,Rank of Health Domain,Education Domain Score,Rank of Education Domain,Access Domain Score,Rank of Access Domain,Social Environment Domain Score,Rank of Social Environment Domain,Housing Domain Score,Rank of Housing Domain,MDM_decile
1314,Culmore,Derry,29.4835515870138,142,41.3712341384765,92,14.6834735350483,157,0.461099870483419,136,0.396355844811733,191,0.268483283236752,225,0.280816036715723,193,0.227254347130617,418,3
1315,Ebrington,Derry,28.3698166920335,151,31.9974629811837,191,16.0522731980729,107,0.877512674231922,64,-0.296909484168316,358,-1.37822762801611,540,1.27431179815752,39,0.2767253898625,215,3
1316,Eglinton,Derry,14.1264902709918,364,20.5616465261,379,12.3269003951188,273,0.18651461227139,210,-0.4234340843755,380,0.358179191004193,204,-0.300936070146255,354,0.2045243833362,499,7
1317,Enagh,Derry,31.2571355359654,125,37.3020654032572,134,17.7140413308602,66,0.603810148024309,103,-0.0922274005382754,309,0.354023613198156,208,0.203209005508077,220,0.206256642421696,492,3
1318,Faughan,Derry,22.7255487445161,223,27.4075761674868,265,14.8425643908677,145,0.368076815311815,159,0.15036626996219,241,0.38184182329843,200,0.152313232860903,231,0.212912298212603,469,4
1319,Glen,Derry,46.1584638597359,42,49.2910982004541,41,21.2424397395678,22,0.878611628987587,63,0.631176105151964,140,-0.796843067693991,477,0.580529582192582,132,0.243248157379397,356,1
1320,Lisnagelvin,Derry,18.9023635710467,275,25.7997567276251,294,15.2144121398924,137,0.0728607491678927,253,0.0926681934629016,257,-0.985921629168901,503,0.441439753675841,152,0.184118593129421,545,5
1321,New Buildings,Derry,19.0389393116435,272,25.8726242429971,293,14.2814931638602,176,0.284893251582453,177,-0.236001396710526,342,0.225731621082543,231,-0.0333671064741648,282,0.217394748547603,456,5
1322,Pennyburn,Derry,13.2868617051053,379,24.0463307407527,326,13.2606282342253,234,0.012102483684071,272,-1.45845469934563,534,-0.547297653832803,416,0.527393023649584,141,0.21030778022412,479,7
1323,Rosemount,Derry,46.1367500159693,43,45.9478286197563,63,21.2628220452689,21,1.20200299013987,36,0.691660811224752,124,-1.26519977107406,534,0.583888098153876,131,0.251577098629507,322,1
1324,St. Peter's,Derry,60.1826642198416,17,66.3065270077675,4,19.954472268596,32,1.15954561644776,41,1.77310620679936,19,-0.40837848882955,369,0.0978043338679497,246,0.225477173523412,426,1
1325,Shantallow East,Derry,55.2852117198504,23,63.8880691086736,6,17.3086314094305,77,1.40986812019685,24,1.70848285724351,24,-0.553267944888954,418,0.214232153353769,214,0.198624051841619,515,1
1326,Shantallow West,Derry,53.1069103467469,27,58.4324907780266,15,15.9144948422737,111,1.69335118566818,14,1.47403827686605,33,-0.0393268144189559,271,1.1012787345978,55,0.198178779394527,518,1
1327,Strand,Derry,40.5463552715405,65,38.2984289694026,122,19.224354027508,37,1.34527571589943,29,0.140232606072459,244,-1.77852436804992,562,1.74522377375437,9,0.234596728005156,378,2
1328,The Diamond,Derry,61.5004194241398,15,55.9232927537656,20,29.9119678777183,1,1.37288078786712,27,0.582005348456748,149,-1.49422896149558,547,1.60949139270991,16,0.254565085606935,310,1
1329,Victoria,Derry,58.2912454245398,18,57.7670764058104,17,23.5906321738783,8,0.811464264629635,75,1.01705682679402,74,-1.28557680642133,535,1.91820206932424,2,0.215242319665033,465,1
1330,Westland,Derry,50.1558134739481,31,48.356849566314,45,23.4031463527004,10,1.20176735322164,37,0.709881345189892,118,-1.47852122743744,546,0.318057749831627,182,0.225239198142488,429,1
1401,Ardglass,Down,23.8317100354928,206,35.2824188134754,156,14.1011316657534,185,-0.12277168298363,326,0.16082321386917,238,0.667980560888929,140,0.556228844683719,137,0.256491819172241,302,4
1402,Audley's Acre,Down,10.0127773848539,433,18.8972978895569,409,11.1486676188502,344,0.0460060891243477,261,-0.781701921958456,463,-0.636212433574799,432,0.227172027199471,210,0.220017534556187,448,8
1403,Ballymaglave,Down,12.9047689995572,383,18.0899083298805,421,9.85855631656651,407,0.210466257839336,200,0.000583485309186491,280,-0.0287956570183891,269,0.53885679277331,139,0.204899817693161,497,7
1404,Ballynahinch East,Down,14.0509994999724,365,23.7759292095535,330,11.1341007332631,345,0.132484186418561,227,-0.0589800674497887,297,-0.462756049061236,397,0.568593445867327,135,0.234416793068904,380,7
1405,Castlewellan,Down,24.4333675577158,196,35.3641789485506,152,13.2235400056145,236,0.596830541169878,105,0.046638318681158,271,0.417734805914012,187,0.228594964133575,209,0.224389560619023,434,4
1406,Cathedral,Down,30.7102777590753,131,33.9514856089195,173,17.0314414276302,89,0.623018377843522,100,0.686697581056068,126,-0.747110231306606,465,0.897014733437987,82,0.217504790016061,455,3
1407,Crossgar,Down,7.83841175344722,471,15.652573191047,450,7.49514202163094,484,-0.473510209394988,426,-0.636456344319591,433,0.46335683939659,181,-0.0756934809338732,296,0.232937561916128,389,9
1408,Derryboy,Down,9.78995005299497,437,15.8107932415299,449,9.33392594430147,432,-0.616360904664124,450,-0.669447334965923,438,0.879416056820321,96,-0.58681595326219,427,0.27167795041639,240,8
1409,Donard,Down,11.2766948711943,413,16.760005231223,438,11.783854588691,304,-0.214017107218935,354,-1.13792246655688,509,-0.165172479129299,297,0.872222124057656,84,0.25756173863221,299,8
1410,Drumaness,Down,16.7324371225274,314,23.2891348546274,342,10.6524568387352,367,0.240233453103454,189,0.176754399181837,235,0.626583394563517,151,0.0379249043121467,272,0.267942107798242,256,6
1411,Dundrum,Down,21.0075858922226,244,29.4491424891038,237,11.1241060695172,346,0.393074105014518,153,0.515812605949366,166,0.520205857944566,173,0.684060927221,114,0.218209247742784,454,5
1412,Dunmore,Down,12.8429133947523,387,15.9930507647766,446,7.48487902888116,485,0.314284093846627,170,-0.329834378943859,364,0.970697235332306,80,-0.376010259161529,374,0.210622562464884,478,7
1413,Flying Horse,Down,54.5180323694918,25,50.1870169516743,36,23.5830676149274,9,1.08320528939382,45,1.26027476993133,52,-0.839305494878022,482,0.797869405135808,97,0.212340153835885,470,1
1414,Killough,Down,16.0760629354061,322,20.5575264988379,380,9.96971536433768,399,0.35685989720936,161,0.0493864802568442,270,0.711560467244676,127,-0.0352763171270259,284,0.268296153455132,253,6
1415,Killyleagh,Down,26.4655052271576,169,28.4826381664765,248,14.5499659921617,166,0.452648725215469,138,0.841860414384054,95,0.168790670371934,236,0.342815244716278,178,0.265912251987334,264,3
1416,Kilmore,Down,8.27106979354261,461,11.1678323360286,499,6.85887890784807,515,0.00195705745411573,276,-1.0416333286398,499,0.524067211696234,172,-0.598995018836909,430,0.278034478560535,210,9
1417,Murlough,Down,27.9288072051512,155,36.7260463263054,139,12.9523238532935,244,0.558186981813857,113,0.722306474703097,115,0.162688492325159,238,0.763528840255884,102,0.251435430105785,325,3
1418,Quoile,Down,14.8519648814607,349,23.6018507940856,334,12.5724549213271,262,-0.109711586900204,322,-0.25266522210601,346,-0.240026279466982,317,1.09206134124221,58,0.189927139326352,540,7
1419,Saintfield,Down,5.99886695327732,503,9.73952219113117,513,6.96491403382223,506,-0.862366513909927,498,-0.434626645465084,383,0.283848771774521,220,-0.215443705949754,335,0.220457469463003,446,9
1420,Seaforde,Down,12.8511863194741,386,15.5227741292533,453,11.3171025399037,332,-0.0407157028590592,290,-0.263471954675035,350,0.801703698030512,110,-0.135449958878107,311,0.22098167357959,443,7
1421,Shimna,Down,16.6163900662688,315,26.980184887746,273,12.4709199075549,266,0.292832073388324,175,-0.602558837691756,424,-0.79269820444333,475,1.09363852260168,57,0.224574049114979,432,6
1422,Strangford,Down,12.5469129237785,393,19.0812283300994,405,9.85848146488233,408,-0.602891353342351,446,-0.469511385187714,388,1.08931422489766,60,-0.129399334471584,307,0.273825998999068,232,7
1423,Tollymore,Down,18.4268941763826,283,29.5562588293319,235,12.392270773876,270,-0.0558546167660407,302,-0.0610763161793156,298,0.846105685559987,100,-0.130700682911748,308,0.229523073885691,410,5
1501,Altmore,Dungannon,28.9226982560018,146,37.5822360536856,129,14.2835578554959,174,0.753081702771634,84,-0.263509542614326,351,1.1932092751476,48,-1.18142939226426,537,0.239620325206193,367,3
1502,Augher,Dungannon,24.1121208657048,203,34.4332340973384,166,10.5659419512065,374,0.277604355461129,178,-0.622509390917944,429,1.30958124029202,32,-0.343490867305516,367,0.348454434496687,27,4
1503,Aughnacloy,Dungannon,19.4572885386856,264,30.6634983560745,220,10.6593215863116,366,0.110027592834266,239,-0.257889590546051,347,0.920992894005359,88,0.0429068171662948,268,0.315583745200664,91,5
1504,Ballygawley,Dungannon,25.5544049822568,178,37.9605257226758,126,13.7287775620921,210,-0.229625237653983,362,0.181103326485508,231,1.17357280622491,49,0.125235934806626,240,0.250529868637586,331,4
1505,Ballysaggart,Dungannon,40.2725041237411,67,50.2141911000249,35,14.8132269570824,148,0.970498388453243,49,0.904201150803667,87,-0.843032078473591,483,0.378143317285449,169,0.297664291898911,140,2
1506,Benburb,Dungannon,13.8385166787262,371,25.5724798030218,296,11.9837067597865,292,-0.339518240414048,392,-0.785728730674666,464,0.480921159095244,180,-0.3211805244909,361,0.290412689028407,168,7
1507,Caledon,Dungannon,19.8364366533318,258,27.6851653900352,262,10.004347617524,397,0.0400182829339723,264,-0.48571923348942,395,1.34110154485281,29,-0.6073535068691021,433,0.334702122301527,39,5
1508,Castlecaulfield,Dungannon,15.581341542236,335,28.5915896777839,246,12.6072367934578,261,-0.606358898607551,448,-1.08553173789684,502,0.737790127145634,123,-0.0198865577469675,279,0.27439441118473,227,6
1509,Clogher,Dungannon,26.8418340837988,164,37.6070993033608,128,13.8404740156064,199,-0.128289448581144,327,0.197166079085515,226,1.39136642946317,22,-0.139696993796412,312,0.169679305801146,555,3
1510,Coalisland North,Dungannon,23.4319269817454,213,45.5227746105297,65,12.3961802051209,269,-0.111867495317313,324,-0.390858042953029,375,0.153456086802873,241,0.186991923244721,226,0.270727848237563,243,4
1511,Coalisland South,Dungannon,33.8108359278286,104,51.7442636245275,30,14.3452276754723,173,0.50466625756156,123,0.187374379108135,229,-0.356190892470239,354,0.127964864665988,239,0.274160739758239,228,2
1512,Coalisland West & Newmil,Dungannon,23.5420368108958,210,36.9153103850821,138,12.6699020272757,258,0.382290470305698,156,-0.376488645976215,372,-0.0344683203299822,270,-0.216922002777969,337,0.339548594598322,32,4
1513,Coolhill,Dungannon,8.76752865024746,452,17.7366698591127,426,11.3457523384382,330,-0.272191788344384,373,-0.679412975485111,439,-0.456318451303981,395,-0.373785158603125,373,0.239101294906526,369,8
1514,Donaghmore,Dungannon,21.894286510699,233,32.3257776391394,189,14.2831083880344,175,0.174679470064586,215,-1.11847569964319,506,0.506241894048504,176,-0.322558970819633,362,0.321271103502762,73,5
1515,Drumglass,Dungannon,24.2858421359209,200,33.0526165469173,186,15.7053290571046,123,0.746208242174344,87,-0.448518876458765,385,-0.59451252317266,427,0.23737534685611,203,0.193970636000975,534,4
1516,Fivemiletown,Dungannon,27.5411376621477,159,30.4673138778257,222,14.0994242385482,186,-0.0997607675623178,319,-0.0117449881629266,282,1.04675326830774,65,0.712708107355759,108,0.470342007358089,1,3
1517,Killyman,Dungannon,10.9482028654561,421,21.3613018065748,368,9.92540254923447,403,-0.705329107974452,471,-0.781414864982837,462,0.816934642017698,109,-0.461502032336977,400,0.279865977216892,205,8
1518,Killymeal,Dungannon,15.7458083237003,332,28.8749836423425,244,11.843360139472,302,0.0767331855940837,251,-1.11093264053209,504,-0.299507876731355,334,0.233385060060048,207,0.308758852060164,102,6
1519,Moy,Dungannon,17.1685016912663,302,23.7387816377983,331,11.4554472812008,325,-0.230189697788444,363,-1.01490583987981,497,0.156665938140121,240,0.960562443616936,69,0.446942632203868,3,6
1520,Moygashel,Dungannon,12.0687061829569,401,23.4342907767424,340,10.9567595797294,353,-0.175704381201253,344,-0.507773525868999,402,-0.0117329380004942,261,0.310028908166818,184,0.248514297181209,336,8
1521,Mullaghmore,Dungannon,25.099388521838,186,31.4952771285573,204,15.9395226337653,110,0.11332479803509,238,-1.24821429340049,519,-0.557111078212605,421,1.3305862452998,32,0.340440751563542,31,4
1522,Washing Bay,Dungannon,24.3133800395215,198,42.8655012904435,84,12.3738200067261,272,0.20326327836936,202,-0.0469105477281704,292,0.686432176815218,134,-0.829452911378898,479,0.22946168758177,411,4
1601,Ballinamallard,Fermanagh,14.9083253477894,347,18.4628787985758,416,9.30509527095627,434,-0.120122596085066,325,-0.536569703174475,407,0.795095221612733,111,0.293732147912796,189,0.360134068959557,16,7
1602,Belcoo & Garrison,Fermanagh,20.606397020909,251,30.9665971893185,214,10.66777714181,365,-1.13505805520848,529,-0.943279330214827,481,2.47714448993619,1,-1.29194282294822,548,0.304525724187264,116,5
1603,Belleek & Boa,Fermanagh,25.6138141904065,177,31.1628435942989,210,11.0708780371448,349,-0.285664649331176,376,0.0972220550001972,255,2.33292800484401,2,-1.36468630068147,553,0.352574306803505,23,4
1604,"Boho, Cleenish & Letterb",Fermanagh,18.5550323400817,282,29.7590022000647,233,11.2862294954916,334,0.00714733183706451,275,-0.843755038242283,470,1.15316277528822,52,-0.946518423635503,503,0.316367011809175,90,5
1605,Brookeborough,Fermanagh,26.0077772337632,172,34.387347389127,167,12.7402410416694,255,0.262629980905661,181,-0.472861906205921,390,1.35147900772388,27,-0.816683413149678,478,0.328665222305604,46,4
1606,Castlecoole,Fermanagh,10.0500007717202,432,23.6280053422172,333,7.36895011357561,491,-0.00996094514774898,279,-0.996322144384948,494,-0.0428340598003445,272,-0.613045577983435,434,0.291068364736591,167,8
1607,Derrygonnelly,Fermanagh,19.3242167354906,267,26.8924758103946,275,10.4206937267531,379,-0.024740073264918,284,-0.489474718014265,398,1.23955536348314,42,-1.3064753599899,551,0.359925357749595,17,5
1608,Derrylin,Fermanagh,16.838374553972,310,24.2111688611336,323,8.22233684583371,464,-1.20140864841831,537,-0.266251520847309,352,1.55930774878314,12,-2.38500903765012,566,0.330412878456735,44,6
1609,Devenish,Fermanagh,31.0173844282438,128,43.0022454808172,82,16.1149042773319,102,0.495047484982816,125,0.425876594281237,190,-1.03106937639695,512,0.0757402245005117,252,0.259335060808883,289,3
1610,Donagh,Fermanagh,18.3584209859124,286,25.674259088314,295,11.6778431422103,309,-0.506398460342403,431,-0.875071425407312,473,1.16448175523734,50,-1.42372736458767,557,0.374423358120775,7,6
1611,Ederny & Lack,Fermanagh,24.9784484536331,190,36.1532752166849,145,11.6744978801621,310,-0.152929117397344,338,-0.328793180776844,363,1.3490630429407,28,-0.810446194356187,474,0.366517052356404,12,4
1612,Erne,Fermanagh,24.1580689782323,201,34.1045503628056,172,13.2634725026497,233,0.566915050347343,111,0.0607055829020713,266,-0.36587418263639,357,0.477841570285747,149,0.306446247951416,110,4
1613,Florence Court & Kinawle,Fermanagh,14.9915581459333,346,26.1308395306653,287,9.55613196009773,419,-0.627898893228966,454,0.00406074499403355,278,1.21963867821533,46,-1.62560331547115,565,0.258150613169137,295,7
1614,Irvinestown,Fermanagh,29.7502503983357,138,41.1683026174654,97,15.6299334466697,126,0.33011391091754,168,0.0307208171826282,274,0.332635557947327,213,-0.0870774190155477,300,0.310749606966408,97,3
1615,Island,Fermanagh,14.6780160797753,353,27.7845096697661,258,12.2371496507922,277,-0.041907737177592,291,-0.692965991311959,440,-1.61045045942808,553,0.43478406391697,156,0.296997943869433,144,7
1616,Kesh & Lisnarrick,Fermanagh,15.9963770056252,326,19.3113662894351,401,12.0110409583469,288,-0.214710879750189,355,-0.789312985744275,465,0.982354164839663,78,-1.16657823350379,534,0.35285376888938,22,6
1617,Lisbellaw,Fermanagh,12.1625509265152,399,22.2100542014851,356,9.67731384172219,412,-0.643547829932767,456,-0.52740994773919,405,0.671905673829143,138,-0.518105649862297,411,0.322081465193764,72,8
1618,Lisnaskea,Fermanagh,30.9385269425706,129,39.2527322487843,112,15.6226896800255,127,0.521917689710151,120,0.375232021495412,196,0.28337723375352,221,-0.0861183393930159,299,0.306236214051098,111,3
1619,Maguires Bridge,Fermanagh,14.8221514941853,350,26.5598708927692,279,11.6254388641839,314,-0.398243902469938,402,-0.518800165089781,404,0.763502871545357,115,-0.324018331421129,363,0.275155956470265,221,7
1620,Newtownbutler,Fermanagh,31.5806956276895,120,41.1837860452878,95,15.1512460361063,140,-0.0616503268088054,309,-0.0887247168629447,307,1.58749156249804,11,-1.0740880224851,519,0.29468698497354,151,3
1621,Rosslea,Fermanagh,26.6792497618795,166,41.280120314902,93,13.1763846807637,237,-0.619712071878874,453,-0.177814611199099,329,1.77564114510872,8,-1.39950656269421,555,0.246297687001639,344,3
1622,Rossorry,Fermanagh,9.93106035383362,436,22.4728898824693,351,8.83148939814517,445,-0.659816514908208,459,-0.737842351117268,451,-0.0993155881715404,280,-0.340034183854496,366,0.320486828976145,75,8
1623,Tempo,Fermanagh,21.2041441647061,240,31.7390677213821,200,11.2525025897681,335,-0.0437313295349704,292,-0.172666701165031,327,0.940368135990113,84,-0.432347930464765,386,0.355439902420864,20,5
1701,Antiville,Larne,19.9066622751745,257,30.3590342005361,224,11.4049105873209,328,-0.0457139994495315,295,0.571318439227717,151,-0.157329182511051,296,1.08390909365865,60,0.269998592043056,248,5
1702,Ballycarry,Larne,10.1290975548345,430,11.3796678516842,498,8.37340935701821,462,-0.597641509013994,445,-0.752255986760546,454,0.931476683495728,87,-0.272163613158877,350,0.309773341867902,101,8
1703,Ballyloran,Larne,31.559773165294,121,38.3534865730632,121,13.3909718512174,225,0.0539607868643218,260,1.27862427308639,51,0.392897532050201,195,0.747988090104936,105,0.332488890142928,43,3
1704,Blackcave,Larne,27.8907036918057,156,37.1595492876651,136,11.106273327051,348,0.377565192147802,157,0.954017614642359,80,0.35537001458817,207,1.49757220869137,19,0.231346906340079,399,3
1705,Carncastle,Larne,6.63340725071373,487,6.0912493982993,553,6.53839712431187,527,-0.895187548936324,503,-0.807650595842396,467,0.732705870817481,124,-0.229829321690902,341,0.274080215037686,229,9
1706,Carnlough,Larne,24.1407753353201,202,29.6868694131918,234,10.621761608461,371,0.198089057760918,205,0.616907116450697,143,1.45655271109316,17,-0.177528686321956,325,0.253296792403193,314,4
1707,Central,Larne,38.2693045521255,79,30.5383517018767,221,20.2412906380235,30,0.313619415704981,171,0.756361110186087,106,-1.16212557572875,524,1.34466388563169,28,0.366771706155113,11,2
1708,Craigy Hill,Larne,29.6711653688936,140,32.2879780561148,190,16.0958296067713,105,0.386982376775363,154,0.710364604510726,117,0.259392985057816,228,0.29876859943893,187,0.276298565053081,216,3
1709,Gardenmore,Larne,7.76661617662021,474,13.4603108793984,470,9.41403680307596,428,-0.617298763159249,451,-0.613354189595062,426,-0.175779459441751,299,0.209209321434553,217,0.262957913020163,275,9
1710,Glenarm,Larne,15.7425446861097,333,18.6155386782112,411,8.87227102511344,444,-0.697053928610391,468,0.0336900725442159,273,1.49646145964045,16,0.0985754145079265,245,0.271946508702809,236,6
1711,Glynn,Larne,8.08543280493132,464,12.4189453648253,486,6.72914769302843,522,-0.756334236202213,480,-0.427127199293676,382,0.68934454011392,133,-0.291849534040518,353,0.274438921118323,226,9
1712,Harbour,Larne,12.3566359545428,396,18.5286894788575,415,9.31759859263999,433,-0.0602346736874087,307,0.259709248185865,215,-0.194476307927627,304,-0.433617660203079,387,0.307451521599042,109,7
1713,Island Magee,Larne,15.0167322583887,345,13.5264734583866,469,10.6431256822737,369,-0.431097945301111,414,-0.0146222818510382,283,1.42761159462249,20,-0.887543455088091,496,0.263990788226743,269,7
1714,Kilwaughter,Larne,7.83193215093206,472,9.13894722340911,518,5.64636047369005,547,-1.4273154760362,553,-0.134373839348139,317,0.831176986750985,104,-0.288085704279262,351,0.256857822077572,300,9
1715,Town Parks,Larne,12.5139374644739,394,20.6566061560012,376,10.2948417959752,383,-0.433862921431324,416,-0.136955325016373,318,-0.654513041321333,439,0.541137548315211,138,0.329682753830179,45,7
1801,Aghanloo,Limavady,16.5576978965002,318,19.9185444653889,389,12.611975667353,259,-0.807418688015489,491,-0.126081195793093,316,1.03940039692192,68,-0.696906376377091,448,0.325526674669414,56,6
1802,Ballykelly,Limavady,15.5549915433425,336,19.3577298725059,399,11.0314367839652,350,-0.668907545510577,462,0.526156067722641,163,0.750380111652627,120,0.0449569989335969,267,0.298119316794845,137,6
1803,Binevenagh,Limavady,54.8589784709472,24,43.7636069389281,75,23.9418116750734,6,0.709419292291836,90,1.76966696922717,20,-0.554879796721239,420,1.67433957924158,11,0.202025362554705,506,1
1804,Coolessan,Limavady,41.8860197395779,62,50.2623954558419,34,15.8802020029893,114,0.470094089358998,133,0.981021258057853,77,-0.111141809238471,282,1.61621714320296,15,0.259796677079103,287,2
1805,Dungiven,Limavady,22.9042899582189,220,38.1952099119929,123,14.059152772388,189,-0.0766813138434459,313,0.091014068998812,258,0.356872635398097,205,0.192672753810706,224,0.199891274533178,509,4
1806,Enagh,Limavady,21.8256850933984,235,38.0182255896566,125,10.5622354141395,375,0.100857813369771,242,0.626126090185084,142,0.00475508379114513,258,0.611382336140798,127,0.130380398279145,565,5
1807,Feeny,Limavady,27.7575053602257,157,37.6560469279919,127,11.3532558227329,329,-0.0498090658298891,297,0.767903279947227,105,1.50768745763599,14,-0.14417314990146,315,0.198196436427449,517,3
1808,Forest,Limavady,20.8825775656144,246,23.4794786824342,338,12.3851966023724,271,0.127025200934286,231,0.533429936120497,162,0.87146625737741,98,-0.305738617035067,356,0.316788366778832,89,5
1809,Glack,Limavady,23.3642749720086,215,28.9746817091343,242,13.6875979101285,211,-0.409004418209127,405,0.559843371072129,155,1.32605215259966,31,-0.758330454025741,458,0.270310207683659,247,4
1810,Gresteel,Limavady,16.9371838167267,309,31.246117090721,208,9.06021184262817,440,-0.284387844990209,375,0.481388352656157,175,0.654534031850889,143,-0.122006736109119,306,0.253407013390575,313,6
1811,Magilligan,Limavady,23.7922495877,207,25.3623458780594,303,13.4481857929377,222,-0.204759480569113,351,0.191938833682741,227,1.55859382885471,13,0.234351070559136,206,0.285921494466012,180,4
1812,Rathbrady,Limavady,12.8699080539672,384,17.7573481624753,425,14.246862295261,177,-0.0380550499072452,289,-0.89277511688191,474,-0.349379621590376,351,-0.133264951512802,310,0.162647945346814,562,7
1813,Roeside,Limavady,11.6268549324657,410,17.1406953660299,434,9.42486276051761,426,-0.146630710554115,336,-0.506227826220492,401,-0.447378568848928,384,1.28271320709834,38,0.30132451991435,124,8
1814,The Highlands,Limavady,22.278707040525,227,33.9199413572686,174,10.1601889361982,388,0.0585922166277002,258,0.642342736231669,136,1.22114177122962,45,-0.58898254209106,428,0.203223779575404,503,5
1815,Upper Glenshane,Limavady,22.2539184475856,228,36.9831352592802,137,10.2291118973953,386,-0.455209381902642,421,0.251601058061089,216,1.39064195628967,23,-0.553549923261029,420,0.251921239529799,319,5
1901,Ballymacash,Lisburn,2.3571139118139,560,5.56709815038395,559,4.63616860356672,560,-1.14373464625342,531,-1.52304851769337,536,-0.250231944081833,318,-0.784765992487508,466,0.21861252231041,452,10
1902,Ballymacbrennan,Lisburn,3.66637033324298,539,4.83721569850021,563,4.46173940017802,561,-1.54219262043976,560,-1.61656247350442,539,0.653381344495578,144,-1.26755356936239,545,0.215838182769248,464,10
1903,Ballymacoss,Lisburn,14.5098890740479,354,23.9779317895701,327,9.66331535701483,413,-0.0664690592124986,311,0.591562710858438,148,-0.0275423099054886,268,0.0753563555850661,254,0.232729865899277,390,7
1904,Blaris,Lisburn,4.81422981510266,523,12.8932378372168,477,7.12088227929668,496,-0.828107932338253,495,-0.744749443925879,452,-0.338835662276121,349,-0.883377500025932,495,0.246981218646901,339,10
1905,Collin Glen,Lisburn,47.6033421486216,38,62.2353308921323,10,13.8583967877893,197,0.920794572168264,53,1.18587171160585,58,-0.209160998081406,307,1.71812959629659,10,0.229844176186047,408,1
1906,Derryaghy,Lisburn,19.1476531375787,270,31.235016298646,209,13.2791793147446,231,-0.358129942103202,396,0.233735582043515,218,-0.140030827665488,293,0.938034445657915,70,0.20760007424517,485,5
1907,Dromara,Lisburn,5.41093521064027,512,8.5217120260729,528,5.80764274712824,541,-0.934347217836728,511,-0.757127950475137,457,0.748913954102755,121,-1.05906281000929,517,0.195110993677221,526,10
1908,Drumbo,Lisburn,3.1436881367284,546,7.15873110550616,544,5.26813764941962,554,-1.78057419123934,563,-2.00326609686678,559,0.290049083086747,219,-0.456724684194442,397,0.205075023982707,496,10
1909,Dunmurry,Lisburn,9.42542061444298,440,19.6462580608486,395,9.20153996653121,436,0.0728512940647244,254,-1.47873951905316,535,-0.829466803302348,481,0.709641766453941,110,0.259010873959976,291,8
1910,Glenavy,Lisburn,8.33616948119998,459,12.2096273507064,489,7.57885672875231,481,-0.882508140918708,502,-0.626208652391382,431,0.883269906814153,94,-0.433983269525815,388,0.260094941765832,286,9
1911,Harmony Hill,Lisburn,4.83702295156917,522,10.2203338201929,508,6.74077489308097,521,-0.553768407152323,437,-0.908270001754755,475,-0.363157842165761,355,0.0732362247806043,257,0.221520945880747,441,10
1912,Hilden,Lisburn,19.3653847646379,266,29.1274460369521,240,12.6090239958907,260,-0.0446310060325552,294,0.857790379276271,92,-0.663406925536839,444,0.100163710180724,244,0.2209836764865,442,5
1913,Hillhall,Lisburn,20.9959153617433,245,27.0360650202296,272,12.3175442865648,274,0.221125682338394,195,0.952576537055868,81,-0.325220966488681,342,0.196337473309048,223,0.2332567015562,388,5
1914,Hillsborough,Lisburn,3.28895523752359,544,5.71141904952489,557,5.30840408655424,553,-1.23215806402729,539,-1.90004278191951,555,0.394693658299525,193,-1.15188914610403,532,0.223980498485332,436,10
1915,Kilwee,Lisburn,38.5534129264899,75,48.0901699515994,48,14.9546811213171,144,1.21612751222088,34,0.0513881100539756,269,-0.570188087443322,422,1.66213335888769,14,0.27827835200756,208,2
1916,Knockmore,Lisburn,26.4797204966867,168,33.7266525846548,178,13.1272979663846,240,0.345897895694313,164,1.32470119803899,47,-0.726042800375987,456,0.687889519881745,111,0.231556830835393,396,3
1917,Lagan Valley,Lisburn,18.6690267676964,278,24.4485682274823,316,11.8812703333974,297,0.41705436242818,147,0.694040358834027,123,-1.46080575571563,544,0.440732194692009,153,0.234221892872636,382,5
1918,Lambeg,Lisburn,14.2224253392071,362,20.8834641451503,373,8.49905975830541,458,-0.14023963088557,334,0.812991694620671,99,-0.0904936394291627,277,0.163324723989801,229,0.227608663923687,417,7
1919,Lisnagarvy,Lisburn,3.35361006429732,541,9.45388068292121,515,7.16299091153711,493,-1.25529911399573,543,-0.799885251160347,466,-0.962597264305494,500,-0.394523066769471,380,0.234516145980152,379,10
1920,Mageragall,Lisburn,7.54751258908651,477,8.36266797780483,532,7.9067889903937,474,-0.772787576132353,483,-0.593796348048379,421,0.55191770748104,162,0.0815906791678637,251,0.266668830767371,263,9
1921,Magheralave,Lisburn,3.8635062693139,534,8.91535696001446,521,5.68746574979506,546,-0.923159026833388,508,-0.771852398807219,460,-0.285427712923435,331,-0.202085229576613,332,0.218396494374627,453,10
1922,Maze,Lisburn,7.02658450995436,484,12.4686739853362,484,6.35305297815594,530,-0.436780403915916,417,-0.296147715241267,357,0.346531394292344,210,-0.896273137026235,498,0.258065730809898,296,9
1923,Moira,Lisburn,5.4951027128459,511,9.57800577573621,514,7.1166884145965,497,-0.664080788242036,461,-0.727724208796386,450,0.283367349289394,222,-0.453723966128821,393,0.20642176788446,491,10
1924,Old Warren,Lisburn,37.7232869957132,84,43.5109731120556,76,14.7448468017737,152,0.702361573591439,91,1.55051381136208,30,-1.06443385777988,515,1.21976133069705,48,0.250995573958419,328,2
