DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20001720,19.5,26.1,modelled
N20001721,38.1,37.8,modelled
N20001722,nan,nan,modelled
N20001723,31.7,33.8,modelled
N20001724,nan,nan,modelled
N20001725,69.9,58.2,modelled
N20001726,nan,nan,modelled
N20001727,58.6,51.0,modelled
N20001728,89.5,70.8,modelled
N20001729,76.3,62.6,modelled
N20001730,nan,nan,modelled
N20001731,55.6,49.3,modelled
N20001732,nan,nan,modelled
N20001733,nan,nan,modelled
N20001734,nan,nan,modelled
N20001735,92.6,73.2,modelled
N20001736,nan,nan,modelled
N20001737,nan,nan,modelled
N20001738,96.7,75.2,modelled
N20001739,nan,nan,modelled
N20001740,94.9,74.4,modelled
N20001741,91.4,71.9,modelled
N20001742,nan,nan,modelled
N20001743,nan,nan,modelled
N20001744,nan,nan,modelled
N20001745,nan,nan,modelled
N20001746,nan,nan,modelled
N20001747,nan,nan,modelled
N20001748,nan,nan,modelled
N20001749,nan,nan,modelled
N20001750,nan,nan,modelled
N20001751,nan,nan,modelled
N20001752,nan,nan,modelled
N20001753,nan,nan,modelled
N20001754,nan,nan,modelled
N20001755,nan,nan,modelled
N20001756,85.3,69.8,modelled
N20001757,95.8,74.5,modelled
N20001758,nan,nan,modelled
N20001759,nan,nan,modelled
N20001760,nan,nan,modelled
N20001761,nan,nan,modelled
N20001762,97.7,76.0,modelled
N20001763,nan,nan,modelled
N20001764,nan,nan,modelled
N20001765,nan,nan,modelled
N20001766,nan,nan,modelled
N20001767,77.5,63.1,modelled
N20001768,nan,nan,modelled
N20001769,95.1,74.3,modelled
N20001770,nan,nan,modelled
N20001771,89.5,71.0,modelled
N20001772,94.5,74.0,modelled
N20001773,nan,nan,modelled
N20001774,nan,nan,modelled
N20001775,nan,nan,modelled
N20001776,nan,nan,modelled
N20001777,93.6,73.2,modelled
N20001778,nan,nan,modelled
N20001779,nan,nan,modelled
N20001780,nan,nan,modelled
N20001781,nan,nan,modelled
N20001782,nan,nan,modelled
N20001783,nan,nan,modelled
N20001784,90.5,72.1,modelled
N20001785,nan,nan,modelled
N20001786,nan,nan,modelled
N20001787,nan,nan,modelled
N20001788,nan,nan,modelled
N20001789,86.8,70.8,modelled
N20001790,78.1,65.4,modelled
N20001791,89.1,70.4,modelled
N20001792,nan,nan,modelled
N20001793,nan,nan,modelled
N20001794,83.2,68.4,modelled
N20001795,90.7,71.6,modelled
N20001796,nan,nan,modelled
N20001797,81.9,68.1,modelled
N20001798,nan,nan,modelled
N20001799,94.4,74.2,modelled
N20001800,nan,nan,modelled
N20001801,88.8,71.6,modelled
N20001802,89.5,72.5,modelled
N20001803,90.0,71.0,modelled
N20001804,94.1,74.0,modelled
N20001805,92.1,72.5,modelled
N20001806,nan,nan,modelled
N20001807,nan,nan,modelled
N20001808,nan,nan,modelled
N20001809,nan,nan,modelled
N20001810,nan,nan,modelled
N20001811,nan,nan,modelled
N20001812,86.3,68.6,modelled
N20001813,nan,nan,modelled
N20001814,nan,nan,modelled
N20001815,nan,nan,modelled
N20001816,nan,nan,modelled
N20001817,nan,nan,modelled
N20001818,nan,nan,modelled
N20001819,nan,nan,modelled
N20001820,nan,nan,modelled
N20001821,nan,nan,modelled
N20001822,nan,nan,modelled
N20001823,nan,nan,modelled
N20001824,nan,nan,modelled
N20001825,nan,nan,modelled
N20001826,nan,nan,modelled
N20001827,nan,nan,modelled
N20001828,nan,nan,modelled
N20001829,96.7,75.1,modelled
N20001830,nan,nan,modelled
N20001831,95.9,74.9,modelled
N20001832,nan,nan,modelled
N20001833,92.0,72.4,modelled
N20001834,nan,nan,modelled
N20001835,nan,nan,modelled
N20001836,nan,nan,modelled
N20001837,nan,nan,modelled
N20001838,96.2,74.7,modelled
N20001839,nan,nan,modelled
N20001840,nan,nan,modelled
N20001841,nan,nan,modelled
N20001842,nan,nan,modelled
N20001843,nan,nan,modelled
N20001844,97.0,75.4,modelled
N20001845,nan,nan,modelled
N20001846,nan,nan,modelled
N20001847,96.9,75.3,modelled
N20001848,nan,nan,modelled
N20001849,nan,nan,modelled
N20001850,57.6,50.9,modelled
N20001851,nan,nan,modelled
N20001852,nan,nan,modelled
N20001853,11.6,21.1,modelled
N20001854,51.5,46.6,modelled
N20001855,nan,nan,modelled
N20001856,nan,nan,modelled
N20001857,16.3,24.4,modelled
N20001858,71.5,59.9,modelled
N20001859,nan,nan,modelled
N20001860,59.1,51.0,modelled
N20001861,nan,nan,modelled
N20001862,23.2,28.4,modelled
N20001863,46.6,43.4,modelled
N20001864,30.3,32.9,modelled
N20001865,nan,nan,modelled
N20001866,15.6,24.5,modelled
N20001867,nan,nan,modelled
N20001868,18.3,25.7,modelled
N20001869,nan,nan,modelled
N20001870,62.5,53.4,modelled
N20001871,38.3,38.7,modelled
N20001872,60.3,53.7,modelled
N20001873,25.9,30.0,modelled
N20001874,78.5,63.7,modelled
N20001875,nan,nan,modelled
N20001876,9.7,20.2,modelled
N20001877,70.3,59.3,modelled
N20001878,52.0,47.4,modelled
N20001879,27.7,31.6,modelled
N20001880,18.5,25.5,modelled
N20001881,nan,nan,modelled
N20001882,68.0,57.0,modelled
N20001883,87.1,69.7,modelled
N20001884,63.6,55.9,modelled
N20001885,49.7,45.3,modelled
N20001886,nan,nan,modelled
N20001887,nan,nan,modelled
N20001888,59.2,51.6,modelled
N20001889,86.0,69.4,modelled
N20001890,nan,nan,modelled
N20001891,nan,nan,modelled
N20001892,93.3,72.7,modelled
N20001893,nan,nan,modelled
N20001894,23.7,29.1,modelled
N20001895,78.7,64.0,modelled
N20001896,90.1,71.3,modelled
N20001897,nan,nan,modelled
N20001898,23.7,29.1,modelled
N20001899,4.7,16.8,modelled
N20001900,nan,nan,modelled
N20001901,nan,nan,modelled
N20001902,31.5,33.7,modelled
N20001903,nan,nan,modelled
N20001904,nan,nan,modelled
N20001905,5.2,16.9,modelled
N20001906,94.9,74.2,modelled
N20001907,nan,nan,modelled
N20001908,51.7,46.9,modelled
N20001909,90.9,71.3,modelled
N20001910,nan,nan,modelled
N20001911,nan,nan,modelled
N20001912,85.5,68.0,modelled
N20001913,84.3,67.9,modelled
N20001914,64.0,54.2,modelled
N20001915,nan,nan,modelled
N20001916,59.6,51.8,modelled
N20001917,nan,nan,modelled
N20001918,nan,nan,modelled
N20001919,nan,nan,modelled
N20001920,nan,nan,modelled
N20001921,63.2,53.9,modelled
N20001922,31.9,34.1,modelled
N20001923,77.8,63.4,modelled
N20001924,94.2,74.1,modelled
N20001925,92.4,72.5,modelled
N20001926,81.9,66.1,modelled
N20001927,73.2,60.5,modelled
N20001928,55.9,50.6,modelled
N20001929,49.0,45.4,modelled
N20001930,nan,nan,modelled
N20001931,nan,nan,modelled
N20001932,7.0,18.1,modelled
N20001933,nan,nan,modelled
N20001934,nan,nan,modelled
N20001935,48.8,44.9,modelled
N20001936,51.0,46.7,modelled
N20001937,57.9,51.1,modelled
N20001938,80.6,65.1,modelled
N20001939,10.1,20.5,modelled
N20001940,nan,nan,modelled
N20001941,nan,nan,modelled
N20001942,nan,nan,modelled
N20001943,71.7,61.4,modelled
N20001944,nan,nan,modelled
N20001945,nan,nan,modelled
N20001946,61.9,53.2,modelled
N20001947,20.1,26.5,modelled
N20001948,18.9,25.8,modelled
N20001949,65.4,55.4,modelled
N20001950,nan,nan,modelled
N20001951,nan,nan,modelled
N20001952,nan,nan,modelled
N20001953,nan,nan,modelled
N20001954,62.0,53.4,modelled
N20001955,nan,nan,modelled
N20001956,88.3,70.6,modelled
N20001957,nan,nan,modelled
N20001958,nan,nan,modelled
N20001959,60.0,52.1,modelled
N20001960,82.1,65.9,modelled
N20001961,58.2,50.9,modelled
N20001962,87.4,69.4,modelled
N20001963,84.4,67.7,modelled
N20001964,nan,nan,modelled
N20001965,nan,nan,modelled
N20001966,90.0,71.4,modelled
N20001967,nan,nan,modelled
N20001968,nan,nan,modelled
N20001969,90.6,72.2,modelled
N20001970,nan,nan,modelled
N20001971,nan,nan,modelled
N20001972,93.8,73.7,modelled
N20001973,nan,nan,modelled
N20001974,nan,nan,modelled
N20001975,nan,nan,modelled
N20001976,nan,nan,modelled
N20001977,nan,nan,modelled
N20001978,nan,nan,modelled
N20001979,nan,nan,modelled
N20001980,88.0,69.9,modelled
N20001981,nan,nan,modelled
N20001982,nan,nan,modelled
N20001983,nan,nan,modelled
N20001984,nan,nan,modelled
N20001985,nan,nan,modelled
N20001986,nan,nan,modelled
N20001987,nan,nan,modelled
N20001988,67.9,57.1,modelled
N20001989,nan,nan,modelled
N20001990,62.6,53.8,modelled
N20001991,nan,nan,modelled
N20001992,68.2,57.2,modelled
N20001993,83.8,67.5,modelled
N20001994,92.9,73.2,modelled
N20001995,nan,nan,modelled
N20001996,nan,nan,modelled
N20001997,nan,nan,modelled
N20001998,85.6,68.1,modelled
N20001999,nan,nan,modelled
N20002000,57.9,50.5,modelled
N20002001,68.4,57.3,modelled
N20002002,69.8,57.9,modelled
N20002003,nan,nan,modelled
N20002004,nan,nan,modelled
N20002005,nan,nan,modelled
N20002006,nan,nan,modelled
N20002007,35.9,36.6,modelled
N20002008,nan,nan,modelled
N20002009,66.0,56.3,modelled
N20002010,39.0,38.3,modelled
N20002011,nan,nan,modelled
N20002012,90.4,71.4,modelled
N20002013,nan,nan,modelled
N20002014,nan,nan,modelled
N20002015,26.2,30.7,modelled
N20002016,58.2,51.0,modelled
N20002017,37.3,37.8,modelled
N20002018,nan,nan,modelled
N20002019,58.5,51.4,modelled
N20002020,43.0,41.3,modelled
N20002021,37.5,37.6,modelled
N20002022,19.2,26.0,modelled
N20002023,85.5,68.3,modelled
N20002024,nan,nan,modelled
N20002025,nan,nan,modelled
N20002026,nan,nan,modelled
N20002027,nan,nan,modelled
N20002028,nan,nan,modelled
N20002029,35.5,36.3,modelled
N20002030,20.0,26.7,modelled
N20002031,53.7,48.3,modelled
N20002032,31.7,34.0,modelled
N20002033,29.1,32.1,modelled
N20002034,46.2,42.9,modelled
N20002035,nan,nan,modelled
N20002036,48.6,44.6,modelled
N20002037,nan,nan,modelled
N20002038,nan,nan,modelled
N20002039,43.3,41.5,modelled
N20002040,80.0,64.2,modelled
N20002041,51.1,46.0,modelled
N20002042,nan,nan,modelled
N20002043,80.3,64.9,modelled
N20002044,71.9,59.4,modelled
N20002045,80.0,64.6,modelled
N20002046,68.8,57.6,modelled
N20002047,nan,nan,modelled
N20002048,91.5,71.9,modelled
N20002049,90.3,71.7,modelled
N20002050,64.3,55.0,modelled
N20002051,72.9,60.5,modelled
N20002052,56.9,50.2,modelled
N20002053,nan,nan,modelled
N20002054,nan,nan,modelled
N20002055,71.5,59.4,modelled
N20002056,nan,nan,modelled
N20002057,nan,nan,modelled
N20002058,84.5,67.5,modelled
N20002059,88.7,70.3,modelled
N20002060,81.5,65.7,modelled
N20002061,44.7,42.8,modelled
N20002062,70.6,58.8,modelled
N20002063,75.8,61.9,modelled
N20002064,70.4,58.7,modelled
N20002065,33.2,35.1,modelled
N20002066,91.7,72.2,modelled
N20002067,68.7,57.6,modelled
N20002068,nan,nan,modelled
N20002069,66.1,55.7,modelled
N20002070,nan,nan,modelled
N20002071,55.6,49.1,modelled
N20002072,58.6,51.0,modelled
N20002073,nan,nan,modelled
N20002074,90.2,71.3,modelled
N20002075,nan,nan,modelled
N20002076,nan,nan,modelled
N20002077,92.0,72.4,modelled
N20002078,75.4,62.8,modelled
N20002079,92.2,72.6,modelled
N20002080,nan,nan,modelled
N20002081,43.9,41.7,modelled
N20002082,14.1,22.8,modelled
N20002083,26.5,30.4,modelled
N20002084,30.5,33.8,modelled
N20002085,nan,nan,modelled
N20002086,80.2,65.8,modelled
N20002087,58.8,51.4,modelled
N20002088,nan,nan,modelled
N20002089,nan,nan,modelled
N20002090,58.4,51.1,modelled
N20002091,83.6,66.8,modelled
N20002092,65.7,55.3,modelled
N20002093,nan,nan,modelled
N20002094,72.3,59.7,modelled
N20002095,89.9,71.5,modelled
N20002096,77.0,62.9,modelled
N20002097,48.7,45.3,modelled
N20002098,72.8,60.9,modelled
N20002099,63.6,54.2,modelled
N20002100,56.2,49.8,modelled
N20002101,74.4,61.9,modelled
N20002102,58.3,51.0,modelled
N20002103,nan,nan,modelled
N20002104,66.4,56.3,modelled
N20002105,nan,nan,modelled
N20002106,nan,nan,modelled
N20002107,61.5,54.0,modelled
N20002108,43.1,40.9,modelled
N20002109,nan,nan,modelled
N20002110,29.1,32.1,modelled
N20002111,51.9,46.6,modelled
N20002112,nan,nan,modelled
N20002113,nan,nan,modelled
N20002114,70.2,58.3,modelled
N20002115,nan,nan,modelled
N20002116,65.2,55.4,modelled
N20002117,nan,nan,modelled
N20002118,12.6,22.1,modelled
N20002119,12.5,21.5,modelled
N20002120,33.0,34.9,modelled
N20002121,40.4,39.5,modelled
N20002122,41.3,40.1,modelled
N20002123,27.3,31.4,modelled
N20002124,84.2,67.4,modelled
N20002125,nan,nan,modelled
N20002126,25.1,29.8,modelled
N20002127,20.8,27.0,modelled
N20002128,nan,nan,modelled
N20002129,59.8,52.3,modelled
N20002130,26.8,30.9,modelled
N20002131,nan,nan,modelled
N20002132,79.2,64.1,modelled
N20002133,nan,nan,modelled
N20002134,82.6,66.2,modelled
N20002135,65.8,55.5,modelled
N20002136,70.6,58.8,modelled
N20002137,nan,nan,modelled
N20002138,81.3,65.3,modelled
N20002139,34.8,35.9,modelled
N20002140,nan,nan,modelled
N20002141,nan,nan,modelled
N20002142,54.2,48.2,modelled
N20002143,8.7,19.9,modelled
N20002144,nan,nan,modelled
N20002145,38.0,38.0,modelled
N20002146,71.5,59.3,modelled
N20002147,30.5,33.2,modelled
N20002148,42.0,40.8,modelled
N20002149,nan,nan,modelled
N20002150,22.7,28.4,modelled
N20002151,51.9,46.6,modelled
N20002152,59.7,51.7,modelled
N20002153,30.3,33.1,modelled
N20002154,80.7,65.3,modelled
N20002155,nan,nan,modelled
N20002156,62.2,53.8,modelled
N20002157,nan,nan,modelled
N20002158,44.1,41.9,modelled
N20002159,86.9,69.1,modelled
N20002160,81.6,65.8,modelled
N20002161,61.9,53.2,modelled
N20002162,81.8,65.9,modelled
N20002163,nan,nan,modelled
N20002164,nan,nan,modelled
N20002165,47.8,44.1,modelled
N20002166,nan,nan,modelled
N20002167,nan,nan,modelled
N20002168,54.7,49.1,modelled
N20002169,76.7,62.5,modelled
N20002170,83.5,67.0,modelled
N20002171,nan,nan,modelled
N20002172,74.2,60.6,modelled
N20002173,nan,nan,modelled
N20002174,66.9,56.6,modelled
N20002175,74.0,60.8,modelled
N20002176,72.4,59.9,modelled
N20002177,nan,nan,modelled
N20002178,86.2,68.7,modelled
N20002179,nan,nan,modelled
N20002180,47.8,44.6,modelled
N20002181,48.8,45.0,modelled
N20002182,nan,nan,modelled
N20002183,91.0,72.3,modelled
N20002184,nan,nan,modelled
N20002185,nan,nan,modelled
N20002186,nan,nan,modelled
N20002187,nan,nan,modelled
N20002188,nan,nan,modelled
N20002189,61.9,53.2,modelled
N20002190,89.7,71.1,modelled
N20002191,nan,nan,modelled
N20002192,67.0,56.2,modelled
N20002193,82.8,66.4,modelled
N20002194,nan,nan,modelled
N20002195,68.2,57.8,modelled
N20002196,59.6,52.5,modelled
N20002197,33.6,35.4,modelled
N20002198,87.8,70.3,modelled
N20002199,71.9,60.4,modelled
N20002200,12.0,21.8,modelled
N20002201,24.9,29.8,modelled
N20002202,93.9,73.5,modelled
N20002203,nan,nan,modelled
N20002204,nan,nan,modelled
N20002205,90.3,71.3,modelled
N20002206,nan,nan,modelled
N20002207,56.2,49.5,modelled
N20002208,72.5,60.1,modelled
N20002209,34.7,35.9,modelled
N20002210,96.2,74.8,modelled
N20002211,63.4,54.2,modelled
N20002212,88.2,70.0,modelled
N20002213,83.4,66.7,modelled
N20002214,95.4,74.3,modelled
N20002215,nan,nan,modelled
N20002216,nan,nan,modelled
N20002217,14.7,23.7,modelled
N20002218,nan,nan,modelled
N20002219,86.7,69.0,modelled
N20002220,nan,nan,modelled
N20002221,72.6,60.1,modelled
N20002222,nan,nan,modelled
N20002223,94.7,74.1,modelled
N20002224,nan,nan,modelled
N20002225,nan,nan,modelled
N20002226,nan,nan,modelled
N20002227,nan,nan,modelled
N20002228,nan,nan,modelled
N20002229,nan,nan,modelled
N20002230,nan,nan,modelled
N20002231,nan,nan,modelled
N20002232,nan,nan,modelled
N20002233,73.1,60.2,modelled
N20002234,nan,nan,modelled
N20002235,nan,nan,modelled
N20002236,80.2,64.7,modelled
N20002237,nan,nan,modelled
N20002238,nan,nan,modelled
N20002239,86.9,69.3,modelled
N20002240,nan,nan,modelled
N20002241,nan,nan,modelled
N20002242,69.2,57.9,modelled
N20002243,75.4,61.7,modelled
N20002244,65.0,55.4,modelled
N20002245,52.6,47.5,modelled
N20002246,nan,nan,modelled
N20002247,65.3,55.4,modelled
N20002248,91.9,72.4,modelled
N20002249,46.6,43.4,modelled
N20002250,nan,nan,modelled
N20002251,92.1,72.7,modelled
N20002252,19.9,27.0,modelled
N20002253,24.7,29.6,modelled
N20002254,18.5,25.5,modelled
N20002255,nan,nan,modelled
N20002256,nan,nan,modelled
N20002257,41.2,40.1,modelled
N20002258,12.5,21.9,modelled
N20002259,nan,nan,modelled
N20002260,11.9,21.8,modelled
N20002261,13.5,22.3,modelled
N20002262,15.7,23.7,modelled
N20002263,24.1,29.3,modelled
N20002264,17.8,25.0,modelled
N20002265,17.5,25.1,modelled
N20002266,19.0,25.7,modelled
N20002267,21.2,27.3,modelled
N20002268,21.1,27.1,modelled
N20002269,15.1,23.2,modelled
N20002270,nan,nan,modelled
N20002271,25.1,29.8,modelled
N20002272,nan,nan,modelled
N20002273,26.3,30.5,modelled
N20002274,14.8,22.9,modelled
N20002275,nan,nan,modelled
N20002276,30.1,33.4,modelled
N20002277,nan,nan,modelled
N20002278,7.4,18.3,modelled
N20002279,nan,nan,modelled
N20002280,13.6,22.3,modelled
N20002281,15.5,23.1,modelled
N20002282,12.6,21.5,modelled
N20002283,19.0,26.2,modelled
N20002284,11.9,21.5,modelled
N20002285,10.0,20.1,modelled
N20002286,9.2,19.8,modelled
N20002287,nan,nan,modelled
N20002288,nan,nan,modelled
N20002289,62.7,53.8,modelled
N20002290,87.9,69.6,modelled
N20002291,84.1,67.2,modelled
N20002292,nan,nan,modelled
N20002293,nan,nan,modelled
N20002294,37.1,37.3,modelled
N20002295,66.9,56.5,modelled
N20002296,nan,nan,modelled
N20002297,43.8,41.6,modelled
N20002298,nan,nan,modelled
N20002299,42.4,40.8,modelled
N20002300,nan,nan,modelled
N20002301,nan,nan,modelled
N20002302,19.5,26.2,modelled
N20002303,24.8,29.4,modelled
N20002304,nan,nan,modelled
N20002305,nan,nan,modelled
N20002306,nan,nan,modelled
N20002307,50.8,46.5,modelled
N20002308,nan,nan,modelled
N20002309,52.5,46.6,modelled
N20002310,46.4,43.6,modelled
N20002311,nan,nan,modelled
N20002312,44.7,41.8,modelled
N20002313,nan,nan,modelled
N20002314,nan,nan,modelled
N20002315,15.1,23.3,modelled
N20002316,15.7,23.7,modelled
N20002317,18.0,25.3,modelled
N20002318,44.9,43.7,modelled
N20002319,20.0,26.3,modelled
N20002320,nan,nan,modelled
N20002321,nan,nan,modelled
N20002322,nan,nan,modelled
N20002323,nan,nan,modelled
N20002324,9.6,19.9,modelled
N20002325,8.3,19.0,modelled
N20002326,26.7,30.6,modelled
N20002327,13.1,22.0,modelled
N20002328,nan,nan,modelled
N20002329,8.4,18.8,modelled
N20002330,19.8,26.3,modelled
N20002331,nan,nan,modelled
N20002332,7.1,18.2,modelled
N20002333,nan,nan,modelled
N20002334,nan,nan,modelled
N20002335,20.1,26.2,modelled
N20002336,nan,nan,modelled
N20002337,9.5,19.9,modelled
N20002338,22.9,29.0,modelled
N20002339,nan,nan,modelled
N20002340,15.9,23.6,modelled
N20002341,18.9,25.9,modelled
N20002342,nan,nan,modelled
N20002343,18.1,25.4,modelled
N20002344,26.1,30.4,modelled
N20002345,19.4,26.3,modelled
N20002346,28.6,32.3,modelled
N20002347,14.4,22.4,modelled
N20002348,25.1,29.7,modelled
N20002349,31.2,33.5,modelled
N20002350,25.8,30.6,modelled
N20002351,39.3,39.5,modelled
N20002352,22.0,27.8,modelled
N20002353,nan,nan,modelled
N20002354,nan,nan,modelled
N20002355,55.8,49.3,modelled
N20002356,nan,nan,modelled
N20002357,45.3,43.1,modelled
N20002358,nan,nan,modelled
N20002359,49.7,46.3,modelled
N20002360,nan,nan,modelled
N20002361,60.5,51.9,modelled
N20002362,33.4,35.5,modelled
N20002363,34.2,35.6,modelled
N20002364,nan,nan,modelled
N20002365,nan,nan,modelled
N20002366,24.4,29.9,modelled
N20002367,nan,nan,modelled
N20002368,nan,nan,modelled
N20002369,nan,nan,modelled
N20002370,9.2,19.9,modelled
N20002371,14.6,23.6,modelled
N20002372,27.3,31.4,modelled
N20002373,30.2,33.7,modelled
N20002374,nan,nan,modelled
N20002375,12.7,21.8,modelled
N20002376,nan,nan,modelled
N20002377,68.8,57.8,modelled
N20002378,61.1,52.6,modelled
N20002379,12.3,22.8,modelled
N20002380,6.3,18.2,modelled
N20002381,nan,nan,modelled
N20002382,8.9,20.3,modelled
N20002383,nan,nan,modelled
N20002384,nan,nan,modelled
N20002385,74.4,61.0,modelled
N20002386,nan,nan,modelled
N20002387,39.7,39.6,modelled
N20002388,6.9,19.1,modelled
N20002389,65.8,56.3,modelled
N20002390,nan,nan,modelled
N20002391,nan,nan,modelled
N20002392,63.3,53.5,modelled
N20002393,32.2,34.3,modelled
N20002394,nan,nan,modelled
N20002395,nan,nan,modelled
N20002396,35.6,35.9,modelled
N20002397,35.0,36.4,modelled
N20002398,44.6,42.1,modelled
N20002399,40.8,39.9,modelled
N20002400,28.1,31.6,modelled
N20002401,28.1,32.0,modelled
N20002402,nan,nan,modelled
N20002403,22.5,28.4,modelled
N20002404,24.7,30.6,modelled
N20002405,31.0,34.4,modelled
N20002406,41.4,40.3,modelled
N20002407,12.7,21.9,modelled
N20002408,26.8,30.7,modelled
N20002409,nan,nan,modelled
N20002410,25.1,29.4,modelled
N20002411,29.1,33.1,modelled
N20002412,36.9,37.2,modelled
N20002413,25.9,30.3,modelled
N20002414,25.2,29.7,modelled
N20002415,24.8,30.0,modelled
N20002416,17.5,25.2,modelled
N20002417,18.9,25.4,modelled
N20002418,nan,nan,modelled
N20002419,32.4,34.3,modelled
N20002420,27.8,31.4,modelled
N20002421,nan,nan,modelled
N20002422,30.3,33.4,modelled
N20002423,29.5,32.5,modelled
N20002424,29.0,31.9,modelled
N20002425,24.6,29.4,modelled
N20002426,20.2,26.3,modelled
N20002427,25.0,29.9,modelled
N20002428,16.5,24.8,modelled
N20002429,5.6,17.9,modelled
N20002430,24.8,29.6,modelled
N20002431,nan,nan,modelled
N20002432,15.7,24.1,modelled
N20002433,22.0,27.7,modelled
N20002434,nan,nan,modelled
N20002435,19.2,25.7,modelled
N20002436,18.2,25.3,modelled
N20002437,24.5,29.8,modelled
N20002438,11.7,21.1,modelled
N20002439,18.3,25.5,modelled
N20002440,7.5,18.4,modelled
N20002441,15.1,23.2,modelled
N20002442,12.3,21.7,modelled
N20002443,9.3,19.8,modelled
N20002444,11.7,21.3,modelled
N20002445,12.9,22.3,modelled
N20002446,6.6,18.0,modelled
N20002447,7.7,18.8,modelled
N20002448,16.6,24.1,modelled
N20002449,6.9,18.4,modelled
N20002450,14.8,23.1,modelled
N20002451,5.3,17.0,modelled
N20002452,12.7,21.7,modelled
N20002453,nan,nan,modelled
N20002454,24.7,29.3,modelled
N20002455,nan,nan,modelled
N20002456,60.5,52.0,modelled
N20002457,56.1,49.6,modelled
N20002458,57.2,50.4,modelled
N20002459,47.4,43.8,modelled
N20002460,nan,nan,modelled
N20002461,45.1,42.5,modelled
N20002462,29.8,33.3,modelled
N20002463,57.7,50.4,modelled
N20002464,nan,nan,modelled
N20002465,nan,nan,modelled
N20002466,48.5,44.7,modelled
N20002467,45.4,42.8,modelled
N20002468,47.8,44.8,modelled
N20002469,nan,nan,modelled
N20002470,51.1,46.2,modelled
N20002471,56.0,49.8,modelled
N20002472,47.2,44.2,modelled
N20002473,55.2,49.1,modelled
N20002474,51.0,47.0,modelled
N20002475,44.7,42.3,modelled
N20002476,58.2,51.4,modelled
N20002477,44.1,42.0,modelled
N20002478,56.1,51.3,modelled
N20002479,nan,nan,modelled
N20002480,58.8,51.1,modelled
N20002481,39.7,39.6,modelled
N20002482,nan,nan,modelled
N20002483,59.1,51.6,modelled
N20002484,50.8,46.6,modelled
N20002485,80.9,65.1,modelled
N20002486,61.0,52.7,modelled
N20002487,nan,nan,modelled
N20002488,61.5,52.6,modelled
N20002489,nan,nan,modelled
N20002490,41.8,40.2,modelled
N20002491,43.6,41.3,modelled
N20002492,nan,nan,modelled
N20002493,22.1,27.7,modelled
N20002494,nan,nan,modelled
N20002495,68.5,57.7,modelled
N20002496,nan,nan,modelled
N20002497,nan,nan,modelled
N20002498,nan,nan,modelled
N20002499,41.1,40.0,modelled
N20002500,5.6,17.2,modelled
N20002501,6.7,17.9,modelled
N20002502,11.0,20.8,modelled
N20002503,10.7,20.4,modelled
N20002504,17.0,25.3,modelled
N20002505,8.2,18.6,modelled
N20002506,nan,nan,modelled
N20002507,9.2,19.6,modelled
N20002508,22.4,28.3,modelled
N20002509,11.7,21.3,modelled
N20002510,nan,nan,modelled
N20002511,4.3,16.2,modelled
N20002512,nan,nan,modelled
N20002513,6.7,19.1,modelled
N20002514,6.7,18.1,modelled
N20002515,nan,nan,modelled
N20002516,20.6,27.3,modelled
N20002517,4.6,17.6,modelled
N20002518,nan,nan,modelled
N20002519,9.9,20.4,modelled
N20002520,10.2,20.3,modelled
N20002521,5.0,17.2,modelled
N20002522,1.6,15.0,modelled
N20002523,nan,nan,modelled
N20002524,13.8,22.6,modelled
N20002525,8.4,19.4,modelled
N20002526,nan,nan,modelled
N20002527,nan,nan,modelled
N20002528,17.4,24.9,modelled
N20002529,nan,nan,modelled
N20002530,nan,nan,modelled
N20002531,nan,nan,modelled
N20002532,12.1,21.9,modelled
N20002533,nan,nan,modelled
N20002534,11.8,21.3,modelled
N20002535,nan,nan,modelled
N20002536,nan,nan,modelled
N20002537,5.4,17.0,modelled
N20002538,nan,nan,modelled
N20002539,9.9,20.2,modelled
N20002540,nan,nan,modelled
N20002541,8.5,19.3,modelled
N20002542,6.8,18.3,modelled
N20002543,10.7,20.8,modelled
N20002544,4.5,17.0,modelled
N20002545,nan,nan,modelled
N20002546,6.5,18.3,modelled
N20002547,16.6,24.5,modelled
N20002548,nan,nan,modelled
N20002549,6.1,17.9,modelled
N20002550,nan,nan,modelled
N20002551,8.4,19.3,modelled
N20002552,35.6,36.4,modelled
N20002553,38.7,38.2,modelled
N20002554,3.4,15.7,modelled
N20002555,5.1,17.0,modelled
N20002556,4.5,16.6,modelled
N20002557,1.6,14.4,modelled
N20002558,4.4,16.6,modelled
N20002559,6.2,17.9,modelled
N20002560,41.8,40.5,modelled
N20002561,71.3,58.9,modelled
N20002562,54.9,48.8,modelled
N20002563,10.6,20.4,modelled
N20002564,7.5,18.6,modelled
N20002565,9.9,20.6,modelled
N20002566,nan,nan,modelled
N20002567,4.2,16.3,modelled
N20002568,nan,nan,modelled
N20002569,nan,nan,modelled
N20002570,nan,nan,modelled
N20002571,3.8,15.9,modelled
N20002572,nan,nan,modelled
N20002573,5.2,17.1,modelled
N20002574,6.6,18.0,modelled
N20002575,nan,nan,modelled
N20002576,nan,nan,modelled
N20002577,53.8,48.4,modelled
N20002578,nan,nan,modelled
N20002579,6.1,17.2,modelled
N20002580,19.4,26.2,modelled
N20002581,29.2,32.3,modelled
N20002582,7.8,18.7,modelled
