DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20000821,28.9,24.4,modelled
N20000822,82.8,71.3,modelled
N20000823,37.5,21.3,modelled
N20000824,72.9,66.1,modelled
N20000825,52.0,52.7,modelled
N20000826,44.5,27.4,modelled
N20000827,74.8,62.3,modelled
N20000828,16.8,31.3,modelled
N20000829,11.7,33.1,modelled
N20000830,60.1,58.8,modelled
N20000831,84.5,84.3,modelled
N20000832,42.8,42.2,modelled
N20000833,74.1,56.3,modelled
N20000834,11.7,40.2,modelled
N20000835,11.1,24.9,modelled
N20000836,71.0,46.3,modelled
N20000837,7.7,17.9,modelled
N20000838,73.9,38.4,modelled
N20000839,73.5,58.0,modelled
N20000840,77.4,53.9,modelled
N20000841,55.8,62.3,modelled
N20000842,26.6,19.4,modelled
N20000843,71.3,48.3,modelled
N20000844,6.3,3.3,modelled
N20000845,17.7,43.7,modelled
N20000846,85.0,56.4,modelled
N20000847,11.2,36.7,modelled
N20000848,68.7,55.4,modelled
N20000849,73.1,30.3,modelled
N20000850,13.1,31.7,modelled
N20000851,14.8,29.7,modelled
N20000852,10.5,51.3,modelled
N20000853,13.5,34.3,modelled
N20000854,32.4,49.4,modelled
N20000855,46.0,54.9,modelled
N20000856,5.6,28.8,modelled
N20000857,32.0,19.2,modelled
N20000858,7.4,29.3,modelled
N20000859,17.3,21.1,modelled
N20000860,4.7,29.5,modelled
N20000861,10.0,37.0,modelled
N20000862,13.2,33.4,modelled
N20000863,10.7,15.7,modelled
N20000864,15.6,12.6,modelled
N20000865,8.4,43.0,modelled
N20000866,13.0,45.5,modelled
N20000867,11.4,30.8,modelled
N20000868,12.0,46.9,modelled
N20000869,10.8,39.4,modelled
N20000870,7.4,8.0,modelled
N20000871,10.7,28.4,modelled
N20000872,22.0,27.8,modelled
N20000873,8.3,23.5,modelled
N20000874,7.1,29.4,modelled
N20000875,20.7,30.9,modelled
N20000876,17.9,18.9,modelled
N20000877,6.1,24.5,modelled
N20000878,31.3,45.1,modelled
N20000879,16.6,1.0,modelled
N20000880,12.4,14.1,modelled
N20000881,14.8,14.3,modelled
N20000882,23.0,39.4,modelled
N20000883,13.4,1.0,modelled
N20000884,12.8,31.4,modelled
N20000885,19.8,37.6,modelled
N20000886,70.3,69.4,modelled
N20000887,94.5,70.9,modelled
N20000888,19.2,29.6,modelled
N20000889,11.7,9.0,modelled
N20000890,20.2,17.9,modelled
N20000891,17.3,17.8,modelled
N20000892,7.5,35.9,modelled
N20000893,17.0,31.1,modelled
N20000894,60.6,59.4,modelled
N20000895,17.8,39.8,modelled
N20000896,86.7,81.7,modelled
N20000897,18.7,30.9,modelled
N20000898,20.5,12.7,modelled
N20000899,20.9,25.7,modelled
N20000900,6.2,32.9,modelled
N20000901,39.4,30.8,modelled
N20000902,26.6,31.6,modelled
N20000903,8.4,30.6,modelled
N20000904,58.7,46.5,modelled
N20000905,22.3,20.4,modelled
N20000906,12.0,27.1,modelled
N20000907,18.1,23.4,modelled
N20000908,18.9,12.8,modelled
N20000909,14.4,32.4,modelled
N20000910,11.2,16.5,modelled
N20000911,3.6,8.4,modelled
N20000912,26.1,12.7,modelled
N20000913,25.5,38.4,modelled
N20000914,18.5,3.8,modelled
N20000915,13.1,44.9,modelled
N20000916,23.9,51.3,modelled
N20000917,19.8,35.2,modelled
N20000918,15.8,28.1,modelled
N20000919,8.3,20.5,modelled
N20000920,16.9,26.8,modelled
N20000921,7.5,21.1,modelled
N20000922,11.2,40.7,modelled
N20000923,11.8,49.3,modelled
N20000924,21.8,42.4,modelled
N20000925,21.8,29.7,modelled
N20000926,28.0,29.5,modelled
N20000927,10.6,24.6,modelled
N20000928,20.0,43.9,modelled
N20000929,16.2,26.2,modelled
N20000930,13.1,20.1,modelled
N20000931,18.3,32.3,modelled
N20000932,20.5,31.8,modelled
N20000933,21.9,21.9,modelled
N20000934,33.1,37.7,modelled
N20000935,7.4,15.1,modelled
N20000936,12.1,32.5,modelled
N20000937,20.2,37.3,modelled
N20000938,21.6,37.1,modelled
N20000939,32.8,33.5,modelled
N20000940,20.9,43.3,modelled
N20000941,22.6,31.7,modelled
N20000942,37.7,51.2,modelled
N20000943,25.6,26.9,modelled
N20000944,48.1,51.6,modelled
N20000945,15.3,19.7,modelled
N20000946,12.7,24.6,modelled
N20000947,6.4,27.5,modelled
N20000948,6.8,23.8,modelled
N20000949,4.8,21.9,modelled
N20000950,18.2,13.0,modelled
N20000951,9.4,30.3,modelled
N20000952,14.8,17.9,modelled
N20000953,10.8,13.8,modelled
N20000954,9.5,5.6,modelled
N20000955,12.2,29.7,modelled
N20000956,10.4,20.3,modelled
N20000957,11.7,16.2,modelled
N20000958,10.8,20.4,modelled
N20000959,11.2,3.5,modelled
N20000960,9.9,20.3,modelled
N20000961,11.3,32.0,modelled
N20000962,5.2,16.0,modelled
N20000963,19.8,15.2,modelled
N20000964,6.9,21.7,modelled
N20000965,15.7,10.9,modelled
N20000966,16.6,16.1,modelled
N20000967,17.2,31.9,modelled
N20000968,15.4,28.5,modelled
N20000969,13.4,25.4,modelled
N20000970,16.8,35.5,modelled
N20000971,14.7,13.2,modelled
N20000972,33.7,35.1,modelled
N20000973,19.0,6.1,modelled
N20000974,17.3,22.9,modelled
N20000975,21.9,30.9,modelled
N20000976,27.8,37.1,modelled
N20000977,13.6,36.0,modelled
N20000978,24.4,1.0,modelled
N20000979,15.5,11.8,modelled
N20000980,8.0,30.2,modelled
N20000981,15.1,30.0,modelled
N20000982,17.4,26.5,modelled
N20000983,18.4,26.2,modelled
N20000984,25.0,42.4,modelled
N20000985,24.0,21.8,modelled
N20000986,9.4,39.4,modelled
N20000987,7.7,22.1,modelled
N20000988,13.9,32.9,modelled
N20000989,2.3,20.9,modelled
N20000990,6.3,28.8,modelled
N20000991,8.4,30.8,modelled
N20000992,13.2,15.8,modelled
N20000993,10.1,29.1,modelled
N20000994,3.9,27.1,modelled
N20000995,23.4,32.7,modelled
N20000996,4.9,17.9,modelled
N20000997,18.9,32.5,modelled
N20000998,12.7,19.3,modelled
N20000999,5.5,33.5,modelled
N20001000,6.1,27.0,modelled
N20001001,15.3,33.6,modelled
N20001002,9.2,14.0,modelled
N20001003,7.1,23.5,modelled
N20001004,1.5,40.1,modelled
N20001005,17.5,34.1,modelled
N20001006,9.5,31.9,modelled
N20001007,10.9,28.2,modelled
N20001008,9.6,25.6,modelled
N20001009,8.1,21.4,modelled
N20001010,24.3,17.4,modelled
N20001011,5.6,27.6,modelled
N20001012,3.4,33.8,modelled
N20001013,6.6,27.9,modelled
N20001014,5.4,16.4,modelled
N20001015,10.8,30.9,modelled
N20001016,10.2,33.9,modelled
N20001017,17.2,27.8,modelled
N20001018,6.8,13.1,modelled
N20001019,21.4,30.4,modelled
N20001020,12.7,29.5,modelled
N20001021,34.7,29.0,modelled
N20001022,9.0,17.5,modelled
N20001023,17.9,23.0,modelled
N20001024,59.4,45.8,modelled
N20001025,15.4,14.8,modelled
N20001026,26.0,37.8,modelled
N20001027,40.1,28.6,modelled
N20001028,17.1,18.7,modelled
N20001029,33.5,22.6,modelled
N20001030,42.9,34.1,modelled
N20001031,10.7,44.0,modelled
N20001032,28.8,41.1,modelled
N20001033,10.1,30.7,modelled
N20001034,8.0,17.8,modelled
N20001035,63.3,42.2,modelled
N20001036,26.2,42.5,modelled
N20001037,40.8,38.2,modelled
N20001038,16.4,17.0,modelled
N20001039,10.7,29.7,modelled
N20001040,5.5,24.4,modelled
N20001041,10.3,34.7,modelled
N20001042,58.2,65.7,modelled
N20001043,9.3,30.5,modelled
N20001044,10.9,5.5,modelled
N20001045,10.9,23.9,modelled
N20001046,12.2,25.5,modelled
N20001047,9.2,28.1,modelled
N20001048,9.2,27.5,modelled
N20001049,18.3,30.2,modelled
N20001050,15.6,30.1,modelled
N20001051,9.9,43.0,modelled
N20001052,21.2,22.9,modelled
N20001053,28.3,38.3,modelled
N20001054,11.8,23.2,modelled
N20001055,8.2,21.8,modelled
N20001056,13.1,23.9,modelled
N20001057,58.9,51.1,modelled
N20001058,4.3,32.1,modelled
N20001059,38.7,30.3,modelled
N20001060,14.8,35.2,modelled
N20001061,56.7,56.8,modelled
N20001062,70.0,40.9,modelled
N20001063,51.0,54.5,modelled
N20001064,47.7,44.5,modelled
N20001065,11.7,33.2,modelled
N20001066,46.9,37.0,modelled
N20001067,14.6,26.3,modelled
N20001068,52.4,36.3,modelled
N20001069,65.8,48.9,modelled
N20001070,59.6,50.6,modelled
N20001071,65.7,52.1,modelled
N20001072,68.8,60.2,modelled
N20001073,77.9,57.1,modelled
N20001074,42.0,29.2,modelled
N20001075,68.0,63.5,modelled
N20001076,71.8,52.1,modelled
N20001077,50.0,25.8,modelled
N20001078,47.4,46.9,modelled
N20001079,51.8,48.5,modelled
N20001080,29.6,45.7,modelled
N20001081,58.0,45.6,modelled
N20001082,88.6,68.5,modelled
N20001083,89.8,63.4,modelled
N20001084,17.8,42.7,modelled
N20001085,24.3,54.1,modelled
N20001086,78.0,61.7,modelled
N20001087,24.0,22.8,modelled
N20001088,23.1,36.9,modelled
N20001089,5.3,25.3,modelled
N20001090,21.9,31.8,modelled
N20001091,11.8,26.2,modelled
N20001092,6.3,15.9,modelled
N20001093,4.5,34.6,modelled
N20001094,84.4,46.7,modelled
N20001095,12.4,24.3,modelled
N20001096,14.1,24.1,modelled
N20001097,12.1,13.8,modelled
N20001098,16.4,11.9,modelled
N20001099,34.3,16.8,modelled
N20001100,13.8,26.8,modelled
N20001101,39.4,39.5,modelled
N20001102,28.0,42.5,modelled
N20001103,44.7,45.6,modelled
N20001104,13.5,30.2,modelled
N20001105,55.1,37.5,modelled
N20001106,21.3,29.9,modelled
N20001107,55.0,65.1,modelled
N20001108,26.1,42.3,modelled
N20001109,78.5,59.3,modelled
N20001110,49.3,28.2,modelled
N20001111,8.9,37.1,modelled
N20001112,44.5,61.8,modelled
N20001113,62.6,69.2,modelled
N20001114,65.3,46.8,modelled
N20001115,41.9,53.9,modelled
N20001116,11.2,17.2,modelled
N20001117,11.8,29.6,modelled
N20001118,70.5,65.0,modelled
N20001119,55.2,48.2,modelled
N20001120,63.9,69.6,modelled
N20001121,63.0,51.2,modelled
N20001122,43.7,51.8,modelled
N20001123,39.7,39.9,modelled
N20001124,43.8,46.5,modelled
N20001125,33.6,38.0,modelled
N20001126,30.8,58.4,modelled
N20001127,68.5,52.9,modelled
N20001128,23.2,42.3,modelled
N20001129,22.2,40.9,modelled
N20001130,78.8,81.8,modelled
N20001131,63.8,66.6,modelled
N20001132,43.6,37.1,modelled
N20001133,37.6,48.0,modelled
N20001134,56.7,51.3,modelled
N20001135,47.7,39.3,modelled
N20001136,45.6,66.8,modelled
N20001137,48.6,56.3,modelled
N20001138,51.1,24.5,modelled
N20001139,42.7,37.9,modelled
N20001140,38.8,50.1,modelled
N20001141,57.0,42.4,modelled
N20001142,41.1,55.5,modelled
N20001143,46.1,54.1,modelled
N20001144,44.8,54.3,modelled
N20001145,54.5,53.9,modelled
N20001146,48.4,35.0,modelled
N20001147,20.4,4.9,modelled
N20001148,37.9,60.2,modelled
N20001149,36.9,55.2,modelled
N20001150,44.5,44.5,modelled
N20001151,46.0,68.3,modelled
N20001152,44.2,42.3,modelled
N20001153,46.4,50.8,modelled
N20001154,43.6,50.0,modelled
N20001155,53.9,20.7,modelled
N20001156,43.0,65.4,modelled
N20001157,48.5,61.3,modelled
N20001158,63.2,47.8,modelled
N20001159,54.0,51.4,modelled
N20001160,62.0,39.0,modelled
N20001161,54.5,37.2,modelled
N20001162,44.5,49.0,modelled
N20001163,45.4,55.3,modelled
N20001164,63.2,48.1,modelled
N20001165,60.0,53.6,modelled
N20001166,68.7,32.6,modelled
N20001167,55.5,35.7,modelled
N20001168,48.5,30.4,modelled
N20001169,58.4,43.9,modelled
N20001170,54.3,42.3,modelled
N20001171,46.8,32.9,modelled
N20001172,41.4,48.0,modelled
N20001173,48.1,56.1,modelled
N20001174,55.1,51.0,modelled
N20001175,44.8,21.1,modelled
N20001176,60.4,63.1,modelled
N20001177,55.6,35.1,modelled
N20001178,48.8,42.2,modelled
N20001179,59.7,38.9,modelled
N20001180,63.4,54.6,modelled
N20001181,59.3,50.2,modelled
N20001182,60.1,55.4,modelled
N20001183,64.1,66.2,modelled
N20001184,74.2,47.5,modelled
N20001185,57.0,65.9,modelled
N20001186,69.2,58.2,modelled
N20001187,56.1,52.4,modelled
N20001188,68.5,57.3,modelled
N20001189,71.5,58.3,modelled
N20001190,90.5,59.7,modelled
N20001191,71.2,56.3,modelled
N20001192,87.7,77.3,modelled
N20001193,71.7,57.5,modelled
N20001194,43.4,36.8,modelled
N20001195,74.7,71.6,modelled
N20001196,60.4,40.6,modelled
N20001197,90.8,54.6,modelled
N20001198,65.5,75.0,modelled
N20001199,58.7,44.0,modelled
N20001200,53.9,31.9,modelled
N20001201,39.1,41.2,modelled
N20001202,70.5,62.4,modelled
N20001203,18.5,42.4,modelled
N20001204,87.3,77.0,modelled
N20001205,31.1,37.4,modelled
N20001206,13.0,16.2,modelled
N20001207,4.6,33.8,modelled
N20001208,3.4,28.7,modelled
N20001209,46.5,50.2,modelled
N20001210,15.8,19.8,modelled
N20001211,13.4,26.4,modelled
N20001212,92.5,66.2,modelled
N20001213,22.7,28.0,modelled
N20001214,34.0,45.5,modelled
N20001215,13.7,28.8,modelled
N20001216,35.7,46.0,modelled
N20001217,31.1,35.1,modelled
N20001218,55.0,38.1,modelled
N20001219,36.1,46.6,modelled
N20001220,21.7,45.2,modelled
N20001221,44.9,70.4,modelled
N20001222,11.0,17.5,modelled
N20001223,13.6,35.3,modelled
N20001224,7.9,14.7,modelled
N20001225,9.2,29.7,modelled
N20001226,47.4,45.1,modelled
N20001227,9.6,4.2,modelled
N20001228,8.6,33.2,modelled
N20001229,10.3,31.6,modelled
N20001230,66.1,53.6,modelled
N20001231,49.5,32.1,modelled
N20001232,24.5,38.3,modelled
N20001233,51.6,52.5,modelled
N20001234,26.9,33.0,modelled
N20001235,90.9,51.0,modelled
N20001236,97.3,73.4,modelled
N20001237,95.9,79.7,modelled
N20001238,95.5,86.8,modelled
N20001239,92.8,83.0,modelled
N20001240,87.2,77.6,modelled
N20001241,96.1,82.3,modelled
N20001242,91.1,61.0,modelled
N20001243,95.8,75.2,modelled
N20001244,96.3,82.1,modelled
N20001245,97.5,56.5,modelled
N20001246,95.6,81.8,modelled
N20001247,88.1,66.8,modelled
N20001248,91.6,69.7,modelled
N20001249,21.1,40.3,modelled
N20001250,93.6,72.2,modelled
N20001251,95.3,70.1,modelled
N20001252,93.2,80.4,modelled
N20001253,94.2,65.9,modelled
N20001254,74.0,78.8,modelled
N20001255,91.0,70.6,modelled
N20001256,93.6,74.4,modelled
N20001257,95.6,84.8,modelled
N20001258,97.9,66.1,modelled
N20001259,95.6,76.5,modelled
N20001260,90.5,80.1,modelled
N20001261,93.7,77.9,modelled
N20001262,91.7,80.1,modelled
N20001263,90.6,92.5,modelled
N20001264,93.2,72.4,modelled
N20001265,95.3,81.8,modelled
N20001266,91.9,80.6,modelled
N20001267,88.3,79.1,modelled
N20001268,94.2,86.0,modelled
N20001269,87.4,80.0,modelled
N20001270,91.0,76.6,modelled
N20001271,83.1,51.1,modelled
N20001272,93.2,76.0,modelled
N20001273,93.1,84.1,modelled
N20001274,81.8,62.4,modelled
N20001275,66.5,42.8,modelled
N20001276,89.1,77.1,modelled
N20001277,92.2,71.5,modelled
N20001278,89.5,85.6,modelled
N20001279,93.3,80.4,modelled
N20001280,71.7,81.3,modelled
N20001281,77.2,70.0,modelled
N20001282,94.0,76.3,modelled
N20001283,90.8,73.0,modelled
N20001284,97.4,81.4,modelled
N20001285,66.6,65.5,modelled
N20001286,90.6,94.2,modelled
N20001287,91.4,88.2,modelled
N20001288,95.6,64.1,modelled
N20001289,53.5,53.3,modelled
N20001290,96.2,68.8,modelled
N20001291,94.1,77.9,modelled
N20001292,31.3,39.2,modelled
N20001293,95.7,70.4,modelled
N20001294,25.1,18.2,modelled
N20001295,94.1,66.6,modelled
N20001296,30.7,46.6,modelled
N20001297,92.5,89.6,modelled
N20001298,94.9,73.3,modelled
N20001299,97.2,88.3,modelled
N20001300,89.9,63.9,modelled
N20001301,94.5,85.3,modelled
N20001302,96.8,68.2,modelled
N20001303,83.2,66.8,modelled
N20001304,87.9,57.7,modelled
N20001305,95.4,72.9,modelled
N20001306,93.1,99.0,modelled
N20001307,71.0,83.7,modelled
N20001308,92.8,76.9,modelled
N20001309,92.9,82.5,modelled
N20001310,92.2,71.8,modelled
N20001311,83.1,58.4,modelled
N20001312,77.3,68.3,modelled
N20001313,94.6,64.7,modelled
N20001314,93.2,74.9,modelled
N20001315,78.1,64.5,modelled
N20001316,90.9,70.7,modelled
N20001317,96.5,77.3,modelled
N20001318,90.9,77.0,modelled
N20001319,88.9,65.2,modelled
N20001320,93.4,59.9,modelled
N20001321,87.3,65.1,modelled
N20001322,86.8,70.7,modelled
N20001323,93.7,68.3,modelled
N20001324,86.6,81.0,modelled
N20001325,95.4,72.4,modelled
N20001326,96.6,88.6,modelled
N20001327,95.4,81.9,modelled
N20001328,87.4,76.2,modelled
N20001329,92.4,88.5,modelled
N20001330,89.3,72.3,modelled
N20001331,96.2,88.0,modelled
N20001332,90.9,73.6,modelled
N20001333,90.6,71.0,modelled
N20001334,94.3,82.6,modelled
N20001335,92.7,67.4,modelled
N20001336,85.8,83.6,modelled
N20001337,98.1,79.1,modelled
N20001338,83.4,74.4,modelled
N20001339,94.6,70.3,modelled
N20001340,92.9,90.5,modelled
N20001341,89.8,83.4,modelled
N20001342,94.5,79.7,modelled
N20001343,94.9,67.4,modelled
N20001344,95.0,88.2,modelled
N20001345,90.1,64.6,modelled
N20001346,91.8,82.2,modelled
N20001347,91.1,65.7,modelled
N20001348,89.6,60.2,modelled
N20001349,95.1,80.2,modelled
N20001350,96.3,82.0,modelled
N20001351,92.7,74.5,modelled
N20001352,91.8,78.7,modelled
N20001353,96.9,70.1,modelled
N20001354,92.0,72.5,modelled
N20001355,95.8,73.2,modelled
N20001356,95.5,71.3,modelled
N20001357,94.6,64.0,modelled
N20001358,90.9,77.0,modelled
N20001359,94.4,74.7,modelled
N20001360,95.1,76.0,modelled
N20001361,93.3,83.1,modelled
N20001362,94.2,75.4,modelled
N20001363,93.0,68.3,modelled
N20001364,97.1,86.1,modelled
N20001365,87.2,50.4,modelled
N20001366,95.1,73.3,modelled
N20001367,95.5,87.0,modelled
N20001368,89.3,78.1,modelled
N20001369,4.8,49.0,modelled
N20001370,4.0,27.3,modelled
N20001371,31.8,49.3,modelled
N20001372,2.4,28.6,modelled
N20001373,40.0,50.8,modelled
N20001374,94.5,91.6,modelled
N20001375,1.5,24.2,modelled
N20001376,5.7,37.7,modelled
N20001377,13.5,29.2,modelled
N20001378,10.6,40.8,modelled
N20001379,5.9,21.6,modelled
N20001380,4.3,19.5,modelled
N20001381,4.6,22.8,modelled
N20001382,4.7,12.6,modelled
N20001383,8.2,39.4,modelled
N20001384,6.4,47.6,modelled
N20001385,13.4,26.3,modelled
N20001386,6.3,31.4,modelled
N20001387,4.5,23.6,modelled
N20001388,3.8,15.0,modelled
N20001389,5.5,49.4,modelled
N20001390,3.2,28.7,modelled
N20001391,2.9,29.5,modelled
N20001392,4.4,16.0,modelled
N20001393,2.9,22.7,modelled
N20001394,10.5,8.4,modelled
N20001395,6.8,27.8,modelled
N20001396,9.0,32.9,modelled
N20001397,10.0,39.8,modelled
N20001398,5.2,19.8,modelled
N20001399,3.0,33.2,modelled
N20001400,12.9,49.6,modelled
N20001401,10.9,27.4,modelled
N20001402,13.5,25.5,modelled
N20001403,0.4,21.7,modelled
N20001404,7.4,39.1,modelled
N20001405,2.3,39.0,modelled
N20001406,4.9,31.8,modelled
N20001407,6.6,37.0,modelled
N20001408,4.5,18.9,modelled
N20001409,1.8,12.8,modelled
N20001410,2.4,22.8,modelled
N20001411,6.8,33.0,modelled
N20001412,6.6,37.5,modelled
N20001413,23.2,30.6,modelled
N20001414,72.3,47.8,modelled
N20001415,3.6,33.6,modelled
N20001416,5.2,31.4,modelled
N20001417,9.8,22.6,modelled
N20001418,44.1,20.1,modelled
N20001419,97.0,64.4,modelled
N20001420,85.4,78.0,modelled
N20001421,70.0,60.3,modelled
N20001422,65.6,74.1,modelled
N20001423,84.3,70.9,modelled
N20001424,9.1,30.5,modelled
N20001425,77.9,64.2,modelled
N20001426,91.7,60.9,modelled
N20001427,91.7,65.5,modelled
N20001428,83.2,59.7,modelled
N20001429,92.9,76.2,modelled
N20001430,81.3,66.1,modelled
N20001431,89.9,83.7,modelled
N20001432,97.4,88.8,modelled
N20001433,90.8,61.4,modelled
N20001434,91.5,58.1,modelled
N20001435,80.4,84.1,modelled
N20001436,95.5,77.8,modelled
N20001437,90.3,60.8,modelled
N20001438,94.3,98.1,modelled
N20001439,78.9,71.8,modelled
N20001440,96.5,70.9,modelled
N20001441,76.2,57.8,modelled
N20001442,93.8,52.5,modelled
N20001443,84.7,57.2,modelled
N20001444,94.2,58.6,modelled
N20001445,75.8,44.8,modelled
N20001446,33.3,45.6,modelled
N20001447,57.6,73.2,modelled
N20001448,50.0,62.3,modelled
N20001449,58.2,50.5,modelled
N20001450,58.7,39.3,modelled
N20001451,59.2,51.8,modelled
N20001452,56.0,57.5,modelled
N20001453,68.4,60.4,modelled
N20001454,93.2,81.8,modelled
N20001455,96.1,55.6,modelled
N20001456,92.7,73.6,modelled
N20001457,19.8,11.4,modelled
N20001458,64.2,47.0,modelled
N20001459,40.8,35.4,modelled
N20001460,76.5,57.7,modelled
N20001461,39.9,39.4,modelled
N20001462,84.4,75.7,modelled
N20001463,88.2,69.6,modelled
N20001464,19.1,33.6,modelled
N20001465,74.7,58.6,modelled
N20001466,61.5,56.8,modelled
N20001467,7.9,48.9,modelled
N20001468,89.4,84.6,modelled
N20001469,95.8,91.5,modelled
N20001470,90.7,86.9,modelled
N20001471,96.1,80.1,modelled
N20001472,94.9,92.4,modelled
N20001473,93.5,82.6,modelled
N20001474,87.7,67.5,modelled
N20001475,96.9,85.1,modelled
N20001476,96.1,91.7,modelled
N20001477,79.4,72.7,modelled
N20001478,85.5,66.5,modelled
N20001479,90.0,85.2,modelled
N20001480,74.8,55.7,modelled
N20001481,70.2,44.8,modelled
N20001482,52.2,42.8,modelled
N20001483,57.5,49.8,modelled
N20001484,25.2,51.1,modelled
N20001485,26.3,25.8,modelled
N20001486,44.6,41.9,modelled
N20001487,24.1,31.1,modelled
N20001488,38.4,39.9,modelled
N20001489,33.5,40.4,modelled
N20001490,44.4,40.9,modelled
N20001491,49.0,45.7,modelled
N20001492,51.0,71.7,modelled
N20001493,45.3,48.4,modelled
N20001494,51.2,69.9,modelled
N20001495,32.6,52.2,modelled
N20001496,65.8,51.9,modelled
N20001497,43.0,34.8,modelled
N20001498,54.3,66.0,modelled
N20001499,35.5,33.4,modelled
N20001500,62.4,45.3,modelled
N20001501,47.6,58.0,modelled
N20001502,29.7,26.6,modelled
N20001503,47.4,36.8,modelled
N20001504,50.4,63.6,modelled
N20001505,43.9,48.3,modelled
N20001506,36.0,26.2,modelled
N20001507,63.6,49.7,modelled
N20001508,46.4,50.9,modelled
N20001509,62.0,66.4,modelled
N20001510,53.8,50.2,modelled
N20001511,30.5,31.9,modelled
N20001512,88.8,78.5,modelled
N20001513,57.3,60.0,modelled
N20001514,14.4,21.9,modelled
N20001515,17.4,32.5,modelled
N20001516,12.9,30.4,modelled
N20001517,28.8,25.0,modelled
N20001518,20.3,37.6,modelled
N20001519,13.2,39.1,modelled
N20001520,8.0,25.6,modelled
N20001521,21.4,26.3,modelled
N20001522,7.7,11.8,modelled
N20001523,4.5,16.9,modelled
N20001524,17.0,38.6,modelled
N20001525,16.5,24.1,modelled
N20001526,15.5,18.1,modelled
N20001527,10.3,20.5,modelled
N20001528,8.0,26.8,modelled
N20001529,6.4,20.0,modelled
N20001530,33.3,43.4,modelled
N20001531,67.1,78.1,modelled
N20001532,77.0,70.3,modelled
N20001533,8.4,20.5,modelled
N20001534,44.3,55.3,modelled
N20001535,16.3,39.2,modelled
N20001536,14.5,39.7,modelled
N20001537,26.4,40.9,modelled
N20001538,80.1,82.7,modelled
N20001539,52.5,50.0,modelled
N20001540,81.9,81.9,modelled
N20001541,79.9,69.8,modelled
N20001542,59.2,60.9,modelled
N20001543,66.6,65.3,modelled
N20001544,46.3,70.0,modelled
N20001545,78.3,93.8,modelled
N20001546,90.8,95.1,modelled
N20001547,10.9,24.4,modelled
N20001548,32.5,45.2,modelled
N20001549,12.6,29.3,modelled
N20001550,12.5,45.6,modelled
N20001551,20.2,35.3,modelled
N20001552,21.7,22.1,modelled
N20001553,15.8,36.6,modelled
N20001554,14.5,23.2,modelled
N20001555,25.4,38.0,modelled
N20001556,14.8,33.7,modelled
N20001557,22.0,23.7,modelled
N20001558,25.0,32.3,modelled
N20001559,19.3,40.0,modelled
N20001560,27.2,23.7,modelled
N20001561,20.0,30.4,modelled
N20001562,23.2,43.0,modelled
N20001563,18.1,34.6,modelled
N20001564,16.9,33.6,modelled
N20001565,19.1,39.3,modelled
N20001566,25.3,14.0,modelled
N20001567,25.2,32.9,modelled
N20001568,44.0,29.3,modelled
N20001569,24.1,39.1,modelled
N20001570,34.3,23.7,modelled
N20001571,34.1,41.3,modelled
N20001572,26.2,40.8,modelled
N20001573,42.9,40.1,modelled
N20001574,51.7,48.1,modelled
N20001575,49.7,51.3,modelled
N20001576,41.1,54.9,modelled
N20001577,31.9,47.1,modelled
N20001578,28.1,13.7,modelled
N20001579,48.3,29.6,modelled
N20001580,28.4,47.2,modelled
N20001581,37.3,47.6,modelled
N20001582,22.3,39.7,modelled
N20001583,15.9,11.1,modelled
N20001584,23.9,23.5,modelled
N20001585,24.1,17.5,modelled
N20001586,26.9,24.4,modelled
N20001587,22.6,45.2,modelled
N20001588,27.9,24.8,modelled
N20001589,17.2,25.1,modelled
N20001590,20.6,18.7,modelled
N20001591,20.8,29.5,modelled
N20001592,26.5,22.6,modelled
N20001593,17.9,8.7,modelled
N20001594,19.1,34.2,modelled
N20001595,3.0,35.8,modelled
N20001596,16.3,10.2,modelled
N20001597,4.3,19.1,modelled
N20001598,2.5,11.3,modelled
N20001599,32.7,23.5,modelled
N20001600,3.6,38.9,modelled
N20001601,2.0,22.4,modelled
N20001602,4.2,30.4,modelled
N20001603,30.5,41.0,modelled
N20001604,23.5,28.5,modelled
N20001605,1.8,23.3,modelled
N20001606,4.4,14.3,modelled
N20001607,26.2,35.8,modelled
N20001608,29.2,26.0,modelled
N20001609,25.1,27.9,modelled
N20001610,21.5,22.0,modelled
N20001611,21.2,35.3,modelled
N20001612,26.3,48.4,modelled
N20001613,19.1,10.8,modelled
N20001614,20.3,31.7,modelled
N20001615,28.8,35.3,modelled
N20001616,35.0,31.3,modelled
N20001617,3.0,20.0,modelled
N20001618,22.2,24.8,modelled
N20001619,3.9,18.1,modelled
N20001620,28.6,38.8,modelled
N20001621,34.7,37.2,modelled
N20001622,27.4,32.5,modelled
N20001623,30.8,37.2,modelled
N20001624,33.8,24.0,modelled
N20001625,32.0,31.8,modelled
N20001626,32.1,17.4,modelled
N20001627,7.7,10.0,modelled
N20001628,46.2,40.5,modelled
N20001629,26.1,36.7,modelled
N20001630,39.8,73.0,modelled
N20001631,35.6,44.6,modelled
N20001632,34.3,41.0,modelled
N20001633,38.6,61.4,modelled
N20001634,17.1,30.7,modelled
N20001635,40.0,43.7,modelled
N20001636,6.5,20.5,modelled
N20001637,37.0,25.3,modelled
N20001638,39.1,35.9,modelled
N20001639,2.9,19.3,modelled
N20001640,10.0,23.5,modelled
N20001641,5.7,34.8,modelled
