DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20000821,28.9,23.2,modelled
N20000822,82.8,71.8,modelled
N20000823,37.5,20.0,modelled
N20000824,72.9,66.7,modelled
N20000825,52.0,52.9,modelled
N20000826,44.5,26.2,modelled
N20000827,74.8,62.7,modelled
N20000828,16.8,30.6,modelled
N20000829,11.7,32.6,modelled
N20000830,60.1,59.2,modelled
N20000831,84.5,85.8,modelled
N20000832,42.8,41.6,modelled
N20000833,74.1,56.6,modelled
N20000834,11.7,40.4,modelled
N20000835,11.1,24.1,modelled
N20000836,71.0,45.8,modelled
N20000837,7.7,16.7,modelled
N20000838,73.9,37.6,modelled
N20000839,73.5,58.2,modelled
N20000840,77.4,54.2,modelled
N20000841,55.8,63.1,modelled
N20000842,26.6,18.1,modelled
N20000843,71.3,48.1,modelled
N20000844,6.3,3.0,modelled
N20000845,17.7,44.1,modelled
N20000846,85.0,56.7,modelled
N20000847,11.2,36.5,modelled
N20000848,68.7,56.0,modelled
N20000849,73.1,29.2,modelled
N20000850,13.1,31.2,modelled
N20000851,14.8,29.4,modelled
N20000852,10.5,52.1,modelled
N20000853,13.5,34.0,modelled
N20000854,32.4,49.1,modelled
N20000855,46.0,56.1,modelled
N20000856,5.6,28.2,modelled
N20000857,32.0,17.2,modelled
N20000858,7.4,28.6,modelled
N20000859,17.3,19.8,modelled
N20000860,4.7,28.8,modelled
N20000861,10.0,36.6,modelled
N20000862,13.2,33.0,modelled
N20000863,10.7,13.8,modelled
N20000864,15.6,11.1,modelled
N20000865,8.4,42.9,modelled
N20000866,13.0,45.6,modelled
N20000867,11.4,30.4,modelled
N20000868,12.0,47.0,modelled
N20000869,10.8,39.0,modelled
N20000870,7.4,6.5,modelled
N20000871,10.7,27.6,modelled
N20000872,22.0,26.9,modelled
N20000873,8.3,22.8,modelled
N20000874,7.1,28.9,modelled
N20000875,20.7,30.3,modelled
N20000876,17.9,17.4,modelled
N20000877,6.1,23.8,modelled
N20000878,31.3,45.0,modelled
N20000879,16.6,2.3,modelled
N20000880,12.4,12.7,modelled
N20000881,14.8,12.7,modelled
N20000882,23.0,38.4,modelled
N20000883,13.4,2.4,modelled
N20000884,12.8,31.0,modelled
N20000885,19.8,37.4,modelled
N20000886,70.3,70.7,modelled
N20000887,94.5,72.0,modelled
N20000888,19.2,28.8,modelled
N20000889,11.7,7.0,modelled
N20000890,20.2,16.4,modelled
N20000891,17.3,16.4,modelled
N20000892,7.5,35.9,modelled
N20000893,17.0,30.6,modelled
N20000894,60.6,60.2,modelled
N20000895,17.8,39.7,modelled
N20000896,86.7,83.4,modelled
N20000897,18.7,30.0,modelled
N20000898,20.5,11.0,modelled
N20000899,20.9,24.6,modelled
N20000900,6.2,32.6,modelled
N20000901,39.4,30.0,modelled
N20000902,26.6,30.5,modelled
N20000903,8.4,30.5,modelled
N20000904,58.7,46.3,modelled
N20000905,22.3,19.2,modelled
N20000906,12.0,26.1,modelled
N20000907,18.1,22.4,modelled
N20000908,18.9,11.2,modelled
N20000909,14.4,31.6,modelled
N20000910,11.2,15.4,modelled
N20000911,3.6,6.7,modelled
N20000912,26.1,11.0,modelled
N20000913,25.5,38.2,modelled
N20000914,18.5,3.1,modelled
N20000915,13.1,45.2,modelled
N20000916,23.9,51.5,modelled
N20000917,19.8,34.6,modelled
N20000918,15.8,27.4,modelled
N20000919,8.3,19.6,modelled
N20000920,16.9,25.9,modelled
N20000921,7.5,20.2,modelled
N20000922,11.2,40.9,modelled
N20000923,11.8,49.6,modelled
N20000924,21.8,42.5,modelled
N20000925,21.8,28.9,modelled
N20000926,28.0,28.8,modelled
N20000927,10.6,23.9,modelled
N20000928,20.0,44.0,modelled
N20000929,16.2,25.2,modelled
N20000930,13.1,18.8,modelled
N20000931,18.3,31.7,modelled
N20000932,20.5,31.4,modelled
N20000933,21.9,20.8,modelled
N20000934,33.1,37.1,modelled
N20000935,7.4,13.8,modelled
N20000936,12.1,31.9,modelled
N20000937,20.2,36.9,modelled
N20000938,21.6,36.7,modelled
N20000939,32.8,32.9,modelled
N20000940,20.9,43.2,modelled
N20000941,22.6,31.2,modelled
N20000942,37.7,51.4,modelled
N20000943,25.6,25.8,modelled
N20000944,48.1,51.6,modelled
N20000945,15.3,18.5,modelled
N20000946,12.7,21.6,modelled
N20000947,6.4,26.6,modelled
N20000948,6.8,23.0,modelled
N20000949,4.8,21.1,modelled
N20000950,18.2,11.3,modelled
N20000951,9.4,29.7,modelled
N20000952,14.8,16.1,modelled
N20000953,10.8,11.8,modelled
N20000954,9.5,3.3,modelled
N20000955,12.2,28.7,modelled
N20000956,10.4,18.8,modelled
N20000957,11.7,14.9,modelled
N20000958,10.8,18.9,modelled
N20000959,11.2,2.5,modelled
N20000960,9.9,18.7,modelled
N20000961,11.3,31.3,modelled
N20000962,5.2,14.3,modelled
N20000963,19.8,13.5,modelled
N20000964,6.9,20.2,modelled
N20000965,15.7,8.6,modelled
N20000966,16.6,14.4,modelled
N20000967,17.2,31.3,modelled
N20000968,15.4,27.4,modelled
N20000969,13.4,24.2,modelled
N20000970,16.8,34.7,modelled
N20000971,14.7,11.2,modelled
N20000972,33.7,34.3,modelled
N20000973,19.0,3.7,modelled
N20000974,17.3,21.5,modelled
N20000975,21.9,29.9,modelled
N20000976,27.8,36.4,modelled
N20000977,13.6,35.5,modelled
N20000978,24.4,2.1,modelled
N20000979,15.5,9.9,modelled
N20000980,8.0,29.9,modelled
N20000981,15.1,29.2,modelled
N20000982,17.4,25.3,modelled
N20000983,18.4,24.7,modelled
N20000984,25.0,42.0,modelled
N20000985,24.0,20.2,modelled
N20000986,9.4,39.1,modelled
N20000987,7.7,21.0,modelled
N20000988,13.9,31.7,modelled
N20000989,2.3,20.1,modelled
N20000990,6.3,28.1,modelled
N20000991,8.4,29.9,modelled
N20000992,13.2,14.0,modelled
N20000993,10.1,28.1,modelled
N20000994,3.9,26.2,modelled
N20000995,23.4,31.9,modelled
N20000996,4.9,16.8,modelled
N20000997,18.9,31.5,modelled
N20000998,12.7,17.6,modelled
N20000999,5.5,33.4,modelled
N20001000,6.1,26.5,modelled
N20001001,15.3,32.7,modelled
N20001002,9.2,12.3,modelled
N20001003,7.1,22.4,modelled
N20001004,1.5,40.4,modelled
N20001005,17.5,33.3,modelled
N20001006,9.5,31.3,modelled
N20001007,10.9,27.6,modelled
N20001008,9.6,24.6,modelled
N20001009,8.1,20.2,modelled
N20001010,24.3,15.8,modelled
N20001011,5.6,27.0,modelled
N20001012,3.4,33.5,modelled
N20001013,6.6,27.0,modelled
N20001014,5.4,15.3,modelled
N20001015,10.8,30.1,modelled
N20001016,10.2,33.4,modelled
N20001017,17.2,26.8,modelled
N20001018,6.8,11.6,modelled
N20001019,21.4,29.6,modelled
N20001020,12.7,28.6,modelled
N20001021,34.7,27.9,modelled
N20001022,9.0,15.9,modelled
N20001023,17.9,21.8,modelled
N20001024,59.4,45.4,modelled
N20001025,15.4,13.0,modelled
N20001026,26.0,37.4,modelled
N20001027,40.1,27.4,modelled
N20001028,17.1,17.4,modelled
N20001029,33.5,21.2,modelled
N20001030,42.9,33.1,modelled
N20001031,10.7,43.9,modelled
N20001032,28.8,40.7,modelled
N20001033,10.1,29.8,modelled
N20001034,8.0,16.4,modelled
N20001035,63.3,41.4,modelled
N20001036,26.2,42.1,modelled
N20001037,40.8,37.6,modelled
N20001038,16.4,15.4,modelled
N20001039,10.7,28.6,modelled
N20001040,5.5,23.8,modelled
N20001041,10.3,34.6,modelled
N20001042,58.2,65.9,modelled
N20001043,9.3,29.8,modelled
N20001044,10.9,3.6,modelled
N20001045,10.9,22.9,modelled
N20001046,12.2,24.6,modelled
N20001047,9.2,27.2,modelled
N20001048,9.2,26.3,modelled
N20001049,18.3,29.5,modelled
N20001050,15.6,29.0,modelled
N20001051,9.9,43.0,modelled
N20001052,21.2,21.6,modelled
N20001053,28.3,37.7,modelled
N20001054,11.8,22.0,modelled
N20001055,8.2,21.0,modelled
N20001056,13.1,23.0,modelled
N20001057,58.9,50.7,modelled
N20001058,4.3,31.7,modelled
N20001059,38.7,29.1,modelled
N20001060,14.8,34.6,modelled
N20001061,56.7,56.9,modelled
N20001062,70.0,39.9,modelled
N20001063,51.0,54.5,modelled
N20001064,47.7,44.1,modelled
N20001065,11.7,32.9,modelled
N20001066,46.9,35.9,modelled
N20001067,14.6,25.3,modelled
N20001068,52.4,35.4,modelled
N20001069,65.8,48.5,modelled
N20001070,59.6,50.3,modelled
N20001071,65.7,51.9,modelled
N20001072,68.8,60.3,modelled
N20001073,77.9,56.9,modelled
N20001074,42.0,28.0,modelled
N20001075,68.0,63.7,modelled
N20001076,71.8,51.6,modelled
N20001077,50.0,24.2,modelled
N20001078,47.4,46.2,modelled
N20001079,51.8,48.2,modelled
N20001080,29.6,46.2,modelled
N20001081,58.0,45.2,modelled
N20001082,88.6,69.4,modelled
N20001083,89.8,63.9,modelled
N20001084,17.8,43.5,modelled
N20001085,24.3,53.8,modelled
N20001086,78.0,62.0,modelled
N20001087,24.0,22.0,modelled
N20001088,23.1,36.1,modelled
N20001089,5.3,24.6,modelled
N20001090,21.9,31.4,modelled
N20001091,11.8,25.2,modelled
N20001092,6.3,15.0,modelled
N20001093,4.5,34.5,modelled
N20001094,84.4,46.5,modelled
N20001095,12.4,23.5,modelled
N20001096,14.1,23.4,modelled
N20001097,12.1,12.2,modelled
N20001098,16.4,10.4,modelled
N20001099,34.3,15.2,modelled
N20001100,13.8,26.2,modelled
N20001101,39.4,39.4,modelled
N20001102,28.0,42.5,modelled
N20001103,44.7,46.1,modelled
N20001104,13.5,29.7,modelled
N20001105,55.1,37.7,modelled
N20001106,21.3,29.3,modelled
N20001107,55.0,67.0,modelled
N20001108,26.1,41.9,modelled
N20001109,78.5,60.0,modelled
N20001110,49.3,27.7,modelled
N20001111,8.9,36.9,modelled
N20001112,44.5,63.2,modelled
N20001113,62.6,71.3,modelled
N20001114,65.3,47.6,modelled
N20001115,41.9,55.0,modelled
N20001116,11.2,16.1,modelled
N20001117,11.8,29.0,modelled
N20001118,70.5,65.9,modelled
N20001119,55.2,49.2,modelled
N20001120,63.9,72.1,modelled
N20001121,63.0,50.9,modelled
N20001122,43.7,52.5,modelled
N20001123,39.7,40.4,modelled
N20001124,43.8,46.9,modelled
N20001125,33.6,37.5,modelled
N20001126,30.8,59.4,modelled
N20001127,68.5,53.9,modelled
N20001128,23.2,42.1,modelled
N20001129,22.2,40.9,modelled
N20001130,78.8,85.0,modelled
N20001131,63.8,68.8,modelled
N20001132,43.6,37.1,modelled
N20001133,37.6,48.8,modelled
N20001134,56.7,52.0,modelled
N20001135,47.7,39.3,modelled
N20001136,45.6,68.9,modelled
N20001137,48.6,57.1,modelled
N20001138,51.1,23.2,modelled
N20001139,42.7,37.9,modelled
N20001140,38.8,50.8,modelled
N20001141,57.0,42.0,modelled
N20001142,41.1,56.8,modelled
N20001143,46.1,55.2,modelled
N20001144,44.8,54.9,modelled
N20001145,54.5,53.8,modelled
N20001146,48.4,34.1,modelled
N20001147,20.4,2.8,modelled
N20001148,37.9,61.0,modelled
N20001149,36.9,55.9,modelled
N20001150,44.5,44.3,modelled
N20001151,46.0,70.4,modelled
N20001152,44.2,42.3,modelled
N20001153,46.4,52.1,modelled
N20001154,43.6,49.9,modelled
N20001155,53.9,18.9,modelled
N20001156,43.0,65.8,modelled
N20001157,48.5,63.0,modelled
N20001158,63.2,47.4,modelled
N20001159,54.0,51.4,modelled
N20001160,62.0,38.3,modelled
N20001161,54.5,36.7,modelled
N20001162,44.5,50.1,modelled
N20001163,45.4,55.3,modelled
N20001164,63.2,47.7,modelled
N20001165,60.0,53.6,modelled
N20001166,68.7,31.2,modelled
N20001167,55.5,34.6,modelled
N20001168,48.5,29.1,modelled
N20001169,58.4,43.3,modelled
N20001170,54.3,41.4,modelled
N20001171,46.8,31.3,modelled
N20001172,41.4,48.3,modelled
N20001173,48.1,56.0,modelled
N20001174,55.1,50.7,modelled
N20001175,44.8,19.2,modelled
N20001176,60.4,63.6,modelled
N20001177,55.6,33.9,modelled
N20001178,48.8,41.3,modelled
N20001179,59.7,38.2,modelled
N20001180,63.4,54.4,modelled
N20001181,59.3,49.9,modelled
N20001182,60.1,55.4,modelled
N20001183,64.1,66.7,modelled
N20001184,74.2,47.0,modelled
N20001185,57.0,66.5,modelled
N20001186,69.2,58.0,modelled
N20001187,56.1,51.7,modelled
N20001188,68.5,57.1,modelled
N20001189,71.5,58.1,modelled
N20001190,90.5,59.6,modelled
N20001191,71.2,56.1,modelled
N20001192,87.7,78.2,modelled
N20001193,71.7,57.4,modelled
N20001194,43.4,36.1,modelled
N20001195,74.7,72.3,modelled
N20001196,60.4,39.6,modelled
N20001197,90.8,54.2,modelled
N20001198,65.5,75.9,modelled
N20001199,58.7,43.0,modelled
N20001200,53.9,30.8,modelled
N20001201,39.1,40.7,modelled
N20001202,70.5,62.8,modelled
N20001203,18.5,42.5,modelled
N20001204,87.3,78.0,modelled
N20001205,31.1,36.8,modelled
N20001206,13.0,14.8,modelled
N20001207,4.6,33.7,modelled
N20001208,3.4,28.3,modelled
N20001209,46.5,49.9,modelled
N20001210,15.8,18.7,modelled
N20001211,13.4,25.6,modelled
N20001212,92.5,66.4,modelled
N20001213,22.7,27.1,modelled
N20001214,34.0,45.4,modelled
N20001215,13.7,27.9,modelled
N20001216,35.7,45.7,modelled
N20001217,31.1,34.3,modelled
N20001218,55.0,37.1,modelled
N20001219,36.1,46.4,modelled
N20001220,21.7,45.0,modelled
N20001221,44.9,71.1,modelled
N20001222,11.0,16.4,modelled
N20001223,13.6,34.9,modelled
N20001224,7.9,13.3,modelled
N20001225,9.2,29.0,modelled
N20001226,47.4,44.2,modelled
N20001227,9.6,3.1,modelled
N20001228,8.6,32.7,modelled
N20001229,10.3,31.1,modelled
N20001230,66.1,53.1,modelled
N20001231,49.5,29.0,modelled
N20001232,24.5,38.1,modelled
N20001233,51.6,52.4,modelled
N20001234,26.9,30.2,modelled
N20001235,90.9,50.6,modelled
N20001236,97.3,74.4,modelled
N20001237,95.9,80.8,modelled
N20001238,95.5,87.9,modelled
N20001239,92.8,84.9,modelled
N20001240,87.2,79.0,modelled
N20001241,96.1,84.0,modelled
N20001242,91.1,61.7,modelled
N20001243,95.8,76.5,modelled
N20001244,96.3,83.2,modelled
N20001245,97.5,56.4,modelled
N20001246,95.6,82.8,modelled
N20001247,88.1,67.3,modelled
N20001248,91.6,70.8,modelled
N20001249,21.1,40.2,modelled
N20001250,93.6,73.3,modelled
N20001251,95.3,70.8,modelled
N20001252,93.2,81.8,modelled
N20001253,94.2,66.6,modelled
N20001254,74.0,80.1,modelled
N20001255,91.0,71.8,modelled
N20001256,93.6,75.5,modelled
N20001257,95.6,86.8,modelled
N20001258,97.9,66.7,modelled
N20001259,95.6,77.6,modelled
N20001260,90.5,81.2,modelled
N20001261,93.7,79.6,modelled
N20001262,91.7,81.6,modelled
N20001263,90.6,95.0,modelled
N20001264,93.2,73.2,modelled
N20001265,95.3,83.0,modelled
N20001266,91.9,82.5,modelled
N20001267,88.3,80.7,modelled
N20001268,94.2,88.2,modelled
N20001269,87.4,81.6,modelled
N20001270,91.0,77.9,modelled
N20001271,83.1,50.7,modelled
N20001272,93.2,77.6,modelled
N20001273,93.1,85.5,modelled
N20001274,81.8,63.0,modelled
N20001275,66.5,42.2,modelled
N20001276,89.1,78.4,modelled
N20001277,92.2,72.8,modelled
N20001278,89.5,87.5,modelled
N20001279,93.3,81.8,modelled
N20001280,71.7,82.7,modelled
N20001281,77.2,70.8,modelled
N20001282,94.0,77.9,modelled
N20001283,90.8,74.1,modelled
N20001284,97.4,83.0,modelled
N20001285,66.6,66.2,modelled
N20001286,90.6,96.8,modelled
N20001287,91.4,90.0,modelled
N20001288,95.6,64.9,modelled
N20001289,53.5,53.5,modelled
N20001290,96.2,69.9,modelled
N20001291,94.1,79.5,modelled
N20001292,31.3,37.1,modelled
N20001293,95.7,71.3,modelled
N20001294,25.1,14.6,modelled
N20001295,94.1,67.3,modelled
N20001296,30.7,44.7,modelled
N20001297,92.5,91.5,modelled
N20001298,94.9,74.5,modelled
N20001299,97.2,90.4,modelled
N20001300,89.9,64.9,modelled
N20001301,94.5,87.2,modelled
N20001302,96.8,69.1,modelled
N20001303,83.2,67.5,modelled
N20001304,87.9,58.3,modelled
N20001305,95.4,74.1,modelled
N20001306,93.1,99.0,modelled
N20001307,71.0,85.6,modelled
N20001308,92.8,78.1,modelled
N20001309,92.9,84.0,modelled
N20001310,92.2,73.0,modelled
N20001311,83.1,58.7,modelled
N20001312,77.3,69.0,modelled
N20001313,94.6,65.5,modelled
N20001314,93.2,76.2,modelled
N20001315,78.1,65.2,modelled
N20001316,90.9,71.5,modelled
N20001317,96.5,78.7,modelled
N20001318,90.9,78.1,modelled
N20001319,88.9,65.9,modelled
N20001320,93.4,60.4,modelled
N20001321,87.3,65.8,modelled
N20001322,86.8,71.6,modelled
N20001323,93.7,69.1,modelled
N20001324,86.6,82.6,modelled
N20001325,95.4,73.6,modelled
N20001326,96.6,90.5,modelled
N20001327,95.4,83.2,modelled
N20001328,87.4,77.5,modelled
N20001329,92.4,90.1,modelled
N20001330,89.3,73.1,modelled
N20001331,96.2,89.6,modelled
N20001332,90.9,75.3,modelled
N20001333,90.6,71.9,modelled
N20001334,94.3,83.9,modelled
N20001335,92.7,68.0,modelled
N20001336,85.8,84.8,modelled
N20001337,98.1,80.2,modelled
N20001338,83.4,75.7,modelled
N20001339,94.6,70.9,modelled
N20001340,92.9,92.2,modelled
N20001341,89.8,85.3,modelled
N20001342,94.5,81.1,modelled
N20001343,94.9,68.0,modelled
N20001344,95.0,90.0,modelled
N20001345,90.1,65.1,modelled
N20001346,91.8,83.8,modelled
N20001347,91.1,65.3,modelled
N20001348,89.6,60.6,modelled
N20001349,95.1,81.5,modelled
N20001350,96.3,83.2,modelled
N20001351,92.7,75.9,modelled
N20001352,91.8,79.9,modelled
N20001353,96.9,71.0,modelled
N20001354,92.0,73.3,modelled
N20001355,95.8,74.1,modelled
N20001356,95.5,72.1,modelled
N20001357,94.6,64.4,modelled
N20001358,90.9,78.4,modelled
N20001359,94.4,75.8,modelled
N20001360,95.1,77.4,modelled
N20001361,93.3,84.2,modelled
N20001362,94.2,76.2,modelled
N20001363,93.0,69.0,modelled
N20001364,97.1,87.7,modelled
N20001365,87.2,50.4,modelled
N20001366,95.1,74.1,modelled
N20001367,95.5,88.4,modelled
N20001368,89.3,79.2,modelled
N20001369,4.8,49.8,modelled
N20001370,4.0,27.0,modelled
N20001371,31.8,49.3,modelled
N20001372,2.4,28.3,modelled
N20001373,40.0,51.1,modelled
N20001374,94.5,93.4,modelled
N20001375,1.5,23.5,modelled
N20001376,5.7,37.5,modelled
N20001377,13.5,28.4,modelled
N20001378,10.6,41.0,modelled
N20001379,5.9,20.8,modelled
N20001380,4.3,18.4,modelled
N20001381,4.6,22.2,modelled
N20001382,4.7,11.2,modelled
N20001383,8.2,39.8,modelled
N20001384,6.4,48.3,modelled
N20001385,13.4,25.5,modelled
N20001386,6.3,30.9,modelled
N20001387,4.5,22.9,modelled
N20001388,3.8,14.2,modelled
N20001389,5.5,50.2,modelled
N20001390,3.2,28.6,modelled
N20001391,2.9,29.0,modelled
N20001392,4.4,14.8,modelled
N20001393,2.9,21.6,modelled
N20001394,10.5,7.0,modelled
N20001395,6.8,27.4,modelled
N20001396,9.0,32.6,modelled
N20001397,10.0,39.8,modelled
N20001398,5.2,18.8,modelled
N20001399,3.0,33.0,modelled
N20001400,12.9,50.2,modelled
N20001401,10.9,26.8,modelled
N20001402,13.5,24.9,modelled
N20001403,0.4,21.0,modelled
N20001404,7.4,39.0,modelled
N20001405,2.3,39.3,modelled
N20001406,4.9,31.4,modelled
N20001407,6.6,37.1,modelled
N20001408,4.5,18.3,modelled
N20001409,1.8,11.7,modelled
N20001410,2.4,22.1,modelled
N20001411,6.8,32.9,modelled
N20001412,6.6,37.4,modelled
N20001413,23.2,30.2,modelled
N20001414,72.3,47.9,modelled
N20001415,3.6,33.8,modelled
N20001416,5.2,31.2,modelled
N20001417,9.8,22.1,modelled
N20001418,44.1,18.5,modelled
N20001419,97.0,64.9,modelled
N20001420,85.4,79.6,modelled
N20001421,70.0,61.2,modelled
N20001422,65.6,75.2,modelled
N20001423,84.3,72.0,modelled
N20001424,9.1,30.3,modelled
N20001425,77.9,64.7,modelled
N20001426,91.7,61.6,modelled
N20001427,91.7,66.3,modelled
N20001428,83.2,60.2,modelled
N20001429,92.9,77.7,modelled
N20001430,81.3,66.7,modelled
N20001431,89.9,85.3,modelled
N20001432,97.4,90.8,modelled
N20001433,90.8,61.9,modelled
N20001434,91.5,58.4,modelled
N20001435,80.4,86.0,modelled
N20001436,95.5,79.2,modelled
N20001437,90.3,61.3,modelled
N20001438,94.3,99.0,modelled
N20001439,78.9,72.9,modelled
N20001440,96.5,71.7,modelled
N20001441,76.2,58.2,modelled
N20001442,93.8,52.5,modelled
N20001443,84.7,57.6,modelled
N20001444,94.2,59.0,modelled
N20001445,75.8,44.5,modelled
N20001446,33.3,45.4,modelled
N20001447,57.6,74.3,modelled
N20001448,50.0,63.1,modelled
N20001449,58.2,50.4,modelled
N20001450,58.7,38.7,modelled
N20001451,59.2,51.7,modelled
N20001452,56.0,57.8,modelled
N20001453,68.4,60.8,modelled
N20001454,93.2,83.1,modelled
N20001455,96.1,55.2,modelled
N20001456,92.7,74.5,modelled
N20001457,19.8,9.6,modelled
N20001458,64.2,46.8,modelled
N20001459,40.8,34.6,modelled
N20001460,76.5,57.7,modelled
N20001461,39.9,39.0,modelled
N20001462,84.4,76.8,modelled
N20001463,88.2,70.3,modelled
N20001464,19.1,33.1,modelled
N20001465,74.7,59.0,modelled
N20001466,61.5,57.1,modelled
N20001467,7.9,49.5,modelled
N20001468,89.4,86.1,modelled
N20001469,95.8,93.3,modelled
N20001470,90.7,88.7,modelled
N20001471,96.1,81.3,modelled
N20001472,94.9,94.4,modelled
N20001473,93.5,83.9,modelled
N20001474,87.7,68.0,modelled
N20001475,96.9,86.5,modelled
N20001476,96.1,93.4,modelled
N20001477,79.4,73.6,modelled
N20001478,85.5,67.0,modelled
N20001479,90.0,86.8,modelled
N20001480,74.8,55.7,modelled
N20001481,70.2,44.4,modelled
N20001482,52.2,42.3,modelled
N20001483,57.5,49.8,modelled
N20001484,25.2,50.8,modelled
N20001485,26.3,24.5,modelled
N20001486,44.6,41.5,modelled
N20001487,24.1,29.8,modelled
N20001488,38.4,39.6,modelled
N20001489,33.5,39.7,modelled
N20001490,44.4,40.3,modelled
N20001491,49.0,45.6,modelled
N20001492,51.0,72.7,modelled
N20001493,45.3,48.3,modelled
N20001494,51.2,70.4,modelled
N20001495,32.6,52.6,modelled
N20001496,65.8,51.9,modelled
N20001497,43.0,34.2,modelled
N20001498,54.3,66.8,modelled
N20001499,35.5,32.7,modelled
N20001500,62.4,45.2,modelled
N20001501,47.6,58.6,modelled
N20001502,29.7,25.7,modelled
N20001503,47.4,36.2,modelled
N20001504,50.4,64.6,modelled
N20001505,43.9,48.0,modelled
N20001506,36.0,25.3,modelled
N20001507,63.6,49.5,modelled
N20001508,46.4,50.9,modelled
N20001509,62.0,67.3,modelled
N20001510,53.8,49.9,modelled
N20001511,30.5,31.0,modelled
N20001512,88.8,79.8,modelled
N20001513,57.3,60.6,modelled
N20001514,14.4,20.1,modelled
N20001515,17.4,31.6,modelled
N20001516,12.9,29.8,modelled
N20001517,28.8,23.9,modelled
N20001518,20.3,36.9,modelled
N20001519,13.2,39.0,modelled
N20001520,8.0,24.5,modelled
N20001521,21.4,25.0,modelled
N20001522,7.7,10.0,modelled
N20001523,4.5,15.7,modelled
N20001524,17.0,38.3,modelled
N20001525,16.5,23.1,modelled
N20001526,15.5,16.7,modelled
N20001527,10.3,19.3,modelled
N20001528,8.0,26.0,modelled
N20001529,6.4,18.9,modelled
N20001530,33.3,43.0,modelled
N20001531,67.1,79.4,modelled
N20001532,77.0,71.2,modelled
N20001533,8.4,19.4,modelled
N20001534,44.3,55.6,modelled
N20001535,16.3,39.2,modelled
N20001536,14.5,39.5,modelled
N20001537,26.4,40.5,modelled
N20001538,80.1,84.2,modelled
N20001539,52.5,50.0,modelled
N20001540,81.9,83.3,modelled
N20001541,79.9,70.6,modelled
N20001542,59.2,61.4,modelled
N20001543,66.6,65.8,modelled
N20001544,46.3,71.2,modelled
N20001545,78.3,95.8,modelled
N20001546,90.8,96.9,modelled
N20001547,10.9,23.6,modelled
N20001548,32.5,45.6,modelled
N20001549,12.6,28.6,modelled
N20001550,12.5,45.8,modelled
N20001551,20.2,34.6,modelled
N20001552,21.7,21.1,modelled
N20001553,15.8,36.5,modelled
N20001554,14.5,22.0,modelled
N20001555,25.4,37.2,modelled
N20001556,14.8,33.1,modelled
N20001557,22.0,22.7,modelled
N20001558,25.0,31.1,modelled
N20001559,19.3,39.9,modelled
N20001560,27.2,22.0,modelled
N20001561,20.0,29.7,modelled
N20001562,23.2,42.6,modelled
N20001563,18.1,34.2,modelled
N20001564,16.9,33.2,modelled
N20001565,19.1,38.9,modelled
N20001566,25.3,12.2,modelled
N20001567,25.2,32.0,modelled
N20001568,44.0,28.1,modelled
N20001569,24.1,38.5,modelled
N20001570,34.3,22.3,modelled
N20001571,34.1,40.4,modelled
N20001572,26.2,40.1,modelled
N20001573,42.9,39.6,modelled
N20001574,51.7,48.1,modelled
N20001575,49.7,51.6,modelled
N20001576,41.1,55.2,modelled
N20001577,31.9,46.5,modelled
N20001578,28.1,12.0,modelled
N20001579,48.3,28.5,modelled
N20001580,28.4,47.4,modelled
N20001581,37.3,47.5,modelled
N20001582,22.3,38.6,modelled
N20001583,15.9,9.3,modelled
N20001584,23.9,21.8,modelled
N20001585,24.1,16.1,modelled
N20001586,26.9,23.0,modelled
N20001587,22.6,45.2,modelled
N20001588,27.9,23.5,modelled
N20001589,17.2,23.8,modelled
N20001590,20.6,16.9,modelled
N20001591,20.8,28.4,modelled
N20001592,26.5,21.4,modelled
N20001593,17.9,6.7,modelled
N20001594,19.1,33.1,modelled
N20001595,3.0,35.6,modelled
N20001596,16.3,8.2,modelled
N20001597,4.3,17.8,modelled
N20001598,2.5,9.2,modelled
N20001599,32.7,22.1,modelled
N20001600,3.6,39.2,modelled
N20001601,2.0,21.2,modelled
N20001602,4.2,29.2,modelled
N20001603,30.5,40.2,modelled
N20001604,23.5,27.3,modelled
N20001605,1.8,22.6,modelled
N20001606,4.4,12.5,modelled
N20001607,26.2,34.9,modelled
N20001608,29.2,24.8,modelled
N20001609,25.1,27.1,modelled
N20001610,21.5,20.3,modelled
N20001611,21.2,34.3,modelled
N20001612,26.3,48.5,modelled
N20001613,19.1,8.6,modelled
N20001614,20.3,30.8,modelled
N20001615,28.8,34.6,modelled
N20001616,35.0,29.9,modelled
N20001617,3.0,18.7,modelled
N20001618,22.2,23.6,modelled
N20001619,3.9,16.7,modelled
N20001620,28.6,38.1,modelled
N20001621,34.7,36.3,modelled
N20001622,27.4,31.7,modelled
N20001623,30.8,36.3,modelled
N20001624,33.8,22.3,modelled
N20001625,32.0,30.7,modelled
N20001626,32.1,15.5,modelled
N20001627,7.7,8.0,modelled
N20001628,46.2,39.5,modelled
N20001629,26.1,35.6,modelled
N20001630,39.8,74.8,modelled
N20001631,35.6,44.2,modelled
N20001632,34.3,39.8,modelled
N20001633,38.6,63.3,modelled
N20001634,17.1,29.9,modelled
N20001635,40.0,43.1,modelled
N20001636,6.5,19.4,modelled
N20001637,37.0,23.6,modelled
N20001638,39.1,35.4,modelled
N20001639,2.9,18.3,modelled
N20001640,10.0,22.0,modelled
N20001641,5.7,34.4,modelled
