,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20002170,23.3784133820305,73.372910387269,0.06529907479610972,0.49628473265868783,0.5589287953100306,8.984616364273312e-08,0.39239352386380677,1.368757586448052e-07,1.3610917784781608e-07,4.588612121395282e-07,1.7357692823795414
N20002171,35.81731316928805,55.682366333362275,1.2882658805252805,3.055466468177948,1.9814165770285146,1.541035323498072e-07,0.8096888406110914,3.258345765120286e-07,4.047830995389168e-07,1.1536021513030395e-06,1.3654806926834615
N20002172,17.94703307163418,73.92873950790545,0.5022582075300294,0.22245015636967466,0.9673351673308989,7.721421934384372e-07,2.8361930445640113,2.5968326636709973e-07,2.505357863011563e-07,5.459163122484901e-07,3.595989016388184
N20002173,26.699281918758867,30.872306522494608,6.9552889815248236,32.629800465590094,2.0461395303003718,3.410985012770794e-07,0.4326327716076589,1.3365812000489464e-07,4.4701436373004417e-07,1.1179910572204517e-06,0.36454776996153726
N20002174,33.13694789198643,42.124073187156796,7.784160920327911,12.9287470782482,2.852728716334101,8.955974600149974e-07,0.603641827442362,1.42650563721561e-07,4.2182744653177074e-07,6.876193292158277e-07,0.5696982308094153
N20002175,28.747030273931802,41.173927645661436,5.585975091946825,21.59551244291226,1.933429546802265,5.128566523320465e-07,0.4826924748422319,2.589319519675486e-07,4.6590309079531915e-07,8.598102724821153e-07,0.4814304264012064
N20002176,38.391466928753246,34.805757775164906,8.217368640766207,15.190823047662075,2.4500583155087483,7.861403345211437e-07,0.5379795123223059,9.772320434922489e-08,3.6279963838666906e-07,9.451959410811745e-07,0.4065435879633958
N20002177,31.512894267887816,44.716946896326505,5.9906503548778804,15.4692117269513,1.4129435710717881,5.590890459056524e-07,0.3290868403302859,1.6133904581109185e-07,3.4018047097548674e-07,5.416231490952772e-07,0.5682647403227159
N20002178,6.84088232443477,81.12880282521712,2.2550481260525714,9.353581196751202,0.18090337765012632,1.702094419446318e-07,0.10329513773855428,8.754470893921094e-08,1.1530618219987725e-07,1.5035567724263517e-07,0.13748648873961888
N20002179,9.829364249625005,56.15324252630241,5.911042035575345,27.141703652935856,0.5378172818623964,1.7931139380024082e-07,0.23266250033066554,2.3169787264979688e-07,2.8599997083326087e-07,3.9597234600504827e-07,0.19416666038674948
N20002180,40.53299676221432,36.63702781285678,8.215100156963684,9.993682686918714,3.4794399323055067,2.2855765117489493e-06,0.5237928425493108,1.5560822344597326e-07,3.2837047599536874e-07,2.0277537045271214e-07,0.6179568338611253
N20002181,54.309819481364755,30.61170301052532,5.575328739385337,4.220914288413077,3.9346630386856374,5.316908345328479e-07,0.5749884416206166,2.2303832183996352e-07,2.931700928086625e-07,2.4140825754242425e-07,0.7725817106977497
N20002182,19.99059886846326,56.949761735954574,11.069414279903164,8.351608434079916,2.6802148031675745,1.6175422588681547e-07,0.6040790569831398,2.630696485818353e-07,2.120792705495887e-07,2.0157891241812342e-07,0.35432198296630274
N20002183,20.397722612525843,75.33297369116595,0.17505463098329474,2.0170595324621305,0.26081493202880013,9.661150255075599e-08,0.31169190201298785,1.4745163961504716e-06,2.2365042012648477e-07,2.8357975598343803e-07,1.5046806204629237
N20002184,18.08077275004892,80.14651580407292,0.2408964481588056,0.6035451346270698,0.2626250727341442,1.556851442565575e-07,0.16234369278357622,1.868297409210819e-07,6.786961579643633e-08,4.9818438294032265e-08,0.5033006373716128
N20002185,18.96223788374513,74.52251432798495,0.6136986398267509,0.6228075212325281,2.4017059992734344,2.561292105337378e-07,1.205768565428458,1.5738932936902034e-07,1.6972731911271906e-07,1.2978032255590528e-07,1.6712663494825692
N20002186,50.289828124563904,20.00392093299479,5.108046857021729,5.128417155224044,13.229118017376182,5.043314961605927e-07,4.661709825514339,4.092387658140997e-07,6.339671698947527e-07,2.1119327818522853e-06,1.578955427834789
N20002187,15.038371337522467,25.622686586032334,11.076727682594795,33.734838175134655,6.105854001309527,4.674838718519958e-07,5.539453895319169,2.134761064334055e-06,1.6635918926443253e-06,2.619389178159398e-06,2.882061436861033
N20002188,24.699996428430868,69.64109648496918,0.2488416571795453,0.5831897709740629,0.8437614506862402,1.5420012224352818e-07,0.8757391089958839,4.532530758631121e-07,2.4566015737855557e-07,2.896497234131831e-07,3.107373956001138
N20002189,43.442440785836865,17.275722682409565,7.541291459775229,1.8575532548717002,14.087047498927458,7.120840430921647e-07,11.681126261799186,2.592973218511837e-07,4.5845549937348326e-07,2.837055397931584e-06,4.1148137894877275
N20002190,24.895514538206726,61.68060985457412,1.6620295838285817,8.110708876225045,1.9817368937937976,1.2462841954783466e-07,0.8973231974901339,8.386864798816967e-07,4.005936282657928e-07,4.960881640487696e-07,0.7720751958849149
N20002191,5.6072429223366,92.09432030422485,0.10151330462838454,0.7232987424270316,0.21792703478800696,1.1302261642333612e-07,0.3764759643138849,3.5789635502059244e-07,1.2087596252356385e-07,7.850901103621039e-08,0.8792210569772937
N20002192,33.94426296435816,42.282557052315624,0.9650098030978114,1.2481679246297759,4.394781312675185,1.6081152521692518e-06,13.887575524501141,6.318612919260978e-07,2.9143120019892015e-07,7.612497106223887e-07,3.2776421257648507
N20002193,11.863836529216668,78.24958119808471,3.2010000886526218,3.602625049703536,0.9691694165820669,3.039723584973334e-07,1.4013996693714137,1.7393872469763143e-07,1.920246419541033e-07,4.25940770406434e-07,0.7123869525124891
N20002194,15.013218837193248,76.2114909744209,0.7540557775057107,6.068023063861339,0.3641077581629493,7.130184659564876e-08,0.6293504029546101,2.11897377439535e-06,3.416628888652843e-07,1.9492335966603852e-06,0.9597487047291439
N20002195,13.232675993063193,83.9697658592462,0.6647974038778256,0.5571307153691801,0.1181120935056713,8.645639884431694e-08,0.28818755009446817,7.750751431089479e-09,1.5678200958184003e-08,5.07460162219259e-08,1.169330224212105
N20002196,22.084363919931985,39.30405259146371,10.284645995719012,9.763999754440416,9.497370419307654,4.7299265008263217e-07,5.643533386633067,7.406968610422836e-07,9.267367437339758e-07,1.93018811536325e-06,3.4220298618897775
N20002197,53.25677066253617,41.195327786240284,1.6343164358209477,1.661383872699373,0.6226703538982371,4.900997916685118e-07,0.3064103182187413,3.248665782935622e-07,1.5685780217823435e-07,3.8429302894103564e-07,1.323119214469045
N20002198,10.230783430307708,87.5096391872896,0.400577325165812,0.7547994910659628,0.4960521494235796,6.627965861202835e-08,0.2641332538191007,3.6269018010144916e-09,1.3149535358709089e-08,1.0850684985604883e-08,0.34401506902143547
N20002199,1.5174886866262947,97.97000595377163,0.1757802371393242,0.11469898631469753,0.03468355904321105,1.6731402116431265e-08,0.05630400313330744,1.4261650036828588e-09,3.5419109611828666e-09,1.755981586365222e-09,0.1310385505160785
N20002200,39.63784948760619,56.866502562069385,1.2103015917714934,0.8190990806419927,0.48124641996706385,5.378413870711906e-07,0.18625744954994958,1.9088310474416517e-07,6.760097901086129e-08,6.021407588806233e-08,0.7987425518543738
N20002201,40.6983560969262,13.338540316284906,28.909075979154146,2.5281246515487155,10.192242304510923,2.3805624820339272e-06,1.9379235738633385,1.2545448358376392e-07,2.0739029844687606e-07,1.0374467650103842e-07,2.395734260559819
N20002202,25.746170665642694,63.988881148646215,0.9429354734810257,4.71745898500018,1.73547816713111,1.4634796953834018e-07,1.106901218064584,3.555193186450204e-07,3.3444953256974515e-07,6.277813603758934e-07,1.7621728779360164
N20002203,14.393759247117869,78.81346853022244,0.7021856754369038,1.3200882339627613,1.3988661337243198,1.0084157321764573e-07,1.4206267887444899,2.6686829094095805e-07,2.869041050403558e-07,1.2457944936545767e-06,1.951003490382738
N20002204,8.929026052668336,85.32141567856148,0.37799155622254377,4.318485873858693,0.14461920340758772,2.594646543754794e-08,0.32692948242966396,3.1746870752326346e-07,1.2173557384847358e-07,6.663211858177799e-07,0.5815310213797515
N20002205,9.199591185128218,88.11868374162619,0.24705797198381557,1.3030500536286158,0.26134846325049754,1.68500342416025e-08,0.3628214676618716,1.7181346680189382e-07,6.892300526039452e-08,3.3183929290048074e-07,0.5074465272949932
N20002206,63.836950244320214,24.961426852149497,5.733900006891545,0.5098542819490709,1.5583572897481384,2.9013543735451076e-07,0.705664785995671,3.273015426023122e-08,9.425298559103802e-08,2.2075590783341324e-07,2.6938459010713696
N20002207,64.55454562922812,23.37018853423514,2.645772805630775,5.142486134573645,2.453902100789614,5.499459039629107e-07,0.4517666480034739,3.7166162889920447e-07,2.3603164668848433e-07,2.048167559076772e-07,1.3813367850833063
N20002208,16.3159837011936,79.42995790459399,0.819216786652299,0.43284813915296344,0.9112567893711235,3.2439773220029047e-07,0.5546734612176341,8.358719151619294e-08,6.901702372113458e-08,3.8484194467320556e-08,1.5360627023322628
N20002209,42.07041008367292,21.539190857193894,20.013260704889483,3.5468979169005155,7.001673194856256,9.861317528931905e-07,3.1127246215671747,3.3202054036727066e-07,5.068164959602468e-07,1.3403048158643564e-06,2.715839455646173
N20002210,29.72623399227406,43.69540598583242,8.149109640121438,6.141790943904707,4.8175249791696375,8.665831425126374e-07,5.023390594707909,7.388667569051258e-07,7.843184078334522e-07,3.0581117777363713e-06,2.4465384161097385
N20002211,30.18716651933595,29.412461877227063,5.63765913271456,18.698035676503174,7.277542714616297,1.1599395557404378e-06,5.318734207108804,9.38644128954882e-07,1.1324283735303968e-06,1.933232008794939e-06,3.468394708250088
N20002212,10.899919022874467,87.9799075954575,0.04639475771792824,0.18229373676541105,0.11746938145304056,2.860120222647354e-08,0.13725893168493417,3.180319057614741e-08,4.171523706370667e-08,2.6624354902384386e-07,0.6367562056835164
N20002213,33.379681748863284,52.71777694548726,4.819966640536398,6.303970943213809,1.8526128328814784,3.3876158336941825e-07,0.49732406498475606,8.705292761984395e-08,1.29034125291353e-07,1.7012721522680372e-07,0.4286660990571699
N20002214,12.782189005360467,62.851631451660026,5.234380507277152,14.21779211520936,2.760059752890779,1.3908344477054918e-07,1.457026137987313,8.809578919792383e-07,3.497282104348412e-07,2.3344171713143478e-07,0.6969194264036438
N20002215,13.986909268834976,68.29672382799903,2.686366559588342,13.190213888829778,1.2767328278621264,1.3254221800009438e-07,0.3344095784157634,1.9412745728698913e-07,1.350537374172677e-07,8.535980202381165e-08,0.22864350138677705
N20002216,29.035138271298234,50.877856309066004,5.773987017337033,8.60074142872759,3.846281680116788,3.3032331575897214e-07,0.8476412225721933,5.017127000341246e-07,3.027230240914522e-07,1.8993758937692562e-07,1.0183527461855086
N20002217,33.43840087143787,0.6823830815245998,8.20709980887158,0.7430757271352271,39.11066658257076,2.6944777676778387e-06,12.374294530974023,3.0308138300301716e-07,3.6724673373782993e-07,4.6536892541964454e-07,5.444075567311126
N20002218,20.284372459408825,50.086928501270265,7.803641563266208,16.95524349340921,3.103340621216454,3.6380511347179114e-07,1.0686473314141556,4.247361020852149e-07,3.5910700829218157e-07,4.013842458097072e-07,0.6978244809824315
N20002219,11.872436953368789,67.85109218557719,4.12808264281725,15.112873473470877,0.7131039396287011,9.568228234773483e-08,0.19130007267077948,1.1922166374491574e-07,1.524771429541235e-07,2.836503115767243e-07,0.13111008143502556
N20002220,31.335517326057005,29.54617959128672,19.323973309889578,12.874754185721585,5.0489469715531285,2.2407640262628322e-07,1.2630856606554226,1.6971180734524697e-07,6.270693549970066e-07,3.5485631989740857e-06,0.6075383854157982
N20002221,15.477699059558375,53.20443243732191,4.187477230617626,25.447166765531215,1.0126667248034318,2.76358222380982e-07,0.34116543678476957,1.1602033170373996e-07,3.0082435814301886e-07,5.589090627274736e-07,0.3293910932706967
